HEROP_ID,GEOID,TotPop,TotUnits,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age45_54,Age55_59,Age60_64,AgeOv65,Age15_24P,Und45P,Ovr65P,WhiteP,BlackP,HispP,AmIndP,AsianP,PacIsP,OtherP,NoHsP,ChildrenP,PovP,UnempP,VacantP
050US47091,47091,13745,5334,7892,967,2321,1151,1014,5945,1355,680,660,1817,15.75,67.17,13.22,99.11,0.63,0.59,0.06,0.15,0.01,0.05,63.53,29.36,26.5,13.47,9.26
050US47093,47093,319694,125803,203301,19638,44897,30179,35629,156991,32476,16266,13669,35757,20.58,69.29,11.18,90.3,8.76,0.62,0.14,0.48,0.01,0.31,35.61,25.22,14.71,5.98,6.24
050US47095,47095,7455,2868,4104,559,1249,639,593,2969,757,402,394,1125,16.53,64.08,15.09,80.66,19.28,0.48,0.03,0.03,0.01,0,66.82,29.86,31.26,11.1,10.22
050US47097,47097,24555,9111,13593,1955,4013,2343,2043,10601,2138,1188,1196,3464,17.86,67.48,14.11,68.29,30.94,0.71,0.54,0.06,0.01,0.15,59.64,30.54,24.91,10.21,9.11
050US47099,47099,34110,12528,19438,2530,5676,3213,2713,14604,3390,1761,1731,4418,17.37,66.87,12.95,98.26,1.49,0.75,0.06,0.09,0,0.09,57.08,30.06,16.6,11.23,5.28
050US47101,47101,9700,3231,5419,954,1674,819,733,4197,906,449,384,1136,16,70.36,11.71,97.66,1.61,1.13,0.16,0.12,0,0.44,50.54,32.42,21.31,6.35,5.45
050US47103,47103,26483,10241,15516,1775,3948,2534,1935,11126,2966,1594,1425,3649,16.87,63.62,13.78,89.74,9.96,0.61,0.08,0.17,0,0.06,53.12,27.63,16.43,8.41,6.91
050US47105,47105,28553,10810,17095,1837,4402,2320,2115,12246,3248,1591,1466,3763,15.53,64.74,13.18,98.26,1.47,0.5,0.12,0.11,0.01,0.03,51.28,26.95,12.85,7.3,4.82
050US47107,47107,41878,15773,24720,3000,6832,3743,3309,18497,4376,2258,1915,5000,16.84,67.65,11.94,94.63,4.88,0.54,0.16,0.19,0.01,0.13,52.7,29.03,16,7.2,6.63
050US47109,47109,22525,9002,12977,1641,3475,1909,1610,9462,2431,1194,1121,3201,15.62,64.72,14.21,93.39,6.37,0.63,0.07,0.13,0,0.04,56.65,28.18,18.31,7.86,9.14
050US47111,47111,15700,6070,9106,1129,2487,1306,1201,6706,1618,868,766,2126,15.97,65.75,13.54,99.41,0.45,0.65,0.06,0.01,0,0.08,65.25,28.46,16.55,8.72,7
050US47113,47113,74546,28817,43598,5675,11523,7066,7050,33537,7177,3610,3286,9738,18.94,68.06,13.06,69.7,29.94,0.73,0.04,0.18,0.02,0.12,42.39,28.45,17.65,6.57,7.3
050US47115,47115,24416,8981,14194,1842,4142,2322,1931,10965,2559,1156,990,2762,17.42,69.42,11.31,95.27,4.51,0.55,0.11,0.07,0,0.02,57.91,30.55,18.78,9.55,7.92
050US47117,47117,19698,7633,11269,1329,3035,1621,1429,8071,2000,1201,1046,3016,15.48,63.13,15.31,89.88,9.95,0.68,0.07,0.08,0,0.03,50.56,27.48,12.84,8.03,6.41
050US47119,47119,51095,19532,30084,3714,7811,4783,4179,22471,5552,2628,2420,6499,17.54,66.53,12.72,83.18,16.57,0.66,0.08,0.09,0.02,0.07,47.72,28.4,15.47,6.17,6.92
050US47121,47121,7431,2800,4416,570,1337,651,568,3389,720,381,352,682,16.4,71.27,9.18,97.95,1.86,0.62,0.12,0.05,0,0.01,56.63,31.4,14.33,8.86,10
050US47123,47123,28700,10765,16601,2114,4974,2821,2208,12838,2733,1432,1286,3323,17.52,69.43,11.58,96.67,3.09,0.56,0.04,0.08,0,0.11,60.8,30.58,19.39,10.62,10.48
050US47125,47125,83342,29718,53170,7078,12316,8782,12207,44804,7353,3045,2422,6324,25.18,77.03,7.59,79.69,17.62,2.31,0.24,1.04,0.17,1.25,34.2,28.61,12.96,8.22,8.48
050US47127,47127,4510,1661,2616,336,775,388,356,1925,489,245,205,535,16.5,67.32,11.86,95.19,4.63,0.35,0.11,0,0,0.07,48.01,30.13,16.34,4.88,7.65
050US47129,47129,16604,5893,9598,1236,2899,1620,1320,7558,1581,795,700,1835,17.71,70.42,11.05,98.95,0.71,0.37,0.1,0.1,0.01,0.12,59.48,31.14,25.66,10.69,8.55
050US47131,47131,32781,12984,18525,2382,5276,2688,2380,13724,3188,1622,1685,4904,15.46,65.23,14.96,90.24,9.48,0.78,0.1,0.07,0.01,0.1,48.95,28.53,15.56,6.87,6.97
050US47133,47133,17575,6520,10125,1200,2928,1537,1238,7506,1814,946,841,2340,15.79,66.2,13.31,99.53,0.25,0.73,0.16,0.03,0.01,0.02,64.85,29.08,25.36,9.16,6.1
050US47135,47135,6111,2624,3466,410,960,513,418,2472,667,345,309,948,15.23,62.87,15.51,97.43,2.34,0.7,0.11,0.07,0.02,0.03,56.67,27.77,15.32,10.04,14.63
050US47137,47137,4358,1703,2466,324,677,349,319,1789,450,228,226,664,15.33,64.02,15.24,99.59,0.02,0.76,0.37,0.02,0,0,63.67,28.18,28.47,6.66,9.45
050US47139,47139,13602,5042,7854,959,2506,1218,975,5919,1436,658,625,1499,16.12,68.99,11.02,99.74,0.04,0.35,0.1,0.06,0.01,0.06,59.34,31.24,19.41,9.11,8.63
050US47141,47141,47690,17783,30512,2929,6506,5364,6338,24240,4389,2196,1993,5437,24.54,70.61,11.4,97.21,1.61,0.85,0.09,0.5,0,0.59,49.99,24.62,16.74,7.27,6.06
050US47143,47143,24235,9085,14151,1824,4175,2377,2120,11111,2179,1190,1035,2721,18.56,70.6,11.23,96.91,2.52,0.65,0.19,0.25,0.03,0.11,52.76,30.38,19.72,9.11,8.81
050US47145,47145,48425,18548,29174,3298,7948,4321,3376,21185,5651,2814,2283,5246,15.89,66.97,10.83,96.5,3.15,0.58,0.08,0.21,0.01,0.05,45.9,28.92,13.21,9.27,7.93
050US47147,47147,37021,13259,21349,2762,6132,3472,3009,16291,3775,1871,1616,4574,17.51,68.03,12.36,86.36,13.4,0.59,0.08,0.11,0.01,0.06,47.6,29.98,13.37,7.33,5.48
050US47149,47149,84058,30432,53052,6203,13221,9066,10109,43318,7742,3547,2912,7115,22.81,74.64,8.46,88.83,10.22,0.62,0.11,0.21,0.01,0.62,37.2,28.42,11.48,5.46,7.99
050US47151,47151,19259,6566,10620,1818,3577,1861,1535,8486,1665,900,750,2063,17.63,72.08,10.71,99.49,0.03,0.83,0.36,0.06,0.02,0.05,62.3,34.15,28.56,11.7,5.57
050US47153,47153,8605,3122,4954,681,1530,805,683,3941,831,355,344,923,17.29,71.49,10.73,99.34,0.21,0.45,0.2,0.07,0,0.19,60.8,31.7,22.37,11.22,7.4
050US47155,47155,41418,16604,25170,2810,6532,3623,3318,19080,4531,2092,1825,4548,16.76,68.62,10.98,99.26,0.39,0.56,0.11,0.13,0.02,0.09,49.09,28.25,15.1,11.57,11.22
050US47157,47157,777113,286228,473564,60736,126019,77381,79238,377556,74182,36254,29488,72878,20.15,72.62,9.38,57.32,41.78,0.89,0.1,0.48,0.02,0.3,34.13,29.68,19.57,7.83,5.95
050US47159,47159,14935,6038,8633,1024,2229,1343,1179,6397,1506,794,785,2200,16.89,64.61,14.73,95.8,4.02,0.85,0.08,0.07,0,0.03,56.95,27.47,12.87,7.66,10.7
050US47161,47161,8665,3472,4969,542,1276,753,586,3512,968,533,454,1380,15.45,61.51,15.93,98.11,1.53,0.69,0.18,0.1,0.05,0.02,59.22,26.73,18.62,11.76,10.6
050US47163,47163,143968,54722,89331,8831,23062,12131,11102,65202,16621,8538,6660,15054,16.14,67.44,10.46,97.84,1.81,0.43,0.1,0.16,0.01,0.08,42.97,27.49,12.87,6.42,4.93
050US47165,47165,85790,30108,51045,6495,15431,8187,6265,40995,8376,3707,3245,7541,16.85,73.34,8.79,93.66,5.93,0.6,0.12,0.16,0.01,0.13,39.48,31.71,9.74,6.17,5.15
050US47167,47167,32930,11539,18339,2777,5877,3447,2730,14622,3159,1461,1306,3728,18.76,70.68,11.32,72.95,26.68,0.74,0.09,0.13,0.02,0.13,52.87,32.99,20.09,7.52,6.6
050US47169,47169,6137,2496,3689,469,893,472,511,2696,633,349,303,794,16.02,66.12,12.94,85.17,14.63,1.48,0.11,0,0,0.08,57.68,26.95,9.29,5.31,10.78
050US47171,47171,16362,6348,9792,1010,2475,1384,1256,6948,1884,978,859,2208,16.13,63.76,13.49,99.62,0.02,0.61,0.12,0.15,0,0.09,54.79,26.66,15.01,10.01,6.3
050US47173,47173,11707,4424,6876,867,2036,1086,1041,5457,1101,513,481,1252,18.17,71.41,10.69,99.78,0.01,1.13,0.15,0.03,0.01,0.03,63.82,30.57,24.34,6.91,10.78
050US47175,47175,4728,1732,2777,411,822,396,376,2131,452,220,208,484,16.33,71.15,10.24,99.7,0.08,0.66,0.08,0.08,0.02,0.02,60.93,31.03,17.02,5.89,8.2
050US47177,47177,32653,12930,19146,2491,5155,2854,2618,14417,3367,1665,1522,4036,16.76,67.57,12.36,96.01,3.67,0.73,0.09,0.08,0.01,0.13,51.49,29,17.24,6.61,8.21
050US47179,47179,88755,33552,55605,5552,13331,8359,9162,42324,9142,4736,3824,9846,19.74,68.96,11.09,96.07,3.38,0.52,0.1,0.26,0.01,0.17,42.86,26.26,14.15,7.45,7.04
050US47181,47181,13946,5166,7976,1052,2331,1336,1091,6161,1319,702,659,1722,17.4,68.44,12.35,98.67,1.2,0.75,0.04,0.05,0,0.04,61.47,30.46,18.48,8.5,7.24
050US47183,47183,32896,12441,20020,2010,4332,3738,4080,15360,2954,1611,1610,5019,23.77,65.97,15.26,92.67,6.29,1.12,0.09,0.29,0.03,0.63,54.47,23.88,16.3,7.23,7.03
050US47185,47185,19567,7546,11291,1329,3082,1631,1391,8169,2074,1086,1015,2812,15.44,64.29,14.37,97.6,2.2,0.64,0.05,0.1,0,0.05,58.17,27.92,17.47,7.04,7.39
050US47187,47187,58108,19707,34706,4365,10551,5277,3755,27492,6243,2538,1968,4951,15.54,72.98,8.52,90.62,8.95,0.66,0.07,0.2,0,0.15,31.07,31.75,8.39,3.49,4.99
050US47189,47189,56064,20068,33287,4107,9786,5116,3939,26335,5556,2458,2260,5562,16.15,71.75,9.92,90.85,8.69,0.5,0.12,0.22,0.01,0.11,38.84,30.71,10.75,6.33,6
050US48001,48001,38381,13849,22534,2750,5428,2964,4453,17305,3389,1811,1865,5833,19.32,66.39,15.2,76.6,21.27,4.68,0.23,0.17,0.05,1.69,48.61,26.09,18.48,4.45,10.56
050US48003,48003,13323,4661,7820,1345,2411,1240,1285,5961,1459,661,482,1004,18.95,72.93,7.54,85.72,2.12,21.8,0.47,0.93,0.01,10.76,44.81,33.77,11.41,3.15,5.11
050US48005,48005,64172,24588,36332,5535,11320,5755,5516,28289,5932,2877,2757,7462,17.56,70.35,11.63,80.73,15,6.31,0.13,0.2,0.02,3.93,46.39,31.76,13.79,4.04,11.42
050US48007,48007,14260,7892,8047,1052,2173,1278,937,5361,1595,952,967,2160,15.53,60.21,15.15,87.84,1.94,19.09,0.34,1.67,0.01,8.2,41.98,28.42,15.65,6.83,34.52
050US48009,48009,7266,3049,4140,542,1118,718,528,3057,803,385,354,1007,17.15,64.92,13.86,98.03,0.25,1.9,0.52,0.06,0.03,1.11,43.23,29.16,8.15,2.03,13.28
050US48011,48011,1994,873,1108,136,286,146,101,711,228,126,130,377,12.39,56.82,18.91,98.7,0.2,2.66,0.3,0.25,0.1,0.45,33.81,25.53,9.16,1.17,14.09
050US48013,48013,25055,9235,13421,2229,4730,2557,1840,10425,2423,1179,1073,2996,17.55,69.38,11.96,89.3,0.49,47.83,0.19,0.2,0.02,9.8,54.1,34.48,23.86,3.61,12.98
050US48015,48015,17726,7839,9424,1295,2744,1469,1156,6836,1732,876,914,3329,14.81,61.35,18.78,81.51,14.55,5.58,0.23,0.06,0.02,3.63,54.42,28.05,16.12,1.81,17.92
050US48017,48017,8168,3030,4413,761,1452,903,620,3382,882,370,348,973,18.65,68.5,11.91,77.14,2.22,33.91,0.06,0.11,0,20.47,51.06,34.06,20.59,3.95,11.52
050US48019,48019,7084,3960,4026,400,935,599,357,2499,920,536,483,1311,13.5,54.12,18.51,97.49,0.28,12.18,0.28,0.14,0,1.81,35.11,24.66,12.93,4.38,29.24
050US48021,48021,24726,10452,13560,1925,3830,2235,1858,9997,2444,1302,1227,4001,16.55,63.71,16.18,74.89,17.22,13.76,0.25,0.1,0.02,7.51,50.96,28.98,17.82,4.27,16.58
050US48023,48023,4919,2703,2591,298,659,333,273,1635,525,332,316,1154,12.32,52.69,23.46,92.36,3.64,6.22,0.26,0.14,0,3.6,49.71,23.87,13.41,2.73,25.01
050US48025,48025,26030,8849,14879,2604,4480,2613,2813,12081,2290,1065,878,2632,20.85,73.63,10.11,81.49,2.59,45.77,0.35,1.06,0.02,14.5,49.73,32.73,22.68,4.16,7.55
050US48027,48027,157889,59429,99418,15506,23015,16541,24381,83706,12472,5875,4920,12395,25.92,77.41,7.85,74.55,16.39,11.02,0.37,1.78,0.34,6.56,32.95,29.18,16.12,7.44,11.39
050US48029,48029,988800,344839,586302,83702,173659,102542,97319,470221,93529,46054,35710,85925,20.21,73.58,8.69,80.52,7,46.61,0.24,0.72,0.04,11.49,36.89,32.02,18.49,5.14,7.02
050US48031,48031,4681,2285,2559,265,691,348,277,1655,472,310,344,944,13.35,55.78,20.17,93.8,1.64,9.23,0.06,0.02,0.02,4.44,45.72,25.17,9.7,1.98,20.13
050US48033,48033,859,384,495,71,136,91,59,355,114,54,37,92,17.46,65.42,10.71,92.43,0.35,14.78,0.47,0,0,6.75,48.8,31.66,17.11,1.76,22.14
050US48035,48035,13401,7374,6885,734,1617,925,745,4361,1257,857,1029,3546,12.46,50.09,26.46,94.87,2.21,5.23,0.28,0.24,0.01,2.4,51.76,22.16,15.39,3.1,25.24
050US48037,48037,75301,29782,42961,5914,12229,6668,5626,31983,7443,4089,3634,10009,16.33,66.57,13.29,77.19,21.91,1.32,0.23,0.23,0.03,0.41,40.07,29.66,16.18,5.72,7.83
050US48039,48039,169587,58955,106526,15002,28374,15990,17854,87265,16820,6842,5021,10263,19.96,77.03,6.05,85.05,7.76,13.37,0.3,0.43,0.01,6.44,34.8,31.13,8.2,3.39,8.56
050US48041,48041,93588,35575,66193,6357,10978,13347,23543,59196,5667,2689,2313,6388,39.42,81.77,6.83,82.86,11.06,10.1,0.18,1.16,0.01,4.73,30.94,22.45,22.27,3.6,8.68
050US48043,48043,7573,3149,4696,516,1118,860,1036,3712,648,373,339,867,25.04,70.59,11.45,81.04,0.77,43.07,0.26,0.44,0.01,17.48,32.53,26.54,21.88,5.38,14.45
050US48045,48045,2579,1134,1379,207,421,222,161,978,233,145,160,435,14.85,62.27,16.87,85.73,4.65,16.21,0.16,0.08,0,9.38,47,29.66,25.82,3.75,14.73
050US48047,48047,8428,2855,4558,727,1524,920,663,3470,865,427,386,1029,18.78,67.88,12.21,84.34,0.07,85.99,0.06,0.04,0,15.5,59.32,33.71,29.76,5.67,8.44
050US48049,48049,33057,14892,18127,2422,4854,3045,2875,13805,2944,1642,1662,5728,17.91,63.77,17.33,89.85,4.75,7.89,0.18,0.21,0,5,42.82,27.84,12.99,3.77,17.35
050US48051,48051,12313,5426,6565,909,1874,1040,925,4574,1238,668,742,2308,15.96,59.75,18.74,72.03,21.87,10.35,0.08,0.02,0,6,57.7,27.94,18.01,3.72,17.82
050US48053,48053,17803,8640,9351,1039,2480,1334,948,5959,1772,1138,1366,4049,12.82,53.24,22.74,94.99,1.56,7.07,0.21,0.24,0,3.01,48.3,24.73,15.98,4.19,19.55
050US48055,48055,23637,8194,12841,1700,3621,3569,2232,10920,1989,980,1012,3415,24.54,68.71,14.45,71.99,16.36,32.96,0.24,0.69,0.01,10.7,52.8,31.23,29.09,4.49,10.17
050US48057,48057,19574,8053,11600,1676,3440,2103,1656,8772,2322,1026,770,1568,19.2,70.95,8.01,84.57,3.21,33.98,0.24,0.73,0.02,11.23,46.28,32.73,14.78,2.65,19.67
050US48059,48059,10992,4854,5943,738,1588,918,674,4175,1225,564,581,2121,14.48,59.14,19.3,97.42,0.04,3.38,0.19,0.45,0,1.9,45.46,26.64,11.84,2.77,14.5
050US48061,48061,209727,64160,109235,21845,44841,21668,16440,88840,18182,8687,7240,20092,18.17,74.16,9.58,76.96,0.34,77.08,0.14,0.15,0.01,22.39,56.16,38.34,31.83,7.76,8.95
050US48063,48063,9275,3795,5092,765,1401,793,670,3624,923,504,549,1509,15.77,62.43,16.27,73.68,25.54,1.35,0.14,0.01,0.08,0.55,49.2,28.83,17.28,4.18,10.3
050US48065,48065,6672,2629,3775,519,1129,535,463,2679,709,404,339,893,14.96,64.85,13.38,97.57,0.3,3.96,0.7,0.27,0,1.15,37.16,30.04,8.95,2.73,8.9
050US48067,48067,29430,11724,15916,2324,4733,2700,2073,11812,2885,1458,1529,4689,16.22,64.11,15.93,77.45,21.95,1.14,0.17,0.04,0.01,0.37,47.52,29.99,18.27,5.94,10.31
050US48069,48069,10556,3504,5541,1149,2295,1114,763,4502,1035,415,343,817,17.78,75.27,7.74,72.84,3.18,38.57,0.28,0.12,0,23.57,47.68,39.77,27.74,2.83,10.5
050US48071,48071,18538,7118,10948,1717,3368,1691,1570,8653,1816,820,691,1473,17.59,74.11,7.95,83.63,14.34,3.38,0.48,0.09,0.02,1.44,42.5,33,14.19,3.34,12.22
050US48073,48073,38127,15492,20906,2711,5762,3361,2814,15131,3675,2031,2094,6723,16.2,61.91,17.63,78.39,18.46,3.39,0.17,0.33,0.01,2.64,50.36,27.53,17.64,4.08,12.04
050US48075,48075,6950,3061,3617,506,925,535,454,2475,745,360,389,1550,14.23,56.2,22.3,91.68,5.24,9.83,0.24,0.2,0.04,2.59,52.33,25.65,14.71,1.78,9.31
050US48077,48077,9582,4068,5369,626,1355,823,666,3787,1057,540,506,1711,15.54,60.2,17.86,98.51,0.7,0.87,0.35,0.04,0,0.4,49.69,26.11,12.11,1.57,11.33
050US48079,48079,4825,1834,2535,461,948,548,364,2023,481,203,195,514,18.9,71.13,10.65,68.54,5.82,34.8,0.08,0.04,0,25.51,52.2,36.81,26.61,4.96,17.39
050US48081,48081,3196,1666,1685,191,387,259,176,1042,387,207,217,765,13.61,50.69,23.94,89.11,0,12.42,0.63,0.31,0.13,9.82,47.27,23.34,11.42,1.97,24.55
050US48083,48083,10439,5215,5219,706,1325,799,621,3429,997,632,681,2669,13.6,52.3,25.57,89.86,3.8,9.05,0.23,0.22,0.01,5.88,55.62,24.44,18.32,3.59,18.64
050US48085,48085,144576,51030,84121,12604,29365,13333,9427,73606,11812,4240,3450,9499,15.74,79.94,6.57,92.52,4.33,4.97,0.31,0.7,0.01,2.12,23.97,35.25,6.45,2.36,9.13
050US48087,48087,4648,2105,2333,331,736,397,292,1633,449,255,249,995,14.82,58.09,21.41,85.82,7.34,11.92,0.73,0.17,0,5.94,46.75,28.4,26.33,3.31,14.96
050US48089,48089,18823,8219,10405,1400,2718,1606,1409,7274,2001,1096,1036,3298,16.02,60.52,17.52,74.26,18.25,14.11,0.11,0.09,0.01,7.28,57.66,27.2,19.36,2.08,15.59
050US48091,48091,36446,14798,21028,2402,5621,3081,2485,14810,4004,2155,2055,5399,15.27,62.65,14.81,92.91,1.05,23.95,0.22,0.08,0.01,5.73,40.01,27.49,9.48,2.95,12.43
050US48093,48093,12617,5800,6487,770,1738,936,705,4352,1228,740,792,2997,13.01,54.37,23.75,93.22,0.02,10.64,0.14,0.09,0,6.53,55.31,24.83,16.23,2.26,14.26
050US48095,48095,2915,1318,1475,215,446,215,162,1000,250,172,196,636,12.93,56.98,21.82,82.71,0,27.65,0.1,0.07,0,17.12,51.36,27.58,21.51,3.99,17.22
050US48097,48097,27656,11282,15656,2143,4087,2797,2362,11867,2706,1452,1398,4003,18.65,65.44,14.47,93.46,4.35,2.02,0.53,0.25,0.03,1.39,41.86,28.92,11.55,3.63,10.67
050US48099,48099,56767,16010,38010,4867,8149,7898,12141,35366,3119,1115,1014,3137,35.3,85.23,5.53,72.63,18.98,8.21,0.6,1.84,0.38,5.57,27.83,27.52,14.32,9.75,11.99
050US48101,48101,2947,1306,1499,217,420,219,186,1028,284,172,159,667,13.74,56.5,22.63,90.19,6.82,14.25,0.07,0.2,0,2.71,58.11,26.5,21.83,2.01,10.87
050US48103,48103,4600,1687,2647,461,866,417,417,2003,439,238,225,368,18.13,72.39,8,85.52,2.78,24.52,0.15,0.26,0,11.28,42.35,34.46,12.82,2.7,8
050US48105,48105,4608,1838,2604,448,835,440,397,2038,479,196,185,427,18.16,72.07,9.27,70.27,1.11,44.55,0.43,0.07,0,28.12,49.68,34.22,11.76,2.2,15.23
050US48107,48107,8859,3329,4555,835,1625,937,664,3486,885,400,379,1249,18.07,67.12,14.1,70.71,5.98,37.01,0.06,0.05,0,23.21,54.71,34.48,28.47,4.48,12.29
050US48109,48109,3315,1127,1787,330,736,351,281,1476,297,137,102,237,19.06,76.68,7.15,84.07,0,63.38,0.18,0.24,0,15.51,55.72,38.94,18.18,5.99,12.42
050US48111,48111,6531,2792,3551,640,1145,600,500,2768,587,310,264,817,16.84,69.71,12.51,89.62,2.53,16.69,0.66,0.43,0,6.77,41.93,33.12,18.04,2.24,14.54
050US48113,48113,1556390,624888,985307,119571,247357,138886,162061,793505,152677,68976,52781,121523,19.34,74.56,7.81,74.14,18.47,9.93,0.42,0.94,0.03,6,28.8,28.88,10.55,2.95,7.55
050US48115,48115,16184,6152,8681,1544,2849,1565,1193,6548,1584,818,728,2113,17.04,67.6,13.06,83.14,3.94,37.68,0.07,0.22,0.01,12.64,57.06,33.3,21.45,2.48,10.87
050US48117,48117,21165,7108,11245,2372,4272,2232,1620,9237,1977,832,673,1802,18.2,75.03,8.51,83.82,1.87,40.67,0.17,0.16,0.01,13.97,48.63,38.36,19.34,2.75,8.74
050US48119,48119,4839,2247,2354,243,719,368,247,1569,401,279,349,1279,12.71,52.3,26.43,91.18,8.2,0.41,0.45,0.08,0,0.08,58.43,24.92,19.65,6.15,14.02
050US48121,48121,143126,54662,92228,11465,23420,13411,16946,79596,11152,4618,3653,9222,21.21,79.99,6.44,91.9,4.31,4.47,0.41,1.03,0.02,2.33,23.06,29.12,7.65,2.38,10.11
050US48123,48123,18903,8174,9817,1326,2712,1618,1237,6712,1901,1110,1150,3992,15.1,56.87,21.12,80.68,10.87,23.08,0.05,0.04,0.01,8.37,60.53,26.95,23.31,4.09,13.68
050US48125,48125,3539,1576,1763,268,526,292,200,1199,338,205,205,798,13.9,56.32,22.55,84.35,4.61,16.59,0.06,0.08,0,10.91,59.65,27.63,26.95,5.05,13.13
050US48127,48127,11367,3593,5836,1211,2429,1207,893,4725,996,511,361,1134,18.47,73.59,9.98,84.5,0.59,77.81,0.18,0.12,0,14.61,64.6,38.68,36.75,7.22,12.75
050US48129,48129,4075,2071,2243,245,517,393,266,1492,401,257,275,888,16.17,55.31,21.79,93.5,4.27,3.68,0.2,0.05,0,1.99,47.44,23.17,18.98,1.63,22.36
050US48131,48131,12517,4176,6432,1157,2359,1311,933,4928,1163,617,550,1743,17.93,67.46,13.93,92.35,0.08,85.76,0.1,0.02,0,7.46,63.45,34.69,27.18,4.74,10.49
050US48133,48133,19480,9075,10523,1224,2394,1731,1472,7125,1905,1127,1191,4514,16.44,55.15,23.17,95.6,1.9,4.77,0.24,0.16,0.01,2.09,50.15,22.81,16.77,2.52,14.82
050US48135,48135,115374,42610,71507,10718,18888,10771,12546,56241,12113,5402,3991,8021,20.21,74.41,6.95,85.57,4.47,21.52,0.46,0.36,0.02,9.11,38.95,31.07,11.18,2.35,5.07
050US48137,48137,2033,1202,1005,176,414,198,96,765,210,96,72,300,14.46,66.65,14.76,78.11,0.1,47.57,0.59,0.05,0.05,21.1,49.78,35.81,33.33,2.54,42.01
050US48139,48139,59743,21279,33301,4728,10382,5811,4507,26026,5766,2641,2436,7764,17.27,68.85,13,81.5,12.44,9.66,0.22,0.09,0.03,5.71,44.27,31.26,12.58,3.54,6.64
050US48141,48141,479899,147771,279264,44921,93768,51821,49685,229323,45773,19708,14761,31645,21.15,76.69,6.59,58.56,3.78,61.89,0.32,0.78,0.07,36.5,40.49,35.21,21.74,7.99,4.71
050US48143,48143,22560,10051,12866,1456,2803,2152,2574,9708,1939,1076,1122,4456,20.95,61.91,19.75,96.08,0.8,4.08,0.15,0.27,0.04,2.66,41.68,23.22,16.45,3.56,13.45
050US48145,48145,17946,7825,9160,1185,2482,1586,1156,6198,1806,1047,1102,4126,15.28,54.97,22.99,66.69,27.21,9.42,0.14,0.09,0.02,5.83,57.73,25.97,23.6,3.08,11.57
050US48147,48147,24285,10386,12788,1468,3341,1950,1488,8595,2437,1475,1550,5419,14.16,55.19,22.31,91.5,7.51,1.33,0.25,0.08,0.02,0.63,52.97,25.03,15.96,4.43,10.77
050US48149,48149,18832,9525,10033,1185,2289,1394,1247,6468,1871,1200,1356,4463,14.02,52.79,23.7,89.2,8.96,5.14,0.14,0.05,0.01,1.64,60.17,23.02,16.83,1.75,21.4
050US48151,48151,5891,2619,3022,407,870,500,326,2078,614,333,351,1238,14.02,56.95,21.02,84.45,4.18,18.79,0.17,0.1,0,11.1,52.97,27.69,16.59,2.51,15.85
050US48153,48153,9834,3815,5085,865,1821,952,666,3778,974,488,478,1430,16.45,65.73,14.54,75.14,4.08,33.89,0.23,0.11,0.01,20.43,54.87,33.75,27.78,3.92,13.32
050US48155,48155,2158,1046,1079,140,285,176,101,711,194,141,140,547,12.84,52.64,25.35,88.37,6.12,11.03,0.19,0.09,0,5.24,52.54,24.65,18.58,4.08,17.78
050US48157,48157,130846,43092,78788,12986,25494,10943,10301,68116,10758,4055,2950,6487,16.24,81.47,4.96,70.87,15.61,20.37,0.21,2.82,0.02,10.47,28.37,34.83,8.39,2.66,7.55
050US48159,48159,6893,3011,3725,506,992,512,425,2525,686,428,410,1346,13.59,58.36,19.53,92.99,5.93,1.13,0.26,0.12,0.03,0.67,49.01,26.43,13.23,3.57,13.12
050US48161,48161,14830,6710,7588,1153,2220,1232,1015,5442,1353,767,831,3064,15.15,59.44,20.66,77.12,21.56,2.03,0.15,0.22,0.02,0.93,50.75,28.17,17.31,2.68,16.42
050US48163,48163,13785,4751,6980,1523,2979,1347,1087,5562,1195,583,499,1444,17.66,73.01,10.48,80.89,0.45,68.39,0.17,0.12,0.01,18.37,59.28,38.89,32.29,6.06,14.94
050US48165,48165,13150,4579,7166,1331,2570,1383,1079,5726,1317,537,476,1193,18.72,73.21,9.07,86.9,2.71,30.63,0.23,0.12,0.01,10.03,49.12,36.43,21.34,2.75,8.5
050US48167,48167,195940,77415,119960,15777,31209,18199,17863,91216,21474,10294,8200,17770,18.4,70.53,9.07,75.67,18.54,12.02,0.27,0.87,0.03,4.63,34.72,29.71,10.63,4.51,10.5
050US48169,48169,5336,2015,2874,498,910,486,404,2158,485,275,273,737,16.68,66.83,13.81,77.04,6.11,24.33,0.41,0.24,0,16.19,55.6,32.33,18.39,0.46,8.59
050US48171,48171,13532,5977,7183,798,1767,1067,781,4691,1402,908,900,3066,13.66,53.62,22.66,96.69,0.16,10.04,0.14,0.02,0.01,2.99,46.72,24.26,14.35,2.59,12.68
050US48173,48173,1304,546,701,153,261,132,99,560,142,44,44,100,17.71,74.69,7.67,81.06,0.08,28.83,0.15,0.08,0,18.63,48.56,38.57,23.01,0.82,29.12
050US48175,48175,5193,2036,2818,361,910,483,353,1991,535,314,284,798,16.1,62.82,15.37,74.27,9.15,35.61,0.08,0.08,0,16.43,55.62,30.37,19.05,3.54,12.72
