"","GEOID","total_18_39"
"26950","77642",12568
"26951","77650",415
"26952","77651",3531
"26953","77655",70
"26954","77656",4145
"26955","77657",5832
"26956","77659",1044
"26957","77660",287
"26958","77661",260
"26959","77662",7179
"26960","77663",224
"26961","77664",552
"26962","77665",1604
"26963","77701",3850
"26964","77702",889
"26965","77703",4436
"26966","77705",15943
"26967","77706",9331
"26968","77707",5733
"26969","77708",3910
"26970","77713",4468
"26971","77801",8631
"26972","77802",9282
"26973","77803",11290
"26974","77807",4334
"26975","77808",3081
"26976","77830",652
"26977","77831",479
"26978","77833",8118
"26979","77835",239
"26980","77836",2718
"26981","77837",448
"26982","77840",46262
"26983","77845",23273
"26984","77853",292
"26985","77855",20
"26986","77856",1172
"26987","77857",123
"26988","77859",1903
"26989","77861",587
"26990","77864",1535
"26991","77865",738
"26992","77867",25
"26993","77868",5177
"26994","77871",496
"26995","77872",402
"26996","77873",332
"26997","77876",0
"26998","77878",100
"26999","77879",1498
"27000","77880",124
"27001","77901",14954
"27002","77904",7299
"27003","77905",3350
"27004","77950",30
"27005","77951",509
"27006","77954",3269
"27007","77957",2355
"27008","77960",56
"27009","77961",38
"27010","77962",1075
"27011","77963",1267
"27012","77964",1889
"27013","77968",826
"27014","77969",25
"27015","77970",115
"27016","77971",266
"27017","77973",0
"27018","77974",94
"27019","77975",342
"27020","77976",16
"27021","77977",159
"27022","77978",252
"27023","77979",4731
"27024","77982",333
"27025","77983",595
"27026","77984",828
"27027","77987",68
"27028","77988",140
"27029","77990",259
"27030","77991",38
"27031","77993",62
"27032","77994",76
"27033","77995",2810
"27034","78001",0
"27035","78002",2237
"27036","78003",2031
"27037","78004",127
"27038","78005",181
"27039","78006",7532
"27040","78007",47
"27041","78008",19
"27042","78009",2156
"27043","78010",733
"27044","78011",567
"27045","78012",53
"27046","78013",1587
"27047","78014",2087
"27048","78015",3493
"27049","78016",2363
"27050","78017",2590
"27051","78019",534
"27052","78021",33
"27053","78022",905
"27054","78023",8095
"27055","78024",284
"27056","78025",1168
"27057","78026",1394
"27058","78027",0
"27059","78028",9503
"27060","78029",0
"27061","78039",519
"27062","78040",12552
"27063","78041",14378
"27064","78043",15137
"27065","78044",138
"27066","78045",20157
"27067","78046",23112
"27068","78050",92
"27069","78052",1993
"27070","78055",363
"27071","78056",340
"27072","78057",198
"27073","78058",313
"27074","78059",1364
"27075","78060",84
"27076","78061",4609
"27077","78063",2084
"27078","78064",4649
"27079","78065",3212
"27080","78066",292
"27081","78067",84
"27082","78069",1786
"27083","78070",3437
"27084","78071",1745
"27085","78072",97
"27086","78073",2469
"27087","78075",100
"27088","78076",3785
"27089","78101",1716
"27090","78102",10624
"27091","78104",0
"27092","78107",52
"27093","78108",11028
"27094","78109",12937
"27095","78112",2668
"27096","78113",685
"27097","78114",5706
"27098","78116",39
"27099","78117",112
"27100","78118",1322
"27101","78119",3176
"27102","78121",3486
"27103","78122",42
"27104","78123",549
"27105","78124",1410
"27106","78125",12
"27107","78130",22779
"27108","78132",6136
"27109","78133",4026
"27110","78140",1277
"27111","78141",87
"27112","78142",65
"27113","78143",17
"27114","78144",0
"27115","78145",28
"27116","78146",121
"27117","78147",685
"27118","78148",6274
"27119","78150",27
"27120","78151",420
"27121","78152",566
"27122","78154",11496
"27123","78155",14007
"27124","78159",302
"27125","78160",1027
"27126","78161",229
"27127","78162",157
"27128","78163",1883
"27129","78164",724
"27130","78201",14475
"27131","78202",3501
"27132","78203",1992
"27133","78204",3983
"27134","78205",353
"27135","78207",17387
"27136","78208",1614
"27137","78209",11905
"27138","78210",10623
"27139","78211",10638
"27140","78212",10797
"27141","78213",15941
"27142","78214",8293
"27143","78215",1800
"27144","78216",16422
"27145","78217",11023
"27146","78218",12760
"27147","78219",4902
"27148","78220",4578
"27149","78221",12794
"27150","78222",7567
"27151","78223",17696
"27152","78224",6817
"27153","78225",4328
"27154","78226",2119
"27155","78227",15754
"27156","78228",20134
"27157","78229",15380
"27158","78230",15407
"27159","78231",1952
"27160","78232",11194
"27161","78233",15331
"27162","78234",2621
"27163","78235",689
"27164","78236",5694
"27165","78237",11508
"27166","78238",8186
"27167","78239",8743
"27168","78240",23821
"27169","78242",11915
"27170","78243",424
"27171","78244",10958
"27172","78245",28073
"27173","78247",16168
"27174","78248",3466
"27175","78249",29383
"27176","78250",19555
"27177","78251",22999
"27178","78252",5395
"27179","78253",13807
"27180","78254",20379
"27181","78255",3756
"27182","78256",5033
"27183","78257",1834
"27184","78258",12041
"27185","78259",7109
"27186","78260",6348
"27187","78261",5346
"27188","78263",1786
"27189","78264",3209
"27190","78266",1321
"27191","78330",198
"27192","78332",8457
"27193","78335",0
"27194","78336",3271
"27195","78338",12
"27196","78339",100
"27197","78340",69
"27198","78341",536
"27199","78342",137
"27200","78343",1057
"27201","78344",123
"27202","78349",180
"27203","78351",111
"27204","78352",126
"27205","78353",68
"27206","78355",2457
"27207","78357",920
"27208","78358",90
"27209","78359",717
"27210","78361",1304
"27211","78362",3209
"27212","78363",12110
"27213","78368",2656
"27214","78369",65
"27215","78370",1131
"27216","78371",68
"27217","78372",1719
"27218","78373",909
"27219","78374",4814
"27220","78375",801
"27221","78376",149
"27222","78377",1004
"27223","78379",444
"27224","78380",6701
"27225","78382",4441
"27226","78383",608
"27227","78384",1529
"27228","78385",111
"27229","78387",2694
"27230","78389",448
"27231","78390",1592
"27232","78391",75
"27233","78393",424
"27234","78401",1875
"27235","78402",9
"27236","78404",5123
"27237","78405",4508
"27238","78406",768
"27239","78407",899
"27240","78408",3221
"27241","78409",835
"27242","78410",7931
"27243","78411",7743
"27244","78412",16890
"27245","78413",13228
"27246","78414",13091
"27247","78415",12489
"27248","78416",4095
"27249","78417",1502
"27250","78418",8479
"27251","78419",511
"27252","78501",20182
"27253","78503",5873
"27254","78504",16916
"27255","78516",10055
"27256","78520",18429
"27257","78521",27819
"27258","78526",13917
"27259","78535",270
"27260","78536",72
"27261","78537",14734
"27262","78538",3307
"27263","78539",11709
"27264","78541",15665
"27265","78542",25869
"27266","78543",2361
"27267","78545",154
"27268","78548",191
"27269","78549",184
"27270","78550",15278
"27271","78552",10106
"27272","78557",4250
"27273","78558",388
"27274","78559",3409
"27275","78560",1379
"27276","78561",223
"27277","78562",1726
"27278","78563",0
"27279","78564",67
"27280","78565",47
"27281","78566",5120
"27282","78567",126
"27283","78569",1152
"27284","78570",10257
"27285","78572",21810
"27286","78573",12292
"27287","78574",19650
"27288","78575",3806
"27289","78576",3301
"27290","78577",23410
"27291","78578",2788
"27292","78579",2039
"27293","78580",5863
"27294","78582",13683
"27295","78583",1647
"27296","78584",5246
"27297","78585",56
"27298","78586",16687
"27299","78588",46
"27300","78589",12796
"27301","78590",106
"27302","78591",91
"27303","78592",233
"27304","78593",1976
"27305","78594",516
"27306","78595",1762
"27307","78596",19264
"27308","78597",471
"27309","78598",0
"27310","78602",7155
"27311","78605",1794
"27312","78606",976
"27313","78607",0
"27314","78608",100
"27315","78609",291
"27316","78610",11795
"27317","78611",3522
"27318","78612",3212
"27319","78613",23600
"27320","78614",121
"27321","78615",316
"27322","78616",2429
"27323","78617",10201
"27324","78618",42
"27325","78619",696
"27326","78620",3608
"27327","78621",6395
"27328","78622",31
"27329","78623",189
"27330","78624",4175
"27331","78626",11505
"27332","78628",7821
"27333","78629",3308
"27334","78631",587
"27335","78632",151
"27336","78633",2416
"27337","78634",9994
"27338","78635",178
"27339","78636",673
"27340","78638",474
"27341","78639",1661
"27342","78640",18740
"27343","78641",19006
"27344","78642",3227
"27345","78643",1281
"27346","78644",5246
"27347","78645",2047
"27348","78648",2253
"27349","78650",500
"27350","78652",1777
"27351","78653",6981
"27352","78654",4400
"27353","78655",822
"27354","78656",837
"27355","78657",909
"27356","78659",680
"27357","78660",28891
"27358","78661",89
"27359","78662",656
"27360","78663",201
"27361","78664",20898
"27362","78665",15470
"27363","78666",43866
"27364","78669",1986
"27365","78670",7
"27366","78671",61
"27367","78672",187
"27368","78675",93
"27369","78676",2557
"27370","78677",0
"27371","78681",15203
"27372","78701",5403
"27373","78702",10857
"27374","78703",7639
"27375","78704",24829
"27376","78705",31065
"27377","78712",851
"27378","78717",8969
"27379","78719",411
"27380","78721",4826
"27381","78722",3404
"27382","78723",13385
"27383","78724",9018
"27384","78725",2638
"27385","78726",4761
"27386","78727",11549
"27387","78728",8423
"27388","78729",12091
"27389","78730",1917
"27390","78731",8605
"27391","78732",2625
"27392","78733",1317
"27393","78734",3039
"27394","78735",4907
"27395","78736",2187
"27396","78737",2834
"27397","78738",2947
"27398","78739",3688
"27399","78741",30188
"27400","78742",328
"27401","78744",19087
"27402","78745",26280
"27403","78746",6240
"27404","78747",7188
"27405","78748",19813
"27406","78749",12462
"27407","78750",8385
"27408","78751",9708
"27409","78752",10014
"27410","78753",23976
"27411","78754",9418
"27412","78756",3831
"27413","78757",8631
"27414","78758",20895
"27415","78759",13726
"27416","78801",6747
"27417","78802",54
"27418","78827",219
"27419","78828",0
"27420","78829",384
"27421","78830",318
"27422","78832",1124
"27423","78833",325
"27424","78834",2606
"27425","78836",30
"27426","78837",14
"27427","78838",0
"27428","78839",2630
"27429","78840",14922
"27430","78843",577
"27431","78850",269
"27432","78851",0
"27433","78852",17595
"27434","78860",0
"27435","78861",4853
"27436","78870",217
"27437","78871",0
"27438","78872",349
"27439","78873",258
"27440","78877",121
"27441","78879",18
"27442","78880",476
"27443","78881",357
"27444","78883",20
"27445","78884",193
"27446","78885",16
"27447","78886",59
"27448","78931",0
"27449","78932",120
"27450","78933",127
"27451","78934",1542
"27452","78935",350
"27453","78938",128
"27454","78940",472
"27455","78941",738
"27456","78942",2444
"27457","78943",56
"27458","78944",72
"27459","78945",2304
"27460","78946",395
"27461","78947",1070
"27462","78948",102
"27463","78949",130
"27464","78950",353
"27465","78951",0
"27466","78953",136
"27467","78954",135
"27468","78956",1167
"27469","78957",2212
"27470","78959",386
"27471","78962",1093
"27472","78963",310
"27473","79001",16
"27474","79003",34
"27475","79005",553
"27476","79007",4026
"27477","79009",601
"27478","79010",118
"27479","79011",21
"27480","79012",304
"27481","79013",1061
"27482","79014",1055
"27483","79015",8536
"27484","79016",138
"27485","79018",106
"27486","79019",379
"27487","79021",33
"27488","79022",3388
"27489","79024",123
"27490","79025",18
"27491","79027",1253
"27492","79029",4804
"27493","79031",389
"27494","79032",19
"27495","79033",11
"27496","79034",146
"27497","79035",1412
"27498","79036",1250
"27499","79039",162
"27500","79040",719
"27501","79041",773
"27502","79042",274
"27503","79043",437
"27504","79044",175
"27505","79045",5508
"27506","79046",146
"27507","79051",0
"27508","79052",437
"27509","79053",55
"27510","79054",210
"27511","79056",12
"27512","79057",317
"27513","79058",0
"27514","79059",136
"27515","79061",95
"27516","79062",64
"27517","79063",105
"27518","79064",561
"27519","79065",6031
"27520","79068",919
"27521","79070",2975
"27522","79072",8616
"27523","79078",42
"27524","79079",613
"27525","79080",93
"27526","79081",925
"27527","79082",47
"27528","79083",410
"27529","79084",594
"27530","79085",0
"27531","79086",529
"27532","79087",102
"27533","79088",1701
"27534","79091",29
"27535","79092",264
"27536","79093",36
"27537","79094",0
"27538","79095",733
"27539","79096",600
"27540","79097",219
"27541","79098",158
"27542","79101",504
"27543","79102",3544
"27544","79103",3370
"27545","79104",2081
"27546","79105",0
"27547","79106",8583
"27548","79107",11325
"27549","79108",4699
"27550","79109",13822
"27551","79110",6229
"27552","79111",999
"27553","79118",6968
"27554","79119",4742
"27555","79121",1726
"27556","79124",2121
"27557","79201",3315
"27558","79220",59
"27559","79225",323
"27560","79226",833
"27561","79227",310
"27562","79229",60
"27563","79230",54
"27564","79231",49
"27565","79233",15
"27566","79234",0
"27567","79235",856
"27568","79236",30
"27569","79237",87
"27570","79239",36
"27571","79240",33
"27572","79241",623
"27573","79243",15
"27574","79244",234
"27575","79245",557
"27576","79247",19
"27577","79248",284
"27578","79250",335
"27579","79251",0
"27580","79252",681
"27581","79255",185
"27582","79256",40
"27583","79257",227
"27584","79258",12
"27585","79259",14
"27586","79261",117
"27587","79311",906
"27588","79312",254
"27589","79313",432
"27590","79314",11
"27591","79316",3417
"27592","79322",451
"27593","79323",2231
"27594","79324",15
"27595","79325",589
"27596","79326",34
"27597","79329",890
"27598","79330",46
"27599","79331",4435
"27600","79336",5524
"27601","79339",1979
"27602","79342",145
"27603","79343",485
"27604","79344",23
"27605","79345",274
"27606","79346",641
"27607","79347",2273
"27608","79350",127
"27609","79351",326
"27610","79353",24
"27611","79355",477
"27612","79356",2098
"27613","79357",570
"27614","79358",257
"27615","79359",708
"27616","79360",4963
"27617","79363",1416
"27618","79364",1898
"27619","79366",164
"27620","79367",257
"27621","79369",43
"27622","79370",343
"27623","79371",307
"27624","79372",358
"27625","79373",722
"27626","79376",11
"27627","79377",67
"27628","79378",55
"27629","79379",179
"27630","79380",30
"27631","79381",475
"27632","79382",1999
"27633","79401",6161
"27634","79403",5543
"27635","79404",2959
"27636","79406",6880
"27637","79407",8471
"27638","79410",5445
"27639","79411",3391
"27640","79412",5625
"27641","79413",7716
"27642","79414",7934
"27643","79415",7415
"27644","79416",14405
"27645","79423",11948
"27646","79424",13986
"27647","79501",548
"27648","79502",218
"27649","79503",0
"27650","79504",861
"27651","79505",65
"27652","79506",81
"27653","79508",290
"27654","79510",1675
"27655","79511",297
"27656","79512",3254
"27657","79517",58
"27658","79518",0
"27659","79519",0
"27660","79520",314
"27661","79521",1210
"27662","79525",567
"27663","79526",241
"27664","79527",36
"27665","79528",78
"27666","79529",326
"27667","79530",64
"27668","79532",142
"27669","79533",65
"27670","79534",8
"27671","79535",13
"27672","79536",1108
"27673","79537",0
"27674","79538",73
"27675","79539",36
"27676","79540",0
"27677","79541",238
"27678","79543",257
"27679","79544",134
"27680","79545",511
"27681","79546",406
"27682","79547",151
"27683","79548",44
