GEOID,ZIPCODE,areaSqMi,totPopE,alcTotal,alcDens,alcPerCap
"13744","13744",11.586788030888,"1143",0,0,0
"13746","13746",27.7479003861004,"2000",0,0,0
"13748","13748",13.2572629343629,"3779",1,0.0754303512686613,0.000264620269912675
"13750","13750",26.933432046332,"919",0,0,0
"13751","13751",1.96751235521236,"105",0,0,0
"13752","13752",48.5476451737452,"771",0,0,0
"13753","13753",93.721105019305,"5777",2,0.02133991057391,0.000346200450060585
"13754","13754",79.5864594594595,"3233",1,0.0125649514602341,0.000309310238168883
"13755","13755",57.4775335907336,"1148",1,0.0173981021370969,0.000871080139372822
"13756","13756",45.8299463320463,"414",0,0,0
"13757","13757",37.1916420849421,"1318",0,0,0
"13760","13760",49.1810637065637,"43350",3,0.0609990873296142,6.9204152249135e-05
"13774","13774",2.86505984555985,"192",0,0,0
"13775","13775",53.0494019305019,"1769",0,0,0
"13776","13776",5.68465521235521,"514",0,0,0
"13777","13777",6.01897297297297,"352",0,0,0
"13778","13778",96.8703374517375,"5557",1,0.0103230774900337,0.000179953212164837
"13780","13780",22.1508285714286,"1036",0,0,0
"13782","13782",36.7095957528958,"665",0,0,0
"13783","13783",114.292143629344,"2665",1,0.00874950778106902,0.000375234521575985
"13784","13784",0.467720463320463,"106",0,0,0
"13786","13786",15.5075922779923,"384",0,0,0
"13787","13787",63.6475637065637,"3502",0,0,0
"13788","13788",35.3117401544402,"990",0,0,0
"13790","13790",28.9611845559846,"17875",1,0.0345289743956056,5.59440559440559e-05
"13794","13794",0.717554054054054,"70",0,0,0
"13795","13795",20.3576872586873,"3424",1,0.0491214933844349,0.000292056074766355
"13796","13796",22.3085166023166,"1400",0,0,0
"13797","13797",33.2988652509652,"2194",0,0,0
"13801","13801",68.5541992277992,"1413",0,0,0
"13802","13802",10.0550965250965,"562",0,0,0
"13803","13803",89.7035706563707,"4240",0,0,0
"13804","13804",15.1944764478764,"353",0,0,0
"13806","13806",3.09434478764479,"288",0,0,0
"13807","13807",23.8087911196911,"1278",0,0,0
"13808","13808",36.7987463320463,"1534",0,0,0
"13809","13809",30.0771034749035,"1546",0,0,0
"13810","13810",40.0278208494208,"1114",0,0,0
"13811","13811",63.4397934362934,"4313",1,0.015762976924006,0.000231857175979597
"13812","13812",31.5432258687259,"2482",1,0.0317025279583554,0.00040290088638195
"13813","13813",27.8914841698842,"609",0,0,0
"13815","13815",107.246337065637,"12985",4,0.0372973111198373,0.000308047747400847
"13820","13820",107.295291119691,"21997",5,0.0466003675261233,0.000227303723234987
"13825","13825",56.5755285714286,"3193",0,0,0
"13826","13826",0.844732046332046,"15",0,0,0
"13827","13827",91.4793274131274,"11315",2,0.0218628629719571,0.000176756517896597
"13830","13830",110.486927799228,"5196",1,0.00905084447471612,0.000192455735180908
"13832","13832",27.7344208494209,"663",0,0,0
"13833","13833",35.733767953668,"3947",0,0,0
"13834","13834",0.348211196911197,"253",0,0,0
"13835","13835",42.2142258687259,"1276",0,0,0
"13838","13838",10.3563216216216,"4284",2,0.193118760991785,0.000466853408029879
"13839","13839",39.7556687258687,"1072",0,0,0
"13841","13841",11.9142795366795,"634",0,0,0
"13842","13842",12.4977181467181,"543",0,0,0
"13843","13843",54.4159054054054,"2099",0,0,0
"13844","13844",23.9907297297297,"758",0,0,0
"13845","13845",0.388045945945946,"138",0,0,0
"13846","13846",8.13047876447876,"351",0,0,0
"13847","13847",3.25987876447876,"84",0,0,0
"13849","13849",66.1911007722008,"4334",0,0,0
"13850","13850",51.1463436293436,"22186",2,0.0391034795076253,9.01469395114036e-05
"13856","13856",185.116425482625,"6009",2,0.0108040115553534,0.000332834082210018
"13859","13859",0.479779150579151,"189",0,0,0
"13860","13860",0.916495752895753,"26",0,0,0
"13861","13861",4.40955212355212,"343",0,0,0
"13862","13862",56.5025471042471,"4429",1,0.0176983171777195,0.000225784601490178
"13863","13863",15.1970714285714,"766",0,0,0
"13864","13864",26.7039976833977,"1011",0,0,0
"13865","13865",110.325375675676,"6135",1,0.00906409784580936,0.000162999185004075
"13901","13901",23.234266023166,"19195",2,0.0860797581471209,0.000104193800468872
"13902","13902",0.712064092664093,"6149",0,0,0
"13903","13903",39.6065324324324,"18496",2,0.0504967205450753,0.000108131487889273
"13904","13904",23.1901405405405,"9948",2,0.0862435480502432,0.000201045436268597
"13905","13905",27.0477907335907,"26194",3,0.110914788921163,0.000114530045048484
"14001","14001",65.9120806949807,"9549",2,0.0303434511384239,0.000209446015289559
"14004","14004",47.9291671814672,"12496",1,0.0208641221787528,8.00256081946223e-05
"14005","14005",33.4228625482626,"1973",0,0,0
"14006","14006",25.8704436293436,"9949",2,0.0773082993339741,0.000201025228666198
"14008","14008",24.4518478764479,"1315",0,0,0
"14009","14009",74.0943760617761,"5341",1,0.0134963009765579,0.00018723085564501
"14011","14011",66.8038521235521,"9470",1,0.0149691966587574,0.000105596620908131
"14012","14012",32.1718003861004,"2379",0,0,0
"14013","14013",40.4964285714286,"1708",0,0,0
"14020","14020",69.1044787644788,"22642",4,0.057883368365063,0.000176662838971822
"14024","14024",63.1775818532819,"1567",0,0,0
"14025","14025",22.3932046332046,"3223",0,0,0
"14026","14026",0.757516602316602,"588",0,0,0
"14028","14028",13.5369196911197,"1703",0,0,0
"14030","14030",19.8664532818533,"1775",0,0,0
"14031","14031",18.7166722007722,"10301",0,0,0
"14032","14032",23.2038837837838,"8955",0,0,0
"14033","14033",17.2870664092664,"1754",0,0,0
"14034","14034",25.6799061776062,"2800",0,0,0
"14035","14035",0.228486872586873,"77",0,0,0
"14036","14036",54.1733081081081,"4729",1,0.0184592751471703,0.000211461196870374
"14037","14037",17.3073332046332,"1012",0,0,0
"14039","14039",1.86827992277992,"92",0,0,0
"14040","14040",29.2280146718147,"2179",0,0,0
"14041","14041",2.27367335907336,"166",0,0,0
"14042","14042",45.6455200772201,"3966",0,0,0
"14043","14043",8.69431042471042,"24420",8,0.920141978973157,0.000327600327600328
"14047","14047",13.1039525096525,"6298",2,0.152625705757616,0.000317561130517625
"14048","14048",23.3067664092664,"14177",1,0.0429059948703315,7.05367849333427e-05
"14051","14051",16.3482150579151,"20198",1,0.0611687573510263,4.95098524606397e-05
"14052","14052",61.9601444015444,"16614",3,0.0484182215676893,0.000180570603105814
"14054","14054",24.8578285714286,"1471",0,0,0
"14055","14055",32.3361718146718,"1562",0,0,0
"14057","14057",48.1951308880309,"8284",1,0.0207489840067713,0.00012071463061323
"14058","14058",39.8471181467181,"1951",0,0,0
"14059","14059",26.9414938223938,"10144",1,0.0371174667073879,9.85804416403785e-05
"14060","14060",17.742806949807,"289",0,0,0
"14061","14061",0.95797027027027,"389",0,0,0
"14062","14062",72.3354783783784,"3248",0,0,0
"14063","14063",50.4199953667954,"14676",1,0.0198334012671997,6.81384573453257e-05
"14065","14065",37.292022007722,"1763",0,0,0
"14066","14066",40.39521003861,"1286",0,0,0
"14067","14067",49.4994849420849,"5328",0,0,0
"14068","14068",3.48178725868726,"6632",1,0.287208817111081,0.000150784077201448
"14069","14069",8.51553745173745,"721",0,0,0
"14070","14070",51.1259868725869,"6847",1,0.019559524640417,0.000146049364685264
"14072","14072",28.2738725868726,"20897",2,0.0707366843312645,9.57075178255252e-05
"14075","14075",39.4846474903475,"42471",6,0.151957795785483,0.000141272868545596
"14080","14080",52.8795250965251,"4158",1,0.0189109111357302,0.000240500240500241
"14081","14081",35.1661764478764,"3130",0,0,0
"14082","14082",9.92923436293436,"604",0,0,0
"14085","14085",6.95516216216216,"7306",0,0,0
"14086","14086",33.8785239382239,"32671",1,0.0295172245940661,3.06081846285697e-05
"14091","14091",21.2607528957529,"1111",0,0,0
"14092","14092",19.7079814671815,"11083",2,0.101481727255045,0.000180456555084363
"14094","14094",121.931105405405,"49170",4,0.0328054107825932,8.13504169208867e-05
"14098","14098",46.0559463320463,"2905",0,0,0
"14101","14101",42.430094980695,"1972",0,0,0
"14102","14102",3.80804555984556,"1163",0,0,0
"14103","14103",79.9493722007722,"10541",1,0.0125079156029988,9.48676596148373e-05
"14105","14105",47.0987459459459,"4570",1,0.0212319878144457,0.000218818380743983
"14108","14108",27.0900104247104,"6082",0,0,0
"14109","14109",0.474581467181467,"1131",0,0,0
"14110","14110",0,,1,inf,
"14111","14111",36.074438996139,"3337",0,0,0
"14112","14112",0.0399467181467181,"18",0,0,0
"14113","14113",17.0205054054054,"523",0,0,0
"14120","14120",32.8956266409266,"44437",2,0.0607983554115284,4.50075387627428e-05
"14125","14125",35.1219467181467,"3733",0,0,0
"14126","14126",0.57315250965251,"531",0,0,0
"14127","14127",41.1304853281853,"30297",3,0.0729385995828306,9.90197049212793e-05
"14129","14129",30.8956138996139,"1470",0,0,0
"14130","14130",1.08906640926641,"165",0,0,0
"14131","14131",42.2500258687259,"5039",1,0.0236686245614873,0.000198452073824171
"14132","14132",28.0786104247104,"5792",0,0,0
"14134","14134",0.848789575289575,"115",0,0,0
"14135","14135",1.03328764478764,"123",0,0,0
"14136","14136",23.1543891891892,"4551",1,0.043188355858979,0.000219731927049
"14138","14138",46.863171042471,"2006",0,0,0
"14139","14139",23.8581501930502,"2438",0,0,0
"14141","14141",70.5086096525096,"7497",1,0.0141826651373263,0.000133386688008537
"14143","14143",14.4605281853282,"940",0,0,0
"14145","14145",28.1329818532819,"1785",0,0,0
"14150","14150",14.9422772200772,"40825",4,0.26769681361723,9.79791794243723e-05
"14167","14167",37.6684444015444,"1621",0,0,0
"14168","14168",0.0396324324324324,"32",0,0,0
"14169","14169",0.308180694980695,"94",0,0,0
"14170","14170",12.3253555984556,"2544",0,0,0
"14171","14171",50.9918760617761,"1956",0,0,0
"14172","14172",24.6290532818533,"2978",0,0,0
"14173","14173",0.578853281853282,"387",1,1.72755347745176,0.00258397932816537
"14174","14174",24.4278918918919,"5475",1,0.0409368112658105,0.000182648401826484
"14201","14201",1.02390154440154,"11680",3,2.9299692108126,0.000256849315068493
"14202","14202",0.837273745173745,"3474",1,1.19435251106851,0.000287852619458837
"14203","14203",2.64785752895753,"1666",1,0.377663824078066,0.000600240096038415
"14204","14204",1.79641312741313,"8649",1,0.556664825445815,0.000115620302925194
"14206","14206",4.84531158301158,"19869",5,1.03192538071871,0.000251648296341034
"14207","14207",3.90257799227799,"23808",3,0.768722625386625,0.000126008064516129
"14208","14208",1.35717953667954,"10805",1,0.736822191149884,9.25497454881999e-05
"14209","14209",0.914411969111969,"7410",1,1.0935989835863,0.000134952766531714
"14210","14210",3.20566795366795,"14723",2,0.62389493512938,0.00013584188005162
"14211","14211",4.04947722007722,"21900",3,0.740836368982659,0.000136986301369863
"14212","14212",1.90479034749035,"10695",0,0,0
"14213","14213",2.25947683397683,"24167",2,0.885160657513741,8.27574792071834e-05
"14214","14214",2.86316332046332,"19775",1,0.349264044021833,5.05689001264223e-05
"14215","14215",4.92923590733591,"39962",4,0.811484797075146,0.000100095090335819
"14216","14216",2.77197992277992,"22280",3,1.08225892090568,0.000134649910233393
"14217","14217",3.21309768339768,"22974",1,0.311226143284431,4.35274658309393e-05
"14218","14218",8.16515173745174,"18951",3,0.367415094840144,0.000158302991926547
"14219","14219",7.03186216216216,"12092",2,0.284419681995734,0.000165398610651671
"14220","14220",3.80948223938224,"23980",1,0.262502864473825,4.17014178482068e-05
"14221","14221",23.0054548262548,"54081",8,0.347743613869788,0.000147926258760008
"14222","14222",1.27641351351351,"14037",1,0.783445168366601,7.12402935100093e-05
"14223","14223",3.43233243243243,"22499",1,0.291347070741431,4.44464198408818e-05
"14224","14224",20.2736683397683,"40590",2,0.0986501291469215,4.92732200049273e-05
"14225","14225",11.8422517374517,"33328",2,0.168886799938131,6.00096015362458e-05
"14226","14226",6.91969073359073,"29700",5,0.722575645718985,0.000168350168350168
"14227","14227",8.64995328185328,"21846",1,0.115607560805895,4.57749702462693e-05
"14228","14228",15.8155104247104,"22103",3,0.189687207016269,0.000135728181694793
"14261","14261",1.16194749034749,"5736",0,0,0
"14301","14301",1.67208996138996,"12594",3,1.79416183893968,0.000238208670795617
"14302","14302",0.0138965250965251,"109",0,0,0
"14303","14303",2.45637606177606,"5805",0,0,0
"14304","14304",22.1863992277992,"29375",1,0.045072658692043,3.40425531914894e-05
"14305","14305",8.20966988416988,"16683",0,0,0
"14411","14411",113.282177220077,"14176",2,0.0176550279053565,0.000141083521444695
"14414","14414",39.3046640926641,"7101",1,0.0254422731521739,0.00014082523588227
"14415","14415",1.45210733590734,"205",0,0,0
"14416","14416",37.230605019305,"3528",0,0,0
"14418","14418",37.3624953667954,"1333",0,0,0
"14420","14420",60.5200324324324,"20925",3,0.0495703633891695,0.00014336917562724
"14422","14422",34.0189482625483,"2333",0,0,0
"14423","14423",50.4759907335907,"4631",0,0,0
"14424","14424",127.142274517375,"27717",8,0.0629216366497106,0.000288631525778403
"14425","14425",18.6782749034749,"11848",1,0.053538134820682,8.44024307900068e-05
"14427","14427",30.2053007722008,"2044",0,0,0
"14428","14428",51.1360436293436,"7439",0,0,0
"14432","14432",38.6379362934363,"6297",1,0.0258812994670701,0.000158805780530411
"14433","14433",66.1706378378378,"4350",1,0.0151124431118628,0.000229885057471264
"14435","14435",36.6358355212355,"2750",0,0,0
"14437","14437",124.100352123552,"11439",2,0.0161159897274815,0.000174840458082
"14441","14441",0.350796138996139,"332",0,0,0
"14445","14445",1.89530501930502,"7875",1,0.527619559814539,0.000126984126984127
"14450","14450",31.8043362934363,"41035",3,0.0943267601097254,7.31083221640063e-05
"14453","14453",0,,1,inf,
"14454","14454",50.6232671814672,"11188",2,0.039507525123392,0.000178762960314623
"14456","14456",78.0079544401544,"19201",6,0.0769152331074523,0.000312483724806
"14462","14462",11.9816938223938,"519",0,0,0
"14464","14464",30.5174034749035,"7555",1,0.0327681875301864,0.000132362673726009
"14466","14466",17.2240992277992,"1482",0,0,0
"14467","14467",10.7734648648649,"10056",0,0,0
"14468","14468",53.0129791505791,"17789",1,0.0188633051004279,5.62145145876665e-05
"14469","14469",65.954911969112,"6071",0,0,0
"14470","14470",64.1212092664093,"7548",0,0,0
"14471","14471",27.1308598455598,"2651",1,0.0368583968843014,0.000377216144851
"14472","14472",43.7119895752896,"8421",1,0.0228770186330137,0.000118750742192139
"14475","14475",1.52573011583012,"280",0,0,0
"14476","14476",24.7884988416988,"2274",0,0,0
"14477","14477",26.1771019305019,"1349",0,0,0
"14478","14478",11.7038972972973,"1526",0,0,0
"14479","14479",1.48002586872587,"146",0,0,0
"14480","14480",1.29414864864865,"1063",1,0.772708761890839,0.000940733772342427
"14481","14481",23.7686934362934,"1709",0,0,0
"14482","14482",58.5097312741313,"8189",2,0.0341823480718028,0.000244230064720967
"14485","14485",35.346644015444,"3989",0,0,0
"14486","14486",5.6333694980695,"370",0,0,0
"14487","14487",33.4030088803089,"5910",1,0.0299374228107187,0.000169204737732657
"14489","14489",67.6524536679537,"6923",1,0.0147814298784804,0.000144446049400549
"14502","14502",37.3040528957529,"10545",1,0.0268067387421556,9.48316737790422e-05
"14504","14504",1.13780154440154,"1873",0,0,0
"14505","14505",39.6036536679537,"4925",0,0,0
"14506","14506",2.88114478764479,"1346",0,0,0
"14507","14507",32.7248571428571,"1236",0,0,0
"14510","14510",69.9171413127413,"4772",2,0.0286052885236532,0.000419111483654652
"14511","14511",2.31095598455598,"551",0,0,0
"14512","14512",102.760535521236,"4446",2,0.0194627245747148,0.000449842555105713
"14513","14513",46.9039084942085,"13970",3,0.0639605545957951,0.000214745884037223
"14514","14514",3.74348030888031,"6821",1,0.267131096596874,0.000146606069491277
"14516","14516",28.3252498069498,"2454",0,0,0
"14517","14517",34.1348648648649,"3063",0,0,0
"14519","14519",40.7901,"11771",2,0.0490315051936622,0.000169909098632232
"14521","14521",37.7973822393822,"2357",2,0.0529137173398252,0.000848536274925753
"14522","14522",46.8110891891892,"9231",2,0.0427249191300999,0.000216661250135413
"14525","14525",45.6052374517375,"2607",0,0,0
"14526","14526",16.730305019305,"20340",2,0.119543546737027,9.83284169124877e-05
"14527","14527",135.433878378378,"12951",7,0.0516857383382556,0.000540498803181222
"14529","14529",0.3900138996139,"138",0,0,0
"14530","14530",49.2989980694981,"5317",1,0.0202843879015609,0.00018807598269701
"14532","14532",40.6428915057915,"4389",0,0,0
"14533","14533",32.1370023166023,"2021",0,0,0
"14534","14534",32.333427027027,"31303",0,0,0
"14536","14536",18.2214166023166,"561",0,0,0
"14537","14537",0.338259073359073,"114",0,0,0
"14539","14539",0.211670656370656,"171",0,0,0
"14541","14541",49.2210471042471,"4255",0,0,0
"14542","14542",1.85088455598456,"60",0,0,0
"14543","14543",25.1675216216216,"3360",0,0,0
"14544","14544",28.2334374517375,"2026",0,0,0
"14545","14545",1.4350416988417,"180",0,0,0
"14546","14546",34.1602003861004,"4608",1,0.0292738329605026,0.000217013888888889
"14548","14548",30.0760374517375,"3764",0,0,0
"14549","14549",0.112381081081081,"71",0,0,0
"14550","14550",20.0016745173745,"1589",1,0.0499958140570354,0.000629326620516048
"14551","14551",43.6896725868726,"5426",2,0.0457774087462706,0.000368595650571323
"14555","14555",3.13632586872587,"1064",0,0,0
"14559","14559",42.5187567567568,"18937",1,0.0235190319820696,5.28066747636901e-05
"14560","14560",38.8367077220077,"2142",0,0,0
"14561","14561",51.8761776061776,"3021",0,0,0
"14564","14564",42.1028305019305,"15127",5,0.118756861246437,0.000330534805315
"14568","14568",23.741016988417,"6065",1,0.0421211947444328,0.000164880461665293
"14569","14569",76.287650965251,"5915",2,0.0262165628996887,0.000338123415046492
"14571","14571",18.3552471042471,"1313",0,0,0
"14572","14572",74.7314629343629,"4910",1,0.0133812448028524,0.000203665987780041
"14580","14580",42.5941945945946,"52587",6,0.140864266999462,0.000114096639853956
"14585","14585",0.0495204633204633,"95",0,0,0
