"GEOID","year","totPopE","whiteP","blackP","amIndP","asianP","pacIsP","otherP","hispP","noHSP","a15_24P","und45P","ovr65P","disbP"
"95945",2018,25519,90.47,0.4,2.36,0.97,0,5.8,8.99,6.87,9.84,44.85,27.74,21.2
"95946",2018,9370,94.72,1.48,0.28,1.25,0,2.27,6.5,3.15,8.27,38.76,33.76,15.2
"95947",2018,2005,85.94,0,5.29,3.19,0,5.59,9.73,8.73,10.32,43.44,27.83,19.5
"95948",2018,11173,74.73,0.83,0.43,2.49,0.09,21.43,38.52,23.81,15.32,62.77,15.3,18.4
"95949",2018,20519,92.69,0.3,0.57,0.74,0.29,5.41,5.93,5.1,8.96,40.84,27.38,14.6
"95950",2018,394,93.91,0,0,0,0,6.09,46.19,39.11,0,80.71,11.42,13.2
"95951",2018,2788,84.51,0.9,0,0.82,0,13.77,85.22,47.65,17.14,70.7,6.56,9.2
"95953",2018,10942,72.02,1.75,0.84,9.89,0.05,15.45,46.75,30.99,15.88,60.71,13.8,15.5
"95954",2018,13495,89.48,0.04,1.35,0.72,0.24,8.16,9.65,8.95,13.56,45.21,24.16,24.9
"95955",2018,1435,96.86,0,0.63,0.49,0,2.02,41.88,22.23,9.27,55.96,18.54,20.6
"95956",2018,290,84.48,2.76,4.83,7.93,0,0,4.83,0,17.24,29.66,9.66,20
"95957",2018,888,91.55,1.69,1.13,0.34,0,5.29,21.96,15.93,15.2,52.36,16.78,14
"95959",2018,17910,91.97,0.89,0.2,1.09,0.4,5.46,6.71,5.43,7.8,37.34,27.69,11.9
"95960",2018,825,91.15,0,2.67,0,0,6.18,0.85,5.71,10.18,65.21,21.7,10.3
"95961",2018,27728,70.24,2.54,1.9,7.19,0.6,17.53,35.32,22.54,13.92,69.66,9.29,15.2
"95962",2018,1278,94.6,0.94,0,0,0,4.46,5.95,7.33,0.94,42.25,36.23,8.3
"95963",2018,15043,86.45,0.07,1.64,1.34,0.34,10.15,42.84,23.26,14.22,60.39,15.95,16.4
"95965",2018,20460,68.45,4.05,1.75,13.69,0.17,11.9,12.26,17.91,13.15,58.91,16.02,21.4
"95966",2018,29367,76.67,1.02,3.02,6.59,0.34,12.37,14.69,15.95,13.5,51.78,22.25,22.4
"95968",2018,1287,80.57,0.93,1.63,0,0,16.86,43.98,32.95,13.75,52.29,22.61,26.1
"95969",2018,27967,90.82,0.3,1.19,1.03,0.01,6.65,7.2,8.08,9.42,45.29,26.61,21.9
"95970",2018,551,85.3,1.45,3.27,0,0,9.98,22.69,17.33,13.97,35.03,26.32,17.4
"95971",2018,6254,87,2.88,1.98,0.53,0,7.61,8.46,6.7,14.76,52.19,18.68,21.6
"95973",2018,35445,85.78,1.63,0.37,2.79,0.38,9.04,16.52,6.18,14.14,59.95,14.69,12.3
"95974",2018,64,100,0,0,0,0,0,0,0,0,100,0,0
"95975",2018,1584,95.52,0.69,2.71,1.07,0,0,20.08,11.06,4.92,35.23,29.73,40
"95977",2018,1617,90.6,5.13,2.1,0.12,0.06,1.98,1.36,4.77,13.11,65.12,22.39,12.2
"95978",2018,163,100,0,0,0,0,0,0,12.99,7.36,76.69,23.31,63.2
"95979",2018,430,80.23,16.74,0,1.16,0,1.86,4.42,30.03,3.95,18.84,26.51,16.7
"95981",2018,32,0,0,100,0,0,0,0,0,0,100,0,0
"95982",2018,3229,88.7,0,3.25,0.03,0.28,7.74,14.52,10.82,14.87,61.2,11.52,14
"95983",2018,403,78.91,0,5.71,0,10.17,5.21,0,0,12.41,45.16,20.6,19.1
"95984",2018,33,100,0,0,0,0,0,0,0,0,0,24.24,0
"95986",2018,53,100,0,0,0,0,0,0,0,0,0,88.68,35.8
"95987",2018,6119,84.9,1.67,2.06,3.19,0.46,7.73,71.14,37.39,14.33,63.77,11.08,10.2
"95988",2018,8381,78.25,1.73,1.85,7.11,0,11.06,27.25,21.48,11.25,56.2,17.73,20.3
"95991",2018,40684,73.59,2.67,0.89,9.8,0.45,12.6,36.96,22.88,12.92,64.33,13.43,14.5
"95993",2018,36962,60.72,1.89,0.87,25.53,0.99,10.01,20.88,20.1,13.1,58.37,16.84,12.2
"96001",2018,34571,87.9,1.16,2.96,2.87,0.05,5.06,8.49,7.92,11.98,52.05,19.49,15.6
"96002",2018,33901,83.15,2.08,2.43,5.15,0.13,7.06,11.63,8.32,12.71,57.45,18.12,15.3
"96003",2018,44475,87.26,1.15,1.63,4.49,0.11,5.35,9.63,8.15,13.19,53.79,20.3,17.7
"96006",2018,380,92.11,0,5.79,0,0,2.11,0,0,17.89,38.95,27.37,17.6
"96007",2018,23106,86.18,1.14,3.26,1.26,0.1,8.06,14.55,13.25,11.48,54.54,19.91,21.3
"96008",2018,1328,98.8,0.08,0,0,0,1.13,1.96,9.72,6.02,39.31,18.22,22.7
"96009",2018,345,100,0,0,0,0,0,0,7.46,12.75,37.1,28.12,20.6
"96010",2018,146,91.1,0,5.48,0,0,3.42,6.16,11.61,22.6,41.1,21.92,35.6
"96011",2018,162,81.48,1.85,10.49,0,0,6.17,4.32,9.91,7.41,50.62,26.54,35.8
"96013",2018,4810,89.5,0.62,4.55,1.85,0,3.47,8.05,18.93,9.56,55.47,20.6,19.1
"96014",2018,145,87.59,0,0,0,0,12.41,4.83,15.25,18.62,18.62,28.28,12.4
"96015",2018,529,74.48,0,0,21.74,0,3.78,50.28,35.23,6.05,51.8,36.86,17.3
"96016",2018,375,96,0,4,0,0,0,2.13,0,10.13,36.27,28.8,41.6
"96017",2018,152,96.05,1.97,0,1.32,0,0.66,0.66,2.19,5.26,17.76,45.39,35.5
"96019",2018,10111,85.04,1.46,4.07,0.7,0,8.72,9.73,10.74,10.65,59.15,16.03,18.6
"96020",2018,2242,90.72,0.04,0,0.18,0,9.05,9.37,6.83,2.23,33.14,30.95,15.6
"96021",2018,16228,82.01,0.43,1.82,0.8,0.07,14.86,44.35,23.91,12.93,60.81,15.71,14.8
"96022",2018,16442,87.91,0.61,2.4,1.54,0.32,7.21,10.52,12.24,9.3,54.25,15.7,18.2
"96023",2018,1114,85.46,1.44,3.59,0,0,9.52,27.29,23.38,13.91,51.89,21.01,18.2
"96024",2018,933,78.78,0,6.11,10.4,0,4.72,2.47,11.36,4.18,35.37,26.9,21.8
"96025",2018,1957,84.93,0.46,1.94,1.28,0,11.39,13.64,8.29,9.61,40.57,24.48,19.9
"96027",2018,2416,88.04,0.58,2.52,0.95,0,7.91,2.94,8.29,9.6,41.64,31.58,26
"96028",2018,1359,80.35,0,6.84,0.22,0,12.58,11.63,4.06,14.72,50.4,31.05,34.5
"96029",2018,195,100,0,0,0,0,0,18.97,8.53,8.21,53.33,20,20
"96031",2018,136,72.79,0,13.97,0,0,13.24,1.47,7.55,0,41.91,37.5,13.2
"96032",2018,2510,76.41,0.48,8.61,4.02,0.08,10.4,7.85,9.57,6.06,48.45,29,21.8
"96033",2018,500,90.8,0.4,0.8,1.6,1,5.4,5.2,10.83,9.6,40,21.2,27.6
"96034",2018,236,81.36,0,9.32,0.42,0,8.9,10.17,12.11,7.63,47.03,22.03,13.1
"96035",2018,3731,84.56,0,4.85,0.13,0,10.45,43.69,29.59,11.12,51.86,14.71,18.1
"96037",2018,335,87.76,0,0,0,0,12.24,0,4.43,11.34,23.28,22.99,27.2
"96038",2018,827,93.71,0,0.36,0,0,5.93,4.59,7.16,6.89,55.5,19.11,17.5
"96039",2018,907,61.08,0.22,23.04,0.11,0.66,14.88,8.27,19.97,9.04,38.7,21.28,27.7
"96040",2018,178,84.27,0,12.92,2.81,0,0,10.11,13.86,6.74,6.74,67.42,20.8
"96041",2018,2797,82.84,0.79,2.68,2.04,0.57,11.08,19.95,6.63,13.09,44.4,25.81,27.9
"96044",2018,931,90.87,0.21,2.15,0.43,0,6.34,5.26,12.99,6.66,33.62,31.9,22.4
"96046",2018,165,100,0,0,0,0,0,0,13.33,0,0,28.48,13.3
"96047",2018,851,91.19,0,4.35,0.12,0,4.35,3.41,12.48,11.99,38.9,28.08,25.1
"96048",2018,713,91.87,0,6.17,0,0,1.96,11.08,3.6,5.19,31.98,35.34,27.5
"96049",2018,87,36.78,0,10.34,0,0,52.87,0,11.86,0,60.92,19.54,18.4
"96050",2018,418,88.52,1.91,0.72,1.44,0,7.42,5.02,12.24,6.22,33.97,39.23,24.6
"96051",2018,1351,83.72,0.3,4,3.77,0,8.22,6,8.96,7.85,42.56,26.35,24.5
"96052",2018,1493,81.98,3.62,4.22,0.6,0,9.58,4.55,11.16,14,37.17,25.65,24.7
"96054",2018,339,96.17,0,3.83,0,0,0,12.09,14.56,8.26,48.08,24.48,15.9
"96055",2018,3914,87.38,0,2.4,0.54,0,9.68,19.01,10.31,12.88,53.42,20.26,18.9
"96056",2018,1572,91.48,0,6.23,0,0,2.29,7.89,10.14,9.86,47.46,17.11,10.6
"96057",2018,1299,95.15,0.77,1.23,0,0,2.85,9.47,5.91,7.7,38.88,31.64,21
"96058",2018,686,92.86,3.5,0.58,0,0,3.06,54.66,35.62,15.89,50.15,15.31,18.2
"96059",2018,599,89.48,0,1,0.33,0,9.18,4.34,6.22,7.18,41.07,32.05,16.5
"96061",2018,19,100,0,0,0,0,0,0,5.26,0,0,84.21,10.5
"96062",2018,1007,95.83,0,2.38,0,0,1.79,6.06,8.38,10.23,41.31,21.25,19.7
"96063",2018,292,87.67,0,0,0,0,12.33,0,14.21,7.53,74.66,10.62,9.2
"96064",2018,4769,86.66,0.4,2.73,1.53,0.15,8.53,9.25,8.79,10.59,49.3,22.12,19.9
"96065",2018,359,77.16,2.79,11.14,0,0,8.91,7.24,12.54,8.64,39.55,23.96,25.6
"96067",2018,6910,94.76,0.54,0.17,0.84,0.27,3.42,8.42,4.13,10.32,39.77,26.38,16
"96068",2018,193,80.83,19.17,0,0,0,0,30.57,24.16,6.22,61.66,14.51,28.7
"96069",2018,828,94.08,0.85,1.57,1.81,0,1.69,3.14,6.19,3.86,35.51,35.14,25.5
"96071",2018,49,100,0,0,0,0,0,0,0,0,0,65.31,0
"96073",2018,3939,95.94,0.51,1.09,0.66,0,1.8,3.76,2.5,9.32,39.73,27.22,12.7
"96074",2018,174,90.8,8.05,0,0,0,1.15,11.49,22.96,13.22,55.75,18.97,23
"96075",2018,331,83.99,2.11,2.72,0,0,11.18,14.5,20.83,4.83,38.37,16.92,46.3
"96076",2018,200,88,1,8.5,1,0,1.5,4,9.9,4,13,53,31
"96080",2018,28487,87.1,1.15,2.56,1.94,0.02,7.22,15.69,10.21,11.93,53.13,20.68,23.1
"96084",2018,458,63.54,0,6.33,0,0,30.13,24.02,6.65,6.33,39.96,21.83,36.7
"96085",2018,85,75.29,0,4.71,0,0,20,0,6.45,7.06,27.06,18.82,5.9
"96086",2018,309,83.5,0,3.24,0.32,0,12.94,14.56,17.46,10.68,36.89,25.89,21.4
"96087",2018,589,98.13,0,0,0,0,1.87,8.32,3.66,12.56,37.52,19.02,16.8
"96088",2018,4419,91.4,1.11,1.63,2.26,0,3.6,5.66,10.92,5.97,26.86,33.06,26
"96090",2018,445,91.01,0,2.25,1.12,0,5.62,13.71,17.05,11.69,39.78,20.67,24.3
"96091",2018,578,90.83,0,7.44,0.35,0,1.38,0.35,7.59,12.46,25.43,37.37,23.4
"96092",2018,254,71.65,0,5.91,7.87,0,14.57,20.47,7.32,0,39.76,38.98,25.6
"96093",2018,3955,89.15,0.28,4.8,0.03,3.59,2.15,3.44,13.3,8.24,56.49,21.42,14.3
"96094",2018,6556,81.28,5.02,1.66,3.71,0,8.33,13.26,7.92,12.71,47.99,22.79,18.4
"96096",2018,732,90.03,0.27,8.74,0.14,0,0.82,5.46,8.32,13.25,44.26,22.68,16.9
"96097",2018,9647,79.71,1.33,5.32,1.46,1.19,10.99,11.06,10.43,10.36,55.04,21.2,20.1
"96101",2018,5500,90.75,2.55,2.49,0.36,0.11,3.75,11.71,12.5,7.95,48.11,20.82,19.5
"96103",2018,1417,96.47,0,1.91,0.42,0,1.2,5.65,0.47,3.6,17.43,48.41,16.6
"96104",2018,603,95.02,0,4.31,0,0,0.66,9.95,10.11,7.63,39.97,27.53,10.8
"96105",2018,93,100,0,0,0,0,0,0,0,0,0,75.27,20.4
"96106",2018,209,94.26,0,0,5.74,0,0,6.7,5.26,0,42.58,38.28,8.1
"96107",2018,1450,78.83,0.83,14.41,0.07,0,5.86,9.59,11.7,7.31,52.34,26.76,5.4
"96108",2018,56,100,0,0,0,0,0,0,0,0,0,100,30.4
"96109",2018,758,100,0,0,0,0,0,1.85,8.91,9.1,39.58,16.23,24.9
"96110",2018,161,97.52,0,0,0,0,2.48,17.39,12.21,5.59,39.13,31.06,5
"96111",2018,94,100,0,0,0,0,0,0,0,14.89,42.55,37.23,23.4
"96112",2018,202,47.03,0.99,49.5,2.48,0,0,6.93,14.29,12.87,58.91,26.73,8.9
"96113",2018,1957,62.29,18.09,5.77,1.89,0,11.96,27.8,25.98,10.63,72.92,6.9,19.3
"96114",2018,3316,92.94,0.06,0.45,1.21,0,5.34,3.35,6.94,5.67,40.59,23.04,17.7
"96115",2018,115,93.91,6.09,0,0,0,0,0,14.78,0,0,97.39,20
"96116",2018,159,100,0,0,0,0,0,0,0,0,0,52.83,30.8
"96117",2018,319,100,0,0,0,0,0,7.21,2.63,2.82,57.99,26.33,18.2
"96118",2018,1808,99.23,0.22,0.44,0,0,0.11,17.26,8.26,8.85,47.18,21.63,11.8
"96119",2018,59,100,0,0,0,0,0,3.39,9.3,0,86.44,8.47,30.5
"96120",2018,1044,60.73,0,29.79,0.38,0.77,8.33,9,11.98,17.43,50.96,26.25,20.6
"96121",2018,317,100,0,0,0,0,0,1.26,0,7.26,47.32,17.98,4.4
"96122",2018,3044,89.68,0.16,0.3,1.58,0,8.28,14.88,6.87,9.2,44.48,23.72,14.1
"96123",2018,38,100,0,0,0,0,0,0,36.36,0,68.42,28.95,13.2
"96124",2018,329,96.05,0,3.95,0,0,0,0,11.67,10.33,28.88,43.16,13.7
"96125",2018,184,100,0,0,0,0,0,0,0,0,0,52.72,14.1
"96126",2018,103,97.09,1.94,0,0,0,0.97,1.94,0,1.94,2.91,60.19,35
"96128",2018,674,89.32,2.08,1.78,0.15,0,6.68,8.31,6.06,12.61,43.32,27.3,12.2
"96129",2018,496,100,0,0,0,0,0,3.23,0,0,35.69,29.23,13.1
"96130",2018,20553,79.68,11.17,3.29,1.74,0.97,3.16,23.4,21.06,18.61,69.66,10.05,15.4
"96132",2018,93,86.02,0,3.23,0,0,10.75,21.51,14.52,2.15,60.22,20.43,15.1
"96133",2018,234,91.03,0,0,0,0,8.97,96.15,87.67,23.08,87.18,3.85,0
"96134",2018,1918,96.82,0.36,0,0,0,2.82,48.64,35.07,13.3,59.07,18.67,12.9
"96135",2018,230,100,0,0,0,0,0,0,0,0,73.48,26.52,33
"96136",2018,42,100,0,0,0,0,0,0,0,0,0,38.1,23.8
"96137",2018,3336,90.86,0.51,2.76,0.3,0,5.58,7.31,8,7.61,33.78,31.26,21.3
"96140",2018,1019,91.66,0.98,2.36,0,0,5,6.87,1.31,12.46,42,23.06,13.5
"96141",2018,297,93.6,0,0,5.72,0,0.67,0.67,3.75,14.81,30.98,38.38,7.1
"96142",2018,807,85.75,0,4.58,1.61,0,8.05,6.32,2.6,10.41,51.43,9.91,10.4
"96143",2018,3391,88.35,0,0,0,0,11.65,25.27,5.76,3.6,62.72,11.03,8.6
"96145",2018,2151,94.28,1.3,0.74,0,0,3.67,5.02,3.42,3.07,42.58,22.78,7
"96146",2018,969,99.07,0,0,0,0,0.93,1.65,4.52,4.64,45.41,16.82,12.7
"96148",2018,696,100,0,0,0,0,0,48.99,18.47,8.33,75.43,7.47,8.5
"96150",2018,29357,85.34,1.06,0.25,4.61,0.12,8.63,23.01,10.3,12.01,56.93,15.82,15.3
"96155",2018,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96161",2018,18333,92.65,0.56,0.12,1.58,0.13,4.96,17.08,7.29,10.47,58.56,12.01,7.3
"96701",2018,40439,13.31,1.93,0.09,49.53,8.83,26.31,8.7,4.99,10.74,54.28,19.7,12.1
"96703",2018,2087,13.03,0,0,6.61,42.17,38.19,10.73,10.49,15.72,55.49,16.29,12.3
"96704",2018,7871,35.43,0,0.65,15.69,13.1,35.13,7.05,7.81,7.72,50.31,19.67,16.8
"96705",2018,2869,12.44,0.21,0.14,56.71,6.73,23.77,12.58,11.05,11.05,62.01,14.36,9.4
"96706",2018,72799,18.41,3.14,0.18,43.56,6.51,28.2,13.19,8.15,11.14,66.48,11.15,9.9
"96707",2018,47958,18.68,3.3,0.15,31,13.61,33.26,12.9,5.77,13.92,65.95,9.17,9.3
"96708",2018,10243,63,1.13,0,8.07,6.97,20.82,10.93,5.92,7.23,52.06,17.4,8.2
"96710",2018,246,41.46,0,0,24.8,5.69,28.05,0,14.63,0,0,28.46,28.5
"96712",2018,7575,61.31,0.16,0.37,10.77,5.07,22.32,8.15,3.14,6.03,60.49,16.45,10.7
"96713",2018,1201,28.64,0,0,1.25,45.3,24.81,0,5.12,15.82,50.79,23.81,13.1
"96714",2018,907,45.64,0,4.52,8.82,2.65,38.37,10.8,8.99,1.98,44.1,25.8,6.3
"96716",2018,2982,21.06,0.2,0.23,46.45,10.33,21.73,14.55,9.4,11.07,55.1,18.48,9.5
"96717",2018,5148,22.75,1.03,0.17,8.43,24.79,42.83,11.71,7.42,12.41,66.71,11.52,11.6
"96719",2018,1702,36.37,0,0,22.68,13.04,27.91,9.4,5.63,6.52,59.69,22.39,25.5
"96720",2018,49405,19.25,0.73,0.31,32.12,9.99,37.61,10.59,7.34,14.17,55.26,19.51,14.1
"96722",2018,2213,77.18,0,0,4.25,0.72,17.85,10.26,2.4,7.82,46.5,27.11,10
"96725",2018,2984,48.09,0.27,0,14.61,6.27,30.76,15.42,6.12,4.42,53.49,17.56,11.3
"96726",2018,480,16.88,0,0,8.33,17.29,57.5,9.79,11.96,3.12,43.33,14.79,3.1
"96727",2018,5270,29.87,0.19,0,31.88,8.2,29.87,14.19,10.34,15.28,54.29,22.35,17.4
"96728",2018,453,45.03,0.88,0,22.08,1.1,30.91,10.38,2.24,9.27,37.53,18.1,13
"96729",2018,1191,1.93,0,0.67,3.86,77.83,15.7,3.02,3.81,16.88,58.1,16.2,15.4
"96730",2018,1359,36.42,0.52,0.44,11.18,16.48,34.95,8.68,5.28,8.76,55.85,14.42,14.3
"96731",2018,2984,25.57,3.12,0,17.23,22.18,31.9,5.56,5.97,10.89,61.06,16.55,9.1
"96732",2018,29668,10.91,0.32,0.07,57.73,6.71,24.26,9.47,13.66,13.54,57.49,17.05,10.9
"96734",2018,50386,52.29,2.53,0.35,15.6,3.96,25.27,10.95,3.82,17.42,62.37,15.59,9.3
"96737",2018,4926,41.17,1.12,0.63,4.87,16.5,35.71,21.99,9.24,7.53,58.77,11.86,16.2
"96738",2018,6728,47.19,1.62,0.04,17.88,8.56,24.7,10.23,4.94,8.75,55.83,17.29,8.4
"96740",2018,39694,44.16,0.98,0.28,19.73,13.36,21.5,11.14,8.27,9.67,51.04,19.85,10
"96741",2018,6284,41.17,0,0.68,27.8,7.48,22.87,18.33,1.46,15.56,53.47,21.13,7.9
"96742",2018,75,21.33,2.67,2.67,28,25.33,20,2.67,13.04,2.67,29.33,16,24.3
"96743",2018,14496,31.77,1.02,0.04,18.69,15.42,33.05,6.02,5.27,7.7,56.88,19.6,11.6
"96744",2018,51692,22.27,0.59,0.24,35.57,7.28,34.05,8.11,4.53,10.3,51.09,21.24,12.3
"96746",2018,19324,42.03,1.22,0.48,25.35,6.51,24.42,8.89,6.28,9.09,51.08,18.74,11.1
"96747",2018,874,3.89,0,0,66.82,2.29,27,11.44,19.15,17.73,51.95,23,9.8
"96748",2018,4380,18.68,0.64,0.3,27.24,33.24,19.91,3.63,6.59,10.37,53.42,23.38,18.8
"96749",2018,17484,32.16,0.33,1.09,26.2,11.85,28.39,15.39,9.01,11.94,55.1,17.65,15.3
"96750",2018,3370,28.46,0.77,0,28.4,20.12,22.26,7.3,6.46,8.93,51.78,22.88,13.5
"96751",2018,69,50.72,0,0,40.58,0,8.7,8.7,0,0,0,40.58,0
"96752",2018,3572,17.67,0.5,0.31,34.46,22.7,24.36,17.08,11.38,8.93,59.66,14.7,8.2
"96753",2018,27649,54.34,0.67,0.28,20.19,4.67,19.85,12.17,5.15,8.71,52.57,17.43,11.4
"96754",2018,3112,60.31,0.1,0.1,23.04,6.2,10.25,4.15,6.48,11.38,51.32,17.35,9.1
"96755",2018,3010,28.6,0.43,0,26.08,10.3,34.58,17.31,6.73,13.69,50.8,18.37,15.8
"96756",2018,6206,38.9,0.39,0.79,21.56,9.07,29.29,14.31,5.47,10.91,54.06,21.67,9.9
"96757",2018,580,18.79,0,0,25,35.69,20.52,4.48,10.9,2.24,51.03,28.1,18.8
"96759",2018,360,0,0,0,44.72,0,55.28,0,72.44,0,21.39,78.61,33.9
"96760",2018,2917,41.28,0.38,0.62,17.9,18.75,21.08,17.62,3.78,15.22,49.95,16.59,12.4
"96761",2018,23223,45.35,0.31,0.06,26.59,5.65,22.03,15.64,9.5,9.95,58.34,16.12,9.6
"96762",2018,6686,29.93,1.02,0.19,11.77,24.48,32.61,7.12,2.06,34.86,83.38,5.09,5.7
"96763",2018,2826,18.83,1.06,0,51.1,6.79,22.22,5.7,12.65,7.57,41.72,23.32,13.7
"96764",2018,592,44.26,2.03,6.08,23.14,1.18,23.31,17.06,5.36,7.94,47.97,21.79,16
"96765",2018,360,24.72,0,0,47.22,4.72,23.33,21.94,2.18,9.17,65.28,11.94,7.2
"96766",2018,18272,19.47,1.01,0.62,50.77,6.28,21.85,9.01,11.97,9.74,54.85,16.78,10
"96768",2018,18155,38.25,0.13,0.06,24.57,9.3,27.69,11.73,6.46,10.23,53.05,16.45,11.9
"96769",2018,294,14.97,1.02,0,36.39,36.73,10.88,4.08,13.16,19.73,58.5,27.55,11.9
"96770",2018,597,24.62,0.5,0,14.07,51.76,9.05,6.03,4.43,10.05,57.45,25.8,12.9
"96771",2018,7934,35.83,0.38,0.11,8.29,20.44,34.94,20.51,6.9,10.93,55.8,16.79,13.9
"96772",2018,2472,33.29,0.89,0,25.2,11.81,28.8,10.15,6.88,11.53,48.02,24.15,13.1
"96773",2018,59,66.1,0,0,15.25,0,18.64,0,0,0,52.54,32.2,8.5
"96774",2018,181,29.83,0,0,0,0,70.17,0,0,0,22.1,20.44,23.8
"96776",2018,1302,31.64,0,0,29.49,1.61,37.25,10.91,17.17,9.45,40.02,26.5,24.2
"96777",2018,2061,20.09,0,0,30.66,4.22,45.03,25.86,13.58,11.5,56.28,18.44,12.7
"96778",2018,15125,44.77,0.57,1.41,8.83,15.15,29.26,21.33,7.75,10.1,49.19,19.29,17.6
"96779",2018,2708,52.95,0,0.37,20.57,5.24,20.86,12.15,5,11.48,61.63,12.19,5.6
"96780",2018,700,25.14,0,0,59.43,0,15.43,16.57,6.53,10.86,46,20.71,11.6
"96781",2018,1229,31,0,0,45.81,3.58,19.61,23.03,12.82,4.56,49.39,28.4,19.2
"96782",2018,38335,15.17,2.67,0.11,47.93,6.79,27.33,11.06,7.36,14.39,54.67,22.29,12.8
"96783",2018,1645,11.12,0,0.49,36.66,15.08,36.66,8.69,11.91,9.18,46.14,25.29,16.7
"96785",2018,3322,44.82,0,0.63,15.35,16.44,22.76,9.3,0.31,11.62,39.37,20.8,18.8
"96786",2018,44271,34.47,9.32,0.28,24.77,7.36,23.8,16.7,8.2,18.17,76.69,9.71,10.7
"96789",2018,53734,18.01,2.15,0.06,44.78,3.89,31.11,10.4,3.98,13.04,58.76,15.81,10
"96790",2018,9776,53.96,0.25,0.24,11.41,9.84,24.31,8.87,2.03,8.78,47.12,20.12,8.8
"96791",2018,7715,38.57,0.49,0.16,33.47,4.02,23.29,15.11,12.68,13.07,60.95,16.19,10.8
"96792",2018,50127,10.89,1.1,0.32,12,38,37.68,18.83,10.79,14.61,64.88,11.97,14.3
"96793",2018,33074,23.65,1.18,0.17,28.48,19.77,26.75,11.83,8.13,11.87,58.73,14.19,10.8
"96795",2018,9988,9.71,0.53,0.06,14.98,27.34,47.38,9.65,8.15,16.59,60.4,15.7,11.2
"96796",2018,1952,23.1,0.1,1.43,43.7,21.88,9.78,5.99,13.45,7.68,47.18,26.79,10.2
"96797",2018,74262,7.28,1.28,0.03,62.65,10.96,17.8,7.74,10.58,13.03,59.83,15.78,10.2
"96813",2018,25219,15.77,1.57,0.09,44.17,14.15,24.25,7.85,7.98,7.99,53.61,20.02,12.1
"96814",2018,19527,15.02,1.01,0.29,63.87,5.76,14.05,4.48,7.61,7.26,47.88,21.18,11.9
"96815",2018,25268,40.94,1.9,0.15,39.03,4.4,13.58,5.78,5.65,8.2,51.78,20.05,11.9
"96816",2018,49664,19.36,0.65,0.1,53.01,6.23,20.66,5.51,6.78,10.79,48.38,23.4,11.6
"96817",2018,56496,9.25,1.21,0.13,61.73,8.41,19.29,7.5,20.56,11.05,51.05,22.76,11.9
"96818",2018,59482,33.38,6.62,0.18,36.8,3.53,19.5,11.02,8,11.09,72.31,10.99,8.9
"96819",2018,53886,7.62,1.26,0.06,58.63,13.34,19.09,9.81,19.1,13.23,57.92,15.71,10.5
"96821",2018,18539,22.5,0.25,0.12,54.02,2.65,20.46,2.87,3.6,7.27,42.4,26.95,11.2
"96822",2018,46645,20.4,1.24,0.1,52.16,6.46,19.65,6.05,4.76,15.22,53.04,22.09,10.2
"96825",2018,29375,28.03,1.24,0.1,45.18,5.73,19.71,5.43,1.87,9.05,46.8,24.35,8.1
"96826",2018,31945,16.22,1.79,0.08,56.72,8.96,16.23,6.21,10.47,12.86,53.87,18.46,12.2
"96850",2018,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96853",2018,599,70.28,11.85,0.83,7.18,0,9.85,12.52,0,69.95,100,0,NA
"96857",2018,2815,68.92,16.02,0,3.98,0.11,10.98,19.29,0,81.46,100,0,NA
"96859",2018,111,61.26,14.41,0,17.12,0,7.21,24.32,0,58.56,100,0,NA
"96860",2018,2203,75.94,14.3,0.23,2,0,7.54,14.25,0,76.35,99.05,0,NA
"96863",2018,46,80.43,19.57,0,0,0,0,19.57,0,56.52,100,0,NA
"97001",2018,354,99.44,0,0,0,0,0.56,24.29,40.34,9.6,46.33,13.28,25.4
"97002",2018,5795,87.4,0.52,0.66,0.9,0.21,10.32,19.38,10.77,11.29,46.95,22.71,11.3
"97004",2018,4213,95.87,0,0,1.54,0,2.59,2.63,8.47,6.43,38.76,24.26,16.6
"97005",2018,26442,76.31,1.92,0.98,5.12,0.12,15.55,31.46,16.51,11.88,63.08,12.65,13.6
"97006",2018,72831,66.93,3.91,0.76,16.15,0.45,11.81,18.22,8.23,13,69.39,9.17,9.5
"97007",2018,72592,72.71,3.27,0.58,12.2,0.5,10.75,15.74,7.73,13.03,61.85,11.45,8.8
"97008",2018,29772,78.93,1.25,0.26,5.9,0,13.66,18.9,11.08,10.71,59.57,14.49,10.3
"97009",2018,8470,91.85,1.3,1.53,1.92,0,3.39,8.93,12.38,10.83,49.23,21.65,15.1
"97011",2018,556,100,0,0,0,0,0,3.96,8.35,7.73,26.8,34.89,25.5
"97013",2018,23596,90.24,0.09,0.66,1.85,0,7.16,14.85,11.02,12.29,55.9,16.87,12.7
"97014",2018,1202,94.18,0,2.16,2.83,0,0.83,9.57,12.39,9.57,51.25,22.3,20.5
"97015",2018,23027,80.29,1.03,0.88,7.9,1.31,8.59,11.91,6.17,15.96,62.36,12.77,9.7
"97016",2018,6122,90.13,1.68,0.56,0.59,0,7.04,3.69,10.8,11.94,49.07,22.28,22.6
"97017",2018,3405,96.71,0.32,0,0,0,2.97,2.47,6.81,16.45,51.04,21.06,13
