"GEOID","year","totPopE","whiteP","blackP","amIndP","asianP","pacIsP","otherP","hispP","noHSP","a15_24P","und45P","ovr65P","disbP"
"48153",2018,5872,92.98,3.92,0.14,0.17,0,2.79,58.4,26.52,13.03,58.97,18.68,12.3
"48155",2018,1408,86.08,1.78,0,0,0,12.14,20.45,22.54,10.44,44.67,26.92,20.5
"48157",2018,739342,52.09,20.6,0.31,19.91,0.03,7.07,24.3,9.79,13.22,63.81,10.12,7.6
"48159",2018,10679,86,3.88,0.21,0.05,0.07,9.79,14.19,11.29,12.36,52.57,20.8,18.1
"48161",2018,19709,81,15.87,0.07,0.67,0,2.38,15.14,17.84,10.86,55.62,19.21,19.4
"48163",2018,19394,74.79,4.4,0.1,0.89,0,19.82,78.78,33.38,19.51,68.29,12.28,15.5
"48165",2018,20321,93.66,2.2,0.46,0.47,0.06,3.15,41.21,38.83,14.71,71.01,8.69,11.2
"48167",2018,327089,78.16,12.62,0.45,3.28,0.07,5.42,24.28,11.79,12.86,59.62,13.53,13.6
"48169",2018,6288,83.24,4.33,0.78,2.18,0,9.48,52.04,38.63,14.47,62.63,12.42,14.6
"48171",2018,26208,91.08,0.13,2.82,0.16,0,5.82,22.92,10.63,10.42,44.59,29.04,13.3
"48173",2018,1430,70.56,0,0,0,0,29.44,43.78,28.88,20.28,63.29,12.1,5.3
"48175",2018,7531,78.57,5.13,0,0.57,0,15.73,35.84,12.36,12.03,49.16,21.44,17
"48177",2018,20667,61.68,6.68,0.28,0.25,0.02,31.09,50.5,24.08,13.08,58.62,16.12,17.9
"48179",2018,22685,85.24,4.44,1.36,0.67,0.08,8.2,28.5,19.9,11.84,60.46,15.73,17.7
"48181",2018,128560,86.71,5.49,1.26,1.42,0.05,5.07,13.08,11.44,12.63,56.18,17.34,16.7
"48183",2018,123494,74.47,20.29,0.37,1.34,0.1,3.42,18.56,16.17,13.64,61.33,14.74,14.7
"48185",2018,27630,78.32,15.39,0.84,0.16,0,5.28,23.94,20.41,12.83,55.87,16.48,13.9
"48187",2018,155137,72.22,7.93,0.33,1.74,0.28,17.51,37.68,11.35,13.7,61.36,13.37,12.3
"48189",2018,34113,85.71,4.8,0.76,0.3,0.02,8.41,59.08,23.82,15.94,64.21,13.17,11.8
"48191",2018,3074,80.97,8.13,0.65,0.29,0,9.95,34.39,24.14,13.63,51.11,23.06,20.3
"48193",2018,8269,94.87,0.51,0.75,0.29,0,3.58,12.32,18.48,11.11,49.21,25.18,22.4
"48195",2018,5547,91.13,0.36,0.07,0,0,8.44,47.2,31.15,15.63,64.25,15.56,14.2
"48197",2018,3952,86.31,7.09,1.04,0,0,5.57,21.53,20.98,11.03,53.04,20.22,22.4
"48199",2018,56379,91.65,5.68,0.2,0.58,0,1.89,5.57,12.14,12.49,57.89,16.31,15
"48201",2018,4602523,62.84,19.02,0.4,6.97,0.07,10.71,42.56,19.06,13.84,67,9.83,9.2
"48203",2018,66645,73.68,21.13,0.37,0.73,0.02,4.06,12.94,15.06,13.26,58.3,16.03,11.6
"48205",2018,5767,81.93,8.64,0.03,1.47,0,7.92,26.43,18.36,7.06,62.04,14.34,12.9
"48207",2018,5809,88.62,3.34,0.57,0.76,0,6.71,28.66,27.8,13.69,54.05,21.71,24.1
"48209",2018,204150,87.96,4,0.34,1.42,0.05,6.23,38.37,10.51,20.99,67.69,10.43,9
"48211",2018,4061,92.74,0.86,0.42,0.59,0,5.39,35.83,20.53,13.1,64.54,13.3,12.7
"48213",2018,80460,89.3,6.52,0.83,0.66,0.05,2.65,12.52,16.47,11.91,51.13,21.63,16.9
"48215",2018,849389,87.96,0.55,0.19,0.96,0.02,10.32,92.03,35.51,16.46,70.48,10.63,13.2
"48217",2018,35399,86.63,6.71,1.22,0.34,0.18,4.92,20.47,17.63,12.49,53.4,20.4,18
"48219",2018,23162,89.41,3.39,0.66,0.32,0.07,6.14,47.36,24.01,16.22,62.86,13.78,15.4
"48221",2018,56901,95.45,0.86,0.94,0.8,0.01,1.94,12.35,10.62,10.64,48.23,24.26,12.5
"48223",2018,36240,83.55,7.03,0.18,0.67,0.12,8.45,16.67,16.28,12.1,56.63,17.88,17
"48225",2018,22955,68.53,24.87,0.3,0.31,0,5.99,10.94,19.74,11.1,50.95,21.06,18.1
"48227",2018,36667,82.31,6.24,1.19,0.82,0.05,9.4,41.98,20.82,13.45,61.32,12.53,16.4
"48229",2018,4098,69.38,1.59,0,1.81,0,27.23,78.38,46.09,12.42,57.42,15.59,27.2
"48231",2018,92152,79.41,7.95,1.14,1.26,0.05,10.19,15.84,14.99,14.06,57.87,15.76,15.8
"48233",2018,21571,88.27,2.29,1.71,0.42,0.57,6.75,22.99,14.51,13.18,59.23,15.7,18.4
"48235",2018,1524,82.61,3.54,0,0,0,13.85,24.54,7.25,14.04,51.12,18.96,12.1
"48237",2018,8842,93.03,4.78,0.26,0.14,0,1.79,16.57,19.89,14.14,57.65,17.01,16.6
"48239",2018,14820,86.17,6.63,0,0.9,0.05,6.24,32.88,16.78,12.04,58.12,16.81,18.3
"48241",2018,35504,77.91,16.47,0.31,0.48,0.14,4.68,6.65,15.39,12.44,54.33,18.96,18.2
"48243",2018,2234,94.72,0.81,0.4,2.28,0,1.79,32.54,14.89,8.91,38.85,31.6,15.6
"48245",2018,255210,58.29,33.84,0.32,3.71,0.04,3.81,20.16,15.98,13.61,61.01,13.89,14.1
"48247",2018,5282,98.86,0.08,0.04,0,0,1.02,92.58,25.79,15.94,61.11,17.64,26
"48249",2018,41192,95.52,0.65,0.13,0.62,0.15,2.92,80.26,25.41,14.01,62.72,14.59,15.4
"48251",2018,163475,90.9,3.09,0.52,0.91,0.37,4.2,20.83,15.21,13.26,60.51,13.66,10.5
"48253",2018,19891,67.54,14.8,0.77,0.39,0,16.49,27.38,21.62,11.56,59.43,14.92,22.1
"48255",2018,15387,72.61,7.99,0.21,0.09,0,19.09,53.97,23.84,14.14,63.65,13.97,14.9
"48257",2018,118910,82.01,10.85,0.44,1.19,0.07,5.45,20.63,13.83,12.91,63.02,11.8,12.3
"48259",2018,41982,90.24,0.77,0.63,0.88,0.06,7.42,23.57,6.9,12.8,53.1,18.8,13.5
"48261",2018,595,96.3,0,0,0.17,0,3.53,87.73,66.34,3.36,54.45,22.86,23.5
"48263",2018,749,88.52,1.07,1.87,0,0,8.54,16.29,18.71,9.75,41.79,30.31,31
"48265",2018,51365,89.37,1.54,0.82,0.94,0.06,7.28,26.68,11.52,11.78,47.17,26.9,19
"48267",2018,4408,89.13,0.02,0.82,0,0.11,9.91,25.27,15.71,11.16,41.9,28.88,22.1
"48269",2018,228,99.12,0,0,0,0,0.88,16.67,14.47,7.46,49.56,14.47,12.3
"48271",2018,3675,96.73,0.08,0.19,0,0,2.99,62.5,26.61,11.05,51.65,20.44,22
"48273",2018,31425,87.7,3.26,0.23,2.21,0,6.6,72.71,20.84,24.6,69.37,12.85,15
"48275",2018,3733,85.05,6.48,0.8,0.13,0,7.53,33.99,19.52,13.1,55,18.3,21.6
"48277",2018,49532,81.27,12.44,0.42,0.87,0.27,4.73,7.68,15.44,12.35,55.41,18.63,18.2
"48279",2018,13262,87.94,4.96,0.26,0.59,0,6.24,55.23,25.95,13.66,59.79,16.17,15.7
"48281",2018,20640,88.31,4.38,0.25,1.08,0.43,5.56,19.5,9.45,11.94,53.34,18.23,18.8
"48283",2018,7409,77.78,1.38,0,0.16,0,20.68,82.39,31.75,13.81,63.92,13.96,18
"48285",2018,19941,78.5,6.47,0.25,0.36,0.03,14.4,18.52,14.72,11.17,51.2,22.81,17.4
"48287",2018,16952,79.6,11.23,0,1.07,0,8.11,23.42,16.12,13.92,54.11,18.32,13.7
"48289",2018,17098,88.81,7.19,0.52,0.8,0.3,2.39,14.37,17.6,10.62,49.96,23.9,17.9
"48291",2018,81862,80.9,9.89,0.48,0.61,0.02,8.1,23.33,22.61,13.49,61.63,12.87,17.3
"48293",2018,23515,76.05,17.74,1.61,0.75,0.27,3.57,21.69,18.88,12.78,55.72,18.21,16.8
"48295",2018,3469,85.13,0.52,1.99,0.98,0,11.39,30.3,17.85,12.05,59.47,15.28,14.5
"48297",2018,12123,92.72,2.87,0.18,0.97,0,3.26,39.45,20.8,11.01,54.85,19.99,19
"48299",2018,20640,93.36,0.15,0.89,0.4,0,5.21,10.24,14.01,7.68,35.43,35.94,25.1
"48301",2018,102,97.06,0,2.94,0,0,0,15.69,22.67,2.94,48.04,24.51,20.6
"48303",2018,301454,81.15,7.28,1.09,2.18,0.06,8.23,35,14.22,20.91,67.26,11.97,14
"48305",2018,5808,85.12,1.48,0.64,0.74,0.07,11.95,47.37,23.89,11.98,58.28,16.84,21.3
"48307",2018,8098,83.58,1.83,0.02,0.2,0,14.37,31.95,19.93,10.6,50.7,22.09,19.9
"48309",2018,248429,77.86,14.7,0.45,1.63,0.04,5.32,26.06,15.71,18.98,63.74,13.86,13.4
"48311",2018,662,98.49,0,0.6,0,0,0.91,50.15,9.7,6.5,61.18,20.69,20.7
"48313",2018,14128,73.44,15.01,0.25,3.12,0.18,7.99,22.86,20.01,13.2,64.05,14.6,15.8
"48315",2018,10083,73.03,23.42,0.43,0,0.38,2.75,4.03,16.51,9.77,44,25.23,21.9
"48317",2018,5614,82.86,0.86,1.67,0.07,0.16,14.37,45.85,22.95,15.03,63.61,11.67,9.9
"48319",2018,4161,87.29,0.02,2.16,2.21,0,8.32,23.5,11.83,13.24,46.77,25.09,16.5
"48321",2018,36743,72.89,9.78,0.38,1.93,0.14,14.87,42.02,21.74,12.79,57.83,16.06,16.8
"48323",2018,57970,92.71,0.54,1.22,0.46,0.06,5.01,95.23,40.31,17.46,68.6,11.38,15.4
"48325",2018,49334,90.66,2.58,0.39,0.75,0.02,5.59,51.63,16.99,14.14,57,16.1,16.3
"48327",2018,2123,81.35,0.71,1.18,0,0,16.77,34.29,18.36,5.84,41.54,26.57,22.5
"48329",2018,164194,84.16,6.57,0.7,2.13,0.04,6.4,44.05,16.16,13.56,67.95,10.23,9.4
"48331",2018,24664,84.53,9.85,0.14,0.54,0,4.93,26.19,17.78,13.32,53.53,19.71,18.2
"48333",2018,4902,98.29,0.2,0.2,0.1,0,1.2,19.75,19.53,11.2,44.39,28.82,24
"48335",2018,8558,78.92,11,0.96,0.35,0,8.78,39.51,21.23,17.15,64.98,15.17,16.1
"48337",2018,19409,94.79,0.62,0.16,0,0,4.43,10.88,14.51,10.93,51.41,21.79,20
"48339",2018,554445,86.47,4.72,0.37,2.84,0.06,5.53,23.65,12.64,12.9,61.35,12.53,10.1
"48341",2018,21801,72.99,4,0.87,7.86,0,14.28,54.92,33.33,15.51,68.36,10.38,10.3
"48343",2018,12424,69.33,23.73,0.6,0.14,0.05,6.15,9.47,11.63,11.08,53.32,21.24,19.3
"48345",2018,1156,86.51,1.64,0,0,0,11.85,19.38,13.78,9,53.2,29.24,19.3
"48347",2018,65558,75.89,17.81,0.9,1.83,0.01,3.57,19.17,16.74,23.16,64.71,13.72,16.9
"48349",2018,48583,74.97,12.99,1.94,0.64,1.11,8.35,26.79,21.71,12.97,57.9,16.64,16.9
"48351",2018,14057,76.99,19.75,0.15,1.18,0,1.93,3.54,16.3,15.17,51.87,19.62,21.9
"48353",2018,14966,87.59,5.04,0.75,0.44,0.02,6.17,36.93,18.94,13.86,57.42,17.73,18.7
"48355",2018,360486,89.93,3.78,0.45,2.04,0.07,3.72,63.38,17.61,14.4,62.14,13.69,13.5
"48357",2018,10348,88.34,1.36,1.9,0.18,0,8.21,53.77,24.73,13.89,68.67,10.03,10.4
"48359",2018,2090,91,4.88,0.1,0.48,0,3.54,16.89,14.35,17.99,63.88,14.07,13.2
"48361",2018,84047,87.52,8.47,0.37,1.24,0,2.41,7.34,11.71,12.66,58.16,15.36,16.9
"48363",2018,28317,92.01,2.22,0.69,0.77,0.13,4.19,19.86,16.05,12.47,54.02,19.14,18.3
"48365",2018,23440,80.99,17.16,0.12,0.24,0,1.48,8.59,16.34,12.97,56.4,18.03,17
"48367",2018,129802,93.18,1.43,0.66,0.52,0.06,4.15,11.99,10.95,12.52,56.74,15.05,12.6
"48369",2018,9852,83.52,1.09,0.77,0.25,0.24,14.13,62.94,29.23,14.07,63.48,12.95,13.6
"48371",2018,15797,82.79,3.66,1.1,0.47,0.11,11.88,68.6,30.48,12.18,63.11,12.65,11.7
"48373",2018,47837,84.21,10.34,1.59,0.66,0.13,3.07,15.04,19.81,11.29,51.69,18.62,21.4
"48375",2018,120899,78.09,9.85,0.54,5.38,0.1,6.05,37.97,22.57,13.39,65.09,11.92,11.5
"48377",2018,7123,94.67,0,1.12,2.53,0,1.68,83.62,47.61,12.73,55.55,22.41,21.4
"48379",2018,11473,90.4,2.81,0.6,0.07,0,6.12,8.88,15.21,9.46,46.8,24.59,18.4
"48381",2018,132475,89.45,2.95,0.43,1.63,0.06,5.48,20.89,8.13,14.31,61.66,14.28,11.5
"48383",2018,3752,40.99,0.72,0,0,0,58.29,70.68,20.24,13.17,68.76,9.33,9.4
"48385",2018,3389,99,0.15,0,0.06,0,0.8,19.83,15.33,12.01,43.11,32.96,25.5
"48387",2018,12275,79.12,16.95,0.32,0.05,0,3.57,7.35,15.55,12.18,49.43,23.65,18.2
"48389",2018,15125,78.76,3.25,0.17,1.51,0.09,16.22,75.05,36.14,14.7,64.65,12.06,10.6
"48391",2018,7236,79.78,5.91,0.25,0.19,0,13.86,50.18,19.33,12.81,53.07,21.42,23.1
"48393",2018,885,95.37,0,0,0.9,0,3.73,13.9,8.99,14.35,55.37,22.6,14
"48395",2018,16890,76.58,19.4,0.45,0.31,0.13,3.14,20.61,16.17,12.49,53.86,18.95,14.1
"48397",2018,93642,85.46,6.07,0.24,2.46,0,5.78,17.31,7.86,13.03,61.86,11.84,8.6
"48399",2018,10310,92.2,3.07,0.2,0.24,0,4.28,33.9,21.48,13.11,53.81,20.63,14.3
"48401",2018,53595,78.64,17.16,0.18,0.56,0.04,3.42,16.52,19.85,12.79,58.08,16.06,16.2
"48403",2018,10458,89.65,6.24,0.12,0,0.19,3.79,4.35,13.72,8.6,41.16,30.24,26
"48405",2018,8327,73.48,21.14,1.98,0.16,0,3.24,7,19.19,10.33,44.82,25.63,26.2
"48407",2018,27819,86.19,10.49,0.48,0,0.05,2.79,12.81,16.07,10.51,50.41,21.98,21.8
"48409",2018,67046,92.35,1.68,0.26,1.03,0.06,4.61,57.4,20.45,13.75,61.99,14.35,15
"48411",2018,5962,85.64,2.4,0,0.05,0,11.91,30.02,25.76,11.98,54.55,22.51,16.7
"48413",2018,3061,61.12,0.42,0,0,0,38.45,52.37,21.49,11.37,59.49,15.84,9.4
"48415",2018,17239,87.26,4.86,0.4,0.28,0,7.2,40.12,22.17,13.62,62.03,15.04,14.2
"48417",2018,3311,96.07,0.18,0.3,0.21,0,3.23,11.63,15.41,13.41,52.64,18.39,18.6
"48419",2018,25478,77.91,18.33,0.8,1.63,0,1.33,18.07,24.95,13.73,58.69,16.84,19.1
"48421",2018,3058,87.97,0.36,0.2,0,0,11.48,42.58,23.47,12.82,57.42,14.22,15.9
"48423",2018,225015,76.83,17.47,0.35,1.72,0.13,3.49,19.28,14.78,14.25,60.07,15.85,13.5
"48425",2018,8743,90.88,0.62,1.32,0.4,0.69,6.1,18.85,12.17,12.76,54.29,18.01,11.9
"48427",2018,63894,95.08,0.06,0.06,0.13,0,4.67,99.07,48.52,16.91,69.62,11.16,17.9
"48429",2018,9372,91.03,2.37,1.05,0.41,0,5.15,23.46,22.94,13.01,56.2,19.13,20.4
"48431",2018,1141,90.89,0.26,0,0,0,8.85,45.22,14.07,10.34,50.31,13.94,16.4
"48433",2018,1385,90.47,3.47,2.24,0,0,3.83,18.48,10.62,8.88,41.95,26.93,19
"48435",2018,3865,64.71,0.54,0.31,0,0,34.44,61.71,24.75,10.32,58.65,16.9,10.1
"48437",2018,7484,82.01,5.55,3.42,0.23,0.11,8.69,43.48,26.78,12,60.58,17.9,17.6
"48439",2018,2019977,67.93,16.21,0.49,5.33,0.18,9.86,28.53,14.38,13.82,64.76,10.72,10.2
"48441",2018,136348,76.27,7.82,0.86,2.23,0.06,12.76,24.11,11.64,18.18,64.71,14.05,15.4
"48443",2018,862,64.97,2.67,0.23,0,0,32.13,63.57,18.55,5.57,40.14,31.67,15
"48445",2018,12615,89.02,5.07,0.33,0,0,5.58,54.37,31.59,13.03,61.96,15.23,17.4
"48447",2018,1567,97.45,1.02,0,0,0,1.53,15,14.74,14.42,46.78,24.89,20.4
"48449",2018,32730,69.41,9.15,1.13,1.13,0.04,19.14,42.82,24.23,14.93,63.46,13.68,14
"48451",2018,117466,86.04,4.27,0.38,1.25,0.04,8.02,39.43,14.33,15.92,62.71,14.86,13.9
"48453",2018,1203166,73.53,8.32,0.57,6.6,0.05,10.93,33.88,10.89,12.91,67.74,9.17,8.4
"48455",2018,14569,86.54,9.05,0.33,1.01,0,3.08,9.75,16.59,9.65,45.71,26.62,28.1
"48457",2018,21496,84.02,11.4,0.06,0.28,0,4.25,7.54,15.61,14.1,52.97,21.45,25.2
"48459",2018,40769,85.97,8.35,0.72,0.59,0,4.36,8.4,15.66,12.27,54.62,17.41,17.2
"48461",2018,3634,47.74,6.77,0.14,0.69,0,44.66,50.55,21.77,11.72,60.46,15.02,8.6
"48463",2018,27009,89.28,0.49,0.53,1.03,0.07,8.59,71.26,27.65,15.29,62.15,16.79,14.8
"48465",2018,49027,92.47,1.55,0.35,0.62,0.06,4.95,81.76,31.78,16.11,66.06,14.06,14.8
"48467",2018,54368,92.99,2.62,0.66,0.49,0.07,3.17,10.56,16.45,12.1,52.53,20.12,18.2
"48469",2018,91970,87.56,5.99,0.29,1.12,0.04,4.99,46.46,16.79,13.57,60.69,15.41,15
"48471",2018,71539,73.16,23.03,0.4,1.29,0.01,2.11,17.87,14.85,22.56,63.11,12.18,8.6
"48473",2018,49987,60.79,24.57,0.78,0.97,0.05,12.84,29.81,19.17,24.01,66.52,11.52,10.9
"48475",2018,11586,85.47,4.91,1.52,0.58,0,7.52,52.92,21.26,14.62,63.7,13.78,12
"48477",2018,34796,77.55,16.69,0.66,1.7,0.1,3.3,15.76,14.24,14.97,53.77,20.8,15.4
"48479",2018,272053,95.43,0.43,0.17,0.5,0.01,3.46,95.49,32.72,16.95,71.5,8.96,11.6
"48481",2018,41551,81.22,14.37,0.06,0.15,0,4.19,40.87,21.65,13.6,58.48,16.29,14.3
"48483",2018,5482,87.92,2.92,0.36,0.09,0.31,8.39,26.41,18.7,10.18,57.55,18.52,15.6
"48485",2018,131818,78.15,10.33,1.09,2.23,0.05,8.14,18.83,13.52,17.03,62.5,14.17,16.7
"48487",2018,12906,77.91,9.74,1.24,0.7,0,10.41,28.97,21.45,12.8,56.93,17.77,23
"48489",2018,21754,96.02,0.67,0.61,0,0,2.7,88.12,34.1,17.22,66.34,13.36,16.6
"48491",2018,527057,80.21,6.31,0.24,6.42,0.08,6.74,24.31,6.76,12.37,64.53,11.51,9.7
"48493",2018,48198,93.14,1.47,0.3,0.44,0.09,4.56,39.41,13.43,12.96,56.25,15,12.3
"48495",2018,7802,88.23,4.58,1.45,0,0,5.74,60.1,32.99,15.97,66.32,11.39,11.3
"48497",2018,64639,93.35,1.28,0.43,0.43,0.19,4.32,19.03,14.93,12.61,57.51,14.7,17.1
"48499",2018,43815,89.57,5.43,0.73,0.3,0.08,3.88,9.84,15.19,11.11,46.12,26.86,21.2
"48501",2018,8571,95.75,0.43,0.13,0.06,0,3.63,65.84,31.84,13.37,67.75,11.33,9.8
"48503",2018,18114,94.94,1.95,0.8,0.49,0,1.82,18.39,16.23,11.57,53.74,19.79,15.3
"48505",2018,14369,93.38,0.13,0,1.25,0,5.24,94.24,40.03,15.17,67.95,13.91,17.3
"48507",2018,12131,93.64,0.49,0,0.03,0,5.84,93.74,38.03,16.2,64.97,13.73,23.3
"49001",2018,6443,95.93,0,0.96,0.25,0,2.86,11.31,9.68,14.08,65.11,14.15,12.7
"49003",2018,53001,93.14,0.57,1.22,0.79,0.06,4.21,9.27,6.78,14.14,66.19,12.48,12.7
"49005",2018,122336,90.18,0.79,0.46,2.04,0.39,6.14,10.65,6.88,23.8,75.23,8.83,8.6
"49007",2018,20356,92.28,0.65,0.84,0.41,0.06,5.75,13.27,9.16,14.49,60.15,16.17,15.1
"49009",2018,612,95.59,0.16,1.31,0,0,2.94,3.27,3.83,14.22,49.84,16.34,8.9
"49011",2018,340621,90,1.33,0.43,1.8,0.62,5.82,9.45,4.51,14.45,70.67,9.58,9.3
"49013",2018,20219,89.66,0.45,3.97,0.54,0.26,5.12,8.22,12.12,13.08,68.91,11.08,12.5
"49015",2018,10248,97.45,0.17,0.73,0.64,0.02,0.99,6.26,6.15,12.97,61.07,15.95,15.6
"49017",2018,5017,93.68,0.24,3.27,0.1,0.44,2.27,5.92,7.99,12.38,54.26,20.55,14.3
"49019",2018,9616,92.9,0.53,3.09,1.93,0.64,0.9,10.4,9.19,12.47,56.41,16.61,12.6
"49021",2018,49691,91.05,0.53,2.36,0.65,0.05,5.36,8.58,7.21,19.88,68.81,12.22,10.8
"49023",2018,10948,93.75,0.16,1.14,0.16,0.09,4.69,4.69,7.78,15.17,69.33,11.53,10.8
"49025",2018,7350,93.16,0.39,1.43,0.72,0.14,4.16,4.65,7.19,12.27,51.8,22.37,14.2
"49027",2018,12733,88.11,0.04,1.18,0.93,0.1,9.64,13.05,11.34,13.06,61.15,16.06,11.5
"49029",2018,11391,96.56,0.68,0.08,0.99,0.16,1.54,2.77,2.41,14.87,66.95,11.3,7
"49031",2018,1904,99,0.11,0.11,0,0,0.79,1.79,13.12,9.35,50.47,25.16,25.5
"49033",2018,2350,97.11,0,0,0,0,2.89,10.89,1.41,12.72,61.4,18.72,10.9
"49035",2018,1120805,79.19,1.83,0.77,4.02,1.49,12.7,18.12,9.57,13.99,68.36,10.25,9.4
"49037",2018,15281,48.28,0.24,47.87,0.41,0.26,2.95,5.65,16.21,15.71,65.09,13.13,16.4
"49039",2018,29366,88.13,0.94,1.02,0.48,0.52,8.91,9.63,10.34,20.53,66.39,13.28,12.4
"49041",2018,21118,94.38,0.71,1.79,0.06,0.08,2.98,5.1,10.07,13.51,62.42,15.78,13.8
"49043",2018,40511,93.96,0.75,0.25,1.65,0.02,3.37,11.51,5.14,12.96,58.74,11.08,4.9
"49045",2018,65185,89.67,0.53,0.64,0.77,0.56,7.82,12.17,9.03,14.62,70.94,8.95,10.8
"49047",2018,36323,87.99,0.55,7.52,0.35,0.09,3.5,8.44,13.86,13.62,70.93,9.81,10.8
"49049",2018,590440,91.86,0.61,0.48,1.49,0.81,4.75,11.57,5.83,22.06,77.7,7.4,7.7
"49051",2018,30523,94.89,0.31,0.11,1.25,0.02,3.42,13.37,4.94,13.72,67.51,10.48,8
"49053",2018,160537,90.91,0.7,1.49,0.76,0.84,5.29,10.24,7.47,13.59,59.28,20.45,13
"49055",2018,2694,95.95,0.33,0.3,0.48,1.26,1.67,5.9,11.53,10.8,53.9,19.9,12.7
"49057",2018,247731,89.07,1.09,0.69,1.1,0.29,7.76,18.18,9.66,14.3,67.26,11.26,11.4
"50001",2018,36939,94.16,1.3,0.34,1.93,0,2.26,2.3,7.12,17.12,51.84,18.5,14.8
"50003",2018,35920,95.75,0.64,0.17,1.09,0.04,2.31,1.88,8.13,13.21,47.69,22.01,17.6
"50005",2018,30425,96.11,1.1,0.23,0.66,0,1.9,1.58,9.06,12.84,51.01,19.28,18.5
"50007",2018,162052,90.47,2.53,0.27,4.16,0.03,2.54,2.27,5.91,19.64,59.81,14.09,11.6
"50009",2018,6208,96.44,1,0.32,0.56,0,1.68,1.34,14.19,9.73,42.67,24.58,19
"50011",2018,49025,94.98,0.6,0.61,0.35,0,3.46,1.51,9.24,11.93,55.7,14.93,12.6
"50013",2018,6965,94.53,0.79,0.47,0.49,0,3.72,1.91,5.71,10.94,46,19.37,10.5
"50015",2018,25268,95.76,1.04,0.78,0.63,0,1.8,1.76,7.37,12.82,55.55,16.14,12
"50017",2018,28937,96.7,0.65,0.38,0.25,0.06,1.97,1.35,8.2,11.74,48.81,19.62,16.9
"50019",2018,26911,96.41,0.45,0.54,0.24,0,2.37,1.44,12.45,10.75,49.05,21.69,16.5
"50021",2018,59273,96.56,0.88,0.48,0.98,0,1.1,1.43,7.7,13.13,48.27,20.72,16.1
"50023",2018,58477,95.88,0.84,0.34,0.79,0.05,2.1,1.9,6.56,12.72,51.72,18.47,13.3
"50025",2018,43150,94.73,1.18,0.16,1.12,0.08,2.73,2.28,6.6,11.47,47.76,21.01,16.4
"50027",2018,55427,95.79,0.73,0.11,0.84,0.09,2.44,1.57,6.77,9.77,46.79,21.98,16.2
"51001",2018,32742,68.33,29.24,0.54,0.23,0,1.67,8.96,18.73,10.33,49.06,21.9,13.3
"51003",2018,106355,81.56,9.76,0.2,5.29,0.03,3.17,5.8,8.62,15.58,56.76,17.34,9
"51005",2018,15286,92.01,5.38,0,0.07,0.05,2.49,1.43,14.42,11.11,46.86,23.3,18.5
"51007",2018,12854,75.76,21.29,0.24,0,0,2.71,2.98,16.47,12.36,49.67,18.87,13.8
"51009",2018,31882,77.17,17.78,0.39,0.48,0.07,4.11,2.43,14.82,12.63,50.91,20.02,14.8
"51011",2018,15577,77.84,19.82,0.08,0.15,0,2.11,1.46,15.85,11.43,51.84,19.9,16.8
"51013",2018,231803,71.44,8.96,0.38,10.35,0.11,8.76,15.61,5.95,10.29,67.49,10.13,5.9
"51015",2018,74701,92.74,4.17,0.25,0.61,0.05,2.18,2.64,12.59,11.38,50.24,19.84,13.1
"51017",2018,4393,94.17,1.78,0,0.36,0,3.69,3.76,12.84,10.4,47.8,19.69,16.7
"51019",2018,77908,89.55,6.8,0.05,1.4,0.02,2.18,2.11,10.17,11.48,48.22,20.35,14.1
"51021",2018,6447,96.85,1.85,0,0.06,0,1.24,0.74,8.47,9.93,48.35,21.82,18.5
"51023",2018,33222,93.57,2.99,0.29,0.82,0,2.32,1.65,7.36,11.43,46.89,21.23,15
"51025",2018,16665,41.78,54.73,0.16,0.59,0,2.74,2.18,21,12.61,51.55,20.2,20.1
"51027",2018,22138,95.23,2.9,0.2,0.84,0,0.83,0.43,29.7,10.35,48.08,20.61,25.5
"51029",2018,17004,61.25,34.2,0.62,0.33,0,3.59,2.4,22.06,10.91,52.42,18.27,17.6
"51031",2018,55170,81.58,14.33,0.14,0.83,0.01,3.12,2.35,14.02,11.84,52.67,19.13,15.5
"51033",2018,30184,65.84,27.92,0.16,0.89,0,5.19,4.58,14.38,12.29,57.01,15.93,12.1
"51035",2018,29738,97.38,0.5,0.37,0.1,0,1.63,3.35,19.21,10.29,46.86,23.12,18.3
"51036",2018,6995,43.12,46.88,6.48,0.44,0,3.09,1.84,21.43,9.79,41.89,22.9,16.8
"51037",2018,12095,68.81,28.99,0.08,0.37,0,1.74,2.01,16.08,12.65,49.47,21.53,21
"51041",2018,339447,68.26,22.84,0.32,3.36,0.04,5.18,8.52,7.94,13.46,58.34,13.93,10.5
"51043",2018,14365,89.82,4.78,0.04,0.76,0,4.6,5.21,11.33,12.5,48.2,20.11,10.8
"51045",2018,5113,99.59,0.16,0,0,0,0.25,0.04,7.49,10.09,46.51,23.16,17.8
"51047",2018,50450,76.19,13.84,0.42,1.41,0.13,8,10.27,14.75,12.21,57.66,14.99,11.3
"51049",2018,9786,63.43,32.18,0.79,0.95,0,2.66,0.28,18.99,13.09,49.73,21.15,17.8
"51051",2018,14960,98.4,0.66,0.03,0.09,0,0.82,0.89,24.48,10.74,50.74,20.75,25.6
"51053",2018,28308,64.54,32.01,0.01,0.74,0.08,2.62,3.38,16.36,11.92,53.14,16.62,15.1
