ID,STATE,ADDRESS,city,zip,Longitude,Latitude,Match Score
23030,IL,4570,Skokie,60076,-87.7299149999999,42.0280700000001,90.59
10185,TX,1703 Gray Ave,Houston,77002,-95.3651374091232,29.7449982258236,90.72
1550,KS,100 E 2nd St,Hutchinson,67504,-97.9296666001574,38.0547443628567,90.75
3466,CO,5725 E 39th Street,Denver,80216,-104.920973984953,39.7710775489786,90.75
6526,MA,51 Cheney,Boston,2118,-71.0848596371174,42.3094175254504,90.75
1728,CA,6132 SOUTH AVE.,EMPIRE,95319,-120.89928488606,37.6311489711889,90.77
6834,TN,1200 Peabody,Memphis,38111,-90.0216323929008,35.1327748201475,90.8
7143,TN,1200 Peabody,Memphis,38111,-90.0216323929008,35.1327748201475,90.8
20668,NY,66 Englewood,Buffalo,14203,-78.8260664574356,42.9540501745948,90.8
12026,TX,303 N. Frio,San Antonio,78228,-98.5036820445694,29.4283018863892,90.82
22361,VA,51 Skyhill Dr.,Alexandria,22305,-77.076677790413,38.8083525601813,90.84
10079,MA,"Off Lariviere Ave, Unit 5",PALMER,1069,-72.3629399027503,42.1817800412801,90.9
10240,NJ,1 Arbor Terr,Freehold,7728,-74.26053962403,40.2082863357888,90.96
6333,NY,1815-1817 West Farm Road,Bronx,10460,-73.8821505074773,40.8366990326143,91.01
1233,CO,3460 Broadway,Boulder,80302,-105.282063607723,40.0376996444714,91.1
1234,CO,3460 Broadway,Boulder,80302,-105.282063607723,40.0376996444714,91.1
16871,CA,1108 W Angeleno St,Burbank,91502,-118.317950376457,34.1702840636346,91.1
2440,MD,10,,21401,-76.4982242,38.9769345,91.11
9400,GA,55 Industrial Parkway,Grayson,30017,-83.9493292774769,33.8934059971446,91.11
10835,MN,2100 3rd Ave N,Anoka,55330,-93.3871286175119,45.1987373394773,91.19
606,WA,312 Court St Ste 419,The Dalles,98672,-121.183467759371,45.6014799026779,91.25
1841,WA,312 Court St Ste 419,The Dalles,98648,-121.183467759371,45.6014799026779,91.25
1843,WA,312 Court St Ste 419,The Dalles,98672,-121.183467759371,45.6014799026779,91.25
2220,WA,312 Court St Ste 419,The Dalles,98648,-121.183467759371,45.6014799026779,91.25
24986,MN,180 Mesabi,Maplewood,55109,-93.0222123124156,45.0254600518502,91.29
15475,OH,318 West Ave.,Lorain,44052,-82.1103289919487,41.3644715172073,91.3
22641,SD,100 Fox Run,RAPID CITY,57701,-103.22616733785,44.0508160378915,91.35
21452,PR,"Ave. FernÃ¡ndez Juncos, Esq. Ernesto Serra",San Juan,907,-66.0796598839013,18.4509500621124,91.36
7998,FL,426 PRESTON AVE S,ST PETERSBURG,33701,-82.702819911159,27.7543200472157,91.42
12045,IL,4750 S. Sherdian Road,Chicago,60640,-87.6548438648018,41.96863851136,91.43
12597,NV,817,Reno,89501,-119.81294,39.525805,91.43
12942,NV,817,Reno,89501,-119.81294,39.525805,91.43
11076,MA,57 Bicknell,Boston,2119,-71.08292115437,42.2985673194279,91.47
22712,WA,2613 W MARINE DR,EVERETT,98201,-122.214260130289,47.9827747391456,91.6
16901,CA,1556 W. Palos Verdes Dr.,North San Pedro,90710,-118.304296951483,33.7797365644787,91.78
2534,GA,9249 US-29,Athens,30601,-83.3174376197517,34.0284863931158,91.8
17716,PR,Calle Monserrat #704,,910,-66.0790776769068,18.4504181046274,91.85
2233,CA,5116 Lotus Pond Drive,Elk Grove,95823,-121.443868596779,38.3882482621764,91.9
5222,OR,5135 NE Columbia,Portland,97232,-122.609482790627,45.5701107557727,91.9
11770,OR,132 SW 13th Ave,portland,97211,-122.651909116064,45.591755133271,91.94
7381,PA,250 West E 7th St,Erie,16501,-80.0796536655416,42.1303150063514,91.95
13771,OH,"418 S. Main Street, Suite 203",Warren,44481,-84.0888266492247,39.5259650216574,91.96
2568,CA,1 First Street,Sacramento,95814,-121.159887384501,38.692691605321,92
17650,MI,Main Street,Menominee,49858,-87.6176826027703,45.0930169778623,92.01
21436,PR,Ave. HipÃ³dromo #800 Esq. San Rafael,San Juan,909,-66.0736516518861,18.4451983163344,92.02
11915,DE,602-604-606 WEST ST,WILMINGTON,19801,-75.5530150959049,39.7434977766794,92.08
6013,ID,201 E Harrison,Coeur D'Alene,83815,-116.784044996269,47.6862974780083,92.09
7765,ID,201 E Harrison,Coeur D'Alene,83815,-116.784044996269,47.6862974780083,92.09
7499,MA,91 Crown Private Drive,Hyde Park,2136,-71.1087799775817,42.2664012370984,92.1
18785,CA,Fremont Senior Center Wing A,Fremont,94538,-121.966655,37.546367,92.11
8008,FL,426 Preston Avenue S.,St. Petersburg,33701,-82.702819911159,27.7543200472157,92.12
14637,PR,PO BOX 6445,CAGUAS,726,-66.03746,18.2265400000001,92.12
16839,CA,44420 13th St.,Lancaster,93534,-118.106275218588,34.690371181206,92.13
19847,AL,3701 Loop Road E,Tuscaloosa,35401,-87.486496021732,33.1913780203049,92.16
8523,GU,222 Chalan Santo Papa,Agana,96910,144.750708545845,13.4746678690043,92.27
17649,MI,6031 W US Highway 2,Manistique,49854,-86.3688059789955,45.903448800705,92.34
3661,NJ,55 Tillinghast,NEWARK,7102,-74.2089267979418,40.7186675447592,92.38
20367,PR,U144 Herber Houver St.,Caguas,725,-66.0141326962605,18.2160579218988,92.42
17933,NJ,139 McAdoo Road,Jersey City,7030,-74.0944264801659,40.7041264095828,92.43
630,WA,720 W Court St.,Kennewick,99336,-119.192605747645,46.241730026082,92.47
631,WA,720 W Court St.,Kennewick,99336,-119.192605747645,46.241730026082,92.47
1948,WA,720 W Court St.,Kennewick,99336,-119.192605747645,46.241730026082,92.47
383,WA,TBD,Yakima,98902,-120.524012,46.5973939,92.5
384,WA,TBD,Yakima,98902,-120.524012,46.5973939,92.5
1110,KS,nnn,Olathe,66062,-94.7825339,38.8875093,92.5
5717,WA,TBD,Yakima,98902,-120.524012,46.5973939,92.5
11298,CA,119,Fresno,93701,-119.783525,36.7509650000001,92.5
9532,CT,434 Maple Street,STAMFORD,6902,-73.5810499142767,41.0663700527821,92.55
18452,SD,823 Dupree St.,Eagle Butte,57625,-101.229387511553,45.0050334401872,92.55
22645,SD,823 Dupree St.,EAGLE BUTTE,57625,-101.229387511553,45.0050334401872,92.55
4487,NY,145-53 South Road,Queens,11411,-73.8044512446049,40.6926278248817,92.59
13848,OH,966 East Main Street,London,43140,-83.443561144249,39.8820535666844,92.6
22614,SD,45657 Veteran's Memorial Drive,Sisseton,57262,-97.0667249018307,45.5681104570906,92.68
4130,MA,702 South Westfield Rd,Agawam,1001,-72.6735943987377,42.0442026257721,92.73
6043,LA,115 Katy Drive,Lafayette,70501,-92.0120993324866,30.237678136144,92.73
12020,TX,519 Medina Street,San Antonio,78207,-98.5045656648021,29.4308508231448,92.73
14252,CA,18682 Pearl Street,Orange,92869,-117.806657970793,33.7886125099792,92.73
15427,OH,317 Riddle St.,Ravenna,44266,-81.2388061217094,41.1550350060057,92.73
16474,CA,5547 South Saviers Road,Oxnard,93036,-119.17797442739,34.1483500057052,92.76
14256,TX,4500 N Lancaster,Dallas,75216,-96.7901340391441,32.6950740081701,92.82
21746,WY,919 W Durbin,Casper,82601,-106.322052435168,42.8595600104237,92.82
16816,CA,931 East Ave.,Palmdale,93550,-118.113577022996,34.5873312313066,92.86
12568,OH,966 East Main Street,Delaware,43015,-82.9585926329377,40.3290380380659,92.9
7749,ID,550 Washington South,Twin Falls,83303,-114.479567452557,42.5413680041867,92.91
14404,DE,3 Vera's Way,Dover,19904,-75.5471501743604,39.181274634132,92.92
21268,MA,111 Fort Street,Hingham,2043,-70.9074384676793,42.2314527501499,92.92
3023,GU,234 US Army Juan C. Fejeran Street,Barrigada Heights,96913,144.824561314103,13.4916825270732,92.94
3041,GU,234 US Army Juan C. Fejeran Street,Barrigada Heights,96913,144.824561314103,13.4916825270732,92.94
15392,CT,TBD,Hartford,6101,-72.6605598,41.7918349,92.94
21437,PR,Carr. 778 Km. 1.0,ComerÃ­o,782,-66.2233529154913,18.2206538179405,93.13
1331,IL,14411 Kishwaukee Rd,WOODSTOCK,60098,-88.4799399732053,42.3164232039434,93.15
13612,TN,1724/1726/1728 Northfield Boulevard,Murfreesboro,37130,-86.3596398993593,35.8721952534094,93.18
19424,PR,250 Ave. ConstituciÃ³n Puerta de Tierra,San Juan,901,-66.0998728434089,18.4654525986246,93.18
2087,RI,165 Pettaconsett Street,Warwick,2886,-71.4294141118552,41.7476032403053,93.22
5333,PA,4108 W. Baltimore Ave,Philadelphia,19134,-75.206232376027,39.949784208997,93.26
19644,MI,Main Street,Port Huron,49431,-82.4246138780606,42.9700793365288,93.27
1003,WA,"1601 Fourth Plain Blvd., 2nd Floor",,98663,-122.658429333315,45.6396992437724,93.29
6940,CA,1279 E 12th St.,Chico,95926,-121.827402424841,39.7257106155059,93.31
1969,WA,TBD,Longview,98632,-122.943095,46.136035,93.33
13721,MN,7800 W county Rd 42,Apple Valley,55124,-93.223100580048,44.7317627273295,93.43
4735,NY,630 Riverside Drve,New York,10031,-73.9546199394178,40.8243483401948,93.55
4736,NY,630 Riverside Drve,New York,10031,-73.9546199394178,40.8243483401948,93.55
22128,NM,1843/1845 Sexton,Las Cruces,88001,-106.773472571174,32.327978039313,93.55
15393,AZ,119 N. Florence Blvde,Casa Grande,85122,-111.75219724502,32.879172788411,93.56
19315,AZ,500 N US HIGHWAY 89,PRESCOTT,86313,-112.463201935225,34.5454286347122,93.56
19316,AZ,500 N US HIGHWAY 89,PRESCOTT,86313,-112.463201935225,34.5454286347122,93.56
19317,AZ,500 N US HIGHWAY 89,PRESCOTT,86313,-112.463201935225,34.5454286347122,93.56
12775,IL,"7703, 7707 S. Stewart",Chicago,60620,-87.6343458367671,41.7541702518958,93.57
4651,TX,4309 Jacksboro Hwy #200,Wichita Falls,76302,-98.4943925489175,33.868567987284,93.67
598,WA,TBD,Wenatchee,98801,-120.32009,47.4225500000001,93.68
385,WA,TBD,Bremerton,98337,-122.635905,47.57097,93.68
386,WA,TBD,Bremerton,98337,-122.635905,47.57097,93.68
599,WA,TBD,Wenatchee,98801,-120.32009,47.4225500000001,93.68
600,WA,TBD,Wenatchee,98801,-120.32009,47.4225500000001,93.68
14093,PA,1006-1008 Capouse Street,Scranton,18509,-75.6565720008949,41.419963236628,93.68
17387,CA,76721 Tyrone Ave.,Van Nuys,91405,-118.444359953722,34.1997769161745,93.75
18987,VI,# 301 Hospital Street,Frederiksted,840,-64.8802259421758,17.7120132131451,93.82
20934,PR,PR Rd 763 Km 6.0 Sector Valdez Bo. Borinquen Atravezada,Caguas,725,-66.0665227627733,18.149033775837,93.82
23804,PR,PR RD 763 Km 6.0 Sector Valdez Bo. Borinquen Atravezada,Caguas,725,-66.0665227627733,18.149033775837,93.82
10349,OR,805 - 825 NE Huntley,Roseburg,97470,-123.345256644928,43.2234410164986,93.89
10423,OR,805 - 825 NE Huntley,Roseburg,97470,-123.345256644928,43.2234410164986,93.89
16307,DC,900 Varney St NE,Washington,20032,-76.991732817605,38.8355348207222,93.89
18392,DC,801 E Pennsylvania Ave SE,Washington,20003,-76.9945394978833,38.8836469868588,93.9
1816,CA,2121 I Street,Davis,95616,-121.737659415246,38.5477032363034,93.91
7858,FL,3055 NW 28th Drive,GAINESVILLE,32609,-82.2886409900564,29.6803001173214,93.93
8978,CA,622 W Sacramento St,LODI,95240,-121.271811677735,38.1414953424323,93.93
10583,GA,64 LYONS DR SW,ROME,30165,-85.2360333899201,34.2760547968913,93.93
11667,NC,305 W. Lee Street,Greensboro,27406,-79.786889651455,36.064737894971,93.93
11674,NC,305 W. Lee Street,Greensboro,27406,-79.786889651455,36.064737894971,93.93
16666,CA,141 N. Second St.,San Bernardino,92408,-117.283944259953,34.1026627610097,93.93
2501,MD,514 N. crain Hwy N,Glen Burnie,21061,-76.6207261460931,39.172006626228,93.94
22371,NY,133 North Court Street 1,Wampsville,13163,-75.7074829276813,43.0801639229115,93.94
22817,WA,26326 NE Kennedy Dr NE,Duvall,98019,-121.985641960979,47.7353674861303,93.94
23850,CA,16453 Mill St.,Guerneville,95446,-123.000332860983,38.5044711216129,93.97
382,WA,TBD,Bellingham,98225,-122.48203,48.7589,94
597,WA,TBD,Bellingham,98225,-122.48203,48.7589,94
601,WA,TBD,Walla Walla,99362,-118.3432,46.064035,94
5617,HI,74-4180 Ulu Wini Place,Kailua-Kona,96740,-156.011434716701,19.6900532071861,94
14062,WV,300,Huntington,25704,-82.5076999999999,38.4011,94
2796,VA,2123 w clay st,RICHMOND,23219,-77.4470569975455,37.5513629285502,94.01
24452,CA,2015 and 2017 Pine St,Plumas,95961,-121.557027704805,39.5077871816012,94.02
18402,FL,1564 North Beal Extension,Ft. Walton,32548,-86.6378903196043,30.4813330198344,94.1
14635,PR,13 Calle Fransechi,Humacao,,-65.8224330455582,18.1504891256185,94.12
3057,LA,625 Veterans Blvd.,"Kenner, LA",70062,-90.2405689007275,30.0065179225129,94.17
71,WA,16 S Market St,Centralia,98532,-122.963354924211,46.6612530810113,94.29
10155,CA,111,Placerville,95667,-120.8044369,38.7290428000001,94.29
19831,MD,1125 N. Patterson Ave,Baltimore,21213,-76.5854550137116,39.3043424604947,94.31
7294,CA,46396 Pacheco Blvd,Martinez,94553,-122.110237222171,38.012360054074,94.35
11605,CA,16202 Sunrise Avenue,Madera,93638,-120.044935428404,36.9599176833109,94.35
18038,FL,1423 Lucerne Dr.,TAMPA,33613,-82.4432449007608,28.0779800508534,94.4
23752,CA,5005 Business Park Drive,Bakersfield,93309,-119.058334277504,35.3611810111259,94.44
5276,OR,1435 NE 81st Avenue,Portlans,97217,-122.580319467271,45.5335438230696,94.53
18989,VI,4A Kronprindsens Gade,St. Thomas,802,-64.9370904502454,18.3408108882224,94.53
174,NC,100,winston salem,27104,-80.350133,36.0892252,94.55
20790,SD,521 North Main St. # 201,Sioux Falls,57104,-96.7287846266892,43.5531311079641,94.6
13756,MN,166th 4th st,st paul,55101,-93.0882414398194,44.9475103639753,94.62
16333,ME,3 GEORGE ST,ALFRED,4002,-70.7161628063076,43.5016997593611,94.62
21435,PR,800 Calle HipÃ³dromo,San Juan,909,-66.0736516518861,18.4451983163344,94.65
14656,CA,1130-1140 Citrus Street,Orange,92867,-117.863037501398,33.8066970109039,94.72
15105,FL,4515 S. Babcock St,Melbourne,32905,-80.6212901181905,28.0700192259335,94.72
20370,PR,"79 calle 6, Bo. Media Alta",Loiza,772,-65.8491463215867,18.4296910108073,94.76
21394,PR,704 Calle Monserrate,,910,-66.0790776769068,18.4504181046274,94.78
995,NJ,530 Putnam Avenue,Plainfielld,7060,-74.4076440356511,40.6197352373837,94.84
9533,CT,6901 Woodland Place,Stamford,6901,-73.5368102921806,41.0419676001053,94.86
18980,VI,#75 Glynn Estate,Christiansted,840,-64.7749220435268,17.7411533537075,94.86
5878,AR,PO Box 152,Heber Springs,72581,-91.9346699453586,35.5637651397357,94.87
2683,FL,2401 SE Monterrey Rd,Struart,34994,-80.2241369151622,27.1955870125422,94.99
7870,TX,1645 NE 10th Ave,Amarillo,79107,-101.827744892747,35.2241100302078,95
22313,IA,901 E Douglas,Des Moines,50317,-93.6062654357433,41.6294635420802,95.02
2343,PA,1855 Constution Ave,Woodlyn,19014,-75.3538416471515,39.8739506005348,95.07
14882,NY,"5 Municiple Plaza, Suite 3",Saratoga,12065,-73.7859804061176,42.8630831757854,95.12
19436,PR,Carr. #2 Km. 30.8 Centro de Gobierno,Vega Alta,692,-66.3253621756032,18.4136446174627,95.13
7235,HI,1772 Shangrila St,KAPOLEI,96707,-158.070317875758,21.3178424618388,95.17
14115,NC,3438 Brook Hollow Rd,Boone,28607,-81.6390434680802,36.214310612105,95.17
15940,DC,5009 50th St SE,Washington,20019,-76.9304102045661,38.8863184173226,95.17
7554,VA,8000 Brook Rd.,Rihcmond,23235,-77.4588573712202,37.6323279168607,95.19
21511,CA,115B Coral St. (Scattered Site Headquarters),Santa Cruz,95060,-122.030314487419,36.9852481768397,95.19
15043,FL,227 Seminaloe Ave,Titusville,32780,-80.8037013471144,28.5780642175013,95.28
8594,OH,3518 BLANCHARD AVE,MORAINE,45439,-84.2178263604019,39.6914992484881,95.33
17111,CA,1130-1136 Palos Verdes St.,Los Angeles,90731,-118.281412487049,33.73356301977,95.34
20345,TX,611 N Flore,San Antonio,78205,-98.4951814536449,29.4311925533372,95.34
3298,NV,525 E Bonanza,LAS VEGAS,89107,-115.135716411814,36.1743215081163,95.41
7218,NV,525 E. Bonanza,LAS VEGAS,89107,-115.135716411814,36.1743215081163,95.41
3884,CA,2640 Princess Court,Rocklin,95765,-121.282862749889,38.8063180976841,95.48
13423,OH,3470 Kinsman Road,Cleveland,44120,-81.5878760737575,41.4649659365927,95.48
22441,NY,290 Merril Road,Pittsfield,1201,-73.2134670825738,42.4557896947748,95.48
23650,OH,5981 Chatterton Rd,Columbus,43232,-82.8488557827512,39.9137525893166,95.48
24009,CA,712 Brier,San Be,92408,-117.269635456285,34.0714691880922,95.51
21621,NY,2620 Main Road route 5,East Pembroke,14056,-78.3085297034358,42.9956243321547,95.55
4291,NY,927-29 CORTLANDT AVE,BRONX,10461,-73.914260740352,40.8255464494348,95.56
6307,TN,NA,Dandridge,37725,-83.4095,36.02345,95.56
16140,IL,700 N 20TH,E ST LOUIS,62225,-90.1311151357977,38.6220182425444,95.57
50,WA,2311 West 17th St,Port Angeles,98363,-123.466122913192,48.1132871979586,95.63
12553,OH,760 Main Street SW,Warren,44485,-80.8074150985107,41.1848706529664,95.63
18134,NY,5759 Sharp street,HAVERSTRAW,10927,-73.9716353446585,41.198625477545,95.63
18135,NY,5759 Sharp street,HAVERSTRAW,10927,-73.9716353446585,41.198625477545,95.63
22059,NM,901 W. AMADOR,LAS CRUZ,88005,-106.787198377133,32.3048401259037,95.65
16945,CA,3330 W. Beverly Blvd.,Los Angeles,90019,-118.28511318112,34.0731858341364,95.7
9521,CT,1616n Washington Street,Stamford,6901,-73.5439254798268,41.0607043760893,95.71
23977,PA,190 SugarVally Lane,Franklin,16323,-79.8895497363604,41.420974680009,95.72
10193,CA,604 Peal ST,Monterey,93940,-121.888978836075,36.5977979714971,95.75
13867,OH,211 Beide Ave,Defiance,43512,-84.3427939174429,41.2865477294131,95.75
7219,HI,1772 Shangrila Street,KAPOLEI,96707,-158.070317875758,21.3178424618388,95.76
17687,MN,4105 12th Avenue North,ST Cloud,56303,-94.1765237747715,45.5696720175067,95.76
5932,VA,800 Brook Rd.,Richmondv,23235,-77.4410916010552,37.5528808038059,95.77
6582,VA,432 Bayside Rd,Exmore,23350,-75.852462881109,37.503028611762,95.8
23227,PA,1209 PENNA AVE W,WARREN,16365,-79.1640896066856,41.8414953080199,95.8
334,FL,5930 SE Robinson,Bellevue,34420,-82.0511627299949,29.0621921741693,95.81
9006,NJ,948 Whig Lane Road,Glassboro,8028,-75.1744599064036,39.6657486950329,95.83
6235,OR,PO Box 8,St. Helena,97051,-122.8131752,45.8597408000001,95.84
8655,MD,Silver Spring,Silver Spring,20901,-77.0184063687423,38.9918568855546,95.84
16548,CA,1423-1425 Thousand Oaks Blvd,Thousand Oaks,91362,-118.855234812412,34.1780635175195,95.84
17726,UT,720 Valdez Dr,Salt Lake City,84108,-111.842555205503,40.7556899888031,95.87
21434,PR,Ave. ConstituciÃ³n #250,San Juan,901,-66.0998728434089,18.4654525986246,95.9
1132,HI,"42-470 KalanianaÊ»ole Hwy, Kailua, HI",Honolulu,96734,-157.751959998976,21.3687859854516,95.91
11,WA,1305 Ironside Rd,Bremerton,98310,-122.611702821502,47.5723191851621,95.92
16367,MO,4400-08 West Florissant,St. Louis,63115,-90.2250131546637,38.6812002205668,95.93
564,IL,508 E. MAIN ST.,CHAMPAIGN,61820,-88.2421716948226,40.1178023417334,95.96
17822,MN,930 PATRIOT DR,MANKATO,56001,-93.9716000087427,44.1714947370704,95.96
3054,CA,1751 Amond Ave,Merced,95340,-120.461528655357,37.2941671578652,95.97
10153,CA,n/a,Placerville,95667,-120.8044369,38.7290428000001,96
10154,CA,n/a,Placerville,95667,-120.8044369,38.7290428000001,96
14854,CA,2660 W. Williams Street,Long Beach,90810,-118.221711167693,33.793007305836,96
22054,NM,2220 Bernalillo Street,Las Vegas,87701,-105.230572909753,35.5943007610407,96
11948,FL,4434 SE Scotland Cay Way,Port St. Lucie,34997,-80.1964793258632,27.129642382391,96.01
13693,CA,401 Fairmount Apartments,Oakland,94611,-122.256779010527,37.8189070279799,96.08
6880,CO,8 N. Foresight Street,,81505,-108.58743502227,39.0945878061906,96.11
14522,AZ,"5658 AZ-260, Lakeside, AZ 85929",Lakeside,85929,-110.015726497673,34.1917360836536,96.15
15282,GA,165 Ivan Allen Blvd NW,Atlanta,30318,-84.3926589490812,33.7646626046695,96.16
15286,GA,165 Ivan Allen Blvd. NW,Atlanta,30318,-84.3926589490812,33.7646626046695,96.16
17779,MN,First Covenant Church,Red Wing,55066,-92.54901,44.5409530000001,96.19
8225,IL,202 NE Madision,Peoria,61602,-89.5898207135451,40.6949328867228,96.21
4981,NY,973 Rev. James Polite,Bronx,10456,-73.8989252941213,40.8229007855165,96.22
21423,PR,Carr 167 INT KM 12.7 Sector Oyola,Bayamon,957,-66.2043388579258,18.328988979508,96.22
3878,NJ,800 Bunns Lane,Woodbridge,7095,-74.2852540399167,40.5471299641454,96.25
5671,NY,760 Heritage Lane,Albany,12211,-73.8136799139034,42.7444300440813,96.25
17825,MA,247 Maple Street,Attleborough,2703,-71.2640968296975,41.9359442274719,96.25
8633,MD,Gaithersburg,Gaithersburg,20877,-77.2098359999999,39.148174,96.26
16274,MN,503 Hawthorne,Alexdria,56308,-95.3760659021213,45.8867153133669,96.32
5320,NY,79 Lott Avenue,Far Rockaway,11212,-73.9109961567032,40.6574872372009,96.33
16590,CA,"995, 1007, 1013, 1019, and 1031 Los Angeles Ave",Ventura,93004,-119.150844929361,34.2855021512012,96.33
22602,SD,106 West SW,Wagner,57361,-98.2949282314138,43.0803760528007,96.33
7083,CA,741 N. Santa Fe,Vis,93291,-117.244808525706,33.2099030791135,96.36
1791,IL,1920 Chestnut,Waukegan,60085,-87.8409673775737,42.3872074542508,96.37
