RegionType,State,Name,FIPSCode,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
County,NC,Gaston County,37071,,2.7,2.6,2.3,2.5,2.5,2.4,2.5,2.5,2.5,2.7,2.9,3.2,3,3,3,2.4,2.6,2.6,2.7,2.6,2.2,2.4,2.1,2.4,2.6,2.4,2,2,2.4,2.1,2.4,1.9,1.8,1.4,1.6,1.5,1.2,1.1,1.2,1.6,1.6,1.6,1.6,1.6,1.5,1.6,1.4,1.5,1.3,1.3,1.1,0.9,0.9,1,1,1.1,1.2,1.1,0.8
County,NC,Guilford County,37081,,2.4,2.3,2.3,2.3,2.4,2.2,2.2,2.4,2.2,2.2,2.2,2.2,2.1,2.3,2,2,2,2.1,2,2.1,2.1,1.9,1.8,1.9,1.9,1.6,1.4,1.5,1.5,1.3,1.3,1.3,1.2,1.2,1.6,1.5,1.5,1.4,1.4,1.2,1.4,1.5,1.3,1.5,1.6,1.5,1.3,1.3,1.4,1.4,1.3,1,1,1.1,1,1,1.1,1,0.9
County,NC,Iredell County,37097,,2.2,2,2.1,2.4,1.8,1.8,1.5,1.6,1.8,1.6,1.6,1.8,2.1,1.8,1.6,1.6,1.3,1.2,1,1.3,1.4,1.1,1.2,1,0.9,0.6,0.9,1,0.9,1,1.2,1.5,1.4,1,1,1.2,1,0.9,0.8,0.9,1,1.4,1,0.9,0.9,1.2,1.4,1.5,1.3,1.4,1,1,1,1.1,0.9,0.9,1.2,0.9,1.1
County,NC,Johnston County,37101,,2.8,2.6,2.7,2.9,2.5,2.3,2.1,2,2,1.9,1.9,2.2,2.2,2,1.9,1.9,1.7,1.8,1.5,1.4,1.5,1.5,1.8,2,1.9,1.8,1.6,1.5,1.5,1.3,1.3,1.1,1.3,1.2,1.3,1.6,1.7,1.6,1.5,1.3,1.4,1,1.2,1.1,0.7,1,1.2,0.8,0.7,0.7,0.7,0.5,0.5,0.8,0.9,0.7,0.6,0.8,1
County,NC,Mecklenburg County,37119,,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.2,2.2,2.2,2.4,2.4,2.2,2.1,1.9,2,1.9,1.9,1.6,1.6,1.7,1.6,1.6,1.8,1.8,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.2,1.3,1.4,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7
County,NC,New Hanover County,37129,,2.6,2.3,2.5,2.2,2.4,2.3,2.3,2,1.9,2.1,2.2,2.3,2,1.7,1.7,1.7,1.7,1.8,1.5,1.3,1.4,1.3,1.1,1.2,1,1.1,1.1,1.1,1,1,0.8,1,1,0.9,1.1,1.1,1,1.1,1,1,1,1.1,0.8,0.9,1,1.1,1.1,1.5,1.2,1.1,1.1,1,0.7,0.7,0.6,0.5,0.5,0.5,0.6
County,NC,Onslow County,37133,,4.2,3.9,3.6,4,3.8,3.6,3.3,3.5,3.4,3.9,3.7,3.7,3.9,3.6,3.6,3.4,3.6,3.4,3.3,3.7,3.4,3.3,3.3,3.5,3.8,3.4,2.9,2.9,2.8,2.3,2.6,2.7,2.7,2.5,2.5,2.4,2.5,2.4,2.3,2.6,2.4,2.3,2.5,2.4,2.3,2.4,2.1,2.3,2,2.1,1.7,1.7,2,2,2,1.8,1.7,1.7,1.9
County,NC,Pitt County,37147,,1.8,2,2.1,2.2,2.2,2.3,2.2,1.8,2.3,2.2,2.2,2.3,2,2,2,1.9,1.8,1.8,1.6,1.8,1.5,1.5,1.4,1.6,1.6,1.3,1.2,1.2,1.2,1.3,1.3,1.1,1.2,0.9,1.1,1,1.7,1.7,1.6,1.6,1.3,1.5,1.3,1.4,1.1,1.1,1,1.1,1.1,1.2,1.1,0.9,1,1.1,1.2,1,1.1,0.9,1.1
County,NC,Union County,37179,,2.1,1.8,1.8,1.6,1.5,1.3,1.4,1.5,1.3,1.2,1.3,1.2,1.4,1.1,1.1,1.3,1.3,1.5,1.5,1.6,1.8,1.8,1.9,1.9,1.8,1.5,1.4,1.4,1.1,1,1.1,1.1,1.1,1.3,1.4,1.4,1.1,1,0.9,0.9,0.8,0.7,0.9,0.9,0.9,1,1,0.9,0.8,0.6,0.6,0.5,0.4,0.5,0.4,0.4,0.3,0.4,0.5
County,NC,Wake County,37183,,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.3,1.3,1.4,1.3,1.3,1.1,1,1,1,1.1,1.1,1.1,1,0.9,0.9,1,1.1,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1,1,0.9,0.8,0.7,0.7,0.7,0.7,0.7,0.8,0.9,0.8,0.9,0.9,0.8,0.7,0.6,0.6,0.6,0.5,0.6,0.6,0.6,0.7
County,ND,Cass County,38017,,1.1,0.9,0.7,0.7,0.6,0.7,0.8,1,0.9,0.9,0.7,0.7,0.7,0.7,0.7,0.6,0.7,0.8,0.8,0.7,0.6,0.7,0.6,0.5,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.5,0.5,0.4,0.5,0.5,0.5,0.4,0.3,0.2,0.4,0.4,0.4,0.2,0.4,0.4,0.4,0.4,0.6,0.3,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.3
County,OH,Butler County,39017,,2.1,1.9,2,1.9,1.6,1.5,1.5,1.7,1.7,1.8,2.1,2,1.8,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.6,1.5,1.4,1.5,1.7,1.6,1.4,1.5,1.4,1.4,1.3,1.1,1.1,1,0.9,1.1,1.1,0.9,0.9,0.9,0.9,0.8,1,0.9,0.8,0.8,1,0.9,0.7,0.9,0.8,0.9,0.8,1,0.9,0.8,0.8,0.8,0.8
County,OH,Clermont County,39025,,2.1,2,1.8,1.9,1.8,1.5,1.6,1.5,1.5,1.6,1.9,1.9,1.8,1.5,1.5,1.4,1.5,1.4,1.6,1.4,1.4,1.6,1.7,1.5,2,1.5,1.5,1.5,1.2,1.5,1.5,1.5,1.3,1.1,1.2,1.1,0.9,1.1,1.1,1,1,1,1,0.9,1.1,0.9,0.8,0.9,0.9,0.9,0.6,0.7,0.9,0.9,0.9,0.8,0.8,1,0.9
County,OH,Cuyahoga County,39035,,3.5,3.3,3.3,3.2,3.2,3.1,3.1,3.1,3,2.9,3,2.8,2.7,2.6,2.6,2.6,2.6,2.6,2.5,2.5,2.4,2.5,2.7,2.5,2.9,2.4,2.2,2.2,2.2,2.1,2,1.9,1.9,1.9,2,2.1,2.2,2.1,2,1.8,1.7,1.7,1.7,1.5,1.5,1.5,1.6,1.4,1.4,1.2,1.3,1.2,1.3,1.2,1.3,1.2,1.1,1.1,1
County,OH,Delaware County,39041,,0.7,0.7,0.7,0.7,0.7,0.7,0.9,1,0.9,1,1.1,1.1,0.9,0.9,0.8,0.8,1.1,0.9,0.9,0.9,0.9,0.8,0.9,0.6,0.7,0.6,0.7,0.7,0.7,0.5,0.4,0.4,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.5,0.4,0.7,0.6,0.5,0.4,0.4,0.3,0.4,0.2,0.4,0.3,0.3,0.3,0.1
County,OH,Fairfield County,39045,,2,2,2.1,1.9,1.8,1.6,1.7,1.8,1.6,1.7,1.8,1.8,1.5,1.8,1.6,1.6,1.9,1.3,1.4,1.4,1.2,1,1,0.9,1,0.9,0.9,0.9,0.9,1.4,1.5,1.4,1,0.9,0.6,0.7,0.6,0.7,0.6,0.7,0.7,0.9,0.6,0.6,0.7,0.5,0.5,0.6,0.5,0.4,0.4,0.5,0.8,0.9,1.1,0.8,0.8,0.8,0.9
County,OH,Franklin County,39049,,2.3,2.1,2.1,2.1,2,2.2,2.2,2.2,2.1,2.2,2.2,2,1.9,1.8,1.6,1.7,1.6,1.5,1.5,1.4,1.4,1.4,1.5,1.5,1.8,1.6,1.5,1.4,1.3,1.3,1.2,1.2,1.2,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.2,1.2,1.1,1.1,1.1,1,1.2,1,0.9,0.8,0.8,0.9,0.9,0.9,0.8,0.7,0.7
County,OH,Greene County,39057,,1.4,1,0.8,1,1.1,1.1,1.1,1.2,1.1,1,1.1,1,0.8,0.9,0.9,0.8,0.6,0.8,0.6,0.9,0.8,1.1,1,1.1,1.1,0.9,0.9,1,1.2,1.2,1.3,1.4,1.4,1,1.1,1.2,1.1,1,1,1,1.2,1.1,0.9,1,0.8,0.7,0.8,0.9,0.9,0.9,0.9,0.9,0.9,1.1,0.9,0.9,0.6,0.6,0.8
County,OH,Hamilton County,39061,,2.2,2.2,2.1,2.2,2.1,2,2,2.1,2.1,2.2,2.2,2.1,2,1.7,1.8,1.7,1.7,1.8,1.6,1.7,1.6,1.5,1.5,1.5,1.8,1.4,1.4,1.3,1.2,1.3,1.3,1.2,1.1,1.2,1.2,1.2,1.2,1.2,1,1.1,1.1,1,1,1.1,1.1,0.9,1.1,1,1,1,0.9,0.8,0.9,1,0.9,0.9,0.9,1,1
County,OH,Lake County,39085,,2.3,2.3,2.2,2.4,2.4,2.1,1.9,1.8,1.6,2,2,2,2.2,1.7,1.6,1.4,1.3,1.5,1.2,1.3,1.2,1.3,1.3,1.4,2,1.7,1.7,1.7,1.4,1.2,1.5,1.4,1.5,1.2,0.8,1,1,1.2,1.2,1.1,1.2,1.1,1.1,1.2,1.1,0.9,0.9,0.6,0.5,0.4,0.4,0.5,0.5,0.4,0.3,0.4,0.5,0.6,0.7
County,OH,Licking County,39089,,1.6,1.8,1.8,1.8,1.8,1.6,1.7,1.6,1.6,1.5,1.5,1.6,1.8,1.5,1.7,1.6,1.2,1.2,1.2,1.3,1.3,1.2,1.3,1.5,1.9,1.6,1.5,1.4,1.2,1.4,1.4,1.2,1.2,1,1.6,1.5,1.4,1.4,1.3,1,1.3,1.5,1.2,1.2,1.1,1,0.9,0.7,0.8,0.7,0.8,0.6,0.4,0.5,0.6,0.6,0.5,0.7,0.9
County,OH,Lorain County,39093,,2.9,2.6,2.5,2.3,2.3,2.2,2.3,2.3,2.2,1.9,2.2,2.1,2.1,2.2,2.2,2.2,2.1,2.2,2.1,2.2,1.9,1.8,1.8,1.8,2.1,1.8,1.7,1.6,1.8,2,2.1,2.1,2,2.1,2.1,2,1.9,2,1.8,1.6,1.5,1.4,1.5,1.5,1.7,1.8,1.4,1.3,1.2,1.2,1.2,1,1.1,1,0.7,0.8,0.8,0.9,1
County,OH,Lucas County,39095,,2.3,2.3,2.2,2.2,2.2,2.2,2,1.9,2.1,2,2,2.1,2,2,2,2,2.2,2.1,2.3,2.3,1.9,1.9,2,2,2.2,2,1.9,2,2,1.9,1.8,1.8,2.1,2,2.1,1.8,2,2.1,2.1,2,2,1.8,1.6,1.6,1.5,1.6,1.7,1.6,1.5,1.5,1.4,1.2,1.2,1.1,1.2,1.1,0.9,1.1,1.2
County,OH,Mahoning County,39099,,2.8,2.9,3,3,2.7,2.8,2.5,2.4,2.2,2.1,1.9,1.9,1.8,1.3,1.5,1.7,1.7,1.8,1.8,1.9,1.9,1.9,1.8,2.1,2.3,2.3,1.8,1.6,1.8,1.7,1.6,1.9,2,1.9,1.9,1.9,1.5,1.4,1.5,1.4,1.3,1.5,2,1.8,1.8,1.6,1.5,1.2,1.2,1.1,0.9,1,1.1,0.9,0.9,1,1,1,1.1
County,OH,Medina County,39103,,1.9,1.9,2,1.7,1.8,1.5,1.4,1.4,1.3,1.2,1.2,1.1,1.1,1.1,1.2,1.1,1.1,1.2,1.3,1.3,1,1.2,1,1,1,1,0.9,1,1.1,1.2,1.4,1.4,1.3,1.2,1.3,1.4,1.1,1.1,0.7,0.9,0.7,0.8,0.7,0.5,0.3,0.4,0.4,0.5,0.6,0.4,0.5,0.3,0.5,0.5,0.5,0.5,0.4,0.6,0.4
County,OH,Montgomery County,39113,,3,3,2.8,2.8,2.5,2.6,2.6,2.6,2.6,2.7,2.7,2.5,2.5,2.1,2.1,2.2,2.1,2.1,1.9,1.9,1.9,2,2,1.9,2.1,1.9,1.7,1.8,1.8,2,2,1.9,1.8,1.9,1.7,1.9,1.6,1.5,1.4,1.4,1.4,1.3,1.2,1.2,1.4,1.2,1.2,1.2,1.1,1,1,1,0.9,1.1,1,0.9,0.9,0.9,1
County,OH,Portage County,39133,,1.4,1.4,1.4,1.5,1.5,1.2,1.5,1.8,1.7,1.7,2.1,2.2,2,2.1,1.6,1.6,1.5,1.2,1.6,1.4,1.3,1,0.9,0.8,1.1,0.8,0.9,1,0.7,0.8,0.8,0.5,0.8,0.5,0.6,0.5,0.5,0.5,0.7,0.5,0.7,0.6,0.5,0.7,0.7,0.7,0.6,0.9,0.9,1,0.7,0.4,0.3,0.5,0.7,0.6,0.7,0.6,0.6
County,OH,Stark County,39151,,2.6,2.3,2.4,2.3,2.1,2,2,1.9,1.8,1.8,1.8,1.8,1.6,1.3,1.4,1.5,1.7,1.7,1.6,1.7,1.8,1.6,1.4,1.4,1.6,1.4,1.4,1.1,1.4,1.4,1.4,1.3,1.5,1.7,1.5,1.4,1.2,1.1,0.8,1,1.2,1.3,1.2,1.4,1.4,1.4,1.5,1.3,1.1,1,0.8,0.6,0.7,0.6,0.7,0.7,0.8,0.9,1
County,OH,Summit County,39153,,2.4,2.3,2.2,2.3,2.3,2.1,2.1,2.1,2.3,2.5,2.5,2.2,2.2,1.9,1.9,1.9,1.8,1.7,1.6,1.6,1.8,1.8,1.9,1.8,1.7,1.6,1.4,1.2,1.3,1.3,1.3,1.4,1.3,1.2,1.4,1.4,1.2,1.2,1.2,1,1,1.1,1.1,1,1.1,1.1,1.1,1,0.9,0.8,0.8,0.8,0.9,0.6,0.7,0.8,0.8,0.8,0.8
County,OH,Trumbull County,39155,,3.2,3.5,3.2,2.7,2.7,2.7,2.5,2.4,2.2,2.5,2.2,2.4,2.3,2.2,2.2,1.9,1.7,2.1,1.9,1.9,2,2.3,1.8,1.9,2.6,2,1.8,1.6,1.8,1.7,1.8,1.7,1.8,1.7,1.8,1.6,1.4,1.6,1.3,1.4,1.1,0.9,1,1,1.2,1,1.3,1.5,1.4,1,0.9,0.9,0.9,0.9,0.7,0.8,1,1,0.9
County,OH,Warren County,39165,,0.9,1,1.2,1.2,1,1.1,0.8,0.9,0.8,1.3,1.6,1.4,1.4,1.2,1.3,0.9,0.9,1,1,1.1,1.1,1.1,1.1,1,1,1.2,1,0.9,0.7,0.7,0.7,0.5,0.7,0.7,0.8,0.9,0.9,0.7,0.6,0.7,0.8,0.5,0.4,0.3,0.5,0.5,0.5,0.6,0.7,0.7,0.5,0.5,0.4,0.5,0.4,0.5,0.5,0.4,0.5
County,OK,Canadian County,40017,,1.6,1.5,1.4,1.5,1.5,1.5,1.5,1.7,1.6,1.9,1.9,1.5,1.5,1.6,1.4,1.3,1.4,1.8,1.5,1.5,1.4,1.3,1.4,1.6,2.1,1.7,1.6,1.7,1.6,1.4,1.4,1.5,1.5,1.5,1,1.1,1.3,1.5,1.5,1.3,1.5,1.2,1.1,1.1,0.9,0.8,1,1.1,0.7,0.5,0.4,0.5,0.7,0.8,0.9,0.7,1,1.3,1.5
County,OK,Cleveland County,40027,,1.9,1.6,1.8,2,1.8,1.8,1.9,1.8,1.8,1.8,1.7,1.7,1.5,1.2,1.2,1.4,1.2,1.2,1.2,1.3,1.3,1.2,1.3,1.5,1.9,1.6,1.5,1.3,1.2,1.2,1.2,1.4,1.5,1.7,1.8,1.6,1.4,1.2,1.4,1.5,1.5,1.4,1.4,1.3,1.2,1.1,1.2,1.3,1.2,0.9,0.8,0.9,1,1.1,1.1,0.9,1,0.9,0.9
County,OK,Oklahoma County,40109,,2.4,2.1,1.9,1.9,2,1.9,1.8,1.6,1.6,1.7,1.7,1.7,1.7,1.5,1.3,1,0.9,1,1.1,1.4,1.5,1.3,1.3,1.5,1.5,1.3,1.4,1.5,1.4,1.6,1.4,1.5,1.5,1.5,1.4,1.5,1.4,1.3,1.3,1.2,1.3,1.2,1.3,1.3,1.2,1.3,1.3,1.3,1.2,1.1,1,1.2,1.2,1,1.1,1.1,1.2,1.2,1.2
County,OK,Tulsa County,40143,,1.9,1.7,1.7,1.7,1.6,1.6,1.6,1.7,1.9,2,1.9,1.8,1.8,1.8,1.8,1.9,1.7,1.8,1.6,1.8,1.9,2,2,1.9,1.9,1.7,1.5,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.4,1.4,1.2,1.2,1.2,1.2,1.2,1.4,1.4,1.6,1.5,1.5,1.3,1.4,1.4,1.2,1.2,1.1,1.2,1.2,1.2,1.3,1.3,1.2
County,OR,Clackamas County,41005,,2,1.9,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.4,1.3,1.2,1.2,1.1,1.1,1,0.9,0.8,0.8,0.9,0.9,0.9,1,0.9,0.8,0.9,0.9,1,0.9,0.8,0.6,0.7,0.6,0.6,0.6,0.6,0.5,0.6,0.7,0.6,0.5,0.5,0.4,0.5,0.5,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.3,0.4
County,OR,Deschutes County,41017,,1.5,1.2,1.2,1.2,1.1,1,1.2,1.2,1,0.9,1,1,1,1,1,1,0.9,0.9,0.9,0.8,0.8,0.8,0.6,0.9,0.8,0.7,0.7,0.8,0.6,0.6,0.6,0.6,0.5,0.4,0.6,0.6,0.6,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.1,0.2,0.3,0.2
County,OR,Jackson County,41029,,3.5,3.3,3.3,3.5,3.3,3.1,2.8,2.6,2.5,2,2.1,2.1,2,2.1,2.2,1.9,1.8,1.6,1.6,2,1.9,1.7,1.7,1.4,1.6,1.3,1.2,1.1,1.2,1.2,1.5,1.4,1.4,1.3,1,0.9,1.1,1.1,1,1,1,1,1,0.9,0.8,1.1,1,0.8,0.7,0.7,0.8,0.6,0.7,0.5,0.6,0.6,0.6,0.5,0.6
County,OR,Lane County,41039,,2.2,2.2,2.1,2.1,2.2,2.2,2.1,1.9,1.8,1.9,1.8,1.8,1.9,1.8,1.7,1.6,1.4,1.5,1.4,1.5,1.4,1.3,1.2,1.2,1.4,1.1,1,1.1,0.9,0.9,1,1,0.9,0.8,0.8,0.7,0.7,0.6,0.5,0.9,0.8,0.7,0.7,0.7,0.6,0.6,0.4,0.4,0.4,0.3,0.4,0.3,0.3,0.4,0.3,0.5,0.6,0.4,0.5
County,OR,Marion County,41047,,2.6,2.4,2.3,2.2,2.2,2.2,2.3,2.3,2.3,2.3,2.4,2.2,2.3,2,1.8,2,1.9,1.8,1.8,1.6,1.6,1.3,1.3,1.6,1.8,1.3,1.2,1.3,1.3,1,1.2,1.2,1,1.1,0.9,1.1,1,1.1,1.1,1.1,1.2,1.1,1,1,0.8,0.8,0.9,0.7,0.7,0.5,0.5,0.4,0.5,0.5,0.5,0.7,0.7,0.6,0.5
County,OR,Multnomah County,41051,,1.8,1.7,1.7,1.7,1.8,1.7,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.5,1.5,1.3,1.3,1.2,1.2,1.1,1,1,1,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.6,0.5,0.6,0.6,0.6,0.5,0.6,0.5,0.5,0.5,0.4,0.5,0.5,0.3,0.4,0.4,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
County,OR,Washington County,41067,,1.7,1.5,1.5,1.6,1.7,1.5,1.4,1.4,1.3,1.3,1.3,1.2,1.1,1.2,1.2,1.3,1.2,1.1,1.2,1,0.9,0.9,0.9,0.9,0.9,0.7,0.7,0.8,0.7,0.7,0.7,0.6,0.5,0.6,0.7,0.6,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.2,0.2
County,PA,Allegheny County,42003,,2.2,1.9,2,2.1,2,2.1,2.1,2.1,2.1,2,2.1,1.9,2,1.9,1.8,1.9,1.9,1.9,1.9,2,1.9,1.8,1.8,2.1,2.3,2,1.7,1.7,1.7,1.6,1.5,1.5,1.7,1.6,1.7,1.8,1.8,1.6,1.5,1.5,1.5,1.6,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.4,1.3,1.1,1.1,1.1,1,1.2,1.1,1,1.2
County,PA,Beaver County,42007,,3,2.9,2.6,2.6,2.7,2.5,2.4,2.4,2.3,2.3,2.4,2.4,2.5,2.6,2.5,2.6,2.2,1.9,1.8,1.8,1.9,2.3,2.4,2.1,2.7,2.6,2.3,2.1,2,2.5,2.6,2.5,2.4,2.1,2.3,2.2,2,1.6,1.1,1.2,1.1,0.8,1.2,1.6,1.2,1.7,1.5,1.4,1.3,1.2,1.4,1.3,1.3,1.1,1.2,1.6,1.3,1.2,1.1
County,PA,Berks County,42011,,2.5,2.7,2.3,2.4,2.4,2.3,2.1,2.3,2.3,2.2,2.7,2.5,2.3,2.1,1.9,1.8,1.9,1.9,1.8,1.7,1.9,1.8,1.7,2,1.9,1.8,1.7,1.6,1.6,1.6,1.7,1.5,1.6,1.5,1.7,1.7,1.7,1.6,1.4,1.3,1.3,1.1,1.3,1.1,1.2,1.2,1.4,1.5,1.3,1.1,1,0.9,0.9,0.8,0.9,1.1,1.3,1.4,1.5
County,PA,Bucks County,42017,,2.3,2.2,2.2,2.2,2.1,2.1,2.2,2.2,2.1,1.9,2.1,1.9,1.8,1.7,1.8,1.6,1.5,1.4,1.4,1.4,1.4,1.5,1.4,1.6,1.7,1.6,1.5,1.4,1.4,1.5,1.6,1.4,1.5,1.6,1.7,1.6,1.5,1.4,1.4,1.5,1.5,1.4,1.4,1.1,1.1,1.1,1.1,1.1,1.2,1,1,1,0.9,0.8,0.8,0.8,0.7,0.7,0.8
County,PA,Butler County,42019,,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.6,1.7,1.5,1.5,1.7,1.5,1.7,1.7,1.5,1.7,1.6,1.6,1.4,1.3,1.5,1.4,1.2,1.2,1.2,1.2,1.1,1,1,0.9,0.8,0.8,0.9,0.8,0.9,0.9,1,0.9,1,1,0.9,0.8,0.8,0.6,0.7,0.3,0.5,0.6,0.8,0.7,0.9,0.9,0.6,0.7,0.8,0.8
County,PA,Chester County,42029,,1.5,1.5,1.5,1.6,1.5,1.6,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.1,1.1,1,1,1,1,1,1,1.1,1.2,1.4,1.1,1,0.9,0.9,1,1.1,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
County,PA,Cumberland County,42041,,1.9,1.6,1.6,1.9,1.9,1.7,1.8,1.9,1.9,1.9,1.9,1.9,1.7,1.2,1,1,1.1,1,1,0.9,0.9,0.8,0.9,0.9,1.1,1,0.9,1,0.9,0.9,1,1.3,1,1.2,1.1,1.1,1.1,1.2,1,0.7,0.9,0.8,1.1,1,1.1,1.2,1,1,0.9,0.8,0.8,0.7,0.5,0.6,0.6,0.6,0.5,0.8,0.6
County,PA,Dauphin County,42043,,2.5,2.3,2,2.1,2.1,2.1,2.3,2.1,2.5,2.2,2.3,2.2,2.2,2,2.1,2.1,1.9,2,1.9,1.6,1.7,1.8,1.8,1.6,1.8,1.6,1.6,1.5,1.5,1.3,1.4,1.5,1.7,1.5,1.7,1.7,1.8,1.4,1.3,1.2,1,0.9,0.7,0.9,0.8,1.1,1.2,1.3,1.3,1.4,1.2,1.5,1.4,1.5,1.4,1.3,1.3,1.2,1.2
County,PA,Delaware County,42045,,3.2,2.9,2.8,2.8,2.9,3,3,2.9,2.9,3,2.9,2.9,2.8,2.9,2.7,2.5,2.3,2.2,2.3,2,2,2.1,2.4,2.6,2.4,2,1.8,1.8,1.7,1.7,1.9,2,1.8,1.8,1.8,1.9,1.9,1.9,1.9,2.1,1.9,1.9,1.8,1.7,1.8,1.9,2,1.7,1.8,1.6,1.6,1.4,1.3,1.3,1.3,1.6,1.5,1.5,1.6
County,PA,Erie County,42049,,1.9,1.8,1.8,1.8,2.4,2.3,2.3,2.6,2.3,2.2,2.2,2.2,1.7,1.7,1.5,1.5,1.6,1.6,1.8,1.9,1.7,1.9,2,1.7,1.9,1.7,1.3,1.4,1.5,1.5,1.6,1.4,1.5,1.7,1.7,1.6,1.6,1.4,1.5,1.6,1.7,2.1,2,1.8,1.9,1.8,2,1.9,1.8,1.7,1.6,1.3,1.4,1.4,1.6,1.8,1.4,1.7,1.6
County,PA,Franklin County,42055,,2.4,2.1,1.9,2.4,1.9,2,1.9,2,2,2.1,1.9,2,1.8,1.7,1.6,1.6,1.4,1.3,1.3,1.6,1.8,1.6,1.4,1.6,1.6,1.3,1.3,1.5,1.6,1.4,1.5,1.2,1.4,1.3,1.4,1.6,1.2,0.9,0.8,1,0.7,1,1.5,1.7,1.5,1.9,1.3,1.4,1.2,0.9,1,0.7,0.7,0.8,1,1.3,1.5,1.2,0.9
County,PA,Lackawanna County,42069,,3.6,3,2.2,2.4,2.6,2.7,2.8,2.7,2.6,2.2,2.2,2.3,2.4,2,2,2,2.3,2.3,2.3,2.5,2.4,2.2,2.4,2.3,2.4,1.9,1.8,2,2.2,1.7,2.2,2,2,2.1,2.3,2.7,2.5,2.4,1.8,1.8,1.9,1.2,1.6,1.9,1.5,1.8,1.8,2.1,1.7,1.7,1.3,1,1.2,1.2,1.5,1.6,1.5,1,1
County,PA,Lancaster County,42071,,2.1,1.9,1.9,1.8,1.7,1.9,1.8,1.8,1.7,1.6,1.7,1.8,1.7,1.4,1.4,1.4,1.2,1.3,1.1,1.3,1.3,1.3,1.3,1.2,1.3,1.1,1.2,1.2,1.2,1.2,1.2,1.1,1.2,1.3,1.1,1.1,1,1,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,1,0.9,0.8,0.7,0.5,0.7,0.7,0.7,0.7,0.8,0.7,0.7
County,PA,Lehigh County,42077,,3.6,3.2,2.6,2.7,2.6,2.6,2.5,2.8,2.8,2.7,2.7,2.7,2.9,2.9,2.9,2.8,2.9,2.6,2.7,2.6,2.6,2.6,2.7,2.7,2.5,2,1.9,2,2,2,1.8,1.5,1.5,1.4,1.4,1.5,1.7,1.6,1.6,1.7,1.7,1.6,1.6,1.8,1.9,2,1.8,1.8,1.7,1.6,1.3,1.3,1.4,1.3,1.4,1.3,1.3,1.2,1.5
County,PA,Luzerne County,42079,,3.2,3,2.8,2.9,2.8,2.6,2.8,3.1,3.2,3,3.4,3.1,3.2,3.2,3.2,2.9,3.1,2.8,3.2,3.4,3.2,2.8,2.7,2.8,2.8,2.3,2.3,2.5,2,2.3,2.7,2.8,2.8,3.1,3,2.7,2.4,2.7,2.4,2.3,2.4,2.7,2.6,2.9,3.1,2.7,2.6,2.3,2.1,2,2.2,2.1,2.2,2.3,2.1,1.9,1.5,1.7,1.7
