ID,row_,STATE,ADDRESS,city,zip
337,463306,FL,1900 SE 4TH ST,GAINESVILLE,32641
338,437609,FL,325 JOHN KNOX RD BLDG B,TALLAHASSEE,32303
339,470468,FL,,,32119
340,413966,FL,,,32119
341,470467,FL,,,32119
342,413965,FL,,,32119
343,470466,FL,105 SOUTH ST,DAYTONA BEACH,32114
344,413977,FL,105 SOUTH ST,DAYTONA BEACH,32114
345,470465,FL,1015 Sikes Blvd,Lakeland,33815
346,458318,KS,146 E CHESTNUT ST,GARDEN CITY,67846
347,469450,CA,2686 Spring Street,Redwood City,94063
348,465231,CA,415 E 2nd Avenue,San Mateo,94063
349,457913,CA,904 G ST,EUREKA,95501
350,404251,FL,165 AVENUE A NW,WINTER HAVEN,33881
351,467592,TX,1600 MONTANA AVE,EL PASO,79902
352,404228,FL,320 AVENUE T NW,WINTER HAVEN,33881
353,404229,FL,,Winter Haven,33881
354,470463,FL,5301 W CYPRESS ST,Tampa,33607
355,470462,FL,2021 E BUSCH BLVD,Tampa,33612
356,470464,FL,201 S TAMPANIA AVE,Tampa,33609
357,402291,FL,201 S TAMPANIA AVE,TAMPA,33609
358,402287,FL,5301 W CYPRESS ST,TAMPA,33607
359,402284,FL,2021 E BUSCH BLVD,TAMPA,33612
360,402278,FL,3630 N 50TH ST,TAMPA,33619
361,402254,FL,208 S TAMPANIA AVE,TAMPA,33609
362,402252,FL,2106 N FLORIDA AVE,TAMPA,33602
363,412775,AL,,,35222
364,412774,AL,,,36104
366,435843,AR,901 E LAKE ST,PARAGOULD,72450
367,435846,AR,717 E BROADWAY ST,WEST MEMPHIS,72301
368,435841,AR,,,
369,435853,AR,800 CATE AVE,JONESBORO,72401
370,410489,AL,601 19th St N,Birmingham,35203
371,410480,AL,601 19th St North,Birmingham,35203
372,433836,NH,10 TSIENNETO RD,DERRY,3038
373,469933,MA,Scattered Sites,,1960
374,469894,MA,61 TEMPLE ST,HAVERHILL,1832
375,470053,MA,116-118 Emerson ST,Haverhill,1801
376,470056,MA,,,1801
377,470011,MA,,,1801
378,470009,MA,,,1801
379,468646,WA,2306 Sumner Ave,Hoquiam,98520
380,468632,WA,710 N. Chelan Ave.,Wenatchee,98801
381,469045,WA,711 State Ave NE,Olympia,98506
382,468583,WA,TBD,Bellingham,98225
383,468872,WA,TBD,Yakima,98902
384,468597,WA,TBD,Yakima,98902
385,469077,WA,TBD,Bremerton,98337
386,468647,WA,TBD,Bremerton,98337
387,469211,WA,607 South 4th Street,Yakima,98901
388,468596,WA,12 S. 8th St,Yakima,98901
389,468866,WA,12 S. 8th St,Yakima,98901
18861,413407,MN,,,55051
390,468935,WA,12 S. 8th St,Yakima,98901
391,468865,WA,12 S. 8th St,Yakima,98901
392,468950,WA,1207 Cashmere Ave.,Wenatchee,98801
393,468949,WA,206 Palouse St.,Wenatchee,98801
394,468947,WA,206 Palouse St.,Wenatchee,98801
395,468912,WA,1111 Cornwall Ave,Bellingham,98225
396,468560,WA,1111 Cornwall Ave,Bellingham,98225
397,469048,WA,1122 Cornwall Ave,Bellingham,98225
398,468637,WA,1134 N. Wycoff,Bremerton,98312
399,468766,WA,25 River Street,Cathlamet,98612
400,468783,WA,816 Camano Avenue,Langley,98260
401,468681,WA,816 Camano Avenue,Langley,98260
402,468686,WA,816 Camano Avenue,Langley,98260
403,468668,WA,125 N. 5th St.,Mount Vernon,98273
404,468666,WA,Confidential,Confidential,98273
405,469270,WA,330 Pacific Place,Mount Vernon,98273
406,469046,WA,330 Pacific Place,Mount Vernon,98273
407,468559,WA,330 Pacific Place,Mount Vernon,98273
408,469005,WA,2323 Kulshan View Dr,Mount Vernon,98273
409,468991,WA,330 Pacific Place,Mount Vernon,98273
410,469114,WA,330 Pacific Place,Mount Vernon,98273
411,468663,WA,720 N 4th St,Mount Vernon,98273
412,469161,WA,330 Pacific Place,Mount Vernon,98273
413,469190,WA,330 Pacific Place,Mount Vernon,98273
414,468743,WA,422 W. Third Ave.,Moses Lake,98837
415,469026,WA,583 W Washington,Sequim,98382
416,469025,WA,2321 West 18th St,Port Angeles,98363
417,469023,WA,2203 W 18th St,Port Angeles,98362
418,468895,WA,607 E. Holly St.,Bellingham,98225
419,469088,WA,1011 Digby Road,Mount Vernon,98274
420,468942,WA,3350 Mottman Rd SW,Olympia,98502
421,468561,WA,18 Sawtells Road,Oroville,98844
422,469176,WA,1111 Cornwall Ave.,Bellingham,98225
423,468933,WA,1111 Cornwall Ave.,Bellingham,98225
424,468552,WA,1111 Cornwall Ave.,Bellingham,98225
425,468636,WA,1111 Cornwall Ave.,Bellingham,98225
426,469186,WA,110 E. Chestnut,Bellingham,98225
427,469203,WA,1111 Cornwall Ave.,Bellingham,98225
428,469289,WA,1111 Cornwall Ave.,Bellingham,98225
429,469293,WA,1111 Cornwall Ave.,Bellingham,98225
430,468655,WA,945 E Whidbey Ave,Oak Harbor,98277
431,469035,WA,1791 NE 1st Ave.,Oak Harbor,98277
432,468967,WA,811 SE 8th Ave,Oak Harbor,98277
433,468654,WA,811 SE 8th Ave,Oak Harbor,98277
434,468653,WA,1045 SE Ireland St,Oak Harbor,98277
435,468608,WA,PO Box 1067,Okanogan,98841
436,468657,WA,1007 Koala Drive,Omak,98841
437,468584,WA,PO Box 93,Sunnyside,98944
438,468777,WA,2600 Shorewood Ave,Bellingham,98226
439,468735,WA,3080 Lower Elwha Road,Port Angeles,98363
440,468977,WA,965 - 33rd Ave,Longview,98632
441,468932,WA,119 7th Ave SE,Olympia,98501
442,468931,WA,1322 Skyridge St. SE,Lacey,98503
443,468774,WA,910 W. Holly St.,Bellingham,98225
444,468775,WA,1013 W. Holly,Bellingham,98225
445,469264,WA,2121 Valleyview Blvd.,East Wenatchee,98802
446,468732,WA,810 S. Wenatchee Ave.,Wenatchee,98801
447,468708,WA,810 6th St.,Bremerton,98337
448,468920,WA,5455 Almira Drive,Bremerton,98311
449,468910,WA,5455 Almira Drive,Bremerton,98311
450,468614,WA,845 8th Street,Bremerton,98337
451,468903,WA,845 8th Street,Bremerton,98337
452,469029,WA,800 Park Ave,Bremerton,98337
453,469074,WA,845 8th Street,Bremerton,98337
454,468607,WA,845 8th Street,Bremerton,98337
455,468966,WA,212 N. Pacific Ave,Kelso,98626
456,469085,WA,330 Broadway,South Bend,98586
457,468986,WA,"700 E. Mountain View, Suite 501",Ellensburg,98926
458,468984,WA,"700 E. Mountain View, Suite 501",Ellensburg,98926
459,468989,WA,Secure Location,Forks,98362
460,468676,WA,"1210 E. Front St., Suite C",Port Angeles,98362
461,468660,WA,Secure Location,Forks,98362
462,469002,WA,4271 Airway Drive,Moses Lake,98337
463,469070,WA,1239 Moses Street,Moses Lake,98837
464,468613,WA,1139 Larson Blvd,Moses Lake,98837
465,468612,WA,1004 Doolittle Dr,Moses Lake,98837
466,469265,WA,1139 Larson Blvd,Moses Lake,98837
467,469067,WA,1120 3rd Ave NE,Ephrata,98823
468,468712,WA,117 E 2nd St,Wapato,98951
469,468665,WA,922 S 3rd St,Mount Vernon,98273
470,468563,WA,4520 East College Way,Mount Vernon,98273
471,468664,WA,1008 S. 3rd Street,Mount Vernon,98273
472,468659,WA,Secure Location,Forks,98331
473,468627,WA,Secure Location,Forks,98331
474,469132,WA,no location,Republic,99166
475,469184,WA,7th Ave,Olympia,98502
476,469182,WA,3545 7th Ave SW,Olympia,98502
477,468557,WA,911 Carver Street,Bremerton,98312
478,469137,WA,71 Sargison Loop,Shelton,98584
479,469084,WA,71 Sargison Loop,Shelton,98584
480,468863,WA,801 & 803 N Fifth St,Shelton,98584
481,468688,WA,71 Sargison Loop,Shelton,98584
482,468752,WA,CONFIDENTIAL,Raymond,98577
483,468739,WA,1520 Kelly PL. Ste 234,Walla Walla,99328
484,468896,WA,301 S. 6th St,Yakima,98901
485,469268,WA,220 W 4th,Ellensburg,98926
486,469185,WA,N. Oak Harbor Road,Oak Harbor,98277
487,468963,WA,16th Street,Oak Harbor,98277
488,468962,WA,209 Fort Casey Rd,Coupeville,98239
489,469181,WA,1005 S 3rd St,Mt. Vernon,98273
490,469008,WA,209 Milwaukee St.,Mount Vernon,98273
491,469007,WA,1329 LaVenture,Mount Vernon,98273
492,468550,WA,711 State Ave NE,Olympia,98506
493,468913,WA,711 State Ave NE,Olympia,98506
494,468909,WA,711 State Ave NE,Olympia,98506
495,433812,NH,728 CENTRAL AVE,DOVER,3820
496,437371,MA,,,2780
497,437107,MA,,,2780
498,410846,MA,189 MIDDLESEX ST,LOWELL,1852
499,447981,MA,820 MASSACHUSETTS AVE,CAMBRIDGE,2139
500,448008,MA,,,2139
501,448030,MA,109 Pine St.,Cambridge,2139
502,448028,MA,,,2139
503,458107,CT,387 CLINTON AVE,BRIDGEPORT,6605
504,470451,VA,109 N Main St,Woodstock,22664
505,470461,VA,,,23669
506,448271,VA,,,23669
507,448279,VA,3051 IRONBOUND RD,WILLIAMSBURG,23185
508,448261,VA,101 Main St.,NEWPORT NEWS,23601
509,405994,OR,19 SW CENTURY DR,BEND,97702
510,406075,OR,2303 SW 1ST ST,REDMOND,97756
511,406076,OR,19 SW CENTURY DR,BEND,97702
512,403105,MD,3702 COTTAGE AVE,BALTIMORE,21215
513,403106,MD,1621 DRUID HILL AVE,BALTIMORE,21217
514,412307,WA,3151 NE 16th St,"Renton,",98056
515,412355,WA,12730 33rd Ave NE,Seattle,98125
516,412286,WA,33030 First Ave. S,Federal Way,98003
517,412284,WA,10604 NE 38th Pl,Kirkland,98033
518,412280,WA,29404 Pacific Highway South,FEDERAL WAY,98003
519,412274,WA,3724 154th Lane,Tukwila,98188
520,412243,WA,12061 124TH AVE NE,KIRKLAND,98034
521,412229,WA,190 Queen Anne Ave N,Seattle,98109
522,428960,ME,,Bangor,4401
523,412172,WA,403 S 2ND ST,RENTON,98057
524,450994,OR,615 Commercial ST NE,Salem,97301
525,470460,MA,,,1843
526,465339,OR,La Creole Dr.,Dallas,97338
527,450967,OR,605 Center St. NE,Salem,97301
528,410734,MA,,,2460
529,410821,MA,33 Park St.,Malden,2148
530,424414,MA,1600 Bay Street,Fall River,2724
531,424401,MA,85 MORGAN ST,FALL RIVER,2721
532,446929,CO,,,80910
533,413273,WY,319 COLLEGE MEADOWS DR,SHERIDAN,82801
534,413250,WY,,,82601
535,402633,CO,601 North Mildred Road #1,Cortez,81321
536,402646,CO,477 Meeker Street,Delta,81416
537,435189,NM,,,87108
538,435186,NM,,,87108
539,414143,TX,2519 SCRIPTURE ST,DENTON,76201
540,424356,LA,,,70125
541,424361,LA,1008 BEHRMAN HWY,GRETNA,70056
542,413009,WI,1030 WASHINGTON AVE,RACINE,53403
543,408845,PA,400 ADAMS AVE,SCRANTON,18510
544,408854,PA,50 LINCOLN PLZ,WILKES BARRE,18702
545,470455,PA,,,
546,406182,PA,,,
547,410988,NM,1111 AGUA FRIA ST,SANTA FE,87501
548,408820,NY,115 East 13th Street,New York,11713
549,408569,NY,2100 Middle Country Rd.,Centereach,11720
550,446588,NY,244-250 Broadway,Newburgh,12550
551,450964,OR,694 Church St. NE,Salem,97301
552,450973,OR,1243 PEACE ST SE,SALEM,97302
553,463281,OR,650 Locust St. NE,Salem,97301
554,463279,OR,345 Commercial St NE,Salem,97301
555,465337,OR,Grear St. NE,Salem,97301
25111,401251,WA,3530 Colby,EVERETT,98201
556,463286,OR,694 Church St. NE,Salem,97301
557,450966,OR,694 Church St. NE,Salem,97301
558,463278,OR,345 Commercial St. NE,Salem,97301
559,463285,OR,,,
560,465895,OH,535 Marmion Ave.,Youngstown,44502
561,470236,OH,,,44266
562,437284,MN,213 1st Ave SE,Little Falls,56345
563,467013,NY,126 Albany Ave,Brooklyn,11213
564,435683,IL,508 E. MAIN ST.,CHAMPAIGN,61820
565,435690,IL,124 W WHITE ST,Champaign,61820
566,421987,PA,533 SWEDE ST,NORRISTOWN,19401
567,406177,PA,,,18702
568,470453,CA,137 E South St,Bishop,93514
569,457922,CA,801 West Washington St,Eureka,95501
570,457916,CA,110 2nd St,Eureka,95501
571,457915,CA,110 2nd Street,Eureka,95501
572,457918,CA,501 9th St.,Arcata,95501
573,469829,CA,1115 D Street,Los Banos,93635
574,468690,WA,711 State Ave NE,Olympia,98506
575,468691,WA,711 State Ave NE,Olympia,98506
576,468907,WA,711 State Ave NE,Olympia,98506
577,468556,WA,218 N. Third St,Shelton,98584
578,469223,WA,1107 Broadway,Longview,98632
579,468710,WA,1107 Broadway,Longview,98632
580,469083,WA,807 W. Railroad,Shelton,98584
581,468604,WA,350 SE Fairmont Rd,Pullman,99163
582,468881,WA,350 SE Fairmont Rd,Pullman,99163
583,469282,WA,350 SE Fairmont Rd,Pullman,99163
584,469054,WA,350 SE Fairmont Rd,Pullman,99163
585,469208,WA,2526 Alexander Ct.,Richland,99354
586,469210,WA,4601 W. Grand Ronde Ave,Kennewick,99336
587,469296,WA,1301 Pacific Ave N.,Raymond,98577
588,469291,WA,101 E Market St.,Aberdeen,98520
589,469290,WA,101 E Market St.,Aberdeen,98520
590,469295,WA,101 E Market St.,Aberdeen,98520
591,469177,WA,PO Box 190,Oak Harbor,98277
592,468959,WA,PO Box 190,Oak Harbor,98277
593,468650,WA,PO Box 190,Oak Harbor,98277
594,469276,WA,202 W. Birch,Walla Walla,99362
595,469275,WA,202 W. Birch,Walla Walla,99362
596,468768,WA,202 W. Birch,Walla Walla,99362
597,469100,WA,TBD,Bellingham,98225
599,469122,WA,TBD,Wenatchee,98801
600,468951,WA,TBD,Wenatchee,98801
601,468621,WA,TBD,Walla Walla,99362
602,468924,WA,620 Lewis St,Wenatchee,98801
603,468674,WA,417 South Bradley Street,Chelan,98816
604,468919,WA,401 Washington Street,Wenatchee,98801
605,468733,WA,"316 Washington Street, Suite 202",Wenatchee,98801
606,468829,WA,312 Court St Ste 419,The Dalles,98672
607,469073,WA,285 5th Street #1,Bremerton,98337
608,468897,WA,604 Devoe St. SE,Olympia,98501
609,468610,WA,604 Devoe St. SE,Olympia,98501
610,469209,WA,607 Pattison St SE,Olympia,98501
611,469110,WA,604 Devoe St. SE,Olympia,98501
612,469090,WA,604 Devoe St. SE,Olympia,98501
613,469256,WA,"285 5th Street , Suite # 2",Bremerton,98337
614,469107,WA,"285 5th Street , Suite # 2",Bremerton,98337
615,468588,WA,"285 5th Street , Suite # 2",Bremerton,98337
616,469222,WA,5301 Tieton Dr,Yakima,98908
617,469202,WA,5301 Tieton Dr,Yakima,98908
618,469183,WA,5301 Tieton Dr,Yakima,98908
619,468788,WA,534 S 3rd Street,Walla Walla,99362
620,469228,WA,1364 Coast Guard Drive,Walla Walla,99362
621,468894,WA,2139 Van Giesen Street,Richland,99354
622,469104,WA,2139 Van Giesen Street,Richland,99354
623,469201,WA,1419 Hathaway St.,Yakima,98901
624,468884,WA,"534 S 3rd Ave, Bldg A",Walla Walla,99362
625,468858,WA,7102 W Okanogan Pl,Kennewick,99336
626,469128,WA,7102 W Okanogan Pl,Kennewick,99336
627,468855,WA,7102 W Okanogan Pl,Kennewick,99336
628,469150,WA,7102 W Okanogan Pl,Kennewick,99336
629,468785,WA,3915 W. Henry St.,Pasco,99301
630,469131,WA,720 W Court St.,Kennewick,99336
631,469169,WA,720 W Court St.,Kennewick,99336
632,469036,WA,303 1/2 Kennewick Ave,Kennewick,99336
633,469099,WA,208 Unity St.,Bellingham,98225
634,468818,WA,208 Unity St.,Bellingham,98225
635,468662,WA,1011 27th Street,Anacortes,98221
636,468599,WA,P.O. Box 1244,Pullman,99163
637,468832,WA,"4841 Auto Center Way, Suite 101",Bremerton,98312
638,468831,WA,1323/1329 Crawford,Bremerton,98366
639,470230,OH,705 Oakwood St,Ravenna,44266
656,467282,NY,10-16 162nd Street,Whitestone,11357
640,413220,IL,,,60506
641,435681,IL,506 E MAIN ST,URBANA,61802
642,435677,IL,,,
643,435682,IL,,,
644,435812,IL,,,61802
645,435767,IL,1705 Georgetown Dr,Champaign,61821
646,435691,IL,,,61820
647,449839,TX,110 S 12TH ST,WACO,76701
648,469593,OR,770 Chemeketa St. NE,Salem,97301
649,469691,OR,,,97301
650,407860,IN,403 1/2 E MAIN ST,MUNCIE,47305
651,408011,IN,1629 K St,Bedford,47421
652,466996,NY,439 West 53rd Street,New York,10019
653,467422,NY,2581 Atlantic Ave,Brooklyn,11207
654,467420,NY,55 East 110th Street,New York,10029
655,467410,NY,123 West 115th street,New York,10026
657,467230,NY,239-245 E 121 ST,NEW YORK,10035
658,467199,NY,1216 SOUTHERN BLVD,BRONX,10459
659,411715,IL,,,60085
660,466858,NY,974 Prospect Ave,Bronx,10456
661,466831,NY,355 E 165th St,Bronx,10456
662,466746,NY,974 Prospect Ave,Bronx,10456
663,411701,IL,1800 GRAND AVE,WAUKEGAN,60085
664,466744,NY,1092 Close Ave,Bronx,10472
665,466742,NY,893 Prospect Avenue,BRONX,10456
666,466736,NY,502 W 152ND ST,NEW YORK,10031
667,466608,NY,630 Riverside Drive,New York,10031
668,467445,NY,2501 Glebe Avenue,Bronx,10461
669,467391,NY,2261 Church Ave,Brooklyn,11226
670,467287,NY,186 E. 123rd St,NEW YORK,10035
671,466616,NY,357 E. 145th St.,Bronx,10454
672,469624,CA,408 J Street,Marysville,95901
673,469705,CA,5730 Packard Way,Marysville,95901
674,451069,MT,124 9TH AVE W,KALISPELL,59901
675,451029,MT,1110 W BROADWAY ST,MISSOULA,59802
676,451027,MT,2822 MINNESOTA AVE,BILLINGS,59101
677,451076,MT,2104 INDUSTRIAL DR,BOZEMAN,59715
678,469791,CA,,,
679,451079,MT,,,59701
680,451120,MT,2606 SOUTH AVE W,Missoula,59804
681,451089,MT,,,59701
682,451088,MT,,,59801
683,451025,MT,710 LAKE ELMO DR,BILLINGS,59105
684,451024,MT,1205 BUTTE AVE,HELENA,59601
685,469456,MT,610 E. Platinum St.,BUTTE,59701
686,446925,CO,,,80910
687,434161,MI,,,49045
688,433895,MI,,ROSCOMMON,48653
689,435576,MI,Main Street,Owosso,48867
690,434143,MI,,,48708
691,435525,MI,State Street,Greenville,48838
692,435517,MI,1845 CORUNNA AVE,OWOSSO,48867
693,435568,MI,,,48858
694,434011,MI,,Mount Pleasant,48858
695,465262,CA,643 Bair Island Road,Redwood City,94063
696,469861,PA,"61 E Washington St, Suite 110",Elizabethtown,17022
697,450856,PA,398 Locust St,Elizabethtown,17022
698,450842,PA,110 N LIME ST,LANCASTER,17602
699,447439,PA,1120 West Market St,Scranton,18508
700,408843,PA,165 AMBER LN,WILKES BARRE,18702
701,411506,PA,325 S 12TH ST,READING,19602
702,445651,CA,536 East Thompson Boulevard,Ventura,93001
703,446236,CA,412 S RAYMOND AVE,PASADENA,91105
704,446245,CA,,,91103
705,406467,CA,,,
706,410002,CA,816 E 21st Street,Bakersfield,93305
707,409486,CA,1600 East Truxtion,Bakersfield,93305
708,411968,CA,601 24th Street,Bakersfield,93301
709,410677,CA,601 24th Street,Bakersfield,93301
710,411083,CA,601 24th Street,Bakersfield,93301
711,441885,CA,"11303 Wilshire Blvd., VA Bldg. 116",Los Angeles,90073
712,441202,CA,1400 E. Mission Blvd.,Pomona,91766
713,441198,CA,100 Sunset Ave.,Venice,90291
714,441197,CA,100 Sunset Ave.,Venice,90291
715,441167,CA,1400 E. Mission Blvd.,Pomona,91766
716,441226,CA,1328 2nd St.,Santa Monica,90401
717,441550,CA,5849 Crocker St.,Los Angeles,90003
718,441558,CA,"16360 Roscoe Blvd., Ste 200",Van Nuys,91406
719,441739,CA,453 W. 7th St.,San Pedro,90731
720,441557,CA,340 N. Madison Ave.,Los Angeles,90004
721,441555,CA,605 N. Cummings St.,Los Angeles,90033
722,441856,CA,550 S. Vermont Ave.,Los Angeles,90020
723,441818,CA,700 W. Main St.,Alhambra,91801
724,441552,CA,"825 Colorado Blvd., Ste 100",Los Angeles,90041
725,441847,CA,755 E. 84th Pl.,Los Angeles,90001
726,441602,CA,851 N. Oakland Ave.,Pasadena,91104
727,441300,CA,200 Pine Ave.,Long Beach,90802
728,441347,CA,"11303 Wilshire Blvd., VA Bldg. 116",Los Angeles,90073
729,441839,CA,700 W. Main St.,Alhambra,91801
730,441826,CA,2600 Wilshire Blvd.,Los Angeles,90057
731,441284,CA,240 N. Breed St.,Los Angeles,90033
732,441633,CA,5600 Rickenbacker Rd.,Bell,90201
733,441403,CA,3107 S. Grand Ave.,Los Angeles,90007
734,441637,CA,5600 Rickenbacker Rd.,Bell,90201
735,441634,CA,5600 Rickenbacker Rd.,Bell,90201
736,441635,CA,5600 Rickenbacker Rd.,Bell,90201
737,461434,CA,730 West Line Street,Bishop,93514
738,465706,CA,850 Lakeport Boulevard,Lakeport,95453
739,419053,VT,120 N CHAMPLAIN ST,BURLINGTON,5401
740,419208,VT,175 Elliot Street,Brattleboro,5301
1154,465993,NJ,100 Tracey Ct,Bridgewater,7920
741,419104,VT,69 MAIN ST,N SPRINGFIELD,5150
742,410162,RI,56 Spruce St.,Westerly,2891
743,410316,RI,754 BROAD ST,PROVIDENCE,2905
744,410309,RI,100 Bullocks Point Avenue,Riverside,2915
745,410209,RI,55 MAIN ST,WOONSOCKET,2895
746,410161,RI,19 Valley Road,Middletown,2842
747,410157,RI,160 Broad St.,Providence,2903
748,410144,RI,528 North Main Street,Pawtucket,2860
749,410127,RI,127 Johnnycake Hill Rd,Middletown,2842
750,410062,RI,92 Budlong Avenue,Warwick,2886
751,410097,RI,,,2906
752,410036,RI,1010 Hartford Avenue,Johnston,2919
753,410080,RI,8 NORTH RD,PEACE DALE,2879
754,421899,NH,106 MARKET ST,MANCHESTER,3101
755,433804,NH,176 LOUDON RD,CONCORD,3301
756,470452,MA,10 Moulton Street,Randolph,2368
757,421706,MA,360 W HOUSATONIC ST,PITTSFIELD,1201
758,436453,MA,26 Court Street,Boston,2108
759,436759,MA,1411 TREMONT ST,BOSTON,2120
760,436507,MA,,,2111
761,436778,MA,47 WEST ST,BOSTON,2111
763,403048,IA,,,50056
764,403081,IA,,,52240
765,403051,IA,,,52641
766,408381,CT,XXX,XXX,6513
767,421798,CT,40 Cornelius Way,New Britain,6051
768,408512,CT,90 New haven Avenue,Milford,6460
769,458124,CT,815 Main Street,Bridgeport,6604
770,458103,CT,387 CLINTON AVE,BRIDGEPORT,6605
771,458029,CT,28 ROSE PARK AVE,STAMFORD,6902
772,458024,CT,43 Madison Avenue,Bridgeport,6604
773,458020,CT,,,6810
774,458067,CT,49 RICHMOND RD,NORWALK,6853
775,465157,CT,,,
776,436857,UT,720 S Valdez Dr,Salt Lake City,84115
777,436916,UT,,,84084
778,436896,UT,1776 S W Temple,Salt Lake City,84115
779,436895,UT,1776 S W Temple,Salt Lake City,84115
780,436882,UT,210 S RIO GRANDE ST,SALT LAKE CTY,84101
781,404434,OK,6100 S WALKER AVE,OKLAHOMA CITY,73139
782,410983,NM,6321 JAGUAR DR,SANTA FE,87507
783,464855,CO,3805 Marshall Street,,80033
784,467575,TX,1003 E SAN ANTONIO AVE,EL PASO,79901
785,469617,TX,,,
786,467596,TX,901 E. 9th Street,El Paso,79901
787,467581,TX,1208 MYRTLE AVE,EL PASO,79901
788,467579,TX,1208 MYRTLE AVE,EL PASO,79901
789,467576,TX,,,
790,414137,TX,306 N Loop 288,Denton,77620
791,433676,TX,2127 Avenue M,Galveston,77550
792,433674,TX,2127 Avenue M,Galveston,77550
793,435519,TX,,,77550
794,404297,TX,8800 S. Braeswood Blvd.,HOUSTON,77031
796,465451,CA,237 N MCPHERSON ST,FORT BRAGG,95437
797,465453,CA,468 S FRANKLIN ST,FORT BRAGG,95437
798,465452,CA,237 N MCPHERSON ST,FORT BRAGG,95437
799,465449,CA,140 GIBSON ST,UKIAH,95482
800,465446,CA,511 S OAK ST,UKIAH,95482
801,465447,CA,,,
802,465448,CA,,,
803,465459,CA,631 S Orchard Ave,Ukiah,95482
804,465719,CA,237 N McPherson St,Fort Bragg,95437
805,465458,CA,1045 S.State St.,Ukiah,95470
806,465457,CA,"350 E Gobbi St B, Ukiah, CA 95482",Ukiah,95482
807,470443,MD,53 E BEL AIR AVE APT 3,ABERDEEN,21001
808,469643,VA,14397 Westminister Lane STE 11,Wood,22193
809,469481,VA,14945 Jefferson Davis Highway,Woodbridge,22192
810,469459,VA,17866 Main Street,Dumfries  22026,22026
811,469474,VA,10056 DEAN DR,MANASSAS,20110
812,414613,DC,111 K ST NE,WASHINGTON,20002
813,470449,TX,110 S 12TH ST,Waco,76701
814,470450,TX,110 S 12TH ST,Waco,76701
815,449837,TX,110 S 12TH ST,WACO,76701
816,470015,TX,"208 W Euclid Ave,",San Antonio,78212
817,451678,TX,7500 W US HIGHWAY 90,SAN ANTONIO,78227
818,434461,TX,4100 E Piedras Dr,San Antonio,78228
819,434460,TX,1919 Northwest Loop 410,San Antonio,78213
820,434459,TX,3511 N Sunbelt Dr,San Antonio,78240
821,434426,TX,3103 West Avenue,San Antonio,78213
822,412620,SD,,,57104
823,405300,SD,410 7th St.,Brookings,57006
825,410479,NY,Private Address,Farmington,14425
826,404746,NY,425 HAMILTON ST,SCHENECTADY,12305
827,411863,NJ,503 ASBURY AVE,ASBURY PARK,7712
828,449800,IN,2011 N Meridian Street,Indianapolis,46202
829,437346,MN,312 6th St SW,willmar,56201
830,437338,MN,,,
