"GEOID","bupTimeWalk","bupCountWalk60","bupCountWalk30","metTimeWalk","metCountWalk60","metCountWalk30","nalTimeWalk","nalCountWalk60","nalCountWalk30"
14066,134.19,0,0,NA,0,0,199.4,0,0
47344,134.24,0,0,NA,0,0,134.24,0,0
53032,134.25,0,0,NA,0,0,134.25,0,0
32221,134.27,0,0,159.03,0,0,183.66,0,0
14435,134.29,0,0,NA,0,0,218.04,0,0
13332,134.32,0,0,NA,0,0,316.19,0,0
23420,134.33,0,0,NA,0,0,NA,0,0
60536,134.34,0,0,NA,0,0,158.83,0,0
44281,134.35,0,0,138.76,0,0,0,2,2
43944,134.36,0,0,NA,0,0,206.44,0,0
16928,134.38,0,0,NA,0,0,397.12,0,0
1452,134.41,0,0,169.22,0,0,134.41,0,0
13082,134.43,0,0,NA,0,0,205.93,0,0
14039,134.46,0,0,260.42,0,0,134.46,0,0
6259,134.49,0,0,134.49,0,0,134.49,0,0
64021,134.5,0,0,NA,0,0,NA,0,0
15846,134.52,0,0,563.34,0,0,134.52,0,0
18917,134.53,0,0,135.6,0,0,134.53,0,0
87514,134.53,0,0,NA,0,0,210.73,0,0
12788,134.54,0,0,NA,0,0,239.46,0,0
63675,134.56,0,0,NA,0,0,301.32,0,0
95251,134.56,0,0,NA,0,0,366.73,0,0
18056,134.57,0,0,238.63,0,0,197.77,0,0
50467,134.58,0,0,NA,0,0,183.01,0,0
27832,134.61,0,0,134.61,0,0,NA,0,0
37370,134.63,0,0,NA,0,0,134.63,0,0
4422,134.64,0,0,NA,0,0,NA,0,0
4986,134.65,0,0,NA,0,0,NA,0,0
98240,134.65,0,0,NA,0,0,139.11,0,0
49097,134.67,0,0,220.93,0,0,203.94,0,0
64048,134.69,0,0,NA,0,0,321.73,0,0
13804,134.69,0,0,NA,0,0,NA,0,0
4236,134.77,0,0,NA,0,0,NA,0,0
25306,134.81,0,0,134.81,0,0,134.81,0,0
4047,134.9,0,0,NA,0,0,NA,0,0
76087,134.91,0,0,134.91,0,0,134.91,0,0
75572,134.91,0,0,501.44,0,0,501.44,0,0
44216,134.91,0,0,134.91,0,0,117.03,0,0
87034,134.91,0,0,NA,0,0,NA,0,0
28375,134.91,0,0,NA,0,0,NA,0,0
78719,134.96,0,0,208.47,0,0,150.11,0,0
14511,134.97,0,0,NA,0,0,NA,0,0
3907,134.97,0,0,NA,0,0,NA,0,0
43077,135.01,0,0,NA,0,0,167.69,0,0
10986,135.06,0,0,503.6,0,0,449.62,0,0
33847,135.06,0,0,NA,0,0,135.06,0,0
64078,135.08,0,0,NA,0,0,135.08,0,0
18222,135.09,0,0,NA,0,0,0,1,1
38563,135.09,0,0,NA,0,0,0,1,1
99025,135.1,0,0,NA,0,0,135.1,0,0
63601,135.14,0,0,NA,0,0,178.41,0,0
4781,135.15,0,0,NA,0,0,135.15,0,0
2762,135.15,0,0,227.25,0,0,140.24,0,0
42713,135.16,0,0,NA,0,0,383.98,0,0
74072,135.25,0,0,NA,0,0,135.25,0,0
75141,135.26,0,0,157.66,0,0,116.87,0,0
49095,135.27,0,0,NA,0,0,346.7,0,0
27023,135.36,0,0,155.08,0,0,155.08,0,0
43928,135.37,0,0,NA,0,0,135.37,0,0
55032,135.41,0,0,NA,0,0,269.98,0,0
49623,135.41,0,0,NA,0,0,NA,0,0
15561,135.46,0,0,NA,0,0,135.46,0,0
43137,135.49,0,0,250.02,0,0,135.49,0,0
84633,135.54,0,0,NA,0,0,240.77,0,0
4284,135.56,0,0,NA,0,0,135.56,0,0
5465,135.62,0,0,NA,0,0,NA,0,0
62421,135.64,0,0,NA,0,0,135.64,0,0
40440,135.69,0,0,NA,0,0,135.69,0,0
63051,135.74,0,0,NA,0,0,135.74,0,0
37302,135.79,0,0,256.07,0,0,193.92,0,0
3034,135.85,0,0,193.86,0,0,183.92,0,0
18656,135.86,0,0,NA,0,0,0,1,1
47325,135.9,0,0,320.2,0,0,184.62,0,0
8246,135.92,0,0,135.92,0,0,135.92,0,0
64743,135.93,0,0,NA,0,0,135.93,0,0
54941,135.94,0,0,NA,0,0,NA,0,0
95563,136,0,0,NA,0,0,NA,0,0
61039,136.01,0,0,NA,0,0,250.15,0,0
45761,136.02,0,0,168.24,0,0,168.24,0,0
17363,136.03,0,0,NA,0,0,240.6,0,0
29039,136.04,0,0,NA,0,0,222.03,0,0
17214,136.04,0,0,NA,0,0,96.35,0,0
45338,136.04,0,0,NA,0,0,214.64,0,0
40048,136.05,0,0,NA,0,0,136.05,0,0
62254,136.07,0,0,NA,0,0,253.9,0,0
25545,136.09,0,0,NA,0,0,216.83,0,0
37356,136.1,0,0,NA,0,0,NA,0,0
98333,136.11,0,0,380.85,0,0,136.11,0,0
4969,136.11,0,0,NA,0,0,NA,0,0
14805,136.12,0,0,305.96,0,0,225.76,0,0
17329,136.19,0,0,157.21,0,0,157.21,0,0
25865,136.19,0,0,332.93,0,0,227.07,0,0
61854,136.19,0,0,NA,0,0,NA,0,0
19330,136.22,0,0,217.56,0,0,217.56,0,0
4928,136.24,0,0,NA,0,0,NA,0,0
78002,136.26,0,0,NA,0,0,NA,0,0
34448,136.28,0,0,NA,0,0,136.28,0,0
15724,136.35,0,0,NA,0,0,92.39,0,0
70395,136.37,0,0,NA,0,0,213.44,0,0
17365,136.37,0,0,225.79,0,0,240.2,0,0
21678,136.38,0,0,411.06,0,0,136.38,0,0
4348,136.4,0,0,NA,0,0,315.86,0,0
15856,136.4,0,0,283.96,0,0,136.4,0,0
37769,136.41,0,0,NA,0,0,136.41,0,0
41538,136.45,0,0,384.44,0,0,345.48,0,0
22623,136.47,0,0,NA,0,0,NA,0,0
61850,136.48,0,0,NA,0,0,NA,0,0
21838,136.51,0,0,NA,0,0,136.51,0,0
4984,136.53,0,0,NA,0,0,NA,0,0
28736,136.57,0,0,NA,0,0,453.57,0,0
70669,136.58,0,0,1321.31,0,0,136.58,0,0
33525,136.59,0,0,NA,0,0,136.59,0,0
68531,136.61,0,0,182.77,0,0,143.91,0,0
29006,136.62,0,0,NA,0,0,NA,0,0
78252,136.62,0,0,NA,0,0,218.31,0,0
84635,136.62,0,0,NA,0,0,NA,0,0
72358,136.64,0,0,NA,0,0,227.31,0,0
25876,136.64,0,0,NA,0,0,NA,0,0
83451,136.7,0,0,NA,0,0,198.5,0,0
62260,136.71,0,0,NA,0,0,183.01,0,0
54524,136.74,0,0,NA,0,0,NA,0,0
49716,136.74,0,0,NA,0,0,309.71,0,0
27235,136.76,0,0,196.42,0,0,139.6,0,0
46044,136.77,0,0,NA,0,0,176.41,0,0
23692,136.77,0,0,51.18,0,0,202.6,0,0
71350,136.79,0,0,NA,0,0,697.82,0,0
49089,136.81,0,0,NA,0,0,337.88,0,0
27596,136.82,0,0,337.73,0,0,225.85,0,0
35978,136.86,0,0,467.99,0,0,NA,0,0
52730,136.86,0,0,NA,0,0,136.86,0,0
15558,136.94,0,0,NA,0,0,48.1,1,0
47119,136.94,0,0,324.66,0,0,265.84,0,0
34613,136.97,0,0,226.93,0,0,226.93,0,0
59851,136.97,0,0,157.55,0,0,157.55,0,0
13144,136.98,0,0,NA,0,0,136.98,0,0
85138,136.98,0,0,NA,0,0,903.73,0,0
45172,136.99,0,0,NA,0,0,290.99,0,0
29122,136.99,0,0,NA,0,0,NA,0,0
72753,137.01,0,0,NA,0,0,227.29,0,0
1337,137.06,0,0,137.06,0,0,137.06,0,0
77611,137.06,0,0,2423.46,0,0,NA,0,0
15736,137.06,0,0,320.51,0,0,304.34,0,0
88337,137.08,0,0,NA,0,0,NA,0,0
1349,137.09,0,0,137.09,0,0,137.09,0,0
38849,137.1,0,0,NA,0,0,NA,0,0
29809,137.13,0,0,NA,0,0,NA,0,0
44413,137.13,0,0,NA,0,0,274.68,0,0
28643,137.17,0,0,NA,0,0,NA,0,0
31606,137.18,0,0,196.9,0,0,137.18,0,0
12547,137.22,0,0,137.22,0,0,137.22,0,0
30554,137.22,0,0,272.1,0,0,NA,0,0
70770,137.22,0,0,NA,0,0,NA,0,0
50439,137.24,0,0,NA,0,0,NA,0,0
98576,137.24,0,0,NA,0,0,137.24,0,0
17064,137.26,0,0,137.26,0,0,137.26,0,0
24724,137.27,0,0,NA,0,0,287.49,0,0
60928,137.3,0,0,NA,0,0,143.07,0,0
15344,137.33,0,0,NA,0,0,137.33,0,0
27556,137.35,0,0,155.47,0,0,155.47,0,0
12031,137.36,0,0,NA,0,0,NA,0,0
35128,137.36,0,0,NA,0,0,NA,0,0
24649,137.44,0,0,NA,0,0,299.63,0,0
24570,137.46,0,0,NA,0,0,NA,0,0
15486,137.48,0,0,155.43,0,0,212.51,0,0
62707,137.5,0,0,196.83,0,0,196.83,0,0
5262,137.5,0,0,NA,0,0,137.5,0,0
7830,137.58,0,0,318.27,0,0,137.58,0,0
4630,137.7,0,0,NA,0,0,NA,0,0
27243,137.7,0,0,137.7,0,0,137.7,0,0
16027,137.72,0,0,169.69,0,0,169.69,0,0
6777,137.74,0,0,NA,0,0,169.86,0,0
13029,137.75,0,0,NA,0,0,181.36,0,0
72329,137.83,0,0,NA,0,0,NA,0,0
3853,137.84,0,0,NA,0,0,137.84,0,0
61777,137.85,0,0,NA,0,0,137.85,0,0
21056,137.88,0,0,446.43,0,0,137.88,0,0
24605,137.94,0,0,NA,0,0,NA,0,0
44695,138,0,0,NA,0,0,334.21,0,0
21778,138,0,0,NA,0,0,172.86,0,0
4227,138,0,0,NA,0,0,NA,0,0
95387,138.06,0,0,414.6,0,0,414.6,0,0
98817,138.09,0,0,NA,0,0,138.09,0,0
16110,138.09,0,0,NA,0,0,96.3,0,0
4429,138.11,0,0,210.11,0,0,138.11,0,0
65620,138.11,0,0,NA,0,0,264.93,0,0
87322,138.13,0,0,NA,0,0,138.13,0,0
66618,138.14,0,0,202.66,0,0,213.2,0,0
20611,138.15,0,0,NA,0,0,0,1,1
53923,138.2,0,0,NA,0,0,344.72,0,0
15468,138.21,0,0,138.21,0,0,138.21,0,0
48002,138.21,0,0,281.53,0,0,138.21,0,0
80722,138.22,0,0,NA,0,0,138.22,0,0
17319,138.22,0,0,221.29,0,0,221.29,0,0
16837,138.25,0,0,138.25,0,0,138.25,0,0
2871,138.29,0,0,130.36,0,0,130.36,0,0
92003,138.31,0,0,199.2,0,0,166.46,0,0
70780,138.31,0,0,NA,0,0,198.09,0,0
3444,138.31,0,0,316.9,0,0,0,1,1
81077,138.34,0,0,NA,0,0,138.34,0,0
43084,138.39,0,0,NA,0,0,234.11,0,0
17237,138.4,0,0,NA,0,0,138.4,0,0
15446,138.41,0,0,NA,0,0,187.97,0,0
75101,138.41,0,0,NA,0,0,NA,0,0
76802,138.42,0,0,NA,0,0,138.42,0,0
16877,138.43,0,0,325.61,0,0,138.43,0,0
5769,138.49,0,0,NA,0,0,NA,0,0
54130,138.53,0,0,NA,0,0,138.53,0,0
93723,138.53,0,0,161.25,0,0,138.53,0,0
3455,138.54,0,0,149.65,0,0,138.54,0,0
40019,138.55,0,0,235.8,0,0,235.8,0,0
97389,138.57,0,0,NA,0,0,148.05,0,0
15723,138.65,0,0,NA,0,0,52.89,1,0
1270,138.66,0,0,235.5,0,0,184.65,0,0
13051,138.66,0,0,NA,0,0,NA,0,0
62243,138.66,0,0,NA,0,0,199.6,0,0
23032,138.69,0,0,NA,0,0,NA,0,0
28360,138.74,0,0,0,1,1,NA,0,0
24878,138.75,0,0,NA,0,0,138.75,0,0
28075,138.8,0,0,170.23,0,0,0,1,1
35023,138.8,0,0,225.81,0,0,225.81,0,0
56332,138.81,0,0,NA,0,0,NA,0,0
14847,138.81,0,0,NA,0,0,138.81,0,0
31788,138.84,0,0,NA,0,0,138.84,0,0
99102,138.85,0,0,NA,0,0,138.85,0,0
23302,138.87,0,0,NA,0,0,292.28,0,0
14533,138.9,0,0,NA,0,0,138.9,0,0
30038,138.93,0,0,200.59,0,0,196.59,0,0
33538,138.95,0,0,NA,0,0,NA,0,0
61875,138.97,0,0,167.06,0,0,167.06,0,0
25818,139.01,0,0,230.48,0,0,139.01,0,0
47324,139.04,0,0,139.04,0,0,139.04,0,0
54228,139.07,0,0,NA,0,0,247.85,0,0
49326,139.11,0,0,NA,0,0,139.11,0,0
48729,139.13,0,0,NA,0,0,229.3,0,0
26422,139.14,0,0,139.14,0,0,139.14,0,0
6759,139.16,0,0,139.16,0,0,139.16,0,0
35091,139.16,0,0,NA,0,0,139.16,0,0
19564,139.2,0,0,NA,0,0,208.59,0,0
4951,139.2,0,0,NA,0,0,200.19,0,0
15710,139.21,0,0,NA,0,0,170.74,0,0
19534,139.23,0,0,NA,0,0,122.94,0,0
63061,139.24,0,0,NA,0,0,NA,0,0
70556,139.25,0,0,NA,0,0,NA,0,0
30094,139.31,0,0,0,1,1,147.95,0,0
44697,139.36,0,0,NA,0,0,139.36,0,0
27310,139.36,0,0,NA,0,0,139.36,0,0
45634,139.36,0,0,300.71,0,0,148.84,0,0
3903,139.37,0,0,NA,0,0,139.37,0,0
4965,139.37,0,0,NA,0,0,NA,0,0
45130,139.41,0,0,NA,0,0,139.41,0,0
45844,139.42,0,0,NA,0,0,292.28,0,0
93631,139.44,0,0,NA,0,0,487.9,0,0
44827,139.45,0,0,NA,0,0,202.18,0,0
77562,139.46,0,0,336.48,0,0,139.46,0,0
26662,139.48,0,0,NA,0,0,139.48,0,0
15756,139.49,0,0,227.29,0,0,210.92,0,0
66409,139.5,0,0,208.81,0,0,156.18,0,0
2642,139.5,0,0,NA,0,0,NA,0,0
24558,139.59,0,0,NA,0,0,NA,0,0
92571,139.59,0,0,NA,0,0,145.38,0,0
44856,139.6,0,0,NA,0,0,137.85,0,0
18832,139.63,0,0,NA,0,0,NA,0,0
20711,139.63,0,0,NA,0,0,157.12,0,0
26560,139.64,0,0,NA,0,0,139.64,0,0
43320,139.74,0,0,NA,0,0,139.74,0,0
32561,139.75,0,0,150.05,0,0,0,2,2
36613,139.78,0,0,210.71,0,0,273.43,0,0
29487,139.82,0,0,NA,0,0,NA,0,0
48074,139.82,0,0,NA,0,0,139.82,0,0
26590,139.82,0,0,NA,0,0,133.2,0,0
48350,139.82,0,0,226.85,0,0,139.82,0,0
13488,139.87,0,0,NA,0,0,NA,0,0
36523,139.87,0,0,344.13,0,0,NA,0,0
63880,139.88,0,0,NA,0,0,139.88,0,0
15447,139.9,0,0,NA,0,0,NA,0,0
15761,139.92,0,0,NA,0,0,139.92,0,0
1430,139.95,0,0,152.16,0,0,139.95,0,0
16421,139.95,0,0,NA,0,0,139.95,0,0
13476,140,0,0,220.42,0,0,140,0,0
45345,140.03,0,0,151.86,0,0,151.86,0,0
13677,140.04,0,0,NA,0,0,140.04,0,0
95699,140.04,0,0,NA,0,0,140.04,0,0
45859,140.05,0,0,NA,0,0,225.48,0,0
65285,140.07,0,0,510.71,0,0,140.07,0,0
1531,140.07,0,0,NA,0,0,190.56,0,0
15940,140.11,0,0,259.3,0,0,140.11,0,0
8804,140.11,0,0,140.11,0,0,140.11,0,0
41560,140.13,0,0,238.23,0,0,238.23,0,0
67147,140.13,0,0,140.13,0,0,234.25,0,0
4363,140.13,0,0,NA,0,0,202.92,0,0
73150,140.14,0,0,224.14,0,0,NA,0,0
45836,140.14,0,0,NA,0,0,204.18,0,0
3231,140.16,0,0,140.16,0,0,251.51,0,0
25918,140.18,0,0,140.18,0,0,140.18,0,0
73007,140.21,0,0,NA,0,0,256.96,0,0
15019,140.25,0,0,353.25,0,0,280.72,0,0
14859,140.27,0,0,NA,0,0,191.36,0,0
21643,140.28,0,0,307.67,0,0,140.28,0,0
54771,140.28,0,0,NA,0,0,NA,0,0
74026,140.3,0,0,NA,0,0,140.3,0,0
21777,140.31,0,0,201.93,0,0,201.93,0,0
43731,140.38,0,0,328.17,0,0,140.38,0,0
76088,140.4,0,0,140.4,0,0,140.4,0,0
30147,140.41,0,0,140.41,0,0,NA,0,0
12767,140.41,0,0,NA,0,0,NA,0,0
10998,140.42,0,0,NA,0,0,203.94,0,0
56310,140.43,0,0,288.28,0,0,288.28,0,0
28554,140.44,0,0,319.62,0,0,319.62,0,0
78572,140.51,0,0,223.25,0,0,197.07,0,0
36511,140.53,0,0,NA,0,0,NA,0,0
46301,140.54,0,0,NA,0,0,140.54,0,0
8329,140.55,0,0,NA,0,0,156.77,0,0
49065,140.55,0,0,NA,0,0,436.9,0,0
94569,140.58,0,0,140.58,0,0,152.31,0,0
59635,140.62,0,0,NA,0,0,140.62,0,0
72076,140.62,0,0,206.19,0,0,0,1,1
49088,140.64,0,0,197.12,0,0,187.58,0,0
25906,140.66,0,0,214.86,0,0,140.66,0,0
23091,140.66,0,0,NA,0,0,NA,0,0
71073,140.66,0,0,NA,0,0,140.66,0,0
4624,140.73,0,0,NA,0,0,NA,0,0
12483,140.75,0,0,NA,0,0,96.28,0,0
30028,140.77,0,0,203.24,0,0,140.77,0,0
27301,140.77,0,0,140.77,0,0,140.77,0,0
32764,140.81,0,0,NA,0,0,232.2,0,0
63073,140.81,0,0,NA,0,0,583.42,0,0
60950,140.82,0,0,0,1,1,0,3,3
19956,140.84,0,0,140.84,0,0,140.84,0,0
4978,140.86,0,0,250.03,0,0,250.03,0,0
43003,140.91,0,0,NA,0,0,223.99,0,0
28076,140.91,0,0,261.9,0,0,NA,0,0
46070,140.91,0,0,NA,0,0,353.04,0,0
15332,140.93,0,0,224.69,0,0,140.93,0,0
48096,140.94,0,0,230.59,0,0,230.59,0,0
52530,140.95,0,0,NA,0,0,140.95,0,0
43468,140.96,0,0,NA,0,0,171.64,0,0
24738,140.97,0,0,NA,0,0,NA,0,0
50007,141,0,0,125.34,0,0,125.34,0,0
72019,141.02,0,0,141.02,0,0,141.02,0,0
21052,141.03,0,0,141.03,0,0,141.03,0,0
46111,141.04,0,0,NA,0,0,173.32,0,0
61748,141.05,0,0,141.05,0,0,199.39,0,0
15847,141.07,0,0,NA,0,0,226.32,0,0
55001,141.07,0,0,NA,0,0,141.07,0,0
87580,141.09,0,0,NA,0,0,217.29,0,0
21780,141.09,0,0,321.5,0,0,0,2,2
22645,141.1,0,0,219.8,0,0,NA,0,0
94938,141.12,0,0,NA,0,0,223.85,0,0
29045,141.12,0,0,NA,0,0,176.64,0,0
62932,141.16,0,0,NA,0,0,258.92,0,0
6249,141.17,0,0,141.17,0,0,0,3,3
38651,141.2,0,0,NA,0,0,171.53,0,0
18421,141.22,0,0,NA,0,0,141.22,0,0
16254,141.24,0,0,NA,0,0,141.24,0,0
6088,141.24,0,0,145.84,0,0,145.84,0,0
87522,141.25,0,0,141.25,0,0,141.25,0,0
56355,141.26,0,0,NA,0,0,NA,0,0
47361,141.26,0,0,NA,0,0,141.26,0,0
18938,141.28,0,0,216.89,0,0,0,1,1
96049,141.29,0,0,NA,0,0,NA,0,0
67037,141.31,0,0,166.28,0,0,166.28,0,0
75459,141.31,0,0,NA,0,0,141.31,0,0
15865,141.32,0,0,NA,0,0,141.32,0,0
50226,141.34,0,0,163.96,0,0,163.96,0,0
20778,141.35,0,0,NA,0,0,172.36,0,0
41265,141.36,0,0,141.36,0,0,141.36,0,0
22646,141.36,0,0,281.07,0,0,NA,0,0
29667,141.38,0,0,NA,0,0,NA,0,0
38641,141.41,0,0,NA,0,0,247.94,0,0
5361,141.42,0,0,402.94,0,0,402.94,0,0
44010,141.45,0,0,NA,0,0,154.96,0,0
12140,141.47,0,0,141.47,0,0,141.47,0,0
70465,141.48,0,0,NA,0,0,NA,0,0
92548,141.58,0,0,209.01,0,0,80.04,0,0
12531,141.58,0,0,141.58,0,0,141.58,0,0
70706,141.58,0,0,NA,0,0,NA,0,0
98385,141.59,0,0,NA,0,0,124.89,0,0
48465,141.6,0,0,NA,0,0,NA,0,0
29082,141.6,0,0,NA,0,0,NA,0,0
36861,141.61,0,0,NA,0,0,NA,0,0
55049,141.62,0,0,NA,0,0,141.62,0,0
52574,141.65,0,0,NA,0,0,NA,0,0
49335,141.67,0,0,NA,0,0,183.74,0,0
15829,141.71,0,0,NA,0,0,0,1,1
21903,141.71,0,0,321.73,0,0,35.37,1,0
45876,141.72,0,0,NA,0,0,NA,0,0
17082,141.75,0,0,NA,0,0,380.01,0,0
95430,141.75,0,0,NA,0,0,141.75,0,0
35614,141.79,0,0,NA,0,0,NA,0,0
56331,141.8,0,0,NA,0,0,NA,0,0
62380,141.81,0,0,NA,0,0,NA,0,0
62924,141.82,0,0,NA,0,0,141.82,0,0
48432,141.82,0,0,NA,0,0,141.82,0,0
2702,141.84,0,0,143.51,0,0,143.51,0,0
45388,141.85,0,0,NA,0,0,NA,0,0
15359,141.88,0,0,NA,0,0,141.88,0,0
25823,141.88,0,0,245.54,0,0,228.59,0,0
18224,141.89,0,0,NA,0,0,0,1,1
29653,141.92,0,0,197.39,0,0,NA,0,0
46057,141.93,0,0,NA,0,0,141.93,0,0
15943,141.93,0,0,306.01,0,0,167.07,0,0
84340,141.95,0,0,NA,0,0,166.46,0,0
60042,141.96,0,0,215.45,0,0,141.96,0,0
4008,141.97,0,0,NA,0,0,236.42,0,0
57038,141.98,0,0,NA,0,0,199.47,0,0
42366,142,0,0,142,0,0,142,0,0
5481,142.02,0,0,142.02,0,0,142.02,0,0
62573,142.02,0,0,187.07,0,0,142.02,0,0
28006,142.04,0,0,NA,0,0,352.29,0,0
49235,142.05,0,0,NA,0,0,222.63,0,0
95313,142.09,0,0,NA,0,0,286.19,0,0
46048,142.09,0,0,NA,0,0,225.69,0,0
47863,142.11,0,0,NA,0,0,142.11,0,0
77547,142.13,0,0,120.93,0,0,84.65,0,0
96073,142.17,0,0,142.17,0,0,142.17,0,0
3814,142.17,0,0,NA,0,0,282.7,0,0
50054,142.21,0,0,NA,0,0,NA,0,0
6061,142.21,0,0,203.54,0,0,203.54,0,0
15922,142.24,0,0,NA,0,0,232.05,0,0
60150,142.28,0,0,NA,0,0,142.28,0,0
70513,142.29,0,0,NA,0,0,NA,0,0
24849,142.29,0,0,NA,0,0,488.58,0,0
12472,142.38,0,0,142.38,0,0,142.38,0,0
12123,142.41,0,0,NA,0,0,NA,0,0
14005,142.44,0,0,142.44,0,0,108.37,0,0
27809,142.44,0,0,142.44,0,0,142.44,0,0
39465,142.44,0,0,NA,0,0,142.44,0,0
61012,142.45,0,0,431.54,0,0,431.54,0,0
1330,142.48,0,0,NA,0,0,142.48,0,0
30257,142.48,0,0,157.09,0,0,385.27,0,0
28701,142.5,0,0,142.5,0,0,142.5,0,0
4076,142.51,0,0,NA,0,0,142.51,0,0
98932,142.53,0,0,NA,0,0,142.53,0,0
32702,142.53,0,0,NA,0,0,142.53,0,0
43408,142.55,0,0,NA,0,0,197.99,0,0
84324,142.59,0,0,NA,0,0,142.59,0,0
11963,142.62,0,0,208.39,0,0,116.44,0,0
42049,142.65,0,0,NA,0,0,570.6,0,0
26855,142.65,0,0,NA,0,0,142.65,0,0
45697,142.66,0,0,NA,0,0,345.36,0,0
24277,142.66,0,0,NA,0,0,158.72,0,0
62425,142.68,0,0,NA,0,0,142.68,0,0
60537,142.75,0,0,NA,0,0,230.27,0,0
15037,142.76,0,0,142.76,0,0,142.76,0,0
83850,142.8,0,0,NA,0,0,NA,0,0
34472,142.85,0,0,236.84,0,0,267.62,0,0
17754,142.86,0,0,142.86,0,0,142.86,0,0
66751,142.88,0,0,NA,0,0,NA,0,0
21529,142.91,0,0,142.91,0,0,142.91,0,0
49115,142.95,0,0,NA,0,0,NA,0,0
4666,142.95,0,0,NA,0,0,268.67,0,0
26541,143.05,0,0,252.54,0,0,164.81,0,0
91384,143.06,0,0,201.59,0,0,160.74,0,0
17353,143.07,0,0,NA,0,0,201.7,0,0
32136,143.09,0,0,NA,0,0,0,1,1
49029,143.09,0,0,282.46,0,0,282.46,0,0
32798,143.1,0,0,NA,0,0,143.1,0,0
77029,143.1,0,0,103.64,0,0,56.65,1,0
45327,143.12,0,0,211.13,0,0,143.12,0,0
43032,143.15,0,0,NA,0,0,143.15,0,0
45817,143.15,0,0,NA,0,0,310.97,0,0
46941,143.15,0,0,NA,0,0,143.15,0,0
43502,143.16,0,0,NA,0,0,203.72,0,0
22172,143.17,0,0,NA,0,0,148.27,0,0
98546,143.18,0,0,NA,0,0,215.98,0,0
62965,143.23,0,0,NA,0,0,143.23,0,0
49717,143.23,0,0,NA,0,0,305.19,0,0
55359,143.23,0,0,NA,0,0,0,1,1
3268,143.25,0,0,143.25,0,0,NA,0,0
62992,143.25,0,0,NA,0,0,143.25,0,0
83839,143.25,0,0,NA,0,0,NA,0,0
62250,143.25,0,0,NA,0,0,173.98,0,0
17038,143.25,0,0,179.58,0,0,61.84,0,0
38827,143.25,0,0,NA,0,0,NA,0,0
32195,143.34,0,0,NA,0,0,319.46,0,0
84621,143.35,0,0,NA,0,0,143.35,0,0
12471,143.37,0,0,149.44,0,0,149.44,0,0
28768,143.44,0,0,288.1,0,0,236.08,0,0
15480,143.45,0,0,143.45,0,0,143.45,0,0
14101,143.45,0,0,NA,0,0,287.55,0,0
56239,143.46,0,0,NA,0,0,NA,0,0
27818,143.48,0,0,300.89,0,0,300.89,0,0
73026,143.52,0,0,NA,0,0,521.83,0,0
48442,143.52,0,0,447.89,0,0,242.19,0,0
12939,143.53,0,0,NA,0,0,143.53,0,0
13806,143.53,0,0,NA,0,0,213.82,0,0
25414,143.54,0,0,341.55,0,0,255.18,0,0
37645,143.55,0,0,NA,0,0,150.19,0,0
56670,143.55,0,0,NA,0,0,NA,0,0
12749,143.55,0,0,NA,0,0,178.97,0,0
30016,143.61,0,0,191.02,0,0,249.06,0,0
84055,143.62,0,0,NA,0,0,NA,0,0
44817,143.63,0,0,NA,0,0,165.74,0,0
27045,143.64,0,0,NA,0,0,NA,0,0
58554,143.65,0,0,143.65,0,0,143.65,0,0
61928,143.65,0,0,NA,0,0,NA,0,0
4676,143.66,0,0,NA,0,0,NA,0,0
12028,143.68,0,0,415.48,0,0,415.48,0,0
44235,143.76,0,0,NA,0,0,143.76,0,0
15368,143.85,0,0,NA,0,0,NA,0,0
45349,143.86,0,0,NA,0,0,143.86,0,0
47871,143.86,0,0,NA,0,0,NA,0,0
18472,143.87,0,0,NA,0,0,143.87,0,0
83520,143.88,0,0,NA,0,0,NA,0,0
98605,143.88,0,0,NA,0,0,549.03,0,0
44814,143.92,0,0,NA,0,0,188.88,0,0
97111,143.95,0,0,NA,0,0,143.95,0,0
35118,143.95,0,0,NA,0,0,NA,0,0
14462,143.97,0,0,NA,0,0,143.97,0,0
2817,144,0,0,190.72,0,0,144,0,0
13637,144,0,0,173.23,0,0,0,1,1
16063,144.01,0,0,144.01,0,0,144.01,0,0
12176,144.03,0,0,NA,0,0,254.18,0,0
16142,144.08,0,0,179.71,0,0,144.08,0,0
63830,144.09,0,0,1999.26,0,0,144.09,0,0
22620,144.1,0,0,280.97,0,0,259.54,0,0
54173,144.1,0,0,NA,0,0,290.1,0,0
44824,144.13,0,0,NA,0,0,144.13,0,0
76131,144.14,0,0,120.61,0,0,120.61,0,0
70533,144.14,0,0,NA,0,0,144.14,0,0
28027,144.15,0,0,144.15,0,0,144.15,0,0
18343,144.16,0,0,353.1,0,0,0,1,1
40448,144.18,0,0,NA,0,0,144.18,0,0
55721,144.19,0,0,NA,0,0,144.19,0,0
23398,144.2,0,0,NA,0,0,NA,0,0
4551,144.2,0,0,NA,0,0,144.2,0,0
81654,144.22,0,0,NA,0,0,349.73,0,0
61433,144.26,0,0,NA,0,0,NA,0,0
26547,144.27,0,0,251.63,0,0,251.63,0,0
37760,144.41,0,0,NA,0,0,202.84,0,0
26385,144.42,0,0,232.9,0,0,144.42,0,0
30137,144.43,0,0,144.79,0,0,476.56,0,0
15314,144.44,0,0,144.44,0,0,144.44,0,0
4939,144.44,0,0,NA,0,0,NA,0,0
