HEROP_ID,ZCTA,TotPop,TotUnits,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age45_54,Age55_59,Age60_64,AgeOv65,A15_24P,Ovr65P,Und45P,WhiteP,BlackP,AmIndP,AsianP,PacIsP,OtherP,NoHsP,UnempP,PovP,VacantP
860US49516,49516,1528,423,960,82,149,234,300,896,79,29,33,259,34.92,16.98,73.77,84.14,12.88,0.38,0.84,0.17,1.59,28.86,9.11,21.58,5.11
860US49507,49507,36428,13381,20139,3883,6388,3339,3785,16795,2688,1363,1353,3958,19.56,10.87,74.3,60.16,35.37,0.49,0.68,0.05,3.26,37.92,11.69,18.42,6.69
860US49510,49510,867,291,465,98,180,86,95,432,46,21,23,68,20.88,7.9,81.83,52.8,41.01,0.17,1.36,0.02,4.64,35.72,12.34,19.6,5.27
860US49509,49509,24691,9067,15313,2020,3586,2531,2807,11821,2600,1278,1035,2351,21.62,9.52,70.58,96.53,1.19,0.41,0.73,0.01,1.12,36.17,6.4,5.83,3.38
860US49508,49508,25437,8883,15530,2057,4447,2422,2372,12601,2516,1127,798,1891,18.85,7.43,75.1,93.79,4.41,0.21,0.94,0.02,0.65,17.29,3.99,4.73,3.36
860US49548,49548,26709,10437,16410,2367,3875,2342,3370,12907,2414,1282,1167,2697,21.39,10.1,71.69,96.22,1.78,0.63,0.43,0.03,0.92,39.51,6.9,9.44,2.91
860US49546,49546,16073,5138,10391,855,2402,2420,1825,8384,1638,758,507,1529,26.41,9.51,72.43,96.65,2.2,0.12,0.67,0,0.36,15.74,3.26,3.4,4.86
860US49512,49512,6841,3561,4925,396,718,619,1392,4156,542,292,223,514,29.4,7.52,77.03,91.11,6.94,0.29,0.79,0,0.86,15.62,5.07,7.11,9.36
860US49518,49518,539,180,311,48,79,45,42,228,57,31,20,75,16.15,14,65.86,91.61,6.17,0.07,1.33,0,0.82,21.95,3.95,6.21,6.11
860US49326,49326,1290,443,742,112,253,125,97,596,119,58,52,99,17.16,7.69,74.5,98.77,0.4,0.45,0.08,0,0.31,36.09,8.79,9.85,7.84
860US49319,49319,9098,3113,5183,844,1719,949,788,4295,775,374,333,759,19.09,8.34,75.38,98.48,0.28,0.48,0.14,0,0.62,35.47,10.14,10.72,6.82
860US49343,49343,2047,703,1171,184,398,202,159,948,185,91,82,160,17.62,7.83,74.72,98.69,0.4,0.46,0.05,0,0.41,38.61,9.47,10.29,8.14
860US49345,49345,10032,3463,5900,850,1758,1081,885,4751,1020,428,371,855,19.59,8.52,73.35,98.89,0.1,0.17,0.18,0.01,0.65,29.62,6.87,7.72,3.47
860US49327,49327,45,15,26,4,9,5,4,21,4,2,2,3,19.83,7.22,74.99,97.82,0.37,0.52,0.09,0,1.2,39.69,11.8,11.64,6.29
860US49318,49318,1297,410,728,112,253,152,107,600,120,56,51,105,19.99,8.07,74.44,97.26,0.38,0.48,0.1,0,1.79,39.39,11.3,12.63,6.22
860US49330,49330,3357,1103,1926,321,634,350,276,1600,300,127,121,253,18.64,7.55,76.12,98.52,0.08,0.23,0.11,0,1.06,35.28,11.55,9.04,4.41
860US49403,49403,2622,785,1443,224,508,291,225,1205,238,101,84,262,19.66,9.99,73.87,96.5,0.19,0.2,0.14,0,2.97,35.35,9.87,12.91,4.71
860US49341,49341,14564,4970,8521,1206,2710,1462,1028,6904,1440,620,498,1181,17.09,8.11,74.29,99.02,0.17,0.24,0.29,0.01,0.26,24.4,6.68,5.48,3.84
860US49321,49321,7233,2464,4510,572,1216,807,714,3625,822,307,253,431,21.02,5.96,74.84,98.88,0.23,0.22,0.2,0.04,0.43,27.72,6.17,5.29,3.89
860US48838,48838,1532,512,903,126,305,142,106,714,152,68,61,107,16.16,7,74.7,98.96,0.22,0.28,0.19,0,0.35,26.45,8.04,7.67,4.75
860US49301,49301,9894,3144,5882,814,1960,955,590,4709,1059,460,294,599,15.62,6.05,75.63,98.19,0.64,0.19,0.48,0,0.51,14.94,3.74,2.89,3.81
860US49306,49306,4577,1545,2732,351,809,474,361,2182,489,199,172,370,18.24,8.09,73.02,98.91,0.23,0.29,0.38,0.01,0.18,28.32,6.21,3.62,3.02
860US49317,49317,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US49435,49435,2869,866,1617,252,549,319,242,1354,259,110,91,255,19.53,8.87,75.11,97.58,0.16,0.25,0.13,0.01,1.87,31.77,7.68,9.51,4.08
860US49544,49544,7962,3011,5066,516,1129,778,956,4032,808,355,302,821,21.77,10.31,71.31,98.2,0.65,0.21,0.44,0.02,0.49,30.01,4.88,5.37,2.71
860US49588,49588,164,91,121,9,15,14,37,102,12,7,5,13,31.09,7.68,77.28,90.21,7.75,0.32,0.77,0,0.94,15.86,5.27,7.56,9.99
860US49418,49418,16357,5641,10077,1258,2789,1648,1509,7912,1793,828,564,1214,19.3,7.42,73.11,98.54,0.46,0.17,0.5,0.01,0.33,23.32,4.1,4.78,3.01
860US49468,49468,454,180,272,44,64,34,60,216,37,20,20,53,20.59,11.76,71.48,97.73,0.56,0.4,0.9,0,0.4,35.59,4.93,12.93,4.31
860US49519,49519,21440,8293,13861,1786,3253,1968,2697,11316,1995,966,710,1413,21.76,6.59,76.29,96.53,2.05,0.39,0.34,0.04,0.65,28.19,5.4,4.25,2.78
860US49402,49402,62,23,33,6,12,6,4,27,5,3,3,6,17.14,10.42,72.32,95.03,0.27,1.21,0.1,0,3.39,41.83,14.42,15.56,11.01
860US48461,48461,5372,1672,3014,511,1132,565,428,2538,454,202,182,353,18.48,6.57,77.83,99.27,0.05,0.29,0.07,0,0.32,35.65,14.34,7.47,4.67
860US48444,48444,6897,2252,3865,581,1317,710,559,3078,707,302,258,652,18.4,9.45,72.15,95.28,0.2,0.18,0.31,0,4.02,36.76,12.79,8.51,5.36
860US48453,48453,393,125,219,36,82,44,33,182,36,16,14,27,19.52,6.9,76.16,98.82,0.1,0.25,0.04,0,0.78,37.45,15.71,11.15,7.25
860US48416,48416,1719,553,949,151,352,190,142,776,162,72,64,138,19.33,8.06,74.5,98.82,0.12,0.2,0.03,0,0.83,38.26,15.41,11.67,7.61
860US48435,48435,841,266,472,83,180,85,67,406,65,30,28,50,18.1,5.89,79.51,99.12,0.04,0.37,0.11,0,0.36,34.1,16.17,7.08,NA
860US48727,48727,1252,396,702,122,266,130,101,599,100,46,42,76,18.4,6.09,78.85,99.06,0.05,0.35,0.1,0,0.43,34.77,16.16,7.85,6.15
860US48760,48760,893,282,501,87,190,92,72,427,72,33,30,54,18.4,6.09,78.85,99.06,0.05,0.35,0.1,0,0.43,34.77,16.16,7.85,6.15
860US48744,48744,669,211,375,65,142,69,54,320,54,25,22,41,18.4,6.09,78.85,99.06,0.05,0.35,0.1,0,0.43,34.77,16.16,7.85,NA
860US48446,48446,24620,8091,14265,2040,4727,2394,2152,11915,2157,929,800,2052,18.47,8.33,75.88,97.88,0.47,0.28,0.31,0.01,1.05,34.2,10.94,7.33,5.5
860US48412,48412,5130,1569,2933,436,1080,557,388,2463,476,185,169,321,18.43,6.27,77.56,98.26,0.13,0.2,0.36,0.01,1.04,30.93,10.06,7.34,3.81
860US48455,48455,6079,1896,3558,448,1264,689,433,3000,627,230,177,334,18.46,5.5,77.51,98.95,0.1,0.08,0.29,0,0.57,25.63,10.63,5.02,4.54
860US48428,48428,3459,1093,1996,253,728,366,238,1663,340,137,109,230,17.48,6.64,76.41,98.85,0.09,0.22,0.31,0,0.53,27.03,11.96,6.5,4.32
860US48014,48014,2965,1029,1660,260,563,290,254,1335,246,131,145,286,18.33,9.66,72.73,96.73,0.05,0.13,0.27,0,2.81,36.93,17.97,10.77,5.11
860US48003,48003,3322,1052,1916,242,699,351,228,1595,327,132,105,222,17.45,6.69,76.32,98.86,0.08,0.23,0.31,0,0.52,27.1,12.07,6.51,4.32
860US48371,48371,12303,4218,7355,909,2392,1295,1014,6101,1179,564,366,792,18.76,6.43,76.42,99.04,0.05,0.29,0.28,0,0.33,26.88,11.39,6.57,4.26
860US48440,48440,305,95,178,22,63,35,22,151,32,12,9,16,18.65,5.27,77.68,99.24,0.02,0.05,0.26,0,0.44,24.62,10.84,4.52,4.65
860US49229,49229,122,42,73,9,23,12,10,58,12,6,5,10,18.1,7.89,73.58,98.77,0.17,0.14,0.34,0.01,0.58,28.73,7.13,5,5.24
860US49238,49238,153,48,86,12,32,16,11,73,14,6,4,12,17.93,7.54,76.69,99.16,0.2,0.16,0.11,0,0.38,32.54,9.96,6.64,4.08
860US49236,49236,577,195,343,41,105,57,40,275,57,26,23,51,16.81,8.8,72.75,99.46,0.07,0.1,0.13,0.01,0.24,25.36,6.87,5.54,5.32
860US48176,48176,13323,4355,8350,883,2358,1156,1152,6974,1263,483,392,970,17.33,7.28,76.67,93.43,4.45,0.25,1.25,0.01,0.62,21.4,4.97,3.68,4.99
860US49287,49287,143,51,88,11,22,14,11,68,15,7,6,14,17.61,9.89,70.77,99.44,0.03,0.31,0.03,0.06,0.12,23.46,6.34,5.92,3.86
860US49228,49228,15,5,8,1,3,2,1,7,1,1,0,1,17.89,7.44,76.88,99.14,0.2,0.16,0.11,0,0.39,32.56,9.96,6.62,4.06
860US49267,49267,3870,1255,2302,262,717,459,287,1883,401,170,140,297,19.27,7.68,73.96,96.03,2.7,0.05,0.21,0,1.01,31,11.59,2.52,3.2
860US49276,49276,373,121,220,26,70,44,28,181,38,16,13,29,19.1,7.69,74.3,96.39,2.41,0.06,0.2,0,0.94,31.27,11.41,3.04,3.33
860US48855,48855,8644,2726,4965,670,1767,897,538,4086,824,357,293,647,16.6,7.48,75.46,99.15,0.04,0.33,0.22,0.01,0.25,24.03,10.16,4.59,4.33
860US48843,48843,19201,6487,11183,1417,3656,1827,1462,9190,1775,792,630,1740,17.13,9.06,74.29,98.94,0.22,0.28,0.26,0.01,0.28,22.82,10.64,4.77,5.51
860US48353,48353,3019,917,1743,216,725,301,157,1493,268,113,79,125,15.18,4.14,80.63,99.25,0.03,0.25,0.22,0.02,0.23,16.53,6.9,3.17,4.86
860US48380,48380,5794,1852,3454,418,1166,611,403,2863,599,226,169,352,17.49,6.08,76.76,98.89,0.28,0.41,0.14,0.01,0.27,21.5,9.3,3.33,4.68
860US48114,48114,11046,3643,6547,829,2309,1075,700,5352,1128,455,341,632,16.07,5.72,76.86,98.77,0.43,0.29,0.31,0.01,0.2,20.76,9.41,3.49,6.32
860US48816,48816,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US48844,48844,1098,434,616,87,149,92,132,514,75,37,41,194,20.42,17.7,68.35,98.09,0.1,0.57,0.6,0.05,0.58,24.92,10.01,7.81,6.48
860US48169,48169,12083,4123,7248,972,2346,1099,851,5994,1099,454,415,803,16.15,6.64,77.07,98.47,0.55,0.36,0.22,0.02,0.38,25.32,8.7,5.03,6.9
860US48137,48137,3540,1148,2101,280,666,380,249,1750,340,138,118,248,17.78,6.99,76.16,97.54,1.43,0.28,0.29,0,0.45,27.53,8.43,4.87,5.78
860US48116,48116,15044,5295,9006,1174,2825,1564,1234,7742,1339,537,427,995,18.6,6.62,78.04,97.74,0.83,0.67,0.46,0,0.31,20.87,8.63,4.53,7.35
860US48189,48189,6744,2313,4154,476,1074,672,584,3402,635,290,271,596,18.61,8.83,73.43,98.13,1.07,0.31,0.26,0.02,0.22,29.75,8.21,4.86,5.57
860US48139,48139,130,48,81,9,23,12,10,66,12,6,5,9,16.68,6.63,75.35,98.9,0.35,0.27,0.18,0,0.29,23.24,7.59,3.92,9.38
860US48143,48143,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US48178,48178,14725,5227,8847,1132,2478,1559,1317,7454,1321,611,512,1213,19.53,8.24,75.13,98.06,1.12,0.37,0.21,0.01,0.23,25.52,10.5,4.59,4.61
860US48095,48095,3047,924,1774,182,650,381,180,1452,362,120,94,186,18.38,6.11,74.96,98.87,0.31,0.16,0.23,0,0.43,22.22,6.92,3.43,2.85
860US48065,48065,7353,2525,4269,467,1442,823,593,3451,745,333,272,644,19.25,8.76,72.9,95.54,3.29,0.1,0.39,0,0.68,27.84,11.57,6.34,8.63
860US48062,48062,6112,2019,3545,474,1080,561,568,2869,519,288,229,653,18.47,10.68,72.36,98.64,0.8,0.26,0.09,0,0.2,32.72,12.25,6.59,4.17
860US48041,48041,2906,863,1603,212,653,330,207,1370,240,114,97,220,18.51,7.58,76.9,98.52,0.82,0.37,0.03,0,0.26,35.31,14.67,8.07,5.67
860US48050,48050,1456,442,838,110,285,160,105,682,133,66,66,115,18.16,7.93,73.91,98.08,0.96,0.2,0.07,0,0.69,37.05,9.19,4.7,5.01
860US48005,48005,3887,1207,2177,305,773,393,292,1772,362,158,162,355,17.62,9.13,73.32,99.46,0,0.1,0,0,0.44,29.71,10.47,5.35,4.47
860US48306,48306,11246,3804,6910,693,2143,1245,630,5363,1528,554,302,662,16.68,5.89,72.91,98.26,0.49,0.14,0.83,0,0.28,11.59,5.68,2.07,7.36
860US48094,48094,5445,1668,3247,355,1158,635,422,2762,609,186,127,249,19.41,4.58,78.5,99.28,0.05,0.21,0.32,0,0.13,19,5.51,4.15,3.04
860US48096,48096,3119,954,1833,204,651,314,208,1451,300,156,133,225,16.73,7.21,73.92,99.13,0,0.29,0.06,0,0.51,33.44,11.22,4.38,3.67
860US48048,48048,3381,1071,1947,311,666,374,319,1580,308,155,136,225,20.48,6.65,75.63,75.81,21.28,0.53,0.15,0,2.23,41.91,14.28,11.62,7.18
860US48047,48047,18654,6298,11096,1674,3730,1644,1460,9522,1464,653,529,1077,16.64,5.77,80.02,97.8,0.94,0.46,0.38,0.03,0.39,23.8,10.73,5.4,4.34
860US48051,48051,5063,1843,3161,463,918,428,517,2667,403,195,158,257,18.68,5.08,79.97,98.4,0.6,0.4,0.28,0,0.33,27.97,12.22,5.16,6.98
860US48042,48042,3459,1094,2108,199,633,382,293,1567,463,166,141,289,19.51,8.34,69.37,99.43,0.02,0.25,0.02,0,0.28,39.59,9.83,3.27,2.42
860US48044,48044,10792,3864,6807,1110,1950,774,1150,5647,893,415,319,457,17.83,4.24,80.68,98.77,0.15,0.36,0.39,0,0.33,26.2,10.97,4.24,7.69
860US48316,48316,16677,4587,10023,830,3644,2388,1112,8216,2314,699,406,568,20.99,3.4,76.09,98.93,0.09,0.23,0.38,0.01,0.36,18.69,6.84,1.96,1.9
860US48318,48318,1060,331,651,62,216,130,75,522,129,51,34,45,19.35,4.24,75.5,98.05,0.25,0.54,1.04,0,0.12,27.11,11.21,3.17,3.45
860US48317,48317,20798,7707,12894,1684,3819,1919,2266,10768,1877,827,644,1177,20.12,5.66,78.24,97.94,0.68,0.35,0.55,0.01,0.48,28.39,11.47,3.28,9.99
860US48315,48315,5686,1637,3218,478,1410,579,323,2887,468,143,112,188,15.86,3.31,83.97,98.19,0.38,0.08,0.99,0.02,0.34,19.75,8.02,1.67,7.56
860US48313,48313,26906,8036,15733,2645,6178,2457,1891,14361,1916,653,427,724,16.16,2.69,86.17,98.57,0.17,0.18,0.82,0.02,0.24,21.25,8.58,3.47,1.84
860US48314,48314,17029,6069,10858,1117,2932,1575,1640,8540,1743,882,679,1136,18.88,6.67,73.93,97.94,0.19,0.13,1.37,0.01,0.35,26.43,8.82,3.92,1.85
860US48310,48310,32735,10190,20304,2807,6610,2760,2329,17146,2788,1243,924,1216,15.55,3.71,81.15,95.41,0.14,0.16,3.76,0.02,0.51,22.17,8.86,2.32,1.66
860US48312,48312,30361,9578,18332,1837,6378,3076,2159,15243,2842,1294,984,1782,17.24,5.87,77.27,98.18,0.25,0.12,1.19,0.01,0.25,23.49,7.32,3.43,1.64
860US48088,48088,29391,9206,18425,1200,5140,4070,2236,14371,4005,1570,1094,2011,21.46,6.84,70.47,98.69,0.07,0.1,0.83,0,0.31,28.38,8.4,1.86,2.05
860US48043,48043,17334,6780,10626,1319,2443,1553,2037,8271,1617,881,759,2044,20.71,11.79,69.42,78.6,19.7,0.4,0.43,0.04,0.83,36.94,12.77,12.44,4.18
860US48036,48036,19544,6949,12511,1152,3097,1996,2025,9356,2487,1059,824,1570,20.57,8.03,69.61,94.37,4.2,0.16,0.76,0,0.52,26.49,9.33,5.16,2.3
860US48038,48038,16904,6136,10885,1694,2936,1047,1716,9120,1343,595,498,718,16.35,4.25,81.34,98.13,0.57,0.2,0.79,0.01,0.3,16.78,7.6,1.97,6.16
860US48035,48035,35995,11665,21660,3075,7087,3618,3482,18092,3392,1462,997,1890,19.72,5.25,78.49,94,4.38,0.27,0.67,0.03,0.66,28.64,11.92,5.88,2.51
860US48046,48046,1904,758,1173,128,280,146,180,843,196,134,99,224,17.1,11.78,65.7,97.29,0.93,0.43,0.45,0,0.91,26.74,6.29,7.75,3.67
860US48045,48045,23241,9141,15243,1676,3598,1999,2597,12136,2456,1138,769,1468,19.78,6.32,74.91,96.32,1.99,0.43,0.69,0.05,0.51,25.38,10.21,4.91,6.91
860US48082,48082,20966,6827,13291,1131,3464,2357,1903,9711,2919,1246,857,1639,20.32,7.82,68.23,98.29,0.75,0.35,0.42,0.01,0.18,30.93,8.97,2.98,1.72
860US48066,48066,54286,18465,34179,4086,8607,5214,5753,25606,6008,3324,2362,4293,20.2,7.91,70.55,97.64,1.05,0.39,0.58,0.01,0.33,38.67,12.55,6.01,1.6
860US48081,48081,26512,9092,17558,1281,3480,2790,2453,11506,4131,2169,1408,2537,19.77,9.57,61.36,99.16,0.02,0.34,0.39,0,0.08,29.87,8.24,3.07,0.99
860US48080,48080,28726,11217,18245,1344,3252,2398,2506,11401,3854,2433,2009,4434,17.07,15.43,55.69,98.8,0.06,0.23,0.6,0,0.31,32.14,7.99,4.22,1.29
860US48236,48236,34029,12230,20443,1482,4871,2970,1961,12786,4809,2637,2262,5183,14.49,15.23,56.24,98.77,0.18,0.04,0.86,0,0.14,11.95,4.09,2.39,1.54
860US48026,48026,14560,4832,8759,1026,2562,1550,1292,7012,1617,658,453,1232,19.52,8.46,72.8,98.77,0.1,0.31,0.51,0,0.31,29.23,8.17,4.19,1.82
860US48021,48021,38171,13418,23979,2110,4952,3514,3780,15920,4693,2973,2537,4986,19.11,13.06,60.21,99.07,0.07,0.23,0.35,0.01,0.27,39.57,10.43,4.51,1.14
860US48089,48089,38449,12770,23728,2924,6381,3928,4395,18225,4346,1978,1515,3080,21.65,8.01,71.6,98.46,0.12,0.52,0.44,0,0.45,45.58,15.06,8.56,2.09
860US48093,48093,28308,9895,18761,939,3663,3507,2512,12177,4708,2272,1760,2788,21.27,9.85,59.28,98.77,0.14,0.12,0.79,0,0.19,30.26,7.21,2.96,1.58
860US48092,48092,27332,9001,18329,1186,3989,3388,2655,13186,4219,1802,1210,1740,22.11,6.36,67.18,97.85,0.28,0.19,1.12,0,0.55,26.24,6.74,3.01,0.9
860US48090,48090,990,380,649,76,169,95,118,528,94,44,34,45,21.48,4.51,78.1,93.2,5.05,0.84,0.6,0.06,0.24,37.53,8.77,13.96,4.71
860US48091,48091,36658,13246,23631,2315,5295,3760,3814,16889,4685,2426,1875,3174,20.66,8.66,66.83,97.63,0.17,0.47,1.05,0.01,0.67,44.1,12.51,6.4,2.18
860US48015,48015,9313,3649,5371,462,1133,789,825,3640,910,670,639,1860,17.33,19.97,56.21,99.3,0.06,0.2,0.35,0,0.1,43.63,9.68,5.38,1.68
860US48311,48311,1968,632,1209,142,399,186,153,1001,180,87,62,96,17.24,4.9,78.38,97.25,0.14,0.16,2.1,0,0.34,24.94,9.4,3.65,1.42
860US49420,49420,5409,2119,2995,371,891,524,385,2186,566,292,281,821,16.81,15.18,63.76,95.31,0.43,1.1,0.18,0,2.98,38.55,13.81,13.03,12.14
860US49449,49449,1852,775,1044,136,250,171,132,713,198,133,107,315,16.34,17.01,59.33,97.59,0.04,0.76,0.08,0,1.52,34.07,14.52,7.97,8
860US48640,48640,29960,10447,18579,2111,5146,3338,2976,14963,3061,1344,1046,2283,21.08,7.62,74.17,97.43,0.92,0.24,0.81,0.02,0.57,20.69,8.18,7.06,4.98
860US48641,48641,1074,502,625,60,132,92,97,450,109,61,62,199,17.67,18.57,59.81,97.88,0.57,0.1,0.67,0,0.77,27.55,10.16,8.31,3.81
860US48657,48657,6538,2496,3969,544,1213,612,514,3132,695,300,232,422,17.23,6.45,74.78,99.26,0.09,0.37,0.04,0.03,0.21,30.2,10.69,10.3,12.29
860US48626,48626,6239,1970,3653,473,1231,695,523,3082,565,259,208,420,19.53,6.73,76.72,98.8,0.09,0.21,0.16,0,0.73,27.88,9.76,4.77,2.5
860US48620,48620,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US48134,48134,13718,4726,8384,1238,2602,1218,1358,6841,1306,581,420,730,18.78,5.32,77.86,97.87,1.02,0.32,0.38,0,0.41,29.63,13.72,7.15,2.99
860US48179,48179,3121,1008,1839,263,601,333,273,1497,308,146,108,197,19.41,6.3,75.67,99.44,0.17,0.2,0.09,0,0.1,37.43,13.43,4.01,2.84
860US48166,48166,7528,2650,4490,767,1461,692,819,3771,639,264,249,376,20.07,5,79.69,99.16,0.07,0.34,0.15,0,0.28,34.97,13.16,8.93,8.78
860US48117,48117,9721,3197,5830,910,1785,973,954,4770,962,391,306,596,19.83,6.13,76.79,97.26,2.06,0.25,0.12,0,0.31,39,12.97,6.93,3.8
860US48159,48159,2261,679,1244,206,480,244,176,1023,212,91,78,170,18.61,7.53,75.6,85.2,14.25,0.07,0.11,0,0.37,50.63,15.15,7.53,4.64
860US48111,48111,32962,12176,20987,2711,5529,2907,3689,17070,3151,1486,1066,1948,20.01,5.91,76.78,91.51,7.35,0.44,0.28,0.01,0.41,36.21,11.43,6.63,4.89
860US48162,48162,29526,9979,16914,2340,5188,2792,2365,13040,3038,1384,1184,3351,17.46,11.35,69.66,97.79,1.22,0.16,0.4,0,0.43,37.52,11.4,9.68,3.46
860US48160,48160,10795,3373,6536,731,1957,1088,910,5330,1029,503,380,864,18.51,8.01,74.28,91.74,6.49,0.25,0.46,0.03,1.03,33.56,8.49,5.55,3.99
860US48131,48131,5442,1879,3157,437,1001,549,455,2574,498,234,198,500,18.44,9.18,73.72,99.4,0.18,0.13,0.01,0,0.28,32.54,9.86,6.77,4.49
860US48191,48191,2645,822,1607,163,502,298,177,1281,285,121,108,186,17.95,7.02,73.57,89.69,9.42,0.34,0.2,0.16,0.19,28.15,11.18,2.98,2.94
860US48110,48110,66,23,40,5,12,7,6,32,6,3,2,5,20.08,7.54,74.72,97.89,0.34,0.24,0.2,0.03,1.29,36.4,8.17,5.34,6.13
860US48140,48140,2639,806,1515,211,541,297,188,1264,258,107,80,177,18.4,6.71,76.4,99.25,0.03,0.12,0.05,0,0.55,28.67,12.02,4.99,3.68
860US48161,48161,24340,8838,14313,2057,4107,2286,2348,10953,2441,1245,1033,2498,19.04,10.26,70.33,95.16,3.77,0.24,0.17,0,0.65,45.85,13.18,9.72,4.18
860US49270,49270,5760,1804,3262,450,1205,629,414,2764,524,227,167,422,18.12,7.33,76.73,99.08,0.23,0.15,0.09,0,0.44,31.45,10.6,6.25,3.99
860US48145,48145,3586,1140,2073,325,754,338,256,1686,339,136,125,222,16.58,6.19,77.1,98.17,0.13,0.07,0.23,0,1.4,38.16,8.49,6.83,6.12
860US48133,48133,5439,1839,3173,436,1082,552,461,2538,564,251,177,390,18.63,7.18,74.57,96.97,0.08,0.32,0.1,0,2.53,36.6,13.11,8.1,7.05
860US48182,48182,15504,5005,9094,1166,3022,1716,1143,7385,1665,683,504,1080,18.44,6.96,74.64,99.05,0.2,0.1,0.16,0,0.49,26.67,10.65,2.82,4.09
860US48144,48144,8485,2515,4988,633,1759,987,574,4103,925,376,242,447,18.4,5.27,76.54,99.13,0.11,0.17,0.28,0.01,0.3,26.35,10.71,4.17,2.84
860US48177,48177,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US48157,48157,1546,619,876,141,303,134,136,685,144,69,63,141,17.42,9.15,73.02,98.77,0.17,0.65,0,0,0.41,42.71,15.02,10.42,15.07
860US49442,49442,38786,14168,22374,3344,6310,3846,4099,17802,3347,1889,1629,4466,20.48,11.51,70.79,81.54,15.77,1.1,0.24,0.02,1.34,43.29,12.22,16.83,4.72
860US49440,49440,1284,557,703,125,194,125,150,547,100,63,62,192,21.46,14.97,67.52,55.3,41.72,0.63,0.52,0.04,1.8,46.84,12.75,29.47,11.18
860US49445,49445,17824,6095,10692,1342,3037,1804,1198,8134,1949,969,813,1581,16.84,8.87,70.2,96.48,2.46,0.47,0.41,0.01,0.18,24.25,8.09,6.59,3.34
860US49444,49444,28680,10348,16392,2527,5001,2818,2726,12368,2791,1545,1418,3029,19.33,10.56,69.37,64.71,33.09,0.89,0.15,0.01,1.13,43.72,14.59,17.34,4.38
860US49441,49441,36180,14175,21753,2393,5223,3526,2963,15564,4072,2273,1996,4659,17.94,12.88,64.07,94.97,3.76,0.31,0.29,0.01,0.65,26.49,8.07,7.32,5.17
860US49457,49457,6661,2355,3887,633,1289,686,561,3139,634,280,253,433,18.72,6.5,75.98,93.4,5.11,0.83,0.18,0.02,0.47,37.54,14.93,15.32,8.37
860US49456,49456,13639,5200,8369,974,2316,1289,1139,6393,1463,738,597,1159,17.8,8.49,70.99,99.06,0.18,0.29,0.23,0.01,0.24,23.56,7.26,5.14,8.46
860US49448,49448,3097,1036,1867,237,565,313,291,1484,313,135,116,247,19.52,7.97,73.82,97.61,1.48,0.41,0.16,0,0.34,34.66,9.38,7.65,4.63
860US49415,49415,4967,1614,2963,355,930,555,361,2322,550,245,204,361,18.44,7.28,72.62,99,0.2,0.22,0.09,0,0.49,30.57,9.47,5.54,3.97
860US49451,49451,5345,1677,3074,413,1064,641,412,2491,546,256,208,367,19.7,6.87,74.24,97.88,0.38,0.51,0.11,0,1.12,39.13,11.13,10.59,5.2
860US49404,49404,8572,2675,5313,759,1393,1142,1146,4505,706,348,237,625,26.69,7.29,77.65,97.15,1.41,0.3,0.48,0.01,0.64,31.82,6.39,11.05,3.64
860US49303,49303,778,251,441,66,152,95,64,360,74,36,34,55,20.47,7.12,74.34,97.47,0.52,0.65,0.08,0,1.28,41.4,11.65,12.79,7.15
860US49412,49412,123,45,67,11,24,13,9,54,11,5,6,13,17.26,10.31,72.43,95.13,0.26,1.19,0.11,0,3.31,41.67,14.42,15.45,10.89
860US49425,49425,2427,886,1438,220,444,250,238,1171,217,103,103,169,20.1,6.95,75.61,97.53,0.26,1.04,0.15,0.04,0.98,36.77,14.13,12.76,9.36
860US49461,49461,7104,2742,4160,493,1204,699,535,3245,736,328,324,775,17.38,10.9,69.57,97.9,0.52,0.95,0.1,0,0.52,25.64,10.71,6.67,10.01
860US49437,49437,5890,2213,3439,443,1046,608,409,2675,609,281,256,580,17.27,9.85,70.69,97.8,0.13,0.66,0.18,0,1.24,25.27,10.25,8.66,12.36
860US49443,49443,1456,637,786,148,227,147,174,614,113,71,68,214,22.01,14.72,67.96,42.21,54.57,0.61,0.68,0.05,1.88,50.95,13.73,35.18,12.48
860US49459,49459,1143,418,616,104,222,117,79,500,98,48,51,119,17.14,10.42,72.32,95.03,0.27,1.21,0.1,0,3.39,41.83,14.42,15.56,11.01
860US49421,49421,2832,1035,1526,258,551,290,196,1238,243,119,126,295,17.14,10.42,72.32,95.03,0.27,1.21,0.1,0,3.39,41.83,14.42,15.56,11.01
860US48367,48367,3211,1046,1887,271,627,327,278,1606,303,105,95,204,18.84,6.34,78.01,99.52,0,0.22,0.11,0,0.15,24.12,8.02,7.45,5.33
