"GEOID","TotPop","TotUnits","Age18_64","Age0_4","Age5_14","Age15_19","Age20_24","Age15_44","Age45_49","Age50_54","Age55_59","Age60_64","AgeOv65","Age15_24P","Und45P","Ovr65P","WhiteP","BlackP","HispP","AmIndP","AsianP","PacIsP","OtherP","DisbP","NoHsP","ChildrenP","PovP","UnempP","VacantP"
"51640",6837,3217,3955,439,870,418,387,2608,477,423,404,306,1310,11.77,57.29,19.16,86.11,6.26,11.07,0.45,0.7,0.01,6.48,52,39.59,22.99,18.61,2.66,8.3
"51650",146437,57311,95797,9242,20382,11242,13013,71797,9914,8219,6388,5352,15143,16.56,69.26,10.34,49.55,44.68,2.84,0.42,1.84,0.09,3.51,31,14.49,24.24,11.3,6.57,5.97
"51660",40468,13689,30464,1905,3327,6449,11108,26133,1746,1505,1175,910,3767,43.38,77.51,9.31,84.84,5.92,8.85,0.19,3.11,0.02,5.95,22,23.19,15.41,30.11,9.29,4.06
"51670",22354,9749,13123,1667,3365,1509,1466,9372,1354,1305,1134,891,3266,13.31,64.44,14.61,62.29,33.48,2.91,0.35,0.81,0.07,3.07,43,28.24,26.68,14.88,6.68,7.12
"51678",6867,2376,4986,205,408,1302,1683,3983,324,296,268,257,1126,43.47,66.93,16.4,86.01,10.38,1.59,0.26,1.92,0.01,1.43,25,22.89,10.99,21.57,9.93,6.06
"51680",65269,27640,40167,3817,8294,5796,6644,28942,4216,3878,2923,2554,10645,19.06,62.9,16.31,66.63,29.7,1.35,0.26,1.28,0.04,2.13,39,21.98,22.15,15.88,6.68,7.83
"51683",35135,12114,22846,3020,5829,2509,2486,17575,2448,2141,1348,872,1902,14.22,75.21,5.41,72.05,12.91,15.13,0.36,3.43,0.09,11.24,23,18.71,29.56,6.3,3.75,2.95
"51685",10290,3365,6657,1024,1716,691,660,5475,564,485,324,260,442,13.13,79.83,4.3,72.79,11.17,15,0.44,4.06,0.07,11.55,27,23.57,31.01,5.17,2.22,3.3
"51690",15416,7249,8759,867,1989,940,762,5812,1068,952,789,760,3179,11.04,56.23,20.62,55.38,42.55,2.32,0.1,0.47,0,1.5,45,31.48,22.56,19.19,8.69,10.36
"51700",180150,74221,112472,14228,27861,13136,14930,85999,11290,9483,7375,5761,18153,15.58,71.1,10.08,53.5,39.07,4.22,0.42,2.33,0.12,4.68,31,15.49,27.49,13.77,5.56,5.97
"51710",234403,94416,152519,16546,31580,18926,31983,121098,13839,11171,8143,6494,25532,21.72,72.19,10.89,48.36,44.11,3.8,0.46,2.81,0.11,4.26,35,21.62,24.04,19.4,8.98,8.69
"51720",3904,1946,2458,201,500,250,299,1615,302,278,212,200,596,14.06,59.32,15.27,91.57,6.15,0.87,0.08,1,0.13,1.2,67,33.51,21.77,22.76,7.27,11.1
"51730",33740,15955,20009,2165,4955,2226,2151,13653,2352,2108,1759,1501,5247,12.97,61.57,15.55,18.52,78.97,1.37,0.2,0.7,0.03,1.62,50,31.36,25.15,19.61,8.94,13.51
"51735",11566,4300,7150,587,1914,876,463,4432,986,967,778,588,1314,11.58,59.94,11.36,96.26,0.67,1.05,0.23,1.57,0.03,1.25,26,11.47,26.82,4.48,3.18,3.12
"51740",100565,41605,60857,7171,14461,7337,8012,44634,6716,5653,4315,3761,13854,15.26,65.89,13.78,45.84,50.61,1.74,0.48,0.77,0.07,2.3,43,24.85,25.71,16.16,7.67,8.26
"51750",15859,6137,12345,561,1139,2719,4605,10426,671,633,531,433,1465,46.18,76.46,9.24,88.21,8.1,1.16,0.25,1.43,0.03,2.02,26,16.61,12.92,31.35,6.39,5.34
"51760",197790,92282,128483,12376,24478,13870,18386,94968,13577,11408,8208,6646,26129,16.31,66.65,13.21,38.3,57.19,2.57,0.24,1.25,0.08,3.03,43,24.82,21.83,21.36,8.05,8.38
"51770",94911,45257,57894,6200,12183,5072,5746,39766,6874,6224,4555,3549,15560,11.4,61.27,16.39,69.38,26.74,1.48,0.2,1.15,0.02,2.53,45,24,22.61,15.95,5.77,7.19
"51775",24747,10403,15437,1212,3004,1979,1857,10453,1792,1664,1328,1146,4148,15.5,59.28,16.76,91.88,5.88,0.83,0.13,0.97,0.02,1.14,32,18.03,20.86,6.71,3.84,4.32
"51790",23853,10427,14824,1241,2616,1652,1661,9948,1734,1611,1282,1121,4300,13.89,57.88,18.03,83.29,13.95,1.11,0.22,0.46,0.01,2.08,34,24.36,19.83,11.72,3.89,7.2
"51800",63677,24704,38676,4618,10299,4269,3049,27145,4471,4034,3283,2559,7268,11.49,66.06,11.41,53.82,43.53,1.27,0.3,0.77,0.02,1.58,40,23.17,27.85,13.22,4.89,5.75
"51810",425257,162277,272436,30616,67272,30239,31313,207291,29386,24412,17465,12882,35933,14.47,71.76,8.45,71.41,18.95,4.18,0.38,4.91,0.1,4.35,25,9.55,27.49,6.52,4.06,4.82
"51820",19520,8863,11415,1282,2657,1148,1113,7611,1216,1299,1081,933,3441,11.58,59.17,17.63,86.46,9.96,3.29,0.31,0.57,0.03,2.69,44,22.12,23.89,12.83,6.54,5.99
"51830",11998,3880,9446,326,611,2235,3500,7860,464,493,429,411,1404,47.8,73.32,11.7,79.54,13.34,2.52,0.27,4.58,0.06,2.28,24,10.39,9.57,18.27,41.67,6.73
"51840",23585,10587,15042,1432,2838,1783,2156,10963,1563,1446,1037,875,3431,16.7,64.59,14.55,82.06,10.47,6.47,0.24,1.59,0.03,5.63,35,24.65,21.67,13.18,4.59,5.54
"53001",16428,5773,9108,1552,3105,1492,1070,6880,1052,858,702,572,1707,15.6,70.23,10.39,64.96,0.28,47.07,0.68,0.6,0.04,33.47,37,36.73,34.17,18.2,8.67,9.42
"53003",20551,9111,11955,1406,2872,1524,1104,7992,1496,1281,1163,986,3355,12.79,59.71,16.33,95.62,0.19,1.95,1.27,0.51,0.02,2.42,43,14.2,25.5,15.43,6.44,8.2
"53005",142475,55963,85461,10779,23995,11683,8107,60419,11055,9488,6906,5178,14655,13.89,66.81,10.29,86.25,0.93,12.5,0.82,2.2,0.11,9.81,31,14.9,29.73,10.28,6.08,5.53
"53007",66616,30407,38738,4750,10589,5188,3621,26902,5146,4174,3182,2631,9242,13.22,63.41,13.87,83.63,0.26,19.26,0.99,0.68,0.12,14.44,32,20.93,27.98,12.43,10.41,17.71
"53009",64525,30683,36628,3313,8046,4498,2893,22095,5071,4647,4059,3567,13727,11.45,51.85,21.27,89.12,0.84,3.41,5.12,1.13,0.16,3.78,42,14.51,21.96,12.5,7.68,11.47
"53011",345238,134030,213445,26886,56275,24876,20072,151359,26640,23043,16613,11614,32808,13.02,67.93,9.5,88.82,1.68,4.71,0.84,3.21,0.37,5.44,31,12.23,28.67,9.09,5.88,5.09
"53013",4064,2018,2338,217,559,295,186,1408,315,323,275,214,753,11.84,53.74,18.53,93.73,0.22,6.35,0.96,0.42,0.05,4.68,47,17.26,23.94,12.65,8.99,16.4
"53015",92948,38624,55675,6203,14401,6824,5212,37591,6999,6477,4999,3910,12368,12.95,62.61,13.31,91.8,0.52,4.55,1.52,1.3,0.13,4.86,40,16.83,26.79,13.97,7.69,7.18
"53017",32603,12944,18863,2464,5498,2595,1712,13195,2438,2003,1612,1255,4138,13.21,64.89,12.69,84.65,0.31,19.73,1.09,0.55,0.1,13.4,33,21.56,29.45,14.42,8.97,9.41
"53019",7260,3775,4394,394,1092,695,321,2715,670,586,459,429,915,13.99,57.87,12.6,75.48,0.21,2.82,18.28,0.29,0.06,5.74,45,17.33,26.87,19.04,18.78,25.22
"53021",49347,16084,28071,4933,9327,4503,3668,22057,3131,2492,1817,1390,4200,16.56,73.6,8.51,61.91,2.49,46.67,0.73,1.62,0.12,33.24,37,36.48,34.6,19.21,10.8,7.73
"53023",2397,1288,1274,110,361,206,74,805,222,162,116,120,501,11.68,53.23,20.9,96.45,0,1.96,0.38,0.67,0.04,2.5,36,15.59,25.95,14.22,4.87,23.37
"53025",74698,29081,42146,6524,13319,6519,4883,31551,4770,4075,3239,2602,8618,15.26,68.8,11.54,76.54,0.99,30.09,1.16,0.87,0.07,20.44,35,27.77,32.04,17.41,11.72,13.33
"53027",67194,32489,39622,4185,9775,5147,3467,26100,5150,4743,3791,3129,10321,12.82,59.62,15.36,88.3,0.34,4.85,4.66,1.22,0.11,5.48,47,18.91,25.67,16.1,8.34,17.49
"53029",71558,32378,43104,4781,10438,4734,4402,29168,5120,4572,3955,3313,10211,12.77,62.03,14.27,87.17,2.36,3.97,0.97,4.19,0.44,5.31,28,7.9,25.49,7,5.71,14.19
"53031",25953,14144,15334,1059,3049,1519,801,7925,2370,2405,2005,1659,5481,8.94,46.36,21.12,92.17,0.42,2.06,2.31,1.19,0.13,3.91,34,8.43,19.8,11.26,6.71,17.67
"53033",1737034,742237,1164616,105321,221154,108261,116597,828124,139186,119950,83442,58085,181772,12.94,66.47,10.46,75.73,5.4,5.48,0.92,10.81,0.52,7.14,28,9.74,22.49,8.35,4.48,4.22
"53035",231969,92644,145352,15536,35662,17170,15047,100972,18775,16559,11723,8189,24553,13.89,65.6,10.58,84.27,2.87,4.14,1.62,4.39,0.78,6.85,31,9.23,26.76,8.75,6.02,6.72
"53037",33362,16475,22627,1706,3860,3264,5249,16725,2168,2014,1646,1372,3871,25.52,66.82,11.6,91.77,0.71,5,0.91,2.19,0.15,4.42,31,12.8,20.57,19.64,9.12,18.77
"53039",19161,8633,11329,1229,2971,1449,780,7150,1607,1474,1156,930,2644,11.63,59.23,13.8,87.56,0.27,7.81,3.47,0.73,0.21,7.97,39,18.33,27.08,17.05,10.44,13.44
"53041",68600,29585,39728,4397,10197,5555,3673,26537,5147,4683,3739,3233,10667,13.45,59.96,15.55,92.96,0.38,5.37,1.22,0.69,0.18,4.74,44,19.45,26.54,14.01,9.04,11.08
"53043",10184,5298,5678,584,1477,726,315,3403,827,713,637,611,1932,10.22,53.65,18.97,95.64,0.23,1.88,1.63,0.25,0.07,2.26,40,13.46,25.27,12.57,6.17,21.65
"53045",49405,25515,29637,2663,6721,3524,2507,19111,3830,3392,2862,2677,8149,12.21,57.68,16.49,88.46,1.19,4.78,3.72,1.05,0.45,5.57,40,16.28,23.52,12.17,8.31,25.88
"53047",39564,19085,23061,2493,6382,3137,1831,15050,3171,2766,2242,1903,5557,12.56,60.47,14.05,75.32,0.28,14.38,11.47,0.44,0.07,12.49,39,23.38,27.67,21.34,12.01,21.26
"53049",20984,13991,11749,963,2596,1424,768,6631,1685,1487,1432,1455,4735,10.45,48.56,22.56,90.54,0.2,5.01,2.44,2.08,0.09,4.74,53,21.11,21.44,14.39,7.78,34.99
"53051",11732,6608,6898,637,1835,879,382,4050,1030,976,802,652,1750,10.75,55.59,14.92,93.53,0.14,2.05,2.88,0.63,0.2,2.81,50,19.02,26.29,18.12,10.35,29.8
"53053",700820,277060,438631,49861,108878,52775,47645,319974,51096,43478,32142,23771,71620,14.33,68.31,10.22,78.39,6.95,5.51,1.42,5.08,0.85,8.16,35,13.13,27.19,10.49,6.45,5.87
"53055",14077,9752,8712,525,1671,726,413,4191,1396,1490,1175,959,2670,8.09,45.37,18.97,94.99,0.26,2.4,0.83,0.89,0.09,3.03,28,5.58,19.14,9.24,3.17,33.7
"53057",102979,42681,60863,6718,15454,7927,5826,41500,7862,7007,5167,4237,15034,13.36,61.83,14.6,86.49,0.44,11.2,1.85,1.49,0.16,9.72,34,16.05,26.3,11.11,6.92,8.97
"53059",9872,4576,6162,632,1490,761,401,3986,917,748,588,425,1086,11.77,61.87,11,92.11,0.3,4.03,2.2,0.54,0.17,4.85,33,14.14,26.58,13.12,11.1,17.94
"53061",606024,236205,384481,43461,95332,43194,35676,278617,47761,38911,27392,19146,55404,13.01,68.88,9.14,85.63,1.67,4.72,1.36,5.78,0.28,5.56,29,10.82,27.41,6.86,4.98,4.81
"53063",417939,175005,258490,27478,60910,32890,30336,183925,32046,27505,19423,14703,51949,15.13,65.16,12.43,91.39,1.59,2.77,1.4,1.88,0.16,3.74,35,10.9,25.72,12.32,7.97,6.51
"53065",40066,17599,23409,2425,6725,3368,1554,14891,3412,3050,2444,1959,5160,12.28,60,12.88,90.05,0.28,1.84,5.66,0.48,0.16,3.54,37,14.56,28.7,15.95,9.88,14.67
"53067",207355,86652,131199,12827,29755,15904,13321,90053,17327,15300,10878,7586,23629,14.09,63.97,11.4,85.66,2.35,4.53,1.52,4.41,0.52,6.06,33,10.5,25.33,8.84,5.94,5.8
"53069",3824,1792,2222,202,498,265,133,1246,294,336,290,252,706,10.41,50.89,18.46,93.46,0.26,2.56,1.57,0.47,0.08,4.24,41,15.8,23.43,8.06,8.1,13.34
"53071",55180,21147,33444,3469,7665,4879,4923,24409,3829,3227,2482,1925,8174,17.76,64.41,14.81,85.32,1.69,15.68,0.84,1.11,0.22,11.04,38,18.86,24.58,15.06,8.2,7.09
"53073",166814,73893,107167,10210,23019,13946,16776,76569,12865,11153,7819,5779,19400,18.42,65.82,11.63,88.41,0.69,5.21,2.82,2.78,0.14,5.3,28,12.5,24.13,14.22,7.38,12.78
"53075",40740,16676,29610,1973,4072,5048,9566,24411,2106,1802,1501,1110,3765,35.87,74.76,9.24,88.07,1.53,2.99,0.73,5.55,0.27,4.12,22,7.19,18.08,25.59,9.65,8.51
"53077",222581,79174,126909,19440,39720,18598,14873,94683,14241,12399,9630,7547,24921,15.04,69.12,11.2,65.6,0.97,35.9,4.48,0.95,0.09,28,40,31.34,31.79,19.67,11.14,6.54
"54001",15557,7348,9560,825,2073,1179,966,6314,1160,1086,890,789,2420,13.79,59.21,15.56,97.36,0.49,0.47,0.71,0.26,0.02,1.17,45,27.27,22.99,22.56,8.76,16.67
"54003",75905,32913,47910,5024,11169,5181,4421,33368,5638,5300,3893,3047,8466,12.65,65.29,11.15,92.74,4.69,1.52,0.25,0.46,0.02,1.87,39,22.44,25.73,11.48,4.32,10.16
"54005",25535,11575,16146,1608,3236,1673,1694,10522,2232,1974,1341,1158,3464,13.19,60.18,13.57,98.53,0.65,0.46,0.12,0.07,0.02,0.62,67,35.95,23.2,22,8.52,11.09
"54007",14702,7374,9026,779,1944,922,803,5857,1173,1038,855,726,2330,11.73,58.36,15.85,98.02,0.69,0.44,0.35,0.11,0.05,0.84,56,32.66,22.76,21.98,8.67,21.74
"54009",25447,11150,15585,1278,2955,1734,1628,9936,2080,1868,1371,1297,4662,13.21,55.68,18.32,97.9,0.85,0.39,0.1,0.34,0.04,0.81,38,20.29,20.43,11.65,5.08,6.76
"54011",96784,45615,61883,5261,10769,7163,9314,42380,7006,6369,5051,4449,15499,17.02,60.35,16.01,93.37,4.29,0.68,0.18,0.77,0.04,1.39,48,20.04,20.05,19.23,7.85,9.72
"54013",7582,3848,4620,386,923,592,405,2958,614,589,456,392,1264,13.15,56.28,16.67,98.91,0.11,0.55,0.3,0.11,0.01,0.58,66,37.63,22.4,25.06,12.14,20.19
"54015",10330,4836,6272,628,1521,791,638,4269,788,688,547,475,1414,13.83,62.13,13.69,98.22,0.08,0.41,0.71,0.02,0,0.98,65,36.28,25.6,27.5,11.48,16.87
"54017",7403,3661,4452,439,988,657,392,3017,565,517,399,380,1098,14.17,60.03,14.83,98.31,0.27,0.57,0.31,0.15,0,0.96,50,30.59,25.03,19.81,8.88,22.29
"54019",47579,21616,29425,2685,5712,3302,3216,19414,3883,3399,2493,2179,7814,13.7,58.45,16.42,92.74,5.57,0.68,0.27,0.3,0.04,1.11,58,31.44,21.73,21.66,11.93,12.36
"54021",7160,3621,4610,348,786,712,778,3243,472,470,393,350,1098,20.81,61.13,15.34,97.33,0.91,0.7,0.2,0.57,0.01,0.99,50,29.97,20.28,25.91,14.86,23.56
"54023",11299,6105,7009,714,1426,658,642,4403,855,852,726,595,1728,11.51,57.91,15.29,98.33,0.67,0.55,0.26,0.14,0.02,0.6,38,29.23,22.67,16.32,5.73,24.8
"54025",34453,17644,20895,1904,4195,2215,1784,12995,2689,2606,2102,1861,6101,11.61,55.42,17.71,95.23,3.04,0.68,0.34,0.19,0.01,1.2,49,26.57,21.64,18.21,8.47,17.42
"54027",20203,11185,12182,1241,2951,1352,971,7902,1512,1428,1229,1000,2940,11.5,59.86,14.55,98.04,0.83,0.55,0.24,0.16,0.02,0.73,47,28.71,25.15,16.28,5.02,28.88
"54029",32667,14728,19848,1727,3864,1905,1672,12446,2765,2391,1683,1774,6017,10.95,55.21,18.42,96.42,2.3,0.74,0.12,0.35,0.01,0.81,35,17.11,20.82,11.13,5.55,7.13
"54031",12669,7115,7831,755,1748,755,660,5069,903,923,746,641,1884,11.17,59.77,14.87,96.87,1.93,0.66,0.16,0.14,0,0.9,47,29.72,23.32,13.07,3.53,26.86
"54033",68652,31112,41416,3924,8987,4782,3886,27559,5028,4870,3769,3137,11378,12.63,58.95,16.57,96.55,1.61,0.96,0.15,0.59,0.03,1.1,44,21.55,23.1,17.2,7.65,10.43
"54035",28000,12245,16950,1698,3857,1863,1542,11168,2070,1788,1568,1558,4293,12.16,59.73,15.33,98.75,0.08,0.29,0.21,0.23,0.01,0.74,42,22.63,24.13,15.24,5.92,9.67
"54037",42190,17623,27400,2642,5661,3174,2798,18566,3346,3173,2317,1761,4724,14.16,63.69,11.2,91.02,6.09,1.74,0.28,0.6,0.04,2.01,31,20.96,23.86,10.33,4.56,8.27
"54039",200073,93788,124399,11437,23764,12207,12071,80519,16570,14557,10774,9416,33036,12.13,57.84,16.51,90.46,6.97,0.59,0.21,0.85,0.02,1.51,45,19.99,21.31,14.38,5.75,8.06
"54041",16919,7944,10409,893,2205,1043,894,6669,1281,1256,961,883,2771,11.45,57.73,16.38,98.59,0.13,0.5,0.2,0.29,0,0.79,53,26.3,22.1,19.94,7.56,12.56
"54043",22108,9846,13995,1322,2909,1626,1412,9467,1677,1566,1164,1099,2904,13.74,61.96,13.14,99.04,0.06,0.55,0.17,0.06,0.01,0.68,73,37.32,23.56,27.92,10.07,12
"54045",37710,16807,23924,2162,4551,2621,2521,15709,3325,2837,1938,1738,5450,13.64,59.46,14.45,96.33,2.59,0.54,0.12,0.3,0.02,0.67,70,36.93,22.11,24.14,10.51,11.47
"54047",27329,13582,16593,1406,3673,1954,1460,10726,2269,2045,1512,1296,4402,12.49,57.83,16.11,87.06,11.89,0.48,0.17,0.06,0.01,0.82,90,50.01,23.18,37.69,14.36,17.77
"54049",56598,26660,34854,2899,6602,3971,4170,23064,4124,4016,3175,2645,10073,14.38,57.54,17.8,95.1,3.22,0.7,0.2,0.41,0.01,1.07,43,20.47,20.62,16.31,7.95,11.28
"54051",35519,15814,21612,1900,4738,2270,1805,13712,2947,2749,1960,1718,5795,11.47,57.29,16.32,98.4,0.43,0.64,0.11,0.25,0.03,0.81,41,20.29,22.84,16.56,7.55,10.16
"54053",25957,12056,16123,1523,3303,1751,1485,10415,2007,1853,1498,1425,3933,12.47,58.72,15.15,98.37,0.5,0.47,0.18,0.27,0.01,0.68,49,27.57,22.73,19.93,10.11,12.18
"54055",62980,30143,38741,3638,7250,4206,4345,25052,4906,4562,3509,3094,10969,13.58,57.07,17.42,92.56,5.82,0.45,0.19,0.46,0.01,0.96,58,27.94,21.07,19.74,9.79,12.06
"54057",27078,12094,16665,1499,3723,1975,1452,10757,2007,1963,1666,1381,4082,12.66,59.01,15.07,96.16,2.55,0.58,0.11,0.2,0.01,0.98,38,19.73,23.38,14.7,5.83,10.83
"54059",28253,12898,17898,1652,3845,2164,1790,12187,2350,2070,1429,1204,3516,13.99,62.59,12.44,96.39,2.34,0.48,0.24,0.21,0.02,0.82,79,40.4,24.21,29.65,10.8,12.37
"54061",81866,36695,58185,4044,8313,8274,13416,44333,5550,4706,3459,2696,8765,26.49,69.25,10.71,92.22,3.38,1.01,0.2,2.45,0.04,1.75,30,16.38,18.22,22.83,7.26,8.85
"54063",14583,7267,9408,723,1694,842,857,6123,1079,1107,900,715,2242,11.65,58.56,15.37,92.67,5.98,0.49,0.23,0.16,0.01,0.97,44,26.34,20.11,16.22,5.2,25.04
"54065",14943,8076,9120,905,1896,827,739,5646,1196,1112,886,827,2475,10.48,56.53,16.56,98.3,0.6,0.83,0.17,0.12,0.01,0.81,42,24.21,22.41,10.42,4.08,23.91
"54067",26562,12406,16400,1439,3562,1857,1488,10677,2139,1949,1462,1360,3974,12.59,59.02,14.96,98.84,0.05,0.48,0.24,0.19,0.02,0.67,59,30.01,23.3,19.22,7.67,13.57
"54069",47427,22166,28431,2449,5778,3519,3319,18739,3778,3225,2377,2181,8900,14.42,56.86,18.77,94.5,3.57,0.5,0.09,0.78,0.03,1.06,35,16.98,21.29,15.79,8.69,10.98
"54071",8196,5102,4947,440,1048,470,432,3111,645,572,462,458,1460,11.01,56.11,17.81,96.34,2.12,0.89,0.27,0.18,0.04,1.09,44,28.04,21.83,11.43,6.97,34.34
"54073",7514,3214,4606,441,1008,507,413,3078,577,529,421,338,1122,12.24,60.25,14.93,98.3,0.48,0.37,0.47,0.2,0,0.56,36,20.64,23.77,13.71,6.64,10.17
"54075",9131,7594,5650,452,1117,495,475,3482,680,720,575,528,1577,10.62,55.32,17.27,98.38,0.78,0.43,0.07,0.14,0,0.64,52,29.13,20.85,17.14,6.28,49.5
"54077",29334,13444,18004,1634,3864,2199,1591,11941,2311,2120,1657,1421,4386,12.92,59.45,14.95,98.84,0.29,0.57,0.11,0.15,0.02,0.61,45,26.05,23.67,18.32,6.81,14.13
"54079",51589,21621,32747,3364,7351,3414,2655,21748,4229,3788,2921,2227,5961,11.76,62.93,11.55,97.97,0.56,0.51,0.16,0.58,0.02,0.74,36,16.22,24.97,9.33,4.48,7.37
"54081",79220,35678,49950,4357,9570,5060,5013,32751,6594,5947,4183,3618,12200,12.72,58.92,15.4,89.63,8.52,0.92,0.19,0.72,0.02,0.94,53,28.04,21.55,18.54,7.69,10.89
"54083",28262,13478,17687,1478,3662,1883,1749,11685,2096,2017,1683,1376,4265,12.85,59.53,15.09,97.69,1.07,0.68,0.16,0.38,0.01,0.7,45,26.48,22.33,17.98,6.91,17.85
"54085",10343,5513,6391,564,1347,723,540,4154,751,787,592,572,1576,12.21,58.64,15.24,98.68,0.14,0.47,0.27,0.13,0,0.79,51,26.61,22.97,19.11,7.54,24.11
"54087",15446,7360,9552,883,1989,1157,928,6200,1239,1104,916,833,2282,13.5,58.73,14.77,98.56,0.22,0.67,0.21,0.23,0,0.79,56,33.18,23.38,22.61,12.6,16.29
"54089",12999,7331,7737,604,1518,856,660,4729,1084,957,786,728,2593,11.66,52.7,19.95,96.57,2.15,0.55,0.25,0.09,0.04,0.93,68,34.64,20.53,24.43,12.5,24.57
"54091",16089,7125,9864,864,2134,1082,877,6552,1288,1106,859,747,2539,12.18,59.36,15.78,98.07,0.83,0.59,0.19,0.17,0.04,0.73,49,25.33,22.91,20.3,7.35,11.3
"54093",7321,4634,4450,353,875,485,336,2752,537,569,463,458,1314,11.21,54.36,17.95,98.85,0.07,0.25,0.19,0.01,0.12,0.87,51,24.49,21.27,18.15,7.69,34.14
"54095",9592,4780,5782,503,1306,619,427,3624,761,709,582,528,1579,10.9,56.64,16.46,99.35,0.02,0.43,0.05,0.08,0.01,0.49,45,24.64,23.26,16.61,10.07,19.75
"54097",23404,10751,14677,1248,3022,2071,1881,9961,1729,1608,1268,1119,3449,16.89,60.81,14.74,98.19,0.62,0.59,0.17,0.31,0.01,0.72,47,25.38,22.55,20.01,7,16.55
"54099",42903,19107,26470,2471,5717,2993,2586,17454,3099,3091,2436,2224,6411,13,59.77,14.94,98.79,0.13,0.47,0.23,0.2,0.02,0.66,63,29.46,23.36,19.56,6.61,9.78
"54101",9719,5273,6005,500,1305,665,540,3796,775,792,555,514,1482,12.4,57.63,15.25,99.18,0.01,0.37,0.07,0.06,0.01,0.68,71,41.8,22.97,31.75,14.55,23.95
"54103",17693,8313,10628,1007,2395,1219,781,6683,1344,1286,1106,1011,2861,11.3,57,16.17,98.92,0.08,0.42,0.1,0.32,0.02,0.58,49,22.42,23.76,19.8,10.07,13.82
"54105",5873,3266,3618,329,862,447,300,2485,389,389,328,328,763,12.72,62.59,12.99,98.55,0.29,0.31,0.2,0.1,0,0.85,46,27.61,25.4,19.59,6.18,30.07
"54107",87986,39785,54150,5089,11539,5724,4887,35193,6735,6212,5246,4364,13608,12.06,58.9,15.47,97.32,1.01,0.58,0.21,0.51,0.04,0.95,40,18.62,22.99,13.85,6.46,8.82
"54109",25708,11698,16364,1467,3132,1792,1604,10470,2382,2032,1378,1261,3586,13.21,58.62,13.95,98.59,0.63,0.53,0.12,0.08,0,0.58,74,35.7,22.4,25.1,9.48,10.63
"55001",18643,14123,10857,893,2267,1068,704,6294,1322,1253,1294,1417,3903,9.5,50.71,20.94,97.63,0.27,1.44,0.59,0.33,0.02,1.18,43,23.32,20.83,10.38,7.78,44.06
"55003",16866,8883,9898,1067,2389,1505,1205,7063,1204,964,829,666,2684,16.07,62.37,15.91,87.1,0.21,1.11,10.35,0.31,0.05,2.03,32,15.91,25.4,11.92,8.14,24.37
"55005",44963,20969,26209,2544,6484,3654,2323,18025,3297,2884,2371,1984,7374,13.29,60.17,16.4,97.69,0.14,0.96,0.81,0.32,0.04,1.04,31,17.64,25.31,8.82,4.75,14.87
"55007",15013,11640,8849,794,2175,1037,490,5307,1307,1145,994,827,2464,10.17,55.13,16.41,88.46,0.13,0.61,9.39,0.27,0.01,1.75,36,13.05,24.65,12.52,8.53,46.68
"55009",226778,90199,143441,15653,33487,17012,16712,105999,16684,13596,9629,7516,24214,14.87,68.41,10.68,91.14,1.16,3.84,2.29,2.18,0.03,3.23,25,13.69,26.07,6.9,3.81,3.22
"55011",13804,6098,8030,800,1971,1013,626,5453,1039,899,694,635,2313,11.87,59.58,16.76,98.69,0.12,0.62,0.3,0.33,0.02,0.57,28,15.86,25.07,7.46,3.82,9.63
"55013",15674,12582,9031,765,2000,1056,582,5272,1215,1069,1056,1119,3178,10.45,51.28,20.28,93.25,0.36,0.77,4.45,0.24,0.07,1.7,38,17.24,22.11,8.82,5.78,47.44
"55015",40631,15758,24642,2846,6707,3066,1940,18018,3058,2425,1820,1387,4370,12.32,67.86,10.76,96.68,0.31,1.07,0.34,1.55,0.01,1.12,21,12.67,28.6,3.5,2.22,5.38
"55017",55195,22821,32556,3451,8330,4282,2800,22654,4270,3531,2676,2246,8037,12.83,62.39,14.56,97.85,0.16,0.52,0.32,0.89,0.01,0.78,28,15.74,26.46,8.23,4.68,6.42
"55019",33557,13531,18146,2555,5538,2912,1612,13320,2244,1768,1464,1295,5373,13.48,63.81,16.01,98.05,0.13,1.2,0.48,0.3,0.01,1.04,28,24.62,29.91,12.7,4.14,10.97
"55021",52468,22685,31680,3218,7554,3670,2504,21845,3958,3514,2624,2188,7567,11.77,62.17,14.42,97.18,0.88,1.58,0.35,0.33,0.02,1.25,27,13.8,25.2,5.23,3.49,9.9
"55023",17243,8480,9978,1022,2490,1550,855,6710,1352,1152,959,805,2753,13.95,59.28,15.97,97.31,1.35,0.75,0.21,0.26,0.01,0.86,31,18.72,26.17,10.18,4.84,21.26
"55025",426526,180398,290402,25818,54426,32912,43986,215392,33191,27029,18225,12576,39869,18.03,69.31,9.35,88.96,4,3.37,0.33,3.45,0.03,3.25,22,7.84,22.57,9.44,3.82,3.83
"55027",85897,33672,52648,5098,12095,6309,4865,37938,6328,5013,3958,3481,11986,13.01,64.18,13.95,95.28,2.49,2.55,0.4,0.34,0.03,1.48,24,17.67,24.75,5.35,3.33,6.7
"55029",27961,19587,16554,1277,3663,1825,1102,10034,2291,2084,1788,1589,5235,10.47,53.55,18.72,97.84,0.19,0.95,0.65,0.29,0.01,1.03,27,12.23,22.07,6.4,5.4,39.61
