ZCTA,time_to_nearest_methadone,count_in_range_methadone,methadone_score
8110,3,27,2.3666666666666667
8109,0,27,2.4333333333333336
8108,6,27,2.2
8107,7,29,2.166666666666667
8106,10,29,1.9
8105,4,27,2.4333333333333336
8104,6,29,2.1999999999999997
8103,3,29,2.4
8102,0,27,2.566666666666667
8098,27,5,0.23333333333333334
8097,15,21,1.2
8096,11,23,1.5333333333333332
8095,21,3,0.5666666666666667
8094,17,3,0.5333333333333333
8093,10,27,1.7666666666666666
8092,35,0,0.0
8091,15,9,0.9333333333333332
8090,14,20,1.0666666666666667
8089,22,1,0.26666666666666666
8088,18,2,0.4666666666666667
8087,34,0,0.0
8086,17,22,1.0666666666666667
8085,17,3,0.9333333333333333
8084,9,20,1.4333333333333333
8083,10,21,1.6
8081,11,4,0.7999999999999999
8080,8,18,1.3
8079,21,3,0.7333333333333333
8078,7,28,1.9666666666666666
8077,8,28,2.0666666666666664
8075,14,24,1.4666666666666668
8074,17,9,0.7333333333333333
8073,8,20,1.4333333333333333
8072,18,3,0.9
8071,12,17,1.0999999999999999
8070,17,10,0.8
8069,18,7,0.9333333333333333
8068,13,2,0.6
8067,19,4,1.0
8066,17,22,1.2333333333333334
8065,9,28,1.9666666666666666
8064,18,1,0.4
8063,14,24,1.3666666666666667
8062,23,4,0.5666666666666667
8061,19,20,1.0
8060,0,11,1.5999999999999999
8059,9,29,1.9333333333333331
8057,11,28,1.6999999999999997
8056,19,17,1.0
8055,18,5,0.6333333333333333
8054,15,20,1.3333333333333333
8053,16,21,1.2
8052,7,26,2.1
8051,15,20,1.0333333333333334
8050,27,1,0.1
8049,9,24,1.7666666666666666
8048,6,10,1.2666666666666666
8046,12,20,1.3333333333333333
8045,12,25,1.7333333333333332
8043,15,18,1.2
8042,17,3,0.5666666666666667
8041,13,5,0.9
8039,26,3,0.26666666666666666
8038,30,2,0.0
8037,25,3,0.43333333333333335
8036,9,10,1.2666666666666666
8035,11,29,1.8666666666666667
8034,9,27,1.7999999999999998
8033,8,27,1.9333333333333333
8031,9,29,1.9333333333333331
8030,7,29,2.0666666666666664
8029,6,26,1.9333333333333331
8028,14,9,0.8333333333333334
8027,17,17,1.1333333333333333
8026,13,19,1.2666666666666666
8023,13,10,1.1666666666666665
8022,16,6,1.0
8021,8,18,1.3666666666666667
8020,19,20,1.0666666666666667
8019,35,0,0.0
8016,8,13,1.7999999999999998
8015,25,1,0.16666666666666666
8014,11,8,1.4333333333333333
8012,0,20,1.7666666666666666
8011,11,4,0.7999999999999999
8010,15,19,1.2666666666666666
8009,17,5,0.6333333333333333
8008,41,0,0.0
8007,10,26,1.8666666666666667
8006,51,0,0.0
8005,24,2,0.23333333333333334
8004,20,2,0.39999999999999997
8003,14,23,1.4
8002,5,27,2.0666666666666664
8001,19,2,0.7333333333333333
7981,13,10,1.1333333333333333
7980,16,5,0.7333333333333333
7979,25,1,0.16666666666666666
7977,16,3,0.6333333333333333
7976,26,4,0.3333333333333333
7974,15,11,1.2333333333333334
7970,23,1,0.23333333333333334
7961,21,7,0.7666666666666666
7960,15,9,0.8666666666666667
7950,14,5,0.6333333333333333
7946,18,3,0.6333333333333334
7945,25,1,0.16666666666666666
7940,17,10,1.0999999999999999
7939,17,3,0.8333333333333333
7936,17,10,1.1666666666666667
7935,20,7,0.8
7934,18,2,0.4666666666666667
7933,14,6,0.7666666666666666
7932,19,10,1.0
7931,21,1,0.3
7930,25,2,0.26666666666666666
7928,18,8,1.0
7927,13,9,0.9666666666666667
7926,25,1,0.16666666666666666
7924,23,3,0.4666666666666667
7922,13,8,1.1333333333333333
7921,12,3,1.0333333333333334
7920,18,4,0.8333333333333334
7901,13,14,1.5
7885,11,1,0.6333333333333333
7882,19,1,0.36666666666666664
7881,66,0,0.0
7880,36,0,0.0
7878,5,6,1.1666666666666667
7876,20,1,0.3333333333333333
7874,23,1,0.23333333333333334
7871,25,1,0.16666666666666666
7870,33,0,0.0
7869,15,1,0.5
7866,9,4,0.7666666666666666
7865,29,1,0.03333333333333333
7863,27,1,0.1
7860,40,0,0.0
7857,20,1,0.3333333333333333
7856,17,1,0.43333333333333335
7853,32,0,0.0
7852,19,1,0.36666666666666664
7851,49,0,0.0
7850,19,1,0.36666666666666664
7849,18,1,0.4
7848,31,0,0.0
7847,15,1,0.5
7846,45,0,0.0
7843,23,1,0.23333333333333334
7842,11,2,0.6333333333333333
7840,29,1,0.03333333333333333
7838,36,0,0.0
7836,22,1,0.26666666666666666
7834,0,5,1.3333333333333335
7833,30,1,0.0
7832,41,0,0.0
7830,32,0,0.0
7828,22,1,0.26666666666666666
7827,55,0,0.0
7826,44,0,0.0
7825,48,0,0.0
7823,26,1,0.13333333333333333
7822,35,0,0.0
7821,28,1,0.06666666666666667
7820,38,0,0.0
7803,14,1,0.5333333333333333
7801,9,4,0.7666666666666666
7764,14,3,0.9333333333333332
7762,11,4,1.3
7760,16,3,0.8333333333333334
7758,7,5,1.3333333333333335
7757,16,3,1.0
7756,9,3,1.1333333333333333
7755,11,3,1.0
7753,0,3,1.4000000000000001
7751,16,6,1.1
7750,20,3,0.6333333333333333
7748,0,5,1.6666666666666665
7747,10,6,1.4000000000000001
7746,19,4,0.7666666666666666
7740,17,2,0.7666666666666666
7739,12,3,1.2333333333333334
7738,12,3,1.2
7737,7,3,1.2666666666666668
7735,7,6,1.5999999999999999
7734,10,4,1.2666666666666668
7733,10,5,1.3666666666666667
7732,13,3,0.9333333333333332
7731,20,3,0.6333333333333333
7730,8,6,1.5999999999999999
7728,22,5,0.6333333333333333
7727,15,2,0.7
7726,20,2,0.43333333333333335
7724,14,4,1.1666666666666665
7723,12,3,0.9
7722,21,3,0.8
7721,6,8,1.6666666666666665
7720,8,4,1.2333333333333334
7719,9,4,1.3666666666666667
7718,5,3,1.4333333333333336
7717,7,4,1.2666666666666666
7716,10,3,1.0333333333333332
7712,7,4,1.3333333333333335
7711,10,3,1.0666666666666667
7704,11,3,1.1666666666666665
7703,15,3,1.0666666666666667
7702,11,3,1.4
7701,6,3,1.6333333333333333
7677,13,13,1.2333333333333334
7676,8,44,1.4666666666666666
7675,12,30,1.2333333333333334
7670,11,67,1.7333333333333334
7666,7,78,2.1666666666666665
7663,7,68,2.1
7662,6,68,2.2
7661,8,69,1.9
7660,9,71,1.9
7657,8,78,2.0666666666666664
7656,14,24,1.5333333333333332
7652,0,66,2.1
7650,6,78,2.2
7649,6,64,1.7666666666666666
7648,13,44,1.5333333333333334
7647,13,39,1.4666666666666668
7646,8,68,1.7666666666666666
7645,14,9,1.4666666666666668
7644,8,66,2.033333333333333
7643,9,76,2.033333333333333
7642,11,40,1.4333333333333333
7641,13,61,1.4666666666666668
7640,16,46,1.2333333333333334
7632,7,75,2.1
7631,8,76,2.0
7630,8,51,1.5333333333333332
7628,10,67,1.7000000000000002
7627,15,59,1.4
7626,14,61,1.5
7624,16,49,1.3333333333333335
7621,10,69,1.833333333333333
7620,16,58,1.2
7608,9,73,2.0
7607,6,71,2.1333333333333333
7606,11,68,1.8
7605,5,81,2.3
7604,8,69,2.0
7603,9,71,1.9333333333333331
7601,9,69,1.9
7524,4,56,2.4
7522,2,58,2.533333333333333
7514,3,61,2.5
7513,3,63,2.533333333333333
7512,6,53,2.2333333333333334
7508,5,45,2.2666666666666666
7506,7,52,2.1333333333333333
7505,0,63,2.7333333333333334
7504,3,63,2.533333333333333
7503,4,59,2.533333333333333
7502,3,59,2.433333333333333
7501,0,61,2.7333333333333334
7495,9,8,1.7999999999999998
7481,11,42,1.7333333333333334
7480,37,0,0.0
7470,10,24,1.7999999999999998
7465,26,6,0.26666666666666666
7463,10,28,1.6333333333333333
7462,45,0,0.0
7461,47,0,0.0
7460,30,1,0.0
7458,14,9,1.5666666666666667
7457,21,7,0.7666666666666666
7456,22,6,0.7666666666666666
7452,9,49,2.0666666666666664
7450,8,46,1.8666666666666665
7446,13,9,1.5666666666666667
7444,17,10,1.1333333333333333
7442,17,9,1.1
7440,15,16,1.4
7439,30,1,0.0
7438,28,1,0.06666666666666667
7436,15,14,1.3666666666666667
7435,23,3,0.3
7432,10,46,1.9
7430,13,8,1.5333333333333332
7424,8,53,2.1333333333333333
7423,7,50,1.6666666666666667
7422,49,0,0.0
7421,36,0,0.0
7420,20,7,0.8333333333333333
7419,37,0,0.0
7418,53,0,0.0
7417,12,35,1.6666666666666665
7416,36,0,0.0
7410,8,65,2.1999999999999997
7407,7,59,2.2666666666666666
7405,22,4,0.6666666666666666
7403,21,7,0.8
7401,12,15,1.6
7311,7,74,2.2
7310,8,80,2.1333333333333333
7307,7,84,2.2333333333333334
7306,4,81,2.4333333333333336
7305,4,73,2.2666666666666666
7304,0,81,2.6
7302,4,83,2.4333333333333336
7208,4,40,2.2666666666666666
7206,5,43,2.1666666666666665
7205,6,51,2.3000000000000003
7204,8,33,1.9999999999999998
7203,9,24,1.833333333333333
7202,5,41,2.1666666666666665
7201,0,55,2.533333333333333
7114,0,66,2.8333333333333335
7112,4,51,2.466666666666667
7111,0,40,2.566666666666667
7110,7,65,2.0666666666666664
7109,8,54,2.033333333333333
7108,4,53,2.6
7107,5,53,2.3666666666666667
7106,3,39,2.533333333333333
7105,5,75,2.4333333333333336
7104,7,52,2.2666666666666666
7103,5,60,2.5
7102,3,70,2.6
7095,9,15,1.7666666666666666
7094,0,85,2.333333333333333
7093,9,85,2.0999999999999996
7092,14,11,1.4333333333333331
7090,12,15,1.6
7088,4,36,2.1666666666666665
7087,7,87,2.3000000000000003
7086,5,88,2.466666666666667
7083,6,43,2.2333333333333334
7082,16,11,1.4
7081,10,18,1.6333333333333333
7080,7,8,1.6
7079,5,32,2.2666666666666666
7078,11,14,1.5999999999999999
7077,12,16,1.6
7076,10,8,1.2
7075,8,69,1.9666666666666668
7074,8,76,2.033333333333333
7073,5,71,2.1
7072,6,73,2.1
7071,8,69,2.1666666666666665
7070,6,69,2.1
7069,7,8,1.3
7068,13,14,1.3333333333333333
7067,14,12,1.4
7066,15,11,1.2666666666666666
7065,13,16,1.5
7064,13,16,1.3
7063,4,11,1.5333333333333334
7062,5,9,1.3333333333333333
7060,0,11,1.5
7059,14,7,1.0666666666666667
7058,15,12,1.3666666666666667
7057,4,64,2.1999999999999997
7055,0,65,2.533333333333333
7054,10,11,1.3333333333333333
7052,7,31,1.9333333333333333
7050,3,37,2.2666666666666666
7047,9,85,2.033333333333333
7046,8,5,1.1333333333333333
7045,17,7,1.0999999999999999
7044,12,25,1.5666666666666669
7043,9,50,1.9666666666666666
7042,9,43,1.9333333333333331
7041,6,30,2.066666666666667
7040,5,30,2.1333333333333333
7039,14,14,1.3333333333333333
7036,9,33,1.7666666666666666
7035,14,14,1.4666666666666668
7034,13,11,1.3
7033,9,32,1.8666666666666665
7032,0,71,2.466666666666667
7031,4,71,2.2
7030,9,88,2.0666666666666664
7029,3,77,2.566666666666667
7028,9,43,1.9666666666666666
7027,13,20,1.6333333333333333
7026,5,60,2.1666666666666665
7024,3,84,2.5
7023,8,12,1.4
7022,9,78,1.9666666666666666
7021,15,14,1.3
7020,7,78,2.1
7018,0,45,2.5
7017,4,42,2.333333333333333
7016,11,24,1.7666666666666666
7014,3,70,2.2666666666666666
7013,4,62,2.6
7012,5,64,2.2333333333333334
7011,3,62,2.566666666666667
7010,7,78,2.1
7009,11,28,1.8
7008,16,17,1.2333333333333334
7006,15,14,1.4
7005,11,5,0.9666666666666666
7004,14,22,1.5333333333333332
7003,9,45,1.9333333333333331
7002,11,49,1.7666666666666666
7001,12,16,1.5666666666666664
6907,7,6,2.2666666666666666
6906,4,6,2.3666666666666667
6905,6,5,2.166666666666667
6903,14,4,1.6
6902,0,6,2.533333333333333
6901,0,6,2.533333333333333
6897,14,7,1.2333333333333334
6896,16,3,0.6
6890,10,8,1.6666666666666665
6883,21,6,0.6666666666666666
6880,11,8,1.6333333333333333
6878,7,6,1.9000000000000001
6877,18,7,0.6333333333333333
6870,6,5,2.033333333333333
6856,4,8,2.1666666666666665
6855,6,8,1.8666666666666667
6854,0,8,2.166666666666667
6853,8,6,2.0666666666666664
6851,8,8,1.8666666666666667
6850,7,8,2.0
6840,0,6,2.1333333333333333
6831,21,5,0.7333333333333333
6830,11,12,1.5999999999999999
6825,6,10,2.1666666666666665
6824,10,8,1.7
6820,8,5,2.1333333333333333
6812,12,5,0.8666666666666666
6811,5,5,1.1
6810,0,5,1.3333333333333335
6807,11,5,1.5333333333333332
6804,13,1,0.5666666666666667
6801,9,1,0.7
6798,22,5,0.5333333333333333
6796,24,1,0.2
6795,12,6,1.4666666666666666
6794,35,0,0.0
6793,36,0,0.0
6791,12,3,0.9666666666666666
6790,0,3,1.3333333333333335
6787,13,7,1.4333333333333333
6786,9,7,1.3666666666666667
6785,41,0,0.0
6784,29,1,0.03333333333333333
6783,32,0,0.0
6782,13,7,1.5
6779,7,6,1.7666666666666666
6778,17,6,1.0
6777,33,0,0.0
6776,21,1,0.3
6770,12,14,1.7333333333333332
6763,22,6,0.5
6762,13,7,1.5666666666666667
6759,15,3,0.5333333333333333
6758,29,2,0.03333333333333333
6757,41,0,0.0
6756,14,1,0.5333333333333333
6755,31,0,0.0
6754,36,0,0.0
6752,25,1,0.16666666666666666
6751,23,5,0.3666666666666667
6750,20,1,0.3333333333333333
6716,8,6,2.0666666666666664
6712,12,18,1.7999999999999998
6710,4,9,2.1333333333333333
6708,6,9,2.1333333333333333
6706,8,11,2.1999999999999997
6705,0,9,3.0
6704,0,6,2.2666666666666666
6702,4,8,2.3333333333333335
6615,0,14,2.533333333333333
6614,5,14,2.2666666666666666
6612,12,8,1.5
6611,8,15,1.9666666666666668
6610,0,14,2.533333333333333
6608,4,15,2.566666666666667
6607,4,14,2.5333333333333337
6606,0,15,2.566666666666667
6605,0,14,2.5
6604,4,14,2.4333333333333336
6525,5,18,2.3
6524,13,14,1.5333333333333332
6519,0,14,2.8333333333333335
6518,8,16,1.8666666666666665
6517,8,10,2.1999999999999997
6516,0,14,2.8
6515,0,14,2.8333333333333335
6514,7,14,2.3000000000000003
6513,8,11,2.1999999999999997
6512,8,11,2.1666666666666665
6511,0,13,3.0
6510,3,14,2.7
6498,31,0,0.0
6492,9,18,1.5
6489,15,13,1.4
6488,20,5,0.8
6484,16,14,1.4
6483,18,18,1.0666666666666667
6482,20,2,0.3333333333333333
6481,7,10,1.8333333333333335
6480,8,8,1.7999999999999998
6479,13,12,1.7
6478,24,9,0.5
6477,9,14,2.0666666666666664
6475,26,1,0.13333333333333333
6473,0,16,2.2
6472,9,12,1.4333333333333333
6471,15,10,1.5
6470,18,1,0.4
6469,26,2,0.26666666666666666
6468,20,6,0.8
6467,11,17,1.9
6461,9,14,1.9666666666666666
6460,12,14,1.7666666666666666
6457,0,12,2.4333333333333336
6456,15,3,1.1
6455,9,7,1.6333333333333333
6451,15,20,1.4
6450,12,20,1.7
6447,22,9,0.8
6444,7,10,2.3000000000000003
6443,30,2,0.0
6442,29,2,0.06666666666666667
6441,19,2,0.7333333333333333
6438,20,2,0.6666666666666666
6437,22,10,0.7666666666666666
6426,27,3,0.26666666666666666
6424,18,8,0.9
6423,30,2,0.0
6422,17,4,1.1
6420,18,2,0.6000000000000001
6419,26,2,0.26666666666666666
6418,12,18,1.7
6417,28,2,0.13333333333333333
6416,9,10,2.0
6415,21,1,0.3
6414,12,5,1.3666666666666667
6413,30,2,0.0
6412,24,2,0.4
6410,13,18,1.7
6409,27,3,0.26666666666666666
6405,13,10,1.6666666666666665
6403,18,15,1.1333333333333333
6401,13,18,1.5666666666666667
6390,85,0,0.0
6389,6,3,1.3666666666666667
6387,22,2,0.26666666666666666
6385,4,3,1.0666666666666667
6384,29,1,0.03333333333333333
6382,12,2,1.1
6380,8,3,0.8333333333333333
6379,5,3,1.0333333333333334
6378,13,2,0.8666666666666667
6377,31,0,0.0
6376,20,2,0.3333333333333333
6375,9,2,1.0666666666666667
6374,22,3,0.5
6373,34,0,0.0
6371,21,1,0.3
6370,25,2,0.23333333333333334
6365,14,1,0.5333333333333333
6360,0,3,1.3666666666666667
6359,18,2,0.43333333333333335
6357,14,2,0.5666666666666667
6355,15,2,0.9
6354,22,2,0.26666666666666666
6353,14,2,1.0666666666666667
6351,18,2,0.43333333333333335
6350,24,2,0.33333333333333337
6340,10,3,1.0999999999999999
6339,19,3,0.6666666666666666
6336,12,3,0.7333333333333333
6335,19,2,0.7
6334,9,3,0.9333333333333332
6333,14,2,0.7333333333333334
6332,23,2,0.3
6331,22,2,0.26666666666666666
6330,18,2,0.6333333333333333
6320,0,3,1.3333333333333335
6282,18,2,0.7
6281,16,2,0.8666666666666667
6280,7,2,1.0333333333333334
6279,23,5,0.4
6278,24,2,0.2
6277,12,2,0.7
6269,15,2,0.5666666666666667
6268,16,2,0.5
6266,9,2,1.0
6264,12,2,0.7333333333333333
6263,15,1,0.5
6262,12,2,0.9666666666666666
6260,0,2,1.0666666666666667
6259,13,2,0.5666666666666667
6256,9,2,0.7999999999999999
6255,11,2,1.0666666666666667
6254,11,3,1.2
6250,9,1,0.7
6249,16,2,0.7333333333333334
6248,23,4,0.4666666666666667
6247,19,1,0.36666666666666664
6243,16,3,0.6666666666666666
6242,24,3,0.4666666666666667
6241,14,1,0.5333333333333333
6239,12,1,0.6
6238,17,6,0.9333333333333333
6237,10,3,0.9666666666666667
6235,12,1,0.6
6234,22,1,0.26666666666666666
6232,16,6,0.9666666666666667
6231,21,2,0.3333333333333333
6226,0,2,1.1333333333333333
6160,4,10,2.6
6120,0,11,2.8666666666666667
6119,6,10,2.3666666666666667
6118,10,8,1.9333333333333331
6117,6,10,2.3333333333333335
6114,6,10,2.4000000000000004
6112,0,10,2.7333333333333334
6111,8,9,1.9666666666666666
6110,6,9,2.1333333333333333
6109,9,9,1.9333333333333331
6108,7,10,2.2333333333333334
6107,9,9,2.0999999999999996
6106,0,10,2.6
6105,4,10,2.566666666666667
6103,2,10,2.7333333333333334
6098,13,1,0.5666666666666667
6096,13,9,1.5666666666666667
6095,8,10,2.0999999999999996
6093,19,8,0.8333333333333333
6092,27,3,0.16666666666666666
6091,25,1,0.16666666666666666
6090,28,1,0.06666666666666667
6089,19,6,1.0333333333333332
6088,13,9,1.4333333333333333
6085,11,8,1.3
6084,22,6,0.6
6082,0,11,2.0666666666666664
6081,14,6,1.4
6078,9,12,1.5
6076,23,2,0.3
6074,12,9,1.6666666666666665
6073,21,7,0.8333333333333333
6071,13,4,1.3666666666666667
6070,22,4,0.6666666666666667
6069,38,0,0.0
6068,45,0,0.0
6067,14,9,1.5333333333333332
6066,14,7,1.4
6065,26,1,0.13333333333333333
6063,17,1,0.43333333333333335
6062,8,12,1.8333333333333333
6061,19,5,0.4333333333333333
6060,30,1,0.0
6059,22,1,0.26666666666666666
6058,27,1,0.1
6057,14,1,0.5333333333333333
6053,4,12,1.7666666666666668
6052,3,14,1.9000000000000001
6051,0,13,2.0
6043,12,6,1.2
6042,6,7,1.8666666666666667
6040,0,6,2.0
6039,45,0,0.0
6037,8,12,1.4666666666666666
6035,20,6,0.8
6033,12,8,1.7333333333333334
6032,14,8,1.4
6031,29,1,0.03333333333333333
6029,19,8,0.9333333333333333
6027,31,0,0.0
6026,18,7,1.0
6024,32,0,0.0
6023,9,13,1.9
6022,26,2,0.16666666666666666
6021,28,1,0.06666666666666667
6020,19,7,0.8333333333333333
6019,23,6,0.5
6018,36,0,0.0
6016,15,9,0.9666666666666668
6013,18,3,0.7333333333333334
6010,0,13,1.8333333333333333
6002,9,7,1.9
6001,21,7,0.7666666666666666
5907,50,0,0.0
5906,30,1,0.0
5905,76,0,0.0
5904,36,0,0.0
5903,84,0,0.0
5902,83,0,0.0
5901,76,0,0.0
5875,41,0,0.0
5874,33,0,0.0
5873,21,1,0.3
5872,22,1,0.26666666666666666
5871,34,0,0.0
5868,25,1,0.16666666666666666
5867,33,0,0.0
5866,23,1,0.23333333333333334
5862,34,0,0.0
5860,24,1,0.2
5859,27,1,0.1
5858,36,0,0.0
5857,11,1,0.6333333333333333
5855,0,1,1.0
5853,22,1,0.26666666666666666
5851,18,1,0.4
5850,16,1,0.4666666666666667
5847,34,0,0.0
5846,38,0,0.0
5845,21,1,0.3
5843,37,0,0.0
5842,44,0,0.0
5841,50,0,0.0
5839,29,1,0.03333333333333333
5837,40,0,0.0
5836,38,0,0.0
5833,31,0,0.0
5832,27,1,0.1
5830,17,1,0.43333333333333335
5829,14,1,0.5333333333333333
5828,12,1,0.6
5827,46,0,0.0
5826,49,0,0.0
5825,11,1,0.6333333333333333
5824,13,1,0.5666666666666667
5822,25,1,0.16666666666666666
5821,20,1,0.3333333333333333
5820,36,0,0.0
5819,0,1,1.0
5778,40,0,0.0
5777,16,1,0.4666666666666667
5776,72,0,0.0
5775,57,0,0.0
5774,47,0,0.0
5773,21,1,0.3
5772,39,0,0.0
5770,56,0,0.0
5769,37,0,0.0
5767,49,0,0.0
5766,56,0,0.0
5765,14,1,0.5333333333333333
5764,36,0,0.0
5763,15,1,0.5
5762,30,1,0.0
5761,46,0,0.0
5760,48,0,0.0
5759,10,1,0.6666666666666666
5758,31,0,0.0
5757,31,0,0.0
5753,50,0,0.0
5751,19,1,0.36666666666666664
5748,58,0,0.0
5747,65,0,0.0
5744,28,1,0.06666666666666667
5743,34,0,0.0
5742,28,1,0.06666666666666667
5740,44,0,0.0
5739,37,0,0.0
5738,27,1,0.1
5737,31,0,0.0
5736,9,1,0.7
5735,20,1,0.3333333333333333
5734,65,0,0.0
5733,27,1,0.1
5732,26,1,0.13333333333333333
5730,31,0,0.0
5701,0,1,1.0
5682,30,1,0.0
5681,37,0,0.0
5680,49,0,0.0
5679,11,1,0.6333333333333333
5678,10,1,0.6666666666666666
5677,31,0,0.0
5676,27,1,0.1
5675,17,1,0.43333333333333335
5674,52,0,0.0
5673,42,0,0.0
5672,48,0,0.0
5669,36,0,0.0
5667,18,1,0.4
5664,26,1,0.13333333333333333
5663,24,1,0.2
5661,53,0,0.0
5660,30,1,0.0
5658,26,1,0.13333333333333333
5657,54,0,0.0
5656,57,0,0.0
5655,64,0,0.0
5654,12,1,0.6
5653,47,0,0.0
5652,55,0,0.0
5651,11,1,0.6333333333333333
5650,35,0,0.0
5649,8,1,0.7333333333333333
5648,39,0,0.0
5647,33,0,0.0
5641,0,1,1.0
5640,32,0,0.0
5602,13,1,0.5666666666666667
5495,10,1,0.6666666666666666
5494,29,1,0.03333333333333333
5492,52,0,0.0
5491,45,0,0.0
5489,43,0,0.0
5488,13,1,0.5666666666666667
5487,42,0,0.0
5486,28,1,0.06666666666666667
5485,18,1,0.4
5483,22,1,0.26666666666666666
5482,13,1,0.5666666666666667
5481,18,1,0.4
5478,0,1,1.0
5477,37,0,0.0
5476,55,0,0.0
5474,42,0,0.0
5473,33,0,0.0
5472,49,0,0.0
5471,51,0,0.0
5468,23,1,0.23333333333333334
5465,30,1,0.0
5464,40,0,0.0
5463,47,0,0.0
5462,42,0,0.0
5461,24,1,0.2
5459,22,1,0.26666666666666666
5458,37,0,0.0
5457,31,0,0.0
5456,33,0,0.0
5455,14,1,0.5333333333333333
5454,23,1,0.23333333333333334
5452,19,1,0.36666666666666664
5450,35,0,0.0
5448,35,0,0.0
5447,43,0,0.0
5446,16,1,0.4666666666666667
5445,25,1,0.16666666666666666
5444,43,0,0.0
5443,52,0,0.0
5442,61,0,0.0
5441,32,0,0.0
5440,28,1,0.06666666666666667
5439,10,1,0.6666666666666666
5408,16,1,0.4666666666666667
5405,6,1,0.8
5404,9,1,0.7
5403,0,1,1.0
5401,7,1,0.7666666666666667
5363,31,0,0.0
5362,27,1,0.1
5361,41,0,0.0
5360,56,0,0.0
5359,58,0,0.0
5358,42,0,0.0
5356,41,0,0.0
5355,56,0,0.0
5354,21,1,0.3
5353,36,0,0.0
5352,14,1,0.5333333333333333
5350,27,1,0.1
5346,20,1,0.3333333333333333
5345,27,1,0.1
5343,51,0,0.0
5342,38,0,0.0
5341,48,0,0.0
5340,69,0,0.0
5301,0,2,1.0333333333333334
5262,46,0,0.0
5261,26,1,0.13333333333333333
5260,24,1,0.2
5257,44,0,0.0
5255,55,0,0.0
5254,57,0,0.0
5253,44,0,0.0
5252,61,0,0.0
5251,67,0,0.0
5250,68,0,0.0
5201,35,0,0.0
5161,50,0,0.0
5158,28,1,0.06666666666666667
5156,45,0,0.0
5155,64,0,0.0
5154,38,0,0.0
5153,49,0,0.0
5152,67,0,0.0
5151,43,0,0.0
5150,49,0,0.0
5149,40,0,0.0
5148,56,0,0.0
5146,49,0,0.0
5143,53,0,0.0
5142,48,0,0.0
5141,46,0,0.0
5101,36,0,0.0
5091,32,0,0.0
5089,34,0,0.0
5086,28,2,0.13333333333333333
5084,18,1,0.4
5083,31,0,0.0
5081,28,1,0.06666666666666667
5079,43,0,0.0
5077,42,0,0.0
5076,38,0,0.0
5075,29,1,0.03333333333333333
5072,41,0,0.0
5071,39,0,0.0
5070,33,0,0.0
5069,27,1,0.1
5068,26,1,0.13333333333333333
5067,37,0,0.0
5065,30,1,0.0
5062,59,0,0.0
5061,32,0,0.0
5060,37,0,0.0
5059,16,1,0.4666666666666667
5058,27,2,0.1
5056,44,0,0.0
5055,15,1,0.5
5053,26,1,0.13333333333333333
5052,11,1,0.6333333333333333
5051,26,1,0.13333333333333333
5050,17,1,0.43333333333333335
5048,26,1,0.13333333333333333
5046,31,0,0.0
5045,21,1,0.3
5043,23,2,0.43333333333333335
5042,34,0,0.0
5041,34,0,0.0
5040,27,1,0.1
5039,29,1,0.03333333333333333
5038,32,0,0.0
5037,35,0,0.0
5036,26,1,0.13333333333333333
5035,33,0,0.0
5034,41,0,0.0
5033,0,1,1.0
5032,41,0,0.0
5031,51,0,0.0
5001,7,1,0.7666666666666667
4992,54,0,0.0
4989,21,1,0.3
4988,33,0,0.0
4987,44,0,0.0
4986,44,0,0.0
4985,106,0,0.0
4984,64,0,0.0
4983,80,0,0.0
