ZCTA,time_to_nearest_buprenorphine,count_in_range_buprenorphine,buprenorphine_score
81525,36,0,0.0
81524,29,1,0.03333333333333333
81523,53,0,0.0
81522,124,0,0.0
81521,21,1,0.3
81520,12,1,0.6
81507,12,1,0.6
81506,6,1,0.8
81505,11,1,0.6333333333333333
81504,8,1,0.7333333333333333
81503,11,1,0.6333333333333333
81501,0,1,1.0
81435,106,0,0.0
81434,88,0,0.0
81433,61,0,0.0
81432,42,0,0.0
81431,138,0,0.0
81430,94,0,0.0
81429,130,0,0.0
81428,74,0,0.0
81427,57,0,0.0
81426,107,0,0.0
81425,18,1,0.4
81424,132,0,0.0
81423,111,0,0.0
81422,136,0,0.0
81419,61,0,0.0
81418,48,0,0.0
81416,33,0,0.0
81415,96,0,0.0
81413,57,0,0.0
81411,126,0,0.0
81410,43,0,0.0
81403,14,1,0.5333333333333333
81401,0,1,1.0
81335,32,0,0.0
81334,23,2,0.4666666666666667
81332,80,0,0.0
81331,35,0,0.0
81330,55,0,0.0
81328,30,2,0.0
81327,20,2,0.6666666666666666
81326,33,0,0.0
81325,127,0,0.0
81324,52,0,0.0
81323,22,2,0.5333333333333333
81321,0,2,2.0
81320,49,0,0.0
81303,0,2,1.5333333333333332
81301,0,2,1.5333333333333332
81253,46,0,0.0
81252,77,0,0.0
81251,111,0,0.0
81248,139,0,0.0
81244,53,0,0.0
81243,93,0,0.0
81242,95,0,0.0
81241,999,0,0.0
81240,35,0,0.0
81239,114,0,0.0
81237,999,0,0.0
81236,154,0,0.0
81235,134,0,0.0
81233,112,0,0.0
81232,99,0,0.0
81231,98,0,0.0
81230,93,0,0.0
81227,999,0,0.0
81226,43,0,0.0
81225,142,0,0.0
81224,132,0,0.0
81223,102,0,0.0
81222,103,0,0.0
81221,52,0,0.0
81220,46,0,0.0
81212,45,0,0.0
81211,131,0,0.0
81210,138,0,0.0
81201,104,0,0.0
81155,97,0,0.0
81154,39,0,0.0
81152,93,0,0.0
81151,34,0,0.0
81149,51,0,0.0
81148,18,1,0.4
81147,71,0,0.0
81146,29,1,0.03333333333333333
81144,0,2,1.2333333333333334
81143,61,0,0.0
81141,24,1,0.2
81140,0,1,1.0
81138,45,0,0.0
81137,40,0,0.0
81136,27,1,0.1
81133,46,0,0.0
81132,23,1,0.23333333333333334
81131,69,0,0.0
81130,80,0,0.0
81129,31,0,0.0
81128,134,0,0.0
81126,64,0,0.0
81125,21,1,0.3
81124,16,1,0.4666666666666667
81123,37,0,0.0
81122,30,1,0.0
81121,63,0,0.0
81120,39,0,0.0
81101,0,2,1.2333333333333334
81092,16,1,0.4666666666666667
81091,84,0,0.0
81090,32,0,0.0
81089,56,0,0.0
81087,16,1,0.4666666666666667
81084,40,0,0.0
81082,31,0,0.0
81081,84,0,0.0
81077,8,1,0.7333333333333333
81076,17,1,0.43333333333333335
81073,0,1,1.0
81071,62,0,0.0
81069,48,0,0.0
81067,17,2,0.43333333333333335
81064,33,0,0.0
81063,0,1,1.0
81062,17,1,0.43333333333333335
81059,65,0,0.0
81058,21,2,0.3333333333333333
81057,24,1,0.2
81055,77,0,0.0
81054,0,2,1.1
81052,0,1,1.0
81050,0,2,1.1333333333333333
81049,77,0,0.0
81047,33,0,0.0
81045,55,0,0.0
81044,31,0,0.0
81043,35,0,0.0
81041,32,0,0.0
81040,94,0,0.0
81039,30,1,0.0
81038,13,1,0.5666666666666667
81036,47,0,0.0
81033,11,1,0.6333333333333333
81030,14,1,0.5333333333333333
81029,32,0,0.0
81027,108,0,0.0
81025,29,1,0.03333333333333333
81024,76,0,0.0
81023,33,0,0.0
81022,39,0,0.0
81021,58,0,0.0
81020,57,0,0.0
81019,29,1,0.03333333333333333
81008,0,5,3.0
81007,13,5,1.7
81006,14,5,1.4333333333333331
81005,5,5,1.9666666666666666
81004,0,5,2.033333333333333
81003,11,5,1.9
81001,0,5,2.466666666666667
80951,12,4,1.4
80939,14,4,1.3333333333333335
80938,14,4,1.5
80930,21,4,0.4333333333333333
80929,21,4,0.4333333333333333
80928,49,0,0.0
80927,14,4,1.4333333333333333
80926,25,2,0.23333333333333334
80925,14,4,0.7
80924,13,4,1.4666666666666666
80923,11,4,1.7333333333333334
80922,12,4,1.7666666666666666
80921,21,3,0.8666666666666667
80920,7,4,2.0
80919,12,4,1.7999999999999998
80918,0,4,2.6666666666666665
80917,7,4,2.1333333333333333
80916,0,4,1.9000000000000001
80915,9,4,1.7666666666666666
80914,7,4,1.5666666666666669
80913,17,4,0.7333333333333333
80911,10,4,1.1
80910,4,4,1.8666666666666667
80909,9,4,2.0
80908,22,4,0.5666666666666667
80907,0,4,2.333333333333333
80906,13,4,1.2666666666666666
80905,9,4,1.7666666666666666
80904,9,4,1.5999999999999999
80903,7,4,1.9
80902,16,4,0.8999999999999999
80864,61,0,0.0
80863,34,0,0.0
80862,101,0,0.0
80861,38,0,0.0
80860,82,0,0.0
80840,19,3,1.0333333333333332
80836,23,1,0.23333333333333334
80835,36,0,0.0
80834,37,0,0.0
80833,72,0,0.0
80832,51,0,0.0
80831,24,3,0.5666666666666667
80830,35,0,0.0
80829,14,4,1.1
80828,0,1,1.0
80827,68,0,0.0
80825,79,0,0.0
80824,68,0,0.0
80823,81,0,0.0
80822,63,0,0.0
80821,44,0,0.0
80820,107,0,0.0
80819,26,1,0.13333333333333333
80818,30,1,0.0
80817,18,2,0.6000000000000001
80816,58,0,0.0
80815,57,0,0.0
80814,49,0,0.0
80813,76,0,0.0
80812,71,0,0.0
80810,53,0,0.0
80809,22,2,0.3333333333333333
80808,45,0,0.0
80807,0,1,1.0
80805,19,1,0.36666666666666664
80804,41,0,0.0
80802,67,0,0.0
80801,66,0,0.0
80759,0,1,1.0
80758,0,1,1.0
80757,54,0,0.0
80755,46,0,0.0
80754,46,0,0.0
80751,0,1,1.0
80750,24,1,0.2
80749,24,1,0.2
80747,34,0,0.0
80746,16,1,0.4666666666666667
80745,43,0,0.0
80744,14,1,0.5333333333333333
80743,25,2,0.23333333333333334
80742,49,0,0.0
80741,26,1,0.13333333333333333
80740,58,0,0.0
80737,0,1,1.0
80736,28,1,0.06666666666666667
80735,43,0,0.0
80734,0,1,1.0
80733,25,1,0.16666666666666666
80731,32,0,0.0
80729,79,0,0.0
80728,40,0,0.0
80727,18,2,0.7666666666666666
80726,37,0,0.0
80723,16,1,0.4666666666666667
80722,11,1,0.6333333333333333
80721,15,1,0.5
80720,0,1,1.0
80705,5,1,0.8333333333333334
80701,0,1,1.0
80654,23,1,0.23333333333333334
80653,25,1,0.16666666666666666
80652,54,0,0.0
80651,27,1,0.1
80650,27,1,0.1
80649,42,0,0.0
80648,37,0,0.0
80645,13,1,0.5666666666666667
80644,20,1,0.3333333333333333
80643,32,0,0.0
80642,20,1,0.3333333333333333
80640,12,23,1.5
80634,7,1,0.7666666666666667
80631,0,1,1.0
80624,22,1,0.26666666666666666
80623,18,1,0.4
80622,31,0,0.0
80621,18,1,0.4
80620,6,1,0.8
80615,15,1,0.5
80612,41,0,0.0
80611,54,0,0.0
80610,25,1,0.16666666666666666
80603,7,5,0.9333333333333333
80602,16,14,1.0333333333333334
80601,0,5,1.1333333333333333
80550,27,2,0.2
80549,24,1,0.2
80547,20,1,0.3333333333333333
80546,29,2,0.03333333333333333
80545,127,0,0.0
80544,13,3,1.6666666666666665
80543,26,1,0.13333333333333333
80542,19,2,0.7333333333333333
80540,28,2,0.13333333333333333
80538,28,1,0.06666666666666667
80537,25,2,0.3333333333333333
80536,71,0,0.0
80535,18,1,0.4
80534,29,2,0.06666666666666667
80532,81,0,0.0
80530,26,3,0.3666666666666667
80528,23,1,0.23333333333333334
80526,19,1,0.36666666666666664
80525,15,1,0.5
80524,0,1,1.0
80521,12,1,0.6
80520,26,3,0.3
80517,82,0,0.0
80516,25,5,0.5
80515,60,0,0.0
80514,26,3,0.4
80513,15,2,1.0
80512,42,0,0.0
80511,85,0,0.0
80510,58,0,0.0
80504,9,3,1.5
80503,10,3,1.6333333333333333
80501,0,3,2.1666666666666665
80498,47,0,0.0
80497,43,0,0.0
80488,8,1,0.7333333333333333
80487,0,1,1.0
80483,52,0,0.0
80482,60,0,0.0
80481,59,0,0.0
80480,84,0,0.0
80479,59,0,0.0
80478,74,0,0.0
80477,5,1,0.8333333333333334
80476,20,1,0.3333333333333333
80475,47,0,0.0
80473,111,0,0.0
80471,23,1,0.23333333333333334
80470,29,1,0.03333333333333333
80469,45,0,0.0
80468,110,0,0.0
80467,38,0,0.0
80466,31,0,0.0
80465,14,12,1.2666666666666666
80463,73,0,0.0
80461,86,0,0.0
80459,72,0,0.0
80457,11,3,0.6666666666666666
80456,83,0,0.0
80455,37,0,0.0
80454,18,9,1.0666666666666667
80453,18,10,1.0999999999999999
80452,0,1,1.0
80451,98,0,0.0
80449,125,0,0.0
80448,53,0,0.0
80447,107,0,0.0
80446,88,0,0.0
80444,14,1,0.5333333333333333
80443,49,0,0.0
80442,65,0,0.0
80440,93,0,0.0
80439,0,1,1.0
80438,13,1,0.5666666666666667
80436,6,1,0.8
80435,50,0,0.0
80434,94,0,0.0
80433,26,1,0.13333333333333333
80432,111,0,0.0
80428,63,0,0.0
80427,21,2,0.3
80426,115,0,0.0
80425,55,0,0.0
80424,63,0,0.0
80423,78,0,0.0
80422,0,1,1.0
80421,37,0,0.0
80420,91,0,0.0
80419,11,24,1.8333333333333335
80403,25,10,0.43333333333333335
80401,11,24,1.8333333333333335
80310,5,5,1.3333333333333335
80305,7,3,1.0666666666666667
80304,12,3,0.7999999999999999
80303,0,5,1.4666666666666666
80302,10,4,0.7333333333333333
80301,10,3,1.0666666666666667
80294,4,31,2.6
80293,4,31,2.5333333333333337
80290,4,31,2.6
80264,3,31,2.566666666666667
80260,6,24,1.8666666666666667
80249,17,22,1.3
80247,6,29,2.3000000000000003
80246,0,29,2.4
80241,17,15,1.0
80239,13,23,1.6666666666666665
80238,6,28,2.2666666666666666
80237,8,29,2.0
80236,5,30,2.1333333333333333
80235,0,28,2.333333333333333
80234,9,22,1.5333333333333332
80233,14,22,1.2
80232,4,28,2.5
80231,0,30,2.4333333333333336
80230,7,30,2.2
80229,14,23,1.4
80228,0,22,2.4
80227,4,29,2.4
80226,0,31,2.7666666666666666
80224,4,30,2.3
80223,9,31,2.0666666666666664
80222,6,31,2.166666666666667
80221,9,29,2.033333333333333
80220,6,31,2.4000000000000004
80219,7,31,2.2333333333333334
80218,2,31,2.6
80216,0,33,2.6
80215,0,29,2.466666666666667
80214,0,30,2.7666666666666666
80212,9,31,2.0999999999999996
80211,6,31,2.3
80210,9,31,2.0
80209,6,31,2.3333333333333335
80207,7,28,2.3000000000000003
80206,0,31,3.0
80205,0,32,3.0
80204,0,31,2.7333333333333334
80203,0,31,2.6
80202,5,31,2.4333333333333336
80138,0,8,1.6
80137,25,5,0.4666666666666667
80136,37,0,0.0
80135,46,0,0.0
80134,10,10,1.4666666666666668
80133,27,3,0.23333333333333334
80132,21,3,0.8333333333333333
80131,21,6,0.6333333333333333
80130,11,11,1.7666666666666666
80129,11,15,1.5666666666666667
80128,10,21,1.7
80127,13,12,1.3
80126,7,14,1.8666666666666667
80125,23,3,0.5333333333333333
80124,8,20,2.1999999999999997
80123,8,26,1.7999999999999998
80122,0,29,2.4333333333333336
80121,5,30,2.0666666666666664
80120,0,27,2.1666666666666665
80118,44,0,0.0
80117,21,1,0.3
80116,24,2,0.23333333333333334
80113,12,29,1.7999999999999998
80112,0,29,3.0
80111,7,29,2.3000000000000003
80110,8,31,1.9999999999999998
80109,20,7,1.0
80108,15,10,1.5
80107,0,1,1.0
80106,43,0,0.0
80105,48,0,0.0
80104,25,3,0.5
80103,47,0,0.0
80102,28,3,0.16666666666666666
80101,69,0,0.0
80045,5,23,2.3666666666666667
80033,6,26,2.3333333333333335
80031,0,22,2.033333333333333
80030,5,27,2.0999999999999996
80027,11,4,1.2666666666666666
80026,17,5,0.9000000000000001
80025,16,2,0.4666666666666667
80024,9,25,1.8333333333333333
80023,16,10,0.9333333333333333
80022,25,6,0.3
80021,10,23,1.7333333333333334
80020,11,20,1.5333333333333332
80019,17,18,1.2333333333333334
80018,17,19,1.2333333333333334
80017,7,22,1.9
80016,16,12,1.4
80015,13,18,1.5
80014,0,29,2.466666666666667
80013,11,20,1.7666666666666666
80012,0,26,2.4333333333333336
80011,8,23,2.1999999999999997
80010,0,27,2.7
80007,17,15,1.0666666666666667
80005,9,21,1.6333333333333333
80004,10,22,1.833333333333333
80003,0,24,2.1333333333333333
80002,9,25,2.033333333333333
79942,999,0,0.0
79938,25,3,0.3
79936,21,3,0.8
79935,16,3,1.2666666666666666
79934,10,3,1.4333333333333333
79932,18,3,0.8666666666666667
79930,0,3,2.5
79928,30,1,0.0
79927,24,3,0.5333333333333333
79925,13,3,1.5333333333333332
79924,9,3,1.5333333333333332
79922,14,3,1.1333333333333333
79920,4,3,2.3666666666666667
79916,5,3,2.1333333333333333
79915,13,3,1.5666666666666667
79912,13,3,1.1
79911,19,3,0.7999999999999999
79908,9,3,1.7666666666666666
79907,20,3,0.8666666666666667
79906,5,3,2.166666666666667
79905,7,3,2.166666666666667
79904,0,3,2.3
79903,4,3,2.3666666666666667
79902,0,3,2.2333333333333334
79901,5,3,2.3
79855,999,0,0.0
79854,999,0,0.0
79853,48,0,0.0
79852,999,0,0.0
79851,100,0,0.0
79849,32,0,0.0
79848,999,0,0.0
79847,112,0,0.0
79846,999,0,0.0
79845,999,0,0.0
79843,999,0,0.0
79842,999,0,0.0
79839,66,0,0.0
79838,40,0,0.0
79837,120,0,0.0
79836,34,0,0.0
79835,24,3,0.4
79834,999,0,0.0
79831,999,0,0.0
79830,999,0,0.0
79821,28,2,0.1
79789,71,0,0.0
79788,49,0,0.0
79785,999,0,0.0
79783,38,0,0.0
79782,23,3,0.5666666666666667
79781,999,0,0.0
79780,999,0,0.0
79778,64,0,0.0
79777,57,0,0.0
79772,81,0,0.0
79770,95,0,0.0
79766,17,1,0.43333333333333335
79765,8,3,1.1333333333333333
79764,9,3,0.7
79763,9,1,0.7
79762,4,3,1.3333333333333335
79761,0,3,1.4
79759,32,0,0.0
79758,21,3,0.36666666666666664
79756,42,0,0.0
79755,48,0,0.0
79754,109,0,0.0
79752,64,0,0.0
79749,37,0,0.0
79748,23,1,0.23333333333333334
79745,60,0,0.0
79744,107,0,0.0
79743,87,0,0.0
79742,61,0,0.0
79741,25,1,0.16666666666666666
79739,67,0,0.0
79738,82,0,0.0
79735,99,0,0.0
79734,999,0,0.0
79733,20,1,0.3333333333333333
79731,41,0,0.0
79730,91,0,0.0
79720,0,1,1.0
79719,999,0,0.0
79718,999,0,0.0
79714,41,0,0.0
79713,34,0,0.0
79707,9,3,1.5666666666666667
79706,9,3,1.5
79705,5,3,1.7000000000000002
79703,6,3,1.9000000000000001
79701,0,3,2.2
79699,10,2,1.2999999999999998
79607,10,2,1.1
79606,11,2,1.2666666666666666
79605,0,2,1.6333333333333333
79603,7,2,1.3333333333333335
79602,0,2,1.7
79601,13,2,0.9666666666666667
79567,45,0,0.0
79566,51,0,0.0
79565,39,0,0.0
79563,13,2,0.9333333333333333
79562,31,0,0.0
79561,32,0,0.0
79560,65,0,0.0
79556,48,0,0.0
79553,51,0,0.0
79549,78,0,0.0
79548,65,0,0.0
79547,78,0,0.0
79546,84,0,0.0
79545,55,0,0.0
79544,91,0,0.0
79543,72,0,0.0
79541,26,2,0.23333333333333334
79540,85,0,0.0
79539,999,0,0.0
79538,45,0,0.0
79537,58,0,0.0
79536,22,2,0.3333333333333333
79535,75,0,0.0
79534,62,0,0.0
79533,64,0,0.0
79532,56,0,0.0
79530,27,2,0.16666666666666669
79529,999,0,0.0
79528,113,0,0.0
79527,60,0,0.0
79526,74,0,0.0
79525,23,2,0.33333333333333337
79521,70,0,0.0
79520,53,0,0.0
79519,36,0,0.0
79518,106,0,0.0
79517,84,0,0.0
79512,44,0,0.0
79511,25,1,0.16666666666666666
79510,23,2,0.23333333333333334
79508,26,2,0.23333333333333334
79506,72,0,0.0
79505,999,0,0.0
79504,35,0,0.0
79503,62,0,0.0
79502,75,0,0.0
79501,32,0,0.0
79424,13,4,1.3666666666666667
79423,9,4,1.7
79416,10,4,1.7
79415,6,4,2.2
79414,8,4,1.9
79413,5,4,2.033333333333333
79412,0,4,2.3666666666666667
79411,3,4,2.4
79410,6,4,2.1333333333333337
79407,13,4,1.4333333333333333
79406,4,4,2.2
79404,6,4,2.1666666666666665
79403,0,4,2.6666666666666665
79401,0,4,2.433333333333333
79382,16,4,1.2333333333333334
79381,21,4,0.6
79380,53,0,0.0
79379,61,0,0.0
79378,65,0,0.0
79377,78,0,0.0
79376,83,0,0.0
79373,34,0,0.0
79372,64,0,0.0
79371,71,0,0.0
79370,83,0,0.0
79369,47,0,0.0
79367,25,4,0.23333333333333334
79366,21,4,0.8
79364,19,4,0.8999999999999999
79363,17,4,1.0333333333333334
79360,75,0,0.0
79359,77,0,0.0
79358,32,0,0.0
79357,29,2,0.06666666666666667
79356,43,0,0.0
79355,89,0,0.0
79353,80,0,0.0
79351,53,0,0.0
79350,15,4,1.3666666666666667
79347,81,0,0.0
79346,79,0,0.0
79345,45,0,0.0
79344,101,0,0.0
79343,19,4,0.8999999999999999
79342,84,0,0.0
79339,46,0,0.0
79336,38,0,0.0
79331,55,0,0.0
79330,64,0,0.0
79329,12,4,1.6
79326,62,0,0.0
79325,999,0,0.0
79324,83,0,0.0
79323,101,0,0.0
79322,39,0,0.0
79316,49,0,0.0
79314,999,0,0.0
79313,30,1,0.0
79312,59,0,0.0
79311,24,4,0.5333333333333333
79261,999,0,0.0
79259,999,0,0.0
79258,91,0,0.0
79257,98,0,0.0
79256,93,0,0.0
79255,124,0,0.0
79252,90,0,0.0
79251,999,0,0.0
79250,40,0,0.0
79248,999,0,0.0
79247,87,0,0.0
79245,999,0,0.0
79244,106,0,0.0
79243,65,0,0.0
79241,76,0,0.0
79240,999,0,0.0
79239,999,0,0.0
79237,999,0,0.0
79236,999,0,0.0
79235,62,0,0.0
79234,119,0,0.0
79233,999,0,0.0
79231,86,0,0.0
79230,999,0,0.0
79229,72,0,0.0
79227,107,0,0.0
79226,69,0,0.0
79225,76,0,0.0
79220,83,0,0.0
79201,999,0,0.0
79124,6,2,1.6
79121,8,2,1.4666666666666666
79119,13,2,1.1333333333333333
79118,19,2,0.7333333333333333
79111,23,2,0.4666666666666667
79110,10,2,1.3333333333333333
79109,7,2,1.5333333333333334
79108,15,2,1.0
79107,13,2,1.1333333333333333
79106,0,2,2.0
79105,68,0,0.0
79104,11,2,1.2666666666666666
79103,11,2,1.2666666666666666
79102,7,2,1.5333333333333334
79101,8,2,1.4666666666666666
79098,27,2,0.2
79097,57,0,0.0
79096,999,0,0.0
79095,999,0,0.0
79094,80,0,0.0
79093,999,0,0.0
79092,37,0,0.0
79091,34,0,0.0
79088,56,0,0.0
79087,21,1,0.3
79086,93,0,0.0
79085,65,0,0.0
79084,98,0,0.0
79083,96,0,0.0
79082,80,0,0.0
79081,140,0,0.0
79080,82,0,0.0
79079,999,0,0.0
79078,77,0,0.0
79072,52,0,0.0
79070,999,0,0.0
79068,44,0,0.0
79065,77,0,0.0
79064,76,0,0.0
79063,81,0,0.0
79062,126,0,0.0
79061,999,0,0.0
79059,999,0,0.0
79058,51,0,0.0
79057,84,0,0.0
79056,999,0,0.0
79054,91,0,0.0
79053,999,0,0.0
79052,62,0,0.0
79051,105,0,0.0
79046,999,0,0.0
79045,57,0,0.0
79044,75,0,0.0
79043,90,0,0.0
79042,43,0,0.0
79041,41,0,0.0
79040,999,0,0.0
79039,54,0,0.0
79036,66,0,0.0
79035,81,0,0.0
79034,999,0,0.0
79033,999,0,0.0
79032,70,0,0.0
79031,87,0,0.0
79029,62,0,0.0
79027,88,0,0.0
79025,42,0,0.0
79024,999,0,0.0
79022,58,0,0.0
79021,47,0,0.0
79019,43,0,0.0
79018,59,0,0.0
79016,22,2,0.5333333333333333
79015,23,2,0.4666666666666667
79014,999,0,0.0
79013,77,0,0.0
79012,20,2,0.6666666666666666
79011,999,0,0.0
79010,42,0,0.0
79009,999,0,0.0
79007,77,0,0.0
79005,999,0,0.0
79003,999,0,0.0
79001,57,0,0.0
78963,33,0,0.0
78962,77,0,0.0
78959,53,0,0.0
78957,20,1,0.3333333333333333
78956,65,0,0.0
78954,60,0,0.0
78953,34,0,0.0
78951,87,0,0.0
78950,84,0,0.0
78949,49,0,0.0
78948,34,0,0.0
78947,47,0,0.0
78946,52,0,0.0
78945,39,0,0.0
78944,78,0,0.0
78943,66,0,0.0
78942,34,0,0.0
78941,56,0,0.0
78940,63,0,0.0
78938,52,0,0.0
78935,71,0,0.0
78934,67,0,0.0
78933,82,0,0.0
78932,51,0,0.0
78931,84,0,0.0
78886,70,0,0.0
78885,120,0,0.0
78884,109,0,0.0
78883,95,0,0.0
78881,73,0,0.0
78880,999,0,0.0
78879,999,0,0.0
78877,999,0,0.0
78873,999,0,0.0
78872,999,0,0.0
78871,999,0,0.0
78870,86,0,0.0
78861,50,0,0.0
78860,999,0,0.0
78852,149,0,0.0
78851,999,0,0.0
78850,61,0,0.0
78843,999,0,0.0
78840,999,0,0.0
78839,999,0,0.0
78838,999,0,0.0
78837,999,0,0.0
78836,73,0,0.0
78834,88,0,0.0
78833,999,0,0.0
78832,999,0,0.0
78830,114,0,0.0
78829,98,0,0.0
78828,999,0,0.0
78827,79,0,0.0
78802,999,0,0.0
78801,97,0,0.0
78759,13,9,1.5333333333333332
78758,10,9,1.6333333333333333
78757,8,10,2.0
78756,4,10,2.1333333333333333
78754,14,6,1.3
78753,0,10,1.9333333333333331
78752,4,10,2.3333333333333335
78751,0,10,2.4333333333333336
78750,15,5,1.0999999999999999
78749,11,9,1.8333333333333333
78748,7,9,2.1
78747,10,9,1.7333333333333334
78746,13,9,1.5
78745,0,9,2.7
78744,0,9,2.4
78742,19,8,1.0333333333333332
78741,6,9,2.2
78739,15,8,1.4333333333333333
78738,23,6,0.6333333333333333
78737,25,3,0.43333333333333335
78736,17,7,1.2333333333333334
78735,13,9,1.6333333333333333
78734,28,1,0.06666666666666667
78733,18,7,1.0
78732,24,2,0.2
78731,10,9,1.7
78730,22,7,0.5333333333333333
78729,14,5,1.2
78728,16,8,1.2
78727,15,10,1.3333333333333335
78726,13,4,0.8999999999999999
78725,0,9,1.8666666666666667
78724,8,8,1.8666666666666665
78723,7,10,2.0666666666666664
78722,5,10,2.3666666666666667
78721,6,9,2.0666666666666664
78719,16,8,1.2
78717,12,4,0.7333333333333333
78712,6,10,2.3000000000000003
78705,6,10,2.2333333333333334
78704,0,9,2.4
78703,8,10,2.133333333333333
78702,0,10,2.4
78701,4,10,2.4333333333333336
78681,14,5,1.0
78677,84,0,0.0
78676,45,0,0.0
78675,100,0,0.0
78672,87,0,0.0
78671,76,0,0.0
78670,32,0,0.0
78669,44,0,0.0
78666,23,2,0.4666666666666667
78665,16,4,0.7999999999999999
78664,22,6,0.8
78663,71,0,0.0
78662,34,0,0.0
78661,42,0,0.0
78660,20,7,0.8666666666666667
78659,16,1,0.4666666666666667
78657,74,0,0.0
78656,26,1,0.13333333333333333
78655,31,0,0.0
78654,67,0,0.0
78653,16,5,1.3
78652,16,7,1.4
78650,25,1,0.16666666666666666
78648,46,0,0.0
78645,27,1,0.1
78644,31,0,0.0
78643,95,0,0.0
78642,27,1,0.1
78641,12,1,0.6
78640,14,6,0.8333333333333333
78639,75,0,0.0
78638,41,0,0.0
78636,58,0,0.0
78635,73,0,0.0
78634,17,3,0.5333333333333333
78633,28,1,0.06666666666666667
78632,55,0,0.0
78631,97,0,0.0
78629,60,0,0.0
78628,17,1,0.43333333333333335
78626,0,1,1.0
78624,71,0,0.0
78623,45,0,0.0
78622,39,0,0.0
78621,27,1,0.1
78620,36,0,0.0
78619,31,0,0.0
78618,999,0,0.0
78617,13,10,1.1333333333333333
78616,32,0,0.0
78615,39,0,0.0
78614,75,0,0.0
78613,0,4,1.4000000000000001
78612,22,2,0.3
78611,55,0,0.0
78610,0,7,1.7
78609,67,0,0.0
78608,50,0,0.0
78607,81,0,0.0
78606,46,0,0.0
78605,34,0,0.0
78602,0,1,1.0
78598,70,0,0.0
78597,43,0,0.0
78596,0,4,1.2333333333333334
78595,42,0,0.0
78594,17,1,0.43333333333333335
78593,17,2,0.6333333333333333
78592,22,2,0.3333333333333333
78591,77,0,0.0
78590,45,0,0.0
78589,14,3,1.5333333333333332
78588,69,0,0.0
78586,13,3,1.0999999999999999
78585,92,0,0.0
78584,77,0,0.0
78583,27,1,0.1
78582,60,0,0.0
78580,29,1,0.03333333333333333
78579,12,1,0.6
78578,34,0,0.0
78577,16,3,1.2666666666666666
78576,37,0,0.0
78575,14,3,1.2666666666666666
78574,25,2,0.3333333333333333
78573,19,2,0.7333333333333333
78572,24,3,0.43333333333333335
78570,17,1,0.43333333333333335
78569,22,1,0.26666666666666666
78567,21,3,0.4333333333333333
78566,27,2,0.2
78565,44,0,0.0
78564,89,0,0.0
78563,47,0,0.0
78562,23,4,0.36666666666666664
78561,42,0,0.0
78560,34,0,0.0
78559,15,2,0.9666666666666667
78558,18,3,1.1333333333333333
78557,27,2,0.2
78552,10,2,1.0
78550,0,2,1.1333333333333333
78549,31,0,0.0
78548,51,0,0.0
78545,102,0,0.0
78543,17,3,0.9666666666666666
78542,12,3,1.3333333333333333
78541,10,2,1.3333333333333333
78539,0,3,2.1666666666666665
78538,20,3,0.6
78537,6,3,1.3333333333333333
78536,70,0,0.0
78535,8,2,0.8666666666666666
78526,13,2,1.1333333333333333
78521,12,2,1.2
78520,0,2,2.0
78516,11,3,1.4333333333333331
78504,10,3,1.4333333333333333
78503,19,3,0.9666666666666666
78501,14,3,1.3333333333333333
78419,16,2,0.7333333333333334
78418,16,2,0.7
78417,8,2,1.4
78416,7,2,1.5333333333333334
78415,7,2,1.5
78414,12,2,1.0
78413,8,2,1.2333333333333334
78412,7,2,1.3
78411,0,2,1.6666666666666665
78410,17,2,0.6666666666666667
78409,12,2,1.0333333333333332
78408,5,2,1.4
78407,6,2,1.3333333333333335
78406,13,2,1.1
78405,5,2,1.5333333333333332
78404,4,2,1.6333333333333333
78402,5,2,1.4
78401,0,2,1.6666666666666665
78393,56,0,0.0
78391,47,0,0.0
78390,22,1,0.26666666666666666
78389,53,0,0.0
78387,35,0,0.0
78385,80,0,0.0
78384,68,0,0.0
78383,51,0,0.0
78382,37,0,0.0
78380,27,2,0.13333333333333333
78379,75,0,0.0
78377,60,0,0.0
78376,115,0,0.0
78375,87,0,0.0
78374,11,2,0.9666666666666666
78373,40,0,0.0
78372,50,0,0.0
78371,83,0,0.0
78370,26,1,0.13333333333333333
78369,58,0,0.0
78368,42,0,0.0
78363,53,0,0.0
78362,24,1,0.2
78361,90,0,0.0
78359,15,2,0.7333333333333334
78358,39,0,0.0
78357,71,0,0.0
78355,77,0,0.0
78353,60,0,0.0
78352,26,1,0.13333333333333333
78351,35,0,0.0
78349,106,0,0.0
78344,69,0,0.0
78343,41,0,0.0
78342,67,0,0.0
78341,94,0,0.0
78340,35,0,0.0
78339,35,0,0.0
78338,73,0,0.0
78336,26,1,0.13333333333333333
78335,32,0,0.0
78332,56,0,0.0
78330,43,0,0.0
78266,24,3,0.30000000000000004
78264,36,0,0.0
78263,26,3,0.33333333333333337
78261,10,2,0.8999999999999999
78260,16,2,0.6
78259,0,7,1.7333333333333334
78258,10,7,1.4
78257,19,7,0.7333333333333333
78256,17,7,0.8666666666666667
78255,27,1,0.1
78254,21,6,0.7
78253,23,4,0.5
78252,20,6,1.0
78251,14,6,1.3333333333333335
78250,17,6,1.1
78249,13,7,1.3
78248,11,7,1.5
78247,16,8,1.2333333333333334
