FIPS,Fuel Type
480291910064,Gas
480291910065,Electricity
480291911011,Gas
480291911012,Gas
480291911021,Gas
480291911022,Electricity
480291911023,Gas
480291912011,Gas
480291912012,Gas
480291912013,Gas
480291912021,Gas
480291912022,Electricity
480291912023,Gas
480291912024,Gas
480291913031,Electricity
480291913041,Gas
480291913042,Electricity
480291914051,Electricity
480291914052,Gas
480291914053,Gas
480291914054,Electricity
480291914055,Gas
480291914061,Electricity
480291914062,Gas
480291914063,Electricity
480291914081,Electricity
480291914082,Electricity
480291914091,Electricity
480291914092,Electricity
480291914101,Electricity
480291914102,Electricity
480291914103,Electricity
480291914111,Electricity
480291914112,Electricity
480291914121,Gas
480291914131,Electricity
480291914132,Electricity
480291915031,Electricity
480291915032,Gas
480291915033,Gas
480291915041,Gas
480291915042,Electricity
480291915051,Gas
480291915052,Gas
480291915061,Electricity
480291915062,Electricity
480291915063,Gas
480291917011,Gas
480291917012,Electricity
480291917021,Electricity
480291917022,Gas
480291917023,Gas
480291917024,Gas
480291918041,Electricity
480291918042,Electricity
480291918043,Electricity
480291918061,Electricity
480291918062,Electricity
480291918063,Gas
480291918071,Electricity
480291918072,Electricity
480291918081,Gas
480291918082,Electricity
480291918091,Gas
480291918092,Electricity
480291918101,Electricity
480291918102,Electricity
480291918111,Electricity
480291918121,Electricity
480291918122,Electricity
480291918131,Electricity
480291918132,Electricity
480291918141,Electricity
480291918142,Electricity
480291918151,Electricity
480291918152,Electricity
480291918161,Electricity
480291918162,Electricity
480291918171,Electricity
480291918172,Electricity
480291919001,Electricity
480291919002,Electricity
480291919003,Gas
480291919004,Electricity
480291919005,Electricity
480291920001,Electricity
480291920002,Electricity
480291920003,Electricity
480291920004,Gas
480291920005,Electricity
480291921001,Electricity
480291921002,Electricity
480291922001,Electricity
480291922002,Electricity
480291923001,Gas
480291923002,Electricity
480291923003,Gas
480291923004,Electricity
480299800011,Gas
480299800021,Gas
480299800031,Electricity
480299800041,Gas
480299800051,Gas
480299801001,Electricity
480319501001,Electricity
480319501002,Electricity
480319501003,Electricity
480319502001,Electricity
480319502002,Electricity
480319502003,Electricity
480319502004,Electricity
480339501001,Electricity
480359501001,Electricity
480359501002,Electricity
480359501003,Electricity
480359501004,Electricity
480359502001,Gas
480359503001,Electricity
480359504001,Electricity
480359504002,Electricity
480359505001,Gas
480359505002,Gas
480359505003,Electricity
480359506001,Electricity
480359506002,Electricity
480359507001,Electricity
480359507002,Gas
480370101001,Electricity
480370101002,Electricity
480370101003,Gas
480370101004,Electricity
480370101005,Gas
480370104001,Gas
480370104002,Gas
480370104003,Electricity
480370104004,Electricity
480370105001,Electricity
480370105002,Electricity
480370105003,Electricity
480370106001,Electricity
480370106002,Gas
480370106003,Electricity
480370107001,Gas
480370107002,Electricity
480370107003,Gas
480370107004,Electricity
480370108001,Electricity
480370108002,Electricity
480370108003,Electricity
480370108004,Electricity
480370109011,Gas
480370109012,Electricity
480370109013,Electricity
480370109014,Gas
480370109015,Gas
480370109016,Gas
480370109021,Electricity
480370109022,Electricity
480370109023,Gas
480370109024,Electricity
480370109025,Electricity
480370110001,Electricity
480370110002,Electricity
480370110003,Electricity
480370110004,Gas
480370110005,Gas
480370111001,Electricity
480370111002,Electricity
480370111003,Electricity
480370111004,Electricity
480370112001,Electricity
480370112002,Electricity
480370113001,Electricity
480370113002,Electricity
480370113003,Electricity
480370113004,Electricity
480370113005,Electricity
480370113006,Electricity
480370114011,Electricity
480370114012,Electricity
480370114013,Electricity
480370114014,Electricity
480370114015,Electricity
480370114021,Electricity
480370114022,Electricity
480370115011,Electricity
480370115012,Electricity
480370115013,Electricity
480370115014,Gas
480370115015,Gas
480370115021,Electricity
480370115022,Electricity
480370115023,Gas
480370116001,Gas
480370116002,Electricity
480370116003,Electricity
480370116004,Gas
480370116005,Electricity
480370116006,Electricity
480370117001,Electricity
480370117002,Electricity
480396601001,Gas
480396601002,Gas
480396601003,Gas
480396602001,Electricity
480396602002,Gas
480396602003,Gas
480396603001,Electricity
480396603002,Electricity
480396603003,Gas
480396604001,Electricity
480396604002,Gas
480396604003,Gas
480396605001,Gas
480396605002,Electricity
480396605003,Gas
480396605004,Gas
480396605005,Gas
480396605006,Gas
480396606011,Gas
480396606012,Gas
480396606013,Gas
480396606014,Gas
480396606021,Gas
480396606022,Gas
480396607011,Electricity
480396607012,Electricity
480396607013,Gas
480396607014,Gas
480396607015,Gas
480396607021,Gas
480396607022,Gas
480396607023,Electricity
480396608011,Gas
480396608012,Gas
480396608013,Gas
480396608021,Gas
480396608022,Gas
480396608023,Gas
480396609001,Electricity
480396609002,Gas
480396609003,Electricity
480396609004,Electricity
480396610001,Electricity
480396610002,Electricity
480396610003,Electricity
480396611001,Electricity
480396611002,Electricity
480396612001,Electricity
480396612002,Gas
480396612003,Electricity
480396613001,Electricity
480396613002,Electricity
480396613003,Electricity
480396614001,Gas
480396614002,Electricity
480396614003,Electricity
480396614004,Gas
480396614005,Electricity
480396614006,Gas
480396615011,Electricity
480396615012,Electricity
480396615013,Electricity
480396615021,Electricity
480396615022,Electricity
480396616011,Electricity
480396616012,Electricity
480396616013,Gas
480396616014,Electricity
480396616021,Electricity
480396616022,Electricity
480396617001,Electricity
480396617002,Electricity
480396617003,Electricity
480396618001,Electricity
480396618002,Electricity
480396619001,Electricity
480396619002,Electricity
480396619003,Electricity
480396619004,Gas
480396620001,Electricity
480396620002,Gas
480396620003,Electricity
480396620004,Gas
480396620005,Electricity
480396621001,Electricity
480396621002,Electricity
480396621003,Gas
480396622001,Electricity
480396622002,Electricity
480396622003,Electricity
480396622004,Gas
480396623001,Gas
480396623002,Electricity
480396623003,Electricity
480396623004,Gas
480396624001,Gas
480396624002,Electricity
480396624003,Electricity
480396624004,Electricity
480396625001,Electricity
480396625002,Electricity
480396626001,Gas
480396626002,Gas
480396626003,Electricity
480396626004,Electricity
480396627001,Electricity
480396627002,Electricity
480396628001,Electricity
480396628002,Gas
480396628003,Electricity
480396628004,Gas
480396628005,Electricity
480396628006,Electricity
480396629001,Electricity
480396629002,Electricity
480396629003,Electricity
480396629004,Electricity
480396630001,Gas
480396630002,Electricity
480396630003,Gas
480396630004,Electricity
480396631001,Electricity
480396631002,Electricity
480396631003,Gas
480396631004,Gas
480396632001,Electricity
480396632002,Electricity
480396632003,Electricity
480396633001,Gas
480396633002,Gas
480396633003,Gas
480396634001,Electricity
480396634002,Gas
480396634003,Electricity
480396634004,Electricity
480396635001,Gas
480396635002,Electricity
480396635003,Gas
480396635004,Gas
480396636001,Gas
480396636002,Gas
480396636003,Gas
480396637001,Electricity
480396637002,Gas
480396638001,Electricity
480396638002,Gas
480396638003,Electricity
480396638004,Electricity
480396639001,Electricity
480396639002,Electricity
480396640001,Electricity
480396640002,Gas
480396640003,Electricity
480396641001,Electricity
480396641002,Electricity
480396641003,Electricity
480396641004,Electricity
480396641005,Electricity
480396642001,Gas
480396642002,Electricity
480396642003,Electricity
480396643001,Electricity
480396643002,Electricity
480396643003,Electricity
480396643004,Electricity
480396643005,Gas
480396644001,Gas
480396644002,Gas
480396644003,Electricity
480396644004,Gas
480396644005,Electricity
480396644006,Electricity
480396645011,Electricity
480396645012,Electricity
480396645013,Electricity
480396645014,Electricity
480396645015,Electricity
480399900000,Gas
480410001011,Electricity
480410001012,Electricity
480410001013,Gas
480410001014,Electricity
480410001021,Electricity
480410001022,Gas
480410001031,Electricity
480410002011,Electricity
480410002012,Electricity
480410002013,Electricity
480410002014,Electricity
480410002021,Electricity
480410002022,Electricity
480410002023,Electricity
480410002024,Electricity
480410002025,Electricity
480410003001,Electricity
480410003002,Electricity
480410003003,Gas
480410003004,Electricity
480410004001,Gas
480410004002,Gas
480410004003,Gas
480410004004,Electricity
480410005001,Electricity
480410005002,Gas
480410005003,Gas
480410005004,Gas
480410005005,Gas
480410006031,Gas
480410006032,Gas
480410006033,Gas
480410006034,Gas
480410006041,Gas
480410006042,Electricity
480410006043,Electricity
480410006044,Electricity
480410007001,Gas
480410007002,Electricity
480410007003,Gas
480410007004,Electricity
480410008001,Electricity
480410008002,Gas
480410008003,Electricity
480410008004,Gas
480410009001,Electricity
480410009002,Electricity
480410010001,Gas
480410010002,Electricity
480410010003,Electricity
480410010004,Gas
480410011001,Electricity
480410011002,Electricity
480410011003,Gas
480410011004,Gas
480410013011,Electricity
480410013012,Electricity
480410013021,Electricity
480410013022,Electricity
480410013023,Electricity
480410013031,Gas
480410013032,Electricity
480410013033,Electricity
480410013034,Electricity
480410014001,Gas
480410014002,Electricity
480410014003,Electricity
480410016011,Electricity
480410016012,Electricity
480410016013,Gas
480410016041,Electricity
480410016042,Gas
480410016043,Electricity
480410016051,Electricity
480410016052,Electricity
480410016061,Electricity
480410016062,Electricity
480410017011,Electricity
480410017012,Electricity
480410017013,Electricity
480410017021,Electricity
480410017022,Electricity
480410018011,Gas
480410018012,Gas
480410018031,Electricity
480410018032,Gas
480410018033,Electricity
480410018041,Electricity
480410019001,Gas
480410019002,Electricity
480410019003,Gas
480410019004,Electricity
480410019005,Gas
480410020011,Gas
480410020012,Gas
480410020021,Gas
480410020022,Electricity
480410020023,Electricity
480410020061,Gas
480410020071,Gas
480410020072,Gas
480410020081,Gas
480410020082,Gas
480410020091,Gas
480410020092,Gas
480410020101,Electricity
480410020102,Electricity
480410020111,Electricity
480410020112,Gas
480410020121,Electricity
480410020122,Electricity
480410020123,Electricity
480410020131,Electricity
480410020132,Electricity
480410020141,Electricity
480410020142,Electricity
480410020151,Gas
480419800001,Gas
480439503001,Electricity
480439503002,Electricity
480439503003,Electricity
480439504001,Electricity
480439504002,Gas
480439505001,Electricity
480439505002,Electricity
480439505003,Gas
480439505004,Electricity
480459502001,Gas
480479501001,Electricity
480479501002,Electricity
480479502001,Electricity
480479502002,Electricity
480479502003,Electricity
480479502004,Electricity
480479502005,Electricity
480499501001,Electricity
480499501002,Electricity
480499502001,Electricity
480499502002,Electricity
480499502003,Electricity
480499503001,Electricity
480499503002,Electricity
480499505001,Electricity
480499505002,Gas
480499505003,Electricity
480499506001,Electricity
480499506002,Electricity
480499506003,Electricity
480499507001,Gas
480499507002,Gas
480499508001,Gas
480499508002,Electricity
480499508003,Gas
480499509001,Gas
480499509002,Gas
480499509003,Gas
480499509004,Electricity
480499510001,Gas
480499510002,Gas
480499510003,Gas
480499511001,Gas
480499511002,Electricity
480499511003,Gas
480499512001,Electricity
480499512002,Electricity
480499513001,Electricity
480499513002,Electricity
480519701001,Electricity
480519702001,Electricity
480519702002,Electricity
480519702003,Electricity
480519702004,Electricity
480519703001,Gas
480519703002,Electricity
