ZCTA,bupTime,bupCount,metTime,metCount,nalTime,nalCount
48504,0,45,0,3,0,9
48505,0,43,7,3,7,9
48506,0,42,14,3,10,9
48507,0,44,12,3,0,9
48509,0,43,16,3,9,10
48519,9,41,18,3,10,10
48529,2,44,12,3,2,9
48532,0,44,0,3,0,11
48551,4,44,12,3,4,9
48553,3,46,10,3,3,11
48554,6,44,11,3,10,11
48601,0,36,10,1,0,7
48602,0,36,9,1,0,7
48603,0,34,11,1,0,7
48604,0,40,0,1,0,8
48607,3,40,6,1,0,8
48609,10,27,20,1,13,7
48610,21,1,58,0,53,0
48611,15,40,23,1,18,11
48612,48,0,69,0,33,0
48613,35,0,64,0,46,0
48614,45,0,62,0,56,0
48615,0,9,41,0,41,0
48616,31,0,48,0,37,0
48617,27,11,27,1,25,3
48618,33,0,34,0,33,0
48619,38,0,80,0,66,0
48621,51,0,91,0,79,0
48622,31,0,31,0,25,1
48623,19,36,21,1,19,10
48624,55,0,62,0,0,2
48625,28,3,38,0,0,2
48626,21,28,30,1,23,7
48627,23,3,47,0,23,1
48628,34,0,56,0,34,0
48629,0,3,54,0,0,2
48630,3,3,53,0,3,2
48631,17,26,25,1,25,6
48632,38,0,38,0,30,1
48633,56,0,56,0,30,1
48634,16,26,24,1,24,6
48635,63,0,99,0,79,0
48636,71,0,71,0,71,0
48637,17,31,36,0,29,4
48638,0,34,14,1,6,7
48640,0,9,33,0,0,3
48642,0,9,34,0,0,3
48647,63,0,87,0,87,0
48649,26,1,58,0,35,0
48650,28,3,38,0,38,0
48651,12,3,65,0,12,1
48652,46,0,60,0,46,0
48653,37,0,47,0,37,0
48654,49,0,86,0,65,0
48655,28,1,38,0,31,0
48656,42,0,71,0,42,0
48657,16,2,39,0,16,3
48658,18,1,50,0,50,0
48659,0,1,56,0,55,0
48661,37,0,74,0,46,0
48662,13,9,43,0,39,0
48667,10,9,31,0,10,3
48701,28,3,57,0,28,1
48703,37,0,71,0,71,0
48705,32,0,139,0,88,0
48706,0,40,16,1,13,11
48708,0,40,17,1,10,11
48710,15,40,17,1,17,11
48720,12,1,75,0,32,0
48721,22,2,NA,0,40,0
48722,11,38,19,1,11,8
48723,0,4,54,0,0,1
48724,7,38,7,1,7,8
48725,28,1,98,0,49,0
48726,26,3,78,0,26,1
48727,12,2,78,0,38,0
48728,54,0,115,0,72,0
48729,21,4,75,0,23,1
48730,38,0,112,0,106,0
48731,18,3,92,0,18,1
48732,0,13,26,1,0,3
48733,34,0,52,0,34,0
48734,21,18,31,0,23,5
48735,38,0,79,0,38,0
48737,51,0,137,0,98,0
48738,19,3,NA,0,66,0
48739,70,0,106,0,91,0
48740,0,1,155,0,55,0
48741,0,6,65,0,25,1
48742,23,1,160,0,55,0
48743,70,0,115,0,86,0
48744,19,5,59,0,19,1
48745,30,1,172,0,84,0
48746,0,2,52,0,45,0
48747,14,14,31,0,20,3
48748,53,0,109,0,93,0
48749,30,1,63,0,63,0
48750,0,2,153,0,80,0
48754,23,3,78,0,23,1
48755,0,1,85,0,33,0
48756,28,1,80,0,74,0
48757,23,26,26,1,22,7
48759,28,1,63,0,39,0
48760,22,5,70,0,30,1
48761,83,0,130,0,101,0
48762,34,0,157,0,51,0
48763,40,0,102,0,96,0
48765,53,0,89,0,89,0
48766,30,1,75,0,75,0
48767,26,3,52,0,26,1
48768,20,2,38,0,32,0
48770,48,0,84,0,77,0
48801,0,20,23,1,23,2
48806,25,7,47,0,47,0
48807,38,0,60,0,54,0
48808,13,41,21,2,21,5
48809,0,15,46,0,14,1
48811,0,3,65,0,40,0
48813,0,26,28,2,24,5
48815,30,24,40,0,34,0
48816,23,2,47,0,47,0
48817,10,7,27,2,0,3
48818,24,1,62,0,51,0
48819,18,2,35,0,35,0
48820,16,35,22,2,20,5
48821,10,37,13,2,10,5
48822,20,27,28,2,20,5
48823,0,41,12,2,12,5
48825,0,43,11,2,11,5
48827,0,28,22,2,18,5
48829,23,4,48,0,48,0
48831,33,0,56,0,44,0
48832,11,20,28,1,28,2
48834,19,15,73,0,30,1
48835,16,8,43,0,35,0
48836,22,2,31,0,31,0
48837,15,29,24,2,15,5
48838,0,10,49,0,0,1
48840,0,37,24,2,24,5
48841,23,1,54,0,31,0
48842,8,41,8,2,8,5
48843,0,19,22,1,22,3
48845,20,1,72,0,57,0
48846,0,5,54,0,39,0
48847,17,8,34,0,34,0
48848,32,0,44,0,41,0
48849,35,0,55,0,50,0
48850,0,2,65,0,38,0
48851,23,4,55,0,47,0
48852,18,6,58,0,47,0
48853,28,5,52,0,52,0
48854,0,44,17,2,17,7
48855,0,2,35,0,35,0
48856,18,1,56,0,54,0
48857,25,8,39,0,38,0
48858,0,19,0,1,0,2
48860,18,4,63,0,55,0
48861,31,0,41,0,31,0
48864,0,37,19,2,19,5
48865,16,14,61,0,29,1
48866,14,5,38,0,24,2
48867,0,6,33,0,10,2
48870,25,7,76,0,41,0
48871,21,5,52,0,52,0
48872,23,8,37,0,35,0
48873,18,8,49,0,41,0
48874,22,13,45,0,45,0
48875,23,14,32,0,24,1
48876,11,33,22,2,18,5
48877,21,8,38,0,38,0
48878,13,14,13,1,13,2
48879,0,29,30,2,30,1
48880,0,20,28,1,28,2
48881,15,5,44,0,39,0
48883,21,19,21,1,21,2
48884,0,12,74,0,28,1
48885,16,11,72,0,24,1
48886,14,4,56,0,44,0
48888,0,4,69,0,42,0
48889,29,1,54,0,54,0
48890,35,0,44,0,35,0
48891,24,8,41,0,41,0
48892,25,33,25,2,25,4
48893,31,0,31,0,31,0
48894,27,4,40,0,32,0
48895,21,27,27,2,27,4
48896,25,11,25,1,25,2
48897,29,4,62,0,53,0
48906,0,41,10,2,10,5
48910,0,40,0,2,0,5
48911,0,40,5,2,0,5
48912,0,43,7,2,7,5
48915,0,40,8,2,8,5
48917,0,40,13,2,0,5
48921,5,40,7,2,7,5
48933,4,44,5,2,5,5
49001,0,35,0,1,0,11
49002,0,32,10,1,9,9
49004,0,44,14,1,9,12
49006,6,33,10,1,0,9
49007,0,34,6,1,0,11
49008,0,33,9,1,6,9
49009,0,33,17,1,10,9
49010,0,2,46,0,38,0
49011,19,6,29,1,29,1
49012,0,35,27,2,0,11
49013,0,1,42,0,0,1
49014,0,25,0,1,0,6
49015,11,27,11,2,11,8
49017,0,24,12,1,0,5
49021,19,23,29,1,22,3
49022,0,12,0,1,0,4
49024,0,32,12,1,0,9
49026,30,1,53,0,30,1
49027,11,2,51,0,11,2
49028,21,3,63,0,21,1
49029,15,10,26,1,26,2
49030,36,0,72,0,36,0
49031,0,8,48,0,26,2
49032,40,0,46,0,40,0
49033,14,25,14,1,14,4
49034,21,31,26,2,21,9
49036,0,5,44,0,0,5
49037,0,29,11,2,0,8
49038,13,8,20,1,20,3
49040,31,0,59,0,31,0
49042,30,2,42,0,34,0
49043,14,5,28,1,21,3
49045,23,4,40,0,29,1
49046,22,7,43,0,29,2
49047,0,8,46,0,0,3
49048,0,44,8,1,0,12
49050,18,24,29,1,19,3
49051,21,20,21,1,21,3
49052,30,5,39,0,37,0
49053,12,54,16,2,12,14
49055,22,3,41,0,33,0
49056,17,2,53,0,17,2
49057,8,11,19,1,19,4
49058,0,4,45,0,35,0
49060,15,17,36,0,18,4
49061,30,1,57,0,43,0
49064,16,7,28,1,21,3
49065,16,8,34,0,30,1
49066,26,3,47,0,46,0
49067,29,1,39,0,32,0
49068,0,23,17,1,15,4
49070,20,32,32,0,25,6
49071,0,32,20,1,16,9
49072,37,0,46,0,40,0
49073,27,4,45,0,38,0
49074,4,44,11,1,4,12
49075,45,0,52,0,41,0
49076,0,6,29,1,29,1
49078,19,31,29,1,22,9
49079,0,20,30,1,26,5
49080,19,33,29,1,23,9
49082,10,3,47,0,10,4
49083,0,50,21,1,13,13
49084,11,9,11,1,11,3
49085,0,12,13,1,0,4
49087,18,27,25,1,18,8
49088,19,26,25,1,24,7
49089,17,3,42,0,42,0
49090,23,2,32,0,23,2
49091,37,0,67,0,24,2
49092,18,7,31,0,18,1
49093,28,5,34,0,28,1
49094,0,3,39,0,35,0
49095,19,1,60,0,37,0
49096,26,1,54,0,51,0
49097,13,26,23,1,22,7
49098,0,11,15,1,15,4
49099,28,2,49,0,31,0
49101,13,9,28,1,22,3
49102,0,11,31,0,12,4
49103,13,13,23,1,19,5
49104,15,13,23,1,19,5
49106,0,8,25,1,20,3
49107,19,8,26,1,19,2
49111,0,13,26,1,0,5
49112,13,25,38,0,19,6
49113,20,36,26,1,20,3
49115,14,5,31,0,26,1
49116,17,16,33,0,24,3
49117,16,12,39,0,16,2
49119,10,5,33,0,28,1
49120,0,45,23,1,0,6
49125,11,8,27,1,22,3
49126,11,14,11,1,11,5
49127,13,9,18,1,13,3
49128,22,14,34,0,25,3
49129,18,16,34,0,22,3
49130,19,7,47,0,25,2
49201,0,24,42,0,0,7
49202,0,25,41,0,0,7
49203,0,25,47,0,0,7
49220,16,29,63,0,27,8
49221,0,7,45,0,0,2
49224,0,28,27,1,0,8
49227,19,3,56,0,15,4
49228,20,25,31,0,20,3
49229,19,8,41,0,28,2
49230,26,24,61,0,27,6
49232,48,0,93,0,48,0
49233,12,30,53,0,18,11
49234,14,29,50,0,14,8
49235,14,6,62,0,22,2
49236,0,12,35,0,24,2
49237,17,24,42,0,19,10
49238,22,1,40,0,34,0
49240,23,28,37,0,23,7
49241,0,1,58,0,19,3
49242,30,1,71,0,15,3
49245,22,1,45,0,22,4
49246,14,23,61,0,25,9
49247,0,2,74,0,25,1
49248,19,5,47,0,19,2
49249,19,25,62,0,23,9
49250,19,4,62,0,0,4
49251,0,24,31,0,23,6
49252,23,4,54,0,13,4
49253,0,7,65,0,23,2
49254,9,23,43,0,9,6
49255,30,2,73,0,30,1
49256,25,3,54,0,18,1
49259,27,19,50,0,27,5
49261,18,23,52,0,18,6
49262,28,2,78,0,23,3
49263,25,22,48,0,25,6
49264,20,25,31,0,27,8
49265,24,7,59,0,25,2
49266,24,1,82,0,26,3
49267,11,114,16,2,15,25
49268,13,11,37,0,13,2
49269,14,25,36,0,14,7
49270,15,46,26,2,25,5
49271,13,1,85,0,34,0
49272,19,23,44,0,19,6
49274,35,0,72,0,32,0
49276,16,81,24,2,23,21
49277,14,24,35,0,14,6
49279,24,5,52,0,24,2
49282,18,30,61,0,25,11
49283,17,24,49,0,17,7
49284,0,4,41,0,22,1
49285,30,6,48,0,30,1
49286,15,7,47,0,17,2
49287,21,6,53,0,24,2
49288,25,1,72,0,19,1
49289,22,5,50,0,22,2
49301,0,116,20,2,15,17
49302,16,34,35,0,27,1
49303,13,3,36,0,30,2
49304,0,2,105,0,47,0
49305,52,0,53,0,53,0
49306,0,116,24,2,9,17
49307,0,6,69,0,41,0
49309,25,1,94,0,36,0
49310,38,0,39,0,39,0
49312,23,2,81,0,23,1
49315,13,75,14,2,13,15
49316,0,115,20,2,13,17
49318,20,2,31,0,31,0
49319,19,75,32,0,28,13
49320,35,0,68,0,68,0
49321,14,116,19,2,14,17
49322,26,2,62,0,40,0
49323,21,68,28,2,23,14
49325,18,4,49,0,43,0
49326,20,8,52,0,20,1
49327,0,3,42,0,24,2
49328,27,2,43,0,37,0
49329,26,2,48,0,41,0
49330,24,2,38,0,36,0
49331,19,31,36,0,31,0
49332,29,1,46,0,46,0
49333,16,39,35,0,27,1
49335,18,74,25,2,19,15
49336,27,5,58,0,44,0
49337,0,7,59,0,0,3
49338,20,5,80,0,52,0
49339,28,5,39,0,34,0
49340,35,0,35,0,35,0
49341,0,70,31,0,18,12
49342,21,4,65,0,61,0
49343,27,3,36,0,31,0
49344,22,2,40,0,34,0
49345,26,53,33,0,27,10
49346,0,5,69,0,47,0
49347,33,0,63,0,33,0
49348,0,22,30,2,25,5
49349,0,4,66,0,0,3
49401,20,59,24,2,24,13
49402,29,1,94,0,37,0
49403,25,1,40,0,36,0
49404,0,95,28,3,26,15
49405,33,0,90,0,33,0
49406,17,4,39,0,26,1
49408,25,2,50,0,25,1
49410,36,0,93,0,36,0
49411,28,3,90,0,33,0
49412,0,4,45,0,29,2
49415,0,33,14,2,14,3
49417,0,29,26,2,26,2
49418,0,116,0,2,0,17
49419,21,6,36,0,29,1
49420,21,2,53,0,40,0
49421,30,3,60,0,40,0
49423,0,5,29,1,10,3
49424,0,4,31,0,0,1
49425,24,3,36,0,36,0
49426,10,76,13,2,13,16
49428,0,114,10,2,10,17
49431,0,4,67,0,0,1
49434,12,4,40,0,21,1
49435,15,116,24,2,19,17
49436,22,2,53,0,41,0
49437,16,30,25,2,23,2
49440,7,34,7,2,7,3
49441,0,33,12,2,0,3
49442,0,35,0,2,0,3
49444,0,35,0,2,10,3
49445,0,33,12,2,0,3
49446,10,4,35,0,33,0
49448,0,33,21,2,21,3
49449,19,6,54,0,19,1
49450,0,1,52,0,0,1
49451,23,10,23,1,23,1
49452,21,4,37,0,35,0
49453,15,4,37,0,24,1
49454,13,4,70,0,13,1
49455,0,4,38,0,36,0
49456,15,33,17,2,17,3
49457,19,35,19,2,19,3
49458,29,4,87,0,29,1
49459,49,0,81,0,65,0
49460,20,6,35,0,20,1
49461,0,32,22,2,19,3
49464,0,8,24,1,16,3
49503,0,117,6,2,0,17
49504,0,117,12,2,7,17
49505,6,117,11,2,0,17
49506,0,116,7,2,7,17
49507,0,117,0,2,0,17
49508,0,116,12,2,0,17
49509,0,117,8,2,8,17
49512,0,114,14,2,6,17
49519,0,118,6,2,6,17
49525,0,117,19,2,0,17
49534,9,117,13,2,13,17
49544,10,118,17,2,11,17
49546,0,114,17,2,16,17
49548,0,116,11,2,0,17
49601,0,3,91,0,49,0
49611,29,5,34,0,14,1
49612,20,5,65,0,24,1
49613,42,0,NA,0,69,0
49614,27,3,NA,0,60,0
49615,0,5,62,0,22,1
49616,45,0,NA,0,46,0
49617,35,0,NA,0,37,0
49618,27,2,108,0,65,0
49619,38,0,NA,0,81,0
49620,30,25,114,0,30,4
49621,31,0,129,0,31,0
49622,14,5,73,0,33,0
49623,11,6,87,0,58,0
49625,48,0,NA,0,56,0
49626,1,3,NA,0,53,0
49627,24,5,83,0,43,0
49628,50,0,NA,0,54,0
49629,23,16,90,0,23,4
49630,0,1,136,0,38,0
49631,22,1,58,0,50,0
49632,54,0,98,0,54,0
49633,42,0,95,0,23,1
49634,11,3,NA,0,44,0
49635,51,0,NA,0,56,0
49636,13,1,149,0,51,0
49637,16,41,117,0,16,8
49638,40,0,119,0,58,0
49639,18,1,81,0,71,0
49640,25,1,NA,0,38,0
49642,17,2,103,0,57,0
49643,20,25,124,0,20,4
49644,42,0,137,0,80,0
49645,38,0,NA,0,81,0
49646,0,3,62,0,0,2
49648,33,0,92,0,33,0
49649,27,16,96,0,27,5
49650,19,26,124,0,19,4
49651,36,0,83,0,39,0
49653,43,0,135,0,43,0
49654,46,0,142,0,50,0
49655,14,2,93,0,70,0
49656,40,0,119,0,84,0
49657,32,0,82,0,58,0
49659,22,5,47,0,0,1
49660,0,3,110,0,53,0
49663,23,2,100,0,32,0
49664,21,1,135,0,37,0
49665,38,0,63,0,40,0
49666,19,41,102,0,19,8
49667,15,3,59,0,15,1
49668,33,0,127,0,43,0
49670,50,0,143,0,50,0
49674,43,0,136,0,43,0
49675,23,3,NA,0,66,0
49676,27,8,71,0,28,1
49677,0,7,78,0,55,0
49679,34,0,55,0,48,0
49680,26,3,79,0,0,2
49682,31,0,123,0,31,0
49683,48,0,145,0,48,0
49684,0,41,107,0,0,8
49686,0,41,95,0,0,8
49688,0,4,90,0,61,0
49689,35,0,NA,0,81,0
49690,16,41,85,0,16,8
49701,17,3,63,0,54,0
49705,13,1,46,0,46,0
49706,20,6,52,0,21,3
49707,0,7,111,0,0,1
49709,33,0,57,0,57,0
49710,41,0,NA,0,41,0
49712,12,8,43,0,12,6
49713,21,1,49,0,0,3
49715,34,0,NA,0,0,1
49716,24,1,65,0,31,0
49717,15,5,47,0,29,3
49718,32,0,77,0,56,0
49719,42,0,NA,0,42,0
49720,24,3,73,0,36,0
49721,0,2,55,0,55,0
49722,12,9,59,0,12,5
49724,21,3,NA,0,21,8
49725,73,0,NA,0,73,0
49726,126,0,NA,0,126,0
49727,0,3,48,0,38,0
49728,73,0,NA,0,57,0
49729,22,3,71,0,52,0
49730,29,3,29,2,29,3
49733,19,3,19,2,19,3
49735,0,3,0,2,0,3
49736,49,0,NA,0,49,0
49738,35,0,35,0,35,0
49740,0,7,82,0,0,4
49743,32,0,112,0,66,0
49744,32,0,112,0,32,0
49745,55,0,NA,0,55,0
49746,0,1,83,0,42,0
49747,44,0,144,0,61,0
49748,75,0,NA,0,59,0
49749,0,2,40,0,40,0
49751,27,3,27,2,27,3
49752,4,3,NA,0,4,8
49753,20,7,89,0,25,1
49755,28,1,71,0,45,0
49756,59,0,59,0,59,0
49757,67,0,114,0,104,0
49759,31,0,85,0,82,0
49760,30,2,NA,0,54,0
49762,53,0,NA,0,72,0
49764,15,10,57,0,15,5
49765,31,0,64,0,64,0
49766,0,7,129,0,24,1
49768,94,0,NA,0,77,0
49769,0,1,77,0,44,0
49770,0,8,62,0,0,5
49774,22,2,NA,0,22,1
49775,141,0,195,0,195,0
49776,28,1,110,0,40,0
49777,27,6,133,0,27,1
49779,0,1,108,0,60,0
49780,21,2,NA,0,21,1
49781,0,2,78,0,44,0
49782,155,0,203,0,160,0
49783,0,3,NA,0,0,8
49788,0,3,NA,0,0,8
49791,10,2,42,0,42,0
49793,51,0,NA,0,58,0
49795,23,4,23,2,23,3
49796,0,5,45,0,0,6
49799,12,4,25,2,25,3
49801,0,3,NA,0,77,0
49802,9,3,NA,0,77,0
49805,13,7,NA,0,13,2
49806,43,0,NA,0,20,1
49807,23,2,NA,0,23,1
49808,59,0,NA,0,59,0
49812,46,0,NA,0,48,0
49814,19,4,NA,0,19,3
49815,40,0,NA,0,55,0
49816,47,0,NA,0,26,1
49817,61,0,NA,0,25,1
49818,42,0,NA,0,42,0
49819,45,0,NA,0,45,0
49820,86,0,NA,0,57,0
49821,42,0,NA,0,42,0
49822,42,0,NA,0,42,0
49825,39,0,NA,0,29,1
49826,36,0,NA,0,32,0
49827,68,0,NA,0,58,0
49829,0,2,NA,0,0,1
49831,39,0,NA,0,67,0
49833,8,1,NA,0,8,1
49834,43,0,NA,0,57,0
49835,69,0,NA,0,44,0
49836,102,0,NA,0,52,0
49837,17,2,NA,0,17,1
49838,72,0,NA,0,43,0
49839,147,0,NA,0,86,0
49840,92,0,NA,0,31,0
49841,0,12,NA,0,0,5
49847,26,1,NA,0,43,0
49848,27,1,NA,0,27,1
49849,0,15,NA,0,0,7
49852,8,3,NA,0,55,0
49853,106,0,NA,0,77,0
49854,71,0,NA,0,0,1
49855,0,16,NA,0,0,8
49858,0,2,72,0,0,3
49861,36,0,NA,0,36,0
49862,64,0,NA,0,0,1
49863,40,0,NA,0,41,0
49864,47,0,NA,0,42,0
49866,11,15,NA,0,0,7
49868,96,0,NA,0,84,0
49870,0,3,NA,0,61,0
49871,29,15,NA,0,19,7
49872,29,2,NA,0,29,1
49873,38,0,NA,0,38,0
49874,31,0,NA,0,31,0
49876,9,3,NA,0,69,0
49877,66,0,NA,0,78,0
49878,29,2,NA,0,29,1
49879,40,0,NA,0,40,0
49880,36,0,NA,0,36,0
49881,30,2,NA,0,65,0
49883,125,0,NA,0,68,0
49884,95,0,NA,0,31,0
49885,20,12,NA,0,20,5
49886,31,0,NA,0,31,0
49887,31,0,101,0,31,0
49891,51,0,NA,0,44,0
49892,10,3,NA,0,57,0
49893,20,2,89,0,20,3
49894,7,2,NA,0,7,1
49895,86,0,NA,0,30,1
49896,25,2,NA,0,25,1
49901,8,7,NA,0,8,2
49902,41,0,NA,0,91,0
49903,60,0,NA,0,91,0
49905,13,7,NA,0,16,2
49908,21,1,NA,0,52,0
49910,54,0,NA,0,113,0
49911,9,3,NA,0,70,0
49912,60,0,NA,0,84,0
49913,0,8,NA,0,0,2
49915,60,0,NA,0,75,0
49916,21,5,NA,0,27,1
49917,9,7,NA,0,9,2
49918,55,0,NA,0,55,0
49919,31,0,NA,0,63,0
49920,45,0,NA,0,87,0
49921,5,8,NA,0,11,2
49922,11,8,NA,0,12,2
49925,71,0,NA,0,93,0
49927,60,0,NA,0,77,0
49929,57,0,NA,0,61,0
49930,0,8,NA,0,0,2
49931,0,8,NA,0,8,2
49934,11,8,NA,0,12,2
49935,60,0,NA,0,75,0
49938,0,3,NA,0,63,0
49942,5,8,NA,0,5,2
49945,0,8,NA,0,13,2
49946,0,1,NA,0,61,0
49947,35,0,NA,0,108,0
49948,65,0,NA,0,69,0
49950,31,0,NA,0,31,0
49952,46,0,NA,0,73,0
49953,81,0,NA,0,85,0
49955,15,5,NA,0,18,1
49958,34,0,NA,0,47,0
49959,8,3,NA,0,76,0
49960,66,0,NA,0,70,0
49961,44,0,NA,0,75,0
49962,44,0,NA,0,89,0
49963,11,7,NA,0,15,2
49965,37,0,NA,0,41,0
49967,70,0,NA,0,102,0
49968,0,3,NA,0,78,0
49969,53,0,NA,0,86,0
49970,41,0,NA,0,72,0
49971,73,0,NA,0,121,0
50001,39,0,42,0,39,0
50002,46,0,65,0,35,0
50003,20,16,29,1,29,3
50005,18,2,60,0,43,0
50006,11,1,75,0,59,0
50007,14,29,12,3,12,12
50008,40,0,82,0,72,0
50009,9,35,17,3,9,12
50010,5,3,30,1,30,2
50011,2,3,32,0,32,0
50012,0,4,31,0,31,0
50014,0,4,34,0,34,0
50020,44,0,75,0,21,1
50021,5,37,0,3,0,12
50022,41,0,80,0,0,1
50023,0,38,5,3,5,12
50025,0,1,99,0,41,0
50026,50,0,69,0,23,1
50027,36,0,68,0,61,0
50028,33,0,38,0,38,0
50029,46,0,79,0,33,0
50032,9,37,11,3,9,12
50033,22,9,32,0,29,2
50034,21,1,68,0,47,0
50035,16,29,13,3,13,12
50036,0,4,46,0,41,0
50038,15,29,26,2,23,8
50039,18,1,37,0,37,0
50041,16,1,NA,0,57,0
50042,24,1,80,0,23,1
50044,31,0,27,1,27,1
50046,23,12,17,1,17,5
50047,21,21,25,2,21,10
50048,48,0,58,0,42,0
50049,63,0,40,0,40,0
50050,61,0,100,0,25,1
50051,31,0,62,0,58,0
50052,38,0,95,0,69,0
50054,12,12,28,1,24,7
50055,29,1,34,0,34,0
50056,26,4,40,0,40,0
50057,46,0,20,1,20,1
50058,38,0,89,0,36,0
50060,35,0,67,0,63,0
50061,14,35,23,2,21,10
50062,52,0,28,1,28,1
50063,21,17,30,1,30,2
50064,36,0,74,0,21,1
50065,15,2,118,0,44,0
50066,34,0,52,0,31,0
50067,14,2,92,0,40,0
50068,42,0,65,0,37,0
50069,17,28,27,2,25,8
50070,32,0,42,0,40,0
50071,31,0,79,0,54,0
50072,26,5,36,0,34,0
50073,16,28,11,3,11,12
50074,50,0,109,0,57,0
50075,22,1,46,0,46,0
50076,17,1,85,0,28,1
50078,16,2,67,0,60,0
50101,24,1,NA,0,65,0
50102,16,1,58,0,58,0
50103,23,1,87,0,40,0
50104,45,0,77,0,61,0
50105,15,3,40,0,40,0
50106,29,2,79,0,63,0
50107,28,1,66,0,14,1
50108,29,1,87,0,35,0
50109,14,20,25,2,25,6
50111,13,37,17,3,17,12
50112,39,0,62,0,57,0
50115,41,0,73,0,48,0
50116,42,0,27,1,27,1
50117,12,1,96,0,38,0
50118,28,10,26,1,26,6
50119,26,1,19,1,19,1
50120,18,2,60,0,60,0
50122,0,2,66,0,48,0
50123,29,1,73,0,44,0
50124,19,12,17,1,17,5
50125,26,18,29,1,26,7
50126,0,2,82,0,51,0
50127,27,1,35,0,35,0
50128,43,0,61,0,26,1
50129,41,0,79,0,0,1
50130,28,2,53,0,53,0
50131,9,37,13,3,13,12
50132,18,1,69,0,44,0
50133,22,2,95,0,43,0
50134,14,4,29,1,29,2
50135,36,0,54,0,50,0
50136,46,0,78,0,62,0
50138,33,0,0,1,0,1
50139,60,0,38,0,38,0
50140,0,2,92,0,40,0
50141,20,2,68,0,63,0
50142,14,3,64,0,48,0
50143,23,1,33,0,33,0
50144,0,2,85,0,32,0
50146,49,0,58,0,50,0
50147,38,0,103,0,63,0
50148,25,2,71,0,36,0
50149,63,0,73,0,41,0
50150,45,0,33,0,33,0
50151,58,0,64,0,33,0
50153,41,0,57,0,57,0
50154,22,1,51,0,51,0
50155,66,0,76,0,61,0
50156,0,5,31,0,31,0
50157,34,0,71,0,66,0
50158,0,2,58,0,43,0
50160,25,6,33,0,30,1
50161,30,1,26,1,26,2
50162,20,2,43,0,43,0
50163,53,0,27,1,27,1
50164,42,0,52,0,48,0
50165,45,0,59,0,55,0
50166,44,0,47,0,44,0
50167,31,0,42,0,42,0
50168,21,7,28,1,28,4
50169,0,28,25,3,20,12
50170,27,1,24,1,24,1
50171,39,0,71,0,71,0
50173,20,3,70,0,55,0
50174,44,0,70,0,17,1
50201,18,2,32,0,32,0
50206,20,1,77,0,44,0
50207,17,1,49,0,49,0
50208,26,1,42,0,38,0
50210,42,0,52,0,22,1
50211,14,35,20,2,18,10
50212,16,2,54,0,29,1
50213,32,0,57,0,0,1
50214,36,0,27,1,27,1
50216,53,0,63,0,35,0
50217,39,0,80,0,27,1
50218,30,3,39,0,37,0
50219,26,1,26,1,26,1
50220,26,1,44,0,39,0
50222,51,0,60,0,38,0
50223,26,1,69,0,43,0
50225,35,0,18,1,18,1
50226,12,36,16,3,16,12
50227,25,1,91,0,67,0
50228,18,8,32,0,26,3
50229,28,3,37,0,35,0
50230,13,1,56,0,56,0
50231,26,3,42,0,42,0
50232,45,0,45,0,45,0
50233,36,0,45,0,45,0
50234,29,2,37,0,37,0
50235,37,0,60,0,25,1
50236,28,2,41,0,41,0
50237,20,11,31,0,25,5
50238,58,0,54,0,50,0
50239,29,1,67,0,61,0
50240,27,5,37,0,24,1
50242,34,0,67,0,67,0
50243,12,5,24,1,24,2
50244,11,4,21,1,21,2
50246,20,1,61,0,47,0
50247,21,2,48,0,48,0
50248,22,2,38,0,38,0
50249,29,1,73,0,49,0
50250,37,0,47,0,45,0
50251,46,0,53,0,53,0
50252,29,1,26,1,26,1
50254,61,0,86,0,34,0
50255,39,0,71,0,55,0
50256,31,0,30,1,30,1
50257,40,0,50,0,27,1
50258,30,1,85,0,41,0
50261,25,7,35,0,33,0
50262,18,2,69,0,17,1
50263,10,36,19,2,19,10
50264,23,1,76,0,21,1
50265,0,36,14,3,11,12
50266,0,36,17,3,15,12
50268,31,0,63,0,47,0
50271,26,1,63,0,52,0
50272,61,0,35,0,35,0
50273,38,0,48,0,46,0
50274,46,0,87,0,15,1
50275,45,0,64,0,15,1
50276,11,1,35,0,35,0
50277,53,0,71,0,28,1
50278,18,1,56,0,56,0
50309,0,37,4,3,0,12
50310,0,37,0,3,0,12
50311,4,37,4,3,0,12
50312,7,37,7,3,4,12
50313,0,37,6,3,5,12
50314,0,37,0,3,0,12
50315,8,36,10,3,8,12
50316,0,37,5,3,0,12
50317,0,37,10,3,0,12
50319,2,37,5,3,2,12
50320,8,37,12,3,8,12
50321,0,36,11,3,10,12
50322,0,37,7,3,7,12
50323,0,36,15,3,15,12
50324,7,36,7,3,6,12
50325,0,36,15,3,15,12
50327,9,37,16,3,9,12
50401,0,13,NA,0,0,1
50420,18,1,NA,0,46,0
50421,0,1,NA,0,58,0
50423,39,0,NA,0,46,0
50424,66,0,NA,0,66,0
50426,34,0,90,0,46,0
50428,17,12,NA,0,17,1
50430,49,0,NA,0,72,0
50431,29,1,NA,0,44,0
50432,53,0,NA,0,59,0
50433,24,2,NA,0,38,0
50434,33,0,NA,0,33,0
50435,25,1,122,0,36,0
50436,44,0,NA,0,47,0
50438,27,1,NA,0,33,0
50439,11,1,NA,0,50,0
50440,27,1,105,0,32,0
50441,29,3,NA,0,41,0
