"GEOID","minDisHosp","timeDrive","countDrive"
6065030101,2.65,5.77,29
6065030400,1.02,2.81,30
6037530302,1.93,7.29,90
6037530700,1.22,4.81,92
6037531201,0.52,2.42,92
6053011604,8.24,21.07,1
6037800408,10.87,32.55,0
6037531301,0.21,0,97
6037531604,1.51,4.44,94
6037531800,2.57,6.72,86
6037532200,2.77,5.87,94
6037532604,0.55,2.26,93
6037532900,2.11,5.18,91
6037533203,1.68,3.65,92
6037533401,2.16,4.19,89
6053012000,2.33,7.96,1
6053012402,4.38,11.41,1
6053012700,2.18,6.1,2
6053013700,5.68,9.98,3
6037533803,3.04,6.25,87
6037533806,3.53,8.43,90
6037534002,2.84,7.91,93
6037534102,3.49,8.46,92
6053014301,11.66,16.48,4
6037481402,1.38,3.34,72
6037481603,1.36,3.76,75
6037481604,1.27,3.3,76
6037481712,0.51,2.39,76
6037481714,0.48,0.9,78
6037481901,1.77,4.27,92
6037482002,0.69,5.65,84
6037482101,0.8,3.88,80
6037482202,1,3.82,72
6037482303,0.48,0,80
6037482401,1.35,2.93,76
6037575500,1.29,4.19,55
6059099411,1.49,5.72,50
6059099415,3.15,6.6,44
6059099506,5.56,11.03,48
6059099514,5.26,12.93,46
6059099605,2.46,6.18,56
6059099702,1.99,6.27,50
6059110001,2.57,7.83,64
6059110004,2.18,5.75,60
6059110007,2.01,5.69,58
6059110106,1.07,3.89,65
6059110113,2.08,5.2,62
6059110118,1.79,4.91,62
6053010101,5.15,9.18,4
6053010400,10.26,17.3,4
6053010501,7.99,18.08,3
6067008910,2.08,10.38,21
6041128100,6.64,13.54,21
6045011600,1.53,3.3,1
6037408630,4.79,10.33,76
6037408705,4.1,12.81,58
6037408800,1.6,5.42,33
6037430200,1.72,7.16,47
6037430302,0.9,2.17,49
6037430802,1.64,7.06,57
6037542200,2.39,4.64,85
6037542501,2.58,6.29,82
6037542800,1.94,5.74,84
6037543305,4.41,13.29,60
6037543501,0.98,1.89,72
6037543603,1.33,4.09,61
6037603900,1.46,3.91,78
6037620301,3.83,8.66,59
6061020402,6.06,14.07,4
6061020712,1.07,6.18,18
6061020805,0.51,0,21
6061021038,3.47,7.51,13
6061021039,6.63,15.85,7
6061021044,5.76,11.07,7
6067009406,19.9,37.98,0
6067009408,12.85,20.35,4
6067009503,13.34,16.17,6
6067009615,3.33,9.68,13
6067009617,4.59,11.04,12
6067009637,6.8,13.16,11
6067009639,3.03,10.41,15
6061021045,2.41,7.05,14
6037480304,0.99,2.51,74
6037480703,2.01,4.61,71
6037481101,0.17,0,70
6037481103,0.81,2.44,71
6067009005,3.56,9.04,21
6067009006,1.56,8.85,21
6067009011,1.73,7.23,21
6067009105,3.18,7.31,21
6067009108,4.14,7.15,20
6067008131,1.35,5,21
6067008134,0.37,0,21
6067008143,1.48,5.47,18
6067008203,4.37,10.58,18
6067008206,3.98,11.91,18
6067008507,2.08,6.19,13
6067008513,3.37,10.12,7
6067008702,5.83,15.93,18
6067008705,5.95,10.77,16
6113010401,13.82,25.48,1
6053001200,0.54,2.58,3
6111007509,4.6,9.52,6
6111007607,4.67,16.07,6
6113010513,1.43,9.49,9
6113010602,2.72,4.44,12
6113010606,3.45,4.75,16
6113010701,1.99,4.99,12
6113010800,2.84,7.8,4
6113010901,2.19,6.14,4
6113011102,2.23,6.07,4
6113011103,2.85,6.96,4
6115040303,3.88,8.21,5
6115040500,4.35,7.63,5
6111004600,9.22,14.98,5
6111004902,1.62,3.6,8
6111005003,2.06,6.67,8
6111005204,3.04,8.68,7
6111005403,2.08,5.59,10
6111005503,3.09,7.24,8
6115040902,3.77,0,1
6111001900,2.17,0,6
6111006200,1.46,6.76,7
6111006600,0.5,0,7
6111007202,2.7,9.02,12
6111007406,4.11,9.9,10
6111007506,4.76,9.08,8
6111001206,6.71,46.15,0
6111001401,5.06,12,6
6111001507,3.92,9.6,7
6111004400,6.28,14.26,5
6111002200,0.75,0,8
6111002901,3.61,9.54,7
6111003612,17.17,16.31,6
6111003802,3.66,10.18,7
6113010505,3.55,0,12
6111005600,6.28,9.08,8
6111005911,1.49,0,9
6113010511,0.75,6.87,11
6003010000,29.41,43.65,0
6013355108,1.9,4.45,5
6037141303,0.59,1.78,61
6037192620,1.1,2.72,88
6001406300,0.23,0,39
6037408629,3.81,10.02,50
6037269601,0.43,2.89,79
6037544001,3.16,6.82,81
6037920322,1.31,7.18,12
6023000200,1.34,3.81,5
6035040600,36.41,54.53,0
6037111201,3.21,7.8,33
6037208302,0.52,1.42,99
6037403319,4.44,8.52,45
6019004211,6.81,12.69,13
6037124102,4.08,7.24,64
6047000701,9.51,12.36,3
6037434001,2.05,4.92,76
6037900505,3.55,7.53,2
6037542105,2.64,5.02,86
6065042506,5.44,12.85,23
6037571503,1.72,5.05,71
6065040702,5.74,9.51,18
6059075806,0.32,0,55
6065043900,2.05,9.37,11
6071004001,2.57,8.55,27
6067007107,10.82,13.86,18
6067009312,3.73,10.47,15
6059099408,3.77,8.81,50
6073018515,2.05,12.17,4
6037228720,1.31,3.84,91
6037574800,0.82,2.7,65
6037134422,0.19,0,20
6075016700,0.27,1.86,38
6089010900,2.58,6.33,5
6095252611,2.34,6.95,8
6111007100,1.66,7.27,12
6075015900,0.66,1.85,38
6075061200,2.03,5.66,34
6083001604,14.24,17.96,7
6085503708,0.74,2.75,18
6077005127,3.99,9.16,9
6113011203,0.4,2.64,2
6099002702,1.35,4.74,10
6097150500,3.51,0,4
6073010111,4.39,9.9,23
6073013419,5.66,10.9,19
6073013601,3.07,10.71,24
6073013604,6.54,14.35,24
6073013606,5.16,12.24,24
6073008702,0.6,0,30
6073008901,1.56,5.46,28
6073008902,1.13,5.1,29
6073009107,1.48,6.36,29
6073009202,1.14,6.49,30
6097153807,7.52,12.07,7
6097153901,3.18,4.86,6
6071009910,3.3,7.03,3
6099002503,1.38,5.79,10
6099002605,1.45,5.75,11
6013346201,6.17,11.98,9
6013350000,5.65,13.07,19
6047000505,12.7,19.96,2
6047000702,9.6,15.75,2
6047001002,1.81,10.12,2
6047001200,2.5,5.97,2
6019005905,6.76,13.49,11
6037553000,0.86,3.77,101
6073013906,4.42,11.45,24
6073013907,4.97,12.32,24
6073014002,4.42,11.87,24
6073014101,3.68,10.98,24
6073014500,2.07,6.43,29
6073014602,2.2,7.79,29
6073014806,0.67,3.98,29
6073014902,0.88,4.82,29
6073015200,1.43,5.63,29
6073015302,2.59,7.97,24
6071008403,3.73,6.78,20
6071008602,8.58,14.58,16
6097152702,2.85,0,8
6073013313,2.41,6.4,23
6073013401,1.81,5.49,24
6073013414,1.23,5.17,23
6073013416,3.15,7.37,24
6073013417,4.25,9.34,24
6097152600,7.55,12.43,7
6071011101,6.41,22.87,2
6071011206,3.49,8.21,1
6071011401,2.65,6.94,1
6087110300,2.94,5.34,4
6087110501,1.63,4.64,4
6087110502,1.63,2.93,4
6097152802,0.84,3.12,8
6097153001,1.96,3.69,8
6097153002,2.1,3.96,8
6097153005,2.54,0,8
6071011001,3.92,14.34,1
6073019203,5.71,13.59,4
6073019302,2.85,6.19,4
6073019303,5.19,12.3,4
6073019404,3.75,8.46,4
6073019501,3.39,8.93,4
6073019602,5.1,11.6,4
6073008507,2.14,6.8,30
6073008509,1.41,6.44,30
6097150100,6.81,10.53,6
6085512029,1.29,5.54,14
6085512030,1.77,5.5,13
6073008511,1.87,5.37,30
6065043239,10.73,19.98,4
6065043244,4.33,11.53,6
6097150202,3.24,4.71,3
6099003002,3.28,12.57,9
6099003500,21.77,41.2,0
6099003604,6.35,6.14,7
6099003700,5.16,9.38,8
6099003805,2.65,7.45,9
6099003904,1.97,5.43,8
6115040901,4.91,19.87,1
6099003909,1.54,5.39,9
6101050101,0.33,0,6
6101050202,0.35,0,6
6101050302,0.74,2.64,5
6065043265,1.87,9.79,5
6065043274,4.33,21.58,5
6065043218,4.35,11.58,6
6065043229,2.26,4.58,6
6071011700,14.97,26.12,1
6071011800,8.74,7.14,1
6089012702,9.33,0,1
6095253403,7.66,14.2,5
6065043250,0.79,9.41,6
6073019701,1.84,7.57,4
6085512001,0.8,0,13
6097150612,6.74,8.82,8
6071012200,2.53,12.87,14
6065043254,4.86,6.92,6
6065043262,2.3,7.86,6
6097150602,1.97,6.67,9
6097150603,0.96,5.15,10
6073002712,1.63,6.9,29
6073019803,1.51,6.7,5
6073019806,3.18,11.26,4
6085511200,1.24,4.95,26
6085511400,2.17,7.21,20
6085511609,0.22,0,17
6085511702,1.85,6.51,19
6085511705,1.54,0,19
6085511910,5.33,13.7,12
6073001900,2.04,5,29
6073002100,2.34,5.34,29
6073002302,1.39,4.37,29
6073002401,2.17,5.63,29
6073002501,2.41,8,29
6073002707,0.94,3.39,29
6073002708,0.54,3.25,29
6085511915,4.51,9.89,13
6085512019,4.15,10.16,13
6085512024,4.96,9.35,13
6073002710,0.71,3.72,29
6073002904,0.56,0,29
6073003001,2.63,6.23,29
6073003103,3.18,7.79,27
6073003105,4.2,11.04,24
6065043005,12.77,19.86,8
6073013702,3.36,9.2,24
6097153703,14.79,32.27,0
6065043009,13.86,21.26,5
6065043211,0.86,6.56,7
6065043217,4.06,10.03,6
6073008366,6.45,12.14,22
6073008503,4.2,10.56,29
6087110700,0.98,3.62,4
6087120301,12.03,24.2,3
6073008364,1.34,5.62,28
6097154201,19.63,22.95,1
6099000403,0.65,0,12
6099002803,0.48,2.88,11
6097153801,7.01,11.53,7
6077005114,2.13,8.31,15
6077005125,2.23,7.13,12
6077005126,2.32,5.92,16
6077005130,2.99,9.71,9
6103000700,1.69,0,1
6019005909,2.5,5.44,11
6019005912,2.67,7.14,11
6019006201,8.93,19.81,8
6019006501,7.43,17.56,1
6019006502,9.24,19.42,1
6019006603,0.36,0,2
6077005501,9.66,16.92,8
6109004100,6.01,12.28,3
6037601212,0.75,3.48,84
6111002905,5.18,9.53,7
6111003201,1.6,5.8,8
6111003609,5.82,14.28,6
6111003900,3.3,9.75,7
6111004101,4.46,11.36,7
6111004200,5.14,13.91,5
6111004506,5.75,12.75,5
6041106001,3.27,6.59,6
6041107000,3.6,7.34,6
6041109001,2.51,9.14,7
6061022600,2.83,7.16,14
6061023000,4.81,12.08,8
6061023500,7.73,17.41,4
6065043813,8.36,12.42,2
6037601401,1.67,4.5,86
6037601502,1.37,4.12,77
6061021035,4.84,9.31,12
6061021037,3.98,7.17,13
6061021401,11.85,19.5,5
6037402101,1.38,4.05,28
6111000302,13.52,19.37,1
6111001302,6.14,13.69,6
6111001402,3.91,13.54,6
6111001506,4.49,10.77,7
6111002000,1.39,4.97,8
6111002300,0.87,2.21,8
6111002800,2.59,5.12,6
6037402301,1.53,7.39,32
6037402402,0.62,0,40
6013304002,14.24,23.06,3
6037980021,2.57,11.93,26
6037980023,2.46,8.58,18
6037553200,1.26,4.15,100
6037553504,1.82,5.38,93
6037553702,1.75,3.51,86
6037553801,0.81,2.65,90
6037554001,1.72,5.08,92
6037554103,1.75,4.86,94
6037554105,1.18,4.67,95
6013304005,11.74,25.58,2
6013306003,2.04,6.64,8
6013307201,3.62,9.95,8
6013307205,2.52,9.25,8
6061021501,2.63,10.26,2
6037405400,1.05,4.53,61
6111007300,8.25,30.78,0
6037920033,9.91,20.83,6
6037920038,7.7,15.32,10
6101051100,20.36,30.61,0
6037601700,1.27,3.61,81
6037602509,1.39,4.09,79
6037602900,1.49,3.76,86
6037603006,0.49,1.77,86
6037603101,0.31,0,87
6045011500,0.25,0,1
6047000201,9.84,18.65,4
6047000202,9.21,19.5,3
6077005106,5.97,9.23,15
6077005110,0.37,0,15
6077005206,4.82,11.46,6
6077005210,3.11,7.96,5
6077005302,1.14,2.74,9
6077005403,1.26,5.54,5
6077005406,1.04,3.93,7
6019002602,0.8,3.99,13
6019002800,1.83,3.23,13
6019003001,3.46,7.25,13
6019003004,3.09,5.55,13
6019003102,4.21,8.83,12
6019004207,9.18,16.24,13
6061021802,2.85,6.15,3
6061022400,0.73,0,15
6075011100,0.2,0,38
6075011300,0.07,0,37
6097151100,8.42,13.95,6
6075016500,0.41,0,34
6037603703,1.42,4.09,78
6037604001,2.36,5.52,75
6037604100,2.53,5.55,77
6037620002,3.67,8.4,64
6037620102,4.62,9.43,63
6037620201,4.78,9.14,56
6037620521,3.08,6.99,68
6037620522,3.26,7.84,64
6107002002,1.75,3.79,6
6041121200,2.68,9.02,17
6041124100,4.69,12.86,18
6037980019,6.7,19.63,12
6037620602,1.94,4.69,64
6061023700,9.65,17.85,4
6061023800,9.85,23.75,3
6061990000,12.77,26.91,1
6067005508,2.36,5.78,21
6067008009,4.49,11.34,18
6067008119,0.92,5.44,21
6073019809,1.84,5.77,5
6073019904,3.86,11.48,5
6071010424,21.67,120.43,0
6071010804,7.68,22.3,5
6071010901,3.4,14.94,1
6073007200,4.3,12.77,26
6075012902,0.87,3.06,36
6085506204,2.08,5.22,20
6067009501,14.54,17.53,4
6087100500,4.97,10.59,4
6087100800,1.7,5.19,4
6087101000,2.71,6.94,4
6073008311,4.64,13.47,23
6037404901,2.61,6.56,64
6037404903,2.06,5.94,70
6037405203,0.93,4.19,75
6037405301,1.39,3.56,65
6073020021,4.55,13.32,5
6073020026,4.59,13.99,5
6089012302,10.5,29.52,1
6065040609,5.7,12.84,18
6065040615,6.46,12.58,19
6065040703,5.59,11.38,16
6111001602,1.93,7.52,6
6111004715,6.47,9.26,7
6077003700,7.44,10.5,8
6065045207,0.37,0,4
6065045212,2.69,6.92,5
6075026001,0.38,2.19,34
6065042716,6.59,17.72,5
6111001800,1.89,5.08,6
6013360102,7.14,16.99,17
6075025402,1.1,3.15,36
6075025600,0.59,1.08,35
6037542103,2.41,5.92,86
6073020710,5.97,15.19,4
6067009608,1.4,5.08,16
6067009614,2.56,8.81,13
6073020107,2.35,6.66,4
6073020109,1.67,4.56,4
6073020207,1.63,4.49,5
6073021205,13.79,25.08,5
6065044405,11.07,43.66,0
6067009618,3.81,9.8,12
6067009630,7.03,14.81,11
6067009635,7.21,14.46,11
6081612900,1.97,4.98,21
6085501200,2.48,5.3,18
6085501401,1.73,4.16,20
6073020209,2.21,4.52,4
6073020304,4.4,13.55,4
6073020306,2.1,12.65,5
6071008704,9.48,16.5,15
6103000200,17.57,28.69,1
6103000500,4.1,4.66,1
6065044922,3.18,7.54,5
6065044925,5.09,11.15,5
6065044928,4.36,8.94,5
6065044932,6.09,12.56,5
6065045000,4.52,10.08,5
6065045110,6.27,12.3,4
6065045116,3.88,8.39,5
6065045118,2.54,4.83,5
6075026200,2.14,5.75,33
6075026302,1.41,4.96,32
6075026401,1.85,6.11,33
6075030102,0.42,0,31
6075030301,0.95,4.32,30
6107002304,0.81,4.43,5
6107002601,13.53,16.29,7
6103001000,21.26,29.99,1
6065042719,4.21,10.61,9
6065042723,6.22,14.27,7
6065042728,0.96,0,10
6065046601,4.14,10.85,15
6065047000,2.38,5.51,1
6111007700,4.43,7.28,10
6111008001,1.81,6.21,12
6075021700,1.23,5.26,33
6075022801,0.59,2.86,37
6075022803,0.44,1.9,37
6075022903,0.42,2.11,39
6075023102,2.43,7.81,33
6075025300,0.35,0,34
6065045215,3.45,6.53,5
6065045217,2.06,4.44,4
6065045303,2.1,4.7,4
6065045501,0.59,0,4
6065045605,14.69,29.75,1
6065043822,7.94,9.92,14
6065043823,9.63,14.15,14
6065044102,3.6,5.68,6
6013303205,6.18,16.48,2
6019000800,4.52,7.81,13
6019001301,0.46,2.8,13
6019001304,1.16,2.6,13
6013365002,2.4,3.25,21
6013367100,3.78,8.67,25
6013367200,3.1,7.41,27
6013369002,3.22,8.64,29
6037543905,2.73,6.34,68
6037550000,0.35,0,95
6037550300,1.05,3.46,105
6037550601,2.51,7.62,98
6037550700,2.48,6.8,94
6037551101,0.27,0,107
6037551202,0.76,2.48,89
6037920030,4.67,12.55,8
6071010409,35.1,22.22,1
6071010415,6.89,17.11,2
6037800326,3,12.44,12
6037901004,3.31,9.31,2
6037901010,2.91,6.96,2
6037910812,8.16,20.86,2
6073020807,18.55,34.88,0
6073020809,14.49,28.32,2
6073021304,12.07,23.96,6
6019001409,3.06,5.61,12
6019001414,4.54,8.51,12
6019001600,7.36,11.72,13
6019001800,7.84,11.41,13
6019002400,1.28,1.93,14
6019002502,1.65,4.19,13
6037571800,2.24,5.39,74
6037572001,1.37,5.67,74
6037573004,0.34,1.61,60
6037531901,2.9,6.81,89
6037532102,1.63,4.1,86
6037532304,3.67,9.56,94
6037702802,1.98,5.84,78
6037702901,0.8,8.01,49
6037703001,0.59,3.46,74
6037703100,1.65,3.13,80
6037800202,4.86,12.14,15
6037800203,2.5,12.5,16
6037910813,12.63,34.27,0
6037920017,4.15,9.54,6
6037920020,7.54,11.49,4
6037920028,5.79,13.91,6
6077000600,1.93,3.88,9
6077000700,1.87,2.78,9
6077001101,2.33,6.28,8
6077001300,0.21,0,8
6077001500,1.17,6.07,8
6065045608,5.68,13.75,4
6073010112,4.03,10.66,23
6073010402,4.36,10.4,23
6073010501,4.55,11.66,23
6073010900,0.71,2.65,28
6073011300,2.65,8.34,27
6073011602,2.2,4.7,28
6071000115,4.77,9.75,31
6067007106,8.59,16.93,19
6067007202,5.44,14.59,18
6067007206,9.04,16.85,13
6067007402,3.98,10.06,20
6065046103,1.01,4.17,1
6065043278,1.48,6.23,6
6071000116,7.25,12.57,24
6071000118,6.79,13.46,25
6071000401,2.52,5.24,35
6071000403,2.18,5.85,34
6077005202,4.87,7.34,9
6037572301,2.12,4.99,84
6037572500,1.89,5.37,76
6037572900,1.03,4.13,56
6067007403,3.31,10.59,20
6067007413,1.71,8.13,21
6067007416,2.93,8.81,21
6067007424,1.89,8.15,21
6067007429,3.93,8.54,21
6067007432,4.8,12.14,16
6067007601,1.88,5.11,21
6067007801,3,8.09,21
6067007904,1.53,6.32,21
6067008007,2.44,8.71,18
6071010417,18.35,23.26,2
6037603400,1.14,2.92,83
6007003100,2.67,8.92,1
6007003501,3.44,2.9,5
6007003502,7.75,0,5
6007003700,7.24,11.21,2
6073003202,1.65,5.47,28
6073003207,3.71,11.75,24
6073003213,3.58,8.95,24
6041110100,3.6,8.53,14
6041112100,1.6,7.2,12
6041112202,2.7,8.64,22
6041114200,3.12,13.19,4
6041119202,0.87,3.27,22
6041120000,1.01,5.7,15
6071010423,16.72,27.42,1
6073003111,1.43,4.38,29
6073003114,2.84,9.93,24
6073003201,1.49,5.47,28
6037535804,1.5,5.1,87
6037536102,1.34,2.97,95
6037536103,1.67,5.37,89
6037536200,0.92,3.62,92
6037540202,0.41,2.19,91
6037540300,1.18,2.71,93
6037540502,1.34,4.34,88
6037603600,1.72,4.59,77
6073021500,5.82,15.15,19
6073021600,2.78,4.96,27
6073022100,4.84,13.97,7
6107002003,2.2,5.83,6
6107002006,2.75,5.49,6
6107002202,2.21,5.31,5
6107002204,1.41,4.17,5
6065041409,3.76,13.95,7
6037551900,0.45,2.51,100
6037552002,0.85,2.1,96
6037552100,0.96,3.97,94
6037552601,1.84,5.12,90
6037552700,1.19,3.24,95
6037403403,4.17,10.18,45
6037403408,5.31,11.79,49
6037403600,2.03,4.63,52
6037403703,0.9,2.49,40
6037403901,0.75,3.49,38
6037403902,1.11,2.54,37
6037404301,2.31,6.24,41
6037540901,2.08,5.12,90
6037541002,2,7.51,76
6037541200,1.42,3.63,91
6037541605,2.56,5.51,85
6037541700,1.04,3.14,90
6037551401,1.32,3.81,94
6037551501,0.6,2.24,95
6007002602,5.53,14.05,1
6007002700,1.69,0,1
6017030809,11.19,18.83,4
6017030902,6.71,19.88,2
6065041410,2.44,4.57,16
6065041600,0.85,0,22
6065041702,0.74,4,18
6065041804,2.87,7.39,15
6065041809,0.65,0,14
6065041810,1.18,3.12,13
6065041910,7.33,12.47,7
6065041912,4.68,8.55,33
6065042732,4.4,11.96,6
6065042733,5.79,16.2,6
6037404401,3.12,7.67,51
6037404504,1.99,4.89,47
6037404600,1.57,7.34,61
6037535702,2.06,5.79,92
6017031404,6.5,14.31,2
6037403401,6.43,13.88,50
6065043291,2.05,9.01,6
6065043311,2.53,4.69,3
6065043316,3.51,9.07,5
6065043317,5.87,11.74,5
6065043405,1.81,3.54,5
6075010500,0.87,2.82,38
6075010600,0.39,2.17,37
6065042741,2.11,4.63,10
6107000401,6.1,13.98,6
6107000701,14.89,23.97,4
6107000900,6.47,12.05,7
6107001005,1.27,5.31,6
6107001302,3.08,6.75,5
6107001501,10.29,18.15,6
6107001502,10.42,16.41,6
6107001901,0.91,4.64,6
6073000900,0.42,2.62,29
6073001100,1.06,2.27,29
6073001600,1.65,4.42,29
6073020013,6.32,16.04,4
6073020015,5.46,13.12,7
6073020018,6.3,12.78,5
6071010020,5.76,13.11,3
6037181300,1.27,7.02,66
6037183103,2.21,4.97,75
6037183220,2.79,7.51,71
6037183300,3.18,8.4,71
6037183510,3.47,9.28,68
6037183701,3.2,6.34,77
6037183702,3.06,5.69,76
6037183820,3.52,5.7,82
6037185310,2.23,5.13,86
6037186100,1.83,5,78
6037186203,3.06,8.17,71
6111007405,6.34,13.38,10
6111008101,1.14,5.04,16
6111008304,5.77,11.06,19
6067003300,3.86,8.24,18
6067003600,2.26,6.37,20
6067003900,4.62,8.38,18
6067004004,7.67,14.41,16
6067004008,8.23,15.34,14
6067005201,0.95,4.07,21
6085504002,1.23,2.94,18
6085504102,2.35,5.89,15
6111005205,4.79,9.95,8
6111005304,2.8,8.67,9
6059099404,2.2,6.81,43
6059099406,2.71,7.58,50
6059099410,2.05,5.76,52
6059099413,1.23,5.83,40
6071009110,5.21,8.32,3
6071009117,17.84,28.2,1
6071009201,21.18,38.32,0
6071010024,10.66,17.98,2
6111008401,2.59,6.53,17
6107003400,2.95,7.77,2
6107003502,2.83,5.47,2
6107003700,1.57,3.74,2
6111005502,3.04,8.05,9
6111005504,2.13,5.97,9
6065042623,3.03,4.94,14
6085504202,4.12,7.66,14
6099000504,0.93,9.18,13
6079011103,1.89,8.42,5
6059099502,4.35,9.87,54
6059099508,4.59,11.18,49
6059099510,2.36,8.41,54
6059099513,5.78,11.45,46
6073013308,2.63,7.31,23
6073013310,1.86,0,23
6037141700,2.03,8.56,53
6037143200,3.06,5.16,68
6065042706,1.84,5.19,11
6065042711,2.29,8.14,8
6097153403,1.98,0,7
6097153501,5.54,10.51,6
6097153600,5.21,15.2,6
6101050403,3.52,8.16,5
6085504311,2.8,8.4,18
6085504318,3.48,8.45,21
6085504320,3.85,8.95,18
6085504323,3.88,7.24,19
6097151602,7.4,17.39,7
6097152100,1.15,0,8
6097152202,2.75,5.46,9
6065042901,5.83,10.07,9
6111005305,4.91,14.4,5
6059110005,2.9,7.43,60
6101050601,4.28,8.8,5
6101050603,2.25,5.41,6
6037191720,1.09,3.12,83
6037192002,1.86,4.69,72
6037192420,1.68,4.09,83
6097152502,4.02,8.9,8
6073008313,1.78,5.85,28
6073008330,4.73,12.54,26
6073008335,5.31,10.87,23
6073008340,1.73,6.64,29
6073008343,1.38,5.53,28
6073008344,2.59,8.86,29
6111007508,2.66,7.35,7
6059110006,0.94,3.12,69
6107003802,0.77,3.2,2
6107004102,1.97,5.55,2
6107004200,17.66,18.95,2
6109001100,1.13,0,3
6073019105,8.85,19.14,3
6073020307,2.36,0,5
6073020500,1.51,5.45,9
6073020602,0.71,4.33,5
6073020705,1.59,5.98,5
6071009107,22.49,35.29,0
6069000100,6.14,14.68,2
6069000701,2.5,8.32,2
6067002300,1.97,4.52,20
6109002200,6.07,16.63,3
6071010410,9.38,17.45,1
6073001700,1.66,4.26,29
6065042003,7,13.46,16
6065042007,11.25,27.25,5
6065042508,3.3,8.75,11
6073004501,0.97,4.42,29
6073006802,1.18,6.49,28
6073007600,2.64,11.09,26
6073007701,3.89,10.57,28
6073007907,4.47,10.39,29
6073008102,5.38,10.12,26
6073008301,4.89,11.64,29
6085512603,3.08,10.81,3
6085512604,1.46,10.1,4
6079011200,1.49,3.58,5
6079011701,5.42,8.64,5
6079011800,1.94,5.79,5
6065042902,7.86,15.19,7
6065042511,3.66,9.76,21
6085504420,8.66,10.4,20
6085504505,5.47,9.96,21
6085505305,2.13,5.51,22
6085505403,1.04,4.04,19
6085505600,2.08,5.84,19
6085505900,1.31,5.6,20
6085506202,3.04,5.76,18
6073011700,1.39,4.55,29
6065042904,3.08,14.52,10
6097151311,7.01,14.32,9
6097151402,3.89,6.95,8
6097151503,5.71,11.96,7
6099000510,2.4,7.72,14
6065040902,3.23,7.06,11
6065040903,2.46,6.45,14
6065041003,3.25,8.48,16
6065041004,4.16,8.02,22
6065041202,1.49,4.29,19
6065041302,1.19,3.35,19
6065041405,1.68,5.99,20
6111004704,4.55,8,8
6073019107,13.36,27.17,1
6111004717,3.74,7.16,8
6111005002,1.89,4.89,8
6111005100,3.94,12.51,8
6111006000,4.6,7.31,9
6073012003,0.69,3.47,28
6111007510,4.55,11.67,5
6111007513,4.22,9.64,9
6111007609,5.28,15.14,6
6111007610,5.09,13.86,5
6111007612,5.87,19.46,5
6107002901,2.13,5.14,5
6107003100,10.24,19.14,1
6071009109,17.31,25.52,2
6065042518,1.8,5.45,18
6065042521,2.33,6.7,21
6065042618,0.75,0,9
6073008303,3.34,8.87,24
6087100200,1.16,5.44,4
6081610601,1.83,5.07,17
6081610602,2.17,6.71,18
6081610800,1.63,4.84,16
6081611100,1.9,3.93,15
6081611500,1.67,5.75,18
6081611600,1.07,6.54,17
6081611800,2.29,5.72,29
6081612600,1.23,5.11,12
6079011101,0.84,3.24,5
6069000702,2.11,4.97,2
6073008310,4.24,14.47,25
6097153103,2.93,7,8
6097153401,2.14,5.07,7
6073008348,4.96,15.59,27
6073020103,5.1,10.16,4
6081610202,0.44,0,17
6081610303,4.25,10.75,14
6071001903,5.49,11.81,26
6071001905,2.3,5.38,26
6071002015,2.98,8.62,21
6071002016,2.29,6.89,22
6071002204,4.76,8.29,30
6071002307,3.92,8,22
6071002402,2.72,6.25,28
6071002606,3.92,11.06,30
6071002703,7.54,12.41,21
6071002705,4.83,7.74,23
6111005700,6.59,15.32,4
6111005801,7.23,12.31,5
6111005908,3.65,5.57,7
6111005910,4.02,7.27,7
6099000805,1.97,5.27,13
6099000905,0.79,3.97,12
6099000907,1.34,5.1,12
6099001002,1.25,4.38,12
6085503312,6.06,9.57,12
6067007101,13.08,19.39,13
6073004300,1.31,5.75,29
6085512032,1.38,3.24,13
6085512506,1.38,9.31,2
6085512508,2.8,11.42,3
6113011205,3.8,7.87,7
6113011300,16.42,18.12,5
6111007507,5.79,14.69,5
6085508900,4.77,9.77,24
6085509105,1.45,5.61,24
6085509108,3.13,9.1,23
6085509201,2.79,7.77,24
6111006100,3.32,6.61,7
6111006301,1.76,4.45,7
6111006900,1.42,5.3,7
6065045120,5.15,10.52,4
6065045123,4.94,12.7,5
6097150702,4.74,10.83,8
6097150902,1.74,9.31,8
6115040100,1.15,0,5
6115040400,3.58,6.7,5
6115040600,5.8,10.25,5
6115040700,10.98,18.38,5
6071008710,10.59,19.57,10
6073012102,1.26,3.22,29
6073012303,1.53,3.77,28
6073008351,5.52,13.84,30
6073008353,6.28,13.69,30
6073008354,5.65,10.03,30
6073008359,7.36,12.39,30
6073008363,1.05,5.58,28
6099002802,5.66,17.11,10
6073003301,1.97,4.7,29
6073003305,1.16,2.96,29
6073003404,2.49,5.7,29
6073003602,1.84,5.74,29
6073003603,1.76,4.37,29
6067002800,0.81,3.81,20
6067003000,1.62,5.14,20
6067003204,2.61,6.38,17
6081612700,1.15,6.42,14
6085501502,2.41,5.69,19
6085501700,2.23,4.8,20
6085502001,0.6,2.47,21
6085502102,0.57,1.19,20
6085502202,1.22,2.81,15
6085502601,1.83,3.67,14
6085502604,2.2,4.18,15
6085502701,1.19,3.01,17
6085502800,1.66,3.89,16
6085502902,2.52,5.1,14
