ZCTA,pop,minDist_OTP
26575,704,26.07
17304,2906,17.61
13156,1896,11.12
25315,3431,10.3
20905,18123,7.54
20906,70174,3.75
07513,12447,1.41
07522,20104,0.8
07601,44381,4.76
16428,12628,13.27
12151,792,7.27
14820,834,27.53
12167,2737,42.43
38740,384,73.1
35111,16893,10.64
13114,6120,13.25
13115,185,3.81
17240,3985,32.7
16693,4189,2.36
12477,18162,9.93
12168,2053,9.71
14846,743,33.17
13122,1289,19.01
38778,1535,84.31
50210,1573,27.94
60076,31867,0.92
13158,1539,24.23
38725,778,101.01
14813,2325,39.55
14815,811,29.28
14816,604,17.73
60420,4812,27.18
16351,1526,21.9
16352,257,23.6
16667,1533,18.22
35091,3072,5.64
39307,17145,5.76
48458,18586,5.16
16625,3738,13.21
12302,27407,3.83
19152,37067,1.13
18704,30662,3.68
18708,8650,6.64
14843,12911,44.53
14803,831,48.86
14804,1402,48.23
14805,1080,12.53
16505,16545,3.1
18812,1681,8.65
18816,147,23.43
18822,3305,11.12
18823,270,24.29
19310,3149,10.18
19312,11974,1.55
41141,1777,15.84
16636,781,10.57
16639,1528,16.27
12304,22833,3.35
14821,3186,23.82
14822,1012,42.51
60421,3843,6.9
12078,23381,14.48
12404,3306,14.09
50611,333,83.79
30318,54152,3.03
48328,26215,1.15
12305,5059,0.64
19317,9910,7.55
19333,6575,0.31
19341,17274,8.82
18810,5590,20.81
20871,20008,6.01
14807,2946,46.34
18651,8511,4.01
50616,10504,67.83
48329,24599,3.0
50619,2421,79.12
18940,29039,6.47
30319,41839,5.5
46502,22,33.35
48324,18086,3.89
16647,720,7.07
12309,30397,3.56
18643,12592,7.65
14823,3561,38.03
14825,749,15.65
07458,11497,4.98
16509,27566,4.52
12186,6047,10.52
30324,26818,2.92
07440,4169,6.66
07444,11117,7.89
07446,14920,3.67
20855,14302,2.7
20860,2805,6.59
55429,27597,2.47
32401,22566,1.22
50602,1550,81.17
50613,44154,59.69
25304,8144,5.29
20879,27871,4.9
20886,34100,3.97
07481,17047,5.91
14895,9354,37.81
14898,1950,27.73
20861,1665,8.16
16563,1644,4.71
18623,2731,29.79
18624,344,14.32
18625,361,13.28
48326,21829,1.57
60422,9768,3.05
55433,34606,4.5
20872,12940,8.51
35651,1255,23.4
50853,673,56.84
46601,6004,2.75
21779,1062,10.76
21780,1638,13.55
21015,29192,3.53
21028,3021,4.47
18628,211,13.92
18632,524,17.13
18942,3185,9.48
20874,61045,3.55
12205,27212,5.03
14760,18163,14.81
21793,10163,7.05
21794,2280,5.93
17352,1252,16.3
21029,10595,7.03
21047,12096,4.18
12094,2550,14.48
12106,2427,18.77
18629,1618,19.07
12116,1666,42.11
42003,28667,7.56
60462,40305,3.86
55758,143,57.52
08223,4185,10.7
12187,598,27.22
16510,25735,6.35
18829,765,21.89
21030,25637,4.71
21031,0,4.17
21032,8276,4.34
21001,24453,0.99
21009,29997,2.44
21035,8423,6.21
35643,3696,24.12
08241,1153,10.11
26574,694,11.72
08242,3241,3.35
18831,1487,16.77
14855,1074,32.52
16424,4712,12.64
12193,1828,17.31
12194,121,33.14
12202,9624,1.93
25430,8514,9.58
21040,24424,0.6
07656,8804,5.6
21782,4003,10.21
17324,4206,18.51
35585,1215,23.21
55601,75,45.34
48357,8340,10.34
07676,9229,2.24
16602,29113,4.03
12165,191,9.15
16444,1224,17.34
14861,1310,13.88
16611,2500,6.65
12170,5061,15.32
12172,271,19.84
16503,16785,1.09
13208,22738,1.63
13324,2382,21.36
48111,40824,10.52
16415,9523,9.63
12136,699,15.77
12137,1762,7.75
12140,1552,6.98
55426,26550,6.01
30314,24446,2.3
55427,22966,5.81
50597,1195,98.17
12110,22041,4.8
35550,5761,10.83
12076,1514,35.99
26705,699,28.79
17256,211,10.26
13131,3736,20.91
12159,7845,6.11
16441,10226,12.2
16662,5516,11.81
12417,429,3.12
12427,392,14.84
50243,185,12.01
42712,1534,16.16
12148,4414,3.85
16403,6676,15.25
12120,623,24.02
12124,675,14.72
12125,1385,7.97
45247,22544,2.04
32206,16500,3.53
48182,21735,7.64
55317,21739,14.9
50312,16173,2.34
13493,1792,26.58
17601,52301,2.4
60126,48410,0.93
24479,1521,11.99
32205,29499,1.6
55314,1111,58.44
32209,35436,4.2
45314,6010,9.2
28805,19818,3.22
35171,3679,10.58
50229,895,15.1
48158,7398,15.27
17752,4649,5.45
13658,2288,61.08
65791,4900,23.03
67042,17789,26.32
13634,4049,8.2
13636,271,19.35
13638,362,8.72
48189,14035,9.45
13659,479,17.1
17201,25835,22.69
13074,4078,9.88
55045,7598,28.66
67059,947,95.38
28804,22189,4.24
24517,5007,16.66
16622,169,12.22
38075,6668,27.43
67038,769,31.27
45245,20800,6.6
24482,5254,1.86
68826,3986,74.42
28902,1377,2.43
45321,851,9.26
55741,3558,47.97
30454,680,13.97
08089,4195,6.63
40516,3364,6.59
32210,61496,3.52
40517,36708,4.6
67061,198,70.51
83314,975,79.87
98164,155,0.53
98226,44406,9.07
67045,3263,49.53
45304,7084,17.39
60484,6580,6.43
13035,8851,15.76
13036,8798,16.29
68817,312,114.99
45255,21767,7.75
51028,2337,76.52
55798,633,43.26
55792,9807,58.24
51026,719,69.53
42047,441,23.05
45317,1226,10.64
55806,8727,3.19
51035,1592,72.04
30516,2012,22.16
45305,11161,5.62
55328,9400,21.47
50317,37976,4.56
60136,7742,5.31
60490,22202,5.79
42055,2577,29.18
35747,5231,22.01
68818,5493,70.12
60481,11540,16.75
42051,3855,15.27
38913,391,70.51
60139,34364,4.2
83827,164,82.59
98682,58178,6.16
13648,2298,31.85
13650,1687,18.84
35214,18264,9.2
46173,10093,34.66
55127,18487,5.2
30124,2896,12.98
32539,29265,23.61
42056,1898,15.86
30510,9042,14.77
35677,1799,21.99
65787,1551,48.86
45249,13156,2.82
55795,1686,50.21
08816,46660,4.76
08817,44823,3.42
08820,38796,3.46
08827,4085,10.78
98673,579,69.74
83822,1837,37.58
83826,0,101.24
08648,31725,3.04
08701,100763,3.57
42053,5393,10.29
35745,188,22.51
67047,675,60.77
45306,2370,17.68
67050,1939,18.55
51030,1670,78.37
42050,2885,35.62
08901,57659,0.7
08902,41135,3.97
08831,50174,8.92
08833,8412,11.77
08836,3766,2.9
75203,17301,1.4
17582,2273,6.62
39358,1903,35.86
39359,372,39.17
24520,2245,27.05
68825,1241,174.2
17603,64494,2.25
13606,2716,9.11
48519,7262,7.29
10103,0,0.77
10174,0,0.82
10301,38733,0.97
10302,18204,3.13
17579,6302,9.45
13488,151,33.93
17581,846,6.89
17702,10480,5.52
17721,1537,16.5
17723,30,26.47
83832,1495,79.59
55331,18475,17.13
83836,778,65.36
83842,300,40.66
17403,39641,5.54
13350,9827,13.28
13353,10,36.32
13608,1544,22.95
13613,2574,64.53
13616,2229,4.16
98683,33235,4.15
08736,12991,4.45
08742,24292,3.88
08752,2204,7.58
08844,39520,6.3
42049,1605,13.97
35739,5048,17.03
08859,22312,1.27
08872,20324,2.99
13660,1558,66.19
17760,792,35.64
17763,161,18.93
55324,1218,36.88
08720,770,4.4
08731,19956,7.76
08848,8355,8.26
08853,5243,7.35
13490,1757,7.44
17584,10085,6.4
35746,604,10.95
48532,20126,2.09
55804,14503,11.73
06390,183,8.15
10007,7023,0.33
10011,50472,0.86
10038,22800,0.27
10065,28109,1.28
48179,3596,12.63
13633,332,40.95
13665,703,23.9
13492,11268,4.0
60124,22338,3.51
17731,245,21.31
13621,469,72.51
55807,9543,6.15
08618,39731,2.17
21918,3853,11.07
21919,2696,2.08
50277,346,34.78
55320,5168,12.55
55322,3505,27.05
13666,228,50.97
55315,5651,22.81
38878,2801,70.16
08753,63026,2.1
08757,33999,2.06
08758,7674,12.17
08804,2540,5.53
08807,38748,2.14
13651,153,15.27
60133,38400,8.75
55126,26736,5.25
55302,7093,22.4
40486,2489,27.68
68820,346,107.94
55325,4620,33.74
13639,286,42.93
17765,1196,22.99
17768,360,25.0
46216,2099,5.95
08879,22733,0.29
08882,16024,4.98
08886,7285,3.71
30147,4339,6.52
18032,9391,4.24
46176,27603,17.78
24477,10901,8.06
40046,1351,14.06
35019,1991,15.16
42044,3198,25.11
60478,17112,3.21
51025,2018,87.37
32442,3132,29.53
55717,381,23.1
60441,35415,6.18
35601,32666,15.25
48390,23818,4.0
38915,3690,77.02
45242,22625,2.16
48178,34308,8.15
30149,1935,7.37
65790,929,13.13
12768,794,34.77
26141,400,27.4
35614,7638,19.58
26059,2644,1.16
24503,19481,6.64
45309,12439,10.88
67054,1250,107.75
26739,918,34.8
26743,1200,27.09
12822,6123,24.76
77706,29792,2.65
07866,22831,4.92
26147,1965,33.85
08012,38407,3.72
83843,26775,67.93
83849,2086,64.19
32437,921,18.81
55705,3301,44.96
07869,25820,5.91
07871,20255,6.42
07876,10400,9.38
30410,1715,7.34
21218,49271,0.92
07901,23335,3.69
07920,27017,7.86
32440,7762,22.08
26217,233,46.06
07930,8359,12.95
16946,2467,12.65
12760,416,41.7
46531,1510,20.38
30022,68807,5.31
17003,11543,5.87
26205,3606,44.54
25818,413,6.13
25823,2286,10.7
26104,15983,1.48
26150,6004,7.74
12804,26272,34.63
12809,3493,34.15
25864,314,7.24
25873,446,6.38
17006,1018,30.81
12780,2097,5.7
17024,2056,22.87
12550,54988,3.29
12553,26465,3.56
38326,2439,12.12
51360,8174,83.98
12828,8546,32.03
12831,17228,25.33
17022,30556,12.66
55009,7761,27.76
12754,6608,30.08
41601,712,14.23
26321,302,22.25
21619,5891,14.0
07832,3633,19.35
60002,24066,6.81
40009,942,37.26
55008,15651,32.12
25831,1911,14.6
12790,3956,12.91
25844,1383,14.32
07801,25026,4.58
21204,21628,1.05
35005,7528,13.32
50006,1651,56.33
40108,11729,24.65
25825,2312,10.28
21162,4354,3.84
12567,2951,8.13
17011,36306,0.52
25907,93,4.86
12841,107,26.44
07849,8915,8.88
21208,36441,1.1
25928,414,20.4
21236,38573,3.6
16838,1833,13.11
07822,723,3.22
25879,352,12.69
12589,17017,11.46
25901,11259,10.5
21213,31701,0.38
07853,12926,17.3
32024,19378,7.15
26181,6280,9.89
26327,76,31.64
25936,48,10.0
25942,193,17.35
19504,5126,10.84
41263,442,3.62
25902,73,16.48
21209,28015,1.67
48380,7573,7.01
50651,3685,38.6
50653,605,78.16
25832,4026,5.02
32009,3821,15.42
50008,880,46.19
12575,2028,6.62
48371,24737,13.05
41268,512,1.69
60435,49863,1.25
30354,16398,2.6
07840,29825,17.82
25978,583,15.25
25837,340,18.57
16858,3770,10.7
07827,4078,6.03
16874,1388,16.77
16875,4055,17.03
16841,6317,21.27
55706,1612,63.73
46526,32513,23.27
50648,4536,42.63
30360,15927,0.66
25918,4478,7.07
19605,19602,3.68
19460,41911,6.38
19473,16428,7.82
12601,41539,1.29
19512,17307,5.99
12569,10268,5.04
30420,845,14.8
60442,10531,12.78
19608,22697,3.28
13124,94,31.69
17033,17568,10.35
17035,872,28.96
40022,1070,6.33
19520,5635,9.77
12860,597,42.48
12701,11626,19.59
12725,130,26.69
38865,5060,36.81
40504,28079,2.6
50313,19073,3.82
38869,512,50.87
41352,670,28.93
46530,31593,10.35
50658,2301,75.77
48383,13490,5.09
12865,3688,32.47
26034,4401,16.05
19530,16151,8.23
19565,8880,2.37
38004,10614,17.74
28303,29414,3.94
54427,1145,20.31
44202,20408,9.01
83872,563,58.36
83874,0,73.44
24569,1035,23.71
28212,45694,2.65
85008,62992,2.34
66517,1745,54.91
44689,786,14.15
38370,704,11.04
67127,613,122.83
99345,146,29.42
99349,9129,39.79
68855,402,140.35
68856,685,170.63
83848,148,74.28
83861,6426,46.79
98858,1842,77.69
54104,1178,64.48
87001,3745,20.05
68406,456,43.66
68407,671,21.35
34607,8778,4.08
68410,8772,37.49
29817,4420,31.54
64834,10164,8.48
44127,4375,2.28
33976,18554,2.39
44128,28790,4.39
64840,3065,9.41
23464,76495,3.01
99173,1870,32.72
99179,530,81.91
98844,4373,120.39
98848,12541,50.84
62467,4281,56.68
98857,3637,52.34
54437,3034,39.7
68418,1152,10.98
24058,135,12.37
99360,1584,29.17
99363,370,20.25
98821,313,65.8
98853,16,84.13
44118,38833,1.08
42036,1299,28.05
35671,2185,10.2
32526,36300,6.58
55780,214,30.28
98859,178,104.25
66534,3678,55.17
66535,2844,43.81
29819,1593,10.64
62476,1590,27.07
34639,27522,16.0
54721,1269,32.36
34608,34476,3.38
44688,2816,10.62
65535,1698,63.92
44706,17413,3.77
38387,236,31.56
65484,129,48.37
28552,146,31.77
62885,722,54.09
65024,1167,38.81
23603,3966,4.61
23604,6831,4.23
99356,230,54.18
99357,4396,45.4
28314,58110,5.15
34104,24121,2.15
54433,1835,42.3
66542,3097,7.53
34655,39385,6.77
65011,2762,36.45
54436,2348,48.87
62881,10842,63.0
66536,4267,25.78
62882,2387,53.15
62883,899,31.65
68439,546,31.37
64848,601,27.46
54405,3006,32.25
54408,1036,16.29
33983,14422,23.44
38391,1090,12.15
24550,7772,11.64
82934,50,93.39
45347,4479,5.71
67120,1011,16.31
23602,39391,1.89
68002,2745,23.85
62510,1538,21.96
68420,1307,48.96
62869,2690,37.59
28571,2769,20.29
65016,1423,35.69
34112,27543,2.36
29816,971,7.97
66526,813,25.37
45348,1026,23.37
65479,166,45.07
45371,19867,6.25
67134,509,74.59
62877,575,48.33
66533,1943,17.74
68859,533,120.98
83025,631,136.89
62468,2514,47.13
44203,40442,2.15
62469,610,47.34
38366,1889,14.11
44683,8552,31.64
24070,1917,13.16
67147,10537,11.24
68864,1119,87.44
45373,35989,8.01
66538,3351,61.93
68866,963,128.7
38380,472,38.96
68431,286,38.97
67142,377,45.61
62513,1767,13.26
29829,11879,5.06
62517,199,17.72
38018,37217,7.67
62890,2789,16.43
67119,1405,29.8
28546,46338,3.72
68869,2105,116.05
67122,174,43.23
24578,955,28.77
68863,1234,149.04
62889,938,51.06
54727,4998,18.58
68440,86,51.87
66515,403,48.96
44685,27842,8.84
67135,3260,16.47
68850,12214,159.94
99207,29708,2.31
68430,1518,5.79
67154,1512,22.12
45390,3288,26.32
98832,211,77.5
83110,4587,81.78
28557,15204,0.89
34637,8209,13.37
62465,964,38.16
99403,20487,89.15
89439,1355,9.52
45383,6912,10.67
38379,1499,12.23
45368,4907,10.47
68854,853,70.93
83866,50,56.09
83867,547,66.72
54430,166,38.79
24549,4059,7.67
83869,5007,30.0
68865,1015,79.52
89003,881,95.59
97006,72831,6.51
97001,354,67.51
73002,906,34.07
73003,24147,6.46
67131,328,21.93
45370,2479,7.53
54722,4092,17.51
24064,4970,12.14
99180,1266,42.81
99185,1275,60.91
68871,288,115.93
73007,2349,14.04
73004,1013,23.89
84001,702,59.22
62447,3615,45.58
45381,5430,14.29
45382,1287,13.12
84002,325,64.79
80003,36969,1.42
99205,43285,2.43
98843,1809,82.32
83876,1822,24.88
99320,9644,12.41
99321,687,35.21
99322,201,47.6
66205,13433,2.05
24593,2089,14.44
99201,13547,0.37
44212,44380,15.93
34110,24008,10.76
23517,4421,2.93
28572,7477,27.17
44707,8802,3.68
28573,2053,10.81
37912,22815,3.78
54304,27613,2.29
62438,300,36.58
44122,33342,3.73
32083,3563,24.96
60048,29058,3.99
41822,2067,14.18
46573,3744,15.64
55065,1184,19.74
40217,12679,4.13
38701,22311,82.7
41774,2383,9.92
41775,44,14.62
46570,1039,33.75
41804,424,15.57
46571,5465,37.0
50840,512,68.15
26410,1057,15.9
08094,40337,6.1
21678,1771,10.54
26443,392,24.63
13071,895,16.66
21643,6015,13.1
21644,77,18.9
21645,1418,5.08
08221,6826,3.91
21648,256,19.9
26378,4438,10.62
62473,1443,60.53
28308,607,10.55
23518,29723,2.22
28310,6470,8.93
64873,900,24.01
54669,7912,4.51
38367,3195,25.38
54670,1804,34.31
17103,12080,1.85
13039,16837,7.98
17104,19907,2.89
13044,2621,17.15
17109,23530,2.6
08093,9045,4.59
13054,1665,10.99
17111,32603,5.1
28208,39700,0.93
54303,27718,2.15
28209,22694,1.93
54723,1148,35.78
34652,23409,2.47
50065,701,60.27
40206,19804,4.47
48075,22052,1.63
50830,1799,46.03
48079,12143,9.99
35061,1212,6.26
39232,7886,2.62
41751,195,7.23
35063,3671,7.77
50103,462,44.25
41763,653,16.67
41824,1099,19.97
21711,1106,11.17
21651,2735,10.02
08620,12052,6.24
08628,9315,4.35
08638,22294,1.61
08640,7753,10.68
46565,8698,37.32
12927,262,56.35
12936,409,16.59
08107,12935,1.53
21703,36265,3.34
21704,16518,3.38
21710,4881,6.77
26386,2289,8.93
21654,960,5.83
13061,1073,21.73
21722,5667,6.23
21734,695,2.19
21737,2304,8.5
08203,8966,4.58
26541,2713,7.91
17080,256,22.62
13030,4057,9.7
17082,3192,29.96
17086,2409,29.44
17087,2659,3.19
13063,1988,15.7
13068,5160,8.47
60035,29734,6.66
48085,25938,2.79
26525,7531,18.82
12993,1387,23.12
17071,118,32.58
17074,7092,18.66
13026,1734,22.96
13027,32949,10.33
40176,986,29.59
40177,1466,13.62
40202,7176,6.01
41773,1446,11.52
48444,9869,20.15
17067,15259,5.71
60450,20460,18.67
41762,0,14.14
17040,2247,19.86
12941,1345,25.98
12942,846,33.65
39272,12626,12.31
41766,217,14.87
12912,2119,20.92
21713,10379,8.28
21716,5311,11.59
21719,1036,12.58
12957,1899,56.33
26374,1235,11.75
17739,34,23.04
13625,1863,62.29
12943,373,38.61
17050,37619,4.18
17055,36034,3.04
12945,581,45.41
12952,493,22.38
12953,15569,40.08
17090,5662,14.07
13034,1987,28.24
17065,4153,13.73
13628,209,12.11
12961,212,33.32
12962,5831,7.68
48093,24886,2.32
12967,1186,59.67
12969,410,31.18
32460,5831,23.7
12972,6034,10.32
12979,2223,19.24
12981,2301,19.58
50060,2625,40.35
60044,10003,5.21
40205,24366,3.01
41740,1090,10.59
48094,19215,12.03
41723,1186,5.44
50801,9417,49.53
41727,822,6.5
08102,7790,1.5
12870,1576,42.34
55732,1440,60.58
41731,1048,14.91
12916,2056,53.33
12920,2339,32.89
17046,30815,3.4
17038,8779,10.2
17039,64,7.65
13078,10607,6.78
17210,143,33.49
12872,47,42.27
13083,2069,23.4
17215,304,31.8
12913,1162,33.2
12914,902,58.86
13088,21986,1.44
13103,287,17.01
12959,1108,23.0
12960,1099,35.11
12989,1024,31.63
30062,66053,4.48
40214,45352,1.79
46567,8608,34.64
38683,5412,41.19
55060,29020,38.06
13108,6050,10.65
46104,879,26.29
40216,41539,2.65
35073,2396,13.36
41719,1108,1.79
41722,1043,8.59
40219,39537,6.28
30068,32613,5.16
46112,37047,10.56
32094,2254,11.36
50128,445,34.77
40222,21943,2.58
26422,464,4.29
41819,295,22.03
35630,33172,4.06
41712,376,7.57
48441,4008,63.93
41746,416,8.71
26437,490,19.73
21658,3840,13.03
21660,3881,16.2
21661,2502,16.66
21666,12363,11.41
21669,231,17.34
17110,25480,1.51
17220,399,30.76
41714,433,18.12
21673,3423,7.66
35212,11896,7.26
40515,36637,10.11
50321,9134,4.18
13082,4380,7.83
46064,17493,21.96
30056,2217,21.35
13084,3734,11.57
30058,57658,10.29
38672,13535,8.14
50836,250,61.04
26431,5563,10.12
26436,212,18.77
13112,1843,11.56
32082,30898,16.71
62052,12292,17.32
89014,39698,0.49
54737,578,26.68
68461,611,4.67
45647,2579,13.09
66713,5602,8.47
65589,73,37.16
54769,692,34.04
68927,1283,156.22
45659,2574,13.22
73017,1568,29.14
68930,1517,98.58
67215,6128,7.61
67216,23223,6.15
68935,566,74.16
66717,504,67.38
45685,1120,12.24
44721,14149,6.18
44730,5847,6.67
38453,338,27.65
65054,664,39.56
29850,200,3.89
89021,3400,46.89
97024,10383,3.91
70043,23602,5.64
89027,17904,36.09
97027,12568,1.12
70047,12326,9.5
70030,3628,18.57
84013,1048,20.58
80011,50675,4.06
90013,11937,0.51
67438,239,55.62
67443,1655,48.44
45714,9388,7.18
62928,183,26.03
65571,1894,35.55
66008,214,20.29
45402,10053,1.73
68875,689,116.18
45404,10809,3.28
29840,323,24.61
44255,8223,9.75
29834,1609,6.79
66012,11561,16.41
23607,23030,0.74
69021,1418,155.68
70049,2053,8.21
66010,762,60.65
68446,2862,22.47
66544,398,57.32
28579,554,13.58
65555,1215,45.62
38455,166,23.3
34141,67,44.05
44253,3212,16.6
68007,10451,12.45
66017,380,25.66
69122,729,145.64
68467,9483,48.78
44807,2120,28.44
68502,26368,2.82
34705,2649,16.49
82050,223,75.79
24606,170,26.97
68882,393,99.73
28332,354,16.36
23664,9775,9.2
68015,1166,31.24
66026,467,38.74
24628,367,21.24
45417,29332,1.95
45418,1871,1.09
67208,17703,2.91
50256,416,10.62
46201,29807,2.58
50265,32135,2.51
48170,39658,10.24
34683,33162,12.43
28590,24613,5.31
68979,1892,64.06
68980,449,83.41
66547,8572,36.42
28584,12265,17.82
44720,38080,6.33
54454,1405,27.42
34140,437,16.21
68005,23094,8.11
67436,746,110.54
30141,23326,3.77
32181,2268,27.91
30144,55820,3.59
45650,460,22.88
68982,649,135.68
45652,4120,7.22
66023,1148,36.77
68958,675,149.42
67335,3302,43.79
67336,1811,16.06
68959,3898,119.67
08106,9593,2.71
24534,1509,41.63
67437,1052,133.59
24613,605,28.49
67204,21783,5.23
46208,23081,3.03
50274,252,53.14
55784,117,55.39
55785,204,46.16
51020,627,89.92
54750,1062,40.02
34145,17692,15.72
85029,45958,0.45
66212,32518,2.22
24554,3871,18.34
70051,1749,10.86
97030,37386,3.06
84024,71,25.11
70053,16310,0.87
28610,10120,7.28
54732,3091,28.39
62545,1169,13.55
66033,737,41.13
66035,1284,24.88
23690,3806,5.55
44270,8800,10.31
54470,2005,33.99
44272,5176,7.87
69033,2416,159.89
62530,1458,13.63
90034,55652,3.25
75028,46782,4.84
75010,28974,4.88
80012,53032,0.6
85016,35167,1.48
89015,42748,4.46
45620,955,23.12
45653,3782,13.15
67360,399,21.75
62940,340,28.93
38037,1678,18.07
68008,12001,23.45
45671,274,19.89
85032,72830,2.96
66030,23546,17.0
66031,641,14.05
48449,2928,10.01
44241,16638,6.14
23608,42234,1.8
90025,47967,0.6
89032,44034,0.83
89039,140,19.14
84025,23234,6.81
68522,13359,5.61
68523,1494,7.46
67364,347,22.79
69023,293,147.94
68448,391,32.16
97035,26014,3.27
45678,1086,13.4
34677,22152,9.89
68454,720,16.12
80021,33725,5.72
65032,1671,44.0
28323,3899,10.94
67205,19444,5.75
45415,13519,2.83
44260,13166,8.42
62532,110,5.77
34690,12028,5.26
65557,114,56.66
70057,4729,8.32
69040,588,178.15
67422,1340,93.15
66039,591,58.89
87023,623,5.43
75025,53688,4.57
69044,791,167.28
69046,128,186.28
62935,1799,18.26
24132,445,12.81
65584,11681,76.81
54767,3661,36.29
65037,4465,39.22
45715,2440,24.6
67445,617,114.33
45723,3481,16.63
45724,2113,16.63
67214,14680,1.04
67417,177,103.32
67418,137,109.22
69036,80,186.49
28589,182,15.12
68457,340,54.37
38030,545,12.28
68960,113,138.63
45629,2855,11.17
67340,452,25.99
65582,2451,58.37
54758,4473,19.64
45744,2747,19.0
23068,176,14.91
27920,1327,51.21
58721,544,58.5
68460,717,40.44
62534,1389,22.99
67432,5625,83.03
68967,887,159.57
45636,120,12.24
80018,13046,7.13
45681,1670,13.46
65541,231,65.28
44709,19217,2.28
68450,3167,32.18
66548,910,73.83
54731,683,43.23
68455,404,28.32
54733,1252,39.74
65034,1024,25.35
99013,1808,24.68
83420,2295,119.53
45698,305,14.06
68970,1434,108.65
67349,1036,51.69
69039,76,194.18
66607,9771,3.67
24093,137,24.19
62535,3003,5.78
62538,359,29.52
67423,269,93.77
69043,504,162.34
68465,2248,27.96
66606,10951,4.31
38457,786,28.64
24595,612,12.97
45696,1595,13.05
67159,108,56.3
45405,16845,0.87
68881,20,145.97
54476,18916,7.1
64465,4731,31.21
23666,51930,3.64
62540,1567,18.57
67352,495,42.33
67210,9722,2.68
45420,25145,1.84
68925,528,96.56
45426,15730,4.88
67213,23117,2.69
29821,1558,8.66
38016,47757,7.39
62479,935,49.08
99335,257,46.32
99336,51998,2.99
23601,25578,3.34
66541,188,54.0
50261,2621,13.21
35186,5092,16.0
21814,603,16.09
21821,924,21.85
17408,23512,8.79
28312,19196,9.9
13411,3189,32.09
17519,7147,8.66
17520,4696,3.77
13452,4553,22.92
13454,571,25.87
55308,10045,19.4
40464,1428,34.47
48173,12631,16.02
48169,21128,10.18
50263,23858,7.78
13459,2405,23.88
48137,5192,15.34
35148,2444,11.0
35149,413,32.91
48138,10179,15.1
62501,2863,10.18
34117,15794,11.49
62872,1067,38.07
48504,27361,0.56
39342,1374,5.11
13331,120,51.44
51002,2876,93.47
40468,1747,36.18
50266,28917,4.25
68423,1130,15.24
68424,667,37.56
30132,40441,6.31
24562,479,25.29
50864,2026,50.16
13354,3944,10.23
13357,10855,12.08
13364,106,20.0
32189,5611,27.29
17402,37476,2.03
17509,5068,13.8
13406,710,16.91
17518,1643,16.68
