COUNTYFP,total,IntSub,IntNoSub,noInt,IntSubPct,IntNoSubPct,NoIntPct,year
51177,44436,40003,805,3628,90.02,1.81,8.16,2019
51179,47075,44504,489,2082,94.54,1.04,4.42,2019
51181,2730,1773,156,801,64.95,5.71,29.34,2019
51183,3794,2539,149,1106,66.92,3.93,29.15,2019
51185,16531,12099,502,3930,73.19,3.04,23.77,2019
51187,14651,12290,394,1967,83.89,2.69,13.43,2019
51191,22321,16996,568,4757,76.14,2.54,21.31,2019
51193,7923,5953,124,1846,75.14,1.57,23.3,2019
51195,14925,9726,1745,3454,65.17,11.69,23.14,2019
51197,11983,8590,372,3021,71.68,3.1,25.21,2019
51199,25103,22656,718,1729,90.25,2.86,6.89,2019
51510,70598,64675,1383,4540,91.61,1.96,6.43,2019
51520,7334,5687,280,1367,77.54,3.82,18.64,2019
51530,2517,1842,116,559,73.18,4.61,22.21,2019
51540,18617,15748,866,2003,84.59,4.65,10.76,2019
51550,84849,76579,1440,6830,90.25,1.7,8.05,2019
51570,7036,5590,227,1219,79.45,3.23,17.33,2019
51580,2384,1849,80,455,77.56,3.36,19.09,2019
51590,18293,13231,472,4590,72.33,2.58,25.09,2019
51595,2086,1370,136,580,65.68,6.52,27.8,2019
51600,8577,8233,113,231,95.99,1.32,2.69,2019
51610,5493,5147,156,190,93.7,2.84,3.46,2019
51620,3522,2568,151,803,72.91,4.29,22.8,2019
51630,10762,9155,520,1087,85.07,4.83,10.1,2019
51640,2663,1830,178,655,68.72,6.68,24.6,2019
51650,54050,44431,2690,6929,82.2,4.98,12.82,2019
51660,16723,13075,1574,2074,78.19,9.41,12.4,2019
51670,9224,7040,214,1970,76.32,2.32,21.36,2019
51678,2158,1552,99,507,71.92,4.59,23.49,2019
51680,28273,22587,960,4726,79.89,3.4,16.72,2019
51683,12898,11549,231,1118,89.54,1.79,8.67,2019
51685,4641,4157,213,271,89.57,4.59,5.84,2019
51690,5532,4096,197,1239,74.04,3.56,22.4,2019
51700,69835,53537,6680,9618,76.66,9.57,13.77,2019
51710,88353,73855,3155,11343,83.59,3.57,12.84,2019
51720,1628,1129,183,316,69.35,11.24,19.41,2019
51730,13165,9144,549,3472,69.46,4.17,26.37,2019
51735,4593,3991,108,494,86.89,2.35,10.76,2019
51740,36370,29078,982,6310,79.95,2.7,17.35,2019
51750,5573,4498,265,810,80.71,4.76,14.53,2019
51760,90301,68301,4610,17390,75.64,5.11,19.26,2019
51770,41740,31458,1382,8900,75.37,3.31,21.32,2019
51775,9912,7883,357,1672,79.53,3.6,16.87,2019
51790,10597,7953,569,2075,75.05,5.37,19.58,2019
51800,33774,27490,1037,5247,81.39,3.07,15.54,2019
51810,170798,153754,3530,13514,90.02,2.07,7.91,2019
51820,9193,6720,305,2168,73.1,3.32,23.58,2019
51830,4706,4079,255,372,86.68,5.42,7.9,2019
51840,10490,7922,611,1957,75.52,5.82,18.66,2019
53001,5973,4479,223,1271,74.99,3.73,21.28,2019
53003,9101,7449,182,1470,81.85,2,16.15,2019
53005,72121,61681,3428,7012,85.52,4.75,9.72,2019
53007,28384,23164,709,4511,81.61,2.5,15.89,2019
53009,32958,28049,725,4184,85.11,2.2,12.69,2019
53011,174661,158093,3996,12572,90.51,2.29,7.2,2019
53013,1795,1405,50,340,78.27,2.79,18.94,2019
53015,41952,34902,1206,5844,83.2,2.87,13.93,2019
53017,15263,12279,627,2357,80.45,4.11,15.44,2019
53019,3060,2084,95,881,68.1,3.1,28.79,2019
53021,26723,22631,870,3222,84.69,3.26,12.06,2019
53023,984,759,28,197,77.13,2.85,20.02,2019
53025,30818,25577,869,4372,82.99,2.82,14.19,2019
53027,28722,23969,639,4114,83.45,2.22,14.32,2019
53029,34768,31693,686,2389,91.16,1.97,6.87,2019
53031,14705,12806,424,1475,87.09,2.88,10.03,2019
53033,882028,809581,19012,53435,91.79,2.16,6.06,2019
53035,103913,95289,1693,6931,91.7,1.63,6.67,2019
53037,18347,15580,938,1829,84.92,5.11,9.97,2019
53039,8877,7183,222,1472,80.92,2.5,16.58,2019
53041,30618,24836,894,4888,81.12,2.92,15.96,2019
53043,4525,3801,88,636,84,1.94,14.06,2019
53045,24278,20603,493,3182,84.86,2.03,13.11,2019
53047,17675,13726,433,3516,77.66,2.45,19.89,2019
53049,9279,7691,155,1433,82.89,1.67,15.44,2019
53051,5727,4097,374,1256,71.54,6.53,21.93,2019
53053,323296,284183,8860,30253,87.9,2.74,9.36,2019
53055,8252,7120,426,706,86.28,5.16,8.56,2019
53057,48493,42815,950,4728,88.29,1.96,9.75,2019
53059,4816,3777,212,827,78.43,4.4,17.17,2019
53061,293823,267661,6672,19490,91.1,2.27,6.63,2019
53063,202811,177320,4905,20586,87.43,2.42,10.15,2019
53065,17554,13295,533,3726,75.74,3.04,21.23,2019
53067,109983,97087,3637,9259,88.27,3.31,8.42,2019
53069,1897,1563,74,260,82.39,3.9,13.71,2019
53071,22646,19291,811,2544,85.19,3.58,11.23,2019
53073,86523,76147,2064,8312,88.01,2.39,9.61,2019
53075,17999,15167,1147,1685,84.27,6.37,9.36,2019
53077,83048,67068,2657,13323,80.76,3.2,16.04,2019
54001,6324,4412,237,1675,69.77,3.75,26.49,2019
54003,44221,37119,1530,5572,83.94,3.46,12.6,2019
54005,8932,6856,256,1820,76.76,2.87,20.38,2019
54007,5624,3826,151,1647,68.03,2.68,29.29,2019
54009,9805,7359,407,2039,75.05,4.15,20.8,2019
54011,39064,28111,2531,8422,71.96,6.48,21.56,2019
54013,2826,2022,50,754,71.55,1.77,26.68,2019
54015,3274,2416,134,724,73.79,4.09,22.11,2019
54017,2685,1845,131,709,68.72,4.88,26.41,2019
54019,17441,12847,269,4325,73.66,1.54,24.8,2019
54021,2587,1854,66,667,71.67,2.55,25.78,2019
54023,4607,3338,27,1242,72.45,0.59,26.96,2019
54025,15188,11398,430,3360,75.05,2.83,22.12,2019
54027,9288,6649,175,2464,71.59,1.88,26.53,2019
54029,12678,9804,392,2482,77.33,3.09,19.58,2019
54031,5674,4533,120,1021,79.89,2.11,17.99,2019
54033,27098,21447,703,4948,79.15,2.59,18.26,2019
54035,11334,8457,230,2647,74.62,2.03,23.35,2019
54037,20891,17868,830,2193,85.53,3.97,10.5,2019
54039,79070,62039,2792,14239,78.46,3.53,18.01,2019
54041,6574,4632,200,1742,70.46,3.04,26.5,2019
54043,8208,6015,288,1905,73.28,3.51,23.21,2019
54045,13816,10997,311,2508,79.6,2.25,18.15,2019
54047,7607,5014,427,2166,65.91,5.61,28.47,2019
54049,22926,18816,448,3662,82.07,1.95,15.97,2019
54051,12308,8862,403,3043,72,3.27,24.72,2019
54053,11034,7682,502,2850,69.62,4.55,25.83,2019
54055,25216,18060,850,6306,71.62,3.37,25.01,2019
54057,10916,8647,215,2054,79.21,1.97,18.82,2019
54059,10501,7540,282,2679,71.8,2.69,25.51,2019
54061,39466,34116,1363,3987,86.44,3.45,10.1,2019
54063,5718,3916,128,1674,68.49,2.24,29.28,2019
54065,7185,5556,246,1383,77.33,3.42,19.25,2019
54067,10069,7924,238,1907,78.7,2.36,18.94,2019
54069,17193,12391,1028,3774,72.07,5.98,21.95,2019
54071,3174,1896,195,1083,59.74,6.14,34.12,2019
54073,2835,2223,78,534,78.41,2.75,18.84,2019
54075,3530,2480,92,958,70.25,2.61,27.14,2019
54077,12429,9523,237,2669,76.62,1.91,21.47,2019
54079,21613,16751,634,4228,77.5,2.93,19.56,2019
54081,31203,23861,1021,6321,76.47,3.27,20.26,2019
54083,11135,7806,376,2953,70.1,3.38,26.52,2019
54085,4049,2885,190,974,71.25,4.69,24.06,2019
54087,5562,3816,165,1581,68.61,2.97,28.43,2019
54089,5566,3562,185,1819,64,3.32,32.68,2019
54091,6614,5299,59,1256,80.12,0.89,18.99,2019
54093,3142,2377,84,681,75.65,2.67,21.67,2019
54095,3207,2274,99,834,70.91,3.09,26.01,2019
54097,9713,7138,270,2305,73.49,2.78,23.73,2019
54099,15124,9898,963,4263,65.45,6.37,28.19,2019
54101,3781,2577,79,1125,68.16,2.09,29.75,2019
54103,5762,4154,101,1507,72.09,1.75,26.15,2019
54105,2505,1746,56,703,69.7,2.24,28.06,2019
54107,35488,28510,970,6008,80.34,2.73,16.93,2019
54109,8805,6603,183,2019,74.99,2.08,22.93,2019
55001,9062,6847,273,1942,75.56,3.01,21.43,2019
55003,6565,4699,276,1590,71.58,4.2,24.22,2019
55005,18907,14425,1131,3351,76.29,5.98,17.72,2019
55007,7057,5822,245,990,82.5,3.47,14.03,2019
55009,105271,90368,2367,12536,85.84,2.25,11.91,2019
55011,5772,4726,83,963,81.88,1.44,16.68,2019
55013,7305,5681,233,1391,77.77,3.19,19.04,2019
55015,19807,17317,338,2152,87.43,1.71,10.86,2019
55017,25601,21493,529,3579,83.95,2.07,13.98,2019
55019,12791,9241,321,3229,72.25,2.51,25.24,2019
55021,24112,19657,828,3627,81.52,3.43,15.04,2019
55023,6654,5110,218,1326,76.8,3.28,19.93,2019
55025,222929,198066,8350,16513,88.85,3.75,7.41,2019
55027,34980,28911,683,5386,82.65,1.95,15.4,2019
55029,13191,10727,376,2088,81.32,2.85,15.83,2019
55031,19011,15005,653,3353,78.93,3.43,17.64,2019
55033,16859,13929,655,2275,82.62,3.89,13.49,2019
55035,40981,35231,1062,4688,85.97,2.59,11.44,2019
55037,1948,1427,118,403,73.25,6.06,20.69,2019
55039,41542,34183,1129,6230,82.29,2.72,15,2019
55041,4008,2904,254,850,72.46,6.34,21.21,2019
55043,19583,15640,449,3494,79.87,2.29,17.84,2019
55045,15047,12034,485,2528,79.98,3.22,16.8,2019
55047,7979,5991,307,1681,75.08,3.85,21.07,2019
55049,9850,8064,196,1590,81.87,1.99,16.14,2019
55051,2898,2244,102,552,77.43,3.52,19.05,2019
55053,8199,6239,221,1739,76.09,2.7,21.21,2019
55055,32965,27584,700,4681,83.68,2.12,14.2,2019
55057,10752,8319,341,2092,77.37,3.17,19.46,2019
55059,64111,54591,1758,7762,85.15,2.74,12.11,2019
55061,8341,6563,210,1568,78.68,2.52,18.8,2019
55063,47518,40350,1358,5810,84.92,2.86,12.23,2019
55065,6722,5124,137,1461,76.23,2.04,21.73,2019
55067,8612,6704,214,1694,77.84,2.48,19.67,2019
55069,12625,9938,292,2395,78.72,2.31,18.97,2019
55071,34563,27716,931,5916,80.19,2.69,17.12,2019
55073,55466,46303,1170,7993,83.48,2.11,14.41,2019
55075,18473,14617,513,3343,79.13,2.78,18.1,2019
55077,6648,5204,139,1305,78.28,2.09,19.63,2019
55078,1408,1032,11,365,73.3,0.78,25.92,2019
55079,382175,301259,10861,70055,78.83,2.84,18.33,2019
55081,17915,14192,345,3378,79.22,1.93,18.86,2019
55083,16036,12911,434,2691,80.51,2.71,16.78,2019
55085,15421,12727,311,2383,82.53,2.02,15.45,2019
55087,73648,64012,1418,8218,86.92,1.93,11.16,2019
55089,35807,31747,873,3187,88.66,2.44,8.9,2019
55091,3070,2500,50,520,81.43,1.63,16.94,2019
55093,15593,13098,375,2120,84,2.4,13.6,2019
55095,18450,14361,529,3560,77.84,2.87,19.3,2019
55097,28675,24614,565,3496,85.84,1.97,12.19,2019
55099,6688,5056,295,1337,75.6,4.41,19.99,2019
55101,76974,64725,1803,10446,84.09,2.34,13.57,2019
55103,7538,5551,191,1796,73.64,2.53,23.83,2019
55105,64739,52265,3105,9369,80.73,4.8,14.47,2019
55107,6376,4740,173,1463,74.34,2.71,22.95,2019
55109,34182,29315,817,4050,85.76,2.39,11.85,2019
55111,26222,21667,861,3694,82.63,3.28,14.09,2019
55113,7796,5919,307,1570,75.92,3.94,20.14,2019
55115,17004,13420,387,3197,78.92,2.28,18.8,2019
55117,47738,40158,1347,6233,84.12,2.82,13.06,2019
55119,8614,6519,158,1937,75.68,1.83,22.49,2019
55121,12005,9464,211,2330,78.83,1.76,19.41,2019
55123,12071,8945,324,2802,74.1,2.68,23.21,2019
55125,10921,8527,554,1840,78.08,5.07,16.85,2019
55127,40874,34194,1765,4915,83.66,4.32,12.02,2019
55129,7236,5660,292,1284,78.22,4.04,17.74,2019
55131,54302,47417,1209,5676,87.32,2.23,10.45,2019
55133,158808,143370,2820,12618,90.28,1.78,7.95,2019
55135,22305,17838,588,3879,79.97,2.64,17.39,2019
55137,9934,7586,307,2041,76.36,3.09,20.55,2019
55139,70594,59802,2228,8564,84.71,3.16,12.13,2019
55141,32332,26494,743,5095,81.94,2.3,15.76,2019
56001,15944,13809,863,1272,86.61,5.41,7.98,2019
56003,4475,3533,176,766,78.95,3.93,17.12,2019
56005,17574,16001,253,1320,91.05,1.44,7.51,2019
56007,6204,4971,146,1087,80.13,2.35,17.52,2019
56009,5378,4332,354,692,80.55,6.58,12.87,2019
56011,2919,2157,273,489,73.9,9.35,16.75,2019
56013,14907,11721,514,2672,78.63,3.45,17.92,2019
56015,5207,3956,223,1028,75.97,4.28,19.74,2019
56017,2118,1661,78,379,78.42,3.68,17.89,2019
56019,3845,3049,151,645,79.3,3.93,16.78,2019
56021,39683,34100,1029,4554,85.93,2.59,11.48,2019
56023,6908,5771,408,729,83.54,5.91,10.55,2019
56025,32799,27170,1310,4319,82.84,3.99,13.17,2019
56027,964,696,35,233,72.2,3.63,24.17,2019
56029,12160,10546,326,1288,86.73,2.68,10.59,2019
56031,4030,2879,59,1092,71.44,1.46,27.1,2019
56033,13251,11026,204,2021,83.21,1.54,15.25,2019
56035,3340,2880,103,357,86.23,3.08,10.69,2019
56037,15523,13241,574,1708,85.3,3.7,11,2019
56039,9019,7922,375,722,87.84,4.16,8.01,2019
56041,7597,6815,148,634,89.71,1.95,8.35,2019
56043,3365,2665,161,539,79.2,4.78,16.02,2019
56045,2891,2238,168,485,77.41,5.81,16.78,2019
72001,5771,3120,60,2591,54.06,1.04,44.9,2019
72003,12830,7102,466,5262,55.35,3.63,41.01,2019
72005,21635,14990,363,6282,69.29,1.68,29.04,2019
72007,8488,5383,64,3041,63.42,0.75,35.83,2019
72009,8592,5857,124,2611,68.17,1.44,30.39,2019
72011,8848,5270,458,3120,59.56,5.18,35.26,2019
72013,31910,19359,872,11679,60.67,2.73,36.6,2019
72015,5908,3691,73,2144,62.47,1.24,36.29,2019
72017,7989,4483,185,3321,56.11,2.32,41.57,2019
72019,8720,4455,70,4195,51.09,0.8,48.11,2019
72021,67476,50750,1170,15556,75.21,1.73,23.05,2019
72023,15473,4571,71,10831,29.54,0.46,70,2019
72025,48184,34198,304,13682,70.97,0.63,28.4,2019
72027,11394,6397,424,4573,56.14,3.72,40.14,2019
72029,14643,11346,65,3232,77.48,0.44,22.07,2019
72031,61909,47389,1120,13400,76.55,1.81,21.64,2019
72033,8706,4807,118,3781,55.21,1.36,43.43,2019
72035,16213,11248,457,4508,69.38,2.82,27.8,2019
72037,4224,2668,202,1354,63.16,4.78,32.05,2019
72039,5831,3133,58,2640,53.73,0.99,45.28,2019
72041,12942,7201,126,5615,55.64,0.97,43.39,2019
72043,13104,7579,289,5236,57.84,2.21,39.96,2019
72045,5565,2201,60,3304,39.55,1.08,59.37,2019
72047,10535,5513,16,5006,52.33,0.15,47.52,2019
72049,482,327,35,120,67.84,7.26,24.9,2019
72051,11602,6022,457,5123,51.9,3.94,44.16,2019
72053,12298,8820,136,3342,71.72,1.11,27.18,2019
72054,4271,2236,311,1724,52.35,7.28,40.37,2019
72055,5515,2557,300,2658,46.36,5.44,48.2,2019
72057,14022,8393,360,5269,59.86,2.57,37.58,2019
72059,6510,4388,74,2048,67.4,1.14,31.46,2019
72061,30758,23121,382,7255,75.17,1.24,23.59,2019
72063,14529,11265,208,3056,77.53,1.43,21.03,2019
72065,14160,8519,614,5027,60.16,4.34,35.5,2019
72067,6255,4034,125,2096,64.49,2,33.51,2019
72069,17615,10979,935,5701,62.33,5.31,32.36,2019
72071,14670,6030,1322,7318,41.1,9.01,49.88,2019
72073,4837,2423,101,2313,50.09,2.09,47.82,2019
72075,15408,11334,188,3886,73.56,1.22,25.22,2019
72077,12558,9505,147,2906,75.69,1.17,23.14,2019
72079,7665,1813,60,5792,23.65,0.78,75.56,2019
72081,9967,5082,127,4758,50.99,1.27,47.74,2019
72083,2708,1073,39,1596,39.62,1.44,58.94,2019
72085,12376,8050,546,3780,65.05,4.41,30.54,2019
72087,8508,6201,27,2280,72.88,0.32,26.8,2019
72089,6582,4742,36,1804,72.04,0.55,27.41,2019
72091,14825,6833,336,7656,46.09,2.27,51.64,2019
72093,1846,534,38,1274,28.93,2.06,69.01,2019
72095,3833,2118,192,1523,55.26,5.01,39.73,2019
72097,29682,19297,663,9722,65.01,2.23,32.75,2019
72099,13374,8993,234,4147,67.24,1.75,31.01,2019
72101,9645,6770,267,2608,70.19,2.77,27.04,2019
72103,8058,5760,351,1947,71.48,4.36,24.16,2019
72105,8424,3843,159,4422,45.62,1.89,52.49,2019
72107,6759,3921,62,2776,58.01,0.92,41.07,2019
72109,6144,3687,231,2226,60.01,3.76,36.23,2019
72111,6863,4582,44,2237,66.76,0.64,32.6,2019
72113,52042,30615,1465,19962,58.83,2.82,38.36,2019
72115,8083,4970,459,2654,61.49,5.68,32.83,2019
72117,5018,2814,215,1989,56.08,4.28,39.64,2019
72119,15635,10942,100,4593,69.98,0.64,29.38,2019
72121,7061,3648,202,3211,51.66,2.86,45.48,2019
72123,10036,6259,123,3654,62.37,1.23,36.41,2019
72125,11722,4505,189,7028,38.43,1.61,59.96,2019
72127,142699,80911,4341,57447,56.7,3.04,40.26,2019
72129,13772,7140,874,5758,51.84,6.35,41.81,2019
72131,13313,5416,780,7117,40.68,5.86,53.46,2019
72133,7367,4787,88,2492,64.98,1.19,33.83,2019
72135,22138,11555,247,10336,52.2,1.12,46.69,2019
72137,27400,15124,606,11670,55.2,2.21,42.59,2019
72139,23800,17169,294,6337,72.14,1.24,26.63,2019
72141,9593,5094,94,4405,53.1,0.98,45.92,2019
72143,11918,6598,242,5078,55.36,2.03,42.61,2019
72145,18721,8381,329,10011,44.77,1.76,53.47,2019
72147,2258,1472,16,770,65.19,0.71,34.1,2019
72149,7908,5526,174,2208,69.88,2.2,27.92,2019
72151,11541,6733,590,4218,58.34,5.11,36.55,2019
72153,10990,5747,358,4885,52.29,3.26,44.45,2019
