"ZCTA","minDisFQHC","timeDrive","countDrive"
31795,9.61,16.69,3
31796,16.22,24.89,6
31801,13.89,24.05,1
31803,15.6,23.12,6
31804,11.91,25.98,2
31805,3.16,0,6
31806,2.24,0,12
31807,17.8,27.72,1
31808,4.83,0,4
31810,9.39,13.8,4
31811,10.23,26.7,1
31812,9.42,23.39,4
31814,9.9,21.65,3
31815,12.91,19.96,1
31816,5.39,11.48,3
31820,14.89,21.96,4
31822,16.07,27.84,1
31823,12.11,27.76,1
31824,9.62,15.68,1
31825,2.76,0,4
31826,8.12,14.26,1
31827,0.98,0,1
31830,3.52,0,2
31831,11.41,20.37,2
31832,10.59,15.57,3
31833,7.16,14.16,1
31836,9.39,16.47,2
31901,2.11,7.49,4
31903,1.07,0,7
31904,6.53,8.69,4
31905,4.23,8.65,7
31906,3.56,11.07,4
31907,5.4,16.16,4
31909,8.3,16.67,4
32003,5.77,18.15,3
32008,3.29,0,2
32011,15.86,24.96,6
32024,8.39,0,3
32025,9.76,14.28,3
32026,9.04,16.53,2
32033,7.46,20.33,3
32038,11.49,19.84,2
32043,6.23,0,1
32044,8.7,12,4
32046,11.99,22.58,2
32053,9.4,26.05,1
32054,4.19,0,1
32055,4.16,0,4
32058,9.67,14.15,2
32059,11.82,15.04,2
32060,5.97,9.8,1
32061,13.24,26.67,3
32062,14.25,27.53,1
32064,1.44,0,3
32065,4.45,11.01,2
32066,3.8,0,1
32068,12.12,17.09,2
32071,6.94,18.76,2
32072,14.6,22.73,2
32073,0.32,0,5
32079,8.06,12.7,3
32080,4.54,15.88,2
32082,12.67,17.49,3
32083,8.73,16.76,3
32084,4.17,0,2
32086,8.19,0,2
32091,2.16,0,3
32092,13.53,21.79,1
32094,8.33,19.75,4
32095,12.07,14.8,2
32096,18.11,18.73,3
32097,10.91,21.6,6
32102,10.51,19.11,1
32112,3.13,0,1
32113,8.5,23.63,6
32114,1.07,0,3
32117,2.4,7.01,3
32118,2.86,9.54,3
32119,1.46,0,4
32124,6.96,19.49,6
32127,6.46,8.44,3
32128,7.28,20.5,3
32129,3.24,5.56,3
32130,9.13,16.23,4
32131,5,14.12,4
32132,17.26,28.38,1
32133,9.4,18.06,2
32136,10.61,22.76,1
32137,2.68,0,2
32139,8.75,29.22,1
32140,10.83,24.34,4
32145,6.88,0,3
32147,8.01,13.46,4
32148,1.75,0,4
32157,2.98,18.86,2
32159,9.14,17.9,2
32162,11.57,22.2,4
32164,5.64,18.39,1
32168,11.75,20.58,3
32169,18.96,25.95,1
32174,9.58,22.26,3
32176,9.51,24.45,3
32177,5.55,0,5
32179,10.4,26.54,2
32180,1.94,0,4
32181,5.26,17.46,2
32187,7.88,12.57,4
32189,6.24,0,3
32190,7.91,16,2
32193,1.53,22.13,1
32195,11.12,18.13,2
32202,0.17,0,14
32204,1.55,7.43,12
32205,2.73,7,12
32206,2.03,4.28,11
32207,2.61,9.15,13
32208,0.85,0,10
32209,1.95,8.35,11
32210,1.51,11.89,10
32211,1.7,7.77,12
32212,4.96,14.33,9
32216,1.45,0,12
32217,4.07,15.88,11
32218,4.32,0,10
32219,6.65,14.5,11
32220,11.31,15.3,9
32221,7.72,18.25,9
32222,6.39,18.74,3
32223,6.42,18.62,5
32224,5.02,14.26,6
32225,6.26,16.84,6
32226,10.88,24.9,7
32227,8.72,18.12,4
32228,8.81,19.13,4
32233,6.39,12.68,6
32234,16.84,29.98,2
32244,2.42,0,5
32246,5.9,10.54,11
32250,0.9,0,6
32254,2.84,0,12
32256,10.39,12.13,13
32257,7.25,19.91,5
32258,12.41,21.84,5
32266,2.98,6.95,6
32277,1.74,0,12
32301,1.39,0,10
32303,1.64,0,12
32304,4.07,7.82,12
32305,6.09,13.1,10
32308,4.9,10.73,10
32309,16.12,19.15,7
32310,13.98,0,10
32311,7.03,12.69,10
32312,10.88,22.74,7
32317,11.43,16.69,7
32320,13.52,17.82,2
32321,13.7,0,3
32322,4.32,0,3
32323,4.69,14.65,2
32327,14.01,29.78,1
32328,8.63,0,3
32330,13.15,21.38,2
32331,15.91,22.5,1
32332,8.31,14.17,2
32333,1.67,0,4
32334,21.23,26.21,2
32340,1.62,0,1
32343,8.58,24.25,7
32346,2.37,0,1
32347,4.9,0,1
32348,11.59,19.26,1
32350,11.46,15.47,1
32351,8.97,0,2
32352,6.94,20.87,4
32358,13.65,21,1
32399,0.8,4.19,10
32401,0.75,0,6
32403,10.75,24.94,3
32404,9.02,14.44,6
32405,2.75,0,6
32407,9.76,16.51,5
32408,5.35,19.12,5
32409,14.02,22.03,6
32410,17.38,16.34,1
32421,11.8,21.59,2
32423,7.23,21.51,1
32424,6.62,0,3
32425,7.54,0,2
32426,14.3,19.97,2
32427,9.05,24.06,4
32428,11.97,0,1
32430,13.35,20.1,1
32431,9.38,29.22,1
32432,13.12,22.61,1
32433,9.72,0,3
32435,4.25,0,1
32439,0.87,0,4
32442,18.18,26.1,1
32443,7.65,16.26,2
32444,5.32,8.37,6
32445,2.56,0,1
32446,5.63,13.44,2
32447,1.47,10.77,1
32448,9.03,0,1
32449,13.52,26.8,2
32455,11.99,0,2
32456,1.52,0,1
32459,0.77,0,3
32461,12.71,24.09,1
32463,10.83,2.88,1
32464,12.68,24.37,2
32465,8.45,0,2
32466,5.77,0,6
32501,0.41,0,16
32502,1.65,3.15,15
32503,1.44,0,16
32504,1.38,0,16
32505,1.7,0,15
32506,8.84,14.32,13
32507,11.48,17.58,13
32508,6.54,15.31,13
32509,7.24,11.7,15
32511,3.44,10.76,13
32514,4.2,12.88,16
32526,8.9,12.64,15
32530,3.11,12.27,15
32531,14.68,23.7,1
32533,0.82,0,16
32534,5.54,10.62,16
32535,5.17,0,2
32536,3.32,11.7,1
32539,7.53,0,1
32541,9,22.97,5
32542,7.45,10.52,4
32544,4.35,13.5,4
32547,3.57,0,4
32548,1.05,0,4
32550,11.3,14.45,1
32561,9.69,18.33,13
32564,15.36,25.62,1
32568,14.29,21.34,2
32569,6.64,14.02,4
32570,14.73,0,2
32571,7.42,0,13
32577,9.24,19.87,2
32578,10.09,26.6,1
32579,1.21,0,4
32580,5.16,14.62,4
32583,6,17.72,11
32601,1.15,0,3
32603,3.06,5.5,2
32605,2.4,0,2
32606,3.33,9.73,3
32607,1.71,13.36,3
32608,5.15,13.58,2
32609,9.39,11.11,2
32612,3.1,6.3,2
32615,7.2,16.99,3
32616,7.57,15.8,3
32617,9.51,23.43,4
32618,12.34,23.52,3
32619,0.38,0,4
32621,12.28,15.7,2
32622,9.7,23.35,4
32626,4.63,0,3
32628,5.19,0,3
32631,7,21.82,2
32639,22.9,27.43,1
32640,1.04,0,3
32641,5.84,8.66,3
32643,3.57,0,1
32653,6.53,7.7,3
32656,5.49,0,3
32658,14.02,21.05,4
32664,6.14,20.62,2
32666,5.12,17.54,5
32667,11.39,20.69,4
32668,10.66,22.9,1
32669,14.08,25.36,4
32680,4.07,18.73,3
32681,4.22,20.68,1
32683,15.98,21.39,1
32686,4.64,0,1
32693,2.24,0,5
32694,8.98,21.43,5
32696,0.82,0,1
32697,9.94,13.68,1
32701,3.95,11.47,21
32703,3.15,0,15
32707,2.01,0,18
32708,5.16,12.23,7
32709,8.41,14.86,5
32712,5.54,12.9,7
32713,5.71,14.81,7
32714,2.68,10.16,20
32720,4.24,0,5
32724,6.32,0,5
32725,5.44,9.52,7
32726,5.32,14.56,1
32730,1.94,8.46,18
32732,8.27,21.6,5
32735,7.1,22.61,2
32738,1.2,0,7
32744,5.38,13.66,7
32746,4.83,8.88,12
32750,5.77,11.82,16
32751,2.99,13.27,21
32754,6.85,24.36,2
32757,6.53,13.22,4
32759,16.06,29.44,2
32763,5.32,12.97,7
32764,9.4,12.89,4
32765,7.82,14.45,13
32766,8.02,17.9,7
32767,13.06,23.08,2
32771,1.12,0,5
32773,3.1,0,8
32776,11.69,24.12,7
32778,2.02,0,3
32779,6.95,14.74,15
32780,4.27,15,3
32784,13.74,28.84,1
32789,3.68,15.08,19
32792,2.71,9.96,22
32796,0.92,0,3
32798,7.05,17.6,8
32801,1.29,6.66,20
32803,2.94,7.86,20
32804,2.35,9.87,19
32805,1.17,0,20
32806,1.34,0,20
32807,1.22,0,21
32808,0.51,0,18
32809,1.26,0,21
32810,1.08,0,18
32811,2.44,0,18
32812,1.38,8.45,17
32814,2.72,8.24,20
32817,3.21,14.42,20
32818,2.7,7.86,17
32819,4.89,10.8,17
32820,3.64,14.43,4
32821,6.09,16.57,17
32822,1.36,0,20
32824,1.73,0,19
32825,4.44,8.65,21
32826,2.07,0,9
32827,5.43,22.96,5
32828,4.13,15.43,9
32829,4.34,12.54,11
32830,7.64,22.94,6
32831,6.94,23.74,6
32832,10.78,17.26,18
32833,4.15,0,2
32835,3.94,7.41,17
32836,9.08,18.98,13
32837,4.53,9.71,18
32839,1.53,5.87,23
32901,0.44,0,5
32903,3.01,13.09,5
32904,4.15,10.71,7
32905,1.96,0,5
32907,3.99,14.47,5
32908,7.02,19.35,5
32909,6.63,15.38,6
32920,8.88,26.62,3
32922,3.45,12.29,3
32925,9.77,22.4,4
32926,7.91,15.97,5
32927,3.06,0,5
32931,6.9,27.01,2
32934,3.93,7.78,7
32935,1.95,0,7
32937,5.7,16.2,6
32940,10.29,13.86,5
32948,12.23,0,8
32949,7.03,17.98,6
32950,2.6,0,5
32951,7.02,20.4,4
32952,4.99,21.26,3
32953,5.54,17.61,3
32955,2.71,0,4
32958,3.63,0,8
32960,0.4,0,12
32962,1.18,0,10
32963,3.51,13.61,8
32966,10.54,9.67,12
32967,4.21,0,9
32968,4.47,7.27,10
32970,6.35,8.36,9
32976,4.11,16.65,7
33001,21.62,22.93,2
33004,0.76,0,91
33009,0.91,0,154
33010,0.66,0,187
33012,0.62,0,187
33013,0.76,0,186
33014,0.77,0,183
33015,1.16,0,158
33016,0.83,0,188
33018,3.07,0,184
33019,2.27,8.08,82
33020,2.4,5.3,117
33021,1.11,0,112
33023,0.94,0,157
33024,2.34,9.7,104
33025,2.09,0,141
33026,3.7,7.99,103
33027,2.66,10.15,145
33028,5.39,15.6,80
33029,6.27,17.24,64
33030,1.29,0,31
33031,3.38,11.61,37
33032,1.73,0,46
33033,0.52,0,32
33034,13.15,0,30
33035,4.69,0,31
33036,10.03,16.39,1
33037,17.92,24.07,1
33039,1.53,7.24,42
33040,1.05,0,3
33050,4.64,0,2
33051,5.38,8.04,2
33054,0.62,0,171
33055,0.63,0,173
33056,0.48,0,173
33060,1.66,0,26
33062,2.58,6.72,17
33063,0.75,0,16
33064,1.96,8.39,24
33065,4.71,8.94,13
33066,1.71,12.56,16
33067,2.44,9.03,17
33068,2.54,6.9,26
33069,0.27,0,23
33070,0.5,0,1
33071,4.58,10.2,14
33073,2.99,12.97,20
33076,5.08,16.5,9
33101,0.13,2.74,197
33109,0.9,5.86,139
33122,2.09,0,201
33125,1,3.01,197
33126,1.53,0,201
33127,0.58,0,186
33128,0.3,0,186
33129,1.67,4.44,189
33130,0.74,0,192
33131,1.62,3.64,183
33132,1.82,5.4,176
33133,0.07,0,191
33134,1.47,0,198
33135,0.35,0,194
33136,0.28,0,184
33137,0.77,0,186
33138,1.13,0,180
33139,0.84,0,159
33140,0.31,0,163
33141,0.59,0,151
33142,0.58,0,186
33143,0.11,0,166
33144,0.45,0,184
33145,0.74,3.56,199
33146,0.36,0,164
33147,0.09,0,186
33149,3.98,16.56,78
33150,0.53,0,185
33154,0.16,0,142
33155,0.99,0,169
33156,2.6,6.62,159
33157,0.78,0,83
33158,1.65,7.7,118
33160,2.98,9.95,107
33161,0.2,0,173
33162,0.82,0,171
33165,0.79,0,161
33166,2.17,6.18,194
33167,0.42,0,173
33168,0.71,0,166
33169,0.1,0,171
33170,4.19,7.96,65
33172,1.23,0,175
33173,1.74,7.09,145
33174,0.38,0,172
33175,0.76,0,121
33176,1.99,0,126
33177,1.22,0,81
33178,5.03,12.7,166
33179,1.55,0,161
33180,1.11,7.17,157
33181,1.14,0,164
33182,1.9,0,126
33183,0.99,0,77
33184,1.09,0,148
33185,1.09,0,67
33186,1.07,0,84
33187,5.92,9.01,55
33189,1.3,0,78
33190,0.88,0,67
33193,1.3,0,59
33194,10.87,9.38,50
33196,3.17,8.13,62
33301,1.62,10.01,33
33304,2.27,8.49,29
33305,2.29,10.81,21
33306,2.76,11.34,23
33308,3.61,10.2,22
33309,2.08,0,32
33311,1.99,0,49
33312,3.1,0,52
33313,1.75,0,42
33314,4.84,10.89,97
33315,2.71,9.24,65
33316,2.93,12,32
33317,2.82,9.84,42
33319,2.28,10.39,23
33321,5.42,13.42,14
33322,5,10.32,28
33323,7.9,18.66,12
33324,5.44,13.65,39
33325,8.58,17.8,43
33326,11.62,22.9,43
33327,14.05,25.98,15
33328,5.52,12.56,68
33330,6.7,14.1,58
33331,8.85,17.66,78
33332,10.02,19.86,43
33334,1.86,6.44,24
33351,5.33,10.7,19
33401,2.84,6.29,17
33403,1.88,8.19,14
33404,1.94,6.21,14
33405,2.86,9.1,16
33406,1.8,0,16
33407,0.38,0,16
33408,1.4,0,11
33409,3.09,9.95,16
33410,2.64,5.51,12
33411,7.07,19.24,11
33412,8.41,26.47,8
33413,3.72,8.85,15
33414,6.43,16.15,12
33415,3.1,6.06,16
33417,3.04,12.36,15
33418,7.33,11.76,12
33426,1.84,4.56,18
33428,1.53,0,11
33430,10.17,0,3
33431,2.37,11.16,17
33432,0.33,0,17
33433,3.29,8.93,17
33434,4.51,11.15,19
33435,0.43,0,18
33436,1.52,0,17
33437,4.01,8.62,8
33438,9.57,11.38,3
33440,17.5,0,2
33441,2.66,10.32,22
33442,4.39,14.49,19
33444,0.9,8.85,13
33445,0.94,0,11
33446,6.47,9.63,14
33449,5.16,12.14,14
33455,10,19.67,2
33458,2.21,0,10
33460,2.17,7.65,16
33461,1.69,8.26,16
33462,1.16,0,17
33463,2.89,9.53,15
33467,1.87,0,15
33469,3.93,14,10
33471,5.77,0,2
33472,6.24,8.7,8
33473,6.97,14.87,8
33476,2.97,0,3
33477,2.1,10.52,10
33478,10.04,19.75,10
33480,4.97,11.8,16
33483,2.05,10.37,13
33484,2.88,8.49,11
33486,1.57,8.01,20
33487,3.62,14.43,14
33493,12.51,9.7,4
33496,6,21.41,8
33498,4.28,11.36,12
33503,5.24,17.23,7
33510,1.9,13.5,22
33511,2.1,0,15
33513,8.44,16.34,6
33514,6.79,17.17,5
33521,4.89,6.74,4
33523,3.94,0,8
33525,2.26,0,9
33527,1.56,0,14
33534,7.79,18.54,16
33538,10.69,13.75,3
33540,4.26,5.96,11
33541,3.11,0,11
33542,1.95,0,11
33543,4.43,16.42,12
33544,4.27,13.1,14
33545,1.5,0,14
33547,14,26.13,8
33548,5.68,12.77,16
33549,5.71,12.21,17
33556,8.15,18.01,17
33558,8.01,21.56,13
33559,6.69,18.34,8
33563,0.44,0,19
33565,6.48,14.03,14
33566,1.99,5.75,14
33567,7.53,12.22,12
33569,7.06,19.06,11
33570,4.58,0,7
33572,4.6,11.25,10
33573,2.69,8.08,13
33576,5.68,16.07,15
33578,4.87,13.07,19
33579,7.04,18.57,7
33584,4.74,11.71,24
33585,0.79,0,4
33592,4.99,0,25
33594,4.56,11.42,14
33596,6.18,16.54,14
33597,9.74,23.86,5
33598,3.47,0,7
33602,0.98,4.5,31
33603,2.08,5.15,28
33604,0.45,0,24
33605,1.28,0,28
33606,0.64,0,25
33607,2.68,0,33
33609,2.88,5.6,33
33610,1.1,0,26
33611,1.95,0,32
33612,0.61,0,23
33613,1.42,0,23
33614,1,0,23
33615,0.46,0,21
33616,3.24,6.56,26
33617,2.24,0,26
33618,2.57,9.76,25
33619,0.63,0,25
33620,1.1,8.33,19
33621,5.34,10.47,11
33624,4.57,13.15,20
33625,3.4,12.1,21
33626,3.77,10.89,18
33629,1.62,5.2,31
33634,2.28,7.55,26
33635,0.73,0,24
33637,1.85,6.09,23
33647,6.6,17.03,18
33701,0.5,0,12
33702,4,9.8,22
33703,3.41,13.94,11
33704,1.7,4.78,14
33705,2.04,7.12,11
33706,5.63,15.02,11
33707,3.71,10.76,11
33708,6.33,14.65,14
33709,3.2,5.25,15
33710,3.91,6.69,15
33711,2.25,7.95,13
33712,1.55,0,12
33713,1.11,0,16
33714,0.14,0,21
33715,8.57,10.74,10
33716,4,10.74,27
33744,6.19,15.89,13
33755,2.12,7.64,14
33756,0.98,0,11
33759,1.9,5.47,20
33760,0.74,0,23
33761,2.48,8.49,17
33762,1.63,8.94,22
33763,1.11,6.28,16
33764,2.54,6.07,17
33765,1.19,0,19
33767,2.14,11.41,9
33770,1.9,8.99,14
33771,3.42,10.52,14
33772,3.93,11.17,15
33773,3.78,10.03,17
33774,1.34,0,10
33776,3.4,5.46,12
33777,4.6,8.27,16
33778,1.09,6.7,13
33781,1.56,0,21
33782,1.86,5.32,18
33785,2.36,4.45,10
33786,3.11,11.57,9
33801,1.21,0,10
33803,2.44,9.48,8
33805,4.13,0,9
33809,12.17,11.96,6
33810,6.88,12.44,6
33811,6.14,15.08,7
33812,4.99,14.86,8
33813,5.88,18.3,8
33815,2.71,0,10
33823,7.19,14.43,11
33825,3.28,0,5
33827,5.64,13.69,6
33830,11.45,15.22,11
33834,12.99,21.62,2
33837,6.8,20.48,6
33838,1.52,0,8
33839,3.75,3.26,11
33841,14.45,19.67,3
33843,1.8,0,5
33844,3.39,0,10
33847,13.05,22.76,2
33848,2.5,9.03,13
33849,8.52,21.23,9
33850,6.57,9.35,10
33851,2.18,4.45,8
33853,0.8,0,9
33854,12.07,21.28,2
33856,11.24,21.93,2
33859,2.57,6.24,9
33860,8.17,0,9
33868,12.82,21.4,7
33870,11.65,15.76,2
33872,8.21,16.29,3
33873,2.73,0,4
33875,16.52,29.2,2
33877,2.74,10.1,9
33880,4.62,0,13
33881,1.84,0,12
33884,3.9,13.36,8
33890,11.25,17.07,2
33896,7.07,17.25,8
33897,6.42,12.92,6
33898,13.37,13.94,3
33901,1.14,0,21
33903,0.62,0,15
33904,4.61,10.36,19
33905,3.76,14.21,17
33907,0.75,0,21
33908,0.81,0,17
33909,3.41,7.31,14
33912,2.37,11.32,20
33913,7.74,14.46,18
33914,6.43,8.24,18
33916,0.55,0,22
33917,5.49,11.18,14
33919,1.56,7.94,19
33920,9.04,18.66,7
33922,6.73,23.8,2
33928,6.02,16.45,25
33930,9.49,18.78,6
33931,5.22,16.58,6
33935,0.89,0,1
33936,4.5,0,6
33944,15.63,24.11,2
33946,9.85,22.66,1
33947,7.69,21.85,1
33948,3.43,13.3,5
33950,5.07,14.28,6
33952,0.1,0,5
33953,4.55,13.97,6
33954,3.08,7.83,5
33955,11.5,26.49,5
33956,2.78,0,1
33957,9.92,24.99,4
33965,3.54,24.64,10
33966,2.82,0,21
33967,1.6,18.25,17
33971,1.88,0,12
33972,4.07,7.66,4
33973,2.47,12.22,14
33974,5.02,9.32,8
33976,1.96,12.4,12
33980,1.84,0,5
33981,9.53,19.79,7
33982,19.52,21.58,4
33983,5.12,11.33,5
33990,0.74,0,19
33991,3.21,0,19
33993,4.98,9.38,14
34102,2.12,7.86,16
34103,0.37,0,16
34104,1.17,8.71,16
34105,1.82,11.49,16
34108,2.34,0,16
34109,2.16,0,16
34110,1.88,9.87,10
34112,1.56,0,14
34113,6.7,10.16,14
34114,18.25,17.97,10
34116,0.95,0,16
34117,6.69,24.64,5
34119,4.88,13.37,10
34120,12.26,21.14,9
34134,3.36,14.43,7
34135,1.95,0,10
34142,9.21,0,5
34145,16.89,28.75,6
34201,3.48,13.28,25
34202,7.13,19.95,26
34203,1.78,0,32
34205,0.89,0,32
34207,0.85,0,28
34208,1.37,0,32
34209,1.83,0,25
34210,3.06,11.95,25
34211,7.36,15.53,31
34212,6.07,11.37,32
34215,4.45,11.72,25
34216,8.64,18.39,4
34217,5.8,12.1,20
34219,8.74,0,24
34221,1.32,0,33
34222,3.25,10.46,35
34223,2.14,0,3
34224,4.2,14.48,5
34228,5.24,23.79,7
34229,10.04,23.57,8
34231,5.36,10.63,23
34232,3.03,7.76,22
34233,5.12,11.99,14
34234,0.77,0,28
34235,3.49,12,22
34236,2.26,6.53,26
34237,0.06,0,27
34238,8.97,17.94,9
34239,1.89,5.86,25
34240,11.53,18.93,11
34241,11.84,19.86,12
34242,5.73,17.19,11
34243,1.18,0,28
34251,2.28,0,1
34266,2.89,0,8
34268,5.54,9.78,8
34269,10.98,16.41,4
34275,6.11,16.09,6
34285,1.61,9.48,3
34286,4.78,13.05,6
34287,0.24,0,7
34288,5.02,15.71,5
34289,7.83,21.19,5
34291,3.66,9.98,4
34292,6.02,7.24,6
34293,5.96,0,3
34420,0.79,0,8
34428,7.11,14.32,4
34429,4.88,0,4
34432,5.4,0,1
34433,7.24,26.38,2
34434,4.37,23.1,2
34436,8.87,19.42,4
34442,7.81,21.39,5
34445,6.74,18.44,7
34446,9.88,24.74,2
34448,8.97,10.52,4
34449,16.86,26.61,2
34450,3.99,0,5
34452,4.55,0,5
34453,3.26,14.36,5
34461,4.62,0,7
34465,4.55,12.7,4
34470,1.27,0,7
34471,0.97,0,8
34472,2.74,0,7
34473,1.51,0,6
34474,1.9,0,8
34475,6.45,11.46,9
34476,4.42,15.02,6
34479,5.15,10.33,7
34480,4.78,11.36,7
34481,6.27,29.57,1
34482,9.94,15.98,6
34484,9.75,19.04,4
34488,10,16.36,5
34491,5.29,10.44,7
34498,15.75,29.43,2
34601,3.41,0,1
34602,8.14,15.43,3
34604,6.72,16.89,3
34606,1.69,0,3
34607,3.16,15.48,4
34608,2.8,15.5,4
34609,5.9,19.86,4
34610,8.62,25.37,4
34613,6.78,22.62,3
34614,12.76,25.79,3
34637,3.01,26.24,3
34638,2.92,0,8
34639,3.82,20.56,14
34652,0.68,0,9
34653,1.74,7.09,8
34654,3.03,17.45,6
34655,5.45,0,9
34661,10.89,18.88,4
34667,2.05,0,8
34668,2.89,0,9
34669,2.16,0,6
34677,0.53,0,19
34679,4.1,11.58,8
34681,4.99,10.85,14
34683,4.66,10.42,14
34684,4.89,8.56,16
34685,4.39,11.06,15
34688,3.62,11.73,13
34689,1.03,0,9
34690,1.97,8.2,9
34691,4.27,8.67,9
34695,3.08,10.98,16
34698,1.92,0,15
34705,8.15,16.03,3
34711,3.62,0,3
34714,8.74,0,2
34715,5.59,9.33,5
34731,4.36,18.13,3
34734,6.05,12.83,18
34736,1.93,0,4
34737,9.88,15.82,4
34741,2.01,11.73,11
34743,1.35,4.99,18
34744,1.33,0,13
34746,3.04,0,11
34747,6.32,20.32,20
34748,3.66,0,6
34753,2.76,10.9,3
34756,3.35,16.67,2
34758,4.48,0,6
34759,4.74,11.65,7
34760,5.86,14.83,16
34761,5.9,12.2,18
34762,5.34,5.79,6
34769,1.73,0,11
34771,7.5,17.89,7
34772,6.62,7.61,9
34773,19.17,23.87,1
34785,8.36,19.18,4
34786,9.68,26.73,5
34787,8.46,20.24,11
34788,7.96,15,2
34797,7.2,12.74,6
34945,14.43,13.08,5
34946,4.43,8.17,11
34947,2.29,3.84,12
34949,1.86,10.85,9
34950,0.67,0,12
34951,5.08,11.62,9
34952,0.45,0,7
34953,0.49,0,7
34956,5.17,0,1
34957,3.66,12.79,4
34972,20.18,0,3
34974,11.74,21.53,3
34981,3.31,9.22,7
34982,5.4,9.77,8
34983,4.59,10.72,7
34984,2.75,8.76,7
34986,6.65,18.43,6
34987,9.15,16.64,6
34990,7.64,9.12,4
34994,3,0,4
34996,4.15,8.06,4
34997,8.94,11.5,3
35004,11.59,22.64,9
35005,9.87,20.91,18
35007,9.52,18.52,2
35013,5.86,9.89,2
35014,12.97,22.02,1
35020,0.37,0,22
35022,4.66,0,18
35023,10.49,17.9,17
35034,7.87,0,5
35035,9.87,20.48,4
35036,10.5,24.62,9
35040,8.89,14.95,1
35042,2.18,0,5
35045,5.22,0,2
35046,7.78,26.71,1
35049,9.27,22.43,1
35052,17.69,27.56,4
35055,6.16,0,1
35057,7.83,27.35,1
35058,8.29,17.81,1
35060,5.08,11.13,21
35061,2.19,8.25,22
35062,9.33,22.96,1
35064,0.38,0,22
35068,4.68,9.1,22
35070,13.16,22.62,1
35071,12.8,16.71,19
35072,20.04,28.95,1
35073,13.02,20.73,18
35074,2.84,6.92,4
35077,10.61,21.23,1
35080,10.93,17.56,2
35085,12.95,20.73,3
35094,11.96,19.4,10
35096,15.32,20.18,1
35097,12.26,26.4,2
35111,7.52,16.06,11
35114,9.18,24.88,2
35115,2.68,0,1
35117,11.49,20.7,12
35118,10.65,23.14,8
35119,8.02,13.87,20
35121,1.52,0,1
35124,14.31,25.67,5
35126,7.53,14.04,12
35127,4.26,14.29,20
35133,14.79,24.42,2
35135,16.35,29.1,1
35136,5.24,0,1
35146,13.67,29.01,4
35148,6.5,19.85,2
35149,16.8,21.54,1
35150,22.79,28.65,1
35160,5.21,0,1
35171,8.37,17.24,1
35173,6.49,18.61,12
35179,13.09,20.7,1
35180,17.54,29.64,1
35184,0.62,0,6
35187,3.27,6.6,4
35188,2.71,0,4
35203,0.63,0,23
35204,0.98,0,23
35205,1.41,4.78,23
35206,3.35,6.69,21
35207,1.26,0,22
35208,1.77,5.05,23
35209,3.63,9.52,23
35210,4.83,7.48,22
35211,0.97,0,22
35212,0.55,0,22
35213,2,0,22
35214,5.29,10.18,21
35215,3.42,0,14
35216,7.38,17.37,22
35217,5.57,9.16,22
35218,0.48,0,22
35221,1.01,0,22
35222,2.03,4.42,22
35223,3.52,10.65,21
35224,3.3,8.81,21
35226,5.33,19.39,22
35228,0.57,3.98,22
35229,4.17,9.76,23
35233,1.25,2.76,23
35234,1.27,0,22
35235,1.53,11.08,14
35242,9.6,16.91,21
35243,7.18,11.62,23
35244,9.2,12.55,18
35254,0.34,0,22
35401,2.93,0,4
35404,5.39,9.45,4
35405,5.09,7.83,4
35406,14.05,13.51,4
35442,5.15,0,3
35443,11.25,23.26,1
35446,11.98,27.25,5
35447,4.71,0,3
35452,10.73,20.83,5
35453,11.13,16.68,5
35456,13.09,13.7,4
35457,9.85,17.5,5
35458,10.52,20.54,1
35459,12.21,26.48,1
35460,20.58,28.26,1
35462,8.93,0,1
35463,12.38,19.9,5
35466,2.97,0,1
35469,13.25,22.65,1
35470,14.35,19.11,1
35473,7.05,9.75,4
35474,19.83,23.37,4
35475,20.35,23.11,4
35476,3.52,6.03,5
35481,10.51,15.43,1
35490,5.65,26.26,1
35501,1.89,0,3
35503,8.21,18.52,1
35504,7.76,25.8,1
35540,13.31,27.09,1
35541,2.29,0,1
35549,12.65,23.37,2
35550,7.29,23.65,3
35553,2.32,0,1
35572,8.88,13,2
35575,11.07,18.17,2
35576,14.21,28.36,1
35577,15.42,23.12,2
35578,2.02,0,1
35579,7.13,0,2
35580,6.15,0,3
35581,12.45,23.04,1
35584,0.33,0,2
35585,9.4,21.7,1
35586,10.67,21.76,1
35587,8.25,22.39,1
35592,2.27,0,1
35601,3.42,0,1
35603,4.21,8.55,1
35610,11.29,23.51,1
35611,7.85,0,2
35613,7.4,17.05,2
35614,8.73,12.53,1
35615,9.31,21.19,3
35618,8.37,18.42,1
35620,10.72,24.35,1
35621,2.99,0,1
35622,9.61,24.27,1
35630,2.98,0,2
35633,10.48,16.82,2
35634,11.57,13.8,2
35640,12.42,19.08,1
35643,14.2,28.76,1
35645,15.62,22.97,2
35646,7.54,15.85,3
35649,7.38,19.06,9
35650,21.02,21.22,1
35651,16.98,25.22,2
35652,2.3,0,2
35653,9.94,0,1
35654,6.98,17.13,1
35660,1.7,8.98,2
35661,8.19,0,3
35671,6.8,15.2,2
35672,3.02,0,2
35673,11.41,21.93,1
35674,10.39,20.77,2
35739,5.65,13.02,2
35741,6.51,15.43,9
35744,6.11,16.02,3
35747,11.56,27.95,1
35748,12.34,25.04,8
