ZCTA,minDisHosp
13786,22.31
27258,12.38
59314,76.94
88230,11.88
47941,3.16
54840,1.84
19518,10.03
36736,29.75
80116,14.49
49816,23.34
48201,0.36
85605,25.08
28215,6.28
56255,20.51
56514,32.7
55374,8.04
12115,20.8
27812,15.73
12054,6.18
72577,22.81
72137,13.01
06247,9.43
72762,5.38
80122,2.12
72102,10.35
72067,9.48
80469,25.62
23960,10.85
98823,6.09
05101,11.3
45156,24.14
32541,0.25
33955,10.82
05843,17.44
63348,5.0
08724,1.6
30055,11.82
32072,14.53
30034,1.78
98042,9.7
36523,19.91
36564,4.22
65729,20.11
85297,1.5
85303,3.85
36783,26.64
07083,1.78
64637,25.81
65713,25.45
92304,38.42
92833,2.65
95335,22.24
36317,22.88
92325,8.02
99666,318.22
86314,2.94
85746,4.56
98258,10.43
98068,37.8
13668,7.64
12123,16.53
10932,7.62
12196,9.95
24974,10.14
54770,11.63
53553,12.64
56222,21.27
67573,13.81
98941,38.98
82842,22.77
24808,14.26
47712,7.28
39854,8.3
52584,15.28
44001,4.12
05360,19.6
05826,15.9
05086,19.29
26259,11.51
25403,1.81
25510,9.43
26866,19.69
93243,36.17
92841,2.15
80229,1.63
13335,22.66
88349,16.72
87553,16.6
47635,9.59
98325,14.52
98645,22.48
48720,4.98
34241,6.18
34986,5.45
91103,3.03
93628,39.75
87828,14.08
58274,11.83
58448,15.45
43515,9.66
43215,1.01
23457,14.78
86437,29.05
54941,12.15
41522,13.34
21702,5.8
63829,12.86
92683,0.92
49701,13.4
95248,18.67
56183,1.75
34293,6.07
60506,3.32
71357,25.18
54623,16.85
93953,2.21
94132,3.06
64832,8.55
40140,10.31
51009,14.55
04285,16.6
80939,5.84
92549,15.0
48001,15.53
26291,17.37
61102,6.67
28650,7.85
12910,19.25
12996,17.68
36555,6.43
34606,4.7
80203,0.66
99644,16.34
90292,0.66
25132,10.43
26638,15.55
06763,10.4
43071,13.86
28730,9.53
28478,11.29
75447,15.39
19707,6.59
92116,1.66
19713,3.33
80622,20.61
21538,12.49
54005,10.75
57046,7.7
22969,23.14
24822,17.63
27559,15.06
07632,2.46
10523,1.89
10031,1.23
02825,17.48
29580,17.96
13040,18.2
11791,1.63
04072,6.1
49675,10.91
04074,6.19
04292,16.91
01501,3.73
01570,7.84
55703,13.46
68734,10.11
68366,20.01
71740,16.79
96143,4.86
13334,8.06
27928,20.62
99723,4.72
03608,13.99
01259,14.32
02126,1.99
94041,1.68
98168,0.38
54449,4.16
84330,18.87
53058,3.31
54425,12.38
36024,13.7
36031,8.55
99658,213.26
99678,117.74
99741,538.37
99784,141.32
90035,1.27
92019,8.85
33629,1.87
06607,1.44
32692,46.27
44137,2.36
57541,22.5
05146,12.57
07755,3.85
20017,0.45
73763,1.6
74401,4.55
63049,5.72
95428,40.82
23153,28.45
79046,18.84
45333,11.8
43037,13.93
74552,14.23
06610,1.42
62261,5.25
36618,4.89
92061,17.72
41837,4.77
69041,17.41
73062,10.93
73093,10.87
68654,15.58
24529,20.36
43609,1.26
35043,8.59
92532,9.55
10977,6.02
10543,3.85
11770,9.37
10992,8.6
68787,3.11
68416,14.24
68849,1.67
14411,12.89
92026,7.47
34139,28.6
33853,1.38
99575,296.34
99670,117.07
95695,4.94
10998,10.32
28351,9.55
05055,7.95
55360,10.88
03864,12.25
63674,12.19
63543,14.59
63837,15.64
12068,12.21
11762,1.7
11203,0.71
11755,4.67
10451,0.33
14422,10.6
54895,22.26
54493,19.47
78159,23.19
43551,8.4
43343,13.48
68821,50.02
11710,5.14
11965,3.05
05072,20.1
06784,5.97
66514,8.38
24330,8.21
63362,7.36
73059,18.5
74651,17.78
68812,20.39
05076,14.53
22664,2.01
63546,13.46
64457,19.96
64649,9.87
12976,16.4
13029,12.22
10911,7.97
12471,7.97
14872,10.31
11106,0.77
94929,16.18
06903,7.51
06840,2.1
89440,12.11
14886,11.06
11790,0.85
12188,7.4
07828,4.95
08060,2.04
45377,9.84
95626,10.68
80612,24.14
22302,1.53
23441,23.44
05494,17.67
38619,12.15
44637,10.84
27326,11.55
27252,13.83
58571,14.68
58027,20.29
58033,17.13
13825,10.52
95536,11.26
93449,5.61
92845,2.69
93725,9.71
06475,17.68
44817,9.04
16254,8.05
18509,1.87
15006,7.03
15927,11.9
43728,21.19
45005,3.43
55935,33.87
43026,7.15
44837,17.0
04859,15.38
20164,4.99
23860,5.67
04101,1.15
60917,22.39
04047,24.89
15957,16.19
14545,10.52
13437,28.36
14210,1.85
13740,11.46
60015,4.91
60512,11.09
04110,10.9
03908,9.07
54013,14.65
04105,7.8
03905,5.82
04619,5.25
07052,1.04
07010,2.41
88344,52.05
88007,17.86
87734,38.51
87043,13.9
10926,12.38
38668,3.39
38947,11.69
08054,5.96
07514,0.91
07728,2.15
08322,1.91
27301,8.47
27006,5.58
28525,15.94
58072,0.92
58230,20.1
58627,48.43
07012,1.87
08328,5.39
07044,1.88
17844,13.87
19301,1.46
15129,4.84
27042,13.79
55746,5.07
55347,6.2
56293,15.97
55021,1.72
56263,16.46
56178,1.26
55024,15.02
67051,11.47
67749,2.45
83845,16.18
38106,5.6
37067,2.83
76859,25.31
55030,10.46
55340,8.58
69130,2.95
25005,21.66
54112,18.53
53186,2.07
25846,5.04
62420,25.8
04571,15.0
25245,11.18
04348,15.52
04442,6.07
04861,7.95
04358,14.92
54154,4.21
25862,11.94
38841,9.18
54826,9.97
98542,26.43
54205,22.07
24850,16.56
60623,1.5
27377,7.21
28421,18.04
08096,2.21
08015,5.18
12815,23.58
11804,2.1
28762,11.51
74881,24.05
74107,4.46
73141,1.11
73029,14.0
73754,14.09
74126,8.32
55768,10.6
56590,14.84
55442,7.97
55049,6.43
12787,10.66
57656,45.57
64673,28.06
64467,15.55
59106,8.43
59521,17.2
59065,39.47
68928,18.01
57763,32.28
54494,7.59
54921,19.9
76372,14.4
76435,12.36
56659,27.64
56243,11.58
55782,24.35
39744,4.91
64149,4.9
60537,8.89
54498,21.06
54725,19.84
26707,16.9
25624,5.09
83233,15.45
24594,16.09
56651,15.85
52574,8.76
46155,10.99
96757,4.8
05871,23.96
47229,10.43
60077,2.32
67513,17.41
73057,13.47
74646,10.06
73840,16.71
74052,7.62
68526,0.79
56169,10.55
68370,3.56
68033,10.03
12046,17.37
14752,12.06
74454,10.37
65653,13.36
22655,10.9
65439,31.69
69354,45.35
68322,16.36
12486,9.23
11042,0.84
48761,34.2
14489,8.06
14904,2.06
14623,2.87
68975,17.98
64068,2.79
64746,9.41
64857,12.52
11210,0.88
12037,17.15
12169,16.45
13472,31.94
33935,19.21
32311,7.01
33145,1.58
33472,1.17
32935,3.39
30520,9.17
51048,26.32
51049,13.1
67431,12.11
04418,25.87
30044,4.97
31624,19.88
42372,16.14
40958,8.42
42442,15.37
02791,13.27
50133,10.65
52804,5.96
34610,5.08
34232,2.3
98236,13.09
04085,22.72
48857,15.56
49819,43.6
49237,19.23
49283,11.67
13630,19.02
14481,14.52
11411,2.27
10458,0.92
11732,3.65
10547,3.66
56361,28.66
55961,32.78
55305,5.47
56565,24.23
60047,8.83
24378,13.4
54741,16.67
83648,14.59
60152,14.83
43019,12.28
61436,13.4
62565,0.56
46180,16.03
01524,4.65
02644,5.38
02081,5.58
01338,15.98
01376,2.53
01256,20.39
53575,11.9
23704,1.87
25567,15.75
43830,11.85
44115,0.37
67026,17.72
44286,11.34
43056,8.63
43150,12.66
43128,14.74
24843,9.23
24951,13.95
53530,1.01
26720,12.89
25848,17.26
53404,2.34
32757,6.45
66852,16.07
67341,10.73
04349,19.49
04553,3.51
61727,0.59
61554,2.24
61232,12.19
19951,10.5
19802,1.51
32052,15.72
49834,23.84
49922,7.95
48635,21.09
49061,13.18
30292,10.42
30030,0.52
20774,11.3
21835,7.9
21087,8.06
21920,4.4
21781,7.03
84316,20.82
77872,14.48
76852,20.84
05443,15.72
83803,26.04
50211,12.98
64022,14.15
43777,14.95
43054,1.05
44490,4.45
45856,22.03
82054,30.4
92266,31.67
95306,14.57
15952,6.96
07703,3.87
07001,3.04
93452,36.03
30904,1.05
29596,6.99
19706,6.37
63631,14.42
63965,32.6
43326,1.48
43902,15.34
43001,11.11
45362,17.62
54756,10.37
97360,21.8
54423,11.44
62816,9.88
63781,17.36
71275,7.24
71067,14.43
71410,9.31
70342,2.77
71238,17.12
66869,18.51
66062,3.59
71253,11.31
49452,11.85
62943,16.53
62899,12.71
89830,108.07
29607,3.38
38570,1.06
45339,10.42
49089,18.14
60432,4.04
61277,18.82
60558,1.35
30017,4.14
47926,13.14
47459,12.31
46539,15.18
30452,11.27
96792,9.93
96749,11.19
75034,1.48
78004,18.86
75067,2.62
77507,5.4
60477,6.33
46041,2.88
47346,13.87
68739,25.21
68463,19.35
89436,5.72
89001,67.75
39750,14.52
39110,7.33
18619,22.39
18854,6.49
05640,12.84
66769,13.7
66611,2.08
66207,1.82
41604,8.17
40350,13.12
03809,12.23
08511,6.32
08555,11.21
07003,1.2
07874,7.78
39762,2.62
64483,24.07
65720,23.86
65039,14.21
58849,20.32
27231,21.79
42266,7.86
49051,14.38
48353,12.11
07034,4.18
30213,9.8
31781,4.85
70437,13.86
04574,21.67
04463,24.52
60140,12.19
52571,11.19
12740,16.27
10466,1.08
14550,7.71
13494,35.3
66414,17.66
67626,10.41
66516,13.06
24522,26.99
23881,19.47
24910,13.56
32060,3.48
47452,7.42
46221,8.07
46172,18.53
47958,15.64
46011,4.74
10314,5.32
10460,1.3
10464,3.25
10467,0.41
10506,6.39
62321,0.65
61088,11.22
62512,12.91
61374,17.99
13776,14.89
13664,14.49
12748,9.17
11596,1.74
10002,1.41
12064,13.93
89166,17.3
89821,35.67
99131,28.52
51039,24.21
60502,4.65
42635,17.22
51031,1.71
50247,18.1
50149,16.85
10304,1.98
10305,1.2
10309,2.14
10312,2.82
20141,16.98
04046,5.45
20618,10.67
52348,27.55
33513,17.47
33617,2.76
10510,3.54
24586,8.84
60501,4.6
39364,12.45
42069,13.44
53121,4.98
24149,7.39
90815,1.6
91801,1.14
16640,9.93
10514,3.82
10524,4.78
10526,3.97
54749,14.9
52159,17.7
06517,4.38
06456,6.86
06235,6.85
20005,1.36
32226,8.7
33470,5.76
26047,8.25
53555,13.75
25113,22.64
72537,14.6
10562,7.29
10567,0.49
10570,4.22
07202,0.54
81253,23.64
03852,17.48
01464,5.17
94506,4.56
91335,0.86
93010,3.99
94582,3.06
92222,9.61
95815,3.15
25630,21.53
46725,1.11
32095,13.36
33455,7.06
10536,4.61
26348,21.48
13470,20.51
98628,19.73
24946,10.97
24828,5.77
33306,1.51
55038,14.19
24340,10.65
10549,0.47
53523,13.75
53923,22.79
11357,2.85
05342,17.36
25054,13.29
25303,2.87
87014,18.02
07730,2.1
12864,60.48
08001,7.58
31328,14.71
95820,1.73
91405,1.15
96146,11.62
53807,10.18
29438,27.25
42048,13.09
40508,0.67
48874,17.15
25666,18.97
70129,9.23
98923,13.83
05081,3.38
25904,10.3
24887,14.19
53810,7.68
54230,17.45
54441,5.73
26852,13.51
48224,2.01
32958,3.91
32766,9.27
32606,0.83
55066,4.47
10501,9.12
02347,6.62
01440,0.11
04680,21.35
03904,5.29
04421,13.75
21840,22.31
04664,16.54
53941,10.28
55007,15.34
52653,25.5
82005,3.45
85284,2.27
02878,7.76
37851,11.66
23070,12.99
07677,4.73
66070,16.48
04061,22.93
67012,22.53
01560,10.53
48006,20.27
56453,13.31
55424,2.08
61610,4.57
24473,12.27
83123,44.78
54829,3.23
24817,16.95
32433,16.35
06776,1.91
26032,14.81
33993,7.38
23821,19.46
05739,24.87
84006,6.06
15357,13.48
13337,6.84
74438,15.0
48854,12.78
21627,24.72
54446,21.2
54561,23.25
54462,26.93
16258,9.05
29712,13.88
05839,26.31
37361,14.32
16691,15.91
60504,2.74
47523,19.89
48917,5.12
48316,6.49
48729,10.43
61261,8.25
37421,0.86
11738,6.78
77520,2.72
44085,6.29
15861,23.65
74054,9.73
04462,33.77
01086,2.63
56146,11.49
63735,15.94
04219,14.02
03048,11.68
54006,18.03
27306,13.95
80246,2.5
38388,12.0
78610,5.6
24053,11.67
24130,17.61
62851,20.13
60922,11.17
50048,15.85
50316,1.03
50220,2.02
50607,12.17
61953,27.97
60098,6.1
50055,15.06
05346,9.68
24646,13.17
19611,0.82
11010,1.94
33615,0.55
99116,9.37
98125,1.88
98828,14.38
79042,20.46
22853,20.46
76460,19.05
50581,13.74
05769,8.61
05458,11.47
05053,12.13
15771,11.93
30519,11.64
62452,13.95
60042,6.69
38769,21.28
71834,14.5
35749,6.55
32548,4.06
30518,8.83
35751,20.35
51041,3.76
51044,28.61
46721,11.8
60491,5.61
60487,9.29
50545,12.2
46737,9.44
48613,14.01
35096,11.75
35980,15.99
55901,5.02
35756,9.47
50010,1.61
50208,1.14
51355,2.89
51201,1.38
46732,18.52
55902,5.62
25033,14.15
15317,2.78
42076,15.4
51054,11.9
75479,12.33
40997,10.02
41001,13.65
38966,9.73
55368,12.14
50472,15.83
60175,6.51
29481,18.23
29911,7.69
77503,3.66
37764,11.34
37932,4.12
38542,10.46
55375,6.27
46324,3.01
14132,10.71
14134,9.46
18046,3.08
97371,9.86
16630,12.84
24935,8.55
54123,17.92
76201,1.05
76885,16.79
57523,6.44
19610,1.87
16321,20.22
16211,17.36
48609,6.92
51056,22.26
25085,8.96
41008,1.48
02150,1.34
02152,4.95
02169,4.74
02186,1.06
17302,21.21
15345,11.98
02808,6.81
76266,11.94
75115,2.41
79119,7.71
76129,2.52
77534,7.47
23827,19.53
24351,13.27
23130,18.79
02339,6.78
02356,4.67
02368,3.12
05906,11.15
25049,17.42
75056,3.95
75082,0.47
77475,17.9
78416,2.59
98908,11.4
17233,1.67
78579,5.1
78230,1.88
11716,8.92
15848,8.58
11717,5.34
15849,15.44
11720,4.24
29431,28.2
11722,6.12
11725,4.75
11726,1.86
11729,6.51
96073,12.9
98564,14.52
26237,14.26
17237,8.03
50501,0.08
13748,7.53
13750,14.31
11730,4.71
55357,12.78
40854,4.22
50511,1.69
48221,2.42
75476,11.4
22066,6.07
17356,8.05
77364,18.96
78670,10.85
77420,22.43
16926,9.48
19542,10.86
15536,13.98
11371,2.85
11372,0.65
11374,0.73
11377,1.32
15564,9.69
11419,1.15
11422,3.55
01952,3.65
46234,3.06
40737,7.2
15615,5.81
13833,11.19
37181,15.76
37301,19.73
15089,12.3
37387,12.8
11423,2.28
29303,1.75
29039,11.62
35228,6.17
17866,2.18
17867,11.69
13850,7.36
29436,20.64
22003,2.61
23836,4.86
22043,3.82
57269,12.96
24925,7.65
64650,13.91
50455,19.34
48207,2.77
48208,1.86
55356,15.56
32256,4.61
13802,13.83
75789,17.07
48209,5.65
40865,11.59
38487,15.18
19001,0.71
19140,0.65
15060,8.69
15721,15.51
15732,11.6
15672,7.41
17560,13.4
13804,8.9
01349,7.84
05761,26.21
01609,2.5
01740,5.98
38957,11.96
14067,8.1
14080,14.86
50446,22.02
11205,0.9
37360,5.23
84655,8.86
24217,17.31
75020,3.66
01742,1.27
01746,8.32
01749,3.18
01752,0.77
01756,4.09
06750,11.08
15411,22.84
01367,24.02
05778,12.53
01776,7.09
84719,18.46
24924,5.75
38390,15.85
37713,11.32
84664,11.88
75103,17.64
75207,1.34
97218,4.91
17221,16.81
01778,7.5
01803,1.33
06783,8.0
01827,7.0
01835,2.42
01844,1.54
24733,9.77
26062,3.56
04002,13.19
46051,7.97
61413,18.73
25261,8.58
53726,0.73
83122,9.76
14057,14.61
14059,6.67
14065,23.97
77803,2.93
79423,9.14
18507,4.77
16673,2.41
14085,12.51
42087,24.84
48612,10.06
54017,2.41
53090,9.54
54861,16.69
05763,12.66
01366,9.96
14120,4.91
14126,4.63
14129,10.86
14091,15.88
18020,2.67
41002,14.5
05832,15.36
37618,10.72
76836,26.14
78731,1.19
16038,9.31
15462,13.6
15243,0.54
18064,8.27
19109,0.39
18073,10.06
55364,12.37
50470,10.04
55367,13.75
05833,20.02
01432,1.22
14136,4.54
14145,20.67
18051,6.23
24870,23.95
25827,4.77
18845,18.23
05476,30.45
05677,17.58
05447,28.26
25239,7.97
40949,3.41
97011,29.25
15742,16.41
02062,0.57
02071,5.35
02109,0.93
55369,2.5
60176,4.7
50476,15.8
50477,16.33
18066,9.22
18067,6.73
14217,0.59
14219,3.84
47339,16.18
47535,19.36
47404,2.94
67752,7.06
02351,3.51
02476,2.38
54956,5.09
29163,26.91
29492,7.94
74471,9.16
97239,0.98
05774,22.75
55372,11.11
40983,14.86
40988,14.22
18041,11.62
01876,0.8
02333,5.97
02746,3.16
49006,3.57
96764,17.44
30289,8.52
76365,4.65
30241,7.39
15904,5.09
14113,16.39
30251,14.54
40935,11.68
02121,1.25
02122,3.05
02125,2.16
02130,0.59
02136,3.44
02143,0.82
02144,1.33
02145,1.38
44139,6.24
44040,2.16
44064,13.19
45887,15.11
44697,9.13
39363,8.18
01982,6.02
02038,9.21
15423,8.62
11214,2.1
15430,5.02
25534,22.79
25028,10.51
24962,9.74
11715,4.86
61738,16.57
61565,26.28
50001,22.32
04271,5.68
49084,9.15
39041,18.33
62061,8.35
50174,13.39
50536,0.76
52315,16.34
15442,12.61
17878,11.24
17881,7.2
17886,3.48
17923,9.81
30236,6.51
15829,7.44
66047,11.14
66227,1.96
66427,21.14
67212,0.68
67447,13.37
67049,11.99
04937,9.17
17931,8.68
14006,10.02
77042,1.51
78162,14.66
15832,27.5
15834,22.25
96766,3.57
96771,14.33
04011,5.96
96701,2.5
78617,8.02
11735,3.21
11740,4.0
30248,9.82
15920,14.78
15923,16.18
38685,16.53
39067,11.11
38838,10.85
96785,19.15
47175,18.85
38722,16.23
15909,8.32
38958,20.0
60172,5.06
15445,6.19
11226,1.16
15930,9.47
02114,0.07
02119,1.28
02120,0.8
11228,1.12
11229,1.22
15467,11.13
11232,1.38
11237,0.23
11359,4.29
51010,14.89
50666,13.47
33772,2.78
71427,28.1
63132,3.98
64682,15.56
65345,15.44
03890,21.66
03819,5.83
01434,4.49
01436,7.24
01451,7.16
05862,19.35
02478,0.84
02494,2.14
11361,3.15
11362,1.26
29212,2.83
04345,9.7
04344,5.27
04444,14.76
47470,10.09
52142,13.23
42361,15.96
04983,30.6
02534,2.32
02536,4.87
02540,0.82
02554,1.73
29742,20.78
35226,7.02
50450,24.36
46992,2.11
40502,1.01
03221,16.27
31206,4.57
46147,14.32
46205,3.97
15724,10.73
15052,8.92
15236,3.97
55353,24.78
50452,13.53
50453,27.62
15935,9.58
15937,10.11
03848,7.35
03082,9.69
03601,14.67
03464,17.41
50234,19.75
46057,11.07
41862,9.54
03748,12.65
50466,20.57
46310,21.6
55363,15.06
18031,9.05
32277,5.2
40915,4.48
40927,19.56
11365,2.07
01522,11.08
01534,7.97
01535,11.5
42103,5.43
17267,14.68
03222,13.85
03780,10.42
70401,4.05
18034,5.55
05872,13.78
01518,6.75
18053,9.04
14174,8.5
01537,3.8
01545,3.25
06478,9.37
01607,2.09
78656,7.68
78234,1.64
31803,26.6
30171,12.87
31305,19.04
18062,7.15
14208,1.06
01852,1.31
01887,5.66
01906,3.29
01940,5.04
01945,3.19
76707,3.45
78567,8.67
74561,18.96
15234,3.5
11581,3.41
11590,3.03
40076,13.24
41560,7.65
01060,1.69
01772,3.49
31016,15.76
47805,7.81
01949,7.95
11428,1.98
15623,7.56
32305,10.01
11598,4.13
15761,12.98
15764,3.53
14051,5.05
14054,8.71
50469,14.41
02584,6.64
13803,16.67
14802,10.55
11105,1.61
45873,14.45
14150,1.92
14170,10.19
01966,4.87
01969,8.31
01970,0.25
30240,4.56
14094,2.62
01342,4.9
14101,13.73
18037,5.63
14108,2.72
01608,1.22
45062,5.91
32190,23.23
60436,3.41
62248,8.41
61842,17.79
62033,11.24
02420,3.24
02445,1.64
02451,2.73
02452,1.96
02459,3.32
02472,2.43
02474,3.16
55376,10.85
14209,0.44
14211,1.83
14213,1.36
02052,5.95
02056,8.7
14081,4.32
13694,19.34
13697,13.87
13681,11.37
17972,8.66
18461,18.35
14625,6.97
18463,17.45
18465,12.22
12072,12.07
14606,2.1
14607,2.0
14610,4.24
38951,8.74
40828,13.03
13780,11.37
13782,10.15
40813,8.5
18013,12.79
17846,13.25
13813,16.59
14611,0.71
18466,20.14
18469,7.49
18471,5.41
19953,12.06
46320,2.19
35244,8.35
50480,22.03
46321,0.37
02558,4.34
13684,19.31
13685,18.33
55335,21.55
19979,9.7
07416,12.96
20817,2.65
20692,14.06
20695,5.49
19954,6.11
07093,1.17
30178,14.59
32216,1.36
48193,5.31
13730,11.82
13734,11.75
13739,12.52
04459,26.6
04460,12.44
02559,0.94
02568,2.72
41092,17.14
18210,18.39
50519,14.86
02667,30.97
46229,6.75
07424,3.28
20710,1.05
20714,14.79
20715,8.67
07069,2.4
20716,11.5
02571,1.33
02639,9.59
11691,0.57
17953,7.13
50401,1.2
18332,8.44
93432,11.36
93650,1.35
13811,18.54
04978,12.86
30311,4.88
50594,13.67
46405,5.71
30313,0.83
41101,0.82
07092,1.12
07071,2.57
60409,1.9
48307,2.64
50583,1.38
30309,1.08
60410,11.15
17812,26.05
30215,6.33
32244,4.31
04979,18.79
01013,1.88
07040,3.06
20670,15.17
20675,5.73
17853,22.16
01037,11.34
01040,1.48
01063,1.43
01066,5.76
07095,3.18
20746,4.63
07104,1.36
07105,3.09
46382,13.35
40807,15.34
04912,22.08
04927,14.99
04938,5.19
04947,39.95
20678,3.44
20684,21.25
18109,2.36
07082,3.83
01070,23.02
07054,5.21
20707,1.0
07063,5.72
12056,12.97
01082,4.55
01083,5.71
01095,3.92
10988,11.37
04950,9.61
35215,5.14
19947,14.63
29138,23.55
75244,2.44
18347,20.79
16327,12.84
02721,2.0
02738,5.52
25070,8.5
11962,8.75
10989,2.71
30228,10.3
30180,2.27
46240,3.82
32224,1.93
18354,7.97
18407,16.94
01020,4.85
01027,6.6
14564,13.18
14568,15.04
14571,15.12
50546,9.29
17823,13.11
15725,15.09
55342,16.93
60151,10.5
50430,14.95
13839,10.32
10916,8.27
10918,10.48
12045,15.89
46375,5.29
15223,3.5
10954,6.01
10963,11.77
10969,9.53
10974,5.99
15728,14.49
11024,4.49
13669,4.62
17772,9.32
13678,12.4
13862,20.8
14009,19.36
14012,13.38
16314,12.77
12047,5.21
16322,21.41
14754,16.48
10987,10.15
16329,8.21
32346,37.83
17777,10.39
30220,11.93
17948,13.93
17951,3.95
14013,13.45
01096,7.83
01105,1.79
20740,3.39
12067,12.65
16342,16.32
48240,2.57
46390,13.98
16157,4.49
11968,3.03
40826,5.56
40827,12.06
01225,11.64
01226,7.83
01238,13.88
15479,11.44
16226,10.34
12009,8.75
16232,10.76
16240,14.49
37087,5.83
78618,26.11
75949,16.8
13775,13.58
17827,16.07
15534,21.57
15545,11.83
16250,15.76
10925,6.02
10931,3.88
14052,11.57
14062,11.16
14063,6.21
48242,5.64
60406,0.42
17842,18.99
13807,9.25
40913,19.35
05851,11.47
13777,13.61
18618,13.97
50571,12.43
25253,11.67
07421,8.79
20832,1.26
20833,4.57
46228,4.18
18015,2.35
14075,7.51
15631,5.78
11434,1.37
11435,0.46
11516,3.09
11530,1.28
11548,4.5
15660,10.91
15663,9.7
15665,8.01
16345,8.5
39097,17.29
48306,4.08
32350,11.18
07435,11.69
41095,21.3
16131,12.81
41076,4.22
18453,17.93
18457,17.55
16645,19.2
46733,2.11
26376,22.63
16863,11.36
25608,23.93
32352,7.12
15747,14.64
15753,12.4
13809,9.33
20785,2.91
79322,4.07
78633,10.37
78728,1.65
26385,9.87
76693,10.38
76639,20.09
25241,6.34
25251,19.34
07410,1.96
50579,14.25
16023,11.74
11766,2.64
98604,12.64
98405,0.76
99006,28.95
98582,24.0
77466,15.74
78405,1.61
02837,9.93
24411,19.22
14427,13.68
55423,3.24
32356,24.18
50590,24.23
25570,14.42
41632,13.44
50432,11.94
16262,6.82
17968,15.53
79103,8.08
77083,4.74
25958,24.45
98675,23.5
98240,20.98
17265,12.91
11942,9.63
14701,1.41
18504,3.08
17019,11.46
23124,5.15
26560,5.3
01347,6.13
02446,0.68
01129,3.42
61467,11.54
23359,20.75
20608,8.0
20609,8.44
16114,12.92
16130,11.23
14712,11.89
20653,15.5
37396,7.1
98686,1.75
15201,0.78
16319,6.12
22026,4.86
23669,3.02
24087,11.73
11972,9.5
41055,11.61
55414,0.78
46383,4.39
20657,15.15
07036,3.46
20660,7.64
20852,4.92
20853,5.39
19390,3.44
77521,2.37
77306,10.21
16650,12.99
16334,9.84
17364,9.41
15346,7.46
15688,3.24
10990,0.65
11001,2.46
11004,0.78
11023,2.95
18603,1.66
19939,18.92
07076,3.62
16148,3.21
11953,8.67
05860,16.49
31810,23.56
61932,22.52
70032,0.65
02465,2.15
48185,4.83
79347,5.18
79730,25.6
71414,7.06
40979,16.2
20721,7.62
12059,13.44
12061,9.44
16217,17.73
16222,19.75
19962,7.41
15821,15.97
17554,5.54
15847,7.47
16871,23.91
91755,1.61
31568,22.81
80454,11.4
29645,13.73
16218,10.99
11977,9.77
14616,5.15
18437,21.09
20754,15.46
25124,18.0
12041,11.68
19551,3.56
17246,8.55
19319,6.39
16035,7.87
17049,21.81
17345,9.29
18640,6.0
15948,15.85
57383,33.09
16255,7.51
12020,7.77
16301,9.79
12043,3.28
37080,11.19
38333,11.23
05067,12.4
38361,8.49
37029,8.15
18610,20.69
14743,8.17
20724,3.5
20732,9.51
20733,16.42
12065,8.56
05770,8.83
22743,14.24
05873,13.74
23084,26.1
22030,4.8
25181,12.25
12062,17.15
55418,4.84
11978,9.77
11980,6.04
14621,1.19
14622,3.06
18452,6.63
29696,6.9
30527,13.6
51058,14.64
48611,11.58
29448,17.29
51060,22.19
60510,4.89
50575,17.06
50576,15.28
41074,2.87
14617,3.15
18443,8.12
10573,3.37
10598,6.94
10607,3.16
10706,2.29
10708,0.54
57038,9.32
57344,15.34
57472,27.76
57548,37.12
57752,42.57
76490,14.89
42086,6.99
57621,19.37
57017,16.87
37217,5.0
41094,11.23
48309,3.09
39088,16.7
14747,11.36
18612,9.81
14748,15.15
78243,3.74
22968,19.49
76874,20.21
78258,0.5
76682,11.89
79783,23.06
60403,4.37
55416,2.56
12022,20.47
20782,2.37
25211,15.46
16341,10.97
50578,19.78
30303,0.57
46394,4.76
26285,5.88
99346,15.04
15473,13.37
75001,2.13
84029,29.87
25639,4.48
25102,2.97
25306,5.46
20784,2.74
07311,1.25
60408,17.48
30297,3.07
20850,1.32
02650,21.73
02652,38.32
02655,8.56
02664,5.76
14485,21.47
14486,19.6
14462,13.08
14466,22.2
14467,6.77
02669,19.44
02670,7.03
20002,1.34
41214,12.86
41216,3.22
30342,2.46
19035,3.89
19043,2.18
19044,2.54
55437,6.12
12439,28.49
18252,6.2
14502,16.54
45750,1.7
98263,14.73
53948,2.0
14715,14.64
18505,1.24
14716,10.43
07108,1.49
11758,2.95
16020,13.89
18074,9.63
12440,14.6
16677,12.54
12443,6.04
32423,14.95
30268,11.23
39062,1.54
48228,6.1
48229,1.54
30269,6.46
02673,1.85
02675,5.59
02713,18.26
02717,2.45
