GEOID,BED_COUNT,POINT_IN_TIME,YEARLY_BED_COUNT
2699212,,,
2699214,,,
26992145,,,
2699215,,,
26992152,,,
26992153,,,
26992155,,,
2699216,,,
2699217,,,
2699218,,,
2699221,,,
2699222,,,
26992211,,,
26992212,,,
26992215,,,
26992218,,,
269922211,,,
269922212,,,
26992225,,,
26992228,,,
26992234,,,
26992235,,,
26992238,,,
26992239,,,
2699224,,,
26992241,,,
26992242,,,
26992243,,,
26992244,,,
26992245,,,
26992246,,,
26992251,,,
26992252,,,
26992253,,,
26992254,,,
26992255,,,
26992256,,,
269922571,,,
269922572,,,
26992258,,,
26992259,,,
26992261,,,
26992264,,,
26992267,,,
2699227,,,
26992273,,,
2699228,,,
26992281,,,
269923,,,
2699232,,,
2699233,1,,1
2699234,,,
2699235,,,
26992361,,,
26992362,4,8,4
2699237,,,
2699238,,,
2699239,,,
2699231,,,
26992311,,,
26992312,,,
26992314,,,
26992315,,,
26992316,,,
26992317,,,
26992318,,,
26992319,,,
2699232,,,
26992321,,,
26992322,,,
26992323,,,
26992324,,,
26992325,,,
2699233,,,
269924,,,
2699243,,,
2699244,,,
2699245,,,
2699246,,,
2699247,,,
2699248,,,
2699249,,,
2699241,,,
26992412,,,
26992413,,,
26992414,,,
26992415,,,
26992416,,,
26992417,,,
26992418,,,
26992419,,,
2699242,,,
26992421,,,
26992425,,,
2699243,,,
26992435,,,
2699244,,,
2699245,,,
26992451,113,113,113
26992452,85,83,85
26992453,6,1,6
26992454,53,53,
26992471,,,
26992472,,,
26992473,,,
26992474,,,
26992475,,,
269924761,,,
269924762,,,
269925,,,
2699251,,,
2699252,,,
2699253,,,
2699254,,,
2699255,,,
2699256,,,
2699257,,,
2699258,,,
2699259,,,
2699251,,,
26992511,,,
26992512,,,
26992513,,,
26992514,,,
26992515,,,
26992516,,,
26992517,,,
26992518,,,
26992519,,,
2699252,,,
26992521,,,
26992522,,,
2699254,,,
26992541,,,
26992542,,,
26992545,,,
2699255,66,72,66
26992551,,,
26992552,,,
26992553,,,
26992554,,,
26992555,,,
26992556,,,
26992557,18,18,18
26992558,,,
26992559,,,
2699256,,,
26992561,,,
26992562,,,
26992563,,,
26992564,,,
26992565,,,
26992566,,,
26992567,,,
26992568,,,
2699258,,,
26992581,,,
26992582,,,
26992583,,,
26992584,,,
26992585,,,
26992586,,,
26992587,5,5,5
26992588,,,
26992589,,,
269926,,,
2699261,,,
2699262,,,
2699263,,,
2699264,,,
2699266,,,
2699267,,,
2699268,,,
2699269,,,
2699261,,,
26992611,,,
26992612,,,
26992613,,,
26992614,,,
26992615,,,
26992616,,,
26992617,,,
26992618,,,
26992619,,,
2699262,,,
26992621,,,
26992622,,,
26992623,,,
26992624,,,
26992625,,,
26992626,,,
26992627,,,
26992628,,,
26992629,,,
26992632,3,3,3
26992634,,,
26992635,,,
26992636,,,
26992637,,,
26992638,,,
26992639,3,3,3
2699264,,,
26992642,,,
26992676,,,
2699268,,,
26992681,,,
26992682,,,
26992683,,,
26992684,,,
2699982,,,
26999821,,,
26999822,64,44,64
26999823,,,
26111,,,
26112,,,
26113,,,
26114,,,
26115,,,
26116,,,
26117,1,,1
26118,2,2,2
26119,,,
26131,,,
26132,69,69,44
26133,3,29,5
26134,,,
26135,,,
26136,,,
26137,,,
261311,,,
261312,,,
261313,,,
261315,,,
261316,,,
261317,4,4,4
261318,,,
261319,,,
26132,,,
261321,,,
261322,,,
261323,,,
261324,,,
261325,,,
261326,,,
261328,19,16,19
261329,,,
2615951,,,
2615952,,,
2615953,32,32,32
2615954,58,57,58
2615955,2,,2
2615956,,,
2615957,,,
2615958,,,
2617961,,,
2617962,,,
2617963,,,
2617964,3,3,3
2617965,24,11,24
2617966,5,48,5
2617967,1,,1
2617968,,,
2617969,,,
2617961,,,
26179813,,,
2619961,,,
2619962,,,
2619963,,,
2619964,,,
2619965,6,6,6
2619966,1,1,1
2619967,,,
26111291,,,
26111292,21,21,21
26111293,5,49,5
26111294,,,
26111295,,,
26111296,,,
26111297,,,
26111298,,,
26111299,,,
26111291,,,
2611129111,,,
2611129112,,,
261112912,15,14,15
261112913,,,
261112914,,,
261112915,,,
2611129161,,,
2611129162,,,
261112917,,,
26113961,,,
26113962,5,5,5
26113963,,,
26113964,,,
26115831,,,
26115832,,,
26115833,,,
26115834,,,
26115835,,,
26115836,,,
26115837,,,
26115838,,,
26115839,,,
26115831,,,
261158311,,,
261158312,,,
261158313,,,
261158314,,,
261158315,,,
261158316,6,2,6
261158317,,,
261158318,65,62,65
261158319,68,52,68
26115832,18,13,18
261158321,,,
261158322,,,
261158323,4,4,4
261158324,71,53,71
261158325,,,
261158326,,,
261158327,,,
261158328,,,
261158329,,,
26115833,,,
261158331,,,
261158332,,,
261158333,,,
261158335,,,
261158336,,,
261158337,,,
261158338,,,
261158339,,,
26117971,,,
26117972,,,
26117973,,,
26117974,,,
26117975,,,
26117976,,,
26117977,2,2,2
26117978,,,
26117979,,,
26117971,,,
261179711,,,
261179712,,,
261179713,32,32,32
26119911,,,
26119912,,,
26119913,,,
26119914,,,
26119915,,,
261211,,,
261213,43,39,43
2612141,,,
2612142,,,
261215,137,119,137
2612161,144,87,114
261218,,,
261219,,,
261211,,,
2612112,,,
2612113,4,4,4
26121142,53,541,53
2612115,,,
2612116,,,
2612117,,,
2612118,,,
26121191,26,31,26
26121192,,,
261212,,,
2612121,7,74,7
2612122,,,
2612123,,,
2612124,,,
2612125,,,
26121261,,,
26121262,,,
2612127,,,
2612128,,,
2612129,,,
261213,,,
2612131,,,
2612132,,,
2612133,,,
2612134,,,
2612135,,,
2612136,,,
2612137,,,
2612138,,,
2612139,,,
261214,,,
2612142,,,
2612143,,,
26123971,,,
26123973,,,
26123974,33,28,33
26123975,38,38,38
26123976,,,
26123977,,,
26123978,,,
26123979,1,,1
26123971,,,
261239711,,,
261239712,,,
2612512,,,
26125123,,,
26125121,,,
261251214,,,
261251215,,,
261251217,,,
261251218,,,
261251222,,,
261251224,,,
261251227,,,
261251229,,,
26125123,,,
261251231,,,
26125124,,,
261251245,,,
26125125,,,
261251256,,,
261251262,,,
261251263,,,
261251264,,,
261251265,,,
26125127,,,
261251271,,,
261251272,,,
261251273,,,
261251274,,,
261251275,,,
261251276,,,
261251277,,,
26125128,,,
261251281,,,
261251282,,,
261251283,,,
261251284,,,
261251285,,,
261251286,,,
261251287,,,
261251288,,,
261251289,,,
26125129,,,
2612513,,,
26125131,,,
26125132,,,
26125133,,,
26125134,,,
26125135,,,
26125136,,,
26125137,,,
261251311,,,
261251313,,,
261251314,,,
261251315,,,
261251316,,,
261251318,,,
261251321,,,
261251325,,,
261251326,,,
261251327,,,
261251331,,,
261251332,,,
261251333,,,
261251331,,,
26125134,,,
261251343,,,
261251344,,,
261251345,,,
261251346,,,
261251347,,,
261251348,,,
261251349,,,
26125135,,,
261251351,,,
261251352,,,
261251353,,,
26125136,,,
2612513611,,,
2612513612,,,
261251363,,,
261251365,,,
261251366,,,
261251367,,,
261251368,,,
261251371,,,
261251374,,,
261251377,,,
261251378,,,
261251381,,,
2612513831,,,
2612513832,,,
261251386,,,
261251392,,,
261251394,,,
26125141,,,
261251431,,,
261251432,,,
26125145,,,
26125146,,,
26125147,,,
26125148,,,
26125149,,,
26125141,,,
261251411,,,
261251412,,,
261251413,,,
261251414,,,
261251415,,,
261251416,11,11,11
261251417,75,67,75
26125142,,,
261251421,,,
261251422,,,
261251423,,,
261251424,191,191,191
261251425,,,
261251426,,,
261251427,,,
261251435,,,
261251441,,,
261251442,,,
261251443,,,
261251444,,,
261251445,,,
261251446,,,
2612514471,,,
261251448,,,
261251449,,,
261251451,,,
261251452,,,
261251453,,,
261251454,,,
2612514551,,,
2612514552,,,
261251456,,,
261251457,,,
261251459,,,
2612515,,,
26125151,,,
26125152,,,
26125153,,,
26125154,,,
26125155,,,
26125156,,,
26125157,,,
26125158,,,
26125159,,,
26125151,,,
26125152,,,
261251526,,,
261251527,,,
261251529,,,
26125153,,,
261251531,,,
261251532,,,
261251533,,,
26125154,,,
261251541,,,
261251542,,,
261251545,,,
261251546,,,
26125156,,,
261251561,,,
261251562,,,
261251563,,,
261251564,,,
261251565,,,
261251569,,,
26125157,,,
261251571,,,
261251572,,,
261251573,,,
261251574,,,
261251575,,,
261251576,,,
261251577,,,
261251578,,,
261251579,,,
26125158,,,
261251581,,,
261251582,,,
26125159,,,
2612516,19,19,17
26125163,,,
26125164,,,
26125165,,,
26125166,,,
26125167,,,
26125168,,,
26125169,,,
26125161,,,
261251611,,,
261251612,,,
261251613,,,
261251614,,,
261251615,,,
261251616,,,
261251617,,,
261251618,,,
261251619,,,
26125162,,,
261251621,,,
261251622,,,
261251623,,,
261251624,,,
261251625,,,
26125165,,,
261251651,,,
261251652,,,
26125166,,,
261251661,,,
261251662,,,
261251664,,,
261251665,,,
261251666,,,
261251667,,,
261251668,,,
261251669,,,
26125167,,,
261251673,,,
261251674,,,
261251675,,,
261251678,,,
261251679,,,
261251681,,,
261251684,,,
261251685,,,
261251686,,,
261251687,,,
261251688,,,
261251689,,,
2612517,,,
26125171,,,
26125172,,,
26125173,,,
26125174,,,
26125171,,,
261251711,,,
261251712,,,
261251713,,,
261251714,,,
261251715,,,
261251716,,,
261251724,,,
261251725,,,
26125173,,,
261251731,,,
261251732,,,
261251733,,,
261251734,,,
261251735,,,
261251736,,,
26125175,,,
261251751,,,
261251752,,,
261251753,,,
2612518,,,
26125181,,,
26125182,,,
26125183,,,
26125181,,,
261251811,,,
261251812,,,
261251813,,,
261251814,,,
261251815,,,
261251816,,,
26125183,,,
261251831,,,
261251832,,,
261251833,,,
261251834,,,
261251835,,,
261251836,,,
261251837,,,
261251838,,,
261251839,,,
26125184,,,
261251841,82,82,
261251842,,,
261251843,,,
261251844,,,
261251845,37,29,37
261251846,,,
261251847,,,
26125187,,,
26125188,,,
261251881,,,
26125192,,,
26125194,,,
26125195,,,
26125197,,,
26125198,,,
26125191,,,
261251911,,,
261251912,,,
261251913,,,
26125192,,,
261251922,,,
261251924,,,
261251925,,,
261251927,,,
261251928,,,
26125193,,,
261251931,,,
261251933,,,
261251934,,,
261251935,,,
261251936,,,
261251937,,,
26125194,,,
261251941,,,
261251942,,,
261251943,,,
261251944,,,
261251945,,,
261251946,,,
26125196,,,
261251961,,,
261251962,,,
261251963,,,
261251964,,,
261251965,,,
261251966,,,
261251967,,,
261251968,,,
261251969,,,
26125197,,,
261251971,,,
261251972,18,18,18
261251973,,,
261251974,,,
261251975,,,
261251976,66,66,66
2612519771,,,
2612519772,,,
261251979,,,
26125198,,,
261251981,,,
26125981,,,
2612713,,,
2612714,119,119,119
2612715,,,
2612716,,,
2612718,,,
2612719,,,
2612711,,,
26129951,,,
26129952,,,
26129953,,,
26129954,,,
26129955,,,
26129956,,,
26129959,,,
26131971,,,
26131972,,,
26131973,,,
26131991,,,
26133971,,,
26133972,,,
26133973,,,
26133974,,,
26133975,,,
26133976,,,
261359721,,,
261359722,,,
26135973,,,
26135974,,,
26135975,12,8,12
26137951,,,
26137952,,,
26137953,53,48,53
26137954,,,
26137955,,,
26137956,,,
2613921,,,
2613922,,,
2613924,,,
26139251,,,
26139253,,,
26139254,,,
2613926,,,
2613929,41,34,41
2613921,35,27,35
26139211,,,
261392121,,,
261392122,,,
261392131,,,
261392133,,,
261392134,,,
26139214,,,
26139215,,,
261392163,,,
261392164,,,
261392165,,,
261392166,,,
26139217,,,
261392181,,,
261392182,,,
261392191,,,
261392192,,,
26139221,,,
26139222,,,
261392213,,,
261392215,,,
261392216,,,
261392217,,,
261392218,,,
261392223,99,11,99
261392226,,,
26139226,,,
26139229,,,
26139231,,,
26139232,,,
26139231,,,
26139232,,,
26139235,,,
26139236,,,
26139243,,,
26139244,,,
26139245,,,
26139246,,,
26139249,198,165,188
26139251,151,146,15
26139252,,,
26139255,,,
26139257,,,
26139258,,,
26141951,,,
26141952,,,
26141953,,,
26141954,,,
26141955,,,
26141956,4,4,4
26143971,,,
26143972,,,
26143973,,,
26143974,,,
26143975,52,51,52
26143976,,,
26143977,,,
26143971,,,
261439711,1,1,1
261439712,,,
261451,54,52,49
261452,1,5,1
261454,,,
261456,23,9,23
261457,169,23,169
261458,31,31,31
261459,,,
261451,,,
2614511,176,175,176
2614512,,,
2614513,258,258,258
2614514,,,
2614515,,,
2614516,,,
2614517,,,
2614518,,,
2614519,,,
261452,,,
2614521,,,
2614511,,,
2614512,,,
26145132,,,
26145133,,,
26145134,,,
26145141,,,
26145142,,,
26145143,,,
26145151,,,
26145152,,,
2614516,,,
2614517,,,
2614518,,,
2614511,,,
26145111,,,
26145112,,,
26145113,,,
26145115,,,
26145116,,,
261451171,,,
261451172,,,
26145118,,,
261451191,,,
261451192,,,
26145121,,,
26145122,,,
26145123,,,
26145121,,,
26145122,,,
26145123,,,
26145124,,,
26145125,,,
26145126,,,
26145127,,,
26145129,,,
2614513,,,
26145131,,,
2614762,,,
26147621,42,33,42
26147622,1,1,1
26147623,,,
26147624,8,59,8
26147625,,,
26147626,,,
26147627,,,
26147628,,,
26147629,,,
26147631,,,
26147634,,,
261476311,,,
261476316,,,
26147632,,,
261476331,,,
261476332,,,
261476341,,,
261476346,,,
26147635,,,
26147636,1,,1
261476371,,,
261476372,,,
261476373,,,
26147641,,,
26147642,,,
26147646,,,
26147641,,,
26147642,,,
26147643,,,
26147644,,,
26147645,,,
26147646,,,
26147647,,,
26147648,,,
26147649,,,
26147651,,,
26147652,,,
261476511,,,
261476512,,,
261476516,,,
261476521,,,
261476526,,,
261476551,,,
261476556,,,
261476571,,,
261476572,,,
261476581,,,
261476585,,,
2614941,,,
2614942,,,
2614943,,,
2614944,,,
2614945,,,
2614946,,,
2614947,,,
2614948,,,
2614949,,,
2614941,,,
261494111,,,
261494112,,,
26149412,62,62,62
26149413,55,55,54
26149414,,,
26149415,,,
26149416,,,
26151971,,,
26151972,,,
26151973,,,
26151974,,,
26151975,,,
26151976,,,
26151977,,,
26151978,,,
26151979,11,8,11
26151971,,,
261519711,,,
261519712,,,
261531,,,
261532,1,,1
261533,,,
2615531,,,
2615532,,,
2615533,,,
2615534,,,
2615535,,,
2615536,3,29,3
2615537,1,1,1
2615538,,,
261553131,,,
261553132,,,
261553141,,,
261553142,,,
26155315,,,
26155316,33,33,33
26155317,,,
26155318,,,
26155319,,,
261571,,,
261572,1,,1
261573,,,
261574,,,
261575,,,
261576,15,15,15
261577,,,
261578,,,
261579,,,
261571,,,
2615711,,,
2615712,,,
2615713,,,
2615911,,,
2615912,,,
2615913,,,
2615914,,,
2615915,,,
2615916,,,
2615919,,,
26159112,,,
26159113,,,
26159114,,,
26159115,,,
26159116,21,15,21
26159118,36,35,36
26159119,,,
2615912,4,4,4
2616141,,,
2616142,,,
2616143,22,19,22
2616144,,,
2616145,,,
2616146,,,
2616147,25,164,145
2616148,,,
26161421,55,55,55
26161422,,,
26161423,5,5,5
26161425,,,
26161426,,,
26161427,,,
26161431,,,
26161432,,,
26161433,,,
26161434,,,
26161435,,,
26161436,,,
26161438,,,
26161441,617,617,617
26161442,9,9,9
26161443,,,
26161444,,,
26161445,,,
26161446,7,5,7
26161451,,,
26161452,,,
26161453,,,
26161454,,,
26161455,14,132,14
26161456,,,
2616146,,,
2616147,,,
26161474,,,
26161476,,,
26161411,,,
26161412,4,4,4
26161413,66,66,66
26161414,,,
26161415,,,
26161416,,,
26161417,,,
26161418,18,15,18
26161419,,,
26161411,,,
261614111,,,
261614112,,,
261614117,,,
261614119,,,
26161412,,,
261614121,,,
261614123,,,
261614126,,,
261614127,,,
26161413,,,
261614132,,,
2616141341,,,
2616141342,,,
2616141343,,,
26161414,,,
261614142,,,
261614143,,,
261614145,,,
261614147,,,
261614149,,,
261614152,,,
261614154,,,
261614156,,,
261614158,,,
26161416,,,
261614162,,,
2616142,,,
26161422,,,
261614211,,,
261614219,,,
261614222,,,
261614229,,,
261614234,,,
261614236,,,
26161425,,,
26161426,,,
26161431,,,
26161432,,,
26161444,,,
26161445,,,
261614462,,,
261614464,,,
26161447,,,
26161448,,,
26161453,,,
26161454,,,
26161455,,,
26161456,2,15,2
26161461,,,
26161464,,,
26161465,6,3,6
26161466,,,
26161984,,,
2616351,,,
2616352,,,
2616353,,,
2616354,,,
2616355,,,
2616356,,,
2616357,,,
2616358,,,
2616359,,,
2616351,,,
26163511,,,
26163512,,,
26163513,57,71,57
26163514,,,
26163515,,,
26163516,,,
26163517,,,
26163518,,,
26163519,,,
2616352,,,
26163531,,,
26163532,,,
26163533,,,
26163534,,,
26163535,58,58,58
26163536,,,
26163539,,,
2616354,,,
26163541,,,
26163542,,,
26163543,41,2,41
26163544,,,
26163547,44,46,44
26163548,,,
26163549,,,
2616355,,,
26163551,,,
26163552,,,
26163554,,,
26163555,6,49,6
26163561,,,
26163562,28,28,28
26163563,,,
26163564,,,
26163565,,,
26163566,,,
26163567,,,
26163568,,,
26163569,,,
2616357,,,
26163571,,,
26163572,,,
26163573,,,
26163574,,,
26163575,,,
26163578,,,
26163579,,,
2616358,143,168,143
26163581,,,
26163514,,,
26163515,,,
26163516,,,
26163517,,,
26163511,,,
261635112,,,
261635113,,,
261635114,,,
261635119,682,644,682
261635121,,,
261635122,,,
261635123,69,39,69
261635124,5,1,5
261635126,,,
261635129,95,83,95
261635132,,,
261635133,,,
261635136,,,
261635137,,,
261635139,,,
261635141,112,16,74
261635142,,,
261635143,,,
261635145,,,
261635152,,,
261635153,,,
261635154,,,
261635156,,,
261635157,,,
261635159,,,
26163516,,,
261635161,,,
261635162,11,37,
261635163,,,
261635164,8,2,8
261635165,,,
261635166,125,117,125
261635167,,,
261635168,,,
261635169,,,
26163517,,,
261635171,,,
261635172,,,
261635173,,,
261635175,59,59,59
26163518,,,
261635184,,,
261635185,,,
261635186,,,
261635188,,,
261635189,141,124,141
26163522,,,
26163523,24,23,148
26163524,16,152,11
26163527,122,126,122
26163528,,,
261635211,14,13,14
261635213,35,27,35
261635214,134,137,134
261635215,65,6,65
261635218,,,
261635219,14,84,14
26163522,55,43,55
261635221,,,
261635222,,,
261635223,,,
261635224,,,
261635225,196,177,172
261635231,,,
261635232,,,
261635233,,,
261635234,,,
261635238,,,
26163524,,,
261635241,,,
261635242,31,18,31
261635243,,,
261635245,,,
261635247,,,
261635248,,,
261635249,,,
26163525,,,
261635254,,,
261635255,,,
261635256,,,
261635257,,,
261635258,,,
26163526,,,
261635261,,,
261635262,,,
261635263,,,
261635264,,,
261635265,,,
261635272,,,
261635273,,,
26163531,155,144,155
26163532,,,
26163533,,,
26163534,,,
26163535,,,
26163538,,,
26163539,,,
261635311,,,
261635312,,,
261635313,14,14,14
261635314,,,
261635315,,,
261635316,,,
261635317,884,96,884
261635318,,,
261635319,187,164,133
261635322,22,22,22
261635323,,,
261635324,,,
261635326,,,
261635327,32,36,32
26163533,492,552,492
261635331,,,
261635332,,,
261635333,,,
261635334,,,
261635335,,,
261635336,,,
261635337,,,
261635339,,,
261635341,,,
261635342,,,
261635343,,,
261635344,,,
261635345,,,
261635346,,,
261635347,17,22,17
26163535,,,
261635351,15,97,12
261635352,,,
261635353,,,
261635354,,,
261635355,,,
261635356,,,
261635357,,,
261635361,,,
261635362,,,
261635363,,,
261635364,,,
261635365,,,
261635366,,,
261635367,,,
261635368,,,
261635369,,,
26163537,,,
261635371,,,
261635372,7,76,7
261635373,,,
261635375,,,
261635376,,,
261635377,,,
261635378,,,
261635381,,,
261635382,,,
261635383,,,
261635384,,,
261635385,,,
261635386,,,
261635387,,,
261635388,,,
261635389,,,
26163539,,,
261635391,,,
261635392,,,
261635393,,,
261635394,,,
261635395,,,
261635396,,,
261635397,,,
26163541,,,
26163542,,,
26163543,,,
26163544,,,
26163545,,,
26163546,,,
26163547,,,
26163548,,,
26163549,,,
26163541,,,
261635411,,,
261635412,,,
261635413,,,
261635414,97,17,97
261635415,,,
261635417,,,
261635418,,,
261635421,,,
261635422,,,
261635423,7,84,7
261635424,,,
261635425,,,
261635426,,,
261635427,,,
261635428,,,
261635429,4,68,4
26163543,,,
261635431,,,
261635432,,,
261635434,,,
261635435,,,
261635436,,,
261635437,,,
261635438,,,
261635439,,,
26163544,,,
261635441,,,
261635442,,,
261635443,,,
261635451,,,
261635452,,,
261635453,,,
261635454,,,
261635455,,,
261635456,,,
261635457,,,
261635458,,,
261635459,,,
26163546,,,
261635461,,,
261635462,,,
261635463,,,
261635464,,,
261635465,,,
261635466,,,
261635467,216,284,216
261635468,,,
261635469,,,
26163551,,,
26163552,,,
26163553,,,
26163554,,,
26163555,,,
26163556,,,
26163557,,,
26163558,,,
26163559,,,
261635511,,,
261635512,,,
261635513,,,
261635514,,,
261635515,,,
261635516,,,
261635517,,,
261635518,,,
26163552,,,
261635521,,,
261635522,,,
261635523,,,
261635524,,,
261635528,,,
26163553,,,
261635531,,,
261635532,,,
261635533,,,
261635534,,,
261635536,67,56,67
261635538,17,69,17
261635541,,,
261635542,,,
261635543,,,
261635544,,,
261635545,,,
261635546,,,
261635547,,,
261635548,,,
261635549,,,
261635551,,,
261635553,,,
261635554,,,
261635555,,,
261635556,,,
261635561,,,
261635562,,,
261635563,,,
261635564,,,
261635565,,,
261635566,,,
261635567,,,
261635568,,,
261635569,,,
26163557,,,
261635571,,,
261635572,,,
261635573,,,
261635574,,,
261635575,,,
261635576,,,
261635577,,,
261635579,,,
26163558,,,
261635581,,,
261635582,,,
261635583,,,
261635584,,,
261635585,,,
261635586,,,
261635587,,,
261635588,,,
261635589,,,
26163559,,,
261635591,,,
261635592,,,
26163561,,,
26163562,,,
26163563,,,
26163564,,,
261635612,,,
261635613,,,
261635616,,,
261635617,,,
261635619,,,
261635623,,,
261635624,,,
261635625,,,
261635626,,,
261635627,,,
261635628,,,
261635629,,,
261635632,,,
261635633,,,
261635634,,,
261635635,,,
261635636,,,
261635637,,,
261635638,,,
261635639,,,
26163564,,,
261635641,,,
261635642,,,
261635643,,,
2616356441,,,
2616356442,,,
2616356451,,,
2616356452,,,
2616356453,,,
2616356454,,,
261635646,,,
261635647,,,
261635648,,,
261635649,,,
26163565,,,
261635651,,,
261635652,,,
261635653,,,
261635656,,,
261635657,,,
261635658,,,
261635659,,,
261635664,,,
261635665,58,58,58
261635666,,,
261635667,,,
261635668,,,
261635669,,,
26163567,,,
261635671,,,
2616356721,,,
2616356722,,,
261635673,,,
261635674,,,
261635678,,,
261635679,,,
26163568,,,
261635682,,,
261635683,,,
261635684,,,
261635685,,,
261635687,11,96,11
261635688,,,
261635689,,,
261635691,,,
261635692,,,
261635693,,,
261635694,,,
261635695,,,
261635696,,,
261635697,,,
261635698,,,
261635699,,,
26163571,,,
26163572,,,
26163574,,,
26163575,,,
26163576,,,
26163578,,,
26163579,,,
26163571,,,
261635715,,,
261635716,,,
261635717,,,
261635718,,,
261635719,,,
26163572,,,
261635721,,,
261635722,,,
261635724,,,
261635725,,,
261635726,,,
261635727,,,
261635728,,,
261635729,,,
26163573,,,
261635731,,,
261635733,,,
261635734,,,
261635735,,,
261635736,,,
2616357371,,,
2616357372,,,
261635738,,,
261635739,,,
26163574,,,
261635741,,,
2616357422,,,
261635743,,,
261635746,,,
261635747,,,
261635748,,,
261635749,,,
26163575,,,
261635751,,,
261635752,,,
261635753,,,
261635754,,,
261635755,,,
261635756,,,
26163576,,,
261635761,,,
261635762,,,
261635763,,,
261635764,,,
261635765,,,
261635766,,,
261635767,,,
26163577,4,4,4
261635771,,,
261635772,,,
261635773,1,9,1
261635774,,,
261635775,,,
261635776,,,
261635777,,,
261635778,,,
261635779,,,
26163578,,,
261635785,,,
261635786,,,
261635791,,,
261635792,,,
261635793,9,8,9
261635795,,,
261635796,,,
261635797,,,
261635798,,,
261635799,,,
26163581,442,441,442
26163582,,,
26163583,,,
26163584,,,
26163585,,,
26163586,,,
26163587,,,
26163588,,,
26163589,,,
261635811,,,
261635812,,,
261635815,,,
261635816,,,
261635818,,,
261635819,,,
26163582,,,
261635821,,,
26163583,,,
261635831,,,
261635832,,,
261635833,,,
261635834,,,
261635835,,,
261635836,221,221,221
261635837,,,
261635838,,,
261635839,,,
26163584,,,
261635841,,,
261635842,,,
261635843,,,
261635844,28,27,28
261635845,,,
261635846,,,
261635847,,,
261635848,,,
261635855,,,
261635856,,,
261635857,,,
261635858,,,
