ZCTA,RUCA1,RUCA2,rurality
90079,1,1.0,Urban
90080,1,1.0,Urban
90081,1,1.0,Urban
90082,1,1.0,Urban
90083,1,1.0,Urban
90084,1,1.0,Urban
90086,1,1.0,Urban
90087,1,1.0,Urban
90088,1,1.0,Urban
90089,1,1.0,Urban
90090,1,1.0,Urban
90091,1,1.0,Urban
90093,1,1.0,Urban
90094,1,1.0,Urban
90095,1,1.0,Urban
90096,1,1.0,Urban
90099,1,1.0,Urban
90134,1,1.0,Urban
90189,1,1.0,Urban
90201,1,1.0,Urban
90202,1,1.0,Urban
90209,1,1.0,Urban
90210,1,1.0,Urban
90211,1,1.0,Urban
90212,1,1.0,Urban
90213,1,1.0,Urban
90220,1,1.0,Urban
90221,1,1.0,Urban
90222,1,1.0,Urban
90223,1,1.0,Urban
90224,1,1.0,Urban
90230,1,1.0,Urban
90231,1,1.0,Urban
90232,1,1.0,Urban
90233,1,1.0,Urban
90239,1,1.0,Urban
90240,1,1.0,Urban
90241,1,1.0,Urban
90242,1,1.0,Urban
90245,1,1.0,Urban
90247,1,1.0,Urban
90248,1,1.0,Urban
90249,1,1.0,Urban
90250,1,1.0,Urban
90251,1,1.0,Urban
90254,1,1.0,Urban
90255,1,1.0,Urban
90260,1,1.0,Urban
90261,1,1.0,Urban
90262,1,1.0,Urban
90263,1,1.0,Urban
90264,1,1.0,Urban
90265,1,1.0,Urban
90266,1,1.0,Urban
90267,1,1.0,Urban
90270,1,1.0,Urban
90272,1,1.0,Urban
90274,1,1.0,Urban
90275,1,1.0,Urban
90277,1,1.0,Urban
90278,1,1.0,Urban
90280,1,1.0,Urban
90290,1,1.0,Urban
90291,1,1.0,Urban
90292,1,1.0,Urban
90293,1,1.0,Urban
90294,1,1.0,Urban
90295,1,1.0,Urban
90296,1,1.0,Urban
90301,1,1.0,Urban
90302,1,1.0,Urban
90303,1,1.0,Urban
90304,1,1.0,Urban
90305,1,1.0,Urban
90306,1,1.0,Urban
90307,1,1.0,Urban
90308,1,1.0,Urban
90309,1,1.0,Urban
90310,1,1.0,Urban
90311,1,1.0,Urban
90312,1,1.0,Urban
90401,1,1.0,Urban
90402,1,1.0,Urban
90403,1,1.0,Urban
90404,1,1.0,Urban
90405,1,1.0,Urban
90406,1,1.0,Urban
90407,1,1.0,Urban
90408,1,1.0,Urban
90409,1,1.0,Urban
90410,1,1.0,Urban
90411,1,1.0,Urban
90501,1,1.0,Urban
90502,1,1.0,Urban
90503,1,1.0,Urban
90504,1,1.0,Urban
90505,1,1.0,Urban
90506,1,1.0,Urban
90507,1,1.0,Urban
90508,1,1.0,Urban
90509,1,1.0,Urban
90510,1,1.0,Urban
90601,1,1.0,Urban
90602,1,1.0,Urban
90603,1,1.0,Urban
90604,1,1.0,Urban
90605,1,1.0,Urban
90606,1,1.0,Urban
90607,1,1.0,Urban
90608,1,1.0,Urban
90609,1,1.0,Urban
90610,1,1.0,Urban
90620,1,1.0,Urban
90621,1,1.0,Urban
90622,1,1.0,Urban
90623,1,1.0,Urban
90624,1,1.0,Urban
90630,1,1.0,Urban
90631,1,1.0,Urban
90632,1,1.0,Urban
90633,1,1.0,Urban
90637,1,1.0,Urban
90638,1,1.0,Urban
90639,1,1.0,Urban
90640,1,1.0,Urban
90650,1,1.0,Urban
90651,1,1.0,Urban
90652,1,1.0,Urban
90660,1,1.0,Urban
90661,1,1.0,Urban
90662,1,1.0,Urban
90670,1,1.0,Urban
90671,1,1.0,Urban
90680,1,1.0,Urban
90701,1,1.0,Urban
90702,1,1.0,Urban
90703,1,1.0,Urban
90704,7,7.0,Rural
90706,1,1.0,Urban
90707,1,1.0,Urban
90710,1,1.0,Urban
90711,1,1.0,Urban
90712,1,1.0,Urban
90713,1,1.0,Urban
90714,1,1.0,Urban
90715,1,1.0,Urban
90716,1,1.0,Urban
90717,1,1.0,Urban
90720,1,1.0,Urban
90721,1,1.0,Urban
90723,1,1.0,Urban
90731,1,1.0,Urban
90732,1,1.0,Urban
90733,1,1.0,Urban
90734,1,1.0,Urban
90740,1,1.0,Urban
90742,1,1.0,Urban
90743,1,1.0,Urban
90744,1,1.0,Urban
90745,1,1.0,Urban
90746,1,1.0,Urban
90747,1,1.0,Urban
90748,1,1.0,Urban
90749,1,1.0,Urban
90755,1,1.0,Urban
90801,1,1.0,Urban
90802,1,1.0,Urban
90803,1,1.0,Urban
90804,1,1.0,Urban
90805,1,1.0,Urban
90806,1,1.0,Urban
90807,1,1.0,Urban
90808,1,1.0,Urban
90809,1,1.0,Urban
90810,1,1.0,Urban
90813,1,1.0,Urban
90814,1,1.0,Urban
90815,1,1.0,Urban
90822,1,1.0,Urban
90831,1,1.0,Urban
90832,1,1.0,Urban
90833,1,1.0,Urban
90834,1,1.0,Urban
90835,1,1.0,Urban
90840,1,1.0,Urban
90842,1,1.0,Urban
90844,1,1.0,Urban
90846,1,1.0,Urban
90847,1,1.0,Urban
90848,1,1.0,Urban
90853,1,1.0,Urban
90895,1,1.0,Urban
90899,1,1.0,Urban
91001,1,1.0,Urban
91003,1,1.0,Urban
91006,1,1.0,Urban
91007,1,1.0,Urban
91008,1,1.0,Urban
91009,1,1.0,Urban
91010,1,1.0,Urban
91011,1,1.0,Urban
91012,1,1.0,Urban
91016,1,1.0,Urban
91017,1,1.0,Urban
91020,1,1.0,Urban
91021,1,1.0,Urban
91023,2,2.0,Suburban
91024,1,1.0,Urban
91025,1,1.0,Urban
91030,1,1.0,Urban
91031,1,1.0,Urban
91040,1,1.0,Urban
91041,1,1.0,Urban
91042,1,1.0,Urban
91043,1,1.0,Urban
91046,1,1.0,Urban
91066,1,1.0,Urban
91077,1,1.0,Urban
91101,1,1.0,Urban
91102,1,1.0,Urban
91103,1,1.0,Urban
91104,1,1.0,Urban
91105,1,1.0,Urban
91106,1,1.0,Urban
91107,1,1.0,Urban
91108,1,1.0,Urban
91109,1,1.0,Urban
91110,1,1.0,Urban
91114,1,1.0,Urban
91115,1,1.0,Urban
91116,1,1.0,Urban
91117,1,1.0,Urban
91118,1,1.0,Urban
91121,1,1.0,Urban
91123,1,1.0,Urban
91124,1,1.0,Urban
91125,1,1.0,Urban
91126,1,1.0,Urban
91129,1,1.0,Urban
91182,1,1.0,Urban
91184,1,1.0,Urban
91185,1,1.0,Urban
91188,1,1.0,Urban
91189,1,1.0,Urban
91199,1,1.0,Urban
91201,1,1.0,Urban
91202,1,1.0,Urban
91203,1,1.0,Urban
91204,1,1.0,Urban
91205,1,1.0,Urban
91206,1,1.0,Urban
91207,1,1.0,Urban
91208,1,1.0,Urban
91209,1,1.0,Urban
91210,1,1.0,Urban
91214,1,1.0,Urban
91221,1,1.0,Urban
91222,1,1.0,Urban
91224,1,1.0,Urban
91225,1,1.0,Urban
91226,1,1.0,Urban
91301,1,1.0,Urban
91302,1,1.0,Urban
91303,1,1.0,Urban
91304,1,1.0,Urban
91305,1,1.0,Urban
91306,1,1.0,Urban
91307,1,1.0,Urban
91308,1,1.0,Urban
91309,1,1.0,Urban
91310,2,2.0,Suburban
91311,1,1.0,Urban
91313,1,1.0,Urban
91316,1,1.0,Urban
91319,1,1.0,Urban
91320,1,1.0,Urban
91321,2,2.0,Suburban
91322,2,2.0,Suburban
91324,1,1.0,Urban
91325,1,1.0,Urban
91326,1,1.0,Urban
91327,1,1.0,Urban
91328,1,1.0,Urban
91329,1,1.0,Urban
91330,1,1.0,Urban
91331,1,1.0,Urban
91333,1,1.0,Urban
91334,1,1.0,Urban
91335,1,1.0,Urban
91337,1,1.0,Urban
91340,1,1.0,Urban
91341,1,1.0,Urban
91342,1,1.0,Urban
91343,1,1.0,Urban
91344,1,1.0,Urban
91345,1,1.0,Urban
91346,1,1.0,Urban
91350,2,2.0,Suburban
91351,2,2.0,Suburban
91352,1,1.0,Urban
91353,1,1.0,Urban
91354,2,2.0,Suburban
91355,2,2.0,Suburban
91356,1,1.0,Urban
91357,1,1.0,Urban
91358,1,1.0,Urban
91359,1,1.0,Urban
91360,1,1.0,Urban
91361,1,1.0,Urban
91362,1,1.0,Urban
91364,1,1.0,Urban
91365,1,1.0,Urban
91367,1,1.0,Urban
91371,1,1.0,Urban
91372,1,1.0,Urban
91376,1,1.0,Urban
91377,1,1.0,Urban
91380,2,2.0,Suburban
91381,2,2.0,Suburban
91382,2,2.0,Suburban
91383,2,2.0,Suburban
91384,2,2.0,Suburban
91385,2,2.0,Suburban
91386,2,2.0,Suburban
91387,2,2.0,Suburban
91390,2,2.0,Suburban
91392,1,1.0,Urban
91393,1,1.0,Urban
91394,1,1.0,Urban
91395,1,1.0,Urban
91396,1,1.0,Urban
91401,1,1.0,Urban
91402,1,1.0,Urban
91403,1,1.0,Urban
91404,1,1.0,Urban
91405,1,1.0,Urban
91406,1,1.0,Urban
91407,1,1.0,Urban
91408,1,1.0,Urban
91409,1,1.0,Urban
91410,1,1.0,Urban
91411,1,1.0,Urban
91412,1,1.0,Urban
91413,1,1.0,Urban
91416,1,1.0,Urban
91423,1,1.0,Urban
91426,1,1.0,Urban
91436,1,1.0,Urban
91470,1,1.0,Urban
91482,1,1.0,Urban
91495,1,1.0,Urban
91496,1,1.0,Urban
91499,1,1.0,Urban
91501,1,1.0,Urban
91502,1,1.0,Urban
91503,1,1.0,Urban
91504,1,1.0,Urban
91505,1,1.0,Urban
91506,1,1.0,Urban
91507,1,1.0,Urban
91508,1,1.0,Urban
91510,1,1.0,Urban
91521,1,1.0,Urban
91522,1,1.0,Urban
91523,1,1.0,Urban
91526,1,1.0,Urban
91601,1,1.0,Urban
91602,1,1.0,Urban
91603,1,1.0,Urban
91604,1,1.0,Urban
91605,1,1.0,Urban
91606,1,1.0,Urban
91607,1,1.0,Urban
91608,99,99.0,Rural
91609,1,1.0,Urban
91610,1,1.0,Urban
91611,1,1.0,Urban
91612,1,1.0,Urban
91614,1,1.0,Urban
91615,1,1.0,Urban
91616,1,1.0,Urban
91617,1,1.0,Urban
91618,1,1.0,Urban
91701,1,1.0,Urban
91702,1,1.0,Urban
91706,1,1.0,Urban
91708,1,1.0,Urban
91709,1,1.0,Urban
91710,1,1.0,Urban
91711,1,1.0,Urban
91714,1,1.0,Urban
91715,1,1.0,Urban
91716,1,1.0,Urban
91722,1,1.0,Urban
91723,1,1.0,Urban
91724,1,1.0,Urban
91729,1,1.0,Urban
91730,1,1.0,Urban
91731,1,1.0,Urban
91732,1,1.0,Urban
91733,1,1.0,Urban
91734,1,1.0,Urban
91735,1,1.0,Urban
91737,1,1.0,Urban
91739,1,1.0,Urban
91740,1,1.0,Urban
91741,1,1.0,Urban
91743,1,1.0,Urban
91744,1,1.0,Urban
91745,1,1.0,Urban
91746,1,1.0,Urban
91747,1,1.0,Urban
91748,1,1.0,Urban
91749,1,1.0,Urban
91750,1,1.0,Urban
91752,1,1.0,Urban
91754,1,1.0,Urban
91755,1,1.0,Urban
91756,1,1.0,Urban
91758,1,1.0,Urban
91759,2,2.0,Suburban
91761,1,1.0,Urban
91762,1,1.0,Urban
91763,1,1.0,Urban
91764,1,1.0,Urban
91765,1,1.0,Urban
91766,1,1.0,Urban
91767,1,1.0,Urban
91768,1,1.0,Urban
91769,1,1.0,Urban
91770,1,1.0,Urban
91771,1,1.0,Urban
91772,1,1.0,Urban
91773,1,1.0,Urban
91775,1,1.0,Urban
91776,1,1.0,Urban
91778,1,1.0,Urban
91780,1,1.0,Urban
91784,1,1.0,Urban
91785,1,1.0,Urban
91786,1,1.0,Urban
91788,1,1.0,Urban
91789,1,1.0,Urban
91790,1,1.0,Urban
91791,1,1.0,Urban
91792,1,1.0,Urban
91793,1,1.0,Urban
91801,1,1.0,Urban
91802,1,1.0,Urban
91803,1,1.0,Urban
91804,1,1.0,Urban
91896,1,1.0,Urban
91899,1,1.0,Urban
91901,1,1.0,Urban
91902,1,1.0,Urban
91903,1,1.0,Urban
91905,2,2.0,Suburban
91906,2,2.0,Suburban
91908,1,1.0,Urban
91909,1,1.0,Urban
91910,1,1.0,Urban
91911,1,1.0,Urban
91912,1,1.0,Urban
91913,1,1.0,Urban
91914,1,1.0,Urban
91915,1,1.0,Urban
91916,2,2.0,Suburban
91917,1,1.0,Urban
91921,1,1.0,Urban
91931,2,2.0,Suburban
91932,1,1.0,Urban
91933,1,1.0,Urban
91934,2,2.0,Suburban
91935,1,1.0,Urban
91941,1,1.0,Urban
91942,1,1.0,Urban
91943,1,1.0,Urban
91944,1,1.0,Urban
91945,1,1.0,Urban
91946,1,1.0,Urban
91948,2,2.0,Suburban
91950,1,1.0,Urban
91951,1,1.0,Urban
91962,2,2.0,Suburban
91963,2,2.0,Suburban
91976,1,1.0,Urban
91977,1,1.0,Urban
91978,1,1.0,Urban
91979,1,1.0,Urban
91980,2,2.0,Suburban
91987,2,2.0,Suburban
92003,1,1.0,Urban
92004,10,10.0,Rural
92007,1,1.0,Urban
92008,1,1.0,Urban
92009,1,1.0,Urban
92010,1,1.0,Urban
92011,1,1.0,Urban
92013,1,1.0,Urban
92014,1,1.0,Urban
92018,1,1.0,Urban
92019,1,1.0,Urban
92020,1,1.0,Urban
92021,1,1.0,Urban
92022,1,1.0,Urban
92023,1,1.0,Urban
92024,1,1.0,Urban
92025,1,1.0,Urban
92026,1,1.0,Urban
92027,1,1.0,Urban
92028,1,1.0,Urban
92029,1,1.0,Urban
92030,1,1.0,Urban
92033,1,1.0,Urban
92036,10,10.1,Rural
92037,1,1.0,Urban
92038,1,1.0,Urban
92039,1,1.0,Urban
92040,1,1.0,Urban
92046,1,1.0,Urban
92049,1,1.0,Urban
92051,1,1.0,Urban
92052,1,1.0,Urban
92054,1,1.0,Urban
92055,1,1.1,Urban
92056,1,1.0,Urban
92057,1,1.0,Urban
92058,1,1.0,Urban
92059,2,2.0,Suburban
92060,10,10.0,Rural
92061,2,2.0,Suburban
92064,1,1.0,Urban
92065,2,2.0,Suburban
92066,10,10.0,Rural
92067,1,1.0,Urban
92068,1,1.0,Urban
92069,1,1.0,Urban
92070,10,10.0,Rural
92071,1,1.0,Urban
92072,1,1.0,Urban
92074,1,1.0,Urban
92075,1,1.0,Urban
92078,1,1.0,Urban
92079,1,1.0,Urban
92081,1,1.0,Urban
92082,2,2.0,Suburban
92083,1,1.0,Urban
92084,1,1.0,Urban
92085,1,1.0,Urban
92086,10,10.0,Rural
92088,1,1.0,Urban
92091,1,1.0,Urban
92092,1,1.0,Urban
92093,1,1.0,Urban
92096,1,1.0,Urban
92101,1,1.0,Urban
92102,1,1.0,Urban
92103,1,1.0,Urban
92104,1,1.0,Urban
92105,1,1.0,Urban
92106,1,1.0,Urban
92107,1,1.0,Urban
92108,1,1.0,Urban
92109,1,1.0,Urban
92110,1,1.0,Urban
92111,1,1.0,Urban
92112,1,1.0,Urban
92113,1,1.0,Urban
92114,1,1.0,Urban
92115,1,1.0,Urban
92116,1,1.0,Urban
92117,1,1.0,Urban
92118,1,1.0,Urban
92119,1,1.0,Urban
92120,1,1.0,Urban
92121,1,1.0,Urban
92122,1,1.0,Urban
92123,1,1.0,Urban
92124,1,1.0,Urban
92126,1,1.0,Urban
92127,1,1.0,Urban
92128,1,1.0,Urban
92129,1,1.0,Urban
92130,1,1.0,Urban
92131,1,1.0,Urban
92132,1,1.0,Urban
92134,1,1.0,Urban
92135,1,1.0,Urban
92136,1,1.0,Urban
92137,1,1.0,Urban
92138,1,1.0,Urban
92139,1,1.0,Urban
92140,1,1.0,Urban
92142,1,1.0,Urban
92143,1,1.0,Urban
92145,1,1.0,Urban
92147,1,1.0,Urban
92149,1,1.0,Urban
92150,1,1.0,Urban
92152,1,1.0,Urban
92153,1,1.0,Urban
92154,1,1.0,Urban
92155,1,1.0,Urban
92158,1,1.0,Urban
92159,1,1.0,Urban
92160,1,1.0,Urban
92161,1,1.0,Urban
92163,1,1.0,Urban
92165,1,1.0,Urban
92166,1,1.0,Urban
92167,1,1.0,Urban
92168,1,1.0,Urban
92169,1,1.0,Urban
92170,1,1.0,Urban
92171,1,1.0,Urban
92172,1,1.0,Urban
92173,1,1.0,Urban
92174,1,1.0,Urban
92175,1,1.0,Urban
92176,1,1.0,Urban
92177,1,1.0,Urban
92178,1,1.0,Urban
92179,1,1.0,Urban
92182,1,1.0,Urban
92186,1,1.0,Urban
92187,1,1.0,Urban
92191,1,1.0,Urban
92192,1,1.0,Urban
92193,1,1.0,Urban
92195,1,1.0,Urban
92196,1,1.0,Urban
92197,1,1.0,Urban
92198,1,1.0,Urban
92199,1,1.0,Urban
92201,1,1.0,Urban
92202,1,1.0,Urban
92203,1,1.0,Urban
92210,1,1.0,Urban
92211,1,1.0,Urban
92220,1,1.0,Urban
92222,1,1.0,Urban
92223,1,1.0,Urban
92225,4,4.0,Suburban
92226,4,4.0,Suburban
92227,4,4.1,Suburban
92230,2,2.0,Suburban
92231,1,1.0,Urban
92232,1,1.0,Urban
92233,3,3.0,Rural
92234,1,1.0,Urban
92235,1,1.0,Urban
92236,1,1.0,Urban
92239,10,10.0,Rural
92240,2,2.0,Suburban
92241,2,2.0,Suburban
92242,10,10.0,Rural
92243,1,1.0,Urban
92244,1,1.0,Urban
92247,1,1.0,Urban
92248,1,1.0,Urban
92249,1,1.0,Urban
92250,2,2.0,Suburban
92251,1,1.0,Urban
92252,4,4.0,Suburban
92253,1,1.0,Urban
92254,2,2.0,Suburban
92255,1,1.0,Urban
92256,2,2.0,Suburban
92257,10,10.0,Rural
92258,2,2.0,Suburban
92259,2,2.0,Suburban
92260,1,1.0,Urban
92261,1,1.0,Urban
92262,1,1.0,Urban
92263,1,1.0,Urban
92264,1,1.0,Urban
92266,10,10.0,Rural
92267,7,7.2,Rural
92268,10,10.0,Rural
92270,1,1.0,Urban
92273,2,2.0,Suburban
92274,2,2.0,Suburban
92275,2,2.0,Suburban
92276,1,1.0,Urban
92277,8,8.2,Rural
92278,7,7.0,Rural
92280,7,7.2,Rural
92281,10,10.0,Rural
92282,2,2.0,Suburban
92283,1,1.0,Urban
92284,4,4.0,Suburban
92285,5,5.0,Rural
92286,4,4.0,Suburban
92301,1,1.0,Urban
92304,6,6.0,Rural
92305,2,2.0,Suburban
92307,1,1.0,Urban
92308,1,1.0,Urban
92309,6,6.0,Rural
92310,7,7.0,Rural
92311,4,4.0,Suburban
92312,4,4.0,Suburban
92313,1,1.0,Urban
92314,4,4.0,Suburban
92315,4,4.0,Suburban
92316,1,1.0,Urban
92317,4,4.1,Suburban
92318,1,1.0,Urban
92320,1,1.0,Urban
92321,4,4.1,Suburban
92322,4,4.1,Suburban
92323,6,6.0,Rural
92324,1,1.0,Urban
92325,4,4.1,Suburban
92327,2,2.0,Suburban
92328,10,10.0,Rural
92329,3,3.0,Rural
92331,1,1.0,Urban
92332,6,6.0,Rural
92333,4,4.0,Suburban
92334,1,1.0,Urban
92335,1,1.0,Urban
92336,1,1.0,Urban
92337,1,1.0,Urban
92338,6,6.0,Rural
92339,2,2.0,Suburban
92340,1,1.0,Urban
92341,2,2.0,Suburban
92342,2,2.0,Suburban
92344,1,1.0,Urban
92345,1,1.0,Urban
92346,1,1.0,Urban
92347,4,4.0,Suburban
92350,1,1.0,Urban
92352,4,4.1,Suburban
92354,1,1.0,Urban
92356,10,10.0,Rural
92357,1,1.0,Urban
92358,2,2.0,Suburban
92359,1,1.0,Urban
92363,7,7.2,Rural
92364,6,6.0,Rural
92365,6,6.0,Rural
92366,6,6.0,Rural
92368,3,3.0,Rural
92369,1,1.0,Urban
92371,3,3.0,Rural
92372,3,3.0,Rural
92373,1,1.0,Urban
92374,1,1.0,Urban
92375,1,1.0,Urban
92376,1,1.0,Urban
92377,1,1.0,Urban
92378,4,4.1,Suburban
92382,2,2.0,Suburban
92384,10,10.0,Rural
92385,4,4.1,Suburban
92386,4,4.0,Suburban
92389,10,10.0,Rural
92391,4,4.1,Suburban
92392,1,1.0,Urban
92393,1,1.0,Urban
92394,1,1.0,Urban
92395,1,1.0,Urban
92397,3,3.0,Rural
92398,2,2.0,Suburban
92399,1,1.0,Urban
92401,1,1.0,Urban
92402,1,1.0,Urban
92403,1,1.0,Urban
92404,1,1.0,Urban
92405,1,1.0,Urban
92406,1,1.0,Urban
92407,1,1.0,Urban
92408,1,1.0,Urban
92410,1,1.0,Urban
92411,1,1.0,Urban
92413,1,1.0,Urban
92415,1,1.0,Urban
92418,1,1.0,Urban
92423,1,1.0,Urban
92427,1,1.0,Urban
92501,1,1.0,Urban
92502,1,1.0,Urban
92503,1,1.0,Urban
92504,1,1.0,Urban
92505,1,1.0,Urban
92506,1,1.0,Urban
92507,1,1.0,Urban
92508,1,1.0,Urban
92509,1,1.0,Urban
92513,1,1.0,Urban
92514,1,1.0,Urban
92516,1,1.0,Urban
92517,1,1.0,Urban
92518,1,1.0,Urban
92519,1,1.0,Urban
92521,1,1.0,Urban
92522,1,1.0,Urban
92530,1,1.0,Urban
92531,1,1.0,Urban
92532,1,1.0,Urban
92536,3,3.0,Rural
92539,10,10.0,Rural
92543,1,1.0,Urban
92544,1,1.0,Urban
92545,1,1.0,Urban
92546,1,1.0,Urban
92548,1,1.0,Urban
92549,10,10.0,Rural
92551,1,1.0,Urban
92552,1,1.0,Urban
92553,1,1.0,Urban
92554,1,1.0,Urban
92555,1,1.0,Urban
92556,1,1.0,Urban
92557,1,1.0,Urban
92561,3,3.0,Rural
92562,1,1.0,Urban
92563,1,1.0,Urban
92564,1,1.0,Urban
92567,1,1.0,Urban
92570,1,1.0,Urban
92571,1,1.0,Urban
92572,1,1.0,Urban
92581,1,1.0,Urban
92582,1,1.0,Urban
92583,1,1.0,Urban
92584,1,1.0,Urban
92585,1,1.0,Urban
92586,1,1.0,Urban
92587,1,1.0,Urban
92589,1,1.0,Urban
92590,1,1.0,Urban
92591,1,1.0,Urban
92592,1,1.0,Urban
92593,1,1.0,Urban
92595,1,1.0,Urban
92596,1,1.0,Urban
92599,1,1.0,Urban
92602,1,1.0,Urban
92603,1,1.1,Urban
92604,1,1.0,Urban
92605,1,1.0,Urban
92606,1,1.0,Urban
92607,1,1.1,Urban
92609,1,1.1,Urban
92610,1,1.1,Urban
92612,1,1.0,Urban
92614,1,1.0,Urban
92615,1,1.0,Urban
92616,1,1.0,Urban
92617,1,1.0,Urban
92618,1,1.0,Urban
92619,1,1.0,Urban
92620,1,1.0,Urban
92623,1,1.0,Urban
92624,1,1.1,Urban
92625,1,1.0,Urban
92626,1,1.0,Urban
92627,1,1.0,Urban
92628,1,1.0,Urban
92629,1,1.1,Urban
92630,1,1.1,Urban
92637,1,1.1,Urban
92646,1,1.0,Urban
92647,1,1.0,Urban
92648,1,1.0,Urban
92649,1,1.0,Urban
92650,1,1.0,Urban
92651,1,1.1,Urban
92652,1,1.1,Urban
92653,1,1.1,Urban
92654,1,1.1,Urban
92655,1,1.0,Urban
92656,1,1.1,Urban
92657,1,1.0,Urban
92658,1,1.0,Urban
92659,1,1.0,Urban
92660,1,1.0,Urban
92661,1,1.0,Urban
92662,1,1.0,Urban
92663,1,1.0,Urban
92672,1,1.1,Urban
92673,1,1.1,Urban
92674,1,1.1,Urban
92675,1,1.1,Urban
92676,2,2.0,Suburban
92677,1,1.1,Urban
92678,1,1.1,Urban
92679,1,1.1,Urban
92683,1,1.0,Urban
92684,1,1.0,Urban
92685,1,1.0,Urban
92688,1,1.1,Urban
92690,1,1.1,Urban
92691,1,1.1,Urban
92692,1,1.1,Urban
92693,1,1.1,Urban
92694,1,1.1,Urban
92697,1,1.0,Urban
92698,1,1.1,Urban
92701,1,1.0,Urban
92702,1,1.0,Urban
92703,1,1.0,Urban
92704,1,1.0,Urban
92705,1,1.0,Urban
92706,1,1.0,Urban
92707,1,1.0,Urban
92708,1,1.0,Urban
92711,1,1.0,Urban
92712,1,1.0,Urban
92728,1,1.0,Urban
92735,1,1.0,Urban
92780,1,1.0,Urban
92781,1,1.0,Urban
92782,1,1.0,Urban
92799,1,1.0,Urban
92801,1,1.0,Urban
92802,1,1.0,Urban
92803,1,1.0,Urban
92804,1,1.0,Urban
92805,1,1.0,Urban
92806,1,1.0,Urban
92807,1,1.0,Urban
92808,1,1.0,Urban
92809,1,1.0,Urban
92811,1,1.0,Urban
92812,1,1.0,Urban
92814,1,1.0,Urban
92815,1,1.0,Urban
92816,1,1.0,Urban
92817,1,1.0,Urban
92821,1,1.0,Urban
92822,1,1.0,Urban
92823,1,1.0,Urban
92825,1,1.0,Urban
92831,1,1.0,Urban
92832,1,1.0,Urban
92833,1,1.0,Urban
92834,1,1.0,Urban
92835,1,1.0,Urban
92836,1,1.0,Urban
92837,1,1.0,Urban
92838,1,1.0,Urban
92840,1,1.0,Urban
92841,1,1.0,Urban
92842,1,1.0,Urban
92843,1,1.0,Urban
92844,1,1.0,Urban
92845,1,1.0,Urban
92846,1,1.0,Urban
92850,1,1.0,Urban
92856,1,1.0,Urban
92857,1,1.0,Urban
92859,1,1.0,Urban
92860,1,1.0,Urban
92861,1,1.0,Urban
92862,1,1.0,Urban
92863,1,1.0,Urban
92864,1,1.0,Urban
92865,1,1.0,Urban
92866,1,1.0,Urban
92867,1,1.0,Urban
92868,1,1.0,Urban
92869,1,1.0,Urban
92870,1,1.0,Urban
92871,1,1.0,Urban
92877,1,1.0,Urban
92878,1,1.0,Urban
92879,1,1.0,Urban
92880,1,1.0,Urban
92881,1,1.0,Urban
92882,1,1.0,Urban
92883,1,1.0,Urban
92885,1,1.0,Urban
92886,1,1.0,Urban
92887,1,1.0,Urban
92899,1,1.0,Urban
93001,1,1.0,Urban
93002,1,1.0,Urban
93003,1,1.0,Urban
93004,1,1.0,Urban
93005,1,1.0,Urban
93006,1,1.0,Urban
93007,1,1.0,Urban
93009,1,1.0,Urban
93010,1,1.0,Urban
93011,1,1.0,Urban
93012,1,1.0,Urban
93013,1,1.0,Urban
93014,1,1.0,Urban
93015,3,3.0,Rural
93016,3,3.0,Rural
93020,2,2.0,Suburban
93021,1,1.0,Urban
93022,1,1.0,Urban
93023,1,1.0,Urban
93024,1,1.0,Urban
93030,1,1.0,Urban
93031,1,1.0,Urban
93032,1,1.0,Urban
93033,1,1.0,Urban
93034,1,1.0,Urban
93035,1,1.0,Urban
93036,1,1.0,Urban
93040,6,6.0,Rural
93041,1,1.0,Urban
93042,1,1.0,Urban
93043,1,1.0,Urban
93044,1,1.0,Urban
93060,2,2.0,Suburban
93061,2,2.0,Suburban
93062,1,1.1,Urban
93063,1,1.1,Urban
93064,1,1.1,Urban
93065,1,1.1,Urban
93066,1,1.0,Urban
93067,1,1.0,Urban
93094,1,1.1,Urban
93099,1,1.1,Urban
93101,1,1.0,Urban
93102,1,1.0,Urban
93103,1,1.0,Urban
93105,1,1.0,Urban
93106,1,1.0,Urban
93107,1,1.0,Urban
93108,1,1.0,Urban
93109,1,1.0,Urban
93110,1,1.0,Urban
93111,1,1.0,Urban
93116,1,1.0,Urban
93117,1,1.0,Urban
93118,1,1.0,Urban
93120,1,1.0,Urban
93121,1,1.0,Urban
93130,1,1.0,Urban
93140,1,1.0,Urban
93150,1,1.0,Urban
93160,1,1.0,Urban
93190,1,1.0,Urban
93199,1,1.0,Urban
93201,4,4.0,Suburban
93202,1,1.0,Urban
93203,4,4.1,Suburban
93204,4,4.0,Suburban
93205,7,7.0,Rural
93206,10,10.1,Rural
93207,10,10.1,Rural
93208,10,10.1,Rural
93210,4,4.0,Suburban
93212,4,4.0,Suburban
93215,1,1.0,Urban
93216,1,1.0,Urban
93218,7,7.0,Rural
93219,4,4.0,Suburban
93220,1,1.0,Urban
93221,1,1.0,Urban
93222,10,10.0,Rural
93223,1,1.0,Urban
93224,2,2.0,Suburban
93225,3,3.0,Rural
93226,10,10.0,Rural
93227,1,1.0,Urban
93230,1,1.0,Urban
93232,1,1.0,Urban
93234,7,7.0,Rural
93235,1,1.0,Urban
