ZCTA,GEOID,BED_COUNT,POINT_IN_TIME,YEARLY_BED_COUNT
42081,042081,0,0,0
32567,032567,0,0,0
10548,010548,42,42,42
13642,013642,0,0,0
11221,011221,1453,1386,1453
10517,010517,0,0,0
12946,012946,0,0,0
10455,010455,2194,2115,2194
10546,010546,0,0,0
28448,028448,0,0,0
27511,027511,17,17,17
27055,027055,0,0,0
27284,027284,0,0,0
28457,028457,0,0,0
27597,027597,0,0,0
27014,027014,0,0,0
39350,039350,0,0,0
39174,039174,0,0,0
64841,064841,0,0,0
63462,063462,0,0,0
59823,059823,0,0,0
68016,068016,0,0,0
11718,011718,0,0,0
06082,06082,32,26,19
59311,059311,0,0,0
55071,055071,0,0,0
38967,038967,0,0,0
38781,038781,0,0,0
65340,065340,13,8,13
65441,065441,0,0,0
63764,063764,0,0,0
59011,059011,0,0,0
69361,069361,4,0,4
11358,011358,0,0,0
27371,027371,0,0,0
58216,058216,0,0,0
45358,045358,0,0,0
43721,043721,0,0,0
74066,074066,0,0,0
97750,097750,0,0,0
97471,097471,91,82,91
16835,016835,0,0,0
15350,015350,0,0,0
15429,015429,0,0,0
29325,029325,0,0,0
29904,029904,0,0,0
97463,097463,0,0,0
18473,018473,0,0,0
15825,015825,0,0,0
16823,016823,1432,1123,1432
42084,042084,0,0,0
55909,055909,0,0,0
15045,015045,0,0,0
10473,010473,240,231,240
10537,010537,0,0,0
10552,010552,0,0,0
19931,019931,0,0,0
07072,07072,0,0,0
07080,07080,0,0,0
25063,025063,0,0,0
16212,016212,0,0,0
16230,016230,0,0,0
16242,016242,0,0,0
70062,070062,18,0,18
70647,070647,0,0,0
70130,070130,116,98,116
71342,071342,0,0,0
71008,071008,0,0,0
71354,071354,0,0,0
04408,04408,0,0,0
04992,04992,0,0,0
04657,04657,0,0,0
04286,04286,0,0,0
04971,04971,0,0,0
04228,04228,0,0,0
21405,021405,0,0,0
21250,021250,0,0,0
01851,01851,182,164,182
02163,02163,0,0,0
48026,048026,0,0,0
56153,056153,0,0,0
39573,039573,0,0,0
38614,038614,0,0,0
65014,065014,0,0,0
64744,064744,0,0,0
59910,059910,0,0,0
59808,059808,17,14,17
89317,089317,0,0,0
03046,03046,0,0,0
88341,088341,0,0,0
87036,087036,714,550,708
12122,012122,0,0,0
10028,010028,129,123,129
73757,073757,0,0,0
85540,085540,0,0,0
88041,088041,0,0,0
70743,070743,0,0,0
71457,071457,0,0,0
81641,081641,0,0,0
71463,071463,0,0,0
81646,081646,0,0,0
90603,090603,79,3,79
71940,071940,0,0,0
84319,084319,0,0,0
71943,071943,0,0,0
71945,071945,0,0,0
84327,084327,0,0,0
70744,070744,0,0,0
85542,085542,0,0,0
97527,097527,0,0,0
72411,072411,0,0,0
85543,085543,0,0,0
75481,075481,0,0,0
85544,085544,0,0,0
91786,091786,0,0,0
97530,097530,0,0,0
97532,097532,0,0,0
16245,016245,0,0,0
12029,012029,0,0,0
12040,012040,0,0,0
16312,016312,0,0,0
16328,016328,0,0,0
16331,016331,0,0,0
16335,016335,152,144,152
16344,016344,0,0,0
71112,071112,236,236,236
03906,03906,0,0,0
04910,04910,0,0,0
04769,04769,96,59,96
04985,04985,0,0,0
04623,04623,0,0,0
21811,021811,0,0,0
48628,048628,0,0,0
11217,011217,739,719,739
15435,015435,0,0,0
15463,015463,0,0,0
11230,011230,51,47,51
15477,015477,0,0,0
15510,015510,0,0,0
11363,011363,0,0,0
15535,015535,0,0,0
11369,011369,730,648,730
15541,015541,0,0,0
11413,011413,0,0,0
11418,011418,45,44,45
86336,086336,0,0,0
71467,071467,0,0,0
71468,071468,0,0,0
86337,086337,0,0,0
86338,086338,0,0,0
71469,071469,0,0,0
81648,081648,0,0,0
74447,074447,44,30,39
81650,081650,0,0,0
71483,071483,0,0,0
81652,081652,0,0,0
81654,081654,0,0,0
74458,074458,0,0,0
74460,074460,0,0,0
74462,074462,76,36,75
92363,092363,0,0,0
77461,077461,0,0,0
94550,094550,41,27,16
57117,057117,0,0,0
37854,037854,0,0,0
38501,038501,0,0,0
77354,077354,0,0,0
77845,077845,0,0,0
79013,079013,0,0,0
85545,085545,0,0,0
97536,097536,0,0,0
44804,044804,0,0,0
43974,043974,0,0,0
73533,073533,0,0,0
97442,097442,0,0,0
97721,097721,0,0,0
16101,016101,437,418,437
59451,059451,0,0,0
01854,01854,279,279,279
76484,076484,0,0,0
29683,029683,0,0,0
02912,02912,0,0,0
45787,045787,0,0,0
35768,035768,0,0,0
94954,094954,38,41,38
96022,096022,0,0,0
62863,062863,0,0,0
32266,032266,0,0,0
19963,019963,68,36,57
30120,030120,81,76,81
21130,021130,0,0,0
21714,021714,0,0,0
01718,01718,0,0,0
02118,02118,2224,2109,2029
49917,049917,0,0,0
48852,048852,0,0,0
48397,048397,0,0,0
49254,049254,0,0,0
48143,048143,0,0,0
55057,055057,46,30,46
55054,055054,0,0,0
06090,06090,0,0,0
06119,06119,0,0,0
06103,06103,53,25,53
11427,011427,20,20,20
17861,017861,0,0,0
17865,017865,0,0,0
13843,013843,0,0,0
16443,016443,0,0,0
12174,012174,0,0,0
14774,014774,0,0,0
18642,018642,0,0,0
14808,014808,0,0,0
14810,014810,183,183,78
18701,018701,72,50,72
14827,014827,0,0,0
84321,084321,164,123,156
84735,084735,0,0,0
05363,05363,0,0,0
24328,024328,0,0,0
23909,023909,0,0,0
98944,098944,18,4,8
25203,025203,0,0,0
26362,026362,0,0,0
24572,024572,0,0,0
27244,027244,0,0,0
28466,028466,0,0,0
28146,028146,0,0,0
43740,043740,0,0,0
43359,043359,0,0,0
97920,097920,0,0,0
97737,097737,0,0,0
75959,075959,0,0,0
99695,099695,0,0,0
01908,01908,0,0,0
59866,059866,0,0,0
15750,015750,0,0,0
15638,015638,0,0,0
24631,024631,0,0,0
82212,082212,0,0,0
54645,054645,0,0,0
79019,079019,0,0,0
43032,043032,29,29,29
17821,017821,27,22,27
01009,01009,0,0,0
15522,015522,40,40,40
01562,01562,0,0,0
14112,014112,0,0,0
50484,050484,0,0,0
32322,032322,0,0,0
35460,035460,0,0,0
06467,06467,0,0,0
20560,020560,0,0,0
32351,032351,0,0,0
19733,019733,0,0,0
34116,034116,98,95,98
33322,033322,0,0,0
31090,031090,0,0,0
31323,031323,0,0,0
30113,030113,0,0,0
30438,030438,0,0,0
30275,030275,0,0,0
30413,030413,0,0,0
30322,030322,0,0,0
30145,030145,0,0,0
30903,030903,0,0,0
96860,096860,0,0,0
10596,010596,0,0,0
15211,015211,0,0,0
14841,014841,0,0,0
18801,018801,12,12,12
14856,014856,0,0,0
14860,014860,0,0,0
27549,027549,0,0,0
27910,027910,12,10,12
28338,028338,0,0,0
28019,028019,0,0,0
28723,028723,0,0,0
58262,058262,0,0,0
43015,043015,89,84,86
45502,045502,41,38,41
43222,043222,0,0,0
43157,043157,0,0,0
46260,046260,0,0,0
55435,055435,48,44,48
65746,065746,0,0,0
59644,059644,0,0,0
08091,08091,0,0,0
43111,043111,0,0,0
15752,015752,0,0,0
37381,037381,0,0,0
38555,038555,243,136,243
76230,076230,0,0,0
12008,012008,0,0,0
27856,027856,48,48,48
43725,043725,35,26,35
45361,045361,0,0,0
43773,043773,0,0,0
43541,043541,0,0,0
97522,097522,0,0,0
97023,097023,0,0,0
03592,03592,0,0,0
07021,07021,0,0,0
07086,07086,0,0,0
39108,039108,0,0,0
78832,078832,0,0,0
77659,077659,0,0,0
15863,015863,0,0,0
19503,019503,0,0,0
19345,019345,0,0,0
38574,038574,0,0,0
38556,038556,0,0,0
77004,077004,609,412,585
75440,075440,0,0,0
78636,078636,0,0,0
75251,075251,0,0,0
59075,059075,0,0,0
10940,010940,411,345,359
10965,010965,0,0,0
15290,015290,0,0,0
11003,011003,108,24,108
15361,015361,0,0,0
17776,017776,0,0,0
13679,013679,0,0,0
13695,013695,0,0,0
17814,017814,0,0,0
13774,013774,0,0,0
13778,013778,0,0,0
12069,012069,0,0,0
18431,018431,58,54,58
18436,018436,0,0,0
43336,043336,0,0,0
45160,045160,0,0,0
43812,043812,75,71,75
45859,045859,0,0,0
43317,043317,0,0,0
73739,073739,0,0,0
74010,074010,0,0,0
73848,073848,0,0,0
74854,074854,0,0,0
48204,048204,17,22,17
48067,048067,119,111,37
48190,048190,0,0,0
48072,048072,0,0,0
55107,055107,143,133,143
55411,055411,516,365,516
56389,056389,0,0,0
13204,013204,938,883,938
28720,028720,0,0,0
62959,062959,125,98,125
47170,047170,4,4,0
51341,051341,0,0,0
51046,051046,0,0,0
40107,040107,0,0,0
41669,041669,0,0,0
41149,041149,0,0,0
71021,071021,0,0,0
04478,04478,0,0,0
01702,01702,816,667,787
48607,048607,158,195,158
56469,056469,0,0,0
08887,08887,0,0,0
07628,07628,0,0,0
88416,088416,0,0,0
10039,010039,228,227,228
11225,011225,818,763,818
27546,027546,76,76,76
43951,043951,0,0,0
46290,046290,0,0,0
66506,066506,0,0,0
33857,033857,0,0,0
30421,030421,0,0,0
76958,076958,0,0,0
44881,044881,0,0,0
83349,083349,0,0,0
01462,01462,0,0,0
18441,018441,0,0,0
18455,018455,0,0,0
14627,014627,0,0,0
14707,014707,0,0,0
14719,014719,0,0,0
14722,014722,0,0,0
14732,014732,0,0,0
18602,018602,0,0,0
14742,014742,0,0,0
18614,018614,0,0,0
14756,014756,0,0,0
50573,050573,0,0,0
55123,055123,75,78,75
55750,055750,0,0,0
38618,038618,0,0,0
39073,039073,0,0,0
39745,039745,0,0,0
38677,038677,0,0,0
38924,038924,0,0,0
39044,039044,0,0,0
63901,063901,323,287,323
64743,064743,0,0,0
64147,064147,0,0,0
63383,063383,0,0,0
17868,017868,0,0,0
17880,017880,0,0,0
13902,013902,0,0,0
17925,017925,0,0,0
17933,017933,0,0,0
55150,055150,0,0,0
39327,039327,0,0,0
70763,070763,0,0,0
97537,097537,0,0,0
88061,088061,2,2,2
75487,075487,0,0,0
75489,075489,0,0,0
80863,080863,0,0,0
70764,070764,0,0,0
74501,074501,63,45,57
74522,074522,0,0,0
76087,076087,0,0,0
86438,086438,0,0,0
74525,074525,2,0,2
92401,092401,21,21,21
74543,074543,0,0,0
74546,074546,0,0,0
15446,015446,0,0,0
95918,095918,0,0,0
30286,030286,0,0,0
40069,040069,0,0,0
04464,04464,0,0,0
20862,020862,0,0,0
39042,039042,0,0,0
03110,03110,0,0,0
85215,085215,0,0,0
90712,090712,0,0,0
95245,095245,0,0,0
49686,049686,378,369,305
87740,087740,0,0,0
79738,079738,0,0,0
05481,05481,0,0,0
24381,024381,0,0,0
23308,023308,0,0,0
99134,099134,0,0,0
56734,056734,0,0,0
56591,056591,8,2,8
55085,055085,0,0,0
55120,055120,0,0,0
38601,038601,0,0,0
38965,038965,0,0,0
39191,039191,0,0,0
39063,039063,0,0,0
39167,039167,0,0,0
39269,039269,0,0,0
64154,064154,0,0,0
65058,065058,0,0,0
64106,064106,820,492,720
63057,063057,0,0,0
65704,065704,0,0,0
63957,063957,0,0,0
17944,017944,0,0,0
17949,017949,0,0,0
14026,014026,0,0,0
14039,014039,0,0,0
17979,017979,0,0,0
40823,040823,0,0,0
38948,038948,0,0,0
40830,040830,0,0,0
40831,040831,28,28,10
32359,032359,0,0,0
55428,055428,12,11,12
41124,041124,0,0,0
35553,035553,0,0,0
46407,046407,165,146,159
39117,039117,0,0,0
92407,092407,26,26,26
92501,092501,19,14,19
74560,074560,0,0,0
74562,074562,0,0,0
15135,015135,0,0,0
17406,017406,0,0,0
17957,017957,0,0,0
15358,015358,0,0,0
57106,057106,0,0,0
37046,037046,0,0,0
78118,078118,0,0,0
75771,075771,0,0,0
51463,051463,0,0,0
04941,04941,0,0,0
49883,049883,0,0,0
24716,024716,0,0,0
25301,025301,377,312,370
82836,082836,0,0,0
95816,095816,26,26,26
73562,073562,0,0,0
59703,059703,0,0,0
65320,065320,0,0,0
34137,034137,0,0,0
14529,014529,0,0,0
71639,071639,0,0,0
30473,030473,0,0,0
61816,061816,0,0,0
50127,050127,0,0,0
22204,022204,457,429,457
98251,098251,0,0,0
79068,079068,0,0,0
59035,059035,0,0,0
59012,059012,0,0,0
59752,059752,0,0,0
59479,059479,0,0,0
96859,096859,0,0,0
83204,083204,16,14,16
83406,083406,30,21,30
83654,083654,0,0,0
83840,083840,0,0,0
60157,060157,0,0,0
62966,062966,0,0,0
61524,061524,0,0,0
62279,062279,0,0,0
61340,061340,0,0,0
62011,062011,0,0,0
46039,046039,0,0,0
47388,047388,0,0,0
48320,048320,0,0,0
35555,035555,0,0,0
35563,035563,0,0,0
32404,032404,0,0,0
46501,046501,0,0,0
55434,055434,20,7,20
46508,046508,0,0,0
41164,041164,0,0,0
55436,055436,0,0,0
07452,07452,0,0,0
25305,025305,0,0,0
74340,074340,0,0,0
97470,097470,177,177,177
97751,097751,0,0,0
97486,097486,0,0,0
97347,097347,0,0,0
59414,059414,0,0,0
10502,010502,0,0,0
74070,074070,0,0,0
97756,097756,302,243,302
75144,075144,0,0,0
24065,024065,0,0,0
15086,015086,0,0,0
15232,015232,0,0,0
29745,029745,13,15,13
57540,057540,0,0,0
57245,057245,0,0,0
37183,037183,0,0,0
77630,077630,16,16,16
75450,075450,0,0,0
77028,077028,0,0,0
25062,025062,0,0,0
24601,024601,0,0,0
82644,082644,0,0,0
24983,024983,0,0,0
95550,095550,0,0,0
04430,04430,0,0,0
71233,071233,0,0,0
04787,04787,0,0,0
57367,057367,0,0,0
77879,077879,0,0,0
25432,025432,0,0,0
53805,053805,0,0,0
23962,023962,0,0,0
44880,044880,0,0,0
46237,046237,28,28,28
47869,047869,0,0,0
17836,017836,0,0,0
13812,013812,0,0,0
13815,013815,36,25,36
13820,013820,91,86,91
38916,038916,0,0,0
60143,060143,0,0,0
38922,038922,0,0,0
55339,055339,0,0,0
50426,050426,0,0,0
15436,015436,0,0,0
17078,017078,0,0,0
17943,017943,0,0,0
18631,018631,0,0,0
15675,015675,0,0,0
15047,015047,0,0,0
15014,015014,0,0,0
15363,015363,0,0,0
15544,015544,0,0,0
19095,019095,0,0,0
16938,016938,0,0,0
63139,063139,129,129,129
64874,064874,0,0,0
74820,074820,89,74,68
97329,097329,0,0,0
97370,097370,0,0,0
15717,015717,12,10,12
15083,015083,0,0,0
57265,057265,0,0,0
37705,037705,0,0,0
65248,065248,0,0,0
63826,063826,0,0,0
83537,083537,0,0,0
62829,062829,0,0,0
54979,054979,0,0,0
68364,068364,0,0,0
44107,044107,82,82,0
44265,044265,0,0,0
97338,097338,6,5,6
97733,097733,0,0,0
15736,015736,0,0,0
19033,019033,0,0,0
42501,042501,22,5,22
36040,036040,0,0,0
36053,036053,0,0,0
53093,053093,0,0,0
37354,037354,0,0,0
49765,049765,0,0,0
29015,029015,0,0,0
61851,061851,0,0,0
47995,047995,0,0,0
32223,032223,0,0,0
40741,040741,14,20,14
55343,055343,16,13,16
32228,032228,0,0,0
55419,055419,80,76,80
41085,041085,0,0,0
35503,035503,0,0,0
41086,041086,0,0,0
32348,032348,0,0,0
35504,035504,0,0,0
30308,030308,104,95,104
35540,035540,0,0,0
50586,050586,0,0,0
48310,048310,0,0,0
41098,041098,0,0,0
65567,065567,0,0,0
64833,064833,0,0,0
65637,065637,0,0,0
59715,059715,130,107,68
59751,059751,0,0,0
59524,059524,0,0,0
59727,059727,0,0,0
59087,059087,0,0,0
59827,059827,0,0,0
68124,068124,0,0,0
89047,089047,0,0,0
03086,03086,0,0,0
07401,07401,0,0,0
08078,08078,0,0,0
40847,040847,0,0,0
37683,037683,0,0,0
31699,031699,0,0,0
53047,053047,0,0,0
36467,036467,0,0,0
49717,049717,0,0,0
42404,042404,0,0,0
63961,063961,0,0,0
56431,056431,12,12,12
27320,027320,59,59,59
14041,014041,0,0,0
77469,077469,0,0,0
94555,094555,0,0,0
77473,077473,0,0,0
94558,094558,73,64,73
77480,077480,0,0,0
77484,077484,0,0,0
94567,094567,0,0,0
94571,094571,0,0,0
59820,059820,0,0,0
95329,095329,0,0,0
80448,080448,0,0,0
95427,095427,0,0,0
97350,097350,0,0,0
93105,093105,36,34,36
95470,095470,0,0,0
95543,095543,0,0,0
70465,070465,0,0,0
88240,088240,0,0,0
76642,076642,0,0,0
87512,087512,0,0,0
87520,087520,0,0,0
78355,078355,0,0,0
74041,074041,0,0,0
76940,076940,0,0,0
79847,079847,0,0,0
84064,084064,0,0,0
28740,028740,0,0,0
98331,098331,73,30,73
54534,054534,0,0,0
36089,036089,0,0,0
99688,099688,0,0,0
50593,050593,0,0,0
19955,019955,0,0,0
25071,025071,0,0,0
25082,025082,0,0,0
07106,07106,0,0,0
20765,020765,0,0,0
19966,019966,0,0,0
59248,059248,0,0,0
59047,059047,0,0,0
59053,059053,0,0,0
59855,059855,0,0,0
59038,059038,0,0,0
69351,069351,0,0,0
68130,068130,0,0,0
68380,068380,0,0,0
89801,089801,41,15,41
89835,089835,0,0,0
89042,089042,0,0,0
32257,032257,0,0,0
50464,050464,0,0,0
50465,050465,0,0,0
40906,040906,8,7,8
40923,040923,0,0,0
01375,01375,0,0,0
05850,05850,0,0,0
01510,01510,0,0,0
01527,01527,0,0,0
01583,01583,0,0,0
94579,094579,0,0,0
94586,094586,0,0,0
77511,077511,0,0,0
77515,077515,0,0,0
94599,094599,0,0,0
77523,077523,0,0,0
89425,089425,0,0,0
73112,073112,27,24,19
73115,073115,0,0,0
77551,077551,142,103,142
32626,032626,0,0,0
84758,084758,0,0,0
51063,051063,0,0,0
71842,071842,0,0,0
71933,071933,0,0,0
48737,048737,0,0,0
03456,03456,0,0,0
88119,088119,0,0,0
13469,013469,0,0,0
28420,028420,0,0,0
97885,097885,0,0,0
16694,016694,0,0,0
78102,078102,0,0,0
98235,098235,0,0,0
53227,053227,0,0,0
56177,056177,0,0,0
70548,070548,0,0,0
02777,02777,0,0,0
01254,01254,0,0,0
03240,03240,0,0,0
03873,03873,0,0,0
07432,07432,0,0,0
07842,07842,0,0,0
08884,08884,0,0,0
87510,087510,0,0,0
88044,088044,0,0,0
87017,087017,0,0,0
47247,047247,0,0,0
50568,050568,0,0,0
52354,052354,0,0,0
50451,050451,0,0,0
01731,01731,0,0,0
54007,054007,0,0,0
23868,023868,0,0,0
68154,068154,0,0,0
99578,099578,0,0,0
28088,028088,0,0,0
54610,054610,0,0,0
24318,024318,0,0,0
99640,099640,0,0,0
51459,051459,0,0,0
40210,040210,111,100,60
41713,041713,0,0,0
71343,071343,0,0,0
04628,04628,0,0,0
29693,029693,0,0,0
23304,023304,0,0,0
38663,038663,0,0,0
65788,065788,0,0,0
59821,059821,0,0,0
59634,059634,0,0,0
03450,03450,0,0,0
03444,03444,0,0,0
08042,08042,0,0,0
87832,087832,0,0,0
10985,010985,0,0,0
28757,028757,0,0,0
28681,028681,0,0,0
37145,037145,0,0,0
38382,038382,0,0,0
37367,037367,0,0,0
77418,077418,0,0,0
75751,075751,31,31,31
73162,073162,0,0,0
84511,084511,0,0,0
72457,072457,0,0,0
32127,032127,0,0,0
62028,062028,0,0,0
30517,030517,0,0,0
72601,072601,0,0,0
85707,085707,0,0,0
75662,075662,0,0,0
71055,071055,0,0,0
72616,072616,0,0,0
81043,081043,0,0,0
97817,097817,0,0,0
71064,071064,0,0,0
97820,097820,0,0,0
81049,081049,0,0,0
97823,097823,11,11,11
71261,071261,0,0,0
74078,074078,0,0,0
74082,074082,0,0,0
92225,092225,0,0,0
81212,081212,129,126,120
86017,086017,0,0,0
81220,081220,0,0,0
75846,075846,0,0,0
75848,075848,0,0,0
71269,071269,0,0,0
72823,072823,0,0,0
72824,072824,0,0,0
75852,075852,0,0,0
06260,06260,0,0,0
70816,070816,0,0,0
49729,049729,0,0,0
04010,04010,0,0,0
51441,051441,0,0,0
61561,061561,0,0,0
36009,036009,0,0,0
11364,011364,0,0,0
37010,037010,0,0,0
20228,020228,0,0,0
94062,094062,0,0,0
81122,081122,0,0,0
50011,050011,0,0,0
50842,050842,0,0,0
30458,030458,85,59,85
48460,048460,0,0,0
26572,026572,0,0,0
75858,075858,0,0,0
75859,075859,0,0,0
86022,086022,0,0,0
74108,074108,0,0,0
72833,072833,0,0,0
71280,071280,0,0,0
84038,084038,0,0,0
84039,084039,0,0,0
73033,073033,0,0,0
97051,097051,253,253,253
71674,071674,0,0,0
97055,097055,0,0,0
72358,072358,0,0,0
72747,072747,0,0,0
72538,072538,0,0,0
91932,091932,0,0,0
47016,047016,0,0,0
62225,062225,0,0,0
50275,050275,0,0,0
04631,04631,0,0,0
07058,07058,0,0,0
65609,065609,0,0,0
21093,021093,0,0,0
08246,08246,0,0,0
13157,013157,0,0,0
30114,030114,205,205,205
30115,030115,0,0,0
55125,055125,22,16,22
38829,038829,0,0,0
40391,040391,171,140,171
60475,060475,0,0,0
26847,026847,10,10,10
21853,021853,87,80,87
17371,017371,0,0,0
13362,013362,0,0,0
24448,024448,0,0,0
33149,033149,0,0,0
47150,047150,68,49,64
46402,046402,245,256,245
72634,072634,0,0,0
75682,075682,0,0,0
97825,097825,0,0,0
88253,088253,0,0,0
93239,093239,0,0,0
76567,076567,0,0,0
93240,093240,0,0,0
76573,076573,0,0,0
76574,076574,0,0,0
76596,076596,0,0,0
76598,076598,0,0,0
76623,076623,0,0,0
93251,093251,0,0,0
93252,093252,0,0,0
76643,076643,0,0,0
93257,093257,58,40,58
93262,093262,0,0,0
76653,076653,0,0,0
93271,093271,0,0,0
93283,093283,0,0,0
78163,078163,0,0,0
95607,095607,0,0,0
75035,075035,0,0,0
80101,080101,0,0,0
70082,070082,0,0,0
89085,089085,0,0,0
97058,097058,125,116,112
71725,071725,0,0,0
29689,029689,0,0,0
21667,021667,0,0,0
26456,026456,0,0,0
08205,08205,0,0,0
17238,017238,0,0,0
17249,017249,0,0,0
32131,032131,0,0,0
28139,028139,0,0,0
29685,029685,0,0,0
62825,062825,0,0,0
54641,054641,0,0,0
34698,034698,0,0,0
30725,030725,0,0,0
33541,033541,0,0,0
66080,066080,0,0,0
89101,089101,2580,2153,2240
71726,071726,0,0,0
85045,085045,0,0,0
78741,078741,47,49,47
78748,078748,0,0,0
78801,078801,0,0,0
78837,078837,0,0,0
78839,078839,0,0,0
78843,078843,0,0,0
78871,078871,0,0,0
78880,078880,0,0,0
61442,061442,0,0,0
60169,060169,0,0,0
04017,04017,0,0,0
01240,01240,0,0,0
01378,01378,0,0,0
86503,086503,0,0,0
74571,074571,0,0,0
94613,094613,0,0,0
94720,094720,0,0,0
68778,068778,0,0,0
99826,099826,0,0,0
99927,099927,0,0,0
98424,098424,0,0,0
98447,098447,0,0,0
83629,083629,0,0,0
98550,098550,19,15,19
29687,029687,0,0,0
37869,037869,0,0,0
20748,020748,0,0,0
46124,046124,0,0,0
67859,067859,0,0,0
49130,049130,0,0,0
04691,04691,0,0,0
21676,021676,0,0,0
77541,077541,55,49,55
77547,077547,0,0,0
77554,077554,0,0,0
94933,094933,0,0,0
94973,094973,0,0,0
77580,077580,0,0,0
95020,095020,405,365,175
95023,095023,175,165,111
95033,095033,0,0,0
87323,087323,0,0,0
70402,070402,0,0,0
73130,073130,0,0,0
78208,078208,30,18,30
04471,04471,0,0,0
02818,02818,0,0,0
89007,089007,0,0,0
51040,051040,0,0,0
01036,01036,0,0,0
08723,08723,98,98,98
07823,07823,91,97,26
01341,01341,0,0,0
62689,062689,0,0,0
32658,032658,0,0,0
32764,032764,0,0,0
30179,030179,0,0,0
96850,096850,0,0,0
60910,060910,0,0,0
60141,060141,771,609,771
46537,046537,0,0,0
46144,046144,0,0,0
52657,052657,0,0,0
52557,052557,0,0,0
40058,040058,0,0,0
70006,070006,0,0,0
71422,071422,0,0,0
04768,04768,0,0,0
31719,031719,0,0,0
32808,032808,371,233,371
93220,093220,0,0,0
30557,030557,0,0,0
60615,060615,131,102,131
46158,046158,0,0,0
21762,021762,0,0,0
38680,038680,0,0,0
28906,028906,33,25,33
28110,028110,51,51,51
37845,037845,0,0,0
28462,028462,0,0,0
38315,038315,0,0,0
23937,023937,2,2,2
62824,062824,0,0,0
68763,068763,0,0,0
45155,045155,0,0,0
99706,099706,0,0,0
99726,099726,0,0,0
99738,099738,0,0,0
99748,099748,0,0,0
99801,099801,0,0,0
23337,023337,0,0,0
71295,071295,0,0,0
70514,070514,0,0,0
04488,04488,0,0,0
04786,04786,0,0,0
08009,08009,0,0,0
75657,075657,0,0,0
81040,081040,0,0,0
97814,097814,10,10,10
93223,093223,0,0,0
48063,048063,0,0,0
49884,049884,0,0,0
24474,024474,0,0,0
83647,083647,0,0,0
83677,083677,0,0,0
83805,083805,0,0,0
83814,083814,231,183,231
29706,029706,14,0,14
54246,054246,0,0,0
39476,039476,0,0,0
51501,051501,361,354,317
58711,058711,0,0,0
33020,033020,215,164,194
59218,059218,0,0,0
31698,031698,0,0,0
24485,024485,0,0,0
02895,02895,179,181,138
87327,087327,0,0,0
28513,028513,0,0,0
24244,024244,0,0,0
99682,099682,0,0,0
63880,063880,0,0,0
59082,059082,0,0,0
59024,059024,0,0,0
89415,089415,0,0,0
08810,08810,0,0,0
14850,014850,264,253,208
10278,010278,0,0,0
21930,021930,0,0,0
08821,08821,0,0,0
08880,08880,13,4,13
10154,010154,0,0,0
17740,017740,0,0,0
13646,013646,0,0,0
48529,048529,0,0,0
12546,012546,0,0,0
56574,056574,0,0,0
27943,027943,0,0,0
07825,07825,0,0,0
97456,097456,0,0,0
86514,086514,0,0,0
81230,081230,0,0,0
86025,086025,0,0,0
75904,075904,0,0,0
90048,090048,63,37,63
89109,089109,91,93,91
71749,071749,0,0,0
79045,079045,0,0,0
23389,023389,0,0,0
98022,098022,0,0,0
98856,098856,0,0,0
66502,066502,131,82,131
67067,067067,0,0,0
68926,068926,0,0,0
50311,050311,0,0,0
82727,082727,0,0,0
82729,082729,0,0,0
53046,053046,0,0,0
59851,059851,0,0,0
37310,037310,0,0,0
53203,053203,146,131,146
35954,035954,0,0,0
30648,030648,0,0,0
46931,046931,0,0,0
35959,035959,0,0,0
36476,036476,0,0,0
56363,056363,0,0,0
38671,038671,0,0,0
95439,095439,0,0,0
95457,095457,207,0,207
84537,084537,0,0,0
97345,097345,0,0,0
87461,087461,0,0,0
80468,080468,0,0,0
97741,097741,0,0,0
81008,081008,0,0,0
76452,076452,0,0,0
93023,093023,13,13,0
93201,093201,0,0,0
95469,095469,0,0,0
95488,095488,0,0,0
95514,095514,0,0,0
95548,095548,0,0,0
95554,095554,0,0,0
79092,079092,0,0,0
79235,079235,0,0,0
68362,068362,0,0,0
28530,028530,0,0,0
45213,045213,0,0,0
82710,082710,0,0,0
24439,024439,0,0,0
27110,027110,0,0,0
43701,043701,95,75,95
58202,058202,0,0,0
43933,043933,0,0,0
97045,097045,52,54,52
97904,097904,0,0,0
18657,018657,5,5,5
15748,015748,10,3,10
16837,016837,0,0,0
15741,015741,0,0,0
29009,029009,0,0,0
08038,08038,0,0,0
08321,08321,0,0,0
08889,08889,32,28,32
16942,016942,24,24,24
61944,061944,6,5,6
60096,060096,0,0,0
60088,060088,0,0,0
52730,052730,25,24,25
75158,075158,0,0,0
80481,080481,0,0,0
80487,080487,0,0,0
45172,045172,0,0,0
27317,027317,0,0,0
97625,097625,0,0,0
94115,094115,167,157,167
96119,096119,0,0,0
78702,078702,664,654,664
84750,084750,0,0,0
87733,087733,0,0,0
91377,091377,0,0,0
97443,097443,0,0,0
75833,075833,0,0,0
75835,075835,0,0,0
