ZCTA,totUnits,occP,vacantP,mobileP,lngTermP,rentalP,unitDens
"95007","340","84.12","15.88","0","33.04","16.78",594.0956099
"95008","19659","92.86","7.14","1.09","21.71","48.43",3038.930349
"95010","4847","84.49","15.51","10.38","23.58","50.99",3531.681729
"95012","2739","90.62","9.38","15.26","20.93","56.93",183.5180295
"95013","28","100","0","0","33.77","57.14",18.59006698
"95014","22565","94.74","5.26","0.08","21.62","40.94",831.9621005
"95017","302","86.09","13.91","3.31","47.53","38.46",6.03951017
"95018","3394","84.15","15.85","1.83","36.24","22.55",180.5344769
"95019","2294","99.26","0.74","5.84","33.87","66.1",1889.377123
"95020","19478","96.23","3.77","3.6","20","37.94",124.8486469
"95023","16162","95.46","4.54","4.01","21.42","35.52",39.2118329
"95030","5627","90.1","9.9","0.46","33.11","27.75",547.0007408
"95032","10416","94.43","5.57","0.98","27.2","30.67",647.9244384
"95033","3850","93.71","6.29","1.32","39.4","16.02",42.05605527
"95035","23625","96.03","3.97","2.18","26.13","35.19",1010.334568
"95037","17741","97.32","2.68","6.03","23.76","26.96",72.89163118
"95039","424","82.31","17.69","41.98","30.19","32.09",28.74495836
"95041","109","75.23","24.77","0","24.65","65.85",2691.691615
"95043","381","72.7","27.3","6.56","37.62","39.35",0.443768883
"95045","1413","97.52","2.48","7.08","20.74","48.48",29.75540752
"95046","1896","92.56","7.44","6.07","33.69","30.03",97.18460438
"95050","14938","95.53","4.47","0","16.84","66.7",2834.758158
"95051","22304","94.88","5.12","0.1","23.01","51.45",3351.238167
"95053","8","100","0","0","0","0",46.84433753
"95054","8955","93.36","6.64","0.16","13.8","56.11",1429.251659
"95060","20479","90.91","9.09","1.91","28.98","49.16",301.9472854
"95062","16798","89.93","10.07","9.19","26.09","48.02",3328.603122
"95064","492","96.14","3.86","8.33","8.67","62.58",262.3074733
"95065","3311","96.62","3.38","3.2","30.02","30.17",295.8951696
"95066","6070","92.98","7.02","10.15","27.22","29.7",320.3442576
"95070","11586","95.73","4.27","0.91","38.14","15.08",454.9823662
"95073","4268","91.99","8.01","16.68","34.6","26.34",201.3107163
"95075","168","91.07","8.93","4.76","40.91","39.22",1.806343586
"95076","25359","92.59","7.41","6.87","25.18","46.6",185.7366424
"95110","6805","93.71","6.29","0.43","13.29","61.88",1457.287546
"95111","16251","97.12","2.88","12.77","24.92","40.99",2999.362076
"95112","21959","92.52","7.48","4.17","13.25","71.06",3096.533786
"95113","1217","91.62","8.38","0","8.3","83.86",3579.399571
"95116","14663","98.25","1.75","4.2","20.08","62.55",4083.258447
"95117","11335","94.59","5.41","1.04","17.56","62.69",4415.687534
"95118","11620","96.94","3.06","0","28.18","32.97",2848.925663
"95119","3324","98.16","1.84","0","33.08","25.44",1173.153024
"95120","12760","98.09","1.91","0.17","36.89","11.12",321.0757891
"95121","9913","97.94","2.06","5.35","33.46","27.28",2235.473675
"95122","13144","96.93","3.07","2.39","28.43","49.92",2764.138631
"95123","23578","96.04","3.96","4.53","23.21","36.54",2846.149601
"95124","17591","96.96","3.04","0.05","30.43","25.81",2688.293174
"95125","21743","96.43","3.57","3.49","23.49","35.14",2721.587761
"95126","15632","95.57","4.43","0.29","11.28","66.48",4753.643322
"95127","17050","97.17","2.83","0.26","32.84","34.03",1311.856003
"95128","14666","93.99","6.01","1.18","17.7","59.65",3757.676985
"95129","14648","94.72","5.28","0","24.35","39.47",3242.844783
"95130","5326","96.45","3.55","0.15","26.69","40.3",3439.086244
"95131","9908","96.16","3.84","6.96","22.58","34.77",1698.529838
"95132","12338","98.29","1.71","0.13","30.33","26.8",240.0441035
"95133","8777","98.53","1.47","1.83","23.5","42.23",2746.840293
"95134","12606","90.58","9.42","9.93","5.08","83.49",1256.193042
"95135","7623","97.73","2.27","0","27.51","14.47",249.3621985
"95136","16121","97.8","2.2","7.28","20.06","42.22",3453.893235
"95138","6317","97.7","2.3","9.86","21.02","13.51",242.3677985
"95139","2286","98.38","1.62","0","32.47","21.48",1857.149713
"95140","93","84.95","15.05","0","21.74","44.3",0.752366875
"95148","12210","99.03","0.97","1.61","37.9","18.23",1295.551113
"95202","3786","75.28","24.72","0","5.45","95.3",3512.170067
"95203","6109","90","10","0.88","15.26","64.44",990.1705811
"95204","12169","91.92","8.08","0","22.7","48.78",2385.918034
"95205","11688","92.87","7.13","5.83","18.14","58.37",1286.249312
"95206","18406","93.87","6.13","1.64","15.14","49.13",126.9630478
"95207","19938","91.39","8.61","0.26","15.9","61.74",2747.794343
"95209","13605","96.44","3.56","0.11","16.06","33.27",1623.247263
"95210","12504","94.41","5.59","4.42","17.23","55.29",1888.536255
"95211","0",,,,,,0
"95212","7514","93.67","6.33","6.1","5.74","27.58",348.4435545
"95215","7268","93.49","6.51","12.49","26.81","41.31",76.76105608
"95219","11458","95.09","4.91","0.6","12.36","44.94",202.2300667
"95220","2667","95.5","4.5","7.8","28.5","29.72",46.33486131
"95222","2902","82.01","17.99","12.37","28.82","34.45",19.20756209
"95223","7761","17.56","82.44","0.57","25.26","22.23",27.00338736
"95224","276","45.29","54.71","21.01","33.73","9.6",24.28482426
"95225","258","62.4","37.6","0","6.17","62.11",36.82030833
"95226","16","100","0","0","0","100",2.834341107
"95227","283","92.23","7.77","13.07","27.32","30.27",7.622782336
"95228","2536","68.26","31.74","8.04","19.73","11.84",23.73745727
"95230","257","71.21","28.79","7.78","17.5","50.27",2.164631794
"95231","915","87.54","12.46","13.01","25.52","60.42",86.39935566
"95232","139","57.55","42.45","11.51","25","0",17.59878142
"95233","301","65.78","34.22","0","49.21","32.83",42.98418618
"95234","35","74.29","25.71","48.57","0","100",1.04269821
"95236","1592","96.23","3.77","10.62","26.15","31.72",14.73325123
"95237","1279","97.73","2.27","19.78","15.48","28.96",160.1785972
"95240","17528","93.1","6.9","5","15.82","50.97",211.9339674
"95242","10393","96.66","3.34","4.42","24.46","36.5",108.2198673
"95245","1149","67.36","32.64","12.27","35.25","19.77",16.78729468
"95246","828","73.55","26.45","0","55.43","22.99",15.87342427
"95247","2422","73.04","26.96","17.26","27.63","18.32",58.1028251
"95248","222","42.34","57.66","20.27","51.85","14.89",6.978705433
"95249","1732","90.7","9.3","12.59","20.2","37.36",20.66864877
"95250","98","0","100","26.53",,,9.20971722
"95251","300","86","14","7.33","31.62","12.02",27.29372303
"95252","5604","89.42","10.58","4.48","20.1","17.68",45.75289765
"95254","431","100","0","23.67","26.24","0",78.22913936
"95255","1266","52.92","47.08","10.43","43.52","27.31",28.38461179
"95257","253","75.1","24.9","13.04","22.63","31.05",16.64432674
"95258","1557","96.4","3.6","4.82","36.53","23.32",483.0945711
"95301","12280","94.55","5.45","6.84","16.09","42.69",196.9732453
"95303","316","100","0","19.94","23.88","61.71",8.108276179
"95304","4054","92.11","7.89","10.21","17.92","28.79",25.41034294
"95305","43","39.53","60.47","39.53","100","100",3.014953895
"95306","575","85.57","14.43","26.96","47.73","23.37",4.203613954
"95307","12989","95.53","4.47","5.44","16.81","40.29",387.7276789
"95310","1131","87.71","12.29","25.11","23.06","34.27",28.60514199
"95311","1410","59.65","40.35","26.52","45.97","17.48",5.885336833
"95312","101","90.1","9.9","3.96","66.45","31.87",103.0448231
"95313","501","89.22","10.78","8.18","9.8","49.89",9.728137982
"95314","77","0","100","0",,,3.064359603
"95315","3742","97.17","2.83","6.33","23.06","35.2",205.0094992
"95316","2164","97.69","2.31","4.48","22.36","26.82",32.52756692
"95317","289","93.43","6.57","30.8","16.11","62.59",5.454409651
"95318","222","57.21","42.79","14.86","12.69","84.25",5.610680868
"95319","569","100","0","29.35","25.2","60.46",912.8095352
"95320","4821","93.96","6.04","8.96","26.17","33.05",54.39711032
"95321","3674","45.43","54.57","4.9","22.38","26.96",20.97713251
"95322","3644","90.23","9.77","18.61","18.99","41.24",20.92092855
"95323","416","94.23","5.77","10.58","25.04","40.82",13.92523221
"95324","2805","98.29","1.71","14.58","31.16","38.85",67.73170479
"95325","84","55.95","44.05","15.48","0","27.66",2.063601848
"95326","3539","95.25","4.75","8","14.69","37.44",128.8598969
"95327","2774","88.21","11.79","32.88","22.62","20.02",17.65828807
"95328","1267","96.21","3.79","3.39","30.97","41.35",1245.258933
"95329","1360","78.09","21.91","11.84","20.45","25.89",12.56813169
"95330","5759","94.69","5.31","4.91","13.62","29.01",267.6502526
"95333","917","89.75","10.25","7.52","28.88","31.71",7.859018702
"95334","4763","95.15","4.85","7.18","13.18","47.62",85.03221488
"95335","1141","9.55","90.45","0","0","78.9",27.1053721
"95336","16129","95.66","4.34","4.18","18.24","41.91",421.2268193
"95337","12148","94.98","5.02","2.25","11.48","37.12",267.3821759
"95338","5797","83.54","16.46","19.8","26.93","30.77",17.03357351
"95340","12838","93.19","6.81","0.03","21","47.29",323.1335186
"95341","9023","92.71","7.29","7.27","10.14","58.17",60.32371545
"95345","500","78.8","21.2","16.2","22.04","41.12",15.64658844
"95346","1423","51.02","48.98","2.6","14.15","33.33",237.1603485
"95348","11386","95.69","4.31","4.66","11.72","61.96",239.686776
"95350","20745","95.57","4.43","2.44","21.22","50.29",2330.568567
"95351","14087","94.63","5.37","5.09","18.33","55.78",1585.712884
"95354","9459","93.22","6.78","0.18","14.1","52.36",1296.064982
"95355","22264","95.63","4.37","3.71","16.58","39.8",2348.782065
"95356","12046","96.53","3.47","3.33","18.9","36.83",530.1092154
"95357","3742","96.26","3.74","11.36","18.93","27.87",93.92578382
"95358","9302","96.46","3.54","4.71","24.32","42.36",78.15932822
"95360","3977","96.3","3.7","2.54","15.36","36.81",11.88346524
"95361","12679","94.8","5.2","7.01","23.1","36.83",54.73686977
"95363","7858","92.56","7.44","3.72","14.46","37.07",66.69303381
"95364","535","0","100","0",,,1.96712207
"95365","1506","87.92","12.08","2.12","31.32","45.54",99.26547357
"95366","6234","95.35","4.65","1.51","21.3","29.73",181.2538768
"95367","7675","95.9","4.1","3.88","19.67","30.33",1729.293691
"95368","4132","98.28","1.72","0.56","18.24","30.85",1248.420792
"95369","461","81.13","18.87","34.71","22.73","51.87",2.893752183
"95370","13605","87.3","12.7","9.58","26.47","33.15",131.8634401
"95372","907","91.07","8.93","0","22.87","17.92",338.6847073
"95374","650","81.08","18.92","28.46","21.84","47.25",13.953628
"95375","328","0","100","0",,,107.6788485
"95376","16381","96.35","3.65","2.82","17.66","44.22",2146.595158
"95377","9238","97.69","2.31","0.54","10.5","27.82",85.5065812
"95379","1761","84.72","15.28","5.74","28.55","37.67",32.69145786
"95380","14902","94.76","5.24","7.4","20.77","54.25",198.5184194
"95382","13929","95.8","4.2","1.24","15.17","40.48",1323.524281
"95383","3384","53.52","46.48","1.8","33.49","22.2",43.1912536
"95385","204","86.27","13.73","45.1","21.36","58.52",8.245722789
"95386","3162","94.12","5.88","3.61","25.51","31.65",37.11726332
"95387","190","87.89","12.11","17.89","29.01","88.02",1.637470653
"95388","4236","93.67","6.33","9.66","20.7","47.88",109.2375629
"95389","757","35.14","64.86","2.51","17.85","83.08",3.207036406
"95391","4400","99.98","0.02","0.02","0.71","27.87",185.2251899
"95401","14244","94.81","5.19","6.85","20.78","47.09",690.6046978
"95403","17383","95.1","4.9","6.59","20.71","46.94",789.1969174
"95404","17245","94.49","5.51","1.35","22.4","43.81",215.6306755
"95405","9023","92.75","7.25","0.21","27.75","41.07",1647.607904
"95407","13069","97.19","2.81","9.4","13.12","48.65",576.1907512
"95409","13031","93.44","6.56","5.5","22.61","35.68",339.536257
"95410","629","75.83","24.17","2.7","41.18","35.43",15.77972259
"95412","223","68.16","31.84","0.45","39.8","23.03",2.602569489
"95415","562","73.67","26.33","6.41","28.93","51.69",10.16424638
"95417","218","72.02","27.98","17.43","28.57","31.85",2.894072601
"95420","227","100","0","0","39.19","29.52",113.1750478
"95421","1219","60.05","39.95","5.17","46.41","27.46",5.627068847
"95422","8461","72.44","27.56","30.07","13.57","50.22",240.0914912
"95423","2695","62.3","37.7","22","17.57","28.23",26.20589022
"95425","4274","92.07","7.93","3.32","21.76","33.14",20.77704909
"95426","1068","55.34","44.66","7.3","49","22.84",52.66073177
"95427","223","56.5","43.5","6.73","62.16","46.83",3.201145005
"95428","1239","76.43","23.57","18.56","43.45","30.62",5.501796828
"95429","64","100","0","10.94","43.55","0",1.601404753
"95430","35","20","80","0","0","100",147.3200428
"95431","0",,,,,,0
"95432","305","78.69","21.31","0.98","37.96","42.92",4.182472405
"95435","14","100","0","0","100","0",90.75686621
"95436","3240","88.02","11.98","3.83","35.75","27.84",141.0016907
"95437","7072","83.03","16.97","8.96","26.22","42.4",72.33258345
"95439","255","90.98","9.02","0","25.13","51.72",93.12768582
"95441","859","78","22","8.38","32.37","50.3",8.429318604
"95442","1797","76.85","23.15","0.56","29.76","38.23",73.6104888
"95443","252","55.16","44.84","26.98","2.96","74.1",60.20575002
"95444","244","100","0","0","56.64","35.25",901.6754819
"95445","1393","74.23","25.77","4.16","29.29","17.5",16.28400737
"95446","3625","66.7","33.3","2.01","36.47","35.98",110.1191807
"95448","8516","80.94","19.06","1.26","29.16","36.43",45.17632694
"95449","700","72.57","27.43","5.86","26.48","52.36",5.360277797
"95450","337","47.48","52.52","5.64","20.47","56.88",12.27695251
"95451","6376","74.09","25.91","17.66","20.41","24.17",66.28251814
"95452","645","74.57","25.43","0","62.06","3.53",44.88581905
"95453","5465","84.5","15.5","18.41","26.68","35.34",65.27419027
"95454","1349","85.03","14.97","13.19","42.43","31.04",5.051990003
"95456","654","66.82","33.18","16.51","31.95","34.55",64.91162896
"95457","1710","78.77","21.23","42.57","32.31","18.93",11.52138064
"95458","1781","67.71","32.29","38.97","21.8","36.15",36.35225054
"95459","451","51.44","48.56","7.76","23.14","24.14",6.724221878
"95460","1668","67.69","32.31","7.73","33.03","34.1",61.0703244
"95461","1452","71.42","28.58","10.54","30.91","39.73",11.59510163
"95462","1174","52.98","47.02","4.17","51.62","27.01",199.8732921
"95463","184","48.37","51.63","8.15","63.16","17.98",16.30662198
"95464","1592","60.49","39.51","32.73","31.86","29.49",479.2087166
"95465","1451","70.78","29.22","2.21","48.38","21.81",34.78409654
"95466","439","75.85","24.15","7.74","38.43","57.96",4.668772649
"95467","2537","90.03","9.97","2.01","13.02","26.27",258.4870403
"95468","799","74.97","25.03","1.25","32.6","46.24",12.25742845
"95469","1083","71.93","28.07","3.69","31.87","45.44",6.200045089
"95470","2376","84.85","15.15","12.46","39.79","27.53",28.79408379
"95471","364","71.7","28.3","0","6.81","50.19",252.4516538
"95472","13547","92.75","7.25","2.93","39.77","32.24",195.9335482
"95476","17420","87.81","12.19","7.06","25.47","35.24",155.5525088
"95482","12574","90.63","9.37","10.72","22.89","46",40.44703408
"95485","1273","83.11","16.89","32.13","45.58","17.39",12.15110879
"95486","84","66.67","33.33","0","46.58","69.64",4336.888269
"95488","210","50.95","49.05","0","37.85","42.06",2.367051881
"95490","6080","87.83","12.17","11.56","26.4","42.58",15.50331501
"95492","10406","96.64","3.36","5.24","28.82","25.05",546.8902805
"95493","123","100","0","38.21","12.03","24.39",27.14743339
"95494","70","67.14","32.86","0","11.9","57.45",0.679993262
"95497","1908","31.5","68.5","1.31","30.49","19.63",118.1057
"95501","11107","88.86","11.14","0.99","19.75","58.64",1577.193275
"95503","10799","91.33","8.67","9.49","26.9","32.9",124.9246015
"95511","137","84.67","15.33","15.33","52.07","23.28",2.346418206
"95514","132","42.42","57.58","1.52","19.66","0",1.522538459
"95519","7833","93.62","6.38","12.33","22.7","35.17",137.8812292
"95521","9470","90.46","9.54","6.34","21.08","54.8",176.4058041
"95524","848","89.27","10.73","5.9","35.03","21.53",81.17056025
"95525","770","85.84","14.16","13.51","38.03","40.09",9.232839124
"95526","265","46.79","53.21","15.09","37.14","22.58",2.407314921
"95527","525","58.86","41.14","22.29","37.02","18.45",3.815142046
"95528","578","85.29","14.71","13.15","40.59","20.69",5.63414404
"95531","9535","87.44","12.56","16.77","21.15","38.6",48.87564078
"95536","1270","84.96","15.04","3.23","26.57","47.36",8.628451374
"95537","217","87.1","12.9","0","76.92","39.68",1217.432178
"95540","5929","90.99","9.01","9.01","22.59","42.39",213.5241614
"95542","1432","71.51","28.49","6.08","40.23","41.99",7.247082454
"95543","358","74.58","25.42","37.71","22.36","19.1",3.512101225
"95545","76","47.37","52.63","0","22.77","0",1.585215075
"95546","1545","78.9","21.1","41.55","40.61","29.12",11.30998463
"95547","476","91.6","8.4","21.64","40.9","27.52",63.10492681
"95548","582","73.02","26.98","39.35","32.59","40.24",6.672339662
