"FIPS","SVIth1","SVIth2","SVIth3","SVIth4","SVIS"
26127,0.7436,0.8914,0.7348,0.7281,0.858
26133,0.7411,0.9016,0.155,0.7724,0.7401
26137,0.4083,0.7816,0.0837,0.4508,0.3694
26139,0.1182,0.0805,0.6469,0.4877,0.2172
26145,0.6178,0.7536,0.6065,0.6399,0.7048
26147,0.4108,0.4632,0.2483,0.2289,0.279
26149,0.5478,0.8004,0.5858,0.5756,0.6516
26151,0.6331,0.6784,0.2814,0.3002,0.4834
26155,0.2822,0.3531,0.0926,0.1401,0.1325
26157,0.5688,0.462,0.1971,0.382,0.3959
26159,0.5621,0.531,0.6762,0.6842,0.6589
26165,0.6191,0.8376,0.1197,0.3945,0.5035
27003,0.0322,0.1748,0.6663,0.2136,0.1404
27005,0.1908,0.6848,0.3158,0.439,0.299
27015,0.0608,0.2684,0.2674,0.3228,0.1274
27017,0.2073,0.3047,0.2152,0.6641,0.2666
27023,0.1449,0.6492,0.6106,0.4575,0.3522
27025,0.0449,0.1226,0.1086,0.2862,0.0592
27029,0.6949,0.8647,0.411,0.8332,0.7917
27033,0.3051,0.7428,0.6253,0.4413,0.4726
27035,0.0898,0.5692,0.0675,0.2528,0.1223
27041,0.0258,0.2245,0.0764,0.2098,0.0446
27043,0.1812,0.384,0.2849,0.1894,0.157
27045,0.1589,0.3537,0.306,0.4161,0.2169
27047,0.3025,0.7335,0.6431,0.3343,0.4328
27049,0.0758,0.1964,0.3827,0.432,0.1707
27051,0.1191,0.5575,0.0965,0.121,0.0946
27055,0.0274,0.1557,0.1105,0.0872,0.0185
27059,0.136,0.3623,0.0977,0.1977,0.1022
27061,0.2818,0.4117,0.192,0.6921,0.3293
27063,0.0455,0.17,0.34,0.0382,0.0306
27065,0.2959,0.6686,0.0675,0.4534,0.2841
27067,0.2143,0.4495,0.7421,0.5119,0.4064
27069,0.0955,0.1834,0.022,0.4607,0.0997
27071,0.4481,0.6718,0.2416,0.5135,0.4366
27079,0.0863,0.1853,0.4712,0.1757,0.1146
27085,0.0621,0.3983,0.4238,0.1503,0.1261
27089,0.1615,0.2467,0.3216,0.2009,0.1411
27091,0.1831,0.6651,0.2057,0.2315,0.1933
27093,0.0557,0.3496,0.3642,0.4355,0.1869
27097,0.2643,0.4234,0.1948,0.4935,0.2682
27107,0.1917,0.319,0.5043,0.6113,0.3248
27111,0.1108,0.2553,0.3881,0.4753,0.2099
27115,0.4315,0.3741,0.3101,0.7393,0.4631
27121,0.0315,0.2302,0.0729,0.1324,0.0315
27125,0.1111,0.3938,0.1843,0.3225,0.1525
27127,0.2045,0.6164,0.2665,0.2827,0.2293
27129,0.179,0.2388,0.4247,0.3018,0.1968
27133,0.099,0.4247,0.2292,0.2954,0.1532
27135,0.1312,0.2677,0.3843,0.5747,0.2478
27137,0.2685,0.1535,0.2483,0.8182,0.3118
27143,0.0962,0.1754,0.6342,0.1312,0.1315
27147,0.1697,0.3244,0.4811,0.5699,0.3013
27151,0.2385,0.7007,0.4604,0.3012,0.3213
27153,0.3863,0.476,0.5575,0.5743,0.4812
27157,0.0522,0.1958,0.2837,0.1152,0.0589
27161,0.1455,0.3282,0.4578,0.4346,0.2503
27163,0.0054,0.1458,0.5645,0.1293,0.0682
27167,0.0366,0.5546,0.0716,0.6804,0.1924
27173,0.2201,0.7743,0.4295,0.3464,0.3344
28003,0.8557,0.7358,0.5498,0.2483,0.6955
28033,0.307,0.4132,0.7319,0.1414,0.3032
28045,0.6927,0.9039,0.2967,0.3085,0.5924
28057,0.6882,0.7319,0.1808,0.4562,0.5487
28059,0.6439,0.7574,0.6654,0.1433,0.5433
28081,0.664,0.8055,0.6533,0.7663,0.7952
28089,0.1723,0.3279,0.7959,0.2693,0.2898
28093,0.815,0.3161,0.5791,0.5368,0.6904
28095,0.7761,0.6956,0.4352,0.3524,0.6398
28109,0.7736,0.8017,0.3703,0.5154,0.7051
28121,0.2057,0.2209,0.5466,0.5823,0.3127
28129,0.6124,0.7571,0.3868,0.1942,0.4732
28159,0.8605,0.9653,0.7163,0.7861,0.9306
28161,0.6637,0.8064,0.4037,0.7689,0.7347
29003,0.1481,0.2693,0.0404,0.0423,0.0325
29007,0.7322,0.4973,0.4438,0.4737,0.615
29011,0.6525,0.951,0.1315,0.4604,0.5994
29013,0.4013,0.8832,0.0837,0.404,0.3857
29021,0.549,0.6272,0.6078,0.8571,0.7182
29025,0.3685,0.7386,0.1999,0.6855,0.4513
29031,0.4634,0.1188,0.3922,0.7275,0.4118
29033,0.7041,0.7787,0.1503,0.3687,0.5325
29037,0.1459,0.3986,0.3989,0.0684,0.1188
29039,0.8271,0.9946,0.0417,0.2018,0.6411
29041,0.3312,0.6406,0.0337,0.1767,0.1898
29043,0.2468,0.404,0.2359,0.1248,0.1497
29045,0.3787,0.7482,0.2518,0.2986,0.342
29047,0.0732,0.2541,0.5826,0.1442,0.1363
29049,0.2764,0.7049,0.1433,0.0786,0.1643
29051,0.2,0.2662,0.3789,0.5145,0.2583
29057,0.8513,0.7902,0.1859,0.4327,0.6637
29059,0.6701,0.9799,0.2305,0.5444,0.7019
29061,0.4637,0.6151,0.2241,0.6533,0.4707
29071,0.3054,0.3075,0.1016,0.17,0.1459
29073,0.2659,0.4333,0.0764,0.0443,0.0854
29075,0.55,0.6743,0.114,0.4635,0.4389
29079,0.5118,0.8093,0.4317,0.6759,0.6185
29081,0.6551,0.9965,0.3935,0.4002,0.7417
29083,0.6869,0.8083,0.1923,0.539,0.5959
29087,0.3363,0.5097,0.0162,0.256,0.1959
29089,0.4968,0.5269,0.262,0.4101,0.4041
29091,0.6911,0.9096,0.1223,0.6909,0.6717
29097,0.6197,0.5957,0.6281,0.5813,0.6564
29099,0.3459,0.3547,0.2069,0.1547,0.1863
29103,0.7363,0.9892,0.0153,0.2235,0.557
29105,0.7478,0.7377,0.1127,0.6256,0.6178
29107,0.3089,0.7361,0.2321,0.5842,0.3882
29109,0.7475,0.8956,0.5766,0.5333,0.7866
29113,0.4022,0.617,0.1611,0.276,0.2939
29115,0.4105,0.9128,0.0675,0.1006,0.272
29121,0.5917,0.9567,0.1859,0.4514,0.586
29125,0.6904,0.6479,0.1611,0.4129,0.5118
29127,0.615,0.7151,0.1837,0.6033,0.5459
29129,0.3401,0.6246,0.0933,0.4374,0.3045
29131,0.6812,0.7058,0.0369,0.4893,0.501
29137,0.4099,0.8669,0.2114,0.306,0.3876
29139,0.6146,0.9347,0.0885,0.3973,0.5331
29141,0.7525,0.7794,0.1697,0.5463,0.629
29145,0.4118,0.4107,0.5403,0.4422,0.4341
29151,0.2038,0.0876,0.0232,0.1691,0.0497
29157,0.3338,0.6721,0.0544,0.2499,0.2312
29159,0.7051,0.8765,0.6721,0.6412,0.8035
29161,0.6978,0.297,0.4164,0.8265,0.6596
29167,0.5605,0.7854,0.1433,0.823,0.5987
29171,0.5911,0.9908,0.241,0.2537,0.5764
29173,0.3854,0.2719,0.0866,0.0436,0.1045
29177,0.464,0.5371,0.1047,0.1901,0.2573
29183,0.0188,0.0825,0.3801,0.1213,0.0363
29186,0.3669,0.6568,0.0866,0.0974,0.1885
29189,0.1277,0.2588,0.7431,0.3273,0.2611
29195,0.5981,0.7886,0.7545,0.8739,0.8162
29205,0.4239,0.8494,0.1681,0.3712,0.3984
29217,0.4207,0.7969,0.135,0.617,0.451
29219,0.458,0.681,0.2728,0.3181,0.3841
29227,0.4936,0.4674,0.0131,0.1862,0.2239
30001,0.2424,0.1207,0.447,0.5094,0.2516
30007,0.1583,0.3311,0.135,0.0232,0.042
30009,0.0892,0.2833,0.3177,0.022,0.0433
30013,0.2452,0.4709,0.2875,0.8564,0.4102
30015,0.4264,0.2709,0.6049,0.6173,0.4799
30017,0.0914,0.6746,0.2677,0.6593,0.2901
30021,0.0363,0.0656,0.1009,0.5285,0.0752
30025,0.0268,0.1248,0.0755,0.1471,0.0217
30027,0.1688,0.3155,0.0885,0.7291,0.2376
30029,0.1478,0.0844,0.1656,0.3098,0.0924
30031,0.0768,0.0089,0.2372,0.4486,0.0427
30033,0.0459,0.0637,0,0.1054,0.0076
30043,0.1143,0.1751,0.0917,0.1328,0.0481
30045,0.1564,0.1767,0.0287,0.0226,0.0162
30047,0.5939,0.8625,0.5702,0.4253,0.6468
30049,0.0825,0.1856,0.1541,0.454,0.1258
30059,0.2799,0.1796,0.1665,0.0124,0.0465
30063,0.2159,0.0287,0.3101,0.6714,0.178
30067,0.0952,0.0579,0.2697,0.2557,0.0688
30069,0.0296,0.0649,0.0045,0.0363,0.0029
30071,0.6105,0.5361,0.2267,0.2945,0.4146
30073,0.6025,0.9507,0.5441,0.8803,0.8296
30075,0.0541,0.2436,0.0853,0.12,0.0392
30081,0.4115,0.4791,0.0853,0.1098,0.186
30083,0.0411,0.2124,0.553,0.5167,0.2121
30091,0.0965,0.1347,0.1601,0.34,0.0949
30095,0.0513,0.1611,0.2165,0.0926,0.036
30099,0.2118,0.5524,0.0716,0.7383,0.2981
30103,0.2462,0.2152,0.0175,0.0729,0.0567
30105,0.215,0.2859,0.2639,0.1,0.1162
30107,0.6742,0.5887,0.426,0.3359,0.5436
30111,0.0761,0.2789,0.312,0.7453,0.2497
31001,0.2675,0.3263,0.6285,0.4565,0.3592
31003,0.2197,0.595,0.3075,0.0115,0.1032
31007,0.0169,0.2283,0.3002,0.001,0.0041
31011,0.0261,0.2627,0.1051,0.0904,0.0283
31019,0.1892,0.0758,0.5915,0.6211,0.2656
31021,0.222,0.7568,0.2436,0.276,0.2541
31023,0.1175,0.4097,0.3763,0.0914,0.1172
31025,0.0229,0.1337,0.1385,0.0493,0.0108
31027,0.0799,0.3165,0.0306,0.0156,0.0121
31031,0.1675,0.2308,0.6017,0.2929,0.2261
31033,0.0717,0.3906,0.1882,0.2732,0.121
31035,0.2583,0.5212,0.5591,0.0178,0.1646
31039,0.2162,0.4505,0.5361,0.0933,0.1936
31041,0.0946,0.8268,0.3282,0.1379,0.1818
31051,0.3264,0.6829,0.702,0.1904,0.379
31053,0.3771,0.6944,0.7393,0.5737,0.5691
31059,0.0822,0.291,0.2627,0.0656,0.0618
31065,0.2605,0.6358,0.1433,0.1621,0.1825
31067,0.2242,0.362,0.1159,0.1264,0.1105
31075,0.4589,0.1617,0.0118,0.1363,0.1328
31081,0.0194,0.2865,0.0675,0.0185,0.0089
31085,0.2987,0.1426,0.4998,6e-04,0.0436
31089,0.0615,0.4104,0.3407,0.1086,0.0981
31093,0.1997,0.4995,0.2044,0.0261,0.0803
31095,0.2293,0.7514,0.4432,0.0793,0.2185
31099,0.0771,0.2458,0.2932,0.1792,0.0939
31103,0.0108,0.1582,0.0032,0.0032,0.001
31107,0.2201,0.496,0.4565,0.4721,0.3277
31111,0.1338,0.6982,0.333,0.7491,0.3675
31121,0.1086,0.3114,0.2165,0.5587,0.1975
31123,0.4124,0.808,0.7026,0.1172,0.422
31125,0.1818,0.6157,0.0653,0.0487,0.0825
31127,0.2541,0.3171,0.1821,0.2245,0.1659
31131,0.1659,0.6224,0.545,0.1487,0.2287
31135,0.0694,0.4202,0.2155,0.0439,0.0538
31137,0.0392,0.2365,0.3954,0.2674,0.1226
31139,0.0417,0.2471,0.1732,0.0385,0.0229
31143,0.1978,0.2929,0.3973,0.2464,0.1908
31145,0.2248,0.3827,0.2343,0.4365,0.2373
31147,0.1981,0.745,0.1328,0.029,0.1025
31155,0.049,0.4336,0.2365,0.0302,0.0424
31157,0.4229,0.9074,0.7412,0.2878,0.5675
31165,0.1398,0.1073,0.1178,0.0325,0.0178
31167,0.0666,0.4387,0.4909,0.0057,0.057
31171,0.1264,0.1449,0.007,0.0029,0.0035
31177,0.0159,0.2579,0.2028,0.1038,0.0379
31181,0.1927,0.673,0.1146,0.0611,0.1092
31183,0.0723,0.1681,0.0022,0.0086,0.0048
31185,0.0787,0.2655,0.4489,0.3604,0.1828
32001,0.471,0.4085,0.8188,0.6358,0.6048
32019,0.5618,0.6087,0.7361,0.3419,0.5783
33001,0.1159,0.2219,0.1016,0.2356,0.0841
33005,0.093,0.1117,0.2174,0.5556,0.1417
33007,0.4497,0.6794,0.3305,0.6979,0.529
33009,0.0713,0.0984,0.3836,0.6855,0.1882
33013,0.042,0.0745,0.4288,0.538,0.1455
33015,0.0146,0.0341,0.2837,0.114,0.0111
33017,0.1172,0.0245,0.3556,0.8029,0.1748
33019,0.1662,0.3464,0.099,0.3314,0.1513
34005,0.1379,0.072,0.7778,0.3193,0.2054
34015,0.1646,0.0793,0.6345,0.2286,0.1675
34019,0.0185,0.0207,0.5444,0.141,0.0264
34029,0.2344,0.4352,0.6208,0.3757,0.3354
34033,0.451,0.5049,0.7854,0.5922,0.5901
34037,0.0882,0.021,0.4992,0.0465,0.0191
34041,0.2076,0.063,0.7179,0.3372,0.2178
35028,0.0067,0.0532,0.5899,0.057,0.0248
36017,0.4901,0.7985,0.2305,0.7571,0.5646
36021,0.2322,0.383,0.5727,0.632,0.3854
36023,0.3908,0.1076,0.2601,0.7969,0.3452
36025,0.5016,0.4954,0.4374,0.8991,0.6331
36027,0.2245,0.0506,0.7771,0.9293,0.4207
36031,0.2659,0.4925,0.3305,0.7151,0.3869
36035,0.5494,0.6791,0.2786,0.4801,0.501
36037,0.2366,0.2359,0.3247,0.2773,0.1879
36039,0.4197,0.0755,0.517,0.7727,0.4159
36045,0.4834,0.4967,0.4868,0.9207,0.6484
36049,0.5258,0.4327,0.1948,0.1875,0.2911
36053,0.236,0.0611,0.2057,0.531,0.1666
36063,0.3201,0.2846,0.4655,0.4645,0.3318
36069,0.0876,0.1815,0.4699,0.6301,0.2315
36073,0.5213,0.4852,0.5177,0.8539,0.643
36075,0.6541,0.4623,0.1751,0.9354,0.6497
36079,0.0895,0.0185,0.7507,0.1773,0.0812
36083,0.2258,0.1691,0.5183,0.7498,0.343
36091,0.0245,0.0471,0.3273,0.2642,0.0475
36095,0.4,0.5349,0.2388,0.5995,0.4013
36097,0.4532,0.4228,0.1375,0.5654,0.3691
36101,0.4468,0.6132,0.2948,0.6055,0.4691
36103,0.1255,0.0369,0.8545,0.4288,0.2146
36107,0.3029,0.3623,0.1414,0.2725,0.1994
36111,0.3404,0.1372,0.673,0.8023,0.4704
36113,0.1596,0.2499,0.256,0.369,0.1742
36115,0.4449,0.2337,0.3457,0.6361,0.4
36117,0.3599,0.3996,0.3706,0.4183,0.3414
36121,0.3933,0.1617,0.3754,0.4683,0.3121
37001,0.6054,0.545,0.8606,0.802,0.7838
37009,0.6379,0.3738,0.3916,0.4218,0.4994
37021,0.2134,0.07,0.6587,0.8838,0.3799
37023,0.8376,0.6387,0.6517,0.7924,0.8487
37025,0.3191,0.3578,0.8103,0.3633,0.4175
37027,0.7818,0.5135,0.5686,0.3693,0.651
37031,0.3232,0.5925,0.4852,0.5151,0.4255
37035,0.5799,0.3394,0.7857,0.6616,0.6481
37037,0.2793,0.4148,0.8284,0.283,0.3809
37049,0.5793,0.6501,0.8217,0.9054,0.8099
37053,0.2742,0.2649,0.3047,0.0579,0.1194
37055,0.1296,0.1082,0.616,0.1885,0.1449
37057,0.7006,0.5081,0.7014,0.5024,0.6841
37059,0.4376,0.3808,0.6737,0.3356,0.4411
37069,0.5631,0.3636,0.8125,0.6052,0.6376
37071,0.6497,0.5272,0.6823,0.5661,0.672
37077,0.5818,0.5174,0.809,0.517,0.6561
37087,0.371,0.5441,0.3352,0.1872,0.2809
37097,0.3424,0.3327,0.7112,0.3069,0.3745
37101,0.5172,0.6262,0.8211,0.2401,0.5395
37109,0.528,0.2786,0.5387,0.1939,0.3564
37115,0.6404,0.2652,0.2528,0.5161,0.4586
37121,0.5379,0.4537,0.3976,0.3171,0.4223
37123,0.7471,0.6861,0.8806,0.8246,0.8713
37125,0.279,0.4368,0.673,0.3372,0.3621
37127,0.5924,0.772,0.8306,0.8688,0.8287
37139,0.6834,0.4444,0.7272,0.8268,0.7748
37141,0.5787,0.234,0.695,0.5269,0.5478
37145,0.7169,0.8001,0.6218,0.6224,0.7732
37151,0.6646,0.6084,0.7625,0.4769,0.6965
37157,0.7392,0.5852,0.6692,0.7351,0.7857
37159,0.7102,0.5947,0.772,0.8144,0.8143
37161,0.8293,0.7705,0.4718,0.497,0.7551
37167,0.6204,0.5794,0.589,0.553,0.6325
37169,0.6255,0.3693,0.1601,0.1643,0.3067
37171,0.671,0.5415,0.6593,0.7014,0.7258
37197,0.6678,0.539,0.6995,0.4174,0.6404
38001,0.0115,0.1108,0.1203,0.2178,0.0299
38003,0.101,0.1172,0.0917,0.5798,0.1245
38007,0.128,0.0538,0.1009,0.1675,0.0312
38009,0.1252,0.2407,0.1146,0.1363,0.0691
38011,0.0707,0.2353,0.3292,0.4753,0.1755
38021,0.0812,0.1605,0.1515,0.4438,0.1159
38025,0.1003,0.149,0.6434,0.4435,0.2226
38027,0.1656,0.943,0.2582,0.2576,0.2904
38031,0.0303,0.1312,0.0544,0.1165,0.0175
38033,0.0334,0.3203,0.0519,0.3785,0.093
38041,0.1806,0.2919,0.1289,0.0411,0.0561
38043,0.1131,0.156,0.0573,0.0831,0.029
38049,0.0726,0.3903,0.0646,0.0379,0.0296
38055,0.035,0.1547,0.3429,0.2295,0.0834
38057,0.0118,0.0592,0.4514,0.4416,0.1016
38059,0.0548,0.0328,0.4196,0.4811,0.1035
38065,0.1828,0.6046,0.5158,0.1178,0.2108
38067,0.1041,0.1175,0.1242,0.1385,0.0417
38069,0.2777,0.2509,0.0977,0.4091,0.1914
38073,0.0175,0.5486,0.0417,0.2798,0.0857
38075,0.0099,0.2209,0.3187,0.049,0.028
38081,0.0204,0.099,0.0961,0.1853,0.0232
38091,0.0029,0.1331,0.049,0.0105,0.0019
38095,0.1548,0.334,0.5877,0.1716,0.1946
38097,0.0433,0.1433,0.2299,0.3521,0.0927
38099,0.2156,0.6517,0.5479,0.4317,0.3682
39003,0.515,0.7759,0.4193,0.5954,0.5793
39005,0.4051,0.327,0.3117,0.7373,0.4334
39007,0.7863,0.7001,0.3391,0.844,0.7857
39011,0.1035,0.3569,0.0812,0.084,0.0535
39013,0.4611,0.3773,0.1254,0.5651,0.3596
39015,0.5602,0.7284,0.0653,0.3671,0.4048
39017,0.3076,0.2776,0.6116,0.4505,0.3618
39019,0.3576,0.277,0.07,0.1697,0.1538
39021,0.3889,0.6313,0.2012,0.2681,0.2978
39023,0.6328,0.8991,0.5323,0.5848,0.7271
39025,0.1717,0.1818,0.1923,0.2053,0.1029
39027,0.4768,0.7303,0.1515,0.5247,0.4424
39029,0.579,0.4139,0.135,0.7023,0.4854
39033,0.4857,0.845,0.0933,0.1576,0.3191
39037,0.3064,0.5842,0.0382,0.0837,0.1347
39039,0.2427,0.4432,0.3894,0.1996,0.2166
39043,0.2621,0.5699,0.4333,0.2783,0.2914
39045,0.151,0.467,0.4476,0.3021,0.2354
39051,0.2446,0.5033,0.4091,0.0723,0.1777
39053,0.7669,0.6406,0.1127,0.7794,0.664
39055,0.0516,0.1242,0.235,0.3496,0.0901
39057,0.2083,0.114,0.4916,0.3817,0.2076
39059,0.7592,0.8669,0.1261,0.6132,0.6707
39063,0.1962,0.1678,0.348,0.4674,0.2111
39065,0.6271,0.2082,0.1827,0.7093,0.471
39067,0.6481,0.581,0.2569,0.4753,0.5194
39069,0.1764,0.6832,0.2267,0.1082,0.1557
39071,0.7901,0.8873,0.212,0.4932,0.6898
39073,0.5134,0.7956,0.0665,0.5868,0.4685
39077,0.4666,0.6014,0.4626,0.3165,0.4325
39081,0.6398,0.61,0.2652,0.5626,0.5494
39083,0.4385,0.2961,0.2044,0.3703,0.2943
39085,0.1194,0.1831,0.518,0.1528,0.1293
39089,0.2525,0.4842,0.2961,0.2579,0.229
39091,0.3315,0.4651,0.3699,0.3346,0.3169
39093,0.4146,0.6581,0.6074,0.4451,0.5089
39099,0.5755,0.6103,0.625,0.4422,0.5889
39103,0.0191,0.078,0.1821,0.0592,0.0102
39107,0.1076,0.2662,0.1286,0.0805,0.051
39109,0.235,0.3473,0.291,0.0665,0.1191
39111,0.6245,0.8364,0.0232,0.3349,0.443
39113,0.5401,0.7046,0.6851,0.6422,0.6726
39117,0.3217,0.2531,0.0783,0.3569,0.192
39119,0.658,0.773,0.1987,0.6326,0.5981
39123,0.1736,0.3528,0.1815,0.2662,0.1541
39125,0.342,0.6558,0.2951,0.2197,0.2885
39127,0.7876,0.8227,0.0306,0.3811,0.5545
39133,0.3478,0.0509,0.3773,0.5403,0.2455
39135,0.3557,0.4916,0.1398,0.0815,0.1691
39137,0.0618,0.1722,0.2677,0.0108,0.0153
39139,0.608,0.575,0.3655,0.7303,0.6169
39141,0.7369,0.7122,0.2334,0.8446,0.7255
39143,0.4054,0.7899,0.4483,0.2324,0.3987
39147,0.4137,0.582,0.3037,0.389,0.3755
39149,0.2373,0.538,0.2477,0.1866,0.1892
39151,0.3882,0.4871,0.3894,0.3846,0.3666
39153,0.2908,0.2225,0.6606,0.4037,0.3334
39155,0.5303,0.6119,0.3413,0.3868,0.464
39157,0.4408,0.4387,0.3321,0.3181,0.3443
39159,0.0283,0.128,0.2722,0.291,0.0771
39161,0.2933,0.7768,0.2209,0.0369,0.1697
39165,0.0242,0.0866,0.4218,0.1331,0.0478
39167,0.3303,0.7329,0.1016,0.5591,0.3497
39169,0.3955,0.2506,0.426,0.8297,0.479
39171,0.4092,0.5266,0.1656,0.2369,0.2691
39175,0.2299,0.6603,0.3967,0.1477,0.2274
40013,0.6538,0.8341,0.6183,0.8465,0.8127
40015,0.808,0.9481,0.9019,0.8357,0.9459
40017,0.1452,0.3238,0.6813,0.3053,0.2621
40019,0.5869,0.9144,0.6683,0.7335,0.7914
40021,0.8398,0.5778,0.7915,0.9761,0.9271
40027,0.2166,0.1566,0.6727,0.645,0.3436
40031,0.5761,0.8239,0.7752,0.9163,0.8354
40033,0.7621,0.8905,0.2929,0.4059,0.6742
40035,0.7303,0.9586,0.6141,0.7243,0.8538
40037,0.4739,0.624,0.4604,0.4406,0.4901
40045,0.5576,0.6339,0.3543,0.0455,0.3019
40047,0.4758,0.731,0.7931,0.3922,0.5908
40049,0.5522,0.7112,0.611,0.228,0.5115
40051,0.2739,0.4874,0.5116,0.2888,0.308
40053,0.1771,0.9351,0.2521,0.0277,0.1634
40065,0.685,0.7889,0.8453,0.6893,0.8226
40071,0.6908,0.9752,0.5947,0.6953,0.842
40075,0.7506,0.8828,0.5992,0.1786,0.6545
40081,0.5586,0.7507,0.3636,0.2805,0.4787
40083,0.3204,0.2299,0.4868,0.3789,0.2984
40085,0.578,0.8389,0.8233,0.234,0.6293
40087,0.1783,0.3372,0.5989,0.0691,0.1624
40093,0.271,0.6628,0.6151,0.1783,0.3204
40103,0.3115,0.7864,0.29,0.3244,0.3385
40105,0.7076,0.7396,0.5224,0.2525,0.5895
40113,0.6487,0.7014,0.4107,0.5552,0.6239
40117,0.5006,0.8937,0.3671,0.4056,0.5424
40123,0.5182,0.7485,0.6256,0.6402,0.65
40125,0.6561,0.836,0.5536,0.7826,0.7815
40129,0.5914,0.8946,0.3508,0.0548,0.4003
40131,0.1901,0.4976,0.5899,0.2773,0.2834
40133,0.8583,0.9844,0.61,0.7841,0.929
40137,0.5927,0.9319,0.6094,0.2139,0.6051
40145,0.335,0.7555,0.6571,0.249,0.4245
40147,0.3143,0.8061,0.5826,0.3311,0.4382
40149,0.379,0.5556,0.5202,0.3531,0.4045
40153,0.3777,0.6059,0.7383,0.6495,0.5745
41007,0.308,0.4846,0.6285,0.7577,0.5185
41009,0.4035,0.5161,0.4429,0.3954,0.4025
41017,0.1653,0.1487,0.5237,0.2152,0.1637
41029,0.5035,0.7252,0.6765,0.8472,0.7354
41035,0.7627,0.8029,0.7011,0.8561,0.8688
41037,0.6787,0.7615,0.412,0.8609,0.7608
41043,0.5701,0.7822,0.5817,0.6428,0.679
41053,0.4955,0.3875,0.7676,0.5677,0.5777
41061,0.4506,0.7418,0.4126,0.929,0.6729
41065,0.4554,0.8548,0.8036,0.9733,0.8389
41071,0.4086,0.4273,0.7771,0.8902,0.6608
42001,0.2443,0.1461,0.5215,0.2789,0.2118
42005,0.449,0.4212,0.0583,0.2614,0.2475
42007,0.2146,0.3668,0.3069,0.4196,0.2481
42009,0.465,0.3671,0.0984,0.3053,0.2729
42013,0.4,0.6202,0.155,0.6189,0.3981
42015,0.365,0.6816,0.1172,0.5065,0.3471
42017,0.0436,0.0462,0.6266,0.1983,0.0831
42019,0.0532,0.0564,0.1095,0.5412,0.079
42025,0.4828,0.3247,0.3305,0.2216,0.3048
42029,0.0494,0.0493,0.7303,0.3387,0.1436
42031,0.6022,0.1977,0.1875,0.774,0.4771
42033,0.6618,0.3932,0.3591,0.73,0.6054
42035,0.6064,0.2009,0.2461,0.7287,0.486
42037,0.4312,0.0869,0.2416,0.5196,0.2768
42039,0.4952,0.6434,0.1493,0.7412,0.5064
42041,0.0646,0.0605,0.5677,0.4712,0.1615
42047,0.1758,0.4349,0.0567,0.2015,0.1166
42051,0.6503,0.6749,0.2353,0.7479,0.6248
42055,0.3382,0.5536,0.4925,0.2579,0.3373
42057,0.458,0.4683,0.0162,0.2095,0.2201
42063,0.6229,0.0704,0.3766,0.9198,0.5484
42065,0.4108,0.5088,0.1273,0.4594,0.3312
42067,0.4701,0.3591,0.4301,0.5326,0.4484
42073,0.4475,0.7131,0.2983,0.5253,0.4694
42075,0.3717,0.5177,0.6944,0.6135,0.5328
42077,0.3952,0.5068,0.8688,0.7221,0.635
42081,0.4248,0.4113,0.2623,0.6708,0.421
42083,0.5615,0.6781,0.1971,0.703,0.5462
42085,0.4379,0.5616,0.3012,0.8446,0.542
42089,0.4599,0.1468,0.7759,0.1194,0.3064
42095,0.2061,0.1264,0.7291,0.447,0.2876
42099,0.2363,0.2015,0.1643,0.1614,0.1089
42103,0.2732,0.3337,0.6415,0.0048,0.1287
42105,0.599,0.6928,0.2327,0.2875,0.4417
42107,0.4898,0.5667,0.311,0.4715,0.4506
42109,0.3322,0.0675,0.2512,0.575,0.2299
42111,0.4732,0.2607,0.2089,0.7564,0.4226
42115,0.3927,0.4604,0.1449,0.1519,0.2064
42117,0.4806,0.4269,0.0382,0.4295,0.3153
42121,0.5229,0.6975,0.0809,0.4912,0.4229
42123,0.3108,0.418,0.1309,0.2853,0.2134
42125,0.1433,0.164,0.2267,0.4868,0.1694
42127,0.4204,0.3025,0.2923,0.2318,0.2631
42129,0.1127,0.2162,0.1859,0.3967,0.1379
42131,0.2697,0.2576,0.0458,0.1748,0.1121
42133,0.2627,0.3298,0.6116,0.3862,0.329
44001,0.0873,0.0528,0.4642,0.391,0.1236
44005,0.0736,0.0996,0.5129,0.4874,0.179
44009,0.1545,0.0398,0.3518,0.2687,0.0889
45003,0.6185,0.5314,0.7701,0.5199,0.6666
45007,0.6003,0.7154,0.575,0.7049,0.701
45015,0.3704,0.4591,0.7902,0.5107,0.5146
45023,0.8611,0.6893,0.531,0.3805,0.7363
45035,0.3634,0.4155,0.7103,0.3378,0.4188
45045,0.3309,0.1897,0.8239,0.7326,0.5038
45055,0.6691,0.7921,0.5842,0.071,0.4959
45057,0.5277,0.4846,0.6912,0.3216,0.5121
45063,0.3545,0.3365,0.7119,0.4693,0.442
45073,0.6516,0.7915,0.6008,0.6278,0.7293
45077,0.6611,0.0853,0.4339,0.9175,0.599
45083,0.5713,0.5651,0.7851,0.8513,0.7618
45091,0.3255,0.3181,0.6651,0.3547,0.3662
46015,0.3946,0.8918,0.2248,0.8252,0.5713
46019,0.2949,0.9064,0.1165,0.4524,0.3627
46025,0.2264,0.475,0.2592,0.157,0.171
46029,0.1599,0.3585,0.2117,0.6221,0.2449
46039,0.1385,0.2878,0.2744,0.0748,0.0822
