"","GEOID","totPop","age18_64","age0_4","age5_14","age15_19","age20_24","age15_44","age45_49","age50_54","age55_59","age60_64","agOver65","Age15_24P","Und45P","Ovr65P","WhiteP","BlackP","HispP","AmIndP","AsianP","PacIsP","OtherP","NoHSP","DisbP"
"2679",46125,8849,4761,502,1343,631,349,3178,678,525,435,380,1808,11.07,56.76,20.43,98.86,0.15,0.41,0.27,0.17,0,4900,16.83,26
"2680",46077,5815,2985,312,820,423,224,1977,427,338,262,273,1406,11.13,53.47,24.18,98.54,0.05,0.69,0.4,0.29,0,4200,17.68,26
"2681",46037,6267,3197,347,918,457,201,2064,464,397,328,277,1472,10.5,53.12,23.49,91.26,0.13,0.38,7.4,0.06,0.05,7200,19.98,34
"2682",46041,5972,3154,550,1345,628,338,2590,321,259,213,200,494,16.18,75.1,8.27,24.15,0.03,0.85,74.16,0.12,0.05,9200,22.59,36
"2683",8041,516929,329662,39038,80402,38708,38678,245537,37977,31264,21807,16117,44787,14.97,70.6,8.66,81.19,6.51,11.3,0.91,2.53,0.24,4576200,8.75,26
"2684",8005,487967,315684,33720,74287,34052,30092,225668,40371,34026,22306,15660,41929,13.15,68.38,8.59,79.93,7.67,11.81,0.66,3.95,0.12,3799800,9.34,25
"2685",8055,7862,4877,344,952,493,428,3074,621,585,519,429,1338,11.71,55.58,17.02,80.96,2.75,35.14,2.7,0.39,0.08,103800,22.15,39
"2686",29009,34010,19658,2289,5056,2396,1789,13061,2251,2083,1965,1828,5477,12.31,60,16.1,94.09,0.11,5.04,0.86,0.27,0.03,158900,24.32,40
"2687",29059,15661,8983,1050,2489,1137,785,6062,1034,974,913,763,2376,12.27,61.31,15.17,97.45,0.12,0.94,0.76,0.07,0.03,25000,27.2,43
"2688",29223,13259,7554,702,1754,946,561,4625,878,856,923,895,2626,11.37,53.41,19.81,97.68,0.17,0.49,0.58,0.11,0.03,19400,40.3,60
"2689",29195,23756,14118,1455,3253,2055,1849,9887,1578,1513,1224,981,3865,16.43,61.44,16.27,90.03,5.39,4.42,0.31,0.35,0.21,93200,25.95,39
"2690",29081,8850,4802,569,1141,598,434,3144,551,470,543,487,1945,11.66,54.85,21.98,98.31,0.14,1.01,0.25,0.15,0.06,10300,19.9,34
"2691",29161,39825,24856,2261,5411,3540,4023,17962,2580,2376,2014,1694,5527,18.99,64.37,13.88,93.24,1.5,1.22,0.59,2.35,0.06,92500,20.96,38
"2692",29073,15342,8653,895,2192,1076,689,5733,1057,953,836,787,2889,11.5,57.49,18.83,98.69,0.12,0.42,0.18,0.16,0.01,13100,26.05,45
"2693",29065,14927,8562,959,2076,1073,749,5647,978,952,849,817,2649,12.21,58.16,17.75,97.07,0.4,0.75,0.73,0.21,0.01,23800,33.68,52
"2694",29186,17842,10501,1075,2765,1386,886,7246,1318,1099,920,827,2592,12.73,62.13,14.53,98.03,0.72,0.74,0.3,0.16,0,14100,26.19,35
"2695",29139,12136,6960,696,1785,928,573,4665,908,710,704,577,2091,12.37,58.88,17.23,95.97,2.04,0.77,0.24,0.26,0.01,18100,28.86,36
"2696",29107,32960,19245,2008,4993,2464,1665,13191,2301,2061,1840,1487,5079,12.53,61.26,15.41,95.52,2.27,1.17,0.29,0.25,0.03,54800,20.07,34
"2697",29151,13062,7704,871,1948,1030,835,5482,866,740,661,573,1921,14.28,63.55,14.71,98.64,0.16,0.59,0.24,0.08,0.02,11600,24.85,31
"2698",29217,20454,11676,1364,3005,1794,1149,8146,1400,1301,1059,837,3342,14.39,61.19,16.34,96.99,0.61,0.84,0.79,0.31,0.03,26500,23.4,38
"2699",29181,13509,7821,809,1937,967,702,5086,884,867,798,792,2336,12.35,57.98,17.29,97.17,0.04,0.98,1.33,0.22,0.01,16700,37.87,58
"2700",29213,39703,24366,2428,4934,2809,2795,16007,2684,2640,2378,2207,6425,14.11,58.86,16.18,96.22,0.35,2.42,0.87,0.34,0.05,88000,18.59,37
"2701",53071,55180,33444,3469,7665,4879,4923,24409,3829,3227,2482,1925,8174,17.76,64.41,14.81,85.32,1.69,15.68,0.84,1.11,0.22,609000,18.86,38
"2702",53023,2397,1274,110,361,206,74,805,222,162,116,120,501,11.68,53.23,20.9,96.45,0,1.96,0.38,0.67,0.04,6000,15.59,36
"2703",53001,16428,9108,1552,3105,1492,1070,6880,1052,858,702,572,1707,15.6,70.23,10.39,64.96,0.28,47.07,0.68,0.6,0.04,549900,36.73,37
"2704",9009,824008,503037,53094,116223,54284,49587,350719,59074,53789,41113,30704,119292,12.61,63.11,14.48,79.4,11.32,10.09,0.25,2.33,0.04,5527000,16.99,32
"2705",17089,404119,247843,35249,67607,30478,25571,184928,28989,24191,17023,12151,33981,13.87,71.21,8.41,79.27,5.76,23.74,0.31,1.81,0.04,5194900,19.83,25
"2706",17059,6445,3840,337,826,463,336,2435,405,452,466,350,1174,12.4,55.83,18.22,98.37,0.26,0.87,0.71,0.06,0.03,3800,26.4,53
"2707",17071,8213,4942,469,1054,581,409,3138,604,558,561,456,1373,12.05,56.75,16.72,98.5,0.26,0.88,0.11,0.1,0.04,8500,17.55,31
"2708",17029,53196,35652,2819,5717,5553,8883,27122,3409,2858,2234,1970,7067,27.14,67.03,13.28,95.37,2.28,1.39,0.2,0.79,0.05,72300,17.06,31
"2709",6111,747915,458908.05,55836.66,122610.09,55286.55,46054.75,330866.32,54657,47369.46,34609.58,25700.5,76265.39,13.55,68.1,10.2,69.93,1.95,33.42,0.94,5.35,0.22,16326894.57,19.9,30
"2710",49029,7129,3866,581,1490,869,398,2997,466,371,340,264,620,17.77,71.09,8.7,98.11,0.04,1.44,0.18,0.15,0,10800,7.44,19
"2711",6109,54501,33134,2466,6520,3610,2849,20264,4708,4182,3306,2988,10067,11.85,53.67,18.47,89.45,2.1,8.16,1.82,0.72,0.17,321800,15.72,37
"2712",6007,203171,122348,11637,28113,17101,19648,87085,14175,12634,9527,7944,32056,18.09,62.43,15.78,84.52,1.39,10.5,1.9,3.32,0.15,1800900,17.74,42
"2713",49037,14413,7532,1402,3328,1446,935,6008,779,677,583,422,1214,16.52,74.5,8.42,40.77,0.12,3.75,55.69,0.17,0.03,46800,30.37,38
"2714",49045,40735,23507,4477,7400,3931,3148,19116,2308,1902,1464,1093,2975,17.38,76.08,7.3,89.19,1.28,10.34,1.7,0.6,0.18,294600,14.38,25
"2715",6091,3555,2096,147,508,244,100,1196,324,289,236,226,629,9.68,52.07,17.69,94.18,0.2,5.99,1.88,0.17,0.08,12700,14.76,34
"2716",6033,58309,32888,3074,8433,3749,2309,19805,4503,4401,3567,3167,11359,10.39,53.7,19.48,86.25,2.11,11.39,3.04,0.83,0.16,453300,22.73,59
"2717",6049,9449,5363,528,1374,707,357,3265,732,779,588,520,1663,11.26,54.68,17.6,85.94,0.69,11.51,4.21,0.61,0.07,80800,22.94,49
"2718",6017,156299,96173,8946,24418,11324,6763,61536,14449,12259,8668,6689,19334,11.57,60.72,12.37,89.71,0.52,9.32,1,2.13,0.13,1038300,10.93,29
"2719",6037,9516022,5922625.17,737374.05,1525167.53,683227.92,701592.52,4482940.85,624266.47,523945.42,389321.34,306656.14,926350.2,14.55,70.89,9.73,48.71,9.78,44.56,0.81,11.95,0.28,273587764.26,30.1,36
"2720",6001,1443741,941578,98378,201417,92448,100745,682972,106589,93929,65207,47658,147591,13.38,68.07,10.22,48.79,14.93,18.97,0.63,20.45,0.63,21944500,17.64,33
"2721",47035,46802,27176,2560,5760,2698,2143,16578,2884,3075,3062,3268,9615,10.34,53.2,20.54,98.11,0.13,1.23,0.25,0.24,0.03,59500,27.51,48
"2722",27061,43992,25876,2325,6110,3608,2041,16405,3753,3111,2674,2227,7387,12.84,56.46,16.79,94.64,0.16,0.6,3.4,0.27,0.02,67200,14.42,34
"2723",47025,29862,18806,1693,4099,2022,1875,12467,2211,2146,1741,1493,4012,13.05,61.14,13.44,97.79,0.75,0.64,0.24,0.28,0.01,27900,39.75,63
"2724",47153,11370,7185,785,1577,702,686,4794,812,784,666,559,1393,12.21,62.94,12.25,98.66,0.19,0.82,0.33,0.13,0.03,7700,33.31,46
"2725",18141,265559,161169,18673,38373,21566,21114,116990,19042,15786,11657,8937,36101,16.07,65.54,13.59,82.36,11.46,4.73,0.35,1.34,0.05,1193600,17.61,32
"2726",18079,27554,16982,2069,4362,1870,1592,11825,1937,1783,1484,1147,2947,12.56,66.26,10.7,97.45,0.75,0.7,0.21,0.26,0,36600,23.84,42
"2727",47043,43156,26601,2975,6597,3003,2404,18641,2980,2792,2233,1869,5069,12.53,65.37,11.75,93.25,4.58,1.12,0.4,0.27,0.01,64700,27.36,40
"2728",18113,46275,27749,3695,7454,3569,2957,20395,3219,2760,2070,1580,5102,14.1,68.17,11.03,93.98,0.41,7.13,0.25,0.36,0.02,231300,22.65,30
"2729",18177,71097,42716,4430,9800,5055,4454,29039,4977,4614,3828,3243,11166,13.37,60.86,15.71,92.04,5.1,1.37,0.2,0.51,0.03,153000,21.88,38
"2730",18121,17241,10597,940,2404,1178,851,6983,1269,1190,1031,894,2530,11.77,59.9,14.67,96.43,2.15,0.6,0.25,0.18,0.02,17200,19.46,34
"2731",47175,5508,3472,326,720,372,355,2241,416,417,332,285,771,13.2,59.68,14,99.02,0.13,0.33,0.18,0.07,0,3300,37.96,57
"2732",27077,4522,2624,188,707,309,171,1617,395,296,279,260,780,10.61,55.55,17.25,97.21,0.29,0.64,1.13,0.24,0,5100,15.37,28
"2733",27025,41101,24659,3118,7191,3047,1938,18235,2964,2319,1862,1365,4047,12.13,69.45,9.85,97.21,0.51,1.15,0.45,0.7,0.03,46400,11.29,25
"2734",27113,13584,8109,824,1826,1188,896,5680,1004,842,694,569,2145,15.34,61.32,15.79,97.02,0.21,1.24,0.82,0.59,0.04,18500,18.72,32
"2735",27085,34898,20373,2436,5501,2586,1869,14673,2397,2108,1656,1286,4841,12.77,64.79,13.87,96.62,0.22,3.63,0.18,0.56,0.07,84800,15.29,24
"2736",27033,12167,6438,705,1743,889,498,4212,866,758,633,561,2689,11.4,54.74,22.1,95.23,0.34,2.19,0.23,1.63,0.08,31300,19.56,27
"2737",27045,21122,11515,1210,3192,1636,953,7884,1483,1259,1101,899,4094,12.26,58.17,19.38,98.92,0.17,0.53,0.1,0.15,0,14000,18.32,29
"2738",47015,12826,7812,858,1855,880,727,5315,872,807,760,604,1755,12.53,62.59,13.68,96.87,1.46,1.22,0.33,0.12,0.02,15800,32.81,45
"2739",27005,30000,17089,1884,4514,2381,1338,11200,2265,2045,1668,1506,4918,12.4,58.66,16.39,89.35,0.19,0.77,7.52,0.36,0.01,77200,17.07,30
"2740",47087,10984,6894,630,1382,700,592,4387,799,846,694,602,1644,11.76,58.26,14.97,98.63,0.15,0.81,0.34,0.06,0.03,9000,38.37,56
"2741",18073,30043,18072,2077,4668,2520,2011,12856,2067,1890,1498,1250,3737,15.08,65.24,12.44,97.97,0.35,2.44,0.18,0.19,0,39500,17.62,32
"2742",27123,511035,320849,34956,73987,38450,41289,236648,36678,30636,21938,16690,59502,15.6,67.63,11.64,77.37,7.61,5.28,0.83,8.77,0.06,2767200,12.38,28
"2743",18027,29820,16828,2275,4879,2330,1700,11836,2017,1758,1457,1240,4358,13.51,63.68,14.61,97.52,0.45,2.08,0.23,0.25,0.02,46300,28.2,35
"2744",27133,9721,5179,578,1462,778,438,3554,672,608,486,377,1984,12.51,57.55,20.41,97.27,0.53,1.28,0.43,0.62,0.02,11100,18.49,28
"2745",18119,21786,13195,1379,3356,1603,1035,8914,1669,1437,1222,1012,2797,12.11,62.65,12.84,98.21,0.25,0.75,0.37,0.17,0.02,21700,25.15,41
"2746",47009,105823,66779,6105,13916,6874,6060,44026,8037,7572,6258,4995,14914,12.22,60.52,14.09,94.73,2.91,1.06,0.29,0.72,0.03,143800,21.56,41
"2747",27091,21802,12051,1196,3095,1689,841,7951,1678,1434,1130,982,4336,11.6,56.15,19.89,97.22,0.25,1.93,0.1,0.42,0.02,43900,16.26,31
"2748",27167,7138,4007,450,1142,568,325,2868,488,407,334,303,1146,12.51,62.48,16.05,97.77,0.15,1.54,0.42,0.15,0.01,10700,15.51,27
"2749",27151,11956,6987,642,1541,816,626,4976,834,712,526,510,2215,12.06,59.88,18.53,90.67,2.69,2.68,0.5,1.43,1.52,56300,19.61,26
"2750",18053,73403,45060,4353,10071,5860,5686,30493,5084,4870,3984,3543,11005,15.73,61.19,14.99,89.23,7.19,2.43,0.44,0.56,0.04,189300,20.82,39
"2751",47183,34895,22301,2019,4174,3167,3741,16017,2277,2130,1723,1512,5043,19.8,63.65,14.45,90.27,6.95,1.15,0.15,1.32,0.01,45600,29.75,42
"2752",18087,34909,19603,3432,6449,3122,2390,14638,2064,1938,1554,1341,3493,15.79,70.24,10.01,96.74,0.19,3.14,0.15,0.26,0,93000,39.81,31
"2753",18021,26556,15614,1743,3906,2024,1538,10932,1900,1599,1320,1144,4012,13.41,62.44,15.11,98.38,0.33,0.58,0.24,0.11,0.02,24700,17.74,38
"2754",18023,33866,19750,2390,5257,2516,2077,14201,2366,1919,1487,1373,4873,13.56,64.51,14.39,94.38,0.3,7.32,0.14,0.21,0.02,168200,19.92,38
"2755",18107,37629,22641,2507,5643,2703,2304,15755,2547,2279,1983,1693,5222,13.31,63.53,13.88,96.77,0.77,1.62,0.19,0.42,0.03,69500,14.3,35
"2756",18017,40930,24422,2846,5720,3109,2474,17196,2872,2521,2102,1751,5922,13.64,62.94,14.47,93.7,1.29,7.1,0.31,0.54,0.04,170300,18.21,34
"2757",27139,89498,55990,8296,15711,5867,4060,43326,6005,4755,3547,2314,5544,11.09,75.23,6.19,93.65,0.92,2.66,0.77,2.17,0.03,222200,8.96,18
"2758",47011,87965,56815,5764,11622,6368,6985,39549,5998,5869,4888,3956,10319,15.18,64.72,11.73,92.98,3.99,2.07,0.28,0.57,0.02,191100,26.69,42
"2759",18171,8419,5053,509,1314,550,374,3278,631,569,526,419,1173,10.98,60.59,13.93,99.09,0.08,0.44,0.14,0.18,0.02,4300,14.98,28
"2760",47027,7976,5013,403,1011,506,422,3113,594,574,544,488,1249,11.63,56.76,15.66,96.75,1.44,1.35,0.33,0.14,0.11,10700,41.6,60
"2761",47145,51910,31964,3039,6465,3290,2695,19923,4088,3967,3273,2804,8351,11.53,56.69,16.09,95.24,2.71,0.69,0.22,0.4,0.03,73900,25.24,53
"2762",47019,56742,36108,3158,6849,3687,3650,23802,4080,3986,3433,2919,8515,12.93,59.58,15.01,97.49,1,0.89,0.2,0.26,0.01,60200,30.9,50
"2763",18049,20511,12025,1348,3042,1459,1074,8190,1443,1253,1119,964,3152,12.35,61.33,15.37,96.21,0.76,2.31,0.38,0.37,0.02,46800,19.77,39
"2764",47041,17423,10886,1061,2272,1137,1070,7320,1264,1154,1008,859,2485,12.67,61.14,14.26,95.58,1.43,3.63,0.28,0.14,0.02,44800,35.42,51
"2765",18165,16788,10143,1050,2259,1138,896,6644,1247,1223,963,748,2654,12.12,59.29,15.81,98.39,0.26,0.64,0.24,0.12,0.02,16500,18.79,38
"2766",47037,569891,380000,37813,68956,38331,47545,279562,40869,34165,24968,20114,63444,15.07,67.79,11.13,66.99,25.92,4.58,0.29,2.33,0.07,2545800,18.48,36
"2767",47017,29475,17532,1732,3877,2026,1686,11585,1972,1982,1748,1476,5103,12.59,58.33,17.31,87.68,10.35,1.31,0.24,0.16,0.02,46300,32.11,49
"2768",18029,46109,28217,3153,7329,3483,2342,19727,3614,2984,2325,1819,5158,12.63,65.52,11.19,98.06,0.62,0.58,0.16,0.26,0.03,41100,17.97,31
"2769",18147,20391,12352,1276,3135,1469,1013,8420,1503,1404,1106,905,2642,12.17,62.92,12.96,97.7,0.6,1.49,0.22,0.19,0.01,26100,18.83,32
"2770",18015,20165,12061,1368,3035,1404,992,8189,1486,1291,1097,893,2806,11.88,62.44,13.92,97.65,0.2,2.93,0.16,0.06,0,38900,16.83,31
"2771",18069,38075,22770,2536,5649,2991,2531,16236,2737,2257,1789,1514,5357,14.5,64.14,14.07,98.15,0.18,0.95,0.41,0.31,0.01,36000,15,30
"2772",47083,8088,4768,541,1118,475,428,3010,573,540,494,462,1350,11.16,57.73,16.69,94.58,3.31,1.25,0.19,0.12,0.06,14500,29.86,50
"2773",47135,7631,4519,466,1083,493,394,2824,563,545,489,411,1250,11.62,57.31,16.38,96.55,1.7,0.8,0.34,0.09,0.14,10000,36.24,50
"2774",18103,36082,22104,2313,5396,2520,2022,15319,2706,2388,1817,1501,4642,12.59,63.82,12.87,93.69,3,1.32,1.08,0.33,0.02,68700,18.15,31
"2775",47169,7259,4464,439,1017,494,423,2956,522,518,416,353,1038,12.63,60.78,14.3,86.57,11.35,1.52,0.23,0.11,0.03,12600,38.62,52
"2776",18065,48508,29187,3024,6649,3167,2538,19200,3549,3368,2748,2368,7602,11.76,59.52,15.67,97.96,0.86,0.8,0.15,0.2,0.01,40200,20.36,36
"2777",47095,7954,5485,397,771,480,849,4014,531,464,377,342,1058,16.71,65.15,13.3,66.63,31.19,1.37,0.39,0.14,0,13100,43.95,43
"2778",18057,182740,112820,16578,31711,11297,6950,82044,14020,11456,7951,5321,13659,9.99,71.32,7.47,94.38,1.54,1.59,0.17,2.44,0.04,270100,5.81,19
"2779",18109,66689,41436,4804,10231,4814,3418,28653,5069,4488,3607,2737,7100,12.34,65.51,10.65,98.59,0.07,0.73,0.22,0.25,0.02,57700,19.35,32
"2780",27035,55099,31998,3346,7742,4193,2857,21181,3965,3487,3059,2909,9410,12.8,58.57,17.08,97.64,0.31,0.69,0.78,0.28,0.01,54700,13.67,32
"2781",47031,48014,28941,3148,6857,3339,2698,19670,3270,3042,2578,2422,7027,12.57,61.8,14.64,93.43,3.59,2.19,0.3,0.74,0.03,93300,26.34,41
"2782",27039,17731,10235,1342,3000,1479,878,7658,1264,926,788,607,2146,13.29,67.68,12.1,96.58,0.2,2.99,0.17,0.41,0.01,46700,13.31,20
"2783",47073,53563,34001,3339,7026,3284,2845,22224,3858,3918,3387,2728,7083,11.44,60.84,13.22,97.24,1.55,0.78,0.17,0.23,0.01,43300,29.64,46
"2784",18077,31705,19818,1966,4391,2513,2227,13775,2206,2094,1747,1364,4162,14.95,63.5,13.13,96.19,1.45,1.05,0.24,0.59,0.02,48400,18.96,37
"2785",18163,171922,105815,10688,22317,12916,13670,74833,12419,10416,8013,6908,26328,15.46,62.72,15.31,89.3,8.19,0.98,0.18,0.75,0.04,272400,16.88,37
"2786",47119,69498,42898,4766,10199,5167,4181,30074,5446,4612,3363,2672,8366,13.45,64.81,12.04,82.39,14.25,3.26,0.31,0.33,0.02,188600,22.08,35
"2787",18037,39674,23692,2838,6128,2880,2133,16832,2912,2396,1821,1623,5124,12.64,65.02,12.92,97.54,0.14,2.78,0.1,0.2,0.04,80100,19.84,29
"2788",18161,7349,4395,514,1120,562,374,3032,500,478,403,353,949,12.74,63.49,12.91,98.69,0.23,0.3,0.27,0.19,0.01,4500,20.09,35
"2789",47151,21127,13237,1478,3078,1574,1548,9196,1464,1419,1173,935,2384,14.78,65.09,11.28,98.53,0.09,0.57,0.25,0.12,0,21400,39.34,68
"2790",47117,26767,16562,1748,3861,1937,1639,11583,2007,1775,1405,1027,3361,13.36,64.23,12.56,89.42,7.77,2.87,0.25,0.31,0.01,60100,26.43,40
"2791",47103,31340,18976,1900,4246,2109,1733,12515,2276,2111,1773,1633,4886,12.26,59.54,15.59,90.26,7.35,1.02,0.49,0.32,0.03,49200,30.4,44
"2792",18157,148955,104223,8771,17346,16733,26259,83381,8750,7444,5430,4301,13532,28.86,73.51,9.08,88.86,2.52,5.26,0.28,4.46,0.03,578300,12.2,24
"2793",47077,25522,15679,1652,3501,1725,1558,10634,1786,1757,1447,1114,3631,12.86,61.86,14.23,90.45,8,0.97,0.13,0.14,0.01,32700,30.68,45
"2794",18031,24555,14843,1837,3558,1690,1542,10421,1738,1446,1193,1101,3261,13.16,64.41,13.28,98.5,0.05,0.54,0.11,0.72,0.01,15400,20.94,30
"2795",27041,32821,19055,1808,4461,2692,1941,12847,2362,2021,1809,1624,5889,14.12,58.24,17.94,98.49,0.18,0.59,0.24,0.4,0.03,22500,14.38,31
"2796",18155,9065,5542,574,1387,644,553,3737,620,633,532,443,1139,13.2,62.86,12.56,98.78,0.23,0.86,0.15,0.09,0.01,6800,28.61,39
"2797",27009,34226,21200,2474,5123,2729,3120,16467,2269,1847,1294,987,3765,17.09,70.31,11,96.22,0.78,0.9,0.52,1.15,0.05,45800,15.09,27
"2798",18181,25267,14996,1619,3686,1836,1361,10209,1863,1627,1364,1152,3747,12.65,61.4,14.83,95.2,0.16,5.34,0.25,0.25,0.04,104700,17.92,39
"2799",18043,70823,43799,4603,10535,5021,4065,30265,5486,4863,3579,2756,8736,12.83,64.11,12.33,93.23,4.41,1.09,0.21,0.46,0.04,119500,17.61,33
"2800",47133,20118,12469,1240,2588,1329,1161,8066,1409,1431,1229,1136,3019,12.38,59.12,15.01,98.59,0.28,0.69,0.28,0.09,0.05,15300,41.04,55
"2801",18093,45922,27860,2983,6326,2999,2482,18364,3476,3195,2623,2167,6788,11.94,60.26,14.78,97.92,0.39,0.91,0.28,0.28,0.01,51700,22.64,39
"2802",18159,16577,10022,1013,2377,1183,767,6613,1282,1164,964,753,2411,11.76,60.34,14.54,98.35,0.14,1.21,0.22,0.3,0.01,16400,16.33,32
"2803",18183,30707,18490,2101,4684,2227,1687,12780,2371,2075,1466,1226,4004,12.75,63.72,13.04,98.37,0.19,0.9,0.36,0.18,0.04,28000,13.81,29
"2804",47075,19797,11682,1424,3067,1488,1338,8232,1525,1171,860,783,2735,14.27,64.27,13.82,46.73,51.05,2.65,0.12,0.09,0.05,39700,34.35,49
"2805",18089,482875,290516.83,34518.26,72445.6,36296.04,30762.4,203754.31,35773.87,30439.53,23568.56,19361.28,63013.59,13.89,64.35,13.05,66.72,25.33,12.2,0.28,0.82,0.04,3310919.07,19.3,36
"2806",18001,33625,18665,2702,5956,2816,2042,13709,2174,1855,1462,1261,4506,14.45,66.52,13.4,97.31,0.14,3.32,0.17,0.2,0.03,73600,20,28
"2807",18035,118769,76532,7009,14680,10685,14005,55121,7632,7210,6128,5000,15989,20.79,64.67,13.46,90.73,6.72,1.1,0.23,0.66,0.05,197000,18.4,33
"2808",18085,74057,44618,5519,11519,5492,4491,31438,5305,4609,3737,3053,8877,13.48,65.46,11.99,94.58,0.6,5.03,0.25,0.55,0.01,297400,18.39,30
"2809",47085,17929,10992,1072,2451,1171,954,7060,1319,1257,1145,970,2655,11.85,59.03,14.81,95.52,2.94,0.83,0.27,0.26,0.01,18300,28.03,42
"2810",18129,27061,16307,1718,4368,1970,1327,11134,2141,1785,1430,1122,3363,12.18,63.63,12.43,97.97,0.86,0.44,0.27,0.16,0,20200,15.55,33
"2811",18117,19306,11478,1301,2831,1297,1072,7770,1328,1266,1040,902,2868,12.27,61.65,14.86,97.9,0.63,0.56,0.31,0.17,0.01,19100,26.17,43
"2812",18061,34325,21490,2215,5024,2672,1970,15008,2634,2346,1870,1299,3929,13.52,64.81,11.45,98.38,0.37,0.96,0.28,0.21,0.01,26200,19.72,35
"2813",18143,22960,14390,1693,3331,1592,1516,10075,1616,1485,1215,1003,2542,13.54,65.76,11.07,98.64,0.05,0.97,0.16,0.18,0,22300,28.64,45
"2814",18173,52383,32644,3445,8101,3753,2526,21833,4254,3984,2976,2125,5665,11.99,63.72,10.81,97.46,1,0.65,0.15,0.63,0.05,39700,13.68,29
"2815",47057,20659,13341,1261,2676,1312,1185,8797,1485,1503,1267,1084,2586,12.09,61.64,12.52,98.41,0.32,1.09,0.15,0.09,0.02,21200,39.93,55
"2816",47181,16842,10953,851,2084,1073,1130,7536,1150,1130,932,869,2290,13.08,62.17,13.6,91.92,6.8,0.84,0.2,0.25,0.01,14000,38.7,48
"2817",18003,331849,202138,25440,51682,24119,21903,145529,24482,20706,14974,11276,37760,13.87,67.09,11.38,83.08,11.31,4.18,0.36,1.4,0.04,1278600,14.31,29
"2818",47097,27101,17114,1838,3758,1871,2040,12353,1851,1606,1371,1056,3268,14.43,66.23,12.06,63.82,34.08,1.16,0.62,0.16,0.02,35800,37.74,47
"2819",18005,71435,43832,5260,10741,4441,4000,29622,5312,4824,3977,3047,8652,11.82,63.87,12.11,94.17,1.83,2.24,0.15,1.9,0.04,139100,16.22,33
"2820",18167,105848,66584,6462,13562,8940,10391,48186,7387,6305,4934,3964,15048,18.26,64.44,14.22,90.66,6.04,1.2,0.27,1.22,0.04,190800,18.97,36
"2821",47065,307896,193845,18444,40978,20667,20974,130966,23534,21913,16258,13194,42609,13.52,61.84,13.84,76.32,20.14,1.78,0.29,1.27,0.06,606700,19.29,39
"2822",18125,12837,7803,785,1758,857,662,5138,914,862,728,688,1964,11.83,59.83,15.3,99.1,0.1,0.58,0.12,0.14,0.04,6800,24.43,40
"2823",18127,146798,93024,9488,21304,11747,9688,63866,12237,10480,7853,5598,15972,14.6,64.48,10.88,95.33,0.92,4.82,0.22,0.91,0.03,384100,11.74,27
"2824",18007,9421,5318,626,1526,709,432,3764,640,501,507,380,1477,12.11,62.8,15.68,96.9,0.21,2.6,0.14,0.08,0,25100,13.74,32
"2825",18115,5623,3453,330,811,394,300,2304,428,368,330,279,773,12.34,61.27,13.75,98.7,0.48,0.44,0.12,0.14,0.02,3100,21.61,31
"2826",47123,38961,24179,2482,5573,2624,2339,16091,2581,2766,2394,1931,5143,12.74,61.97,13.2,94.87,2.27,1.76,0.36,0.36,0.02,83300,33.27,52
"2827",18071,41335,25283,2905,5861,2816,2605,17951,2757,2570,2067,1721,5503,13.11,64.64,13.31,96.13,0.55,2.69,0.24,0.78,0.06,94800,20.18,37
"2828",18097,860454,543171,63640,123504,57565,62811,403592,59601,49391,35766,29426,95534,13.99,68.65,11.1,70.49,24.17,3.87,0.25,1.43,0.04,3148200,18.36,35
"2829",18055,33157,19898,2070,4683,2246,1760,13386,2382,2213,1835,1528,5060,12.08,60.74,15.26,98.59,0.08,0.81,0.31,0.22,0.02,26400,20.84,42
"2830",47189,88809,56924,6038,13394,6068,4625,38848,6957,6319,4943,3730,8580,12.04,65.62,9.66,91.5,6.26,1.27,0.32,0.48,0.03,127100,19.11,33
"2831",18149,23556,13975,1520,3658,1767,1254,9579,1743,1367,1278,1142,3269,12.82,62.65,13.88,97.52,0.22,2.18,0.24,0.2,0.03,42800,28.02,42
"2832",47109,24653,14898,1522,3349,1546,1412,9551,1676,1763,1555,1307,3930,12,58.5,15.94,92.22,6.23,0.93,0.2,0.13,0,30000,31.46,52
"2833",47157,897472,554621,68427,144354,65962,61799,406643,65848,54949,38328,29342,89581,14.24,69.02,9.98,47.34,48.56,2.6,0.2,1.64,0.04,2033100,19.22,37
"2834",18139,18261,10689,1245,2850,1218,928,7425,1264,1122,845,815,2695,11.75,63.09,14.76,97.69,0.6,0.5,0.16,0.47,0.02,19800,20.36,32
"2835",18133,36019,23083,2215,4789,3037,3210,16778,2340,2107,1785,1564,4441,17.34,66.03,12.33,94.87,2.93,1.14,0.33,0.52,0.04,48400,18.78,35
"2836",18009,14048,8414,913,1990,901,719,5485,993,997,831,670,2169,11.53,59.71,15.44,98.4,0.12,0.59,0.32,0.16,0,14100,18.73,35
"2837",47113,91837,56827,6367,13435,7113,6904,40771,6688,5672,4261,3350,11293,15.26,65.96,12.3,65.2,32.46,1.71,0.16,0.63,0.01,142200,21.24,39
"2838",28047,189601,119211,13556,27545,14828,14502,87212,12923,11253,8609,7501,21002,15.47,67.68,11.08,73.15,21.09,2.59,0.45,2.6,0.09,513000,19.75,42
"2839",28065,13962,8070,1011,2229,1178,931,5652,929,879,718,616,1928,15.11,63.69,13.81,41.66,57.38,0.77,0.14,0.18,0.01,9100,33.55,63
