"ZCTA","minDisMH","timeDrive","countDrive"
41049,14.4,24.66,1
41051,8.67,18.74,22
41052,12.7,23.76,3
41055,12.24,18.92,2
41056,4.2,0,2
41059,6.34,23.42,13
41062,10.61,19.98,2
41063,16.39,28.82,2
41071,1.69,0,43
41073,0.42,0,43
41074,1.72,5.41,41
41075,3.02,9.02,41
41076,3.77,11.64,40
41080,4.59,23.25,8
41083,9.13,18.65,1
41085,2.4,14.82,28
41086,8.64,17.08,2
41091,10.15,9.27,8
41092,14.36,25.3,2
41093,13.01,25.44,1
41094,10.36,10.67,18
41095,5.56,0,1
41097,2.4,0,1
41098,10.64,20.83,1
41099,2.08,11.72,39
41101,0.88,0,11
41102,4.9,0,8
41121,11.15,19.94,3
41124,18.68,28.03,1
41129,9.94,20.1,10
41132,3.33,18.41,1
41139,3.8,13.18,7
41142,9.86,21.5,1
41143,1.66,0,3
41144,6.52,0,5
41146,6.04,8.61,2
41149,6.57,15.15,1
41164,15.28,22.42,1
41166,10.89,28.25,1
41168,2.48,0,1
41169,2.38,13.52,7
41171,1.37,0,3
41174,2.83,16.7,2
41175,7.49,18.96,2
41179,8.26,0,1
41180,14.18,27.65,1
41183,4.13,16.86,7
41189,16.05,20.48,2
41201,9.79,16,2
41203,8.92,19.15,1
41204,7.95,18.87,3
41214,10.82,15.82,1
41216,3.5,14.95,5
41219,12.63,23.18,2
41222,5.06,13.11,5
41224,7.55,0,2
41230,6.2,0,3
41231,12.53,20.75,1
41232,11.66,20.48,4
41234,4.11,7.95,4
41238,11.02,20.9,3
41240,1.3,0,5
41250,13.44,25.19,1
41254,8.99,16.63,2
41255,9.21,19.21,2
41256,5.93,13.05,5
41257,10.53,21.38,2
41260,3.46,10.32,4
41262,6.48,11.1,4
41263,4.72,8.22,5
41264,10.13,14.33,5
41265,4.34,16.29,5
41267,7.28,19.22,1
41268,1.73,7.16,6
41271,5.36,12.53,5
41274,4.27,10.63,7
41301,2.97,0,1
41311,1.02,0,1
41314,13.32,26.32,1
41332,12.39,19.01,3
41339,3.94,0,1
41348,7.75,25.58,5
41352,10.23,14.66,3
41360,8.04,16.43,2
41365,6.32,17.61,3
41385,12.6,27.86,1
41397,8.89,14.62,2
41408,12.65,24.9,3
41421,7.13,22.92,2
41425,11.96,26.18,2
41464,8.24,23.1,1
41465,1.52,0,5
41472,3.17,0,2
41501,3.37,0,1
41503,1.11,9.31,3
41514,3.79,11.69,3
41517,9.55,20.6,2
41519,5.93,19.6,3
41526,9.2,9.15,1
41527,1.84,0,3
41531,4.09,15.98,2
41535,3.44,12.11,4
41537,12.67,20.03,2
41538,16.56,23.85,1
41543,7.62,20.76,2
41544,7.01,22.32,3
41555,8.31,20.98,2
41557,10.73,21.85,1
41558,9.05,26.08,1
41559,18.29,23.09,1
41560,11.56,15.39,1
41562,13.2,17.32,1
41563,8.4,29.99,1
41564,7.42,17.9,3
41567,5.29,16.82,2
41572,17.28,26.79,1
41601,6.32,9.48,5
41602,1.2,13.2,5
41603,9.03,14.92,3
41605,4.98,15.71,3
41607,5.87,12.85,5
41615,8.28,18.19,3
41616,10.27,18.56,2
41619,12.97,25.75,2
41621,4.89,7.7,5
41622,12.9,18.87,3
41630,14.55,22.6,3
41631,7.92,21.03,3
41635,6.2,18.36,3
41640,12.12,28.94,1
41642,8.23,11.97,5
41643,16.71,24.67,3
41645,12.52,16.04,3
41647,13.48,29.62,1
41649,8.39,11.25,4
41653,0.93,0,5
41655,11.32,26.71,2
41659,5.97,17.02,3
41663,7.3,19.01,3
41666,17.43,27.62,3
41701,2.78,0,6
41712,6.91,15.45,5
41713,5.54,19.12,6
41714,10.36,9.35,2
41719,2.23,14.64,6
41721,3.72,0,1
41722,5.56,12.47,5
41723,6.3,24.04,5
41725,1.82,8.98,5
41727,4.82,21.09,4
41729,1,8.81,6
41739,6.47,14.22,5
41740,1.34,0,5
41745,2.97,22.24,1
41746,10.65,21.88,4
41749,4.71,0,5
41751,8.6,15.49,5
41754,5.52,28.07,4
41759,10.55,22.96,7
41760,12.02,20.31,5
41764,8.18,23.53,1
41772,6.11,25.24,1
41773,11.07,23.54,6
41774,11.7,24.92,4
41775,5.61,21.26,1
41776,5.43,11.99,5
41804,8.23,26.34,1
41810,7.32,16.19,2
41812,9.53,25.2,2
41815,3.17,12.31,2
41817,7.92,15.61,1
41822,5.39,13.67,1
41824,2.1,14.35,2
41825,8.8,18.6,2
41826,3.12,13.23,2
41831,6.21,15.62,1
41832,5.87,22.42,2
41834,8.94,19.82,2
41835,9.05,21.28,2
41836,7.38,23.86,2
41837,1.49,0,2
41838,5.27,11.81,2
41839,11.78,23.49,1
41840,6.03,14.05,2
41843,8.31,24.34,1
41844,12.4,24.97,1
41845,4.66,15.75,2
41847,6,15.16,3
41848,8.5,17.42,2
41849,3.69,10.86,2
41855,4.81,10.82,2
41858,4.18,0,2
42001,2.85,0,5
42003,5.5,0,4
42020,6.32,8.61,1
42023,16.86,25.2,1
42024,10.48,19.48,3
42025,20.12,24.58,5
42027,10.17,19.72,4
42028,6.73,9.71,1
42029,15.86,21.61,4
42035,15.94,23.6,2
42036,10.92,20.6,1
42037,8.93,26.75,1
42038,9.33,22.75,2
42039,12.62,26.9,4
42040,12.32,23.17,5
42041,15.28,19.6,8
42045,17.35,25.79,2
42047,8.91,18.27,1
42048,14.05,18.46,1
42049,9.1,11.61,3
42050,14.4,22.73,2
42051,8.35,16.18,8
42053,10.77,20.05,4
42054,10.95,26.37,1
42055,17.77,24.46,2
42056,15.97,25.82,3
42058,8.92,15.11,4
42060,12.17,15.31,4
42061,13.47,23.9,6
42064,13.09,14.93,1
42066,1.08,0,4
42069,10.95,23.64,8
42071,2.82,0,1
42078,3.12,0,1
42079,14.15,21.96,4
42081,11.56,22.24,3
42082,15.26,20.95,4
42084,14.81,25.39,1
42085,17.28,27.41,8
42086,5.97,13.6,5
42087,11.73,18.09,1
42088,11.89,21.37,4
42101,6.14,0,5
42102,1.35,7.04,5
42103,4.78,0,5
42104,8.47,17.88,5
42120,8.64,15.08,2
42122,9.66,19.13,7
42123,15.7,24.51,3
42124,10.3,15.45,3
42127,4.76,0,3
42129,3.54,0,3
42130,11.16,15.65,2
42133,17.01,27.87,2
42134,2.19,0,1
42140,11.02,17.29,1
42141,5.21,0,5
42151,10.32,23.04,1
42153,12.01,25.08,3
42154,8.15,23.9,1
42156,13.2,15.15,3
42157,11.36,17.49,1
42159,9.25,28.56,5
42160,12.54,15.13,3
42163,13.16,22.51,2
42164,2.07,0,3
42166,10.74,17.79,3
42167,1.75,0,1
42170,12.43,16.67,4
42171,15.04,19.92,8
42202,14.35,24.69,2
42206,13.07,16.17,5
42207,9.99,13.92,2
42210,2.13,0,1
42211,4.1,0,5
42214,13.52,25.83,2
42215,15.48,22.15,5
42217,14.2,19.35,7
42220,19.01,29.24,1
42223,9.24,23.54,9
42232,11.24,14.78,5
42234,13.08,23.29,5
42236,10.44,29.42,4
42240,1.42,0,5
42256,14.58,20.64,1
42259,9.21,17.95,1
42261,2.94,0,2
42262,4.85,22.38,9
42265,11.58,20.66,1
42266,8.03,15.62,4
42274,9.76,18.4,5
42275,12.89,18.81,1
42276,1.8,0,1
42285,6.9,8.41,1
42286,12.96,25.32,9
42301,5.06,0,10
42303,2.1,0,10
42320,5.69,0,2
42321,9.65,18.08,1
42322,20.16,28.42,2
42323,11.04,19.86,1
42325,12.6,27.45,1
42326,12.79,20.76,1
42328,12.53,23.19,1
42330,11.88,15.9,2
42332,8.57,19.11,2
42333,8.17,15.9,2
42337,12.81,20.35,1
42338,12.19,28.89,1
42344,10.3,19.09,1
42345,4.57,0,1
42347,9.47,18.43,1
42348,6.24,0,3
42349,12.63,25.54,1
42351,8.74,16.71,12
42352,17.45,28.25,5
42354,5.87,8.2,1
42355,5.7,18.05,11
42356,11.83,25.33,5
42361,15.18,27.99,1
42366,9.94,15.59,9
42367,4.32,7.06,1
42368,17.78,27.74,1
42369,11.42,17.44,2
42370,8.88,16.54,1
42372,16.13,26.11,3
42374,12.28,18.98,1
42376,10.56,20.49,9
42378,17.02,26.26,4
42404,9.14,13.32,1
42406,12.45,16.36,3
42408,14.45,17.12,5
42409,13.86,20.77,1
42410,5.47,6.73,3
42411,10.92,21.68,2
42413,8.66,12.15,3
42420,5.93,0,12
42431,1.33,0,4
42436,7.77,19.8,4
42437,2.42,0,2
42440,8.65,12.68,4
42441,6.95,16.6,4
42442,15.18,18.11,4
42445,2.78,0,2
42450,0.6,0,4
42451,9.51,16.52,14
42452,14.19,18.01,2
42453,17.41,25.23,3
42455,21.19,24.59,5
42456,14.54,19.27,3
42458,11.13,16.22,10
42459,13.11,14.92,2
42461,9.33,16.87,1
42462,9.33,14.61,1
42463,10.77,16.68,2
42464,12.18,19.46,4
42501,11.96,0,3
42503,9,0,3
42518,3.06,0,5
42519,8.32,17.88,4
42528,12.67,14.96,3
42533,2.2,5.47,3
42539,1.61,0,1
42541,10.74,16.81,2
42544,12.85,28.82,1
42553,9.13,11.71,3
42565,14.32,27.02,1
42566,11.17,26.83,1
42567,15.53,20.2,2
42602,3.52,0,4
42603,10.83,9.51,4
42629,8.08,0,3
42631,1.57,4.07,2
42633,3.36,0,6
42634,13.92,18.54,1
42635,6.2,14,3
42638,4.2,10.04,2
42642,4.55,11.65,4
42647,10.06,10.81,2
42649,9.14,10.67,3
42653,4.79,0,2
42701,1.97,0,7
42712,11.86,19.26,1
42713,9.74,11.76,2
42715,13.93,25.9,2
42716,12.68,12.14,5
42717,18.61,18.48,2
42718,5.88,0,3
42721,15.58,20.73,2
42722,12.09,28.36,1
42724,13.47,20.03,5
42726,9.59,24.35,1
42728,1.74,0,5
42731,13.51,24.24,1
42732,16.76,29.8,4
42733,10.08,21.5,2
42740,11.47,16.44,6
42741,10.15,17.8,3
42743,3.64,0,2
42746,12.09,26.52,1
42748,2.05,0,5
42749,7.16,12.08,2
42753,13.44,25.52,3
42754,2.69,0,1
42757,15.81,20.9,1
42758,8.97,18.59,2
42762,8.21,12.33,1
42764,15.76,24.57,1
42765,4.24,0,2
42776,13.88,20.81,6
42782,10.87,27.16,2
42784,15.77,21.8,6
42788,17.75,27.53,4
43001,10.06,10.29,14
43002,4.09,9.59,43
43003,11.23,19.07,9
43004,3.8,10.4,48
43005,14.45,24.81,4
43006,7.95,13.04,1
43008,9.51,18.72,9
43009,8.16,20.01,4
43010,10.8,22.84,9
43011,14.72,21.37,2
43014,2.11,0,3
43015,0.65,0,9
43016,0.85,9.66,43
43017,1.51,0,46
43019,12.73,14.62,7
43021,8.89,12.84,44
43022,8.88,12.27,3
43023,4.68,0,9
43025,6.96,18.99,9
43026,4.99,0,44
43028,4.93,18.83,3
43029,13.58,24.23,2
43030,7.63,20.87,13
43031,16.78,23.06,11
43032,6.32,14.31,10
43033,10.72,17.75,21
43035,1.96,0,55
43036,13.41,17.65,4
43037,11.73,19.42,10
43040,3.07,0,9
43044,12.03,22.2,9
43045,7.72,12.56,1
43046,13.29,23.74,12
43050,1.55,0,3
43054,7.23,11.19,55
43055,5.7,0,8
43056,6.35,11.54,7
43060,13.21,21.79,5
43061,7.72,13.78,8
43062,10.53,16.77,24
43064,10,16.54,19
43065,4.99,13.72,41
43066,10.99,18.14,6
43067,12.92,18.12,3
43068,3.29,0,53
43070,14.41,25.44,5
43071,4.55,0,7
43072,14.1,19.91,2
43074,13.29,20.71,13
43076,13.6,26.68,7
43077,8.44,18.2,4
43078,1.69,0,10
43080,6.5,21.6,9
43081,2.79,0,56
43082,5.17,10.3,46
43084,13.32,28.47,1
43085,1.52,0,59
43101,16.36,28,1
43102,12.27,23.76,4
43103,9.44,19.7,11
43105,10.38,22.86,5
43106,10,13.19,1
43107,12.63,17.25,6
43109,2.62,6.45,55
43110,6.71,16.17,49
43111,13.49,17.32,6
43112,8.55,13.42,9
43113,3.16,0,1
43115,13.97,26.35,6
43116,6.88,22.19,19
43117,11.68,19.23,26
43119,4.61,8.9,41
43123,3.81,0,52
43125,7.56,11.1,47
43126,7.2,14.36,36
43127,9.36,9.42,9
43128,14.86,22.18,1
43130,1.86,0,7
43136,9.14,17.98,32
43137,6.96,17.63,31
43138,2.54,0,6
43140,1.89,0,4
43142,11.14,18.61,1
43143,19.32,24.17,3
43144,16.43,27.74,6
43145,13.37,16.51,1
43146,8.16,25.96,1
43147,1.37,0,47
43148,11.22,21.73,3
43149,8.61,18.86,6
43150,13.61,17.61,3
43151,14.45,25.25,2
43154,7.81,17.25,1
43155,9.02,18.49,6
43156,12.74,21.2,4
43157,11.25,17.9,4
43158,10.05,12.88,3
43160,0.62,0,1
43162,11.34,15.63,20
43164,12.83,19.46,2
43201,0.07,0,62
43202,1.81,5.51,62
43203,1.11,0,62
43204,0.69,0,61
43205,0.21,0,62
43206,0.87,0,59
43207,1.99,0,55
43209,1.92,0,58
43210,0.88,0,62
43211,1.82,0,62
43212,1.2,7.34,62
43213,1.54,0,55
43214,2.87,5.71,61
43215,0.78,0,62
43217,9.41,13.67,47
43219,1.2,0,59
43220,0.81,0,57
43221,2.55,7.13,54
43222,0.71,4.11,62
43223,1.49,0,61
43224,2.31,9.06,60
43227,1.23,7.27,57
43228,1.45,0,54
43229,0.38,0,61
43230,1.52,0,62
43231,2.23,6.68,59
43232,0.58,0,50
43235,3.71,11.17,54
43240,4.58,6.96,56
43302,2.61,0,4
43310,16.58,27.8,2
43311,1.13,0,5
43314,12.05,15.42,7
43315,6.2,15.94,3
43316,18.59,25.87,4
43317,11.75,13.56,5
43318,11.09,18.98,5
43319,13.42,18.88,5
43320,5.11,11.09,7
43321,7.79,14.75,3
43322,6.47,12.08,3
43323,16.84,21.06,4
43324,9.16,14.56,4
43326,1.81,0,1
43331,18.53,23.23,2
43332,16.47,26.82,4
43333,14.2,17.84,4
43334,13.06,21.73,5
43336,12.45,18.94,5
43337,12.74,24.54,3
43338,5.01,0,6
43340,13.38,20.37,1
43341,13.07,21.77,3
43342,9.38,18.04,3
43343,14.45,22.74,5
43345,13.1,18.02,1
43347,13.15,17.5,5
43348,13.56,16.36,4
43351,25.1,27.06,4
43356,11.62,18.37,6
43357,0.81,0,6
43358,16.64,26.49,2
43360,8.93,18.76,5
43402,2.25,0,9
43403,1.15,6.14,6
43406,14.11,22.82,4
43407,8.76,22.87,1
43408,10.21,21.02,12
43410,13.67,11.7,2
43412,11.17,13.11,17
43413,10.75,19.67,7
43416,15.59,22.25,2
43420,3.28,0,2
43430,12.93,21.05,13
43431,13.65,19.43,1
43432,17.39,27.92,1
43433,2.22,7.39,4
43434,5.99,13.74,19
43435,11.16,19.21,1
43437,9.9,26.26,7
43439,8.99,13.2,2
43440,8.88,14.11,4
43442,9.2,12.03,1
43443,13.96,22.11,15
43445,13.67,20.72,10
43447,7.25,15.79,21
43449,16.22,23.52,2
43450,10.85,18.78,5
43451,4.44,17.03,3
43452,3.85,0,5
43458,18.19,27.06,1
43460,3.03,9.72,30
43462,8.81,21.22,7
43463,9.53,11.71,27
43464,9.84,18.35,5
43465,6.2,12.57,24
43466,10.29,25.75,3
43468,10.46,16.81,16
43469,18.29,20.15,12
43501,8.09,12.46,2
43502,10.75,16.66,7
43504,8.65,9.56,23
43505,13.7,19.21,1
43506,0.64,0,2
43512,1.35,0,8
43515,9.63,12.91,7
43517,12.19,14.79,5
43518,17.28,26.58,4
43519,7.92,17.31,9
43521,11.76,18.04,3
43522,12.69,23.14,12
43523,10.51,18.75,3
43524,16.08,25.88,3
43525,8.02,14.35,22
43526,18.08,28.35,4
43527,13.25,17.88,7
43528,4.2,0,27
43529,16.73,28.6,4
43531,6.15,13.85,2
43532,10.33,18.53,3
43533,13.8,21.04,3
43534,13.73,17.94,6
43535,10.43,19,3
43536,14.91,25.49,6
43537,1.42,0,30
43540,15.79,19.17,6
43541,13.58,27.81,3
43542,5.66,13.18,25
43543,13.88,15.97,2
43545,0.34,0,9
43547,15.77,27.96,2
43548,15.44,28.62,7
43549,8.25,14.18,6
43551,5.02,0,30
43553,6.28,13.1,6
43554,10.92,19.37,2
43555,9.54,10.38,11
43556,13.38,18.16,6
43557,9.86,16.84,9
43558,12.68,15.65,18
43560,2.64,0,26
43565,6.01,15.09,6
43566,9.25,13.7,29
43567,2.64,0,6
43569,8.88,16.67,6
43570,0.37,0,4
43571,11.32,16.98,27
43604,0.32,0,27
43605,1.11,0,27
43606,1.11,0,27
43607,2.48,0,27
43608,1.86,3.56,30
43609,1.41,6.78,27
43610,0.6,0,30
43611,4.8,11.2,29
43612,2.54,4.58,30
43613,1.63,0,30
43614,1.61,0,30
43615,2.94,0,27
43616,5.62,0,27
43617,1.37,0,27
43619,2.98,7.74,27
43620,0.17,0,27
43623,0.31,0,27
43701,1.78,0,5
43711,10.22,14.8,5
43713,9.21,14.64,4
43716,9.87,26.56,2
43717,5.29,6.6,6
43718,6.7,8.06,4
43719,5.45,0,4
43720,15.51,23.07,5
43721,13.99,19.37,12
43722,8.64,16.06,6
43723,4.65,14.19,6
43724,0.61,0,1
43725,1.69,0,6
43727,13.5,23.14,5
43731,18.88,24.48,5
43732,13.33,26.08,1
43733,7.36,17.1,6
43734,8.59,17.04,5
43735,9.87,16.92,5
43736,10.91,15.35,9
43738,11.53,19.36,5
43740,10.99,17.54,11
43746,8.05,19.98,5
43747,8.9,16.22,2
43748,16.03,28.74,3
43749,12.63,22.56,4
43750,4.83,16.78,5
43754,7.5,16.5,2
43755,1.5,0.65,5
43756,16.6,27.97,1
43759,0.59,10.96,11
43762,4.2,18.61,10
43766,13.07,25.98,3
43767,7.7,20.27,9
43768,0.34,0,5
43771,9.72,24.39,5
43772,11.55,23.71,6
43773,10.91,21.87,1
43777,11.65,17.03,5
43778,5.22,16.01,5
43779,9.82,16.61,1
43780,10.89,15.32,6
43782,15.94,28.42,3
43783,22.33,29.63,3
43786,11.27,29.48,2
43788,14.32,26.14,1
43793,2.11,0,2
43802,14.47,28.78,5
43804,15.42,24.59,4
43805,14.09,27.52,1
43811,7.89,12.24,1
43812,1.43,0,1
43821,14.38,23.7,6
43824,12.04,23.27,1
43830,9.28,21.91,11
43832,19.94,22.72,8
43836,11.35,19.09,1
43840,12.96,24.18,3
43842,14.28,19.36,6
43843,11.74,21.5,1
43844,14.32,22.6,1
43845,9.6,16.16,1
43901,10.38,23.41,3
43903,13.94,21.54,2
43905,3.41,17.19,9
43906,5.74,14.11,10
43907,2.09,0,6
43910,8.19,16.14,9
43912,4.13,11.44,11
43913,7.59,19,8
43914,11.32,19.74,2
43915,10.26,25.26,2
43917,13,27.85,1
43920,0.42,0,7
43925,12.51,19.78,4
43926,9.77,19.17,13
43927,4.12,10.48,12
43928,6.36,18.48,4
43931,2.33,15.18,3
43932,13.07,27.29,6
43934,4.08,11.34,11
43935,3.38,0,10
43938,5.64,15.47,7
43939,8.39,17.96,11
43940,3.76,20.12,10
43942,9.65,17.52,1
43943,11.6,23.5,1
43944,6.51,13.43,7
43945,14.34,26.74,1
43946,6.95,29,3
43947,4.25,11.16,10
43948,11.17,25.06,3
43950,2.1,0,12
43951,4.07,20.63,6
43952,3.43,0,7
43953,1.98,0,7
43961,8.33,19.08,13
43962,13.17,22.33,1
43963,7.21,12.21,11
43964,9.89,24.41,3
43967,5.21,14.13,10
43968,5.04,16.4,7
43970,14.82,27.87,1
43971,5.79,10.65,12
43972,2.04,9.71,12
43974,9.26,19.21,11
43976,10.47,16.11,5
43977,7.49,20.63,6
43985,10.39,26.91,3
43986,9.79,21.43,2
43988,13.87,28.41,2
44001,4.92,0,13
44004,1.08,0,5
44010,10.59,16.76,5
44011,4.56,13.69,44
44012,7.29,18.01,25
44017,1.26,0,63
44021,5.67,18.76,7
44022,3.92,18.26,23
44023,13.13,22.63,20
44024,1.52,0,17
44026,9.59,16.58,32
44028,8.59,13.04,27
44030,4.56,0,4
44032,19.95,25.33,3
44035,1.48,0,16
44039,5.02,15.92,31
44040,7.65,10.01,36
44041,8.32,11.08,7
44044,10.19,17.67,7
44045,2.52,6.26,18
44046,7.44,13.96,7
44047,13.79,23.8,3
44048,7.55,16.3,4
44049,14.5,22.02,11
44050,10.85,18.51,7
44052,1.49,0,15
44053,1.34,0,14
44054,4.16,13.37,22
44055,1.41,0,19
44056,2.85,11.47,37
44057,5.68,0,10
44060,1.03,0,23
44062,3.08,0,7
44064,11.18,16.29,11
44065,5.45,17.86,14
44067,6.26,11.46,54
44070,2.66,7.7,65
44072,9.22,22.42,28
44074,11.25,18.18,13
44076,9.6,24.9,3
44077,3.4,0,18
44080,8.63,15.94,9
44081,7.66,12.05,7
44082,16.56,20.22,1
44084,17.57,28.91,3
44085,12.16,29.81,2
44086,13.65,17.68,11
44087,1.29,0,32
44089,9.19,19.03,13
44090,20.04,28.14,4
44092,2.13,7.42,61
44093,19.58,27.6,2
44094,3.36,0,36
44095,2.56,11.72,34
44099,6.15,22.88,7
44101,0.6,1.72,73
44102,0.9,0,72
44103,1,0,76
44104,1.35,6.99,68
44105,1.21,0,73
44106,0.79,0,71
44107,0.28,0,66
44108,0.09,0,73
44109,0.83,0,72
44110,2.03,6.92,68
44111,1.65,0,65
44112,0.78,0,65
44113,0.74,0,72
44114,0.82,0,77
44115,0.37,0,73
44116,0.75,0,70
44117,2.59,5.37,72
44118,1.17,0,62
44119,1.03,0,63
44120,1.06,0,66
44121,1.72,6.96,55
44122,0.62,0,64
44123,1.75,6.31,56
44124,3.74,0,46
44125,1.07,0,73
44126,1.17,0,60
44127,0.42,0,73
44128,1.71,9.83,62
44129,0.77,0,67
44130,2.1,0,52
44131,1.27,0,68
44132,1.7,0,53
44133,5.08,11.1,46
44134,0.62,0,66
44135,2.03,6.76,70
44136,3.9,12.32,51
44137,0.92,0,72
44138,5.38,9.4,36
44139,4.99,12.51,41
44140,4.57,7.53,52
44141,9.04,13.18,72
44142,0.99,0,62
44143,3.39,9.06,53
44144,2.53,6.43,73
44145,1.8,0,49
44146,2.59,0,65
44147,6.18,16.04,52
44149,4.4,9.91,36
44201,12.03,19.04,17
44202,8.12,12.04,17
44203,1.53,0,30
44212,1.85,0,17
44214,4.43,18.36,11
44215,7.15,13.21,6
44216,6.25,16.38,37
44217,7.18,17.88,13
44221,1.1,0,40
44223,3.31,9.28,30
44224,2.98,0,34
44230,6.38,14.44,28
44231,14.35,24.2,10
44233,7.42,11.02,33
44234,13.2,27.94,3
44235,14.84,27.85,5
44236,3.1,0,45
44240,1.53,0,29
44241,7.08,11.38,22
44243,1.13,6.08,29
44250,3.22,11.91,45
44251,11.34,19.4,8
44253,11.47,15.17,9
44254,12.89,19.43,11
44255,10.13,22.52,5
44256,0.74,0,15
44260,7.32,15.11,40
44262,2.08,5.85,37
44264,6.1,15.36,27
44265,11.79,16.6,26
44266,2.76,0,25
44270,1.16,0,22
44272,8.08,13.25,24
44273,8.25,14.5,24
44274,7.79,14.23,30
44275,16.65,24,4
44276,5.08,9.99,11
44278,1.45,0,34
44280,5.88,12.94,10
44281,8.39,13.03,31
44285,11.81,16.71,13
44286,8.52,19.58,59
44287,8.24,22.41,1
44288,12.68,19.92,10
44301,1.38,0,49
44302,0.41,0,40
44303,0.97,0,36
44304,0.28,0,47
44305,1.78,0,38
44306,1.05,0,48
44307,1.08,0,36
44308,0.41,0,41
44310,1.43,0,35
44311,0.2,0,48
44312,3.19,8.91,47
44313,3.41,7.32,31
44314,1.97,6.54,39
44319,4.23,10.66,45
44320,1.13,0,37
44321,3.78,10.34,30
44333,1.66,0,29
44401,12.89,15.15,23
44402,10.15,21.76,10
44403,5.34,7.73,36
44404,9.17,17.72,10
44405,2.49,7.5,31
44406,5.77,0,26
44408,9.36,16.94,20
44410,1.1,0,26
44411,12.7,19.33,10
44412,16.36,19.56,18
44413,14.62,18.9,15
44417,10,14.73,4
44418,8.72,17.98,12
44420,1.04,0,36
44423,11.45,15.94,3
44425,5.72,7.83,33
44427,15.33,22.4,4
44428,13.51,22.26,4
44429,15.28,23.34,17
44430,3.12,5.68,22
44431,6.61,12.61,13
44432,2.15,0,10
44436,4.99,8.38,31
44437,3.05,8.41,36
44438,2.15,4.79,33
44439,2.92,9.69,2
44440,3.25,8.59,36
44441,7.38,21.9,7
44442,6.52,9.56,25
44443,7.21,18.02,21
44444,9.82,15.79,17
44445,11.08,22.94,13
44446,1.28,0,36
44449,8.58,19.59,10
44450,8.62,19.88,3
44451,7.58,17.71,29
44452,4.66,8.74,25
44454,9.52,23.22,2
44455,8.78,21.85,7
44460,1.45,0,16
44470,8.74,14.76,12
44471,1.95,0,31
44473,5.64,12.84,35
44481,1.06,0,15
44483,2.15,0,26
44484,2.82,0,36
44485,0.99,0,15
44490,3.63,8.46,16
44491,10.37,22.78,9
44493,7.51,12.54,4
44502,1.24,0,32
44503,1.15,4.49,36
44504,0.54,0,36
44505,2.35,0,32
44506,2.44,5.49,37
44507,0.8,3.2,32
44509,1.97,0,36
44510,0.82,3.44,36
44511,1.39,7.8,27
44512,1.58,0,27
44514,1.73,0,28
44515,0.3,0,36
44601,1.62,0,15
44606,9.38,17.5,8
44607,10.74,17.36,2
44608,11.67,23.28,10
44609,8.05,13.91,6
44610,8.16,6.61,4
44611,12.36,26.85,5
44612,11.55,17.57,21
44613,7.49,19.84,21
44614,9.23,16.35,24
44615,1.88,0,1
44618,7.5,12.98,25
44620,8.57,18.31,1
44621,12.2,14.22,3
44622,3.98,10.99,10
44624,17.01,21.36,4
44625,14.75,25.81,1
44626,9.47,15.36,18
44627,11.61,24.45,4
44628,10.43,24.93,1
44629,12.17,20.72,3
44632,9.17,13.91,35
44633,6.9,16.74,10
44634,7.31,17.93,6
44637,10.27,22.02,4
44638,17.2,27.94,10
44640,7.71,11.23,8
44641,7.5,12.98,23
44643,14.97,21.54,16
44644,11.35,20.98,2
44645,7.05,14.78,14
44646,1.66,0,19
44647,2.79,10,19
44651,10.21,18.92,1
44652,3.31,4.2,23
44653,7.49,8.25,3
44654,3.5,0,4
44656,9.8,23.72,9
44657,14.51,25.04,13
44659,13.17,22.99,15
44661,13.89,22.51,5
44662,5.83,17.55,22
44663,2.71,0,3
44666,8.61,20.37,20
44667,0.21,0,11
44669,9.88,18.92,15
44670,12.73,15.22,16
44671,13.47,22.43,13
44672,5.59,13.87,6
44675,13.35,24.09,4
44676,12.39,20.62,6
44677,4.85,13.3,11
44678,8.92,20.28,3
44680,10.46,16.32,13
44681,14.09,21.91,7
44682,9.05,14.91,3
44683,15.33,14.87,3
44685,2.92,0,42
44687,13.74,13.8,7
44688,12.78,16.93,15
44689,14.39,22.11,10
44690,16.41,16.69,4
44691,3.3,0,9
44693,13.26,25.87,2
44695,14.57,27.55,1
44697,9.57,20.24,17
44702,0.15,0,27
44703,0.61,0,33
44704,1.83,0,26
44705,3.45,9.03,26
44706,4.13,8.94,19
44707,3.49,5.84,23
44708,2.36,0,27
44709,2.95,5.49,33
44710,1.68,4.57,28
44714,3.05,5.38,27
44718,0.98,0,34
44720,1.31,0,41
44721,2.74,0,23
44730,8,8.95,22
44802,13.64,24.33,5
44804,7.55,14.83,4
44805,1.77,0,7
44807,22.66,26.29,2
44809,6.33,10.41,1
44811,16.95,20.78,5
44813,12.51,19.32,8
44814,12.68,18.62,8
44815,10.43,20.51,2
44816,11.13,19.87,14
44817,14.44,23.41,4
44818,17.19,25.95,1
44820,2.18,0,2
44824,8.19,15.42,4
44825,12.57,16.38,1
44826,8.51,10.04,4
44827,8.11,14.08,9
44828,17.99,24.99,2
44830,14.59,23.28,5
44833,2.15,0,10
44836,11.5,16.1,2
44837,15.98,28.12,1
44838,11.73,14.24,13
44839,11.98,14.61,9
44840,13.53,18.02,10
44841,13.36,28.6,2
44842,18.5,24.84,1
44843,6.11,15.59,7
44844,11.96,14.92,1
44846,8.95,10.39,4
44847,7.24,10.68,5
