COUNTYFP,totUnits,occP,vacantP,mobileP,lngTermP,rentalP,unitDens
37051,145839,85.31,14.69,9,19.64,49.05,223.4881726
37053,15557,65.23,34.77,14.32,23.1,17.38,59.39223251
37055,34515,44.74,55.26,5.58,25.91,29.09,90.06489017
37057,74311,88.1,11.9,15.37,29.44,29.88,134.3365024
37059,18582,86.1,13.9,18.6,28.89,22.22,70.46800763
37061,25876,84.17,15.83,36.12,33.19,29.98,31.76006924
37063,133429,92.52,7.48,1.38,16.07,46.23,465.8006621
37065,24945,85.67,14.33,23.9,29.39,40.63,49.35393758
37067,163382,89.78,10.22,3.82,22.44,38.46,400.6622113
37069,28012,88.35,11.65,25.6,25.23,26.72,56.95833409
37071,91779,88.79,11.21,11.13,27.66,33.7,258.0100904
37073,5336,83.9,16.1,32.51,35.84,21.71,15.66597873
37075,6017,54.65,45.35,26.67,43.9,16.03,20.60872151
37077,24069,87.37,12.63,20.91,25.84,26.37,45.24346125
37079,8316,87.29,12.71,38.37,32.48,29.33,31.17667554
37081,226743,89.41,10.59,3.08,20.85,41.08,351.0565577
37083,25919,81.47,18.53,21.94,34.05,37.33,35.81294803
37085,51230,88.01,11.99,21.67,20.38,35.51,86.09743259
37087,35398,74.4,25.6,18.07,29.71,28.09,63.94638776
37089,56939,84.79,15.21,15.37,21.46,27.5,152.6807289
37091,10632,83.7,16.3,26.15,36.23,32.88,30.10517256
37093,20709,85.58,14.42,19.89,20.04,32.36,53.08421211
37095,3249,54.45,45.55,16.81,30.67,31.94,5.305960226
37097,72834,89.58,10.42,13.58,21.95,28.11,126.8467577
37099,27073,61.47,38.53,17.77,26.21,35.46,55.11711067
37101,73685,91.14,8.86,17.37,20.62,28.43,93.12733241
37103,4958,83.44,16.56,32.84,36.94,27.19,10.5183742
37105,24463,88.89,11.11,14.43,24.84,33.37,95.91047456
37107,27550,83.92,16.08,23.58,29.91,40.58,69.0329214
37109,35227,90.9,9.1,21.04,26.82,23.57,119.0745317
37111,21297,84.34,15.66,31.19,31.07,28.17,48.40747509
37113,25557,61.43,38.57,13.72,27.67,27.24,49.56925579
37115,10892,77.6,22.4,25.67,31.99,27.44,24.22527712
37117,11608,81.59,18.41,21.81,37.63,30.25,25.43255709
37119,435795,92.6,7.4,1.41,14.98,43.53,832.3523786
37121,8812,72.19,27.81,17.61,37.01,19.68,39.82804828
37123,16235,64.13,35.87,23.02,31.96,27.35,33.0300452
37125,46638,83.55,16.45,14.93,26.7,24.67,66.84777848
37127,42876,85.64,14.36,19.22,26.37,34.33,79.3353443
37129,109244,85.71,14.29,4.09,17.32,42.79,568.3820478
37131,11670,73.93,26.07,22.46,35.26,30.96,21.74641747
37133,78501,81.61,18.39,14.49,14.99,47.23,103.0281551
37135,57502,91.35,8.65,8.35,19.29,38.06,144.6478844
37137,7721,69.32,30.68,25.51,38.03,24.89,22.94500699
37139,17108,86.39,13.61,12.21,20.99,38.97,75.40585347
37141,28601,76.1,23.9,23.68,25.44,19.51,32.82598008
37143,7136,82.95,17.05,22.24,23.21,25.87,28.8740031
37145,18428,85.44,14.56,22.64,36.31,24.83,46.97034646
37147,78563,88.04,11.96,12.13,18.09,47.62,120.4283557
37149,11674,77.5,22.5,14.99,27.4,26.63,49.11525339
37151,62147,90.17,9.83,21.61,30.08,28.16,79.43986506
37153,21380,86.74,13.26,26.07,36.2,33.89,45.13391674
37155,53065,86.63,13.37,38.33,34.61,35.01,56.01872935
37157,43977,84.59,15.41,16.85,34.32,30.93,77.74879345
37159,61329,85.28,14.72,16.49,30.63,30.93,119.9058756
37161,34275,76.86,23.14,20.79,33.29,28.69,60.61706365
37163,27610,85.25,14.75,36.77,34.6,31.21,29.19537141
37165,15295,85.73,14.27,23.53,34.69,38.73,47.92582166
37167,27638,85.81,14.19,13.06,34.43,26.49,69.94770991
37169,22186,87,13,24.93,35.72,22.3,49.41075146
37171,34030,85.17,14.83,24.58,32.91,27.78,63.7576687
37173,8951,60.81,39.19,27.38,32.44,28.59,16.96145202
37175,19560,72.2,27.8,13.99,28.93,23.2,51.68682309
37177,2229,73.17,26.83,30.33,32.54,28.2,5.704068418
37179,79644,94.38,5.62,5.86,19.14,19.49,125.8825146
37181,20117,83.78,16.22,23.9,33.42,40.3,79.70382545
37183,421426,92.66,7.34,3.24,16.08,36.09,504.8117565
37185,11948,65.12,34.88,31.79,36.62,27.47,27.84322452
37187,6458,78.55,21.45,23.88,38.97,36.76,18.63736631
37189,33520,60.72,39.28,8.76,24.1,39.35,107.2924456
37191,54074,89.05,10.95,24.74,24.93,38.48,97.62158428
37193,33480,84.69,15.31,27.58,34.41,25.81,44.37160592
37195,36005,89.23,10.77,13.53,24.93,40.97,97.95346393
37197,17401,88.78,11.22,25.91,34.56,23.3,51.95249845
37199,11211,66.02,33.98,21.65,33.76,25.75,35.86478555
38001,1432,73.04,26.96,9.15,29.92,27.53,1.44997062
38003,5884,86.42,13.58,7.38,30.98,31.17,3.944896778
38005,3033,75.34,24.66,15.27,35.28,34.7,2.184156619
38007,532,72.37,27.63,10.53,28.85,26.75,0.463077938
38009,4451,68.86,31.14,7.59,31.36,21.7,2.667800465
38011,1769,79.03,20.97,11.59,31.4,25.39,1.522513667
38013,1337,65.59,34.41,7.4,29.08,20.87,1.211514626
38015,41951,94.15,5.85,7.8,19.37,31.54,25.69716818
38017,80107,92.63,7.37,2.08,14.7,47.16,45.38740991
38019,2299,75.55,24.45,4.92,47.96,19.29,1.544035723
38021,2680,80.97,19.03,6.83,27.99,28.06,2.368610169
38023,1616,69.25,30.75,4.7,41.06,24.49,1.281789103
38025,2530,65.14,34.86,25.42,34.51,22.27,1.259668536
38027,1331,79.04,20.96,5.11,32.63,31.08,2.112136692
38029,2195,70.89,29.11,11.98,38.57,16.84,1.453922359
38031,1831,78.65,21.35,5.35,28.17,23.33,2.881431501
38033,1049,81.6,18.4,5.82,28.07,32.36,1.047425091
38035,32634,92.59,7.41,3.75,17.92,51.43,22.72445479
38037,1704,64.2,35.8,14.2,35.8,13.8,1.027036292
38039,1462,72.23,27.77,2.46,35.38,27.37,2.06260192
38041,1469,73.45,26.55,5.92,35.8,19.46,1.297455518
38043,1667,63.29,36.71,17.4,30.93,26.35,1.233750029
38045,2232,81.23,18.77,4.66,34.84,25.15,1.947752731
38047,1200,73.58,26.42,5.67,39.75,15.86,1.208714839
38049,3158,83.22,16.78,10.48,35.9,15.37,1.685202533
38051,1859,70.84,29.16,4.95,39.74,23.84,1.907198017
38053,5976,65.24,34.76,13.92,18.76,44.34,2.164849053
38055,6135,70.63,29.37,11.38,34.35,19.29,2.907139707
38057,4732,78.23,21.77,14.73,33.15,17.34,4.538358119
38059,14719,91.96,8.04,13.08,18.72,29.52,7.64159714
38061,4999,64.71,35.29,26.97,23.16,32.09,2.738761066
38063,1908,77.52,22.48,5.97,32.52,27.92,1.94342613
38065,1003,74.78,25.22,13.86,40.07,12.4,1.388219619
38067,3871,82.15,17.85,6.87,35.96,23.05,3.46029601
38069,2310,83.85,16.15,7.88,31.9,27.98,2.268150813
38071,5866,85.29,14.71,6.96,25.57,39.5,4.94212053
38073,2691,87.96,12.04,3.64,30.4,29.53,3.120532023
38075,1332,76.73,23.27,8.71,30.44,18.98,1.518729391
38077,7712,87.66,12.34,6.57,30.74,28.46,5.371385546
38079,5573,83.22,16.78,19.13,32.12,29.24,6.171165129
38081,2108,87,13,11.72,31.14,27.75,2.455440978
38083,862,79.93,20.07,9.51,33.95,19.88,0.886486473
38085,1353,82.04,17.96,12.93,39.86,54.77,1.236645076
38087,465,70.75,29.25,16.13,40.48,18.54,0.382753237
38089,14422,84.25,15.75,7.43,18.93,37.75,10.8047627
38091,1215,73.33,26.67,6.17,43.87,15.49,1.705967064
38093,10220,88.6,11.4,7.66,24.07,35.74,4.600001897
38095,1386,74.75,25.25,4.76,34.36,23.55,1.352784596
38097,3845,87.1,12.9,3.9,32.56,27.98,4.460840768
38099,5595,86.52,13.48,8.61,31.19,23.65,4.365423115
38101,32777,84.1,15.9,8.21,17.86,39.89,16.28270203
38103,2471,79.32,20.68,7.16,35.21,20.31,1.944717634
38105,18726,73.13,26.87,8.82,13.76,46.69,9.011830014
39001,12920,83.86,16.14,24.47,27.43,30.8,22.12842373
39003,45063,89.96,10.04,3.92,27.65,33.51,111.9572393
39005,22250,91.86,8.14,6,29.69,27.91,52.60552113
39007,46107,81.66,18.34,8.76,31.01,29.93,65.67298497
39009,26610,85.01,14.99,15.98,24.87,43.86,52.8370071
39011,19852,94.31,5.69,3.18,31.88,23.5,49.45785968
39013,32211,81.34,18.66,8.87,39.38,23.58,60.53298113
39015,20048,86.96,13.04,16.29,28.22,26.1,40.91304143
39017,151198,91.42,8.58,2.58,23.28,31.66,324.0292258
39019,13646,81.53,18.47,12.78,36.84,22.54,34.58128138
39021,16793,90.57,9.43,6.63,29.78,27.39,39.14521996
39023,61310,89.55,10.45,4.22,27.01,35.02,154.4878391
39025,82830,93.18,6.82,5.99,26.43,25.73,183.2086776
39027,18178,90.05,9.95,6.34,27.8,34.5,44.4794601
39029,46818,89.4,10.6,9.55,35.31,27.11,88.01630269
39031,16455,87.88,12.12,13.52,33.72,26.69,29.17850418
39033,20053,88.54,11.46,4.3,31.84,30.01,49.90994544
39035,618792,87.03,12.97,0.56,28.87,41.55,1353.488873
39037,22844,91.22,8.78,4.38,29.93,27.54,38.19444679
39039,16807,90.52,9.48,6.43,34.04,22.94,40.84843468
39041,71959,95.4,4.6,1.81,18.14,18.72,162.3777322
39043,37859,82.68,17.32,3.22,32.78,30.99,150.5722487
39045,60573,92.03,7.97,2.87,27.17,27.34,120.0874675
39047,12760,91.97,8.03,5.91,25.95,36.84,31.40080304
39049,550659,91.65,8.35,0.93,18.45,46.6,1034.274314
39051,17520,93.75,6.25,7.56,31.62,22.82,43.21184796
39053,13892,83.95,16.05,23.79,31.46,26.46,29.77738633
39055,37075,95.17,4.83,2.98,37.09,13.9,92.61816082
39057,69878,93.6,6.4,1.09,26.47,33.62,168.9415403
39059,19285,83.47,16.53,15.45,30.55,28.77,36.92665823
39061,378837,89.74,10.26,0.81,24.83,42.22,933.2257428
39063,34030,93.7,6.3,6.57,25.24,30.77,64.0491464
39065,13187,87.17,12.83,8.16,30.01,29.06,28.03343457
39067,8111,76.44,23.56,16.13,33.09,21.76,20.16010746
39069,12071,91.67,8.33,6.8,35.01,22.56,29.01624859
39071,19326,86.13,13.87,14.82,26.04,30.77,34.94243569
39073,13396,83.01,16.99,17.24,32.29,24.5,31.79492432
39075,13640,91.18,8.82,8.13,38.28,23.95,32.28016324
39077,25247,90.55,9.45,7.4,31.06,29.72,51.36803695
39079,14774,87.26,12.74,17.32,30.36,29.85,35.1503745
39081,32528,84.12,15.88,6.43,38.1,30.85,79.70157897
39083,25731,90.71,9.29,3.68,28.04,28.32,48.96451655
39085,102619,93.53,6.47,1.69,32.68,25.61,447.5917484
39087,27524,85.53,14.47,16.97,33.25,28.43,60.70998331
39089,70647,90.61,9.39,4.14,28.3,27.19,103.522036
39091,23399,79.72,20.28,9.14,28.42,27.07,51.04028313
39093,130429,91.65,8.35,2.31,28.21,28.39,265.5249041
39095,203073,88.18,11.82,2.25,25.45,40.03,596.0308113
39097,16068,93.85,6.15,5.27,27.47,28.73,34.49331293
39099,111447,87.98,12.02,1.2,32.48,31.31,270.8284805
39101,27908,88.2,11.8,3.96,28.29,32.09,69.12103144
39103,71882,94.77,5.23,0.94,30.74,19.35,170.5820728
39105,11173,82.28,17.72,29.41,34.53,20.93,25.97770615
39107,17935,89.79,10.21,6.34,30.54,23.44,38.78328617
39109,44323,92.69,7.31,2.02,27.84,30.07,109.0335005
39111,7523,79.02,20.98,13.72,36.12,24.36,16.50790194
39113,254821,87.86,12.14,1.26,25.43,39.01,552.1718118
39115,7949,77.33,22.67,21.02,33.3,22.11,19.08871493
39117,14271,88.64,11.36,13.12,33.37,18.01,35.13884972
39119,37946,90.23,9.77,9.96,30.44,32.32,57.10107949
39121,6144,80.84,19.16,16.68,43.84,16.01,15.43678971
39123,28391,62.31,37.69,11.56,33.92,21.32,111.451858
39125,8755,88.75,11.25,8.09,36.67,23.1,21.02379462
39127,15305,88.51,11.49,17.09,32.46,25.73,37.51849158
39129,21362,92.35,7.65,7.35,28.19,24.82,42.61881597
39131,12819,84.42,15.58,25.08,31.91,32.74,29.11558164
39133,68834,90.06,9.94,7.55,29.22,30.29,141.2264658
39135,17886,89.96,10.04,4.61,35.45,22.67,42.16164722
39137,13892,95.28,4.72,5.98,38.46,19.28,28.78920822
39139,54280,88.43,11.57,3.74,29.65,32.05,109.6134721
39141,32073,89.63,10.37,13.31,29.77,30.16,46.53764298
39143,26336,89.47,10.53,4.84,32.91,28.65,64.47743094
39145,34425,87.4,12.6,13.66,31.65,32.19,56.41342247
39147,24114,89.79,10.21,4.59,34.03,28.36,43.76217227
39149,20421,91.29,8.71,4.04,29.79,29.37,50.0890589
39151,166502,91.68,8.32,1.96,29.76,31.73,289.4104268
39153,245792,91.29,8.71,0.98,28.13,34.29,595.4096602
39155,95707,90.03,9.97,4.45,35.65,29.27,154.8566921
39157,40187,91.61,8.39,8.51,31.3,29.47,70.82293802
39159,20775,94.08,5.92,4.21,23.16,22.69,48.11836377
39161,12732,89.69,10.31,5.66,32.84,25.34,31.1180649
39163,6270,81.52,18.48,31.45,34.73,25.53,15.20537888
39165,85957,95.23,4.77,1.03,20.96,22.47,214.2243081
39167,28236,89.03,10.97,12.21,33.64,26.13,44.67925612
39169,46500,93.3,6.7,7.94,29.93,26.92,83.80442039
39171,16660,91.51,8.49,6.73,30.05,24.31,39.60463212
39173,53910,93.57,6.43,6.87,26.28,34.17,87.34695448
39175,9945,91.26,8.74,5.84,29.24,27.28,24.44314804
40001,9344,82.86,17.14,20.8,31.05,31.43,16.28792232
40003,2725,71.85,28.15,7.49,26.45,22.06,3.145014054
40005,6396,82.9,17.1,19.36,28.52,26.25,6.556539342
40007,2677,75.72,24.28,21.18,27.42,22.4,1.475191844
40009,10027,75.42,24.58,11.34,19.36,35.02,11.11871543
40011,5000,78.16,21.84,18.4,30,23.23,5.385498082
40013,20246,84.74,15.26,16.54,20.02,38.1,22.38352917
40015,13220,77.15,22.85,13.09,31.57,28.29,10.34565631
40017,48089,92.81,7.19,5.55,19.62,24.22,53.63257301
40019,21661,84.65,15.35,14.34,22.54,31.41,26.34594529
40021,22060,74.83,25.17,21.41,25.91,32.54,29.44093567
40023,7587,78.96,21.04,15.01,28.2,31.2,9.84872706
40025,1576,61.8,38.2,16.05,32.13,26.49,0.858952473
40027,114046,92.23,7.77,6.38,17.35,35.99,211.6314538
40029,2802,79.8,20.2,11.1,30.11,27.37,5.423087846
40031,51690,82.43,17.57,5.31,19.03,45.51,48.34072606
40033,3000,73.73,26.27,7.73,29.21,21.75,4.741949081
40035,6751,80.48,19.52,10.61,26.24,28.84,8.867141555
40037,30540,87.24,12.76,20.26,27.18,25.3,32.1418034
40039,12528,83.85,16.15,12.65,17.65,39.94,12.66970131
40041,25414,65.22,34.78,26.47,25.57,24.21,34.43033644
40043,2435,69.86,30.14,16.18,28.9,24.75,2.4362668
40045,2275,70.64,29.36,13.89,30.51,26.63,1.847328398
40047,26792,88.92,11.08,3.68,21.28,35.55,25.31162106
40049,12834,81.23,18.77,10.85,24.3,31.65,16.00130845
40051,22809,86.97,13.03,13.7,22.52,22.28,20.72593778
40053,2474,73.77,26.23,7.48,34.91,24.11,2.471857594
40055,2715,75.17,24.83,5.05,20.33,30.82,4.246688872
40057,1536,77.02,22.98,2.15,24.15,27.05,2.859314682
40059,1892,68.55,31.45,11.73,25.92,17.12,1.820960606
40061,6137,79.26,20.74,21.83,26.33,25.51,10.64483773
40063,6229,65.39,34.61,15.96,30.25,25.44,7.741297032
40065,12142,81.27,18.73,5.31,20.06,43.18,15.12744578
40067,3401,69.6,30.4,11.47,24.4,30.21,4.48191012
40069,5171,83.16,16.84,19.47,27.57,28.02,8.042753522
40071,21527,82.24,17.76,6.49,21.75,31.44,23.40827475
40073,6532,87.17,12.83,14.85,22.52,21.06,7.27350306
40075,5159,73.11,26.89,6.96,25.68,30.43,5.082063119
40077,4998,80.87,19.13,20.21,28.93,29.56,6.922004969
40079,21988,83.53,16.47,16.43,24.27,28.59,13.83523743
40081,15371,83.41,16.59,22.35,27.55,20.92,16.1406542
40083,17507,89.48,10.52,19.03,21.07,20.41,23.53627307
40085,4569,69.88,30.12,20.79,29.67,21.67,8.889234632
40087,15366,92.14,7.86,14.04,19.94,20.75,26.92444572
40089,15665,81.65,18.35,14.89,32.46,28.79,8.46467924
40091,13699,61.41,38.59,35.47,25.31,22.3,22.14898263
40093,3679,82.9,17.1,14.22,28.07,20.23,3.852421464
40095,10242,60.93,39.07,33.68,25.43,28,27.56501577
40097,19509,81.18,18.82,20.36,25.57,27.3,29.76749928
40099,6841,78.26,21.74,11.91,23.09,30.44,16.43183983
40101,30992,84.14,15.86,11.58,22.91,34.09,38.24400599
40103,5343,86.22,13.78,14.49,27.29,26.94,7.300348327
40105,4858,84.07,15.93,21.08,25.25,25.44,8.586445203
40107,5319,74.49,25.51,17.86,26.68,27.79,8.598917171
40109,335777,89.12,10.88,2.76,17.62,41.35,473.7121847
40111,17861,82.11,17.89,16.57,25.47,29.34,25.61286196
40113,21733,83.58,16.42,16.27,27.76,22.85,9.673981898
40115,14083,84.96,15.04,13.36,22.22,31.33,29.9105717
40117,7816,79.39,20.61,26.29,27.92,24.14,13.75675157
40119,36058,84.54,15.46,9.95,14.33,49.11,52.6618637
40121,23080,76.88,23.12,13.1,24.45,27.46,17.67967525
40123,16826,85.31,14.69,10.8,21.18,35.05,23.35584719
40125,29847,87.12,12.88,12.47,22.68,31.1,37.89286069
40127,6156,72.5,27.5,17.97,34.48,24.58,4.410263387
40129,1904,71.01,28.99,17.49,34.34,27.07,1.668527231
40131,37559,91.73,8.27,11.62,22.72,21.8,55.59218835
40133,11704,78.79,21.21,16.3,23.37,30.42,18.49457267
40135,19180,80.17,19.83,22.13,27.23,28.93,28.48766277
40137,20693,81.94,18.06,7.52,23.89,27.83,23.77840195
40139,8237,81.64,18.36,21.49,16.07,34.88,4.035204856
40141,4001,73.83,26.17,4,30.92,22.78,4.592884985
40143,280909,89.42,10.58,2.45,17.6,40.97,492.5482245
40145,31879,90.18,9.82,14.74,21.1,21.58,56.76766904
40147,23702,87.2,12.8,6.4,21.15,29.2,57.05116398
40149,5431,80.34,19.66,11.45,24.29,27.99,5.413880736
40151,4434,75.58,24.42,6.59,24.72,30.53,3.446699988
40153,8975,80.84,19.16,17.77,21.32,28.85,7.223960766
41001,8996,77,23,15.13,22.4,29.98,2.932248855
41003,38037,92.16,7.84,6.21,21.75,43.17,56.33620577
41005,165422,93.98,6.02,6.03,22.76,29.47,88.42929309
41007,22303,71.34,28.66,6.09,23.96,38.29,26.93146352
41009,21116,91.38,8.62,14.56,26.91,25.82,32.08576064
41011,30971,86.02,13.98,16.11,22.85,35.21,19.40503655
41013,10674,87.49,12.51,13.56,17.3,29.29,3.583223975
41015,12906,80.89,19.11,18.45,18.57,30.14,7.925698131
41017,86875,83.42,16.58,6.54,13.6,34.31,28.78957844
41019,50036,89.99,10.01,19.79,25.29,31.7,9.936404739
41021,1120,75.71,24.29,15.09,22.76,36.67,0.92967984
41023,4397,74.91,25.09,21.86,25.49,29.66,0.9711181
41025,3877,81.43,18.57,24.22,24.53,26.29,0.382558752
41027,9801,87.12,12.88,11.6,18.87,33.97,18.77275964
41029,94525,92.48,7.52,12.91,18.39,36.95,33.96218698
41031,10020,78.76,21.24,21,22.1,30.46,5.622170518
41033,38853,92.6,7.4,16.79,23.12,33.23,23.71048428
41035,33418,82,18,16.69,21.99,36.19,5.623352749
41037,4500,77.64,22.36,21.98,21.09,36.23,0.55292322
41039,161531,93.34,6.66,8.52,20.68,41.35,35.45001726
41041,31328,67.38,32.62,12.71,21.97,35.51,31.95447501
41043,50011,94.04,5.96,11.76,23.44,36.4,21.86637885
41045,11841,85.62,14.38,16.92,24.7,41.07,1.197552724
41047,125190,93.35,6.65,8.78,18.43,40.53,106.0441154
41049,4581,86.42,13.58,30.69,23.32,30.64,2.256072447
41051,342746,93.94,6.06,1.85,17.91,45.83,795.0429114
41053,31762,93.48,6.52,7.65,19.48,34.61,42.86831405
41055,899,81.87,18.13,22.58,28.75,35.33,1.091535154
41057,18892,57.25,42.75,10.66,24.67,30.92,17.1377138
41059,30347,88.6,11.4,15.26,22.51,36.26,9.437916812
41061,11744,89.25,10.75,15.81,21.48,35.94,5.765594363
41063,4197,75.41,24.59,15.25,33.41,34.34,1.334124894
41065,11648,88.14,11.86,16.02,23.78,37.66,4.891807578
41067,226355,95.65,4.35,2.41,17.4,38.87,312.5305634
41069,988,66.9,33.1,20.14,40.6,26.63,0.575753039
41071,38632,93.7,6.3,11.07,20.44,30.47,53.96318774
42001,42068,93.23,6.77,6.54,32.81,22.76,81.09362415
42003,598424,89.9,10.1,0.7,32.82,35.27,819.6311263
42005,32736,85.5,14.5,10.55,40.75,23.74,50.11822399
42007,79280,89.33,10.67,4.41,36.48,26.74,182.3735645
42009,24302,80.96,19.04,14.57,42.06,20.21,24.00677387
42011,166768,92.62,7.38,2.91,29.89,28.32,194.7391631
42013,56767,90.94,9.06,6.46,34.72,29.84,107.963333
42015,30592,81.11,18.89,15.1,36.89,24.64,26.66173828
42017,249732,95.06,4.94,1.92,35.22,23.45,413.172732
42019,82455,92.46,7.54,8.74,32,24.38,104.5598738
42021,65878,86.21,13.79,4.09,41.39,26.02,95.70309686
42023,4438,50.29,49.71,12.87,42.21,27.11,11.20059089
42025,34715,74.14,25.86,4.23,34.49,22.52,91.00596291
42027,66312,87.33,12.67,5.01,25.41,38.17,59.74823491
42029,199050,95.25,4.75,2.74,28.68,24.76,265.2158195
42031,20447,77.39,22.61,12.37,35.9,31.03,34.03105308
42033,39136,80.1,19.9,12.91,38.76,22.46,34.18954489
42035,19215,76.73,23.27,9.92,32.85,30.56,21.63899903
42037,30081,88.37,11.63,8.2,32.89,30.55,62.26602689
42039,44861,78.05,21.95,13.82,34.22,27,44.31603538
42041,105204,93.99,6.01,4.34,27.88,29.62,192.8590556
42043,123740,90.26,9.74,2.61,28.27,36.78,235.7382455
42045,224158,92.08,7.92,0.31,32.31,30.87,1219.45739
42047,17759,77.3,22.7,6.89,43.72,22.53,21.46472274
42049,121124,90.86,9.14,5.43,30.68,34.2,151.579232
42051,63669,85.62,14.38,10.23,41.12,26.08,80.55950816
42053,8421,19.37,80.63,19.18,43.62,14.1,19.70894486
42055,65192,92.36,7.64,8.02,30.14,29.98,84.42157994
42057,7235,82.24,17.76,18.13,40.06,21.36,16.53527793
42059,16683,85.18,14.82,18,34.71,25.85,28.96624077
42061,22633,74.26,25.74,13.22,38.52,24.35,25.87670592
42063,38960,86.99,13.01,11.15,36.8,29.68,47.08343597
42065,22673,81.44,18.56,9.08,37.93,24.52,34.75170068
42067,11152,84.33,15.67,11.06,36.95,23.88,28.49633271
42069,99659,86.92,13.08,2.57,34,35,217.2304835
42071,209870,95.24,4.76,3.79,28.68,31.97,222.3524715
42073,41228,89.52,10.48,6.87,39.11,26.04,115.1045541
42075,57336,92.93,7.07,5.22,26.05,30.18,158.4726216
42077,145589,94.79,5.21,2.08,26.63,35.16,421.7507882
42079,149897,85.43,14.57,3.08,35.82,31.44,168.3590485
42081,53340,86.05,13.95,6.51,33.42,30.6,43.41010664
42083,21282,80.67,19.33,8.73,34.07,26.29,21.73458318
42085,52200,88.18,11.82,7.72,36.12,27.06,77.61168776
42087,21815,87.53,12.47,8.91,35.91,29.63,53.07226154
42089,81328,69.8,30.2,3.76,29.2,22.29,133.7072531
42091,332631,94.38,5.62,0.87,30.64,28.19,688.7401971
42093,8178,91.49,8.51,7.19,36.04,31.25,62.79090365
42095,122862,92.89,7.11,2.25,30.84,28.29,332.3793542
42097,45427,86.14,13.86,4.77,35.46,29.1,99.18565315
42099,20784,87.04,12.96,12,35.55,20.18,37.69001955
42101,682893,87.1,12.9,0.23,27.99,47.02,5087.401197
42103,38982,56.11,43.89,3.36,25.99,16.91,71.53211696
42105,12998,50.18,49.82,13.87,33.85,22.9,12.02051968
42107,69804,84.14,15.86,3.98,39,24.62,89.65002846
42109,16378,89.85,10.15,7.85,33.86,27.83,49.81421101
42111,38421,77.32,22.68,11.56,42,21.76,35.76175816
42113,6375,42.68,57.32,11.51,37.72,17.86,14.16863085
42115,23323,74.38,25.62,11.2,39.25,23.42,28.32206961
42117,21793,74.23,25.77,17.53,34.09,26.42,19.22174859
42119,17303,85.18,14.82,6.94,29.3,27.99,54.7641272
42121,27592,79.43,20.57,11.46,36.83,24.45,40.92062801
42123,23603,72.36,27.64,10.73,39.23,23.37,26.69616525
42125,95508,88.06,11.94,5.76,35.35,24.37,111.4465495
42127,32240,58.12,41.88,6.93,36.41,19.54,44.43350589
42129,170218,89.1,10.9,5.77,38.58,22.54,165.5760071
42131,13503,79.86,20.14,11.77,41.69,22.14,33.98661317
42133,183379,93.38,6.62,5.22,29.45,25.3,202.807587
44001,20991,93.15,6.85,0.04,34.3,30.36,869.6766713
44003,74260,92.69,7.31,1.58,32.42,30.13,440.5625244
44005,42433,82.99,17.01,2.23,32.96,37.96,414.2350096
44007,265991,89.54,10.46,0.4,26.45,46.51,649.5759526
44009,63737,77.05,22.95,2.13,35.15,25.46,193.5665213
45001,12122,78,22,27.48,35.07,23.74,24.66705752
45003,75934,87.85,12.15,19.96,27.2,28.34,70.92631554
45005,4487,74.66,25.34,32.87,43.15,32.69,10.9951575
45007,87425,87.65,12.35,17.23,26.49,29.82,122.4699678
45009,7688,70.53,29.47,31.13,42.45,28.37,19.5441939
45011,10546,78.95,21.05,33.74,31.12,30.28,19.23131534
45013,97831,72.17,27.83,8.89,16.98,28.4,169.7946207
45015,82030,91.35,8.65,17.88,20.5,28.25,74.32933593
45017,7436,82.32,17.68,31.82,38.55,19,19.50936481
45019,184610,84.76,15.24,6.64,21.33,38.86,201.1189052
45021,24380,83.56,16.44,28.52,36.28,30.89,61.98308464
45023,14752,84.42,15.58,19.55,38.91,24.71,25.40584471
45025,21591,83.26,16.74,35.29,33.05,29,27.02419097
45027,17739,75.13,24.87,39.87,34.35,23.65,29.2261062
45029,20015,75.67,24.33,37.87,34.87,24.27,18.9450709
45031,30677,86.68,13.32,29.46,38.54,30.3,54.71840406
45033,13730,79.88,20.12,33.44,34.15,35.21,33.89594897
45035,59777,91.25,8.75,13.13,18.24,28.63,105.131754
45037,10875,83.34,16.66,24.64,37.97,27.01,21.71707051
45039,11851,75.77,24.23,23.92,41.67,26.31,17.26858797
45041,60103,86.6,13.4,19.4,28.33,34.55,75.08119679
45043,35033,71.68,28.32,17.32,29.46,22.91,43.04435005
45045,207711,91.15,8.85,9,20.97,33.5,264.5802051
45047,31381,86.7,13.3,12.21,28.83,35.81,69.01126308
45049,9140,75.75,24.25,37.88,39.2,26.16,16.32224212
45051,201996,63.66,36.34,14.48,17.61,29.2,178.17778
45053,11562,86.33,13.67,30.76,24.21,31.52,17.64763087
45055,28799,86.23,13.77,24.88,32.18,17.84,39.64249047
45057,36460,89.5,10.5,11.91,24.4,21.81,66.40370332
45059,31182,81.37,18.63,31.27,33.01,29.59,43.68732087
45061,7771,81.8,18.2,34.27,39.62,26.76,18.94523092
45063,122711,90.67,9.33,18.68,24.09,26.04,175.5554929
45065,5587,71,29,24.74,41.09,23.37,15.557151
45067,14928,77.29,22.71,32.02,40.64,29.4,30.51164427
45069,12021,79.73,20.27,27.77,38.56,34.23,25.05045499
45071,18174,82.2,17.8,27.06,32.62,26.98,28.8459067
45073,40056,79.43,20.57,21.57,27.08,27.77,63.94213933
