COUNTYFP,cntT,cntBupT,cntMetT,cntNalT,avBupTime,avMetTime,avNalTime,pctBupT,pctMetT,pctNalT
28039,5,0.0,0.0,0.0,43.87,65.0,55.49,0.0,0.0,0.0
28041,2,0.0,0.0,0.0,79.68,105.24,83.94,0.0,0.0,0.0
28043,5,4.0,,0.0,18.15,,59.64,0.8,,0.0
28045,8,7.0,0.0,2.0,14.81,51.26,36.08,0.88,0.0,0.25
28047,46,46.0,42.0,46.0,6.35,15.8,9.67,1.0,0.91,1.0
28049,64,63.0,57.0,61.0,6.96,14.93,10.62,0.98,0.89,0.95
28051,5,0.0,0.0,0.0,49.96,81.09,61.48,0.0,0.0,0.0
28053,3,1.0,0.0,0.0,33.71,84.23,73.83,0.33,0.0,0.0
28055,1,0.0,0.0,0.0,35.96,148.77,141.47,0.0,0.0,0.0
28057,5,1.0,0.0,0.0,33.89,47.97,40.45,0.2,0.0,0.0
28059,29,28.0,8.0,26.0,8.21,34.69,12.52,0.97,0.28,0.9
28061,4,2.0,0.0,0.0,40.12,73.14,62.59,0.5,0.0,0.0
28063,2,2.0,,0.0,0.0,,88.18,1.0,,0.0
28065,3,2.0,0.0,0.0,22.41,97.31,63.17,0.67,0.0,0.0
28067,14,13.0,,4.0,15.51,,32.92,0.93,,0.29
28069,2,0.0,0.0,0.0,48.88,56.58,53.38,0.0,0.0,0.0
28071,10,9.0,0.0,9.0,8.01,93.34,18.84,0.9,0.0,0.9
28073,8,7.0,,5.0,10.97,,19.85,0.88,,0.62
28075,19,18.0,18.0,18.0,8.09,11.48,10.73,0.95,0.95,0.95
28077,3,1.0,0.0,0.0,33.6,92.5,63.26,0.33,0.0,0.0
28079,5,0.0,0.0,0.0,46.93,70.31,70.31,0.0,0.0,0.0
28081,19,19.0,0.0,17.0,11.45,69.3,16.59,1.0,0.0,0.89
28083,8,7.0,,6.0,9.66,,18.03,0.88,,0.75
28085,6,6.0,0.0,1.0,15.89,77.34,37.59,1.0,0.0,0.17
28087,14,14.0,0.0,14.0,13.76,106.62,12.41,1.0,0.0,1.0
28089,21,20.0,17.0,17.0,7.13,24.09,19.65,0.95,0.81,0.81
28091,6,6.0,0.0,0.0,10.04,122.24,49.49,1.0,0.0,0.0
28093,6,6.0,0.0,2.0,15.72,46.9,34.33,1.0,0.0,0.33
28095,9,7.0,0.0,0.0,21.12,78.66,43.56,0.78,0.0,0.0
28097,3,0.0,,0.0,37.49,,53.37,0.0,,0.0
28099,7,0.0,0.0,0.0,55.95,57.7,56.28,0.0,0.0,0.0
28101,5,2.0,0.0,0.0,30.14,48.13,47.76,0.4,0.0,0.0
28103,3,0.0,0.0,0.0,47.75,84.23,47.75,0.0,0.0,0.0
28105,8,8.0,0.0,2.0,13.17,131.05,33.19,1.0,0.0,0.25
28107,6,5.0,0.0,1.0,15.12,78.75,37.38,0.83,0.0,0.17
28109,9,7.0,0.0,2.0,17.49,73.32,35.92,0.78,0.0,0.22
28111,3,0.0,0.0,0.0,36.83,107.33,42.01,0.0,0.0,0.0
28113,8,7.0,0.0,0.0,8.97,72.1,59.5,0.88,0.0,0.0
28115,6,6.0,0.0,2.0,12.9,89.96,36.02,1.0,0.0,0.33
28117,5,4.0,0.0,0.0,17.73,79.18,39.68,0.8,0.0,0.0
28119,3,1.0,0.0,0.0,31.66,97.71,55.26,0.33,0.0,0.0
28121,27,26.0,21.0,23.0,12.3,22.45,17.42,0.96,0.78,0.85
28123,6,5.0,0.0,0.0,16.5,60.46,45.91,0.83,0.0,0.0
28125,2,2.0,0.0,0.0,5.26,117.6,112.74,1.0,0.0,0.0
28127,5,1.0,0.0,0.0,37.82,56.33,53.83,0.2,0.0,0.0
28129,3,2.0,0.0,0.0,23.58,91.41,71.0,0.67,0.0,0.0
28131,3,0.0,0.0,0.0,41.62,54.35,42.78,0.0,0.0,0.0
28133,7,6.0,,0.0,11.04,,58.05,0.86,,0.0
28135,4,1.0,,0.0,42.9,,69.73,0.25,,0.0
28137,5,0.0,0.0,4.0,42.98,59.42,20.85,0.0,0.0,0.8
28139,4,0.0,0.0,1.0,40.91,91.33,35.35,0.0,0.0,0.25
28141,4,3.0,0.0,0.0,15.83,50.53,43.37,0.75,0.0,0.0
28143,3,1.0,0.0,0.0,33.38,64.77,45.77,0.33,0.0,0.0
28145,6,6.0,0.0,0.0,17.05,87.5,43.42,1.0,0.0,0.0
28147,3,3.0,0.0,0.0,13.68,102.13,72.03,1.0,0.0,0.0
28149,12,12.0,0.0,0.0,10.42,63.28,51.64,1.0,0.0,0.0
28151,19,16.0,,0.0,11.37,,82.33,0.84,,0.0
28153,4,0.0,0.0,0.0,49.24,80.45,76.85,0.0,0.0,0.0
28155,3,2.0,,0.0,15.61,,67.01,0.67,,0.0
28157,2,0.0,0.0,0.0,54.44,101.62,87.9,0.0,0.0,0.0
28159,5,0.0,0.0,0.0,56.35,98.64,79.55,0.0,0.0,0.0
28161,3,1.0,0.0,0.0,34.06,113.19,50.66,0.33,0.0,0.0
28163,6,0.0,0.0,0.0,56.81,60.09,60.09,0.0,0.0,0.0
29001,7,7.0,,7.0,9.04,,9.57,1.0,,1.0
29003,4,3.0,3.0,3.0,24.66,24.81,24.66,0.75,0.75,0.75
29005,2,0.0,0.0,0.0,41.75,81.81,71.6,0.0,0.0,0.0
29007,7,6.0,0.0,6.0,12.2,56.28,13.58,0.86,0.0,0.86
29009,7,6.0,0.0,6.0,17.25,77.34,18.66,0.86,0.0,0.86
29011,3,3.0,0.0,0.0,7.29,55.59,36.87,1.0,0.0,0.0
29013,4,4.0,0.0,4.0,16.85,73.99,16.85,1.0,0.0,1.0
29015,6,3.0,,3.0,25.22,,25.21,0.5,,0.5
29017,3,0.0,0.0,2.0,54.37,59.19,20.74,0.0,0.0,0.67
29019,29,29.0,28.0,29.0,5.23,13.87,8.58,1.0,0.97,1.0
29021,25,25.0,25.0,25.0,7.42,11.82,8.12,1.0,1.0,1.0
29023,10,9.0,9.0,9.0,11.97,14.33,10.65,0.9,0.9,0.9
29025,2,0.0,0.0,0.0,50.4,80.18,73.26,0.0,0.0,0.0
29027,8,6.0,1.0,8.0,26.42,43.62,16.25,0.75,0.12,1.0
29029,11,8.0,0.0,8.0,18.73,104.6,21.35,0.73,0.0,0.73
29031,16,16.0,14.0,15.0,10.45,15.19,11.17,1.0,0.88,0.94
29033,3,0.0,0.0,0.0,57.62,110.71,83.09,0.0,0.0,0.0
29035,2,2.0,0.0,2.0,12.92,43.12,12.92,1.0,0.0,1.0
29037,20,20.0,11.0,20.0,12.49,33.09,12.34,1.0,0.55,1.0
29039,3,3.0,0.0,1.0,4.88,78.75,24.26,1.0,0.0,0.33
29041,3,0.0,0.0,0.0,50.64,94.07,51.78,0.0,0.0,0.0
29043,14,14.0,12.0,14.0,12.67,22.6,13.12,1.0,0.86,1.0
29045,3,0.0,0.0,3.0,50.23,59.1,9.79,0.0,0.0,1.0
29047,44,44.0,36.0,44.0,6.71,22.49,10.6,1.0,0.82,1.0
29049,4,4.0,1.0,1.0,9.49,41.88,38.04,1.0,0.25,0.25
29051,15,15.0,0.0,15.0,9.7,51.2,11.18,1.0,0.0,1.0
29053,5,1.0,0.0,5.0,35.16,39.61,11.88,0.2,0.0,1.0
29055,6,6.0,,6.0,13.81,,13.81,1.0,,1.0
29057,2,2.0,0.0,0.0,12.03,58.44,54.69,1.0,0.0,0.0
29059,3,0.0,0.0,0.0,45.6,56.14,46.27,0.0,0.0,0.0
29061,2,0.0,0.0,0.0,57.02,75.5,42.88,0.0,0.0,0.0
29063,2,0.0,0.0,0.0,39.26,47.87,47.87,0.0,0.0,0.0
29065,4,4.0,0.0,4.0,8.56,125.7,10.12,1.0,0.0,1.0
29067,3,0.0,0.0,1.0,55.85,76.39,43.74,0.0,0.0,0.33
29069,10,7.0,0.0,9.0,19.82,57.24,19.14,0.7,0.0,0.9
29071,17,15.0,0.0,14.0,16.15,66.55,19.83,0.88,0.0,0.82
29073,5,0.0,0.0,3.0,48.64,104.75,19.06,0.0,0.0,0.6
29075,2,0.0,0.0,0.0,55.55,74.18,55.08,0.0,0.0,0.0
29077,62,61.0,61.0,61.0,5.42,10.01,6.92,0.98,0.98,0.98
29079,4,0.0,,4.0,50.71,,9.2,0.0,,1.0
29081,3,0.0,0.0,0.0,49.03,98.68,70.38,0.0,0.0,0.0
29083,6,6.0,0.0,6.0,7.42,91.99,16.52,1.0,0.0,1.0
29085,3,0.0,0.0,0.0,46.25,82.03,46.2,0.0,0.0,0.0
29087,3,0.0,0.0,0.0,43.61,44.2,43.61,0.0,0.0,0.0
29089,3,0.0,0.0,2.0,43.8,48.12,31.87,0.0,0.0,0.67
29091,8,6.0,5.0,4.0,18.36,19.6,21.0,0.75,0.62,0.5
29093,4,1.0,0.0,2.0,28.32,107.77,19.8,0.25,0.0,0.5
29095,199,199.0,186.0,199.0,6.01,14.4,8.06,1.0,0.93,1.0
29097,22,22.0,19.0,19.0,7.45,15.87,14.34,1.0,0.86,0.86
29099,42,42.0,3.0,39.0,12.57,44.68,15.74,1.0,0.07,0.93
29101,9,8.0,0.0,8.0,15.67,69.38,16.75,0.89,0.0,0.89
29103,2,0.0,0.0,0.0,50.17,78.96,52.91,0.0,0.0,0.0
29105,6,6.0,0.0,6.0,6.14,64.9,8.24,1.0,0.0,1.0
29107,7,5.0,0.0,3.0,22.12,61.39,25.63,0.71,0.0,0.43
29109,7,5.0,0.0,6.0,25.99,49.82,16.22,0.71,0.0,0.86
29111,4,2.0,2.0,2.0,32.87,32.87,21.56,0.5,0.5,0.5
29113,7,7.0,0.0,7.0,16.63,50.79,16.63,1.0,0.0,1.0
29115,5,0.0,,0.0,43.36,,50.31,0.0,,0.0
29117,5,0.0,,0.0,71.57,,39.14,0.0,,0.0
29119,4,1.0,0.0,1.0,34.01,59.28,38.02,0.25,0.0,0.25
29121,5,4.0,0.0,4.0,9.73,77.19,15.06,0.8,0.0,0.8
29123,3,2.0,0.0,2.0,34.63,77.4,13.59,0.67,0.0,0.67
29125,3,0.0,0.0,1.0,41.93,102.15,38.18,0.0,0.0,0.33
29127,8,7.0,2.0,7.0,10.21,35.2,16.32,0.88,0.25,0.88
29129,2,0.0,,0.0,55.02,,44.71,0.0,,0.0
29131,5,4.0,0.0,3.0,14.33,90.87,24.33,0.8,0.0,0.6
29133,4,2.0,0.0,2.0,26.05,56.53,25.83,0.5,0.0,0.5
29135,4,1.0,0.0,0.0,34.53,69.25,35.12,0.25,0.0,0.0
29137,3,1.0,0.0,1.0,38.81,65.39,37.53,0.33,0.0,0.33
29139,4,0.0,0.0,4.0,48.16,71.43,19.06,0.0,0.0,1.0
29141,5,3.0,0.0,2.0,30.63,99.35,31.73,0.6,0.0,0.4
29143,6,1.0,0.0,2.0,38.7,63.0,32.0,0.17,0.0,0.33
29145,12,12.0,5.0,11.0,11.73,31.33,13.01,1.0,0.42,0.92
29147,5,4.0,0.0,3.0,14.53,63.49,23.92,0.8,0.0,0.6
29149,3,0.0,0.0,0.0,52.43,49.91,52.35,0.0,0.0,0.0
29151,4,0.0,0.0,0.0,47.56,86.85,45.06,0.0,0.0,0.0
29153,2,0.0,0.0,0.0,55.37,69.58,66.1,0.0,0.0,0.0
29155,6,6.0,2.0,6.0,16.59,41.78,11.87,1.0,0.33,1.0
29157,5,0.0,0.0,5.0,44.48,50.55,9.59,0.0,0.0,1.0
29159,11,11.0,0.0,11.0,11.59,85.24,10.49,1.0,0.0,1.0
29161,10,9.0,,9.0,11.04,,11.04,0.9,,0.9
29163,5,3.0,0.0,5.0,26.0,79.23,10.49,0.6,0.0,1.0
29165,20,20.0,16.0,18.0,16.42,23.07,20.55,1.0,0.8,0.9
29167,4,3.0,0.0,3.0,26.44,45.42,26.44,0.75,0.0,0.75
29169,9,9.0,,9.0,11.36,,15.82,1.0,,1.0
29171,2,2.0,0.0,0.0,3.02,109.34,65.89,1.0,0.0,0.0
29173,3,2.0,0.0,2.0,32.11,61.4,23.08,0.67,0.0,0.67
29175,6,6.0,0.0,6.0,12.26,47.53,9.7,1.0,0.0,1.0
29177,4,1.0,0.0,0.0,33.48,64.99,47.8,0.25,0.0,0.0
29179,2,0.0,0.0,0.0,61.5,94.14,56.6,0.0,0.0,0.0
29181,4,0.0,0.0,4.0,43.56,49.84,18.3,0.0,0.0,1.0
29183,79,79.0,69.0,79.0,8.89,18.9,11.5,1.0,0.87,1.0
29185,3,3.0,0.0,3.0,15.14,86.98,16.61,1.0,0.0,1.0
29186,4,0.0,0.0,3.0,37.58,74.75,19.41,0.0,0.0,0.75
29187,11,10.0,0.0,10.0,10.05,88.52,16.32,0.91,0.0,0.91
29189,199,199.0,178.0,199.0,4.59,18.25,9.01,1.0,0.89,1.0
29195,8,7.0,0.0,0.0,13.76,76.87,45.14,0.88,0.0,0.0
29197,2,0.0,0.0,1.0,40.18,127.08,35.7,0.0,0.0,0.5
29199,2,0.0,0.0,0.0,73.59,98.66,40.65,0.0,0.0,0.0
29201,10,4.0,4.0,10.0,31.34,33.76,14.94,0.4,0.4,1.0
29203,2,1.0,0.0,0.0,19.61,79.13,47.31,0.5,0.0,0.0
29205,3,1.0,0.0,1.0,36.52,78.68,40.23,0.33,0.0,0.33
29207,8,0.0,0.0,6.0,44.82,45.11,18.64,0.0,0.0,0.75
29209,6,4.0,0.0,0.0,22.8,60.51,49.98,0.67,0.0,0.0
29211,3,3.0,,0.0,10.68,,42.16,1.0,,0.0
29213,10,9.0,0.0,0.0,19.95,60.36,50.44,0.9,0.0,0.0
29215,4,1.0,0.0,2.0,27.39,72.31,23.28,0.25,0.0,0.5
29217,6,6.0,0.0,6.0,7.25,79.51,11.67,1.0,0.0,1.0
29219,5,3.0,0.0,4.0,27.73,51.34,15.38,0.6,0.0,0.8
29221,5,3.0,0.0,3.0,15.36,108.51,18.75,0.6,0.0,0.6
29223,4,2.0,0.0,2.0,36.44,58.86,35.78,0.5,0.0,0.5
29225,8,8.0,1.0,2.0,11.94,38.03,34.28,1.0,0.12,0.25
29227,1,0.0,0.0,0.0,56.13,104.5,55.66,0.0,0.0,0.0
29229,4,0.0,0.0,2.0,48.1,71.26,29.92,0.0,0.0,0.5
29510,106,106.0,106.0,106.0,2.63,7.27,3.85,1.0,1.0,1.0
30001,3,2.0,,2.0,17.65,,22.5,0.67,,0.67
30003,5,2.0,,0.0,43.24,,97.36,0.4,,0.0
30005,4,1.0,,0.0,42.3,,82.88,0.25,,0.0
30007,2,0.0,0.0,0.0,45.68,77.63,48.39,0.0,0.0,0.0
30009,5,0.0,0.0,0.0,63.87,63.87,63.87,0.0,0.0,0.0
30011,1,0.0,,0.0,262.08,,286.58,0.0,,0.0
30013,22,19.0,,19.0,10.51,,12.19,0.86,,0.86
30015,2,0.0,,0.0,92.46,,92.6,0.0,,0.0
30017,6,6.0,,0.0,4.33,,75.79,1.0,,0.0
30019,1,0.0,,0.0,86.69,,154.8,0.0,,0.0
30021,3,2.0,,,20.15,,,0.67,,
30023,3,3.0,,3.0,0.0,,28.51,1.0,,1.0
30025,1,0.0,,0.0,105.12,,146.96,0.0,,0.0
30027,2,2.0,,,12.05,,,1.0,,
30029,19,18.0,17.0,17.0,15.38,18.67,18.67,0.95,0.89,0.89
30031,22,20.0,19.0,19.0,12.68,25.21,18.01,0.91,0.86,0.86
30033,1,0.0,,0.0,139.55,,179.89,0.0,,0.0
30035,4,3.0,,1.0,20.07,,61.87,0.75,,0.25
30037,1,0.0,0.0,0.0,66.26,84.58,81.7,0.0,0.0,0.0
30039,1,0.0,0.0,0.0,84.83,104.2,100.92,0.0,0.0,0.0
30041,6,5.0,,4.0,11.56,,26.12,0.83,,0.67
30043,3,1.0,0.0,1.0,29.44,97.15,31.6,0.33,0.0,0.33
30045,1,0.0,,0.0,52.52,,81.19,0.0,,0.0
30047,8,5.0,0.0,3.0,17.41,67.39,34.4,0.62,0.0,0.38
30049,14,12.0,,11.0,21.38,,27.8,0.86,,0.79
30051,1,0.0,,0.0,102.95,,102.95,0.0,,0.0
30053,5,4.0,,0.0,17.24,,121.67,0.8,,0.0
30055,1,0.0,,0.0,96.16,,164.29,0.0,,0.0
30057,3,1.0,0.0,0.0,49.35,111.99,87.74,0.33,0.0,0.0
30059,1,0.0,0.0,0.0,88.81,118.91,91.52,0.0,0.0,0.0
30061,2,0.0,0.0,0.0,64.91,74.85,72.25,0.0,0.0,0.0
30063,20,18.0,18.0,18.0,12.45,17.19,14.45,0.9,0.9,0.9
30065,2,0.0,0.0,0.0,89.1,95.32,89.1,0.0,0.0,0.0
30067,6,3.0,0.0,1.0,44.41,78.15,68.18,0.5,0.0,0.17
30069,1,0.0,,0.0,63.88,,207.68,0.0,,0.0
30071,1,1.0,,0.0,0.0,,105.43,1.0,,0.0
30073,2,1.0,,0.0,24.74,,79.0,0.5,,0.0
30075,1,0.0,,0.0,104.4,,181.64,0.0,,0.0
30077,2,0.0,0.0,0.0,50.02,104.86,54.42,0.0,0.0,0.0
30079,1,0.0,,0.0,48.18,,115.28,0.0,,0.0
30081,10,8.0,1.0,1.0,24.65,59.8,57.35,0.8,0.1,0.1
30083,4,0.0,,0.0,79.22,,83.72,0.0,,0.0
30085,3,2.0,,0.0,26.65,,92.6,0.67,,0.0
30087,4,1.0,,1.0,54.47,,79.47,0.25,,0.25
30089,3,1.0,0.0,0.0,44.23,143.96,94.52,0.33,0.0,0.0
30091,2,0.0,,0.0,128.72,,129.99,0.0,,0.0
30093,8,8.0,,8.0,4.16,,4.43,1.0,,1.0
30095,3,0.0,0.0,0.0,69.62,69.62,69.62,0.0,0.0,0.0
30097,1,0.0,0.0,0.0,54.43,74.81,64.84,0.0,0.0,0.0
30099,3,0.0,,0.0,49.07,,57.6,0.0,,0.0
30101,3,0.0,,0.0,51.22,,55.62,0.0,,0.0
30103,1,0.0,0.0,0.0,78.58,90.36,52.37,0.0,0.0,0.0
30105,3,0.0,,2.0,81.63,,20.0,0.0,,0.67
30107,1,1.0,0.0,0.0,0.0,142.39,138.62,1.0,0.0,0.0
30109,1,0.0,,0.0,39.62,,81.46,0.0,,0.0
30111,32,31.0,28.0,31.0,8.26,13.43,10.46,0.97,0.88,0.97
31001,9,9.0,,9.0,6.62,,7.67,1.0,,1.0
31003,3,0.0,,0.0,42.88,,44.93,0.0,,0.0
31005,1,0.0,,0.0,44.99,,45.98,0.0,,0.0
31007,1,1.0,,0.0,25.2,,30.22,1.0,,0.0
31009,1,0.0,,0.0,109.67,,138.35,0.0,,0.0
31011,2,0.0,,0.0,56.93,,56.65,0.0,,0.0
31013,3,3.0,,3.0,7.76,,8.35,1.0,,1.0
31015,1,0.0,,0.0,38.72,,38.72,0.0,,0.0
31017,1,0.0,,0.0,79.58,,79.58,0.0,,0.0
31019,11,10.0,,0.0,7.33,,56.05,0.91,,0.0
31021,3,1.0,0.0,0.0,34.35,60.59,58.67,0.33,0.0,0.0
31023,3,1.0,0.0,1.0,37.37,67.67,34.86,0.33,0.0,0.33
31025,6,3.0,1.0,3.0,26.68,32.59,31.67,0.5,0.17,0.5
31027,2,1.0,0.0,1.0,36.3,66.52,36.49,0.5,0.0,0.5
31029,1,0.0,,0.0,61.93,,50.43,0.0,,0.0
31031,2,0.0,,0.0,84.51,,84.51,0.0,,0.0
31033,3,3.0,,3.0,5.06,,4.83,1.0,,1.0
31035,2,0.0,,0.0,33.06,,32.49,0.0,,0.0
31037,3,2.0,0.0,2.0,33.85,89.79,33.38,0.67,0.0,0.67
31039,3,1.0,0.0,0.0,37.52,78.88,49.52,0.33,0.0,0.0
31041,4,0.0,,,63.16,,,0.0,,
31043,4,4.0,4.0,4.0,6.11,10.39,10.39,1.0,1.0,1.0
31045,2,0.0,,0.0,68.7,,69.97,0.0,,0.0
31047,7,6.0,,0.0,16.39,,97.89,0.86,,0.0
31049,1,0.0,,1.0,40.54,,23.56,0.0,,1.0
31051,2,0.0,0.0,0.0,35.17,42.34,42.34,0.0,0.0,0.0
31053,9,9.0,0.0,0.0,9.26,48.91,43.09,1.0,0.0,0.0
31055,156,156.0,156.0,156.0,5.35,11.59,8.99,1.0,1.0,1.0
31057,1,0.0,,0.0,86.24,,58.76,0.0,,0.0
31059,2,0.0,0.0,0.0,62.02,80.36,62.98,0.0,0.0,0.0
31061,2,0.0,,0.0,38.84,,58.94,0.0,,0.0
31063,1,0.0,,0.0,66.27,,108.11,0.0,,0.0
31065,1,0.0,,0.0,42.49,,42.49,0.0,,0.0
31067,7,0.0,0.0,0.0,44.35,58.31,50.2,0.0,0.0,0.0
31069,1,0.0,,0.0,56.24,,57.22,0.0,,0.0
31071,1,0.0,,0.0,78.03,,78.03,0.0,,0.0
31073,1,1.0,,0.0,25.07,,71.75,1.0,,0.0
31075,1,0.0,,0.0,79.34,,76.74,0.0,,0.0
31077,1,0.0,,0.0,60.53,,60.03,0.0,,0.0
31079,14,14.0,,14.0,5.97,,6.68,1.0,,1.0
31081,3,1.0,,1.0,32.59,,32.05,0.33,,0.33
31083,1,0.0,,0.0,44.57,,44.57,0.0,,0.0
31085,1,0.0,,0.0,83.11,,95.86,0.0,,0.0
31087,1,0.0,,0.0,107.39,,97.9,0.0,,0.0
31089,4,4.0,,4.0,15.83,,15.83,1.0,,1.0
31091,1,0.0,,0.0,85.98,,125.04,0.0,,0.0
31093,2,1.0,,1.0,31.26,,31.02,0.5,,0.5
31095,3,0.0,0.0,0.0,64.12,89.91,81.66,0.0,0.0,0.0
31097,2,0.0,0.0,0.0,47.56,61.14,51.46,0.0,0.0,0.0
31099,2,2.0,,0.0,25.33,,41.21,1.0,,0.0
31101,3,3.0,,3.0,2.97,,3.17,1.0,,1.0
31103,1,0.0,,0.0,94.2,,59.39,0.0,,0.0
31105,1,0.0,,0.0,45.58,,44.3,0.0,,0.0
31107,3,0.0,,0.0,43.67,,43.67,0.0,,0.0
31109,74,74.0,73.0,74.0,5.85,10.48,6.84,1.0,0.99,1.0
31111,8,8.0,,0.0,11.84,,60.11,1.0,,0.0
31113,1,0.0,,0.0,39.29,,91.25,0.0,,0.0
31115,1,0.0,,0.0,106.63,,106.63,0.0,,0.0
31117,1,0.0,,0.0,51.03,,90.69,0.0,,0.0
31119,9,9.0,0.0,9.0,6.49,104.18,8.45,1.0,0.0,1.0
31121,3,1.0,,1.0,33.74,,30.9,0.33,,0.33
31123,1,0.0,,0.0,45.26,,44.62,0.0,,0.0
31125,1,0.0,,0.0,43.93,,43.65,0.0,,0.0
31127,2,2.0,0.0,0.0,29.48,85.13,75.46,1.0,0.0,0.0
31129,2,0.0,,0.0,34.47,,63.81,0.0,,0.0
31131,5,5.0,0.0,1.0,12.32,49.65,39.98,1.0,0.0,0.2
31133,1,0.0,0.0,0.0,58.4,88.38,78.71,0.0,0.0,0.0
31135,1,1.0,,1.0,29.72,,29.57,1.0,,1.0
31137,3,0.0,,0.0,40.55,,70.32,0.0,,0.0
31139,2,1.0,0.0,1.0,27.52,92.4,29.16,0.5,0.0,0.5
31141,7,7.0,0.0,7.0,8.93,102.41,8.07,1.0,0.0,1.0
31143,2,0.0,0.0,0.0,37.86,89.06,35.35,0.0,0.0,0.0
31145,3,0.0,,0.0,81.48,,82.24,0.0,,0.0
31147,3,0.0,0.0,0.0,40.17,91.53,86.2,0.0,0.0,0.0
31149,1,0.0,,0.0,59.63,,59.63,0.0,,0.0
31151,4,0.0,0.0,0.0,46.83,53.53,47.39,0.0,0.0,0.0
31153,43,43.0,43.0,43.0,10.41,14.04,16.46,1.0,1.0,1.0
31155,5,1.0,0.0,0.0,35.3,40.36,40.76,0.2,0.0,0.0
31157,11,10.0,,10.0,8.81,,9.55,0.91,,0.91
31159,4,1.0,0.0,0.0,34.36,39.82,35.61,0.25,0.0,0.0
31161,2,0.0,,0.0,65.57,,76.1,0.0,,0.0
31163,1,0.0,,0.0,50.47,,58.36,0.0,,0.0
31165,1,0.0,,0.0,55.12,,55.11,0.0,,0.0
31167,2,2.0,0.0,2.0,18.9,93.71,19.37,1.0,0.0,1.0
31169,2,0.0,0.0,0.0,63.06,112.04,84.48,0.0,0.0,0.0
31171,1,0.0,,0.0,78.38,,130.34,0.0,,0.0
31173,2,2.0,0.0,0.0,7.3,36.1,36.1,1.0,0.0,0.0
31175,2,0.0,,0.0,78.48,,79.02,0.0,,0.0
31177,5,5.0,2.0,4.0,22.57,33.41,27.48,1.0,0.4,0.8
31179,2,1.0,0.0,0.0,33.36,64.24,35.53,0.5,0.0,0.0
31181,2,2.0,,1.0,10.62,,38.6,1.0,,0.5
31183,1,0.0,,0.0,50.33,,50.33,0.0,,0.0
31185,4,0.0,0.0,0.0,57.32,65.69,57.04,0.0,0.0,0.0
32001,7,7.0,0.0,7.0,11.27,82.82,11.27,1.0,0.0,1.0
32003,487,482.0,474.0,475.0,4.77,11.85,7.19,0.99,0.97,0.98
32005,17,17.0,5.0,11.0,12.04,34.22,23.52,1.0,0.29,0.65
32007,14,12.0,,11.0,22.63,,42.16,0.86,,0.79
32009,1,0.0,,0.0,131.06,,131.06,0.0,,0.0
32011,1,0.0,,0.0,90.71,,90.71,0.0,,0.0
32013,4,3.0,,,28.76,,,0.75,,
32015,1,0.0,,0.0,113.41,,123.84,0.0,,0.0
32017,2,1.0,0.0,0.0,38.29,163.86,149.69,0.5,0.0,0.0
32019,10,5.0,3.0,3.0,24.87,49.74,42.48,0.5,0.3,0.3
32021,2,2.0,0.0,2.0,14.37,162.98,14.37,1.0,0.0,1.0
32023,10,6.0,,0.0,65.44,,105.95,0.6,,0.0
32027,1,1.0,0.0,0.0,0.0,121.21,87.19,1.0,0.0,0.0
32029,1,1.0,0.0,0.0,28.28,37.62,32.77,1.0,0.0,0.0
32031,112,102.0,102.0,108.0,9.15,15.68,11.59,0.91,0.91,0.96
32033,3,2.0,,,27.26,,,0.67,,
32510,14,14.0,13.0,14.0,4.81,7.6,5.97,1.0,0.93,1.0
33001,15,14.0,3.0,4.0,8.26,33.94,35.61,0.93,0.2,0.27
33003,11,11.0,0.0,4.0,4.75,80.98,34.92,1.0,0.0,0.36
33005,16,16.0,11.0,15.0,10.29,24.92,16.79,1.0,0.69,0.94
33007,11,9.0,0.0,4.0,15.27,88.53,29.04,0.82,0.0,0.36
33009,19,15.0,7.0,11.0,16.51,34.85,25.15,0.79,0.37,0.58
33011,86,84.0,70.0,82.0,6.13,17.4,11.28,0.98,0.81,0.95
33013,36,36.0,33.0,32.0,9.1,17.12,16.84,1.0,0.92,0.89
33015,66,65.0,42.0,62.0,7.43,26.56,16.46,0.98,0.64,0.94
33017,25,24.0,0.0,22.0,7.91,56.93,18.67,0.96,0.0,0.88
33019,10,9.0,2.0,8.0,11.06,43.63,24.22,0.9,0.2,0.8
34001,70,70.0,70.0,70.0,3.49,12.59,5.41,1.0,1.0,1.0
34003,179,179.0,179.0,179.0,2.64,9.68,6.46,1.0,1.0,1.0
34005,114,113.0,112.0,113.0,4.81,15.43,10.38,0.99,0.98,0.99
34007,127,127.0,127.0,127.0,2.87,10.46,4.44,1.0,1.0,1.0
34009,33,33.0,31.0,33.0,7.88,17.23,9.04,1.0,0.94,1.0
34011,35,34.0,34.0,34.0,5.17,11.13,9.32,0.97,0.97,0.97
34013,210,210.0,210.0,210.0,1.52,6.26,3.95,1.0,1.0,1.0
34015,63,63.0,63.0,63.0,4.8,13.99,6.56,1.0,1.0,1.0
34017,166,166.0,166.0,166.0,1.71,6.18,4.29,1.0,1.0,1.0
34019,26,26.0,19.0,26.0,10.07,27.08,12.17,1.0,0.73,1.0
34021,77,77.0,77.0,77.0,2.59,8.94,5.97,1.0,1.0,1.0
34023,175,175.0,174.0,175.0,3.01,12.07,6.32,1.0,0.99,1.0
34025,144,144.0,142.0,144.0,3.29,13.44,5.18,1.0,0.99,1.0
