ZCTA,pop,minDist_SUT
82221,459,31.9
43930,795,12.31
44509,11911,0.77
28685,1979,13.15
24148,7916,7.65
62951,4535,5.16
28636,5013,6.23
28637,1734,3.72
66739,5497,3.73
24221,519,7.43
65647,2112,7.77
66783,2246,18.35
33849,1191,7.78
58765,553,55.16
44438,4300,2.24
66079,737,9.29
65246,33,27.96
68620,2715,37.47
82217,42,22.14
33868,12092,14.0
82219,8,18.0
68622,274,36.03
64632,413,28.47
34744,55210,3.39
66733,2210,12.62
66734,209,7.25
69153,5524,2.94
44441,1757,5.84
45011,71451,3.01
44454,982,8.25
43943,3029,10.38
28411,37995,4.98
67468,294,22.97
54002,6399,12.42
54003,1124,4.58
44491,3517,11.16
67481,539,34.48
44846,3486,5.44
66738,230,10.88
28638,11698,0.36
69168,221,19.51
44455,1665,6.44
38134,44853,1.8
24220,897,14.95
67473,1710,5.47
67480,1701,10.68
45805,23285,3.39
67487,1381,16.4
69165,1927,26.65
44851,4679,13.08
68623,257,36.47
34788,16886,6.83
38567,423,13.44
29601,11902,0.65
69162,7442,2.74
67502,23549,4.2
67510,292,14.93
27967,297,6.29
67516,413,40.45
69167,370,34.01
67518,67,47.13
37709,4151,2.33
23192,6830,12.62
62215,1907,6.27
62216,2742,12.61
83203,416,11.87
62690,3991,16.53
27921,4889,3.75
37708,6185,1.03
27976,3985,13.2
43764,8750,0.89
27924,3448,11.49
44089,15527,6.86
23413,1029,7.22
65348,1408,14.31
68351,886,12.98
28468,5093,6.21
58771,603,32.42
37755,3697,6.15
34472,31632,5.48
65339,527,20.08
44644,4949,9.06
65727,116,11.85
23354,149,6.95
62343,948,7.89
62344,14,13.58
64759,8005,2.33
65783,117,14.49
23963,121,23.81
23964,1051,15.22
68352,4909,26.42
45241,24366,1.3
28766,1222,9.35
45211,37201,1.93
25826,344,15.12
42037,78,15.56
66428,383,24.27
54652,1005,8.93
34481,19147,5.38
45164,241,12.0
45166,69,14.59
89008,1324,42.42
54450,427,10.95
55607,167,41.93
83520,218,4.17
98333,3692,4.29
98339,3141,6.41
98340,2912,10.85
44662,10020,4.36
62844,2186,14.6
68365,283,8.82
83643,138,19.25
83644,11486,7.66
98547,1265,4.5
23416,253,9.63
33944,268,33.35
38345,1971,6.39
53954,6625,7.62
62664,3061,19.49
44431,4514,4.36
44090,11996,14.25
54180,3417,6.51
44093,1210,12.9
62354,1592,9.28
28520,322,27.83
65757,7118,9.14
44641,20239,6.65
28673,6307,9.04
66075,2431,2.44
23839,818,6.37
23840,2889,4.61
66939,597,23.01
54940,4000,18.61
66442,16565,5.03
34480,19029,5.54
28508,2699,12.29
54966,1981,14.29
62655,460,19.02
66411,1274,14.32
54616,2723,7.77
44624,5308,12.68
66945,999,12.27
54945,3326,21.59
65730,40,17.72
54201,5188,11.83
62823,1700,9.75
44628,932,12.94
28395,2466,1.55
28735,293,8.79
66944,174,26.76
83545,361,8.64
28778,9939,2.19
65770,3371,13.74
45224,21402,2.66
24350,1286,10.15
54859,1698,16.98
98024,6658,5.37
98367,29137,4.18
62832,8848,1.46
54658,2592,8.63
28521,2877,7.49
45238,45614,1.56
29697,13430,9.17
62375,345,5.82
33952,33662,2.68
83239,584,23.49
67629,190,17.82
65349,2539,24.11
24374,720,12.39
66964,132,26.75
83548,127,14.22
34474,16659,1.91
68349,1064,16.58
65360,5246,1.04
67023,315,20.22
45225,9418,0.67
33947,8901,10.98
65738,18814,10.31
23408,77,8.51
24457,240,3.95
62831,412,16.19
62319,261,9.14
28124,6192,9.78
23418,1100,8.13
62854,1716,12.19
34498,576,21.09
44021,6244,5.02
44022,16604,3.02
64679,800,10.77
33903,22122,0.62
28783,1809,13.32
45237,20193,0.49
68346,516,8.35
28125,2262,7.21
44076,5022,10.16
33930,903,9.68
98370,31206,1.17
98373,25068,1.56
54864,1325,16.89
68649,2069,15.66
67632,207,32.2
38327,374,2.87
62827,1175,9.97
44646,46749,1.06
64748,1383,13.87
33931,10675,5.52
65778,459,20.65
67031,2607,15.01
67036,61,13.09
67019,1238,11.24
65767,1772,21.35
45895,17930,9.71
37849,27062,2.35
45167,3700,7.68
45169,4513,12.16
68810,962,7.07
65350,2271,9.22
65347,629,14.97
68337,280,12.55
65772,1762,11.46
28782,6562,14.07
62311,633,17.64
83421,336,15.15
24317,3912,5.79
23410,1727,8.77
54175,890,26.7
23398,26,5.4
54631,1662,18.66
23347,678,16.05
53935,281,13.87
48141,24615,2.43
42023,2290,13.45
28526,3018,10.33
34994,16909,0.44
66868,834,14.22
66438,130,8.38
44651,656,7.95
38339,708,8.11
98526,235,16.66
98527,299,10.08
65781,8476,8.93
38330,4354,6.85
65633,3971,11.44
23148,1980,17.2
23177,475,16.12
62650,26749,0.25
45068,11402,7.77
65708,13789,1.53
62996,464,11.23
66763,3405,1.56
65692,1424,12.66
24283,2123,15.04
98296,30373,4.72
67854,1253,23.63
67861,1903,10.83
23141,6651,9.02
37754,5363,4.91
23156,1625,9.79
58776,207,43.9
98256,328,26.41
98261,2681,7.19
67855,1695,3.61
65247,684,12.66
53960,3467,12.16
98329,11333,8.34
98330,103,22.48
58769,190,42.37
66217,5838,2.46
28451,33435,5.15
66219,12212,1.67
66220,7169,4.01
54613,1650,9.11
83454,560,5.41
64505,13017,4.67
28401,24279,1.9
28392,1628,9.48
28670,3590,12.42
44614,12628,5.51
28460,10490,10.7
66933,396,16.37
83460,227,0.62
65680,1116,11.41
28385,2562,10.41
83250,1718,16.72
98312,31330,3.56
98315,6336,3.67
45120,2750,10.1
98118,48436,0.8
98122,38620,0.9
98134,804,1.01
83333,10398,3.04
98144,31845,0.29
64645,131,20.79
54021,6617,6.31
64660,539,14.29
98310,20934,0.43
37853,3556,3.58
62312,1933,12.8
67860,2806,23.23
28390,23790,1.78
58852,1584,33.5
98239,7273,6.76
28396,2620,10.31
28684,2370,8.05
23844,519,10.89
54854,1094,13.29
24211,9344,4.39
28669,2663,8.97
24324,1757,5.14
66871,1298,12.73
65711,9212,3.39
66873,255,27.95
44039,33018,3.18
83245,2144,7.32
83246,996,24.54
65257,1465,10.5
67950,2031,36.93
65240,8684,13.46
62977,744,6.06
64738,949,10.58
68758,1280,23.99
29662,15696,4.97
33912,18402,3.38
67638,285,15.14
28119,2453,8.12
44057,19482,9.41
83262,1283,21.13
69367,225,16.61
68324,105,19.8
65330,415,20.08
68326,261,17.1
54530,823,18.87
38261,15868,2.95
28454,2503,13.47
83431,786,5.01
44026,10989,7.09
23234,45201,2.34
44032,1516,9.77
98279,628,12.48
98281,1191,23.53
28678,6577,8.81
83214,658,23.42
98243,652,6.1
98245,3646,10.49
64689,630,10.37
67878,2346,30.58
28660,1878,10.37
28662,114,4.45
65649,1615,11.53
62992,690,6.09
83220,122,29.07
83272,265,11.25
62293,4427,13.25
64723,798,13.39
64724,2147,18.63
23294,18168,0.86
66770,1124,0.3
67639,155,8.34
67640,627,14.39
67643,260,24.07
67644,259,12.09
65629,710,13.72
83212,110,23.14
68651,1465,17.47
83274,8946,9.77
64661,949,18.75
64667,383,25.33
64730,6551,2.63
29667,263,5.0
82450,128,17.28
45050,8773,3.74
43912,6317,4.31
83433,4,48.31
83435,648,38.57
98275,21264,1.77
68652,601,32.28
28667,453,4.23
67648,545,26.72
62264,3745,10.29
58853,196,0.3
24226,1165,11.3
68644,578,23.3
37806,2853,5.12
54103,519,24.14
64658,3239,11.0
98278,1731,2.74
66407,792,19.85
28722,6477,13.09
64507,13604,4.12
28461,19897,14.47
65632,2446,12.23
45891,14905,1.76
67623,172,13.84
34432,12583,9.64
65279,1769,10.31
34996,11119,2.91
24323,981,8.14
65634,641,19.8
44626,3015,4.23
68323,231,20.84
62994,625,8.42
69358,1841,11.57
67649,212,22.79
67650,147,33.73
68152,6327,1.85
65285,685,7.49
66210,18691,1.07
38255,2252,6.81
68164,29143,3.55
23149,2911,9.73
43915,1172,7.95
67857,146,29.92
66772,182,14.48
54844,216,18.03
67651,463,25.28
45067,14970,5.15
34990,30101,5.24
34446,16647,5.06
45052,3667,4.82
34984,15663,1.7
65323,899,8.0
28384,11199,7.18
66408,486,20.69
29605,37130,3.28
53955,5745,11.82
61730,301,12.7
63934,195,17.25
98647,261,7.47
63127,4986,1.69
39827,4046,6.01
61733,831,11.03
68788,4406,26.71
54983,4485,23.2
68790,862,14.24
67013,2824,10.62
67018,204,11.06
28775,267,8.55
52565,1570,1.25
42339,758,6.38
49111,3613,4.85
62044,2094,18.39
27896,20681,2.31
56655,1612,31.23
43103,11006,7.31
20158,4448,5.11
47380,1612,8.53
62379,1725,7.87
48703,2919,16.96
58716,154,27.85
37694,1968,5.17
53825,615,8.33
23062,2427,5.35
58466,327,23.77
48745,1249,34.03
51533,838,8.14
98649,1085,14.57
54888,1288,7.15
68718,1616,14.89
62401,18722,1.48
29707,28866,6.0
83804,1826,10.25
56352,6020,9.37
54220,39059,2.62
28168,10056,10.76
28147,24878,2.79
24015,15209,1.85
65436,46,18.1
62815,287,12.25
63932,1306,8.78
29378,175,2.18
61728,1311,18.41
57479,549,11.09
61729,1201,14.33
29374,3756,12.24
43320,1524,3.88
57475,94,47.42
43321,256,5.96
58461,429,28.26
98602,160,14.21
98606,9058,5.34
34470,19856,0.91
44633,2634,5.46
62817,459,10.52
31211,15488,4.3
29150,39616,3.39
53061,4983,1.96
29365,11211,5.81
28167,2591,9.63
62275,3705,8.67
28103,11397,9.29
64683,8090,0.27
62280,445,10.3
51449,2160,10.11
35904,14030,0.8
23434,49556,2.42
29372,4164,11.46
37829,1754,6.51
54603,13868,2.39
28450,2596,9.88
38260,3656,9.32
63633,649,24.33
47861,853,9.29
22503,3770,19.67
42368,1355,14.09
38352,654,6.97
44669,1347,7.57
28531,1361,8.86
98555,329,17.92
54660,16062,1.24
44672,4748,4.2
83651,34354,1.34
32703,50992,5.4
48744,4183,10.11
49503,37255,0.17
42369,244,7.63
47879,3417,4.8
61432,658,9.37
22488,1084,9.65
98560,179,15.04
98498,28496,1.47
83628,4318,15.93
98512,29679,6.77
98516,24536,2.9
23433,1129,6.01
56678,1201,8.63
36867,22983,1.66
53063,1604,9.01
52583,302,9.12
61012,2432,6.34
53190,19279,10.11
23452,59324,1.3
98503,39319,1.24
83636,131,9.98
54020,6898,10.11
33880,41346,3.68
64648,2298,12.34
53039,4559,3.34
37690,3817,10.18
30629,4735,14.05
51450,1455,7.73
56027,719,19.18
37779,3110,3.37
58830,279,30.34
28079,36737,3.91
43986,2332,7.43
33809,30137,9.31
46901,40357,2.71
60586,47692,3.96
39507,16514,3.93
48740,2353,27.87
56029,759,11.49
33881,33463,2.2
98568,2743,20.19
98572,680,18.56
98581,469,13.69
83666,26,25.36
98390,11016,0.23
24084,10803,4.68
24088,5025,12.96
54841,313,15.53
61431,296,13.11
47368,2935,9.49
49094,4088,8.52
52570,1104,10.28
63125,33031,1.71
56681,274,22.6
31201,8103,2.01
65760,481,20.28
23427,216,9.62
64771,460,7.3
61008,34292,1.42
56353,9313,3.03
44105,37211,0.14
59217,125,9.9
43085,26216,1.19
47842,9612,3.82
83714,21763,7.08
98640,4465,4.14
61001,1042,13.82
29717,1400,14.42
62424,2445,10.77
44117,9611,0.19
54210,862,31.04
62365,620,13.88
54568,5073,10.56
36861,2817,7.99
56666,1080,3.83
13352,32,15.84
52581,322,11.04
36854,16045,14.86
64455,314,13.57
49931,9642,0.5
33031,7387,3.52
65283,429,23.46
54601,50761,4.94
23065,1685,8.24
63123,51130,3.09
36439,728,25.92
60968,335,6.71
43762,5997,8.02
39825,1236,9.51
56368,4578,9.75
29147,0,1.52
61422,3164,9.37
57263,417,16.95
61006,1905,7.97
44609,3935,6.04
98387,49910,2.92
62355,754,13.79
58847,418,19.61
64701,14225,2.58
34434,7731,12.27
62263,5034,10.72
98552,424,17.25
29686,935,17.04
83442,21981,1.01
83444,1015,15.89
66854,677,13.37
24281,2498,11.17
98107,25720,0.08
98108,23980,1.06
65440,432,19.62
68402,1387,10.2
68404,926,10.74
37865,21557,2.77
64761,1324,9.98
68344,400,15.18
83286,1390,14.93
83287,237,7.09
98103,51377,0.83
44675,1825,3.15
24017,24132,0.83
64668,1640,15.43
54110,5406,11.08
98109,29154,0.24
98110,24060,1.95
66432,317,33.74
68345,235,22.39
54630,4169,11.32
68378,722,9.87
34602,7314,10.7
44676,4402,9.12
68335,572,20.13
98117,35111,1.42
28529,1706,6.7
68375,108,33.91
98596,7558,11.27
65721,30430,5.36
24352,1243,14.12
65722,1680,11.03
65723,3369,6.47
34471,24898,1.46
65337,2055,11.16
66423,973,25.2
98092,45739,2.72
83302,205,39.81
62376,1204,5.37
28164,15099,9.62
68359,1676,17.15
62843,123,10.82
54944,9145,8.91
68360,550,8.05
54655,1880,13.43
29653,4682,6.51
54129,2969,7.26
83311,923,15.17
66507,1272,16.68
66449,996,19.88
65773,655,29.3
28515,2584,4.65
24012,30335,1.5
68367,326,16.25
62712,10243,2.27
54611,1176,19.31
83669,10270,9.32
98590,401,0.61
98592,1570,7.2
98595,2863,11.96
44024,23834,0.98
65338,2744,8.75
68340,888,28.29
45209,11082,3.25
68368,581,8.42
38348,950,13.92
28519,260,2.81
44643,3585,7.27
68343,989,9.28
98588,1390,15.78
98589,7585,11.35
98418,9469,0.32
54115,45700,5.11
28076,376,11.52
62286,6110,1.74
82646,0,26.01
24347,1714,9.16
98380,4288,10.01
43953,11656,4.31
43962,92,9.51
62244,897,10.77
28075,18621,6.52
43977,2289,7.01
23915,1253,6.03
98375,30972,2.85
65768,473,14.65
24433,104,17.37
83605,46488,0.86
62314,524,11.99
45219,18029,0.68
45220,13838,0.61
54022,23061,0.9
29631,15176,7.8
62253,583,9.84
28453,3737,4.59
83676,4994,10.7
45217,7232,2.04
24435,2282,8.22
24445,2735,12.89
82712,251,13.02
66962,306,28.68
54025,7361,6.79
62255,1279,12.52
43988,2263,10.48
83619,7748,5.31
98446,10424,3.16
98465,7008,1.43
44084,3749,1.8
24422,5992,12.94
98403,8146,0.71
98406,23103,0.55
98407,21240,1.48
98408,20531,1.51
62366,1589,10.69
28159,2908,2.45
98421,1496,1.87
98438,487,1.82
98443,5662,2.77
98444,33965,1.69
44094,35755,2.52
62245,1692,8.3
43964,8642,8.44
29639,1642,9.57
38332,1097,10.7
28160,3586,1.49
62374,345,11.1
38251,2639,11.02
28434,1023,15.28
34433,5957,12.67
64652,439,10.09
65286,138,20.05
64656,270,28.52
54028,2387,16.04
23959,1364,28.07
65740,3264,3.45
28749,29,3.61
68773,160,27.21
23893,222,10.53
65681,1614,11.11
44601,34740,1.23
23894,481,13.12
83450,880,26.55
23226,16071,1.21
54101,2684,17.67
33884,32069,4.66
98467,16184,1.6
45153,1804,8.6
68774,191,7.29
62345,391,13.85
54171,3688,12.94
24270,603,9.38
45030,19125,1.6
62356,465,13.63
24271,2456,12.77
66853,470,28.09
29692,4711,12.69
23426,80,9.69
54209,1277,13.04
44086,2558,6.69
98366,33618,2.39
64756,684,16.78
62348,166,8.98
54204,1611,13.19
23420,3856,3.99
62358,884,13.2
23421,3884,2.36
23422,153,5.31
44677,2463,3.95
23888,2120,8.09
23889,605,10.36
62349,626,16.98
54960,2472,9.41
68777,649,27.28
54986,5058,11.02
68791,1894,23.44
45215,30814,3.05
83425,531,23.05
57528,851,13.57
43340,1845,18.4
53209,46008,1.76
27310,7290,6.31
57311,1607,41.29
48818,2516,18.77
51577,1084,11.6
39572,1266,9.95
39819,10987,8.4
29369,13567,6.16
33514,2350,7.1
65739,1040,5.71
98357,1645,2.73
47907,0,1.25
36916,846,12.69
56713,1026,28.22
63655,1543,12.6
49512,16926,2.21
58311,68,30.21
24361,6227,8.91
28745,461,0.54
45146,1458,11.82
45147,191,1.94
29681,57959,6.0
47885,8994,3.85
63960,2917,13.29
36527,15262,2.66
49236,4672,5.19
36528,1229,24.01
36919,1748,21.46
33928,24682,12.63
28138,9912,9.53
57274,2589,30.19
61418,542,12.02
33542,21101,1.45
37331,7430,8.16
39837,6081,18.59
63941,172,11.37
61740,1536,12.35
49724,1187,8.56
65333,583,13.78
56658,0,38.51
58258,331,14.27
47854,722,9.54
43344,5996,13.75
58480,331,20.75
63951,144,20.5
61030,2302,12.75
33558,22843,4.84
31757,10764,5.85
56729,119,43.02
22032,31180,4.2
61476,375,15.33
56021,1058,8.26
60609,61495,0.65
48734,7516,10.76
48735,1060,11.21
51525,1120,18.44
56024,3283,5.85
51526,1782,6.03
30663,3052,9.54
48749,1063,6.31
63144,8725,0.22
22554,56016,1.51
59867,71,26.47
44067,20470,4.66
54159,1176,11.24
44070,31847,0.2
33920,5993,8.03
33921,861,16.66
61024,2534,14.27
54161,2809,25.41
36025,6756,13.99
48825,12770,0.65
46988,1026,11.66
56080,764,8.12
32735,4673,4.19
36912,2272,11.49
61455,20698,1.62
34465,17603,7.83
65332,1406,8.29
68329,626,18.63
66413,1895,18.18
62326,2337,6.0
65334,1001,9.3
54625,237,7.39
36029,1160,18.92
36030,645,39.19
42541,590,2.16
27560,32801,3.09
58497,229,10.41
46989,4824,5.91
48730,4474,34.53
59244,24,31.28
61020,3131,9.32
49116,225,16.81
62819,408,7.05
45204,5773,0.71
42343,1508,15.52
56373,3155,9.0
36879,1936,11.18
48811,5323,17.37
42451,937,7.52
42452,2485,10.46
31302,8139,11.72
56367,6614,12.74
51458,1416,11.38
46926,1471,8.57
39501,23211,1.27
31303,2621,18.76
59275,353,18.13
59276,21,30.26
31314,1635,2.57
30710,7154,10.91
63953,1759,11.04
23968,577,8.43
62837,8960,2.45
43748,2752,5.38
64448,882,11.82
58704,4775,10.74
44656,2836,5.24
42456,1296,12.19
42458,1119,7.97
52731,745,16.65
62663,259,13.09
30426,782,19.65
38462,10042,0.69
59262,751,21.93
33032,47067,2.11
58492,501,21.03
68784,1981,21.6
68785,301,12.62
54974,1474,10.65
45202,14105,0.42
65752,352,6.3
62838,1816,19.16
67005,15696,7.48
52650,784,9.35
47427,728,12.65
63301,50675,5.82
63964,559,17.53
37328,1270,19.74
27553,2463,6.61
59247,321,18.35
49505,32068,1.11
61441,1001,19.81
28763,2758,6.68
45157,10315,3.01
47385,1319,5.73
63662,1660,12.8
33332,11518,7.01
58487,419,42.11
61753,3058,12.67
51632,7012,0.95
32750,24389,0.38
46990,735,8.28
48817,6206,4.74
46920,1085,10.95
23056,471,10.03
43746,1215,8.43
63134,13525,1.93
47387,793,6.64
49117,3607,11.78
63135,21869,2.25
49927,487,4.9
30666,10214,7.65
51536,378,18.25
51576,2079,10.05
48763,5015,24.9
48766,1256,9.78
54963,6826,9.7
68780,1074,11.04
82635,172,37.28
49929,136,11.05
58458,1162,39.93
43318,4537,8.46
61036,6620,15.23
49242,14941,2.5
39560,17334,3.27
63137,20039,2.44
56375,916,8.87
56376,343,8.66
52630,446,14.0
82630,0,52.47
24377,306,8.33
45176,9434,5.02
54965,1368,14.25
61071,13997,5.34
29410,22836,3.82
58475,181,27.5
53072,25357,1.31
57301,18465,43.8
63656,377,8.46
36869,21064,3.02
47849,331,9.1
33314,26188,0.72
66952,386,27.71
66953,707,27.19
54162,8988,13.84
62338,1316,7.74
28747,2243,21.35
54952,26707,5.18
64463,1647,25.48
43323,699,11.23
57476,424,31.47
28134,11049,1.49
23350,3439,3.94
28464,2707,3.4
37115,40484,0.61
57273,1164,19.3
61410,3892,12.41
61411,444,9.38
33313,62405,0.44
57468,390,33.11
58454,391,23.09
29364,578,15.16
57470,94,44.64
46929,2980,9.73
52585,1018,13.16
49107,10340,7.95
52586,424,8.87
59231,489,14.09
59240,31,47.63
30646,6506,7.01
56017,1639,6.86
65733,794,22.14
54948,257,12.09
66951,752,16.87
68768,612,16.78
64747,3599,10.07
28137,3248,10.06
83812,58,26.05
98671,23273,8.65
49120,36490,1.47
59256,57,9.4
49125,2275,13.43
59258,94,14.9
53042,6745,0.83
57255,323,20.33
46923,8246,2.85
46940,2632,8.22
58270,1835,17.35
33321,47974,0.5
58271,612,34.1
54229,4886,5.68
37877,8921,1.52
23435,30018,7.1
44074,11376,8.69
23324,24126,3.46
68355,4894,4.11
64755,2921,11.06
29682,3669,8.57
66417,395,30.11
57271,286,23.31
98651,861,3.88
83806,245,27.98
98662,32430,1.3
23453,36138,3.95
33523,18387,4.18
42352,1918,9.78
20171,50342,2.91
38313,3110,0.26
66416,588,28.34
62820,152,11.76
46928,4477,8.2
56019,828,24.92
51521,1895,11.8
33971,27255,3.35
32667,4090,7.23
56685,95,23.64
49504,39401,0.95
47882,7786,2.37
65755,486,30.23
59252,106,14.74
44060,60476,0.73
44062,14523,9.08
44065,4522,4.09
34479,13533,3.81
35905,6144,9.06
42351,4152,6.58
55992,4911,17.07
51445,2781,1.01
30625,2140,13.94
56362,5840,1.44
23060,38211,1.99
58710,524,54.43
54651,1474,16.3
44657,9583,11.24
46938,2984,5.08
56684,320,31.83
56350,499,15.81
61007,507,7.11
51447,222,8.51
35906,9875,4.84
48706,39419,3.32
37691,863,11.16
29566,17603,7.85
54650,24143,2.02
44638,1453,13.15
23938,360,13.33
36470,178,39.96
47382,245,5.48
49097,11124,8.99
37891,2850,4.0
42355,1898,3.81
60612,34311,0.55
51532,726,10.62
59222,136,27.11
33023,73671,2.0
54968,2813,9.54
24421,3931,10.7
63133,7336,2.0
31220,14504,6.63
31301,4006,3.82
64451,385,20.5
37692,4989,7.38
63129,53671,3.38
49102,1699,2.07
56354,1387,13.6
52580,654,9.84
49106,4913,9.69
65756,746,11.35
98358,926,4.64
31716,2960,15.37
36481,522,46.87
65354,666,20.0
23967,1026,21.05
29568,15066,10.04
20166,11304,3.73
58267,1348,28.45
29565,7836,8.48
49930,7279,3.14
37312,34481,2.37
47859,821,9.0
68354,952,8.0
45177,22385,16.43
62050,354,17.6
64461,641,12.41
59219,298,24.49
49098,5944,10.39
43760,2138,10.09
29569,17587,12.31
54962,1158,25.58
68779,2725,10.78
28759,7488,0.4
36473,21,14.85
52593,159,7.42
48728,242,29.6
42338,11,9.16
47874,3102,6.8
33319,47021,1.36
58269,245,39.74
57266,609,20.86
68783,1011,10.92
24363,1350,14.15
53953,221,14.1
56360,3729,12.09
61438,917,7.59
31712,1084,27.65
49710,489,14.62
43755,1983,8.27
52576,560,9.69
33315,13362,0.49
47858,657,13.59
56662,483,23.19
58259,352,35.15
56016,933,7.83
83535,1222,10.26
98359,5002,1.52
98364,95,7.82
61420,1121,10.71
43331,4507,4.17
37313,1451,21.79
42332,149,3.58
31204,29686,1.61
27288,23689,2.99
42348,4988,4.89
46933,6164,4.01
42349,1135,9.97
53049,3127,10.28
56667,581,7.81
58261,1281,13.09
48732,11330,2.98
45171,5771,8.0
65745,3046,8.51
31701,18584,2.17
33953,6885,4.58
62051,585,6.24
23064,258,15.31
54950,2901,17.26
45148,1467,15.14
33922,3731,12.69
45140,56933,4.52
65732,994,22.68
54155,7001,6.49
61089,728,13.27
61091,45,3.03
36559,99,8.72
97031,19161,5.18
87020,11172,16.79
22134,7534,4.8
36540,696,40.16
52042,1606,14.6
49250,6252,3.7
29145,1075,9.2
27529,48833,3.54
37135,12380,6.93
49546,34517,1.82
57576,199,32.07
43431,4868,4.48
63361,4193,2.85
47512,4015,12.41
49310,3415,14.89
27009,2596,8.74
61108,27819,1.26
52041,1839,10.89
29714,2902,8.2
27571,6664,5.96
43420,30133,0.79
37339,2532,22.66
43432,1278,9.73
56670,1471,1.76
58005,920,12.47
33127,33464,0.8
59416,273,22.71
49302,8875,5.81
33064,61397,1.26
63349,2186,8.83
49251,6172,8.89
46994,2892,11.5
32708,44826,2.09
56039,970,5.69
48757,3681,11.55
28173,56910,9.89
43315,7272,4.74
36542,13932,10.95
31406,35457,2.32
52748,10397,7.55
64021,597,5.57
48849,5993,13.04
52044,126,21.1
31408,10516,4.05
32713,20697,1.14
64784,1126,12.28
33956,3437,11.13
59856,431,10.77
57569,267,15.9
47528,462,13.92
63367,24228,5.62
63744,113,11.6
49752,818,12.4
32693,12186,10.7
48836,13920,8.65
32683,140,13.63
42323,881,8.08
17742,16,16.78
48184,17605,2.03
54247,2052,8.77
53222,26509,0.48
64015,31219,1.24
36509,2076,15.03
61448,3837,6.58
61449,337,9.71
49632,1095,29.35
56458,359,18.98
42553,5260,6.72
33043,4928,17.79
49232,2557,12.49
62422,1002,12.6
53811,3263,8.17
56714,1217,69.79
12849,346,16.2
28174,9284,4.27
44111,42821,1.64
37341,11212,9.89
61778,691,8.41
36562,1463,23.33
47438,4416,12.05
52720,950,12.47
47920,2498,8.89
36034,974,15.29
56097,3720,17.82
36525,1928,11.71
39481,1557,17.05
64801,36279,1.73
63366,49621,3.76
52766,824,12.6
33126,52987,0.9
39478,2100,14.04
48708,26281,2.02
51465,855,9.43
46910,3412,17.73
51467,680,11.71
49234,2850,6.6
31329,9950,18.25
57321,456,24.48
29715,32066,6.0
48837,19669,6.37
32759,2787,9.0
47521,639,10.18
37153,6568,10.22
49617,3196,4.7
56011,9311,14.84
83704,40385,0.08
98621,417,13.64
46911,1308,11.29
42324,1069,7.5
42567,5965,11.0
36042,1774,28.1
29414,39520,5.04
52003,13555,4.05
52654,1571,12.13
47432,4617,10.62
49544,10239,2.41
59212,598,15.52
64444,1282,18.02
49274,3499,8.76
84057,40034,0.83
45657,1925,13.64
36560,3381,25.44
22611,9005,8.96
37345,2522,14.67
33594,35465,1.68
57319,782,33.82
58324,1397,1.82
61469,2248,13.51
62040,42447,1.77
49229,3373,5.84
52655,4209,4.1
52772,5157,1.53
22033,40170,2.72
48860,1729,9.15
43005,201,11.69
49751,2179,13.01
57634,183,45.35
