ZCTA,year,unempP,povP,pciE
49802,2018,4.3,20.9,23711.0
49805,2018,1.2,11.4,31795.0
49806,2018,8.2,15.8,37035.0
49807,2018,5.8,7.1,28329.0
49808,2018,15.8,14.9,34507.0
49812,2018,0.3,11.1,26561.0
49814,2018,6.1,13.5,24740.0
49815,2018,3.7,12.2,22648.0
49816,2018,2.8,8.1,27189.0
49817,2018,8.7,4.9,23988.0
49818,2018,5.2,5.2,35731.0
49819,2018,0.0,9.1,35627.0
49820,2018,16.4,27.9,29029.0
49821,2018,4.0,8.9,24369.0
49822,2018,2.9,10.8,36382.0
49825,2018,0.0,0.0,29243.0
49826,2018,20.0,19.4,22302.0
49827,2018,1.4,15.9,26332.0
49829,2018,6.1,16.7,24463.0
49831,2018,2.2,6.5,30709.0
49833,2018,0.0,0.0,46143.0
49834,2018,2.6,4.8,18923.0
49835,2018,6.3,14.0,26978.0
49836,2018,9.2,18.2,20058.0
49837,2018,3.5,11.3,29229.0
49838,2018,5.1,30.2,23058.0
49839,2018,5.2,25.0,18882.0
49840,2018,9.4,11.8,29556.0
49841,2018,9.8,20.1,23766.0
49847,2018,1.7,17.4,22724.0
49848,2018,0.0,9.9,34954.0
49849,2018,6.2,11.7,27579.0
49852,2018,4.0,12.1,25557.0
49853,2018,12.5,16.4,28092.0
49854,2018,10.7,22.8,22716.0
49855,2018,5.8,20.1,26016.0
49858,2018,4.6,13.1,30415.0
49861,2018,6.3,10.8,31535.0
49862,2018,7.6,11.5,18764.0
49863,2018,3.5,32.1,10098.0
49864,2018,13.6,8.6,17157.0
49866,2018,4.2,9.3,27157.0
49868,2018,3.8,16.3,19256.0
49870,2018,4.1,7.9,31473.0
49871,2018,7.0,16.7,21489.0
49872,2018,0.0,10.5,21440.0
49873,2018,0.0,3.1,29959.0
49874,2018,6.3,16.1,22341.0
49876,2018,8.7,8.3,28987.0
49877,2018,0.0,27.3,10200.0
49878,2018,7.5,11.8,25909.0
49879,2018,7.5,15.1,22608.0
49880,2018,2.1,10.3,31874.0
49881,2018,2.2,15.9,22637.0
49883,2018,0.0,28.7,18476.0
49884,2018,6.9,15.7,18519.0
49885,2018,6.3,9.1,27233.0
49886,2018,0.0,11.1,20327.0
49887,2018,4.7,12.2,24452.0
49891,2018,12.8,15.2,22164.0
49892,2018,4.5,12.4,28508.0
49893,2018,0.7,8.2,32504.0
49894,2018,2.7,3.6,27674.0
49895,2018,6.7,6.0,24459.0
49896,2018,10.3,17.7,21005.0
49901,2018,11.9,15.1,23669.0
49902,2018,3.4,13.0,19151.0
49903,2018,6.4,27.0,22560.0
49905,2018,3.8,13.3,21028.0
49908,2018,10.4,18.5,14138.0
49910,2018,0.0,3.2,32639.0
49911,2018,5.0,15.1,25263.0
49912,2018,3.4,16.6,20636.0
49913,2018,9.1,17.6,23759.0
49915,2018,1.8,11.5,20754.0
49916,2018,7.1,5.5,27131.0
49917,2018,7.0,10.4,15894.0
49918,2018,8.5,11.5,36198.0
49919,2018,8.5,15.9,24472.0
49920,2018,5.7,11.6,24877.0
49921,2018,0.0,52.1,17841.0
49922,2018,3.2,13.5,19966.0
49925,2018,4.5,16.7,21698.0
49927,2018,4.2,15.3,21526.0
49929,2018,7.5,4.4,28306.0
49930,2018,4.7,17.0,24472.0
49931,2018,6.0,37.2,17391.0
49934,2018,5.8,10.1,23473.0
49935,2018,6.8,15.6,25521.0
49938,2018,6.8,20.6,25377.0
49942,2018,0.0,10.4,20148.0
49945,2018,7.9,17.2,34758.0
49946,2018,4.3,16.3,24490.0
49947,2018,3.6,11.5,12154.0
49948,2018,16.4,19.1,20402.0
49950,2018,6.4,12.3,32223.0
49952,2018,10.9,7.8,22030.0
49953,2018,7.6,13.7,25617.0
49955,2018,0.0,6.8,20272.0
49958,2018,10.7,11.2,27098.0
49959,2018,8.4,21.0,25317.0
49960,2018,6.5,15.8,16389.0
49961,2018,19.0,32.9,21675.0
49962,2018,0.0,22.9,23130.0
49963,2018,8.2,15.1,30692.0
49965,2018,20.3,43.9,17000.0
49967,2018,0.7,26.9,25648.0
49968,2018,2.5,19.0,28724.0
49969,2018,4.2,12.4,24821.0
49970,2018,5.8,9.9,21431.0
49971,2018,13.0,9.9,22364.0
50001,2018,5.1,16.4,33801.0
50002,2018,5.8,7.0,29818.0
50003,2018,2.4,6.4,41923.0
50005,2018,6.8,2.2,22903.0
50006,2018,1.6,6.6,29887.0
50007,2018,2.2,1.3,37634.0
50008,2018,0.9,16.7,20248.0
50009,2018,2.2,6.9,35361.0
50010,2018,3.6,20.1,30341.0
50011,2018,16.0,,3894.0
50012,2018,15.6,100.0,5867.0
50014,2018,5.1,35.7,26607.0
50020,2018,5.6,12.5,28807.0
50021,2018,3.0,5.9,40293.0
50022,2018,1.6,11.8,28537.0
50023,2018,2.9,7.7,38108.0
50025,2018,1.7,8.7,29764.0
50026,2018,4.7,10.7,27796.0
50027,2018,14.7,13.9,23386.0
50028,2018,2.3,5.9,35208.0
50029,2018,6.4,10.9,26368.0
50032,2018,28.3,43.7,20822.0
50033,2018,0.0,0.0,30183.0
50034,2018,4.1,3.6,30735.0
50035,2018,0.2,4.0,32310.0
50036,2018,3.1,8.1,30369.0
50038,2018,75.0,58.1,11306.0
50039,2018,3.0,1.3,30773.0
50041,2018,0.0,0.0,27672.0
50042,2018,0.0,6.6,25057.0
50044,2018,4.1,18.0,24543.0
50046,2018,2.9,9.7,29306.0
50047,2018,3.4,5.8,29948.0
50048,2018,1.0,16.8,24937.0
50049,2018,5.4,13.2,29727.0
50050,2018,2.3,17.1,27358.0
50051,2018,37.4,31.9,28097.0
50052,2018,2.9,1.4,27505.0
50054,2018,6.6,8.1,32167.0
50055,2018,0.4,5.3,27429.0
50056,2018,3.2,5.9,28634.0
50057,2018,0.0,12.4,15120.0
50058,2018,2.7,13.9,31510.0
50060,2018,2.8,16.9,26631.0
50061,2018,0.4,1.2,77394.0
50062,2018,4.5,13.3,20145.0
50063,2018,2.7,8.4,38288.0
50064,2018,1.5,4.8,31347.0
50065,2018,4.2,32.0,17533.0
50066,2018,4.6,0.0,27512.0
50067,2018,0.7,21.1,20887.0
50068,2018,0.0,12.4,25102.0
50069,2018,4.8,3.9,32237.0
50070,2018,4.4,4.7,35145.0
50071,2018,3.2,11.1,31669.0
50072,2018,2.2,4.7,35312.0
50073,2018,2.0,9.1,29975.0
50074,2018,3.3,1.9,57490.0
50075,2018,2.2,4.6,31320.0
50076,2018,4.4,14.6,26984.0
50078,2018,6.8,22.2,24002.0
50101,2018,0.0,34.5,23638.0
50102,2018,0.0,9.6,24243.0
50103,2018,10.6,25.6,27207.0
50104,2018,0.0,1.5,32571.0
50105,2018,2.1,1.5,32409.0
50106,2018,6.9,10.9,26681.0
50107,2018,12.2,17.2,24567.0
50108,2018,0.0,15.0,25375.0
50109,2018,3.2,5.7,42605.0
50111,2018,2.1,2.3,43218.0
50112,2018,4.8,12.2,30348.0
50115,2018,2.4,15.8,28084.0
50116,2018,1.4,17.6,17363.0
50117,2018,11.4,25.0,21499.0
50118,2018,2.9,7.2,32251.0
50119,2018,1.1,12.6,27660.0
50120,2018,0.0,4.0,28110.0
50122,2018,1.1,4.6,29496.0
50123,2018,1.2,8.6,46201.0
50124,2018,4.5,5.2,36857.0
50125,2018,3.9,9.7,32218.0
50126,2018,1.5,7.6,28930.0
50127,2018,,0.0,
50128,2018,2.5,6.3,26940.0
50129,2018,4.2,6.8,28066.0
50130,2018,0.4,6.2,29755.0
50131,2018,2.7,4.0,48842.0
50132,2018,7.8,10.0,24473.0
50133,2018,0.7,16.5,34166.0
50134,2018,1.9,1.1,30709.0
50135,2018,6.8,6.2,30525.0
50136,2018,17.4,13.5,32220.0
50138,2018,3.4,12.1,27202.0
50139,2018,4.4,8.1,32577.0
50140,2018,3.7,23.0,20627.0
50141,2018,3.5,4.8,26467.0
50142,2018,5.1,11.3,27077.0
50143,2018,2.8,7.3,32495.0
50144,2018,5.8,14.0,22323.0
50146,2018,2.5,5.6,26545.0
50147,2018,11.0,16.1,27545.0
50148,2018,0.5,10.7,31735.0
50149,2018,9.8,8.5,28839.0
50150,2018,7.8,7.2,24541.0
50151,2018,0.6,7.7,34746.0
50153,2018,1.0,5.0,39744.0
50154,2018,3.2,7.4,29167.0
50155,2018,2.5,9.8,19347.0
50156,2018,3.2,6.8,33330.0
50157,2018,3.1,4.5,28229.0
50158,2018,4.9,12.2,25438.0
50160,2018,4.2,18.3,23313.0
50161,2018,0.8,4.5,36571.0
50162,2018,3.6,3.4,30702.0
50163,2018,1.6,17.5,22477.0
50164,2018,3.3,9.1,28760.0
50165,2018,0.0,10.1,23271.0
50166,2018,3.1,3.2,33349.0
50167,2018,0.6,7.3,27836.0
50168,2018,0.6,1.4,28390.0
50169,2018,3.8,5.3,27499.0
50170,2018,6.2,5.1,30681.0
50171,2018,6.5,6.1,35189.0
50173,2018,5.5,8.7,28008.0
50174,2018,4.6,11.4,27032.0
50201,2018,2.3,10.8,31035.0
50206,2018,1.9,12.0,31010.0
50207,2018,4.3,10.1,38223.0
50208,2018,6.2,11.6,24114.0
50210,2018,1.5,5.7,33881.0
50211,2018,2.5,3.8,39532.0
50212,2018,7.2,7.7,36129.0
50213,2018,2.8,14.8,26866.0
50214,2018,0.0,4.5,29174.0
50216,2018,2.8,9.1,32979.0
50217,2018,4.7,5.3,34580.0
50218,2018,7.5,6.0,26911.0
50219,2018,2.5,6.1,31563.0
50220,2018,4.4,15.6,24726.0
50222,2018,1.4,2.7,22744.0
50223,2018,3.6,12.5,26333.0
50225,2018,1.3,11.8,29984.0
50226,2018,4.0,2.3,36772.0
50227,2018,0.0,0.0,23291.0
50228,2018,1.0,11.0,29049.0
50229,2018,1.9,1.3,41112.0
50230,2018,2.1,5.5,31111.0
50231,2018,6.4,21.8,24087.0
50232,2018,0.6,11.5,30899.0
50233,2018,2.6,8.1,31683.0
50234,2018,4.1,8.2,39806.0
50235,2018,3.2,10.3,25534.0
50236,2018,0.6,6.1,38909.0
50237,2018,3.2,4.6,38328.0
50238,2018,5.6,7.3,22610.0
50239,2018,0.0,22.2,25888.0
50240,2018,5.1,4.0,35924.0
50242,2018,1.4,18.7,23015.0
50243,2018,2.0,2.7,30283.0
50244,2018,1.8,4.4,31537.0
50246,2018,3.4,8.5,31301.0
50247,2018,4.8,2.9,32812.0
50248,2018,2.6,8.7,33706.0
50249,2018,2.6,5.7,29523.0
50250,2018,3.2,11.1,24728.0
50251,2018,2.7,7.9,26212.0
50252,2018,2.9,16.6,28501.0
50254,2018,5.3,3.9,31728.0
50255,2018,2.1,1.4,28123.0
50256,2018,0.0,2.2,29407.0
50257,2018,2.3,8.0,24750.0
50258,2018,1.9,8.0,28750.0
50261,2018,1.7,3.4,44104.0
50262,2018,1.3,1.0,30871.0
50263,2018,0.9,3.7,46135.0
50264,2018,3.3,26.5,21043.0
50265,2018,3.5,7.0,41336.0
50266,2018,3.0,7.1,48014.0
50268,2018,2.3,13.3,21412.0
50271,2018,2.8,4.0,23873.0
50272,2018,0.0,3.6,18008.0
50273,2018,4.5,8.4,33335.0
50274,2018,0.0,0.8,29946.0
50275,2018,5.3,20.8,25168.0
50276,2018,3.6,11.8,31187.0
50277,2018,4.8,7.2,29419.0
50278,2018,4.6,15.7,31878.0
50309,2018,3.4,17.7,37869.0
50310,2018,3.9,12.2,31302.0
50311,2018,5.7,23.3,27066.0
50312,2018,3.2,10.1,48688.0
50313,2018,8.2,15.4,22960.0
50314,2018,11.4,29.7,19559.0
50315,2018,4.7,16.6,25079.0
50316,2018,8.7,21.1,20270.0
50317,2018,8.0,15.5,23920.0
50319,2018,,,
50320,2018,5.5,16.6,25075.0
50321,2018,3.3,17.1,33369.0
50322,2018,3.2,8.8,37480.0
50323,2018,2.6,2.1,53498.0
50324,2018,3.7,7.9,36073.0
50325,2018,2.8,4.4,49899.0
50327,2018,2.7,4.6,36452.0
50401,2018,4.9,12.3,29692.0
50420,2018,0.6,11.6,28250.0
50421,2018,3.3,12.1,26249.0
50423,2018,3.2,10.0,26825.0
50424,2018,3.1,6.4,29513.0
50426,2018,0.0,12.2,24057.0
50428,2018,2.1,10.7,36470.0
50430,2018,2.7,9.0,29395.0
50431,2018,3.5,3.2,25063.0
50432,2018,2.9,21.1,24185.0
50433,2018,7.6,3.0,23186.0
50434,2018,1.3,2.5,28963.0
50435,2018,2.8,6.2,31766.0
50436,2018,5.3,8.3,26760.0
50438,2018,1.1,4.3,31230.0
50439,2018,0.9,7.1,28752.0
50440,2018,2.7,2.9,34403.0
50441,2018,4.9,14.3,27607.0
50444,2018,1.9,6.8,29600.0
50446,2018,4.1,8.3,37012.0
50447,2018,3.1,12.9,25633.0
50448,2018,7.3,8.3,27754.0
50449,2018,4.4,12.6,29228.0
50450,2018,3.8,5.6,29436.0
50451,2018,5.8,13.3,31918.0
50452,2018,2.2,21.8,22990.0
50453,2018,1.2,1.9,31535.0
50454,2018,0.0,0.0,32707.0
50455,2018,1.2,1.4,17025.0
50456,2018,4.2,13.3,26012.0
50457,2018,1.0,20.7,39316.0
50458,2018,1.0,4.6,33461.0
50459,2018,5.9,10.2,30094.0
50460,2018,0.0,11.9,41348.0
50461,2018,3.0,8.9,30688.0
50464,2018,4.6,6.3,35147.0
50465,2018,2.4,28.7,21925.0
50466,2018,5.7,10.4,26660.0
50467,2018,0.0,9.3,30240.0
50468,2018,2.7,5.7,33625.0
50469,2018,2.0,4.5,30378.0
50470,2018,6.6,14.3,27544.0
50471,2018,6.4,18.2,26986.0
50472,2018,3.5,10.3,27705.0
50473,2018,0.0,13.7,22134.0
50475,2018,1.4,6.4,30843.0
50476,2018,0.7,7.4,26202.0
50477,2018,1.5,9.0,31222.0
50478,2018,4.7,14.0,26848.0
50479,2018,3.2,13.1,25161.0
50480,2018,3.2,10.8,26241.0
50482,2018,2.9,4.5,31815.0
50483,2018,3.3,6.9,32040.0
50484,2018,3.3,14.9,25272.0
50501,2018,4.8,16.6,24832.0
50510,2018,3.2,9.9,30930.0
50511,2018,2.8,8.0,31909.0
50514,2018,1.5,10.8,26104.0
50515,2018,9.4,37.4,25192.0
50516,2018,1.6,2.5,29462.0
50517,2018,2.5,8.4,25981.0
50518,2018,0.5,19.3,21013.0
50519,2018,2.4,22.8,23927.0
50520,2018,5.2,3.5,35533.0
50521,2018,7.5,46.8,13266.0
50522,2018,1.8,14.9,27111.0
50523,2018,3.0,16.8,21790.0
50524,2018,0.0,4.0,29695.0
50525,2018,5.0,14.1,31274.0
50527,2018,0.0,4.5,29404.0
50528,2018,0.0,4.1,40437.0
50529,2018,7.6,9.3,25928.0
50530,2018,4.6,10.8,24832.0
50531,2018,1.8,7.0,55850.0
50532,2018,1.9,22.1,25544.0
50533,2018,8.4,13.6,28214.0
50535,2018,3.0,15.5,27775.0
50536,2018,0.0,3.5,28781.0
50538,2018,5.2,14.8,28839.0
50539,2018,6.1,9.4,26788.0
50540,2018,1.4,6.6,27458.0
50541,2018,4.7,6.4,25986.0
50542,2018,9.5,6.8,30580.0
50543,2018,6.2,7.8,26431.0
50544,2018,3.4,9.5,27830.0
50545,2018,0.0,31.8,47526.0
50546,2018,0.8,22.1,28092.0
50548,2018,2.2,11.0,30508.0
50551,2018,3.1,4.3,30454.0
50554,2018,1.1,16.8,29694.0
50556,2018,1.2,4.2,48288.0
50557,2018,6.3,4.1,28264.0
50558,2018,5.2,12.9,32437.0
50559,2018,6.7,12.9,26897.0
50560,2018,4.7,16.9,32489.0
50561,2018,0.0,11.1,31744.0
50562,2018,8.3,10.2,45725.0
50563,2018,2.3,10.6,29639.0
50565,2018,6.9,16.2,34615.0
50566,2018,3.0,13.0,25196.0
50567,2018,1.7,11.3,26157.0
50568,2018,1.1,12.6,28362.0
50569,2018,3.1,11.8,28286.0
50570,2018,0.0,4.9,27305.0
50571,2018,0.0,8.9,28898.0
50573,2018,0.0,0.0,18682.0
50574,2018,4.1,12.1,29042.0
50575,2018,2.6,13.2,30714.0
50576,2018,4.0,6.0,25704.0
50577,2018,1.3,7.8,28228.0
50578,2018,4.7,16.8,25702.0
50579,2018,2.3,14.5,24723.0
50581,2018,6.4,15.2,23790.0
50582,2018,1.9,3.4,23597.0
50583,2018,3.7,12.4,31810.0
50585,2018,1.6,12.9,29467.0
50586,2018,3.2,9.8,23963.0
50588,2018,7.2,14.7,24665.0
50590,2018,5.4,20.5,24343.0
50591,2018,0.5,9.2,25611.0
50593,2018,0.0,8.1,21468.0
50594,2018,1.9,2.7,31876.0
50595,2018,2.7,11.5,28066.0
50597,2018,1.1,8.3,28113.0
50598,2018,0.0,7.3,30181.0
50599,2018,1.6,4.0,34900.0
50601,2018,3.3,11.1,28144.0
50602,2018,3.8,10.4,29030.0
50603,2018,3.2,4.5,24332.0
50604,2018,1.8,9.4,34140.0
50605,2018,2.7,5.2,29458.0
50606,2018,1.1,14.1,25419.0
50607,2018,1.6,19.6,34125.0
50609,2018,3.5,3.0,34608.0
50611,2018,3.3,13.2,26988.0
50612,2018,0.0,0.0,63007.0
50613,2018,3.2,18.1,32718.0
50616,2018,2.5,20.9,26183.0
50619,2018,5.0,9.6,32655.0
50620,2018,0.0,14.3,26493.0
50621,2018,1.6,9.0,31391.0
50622,2018,3.6,8.4,42128.0
50624,2018,0.9,3.5,43035.0
50625,2018,6.3,16.6,26322.0
50626,2018,3.9,4.6,30271.0
50627,2018,2.3,7.9,26015.0
50628,2018,2.8,14.8,33087.0
50629,2018,1.6,11.8,35353.0
50630,2018,1.9,7.0,29901.0
50632,2018,0.9,8.0,32555.0
50633,2018,1.3,7.7,35125.0
50634,2018,1.9,11.0,31139.0
50635,2018,2.0,10.3,28140.0
50636,2018,4.4,15.2,29185.0
50638,2018,3.3,6.8,34677.0
50641,2018,4.3,17.2,40853.0
50642,2018,4.6,4.3,26322.0
50643,2018,4.1,3.1,36281.0
50644,2018,1.6,8.9,33356.0
50645,2018,2.6,5.3,28837.0
50647,2018,4.4,2.3,32659.0
50648,2018,3.5,3.1,27753.0
50650,2018,6.6,20.9,24989.0
50651,2018,1.4,8.0,27761.0
50652,2018,7.7,14.3,16827.0
50653,2018,0.7,3.6,26041.0
50654,2018,2.3,7.8,31023.0
50655,2018,1.2,15.3,24537.0
50658,2018,2.8,6.1,32015.0
50659,2018,1.3,6.9,28295.0
50660,2018,2.7,8.0,26527.0
50662,2018,3.5,13.0,25257.0
50664,2018,25.0,19.2,22541.0
50665,2018,1.1,6.5,27884.0
50666,2018,2.2,5.8,29311.0
50667,2018,1.5,8.0,31488.0
50668,2018,1.3,11.3,26935.0
50669,2018,2.6,8.9,40212.0
50670,2018,2.9,7.4,30847.0
50671,2018,6.5,6.3,44286.0
50672,2018,4.0,9.6,28419.0
50673,2018,0.0,11.1,25553.0
50674,2018,5.6,6.4,34053.0
50675,2018,1.7,7.4,29297.0
50676,2018,1.2,11.6,29292.0
50677,2018,2.6,8.2,31002.0
50680,2018,1.9,2.3,37133.0
50681,2018,10.1,6.9,35150.0
50682,2018,6.4,7.7,27806.0
50701,2018,4.3,12.7,32733.0
50702,2018,3.9,10.4,25578.0
50703,2018,10.4,28.7,19632.0
50707,2018,3.9,16.6,22221.0
50801,2018,4.6,15.0,25202.0
50830,2018,5.6,13.5,26823.0
50833,2018,3.4,11.0,29403.0
50835,2018,0.0,4.5,31493.0
50836,2018,7.0,19.7,29778.0
50837,2018,6.5,19.4,26925.0
50839,2018,0.0,2.2,24947.0
50840,2018,1.2,11.0,21165.0
50841,2018,4.0,12.9,27916.0
50842,2018,0.0,9.6,26811.0
50843,2018,0.0,16.5,26209.0
50845,2018,4.6,11.1,24265.0
50846,2018,4.9,10.3,31038.0
50847,2018,7.7,27.7,19246.0
50848,2018,1.1,7.2,22547.0
50849,2018,3.4,8.2,31015.0
50851,2018,5.4,10.0,27498.0
50853,2018,0.9,7.9,25018.0
50854,2018,3.7,11.1,26517.0
50857,2018,2.5,18.1,30717.0
50858,2018,1.2,10.3,28183.0
50859,2018,1.8,7.6,29342.0
50860,2018,7.8,11.2,20808.0
50861,2018,5.5,1.8,45004.0
50862,2018,5.7,7.9,33636.0
50863,2018,5.7,9.9,32250.0
50864,2018,6.3,19.1,27612.0
51001,2018,3.2,9.3,28216.0
51002,2018,1.6,8.3,31978.0
51003,2018,1.9,2.2,32465.0
51004,2018,4.7,10.2,29453.0
51005,2018,2.0,5.6,38385.0
51006,2018,4.0,8.8,31283.0
51007,2018,1.0,6.3,36809.0
51008,2018,1.2,1.5,39924.0
51009,2018,2.8,19.5,22725.0
51010,2018,2.1,12.1,25415.0
51011,2018,0.0,7.4,22986.0
51012,2018,2.0,11.7,31232.0
51014,2018,0.0,5.2,34091.0
51016,2018,2.1,10.0,25099.0
51018,2018,1.9,4.8,25438.0
51019,2018,1.7,11.7,32845.0
51020,2018,0.9,7.5,27818.0
51022,2018,0.8,9.7,31218.0
51023,2018,5.7,7.8,25086.0
51024,2018,1.8,6.0,39760.0
51025,2018,3.8,8.0,31993.0
51026,2018,5.6,8.9,32326.0
51027,2018,1.5,9.9,32797.0
51028,2018,1.4,6.7,32435.0
51029,2018,2.1,9.7,37242.0
51030,2018,1.0,1.6,33331.0
51031,2018,2.5,9.8,31971.0
51033,2018,0.5,8.8,23024.0
51034,2018,4.4,10.0,26300.0
51035,2018,3.8,6.1,39889.0
51036,2018,0.7,1.2,25404.0
51037,2018,1.9,4.3,22932.0
51038,2018,1.8,6.8,29012.0
51039,2018,1.3,7.6,32934.0
51040,2018,3.6,25.2,26576.0
51041,2018,4.7,7.2,27787.0
51044,2018,6.9,19.2,25477.0
51046,2018,9.6,7.4,30345.0
51047,2018,2.9,6.2,27194.0
51048,2018,5.5,7.1,25698.0
51049,2018,3.7,13.2,24085.0
51050,2018,2.4,7.1,30849.0
51051,2018,0.0,4.7,17965.0
51052,2018,0.6,6.5,33365.0
51053,2018,2.6,10.8,28165.0
51054,2018,4.2,11.2,36501.0
51055,2018,1.4,4.2,28102.0
51056,2018,3.1,5.5,23009.0
51058,2018,4.2,14.7,34457.0
51060,2018,3.5,17.4,30703.0
51061,2018,5.3,15.8,25608.0
51062,2018,0.0,13.2,28350.0
51063,2018,2.3,5.9,29844.0
51101,2018,25.1,38.9,18366.0
51103,2018,7.6,26.6,18984.0
51104,2018,3.8,9.7,30327.0
51105,2018,7.0,21.9,18858.0
51106,2018,4.7,8.3,30594.0
51108,2018,0.6,7.1,30423.0
51109,2018,2.0,11.9,25549.0
51111,2018,0.0,0.0,19138.0
51201,2018,0.3,10.9,29168.0
51230,2018,1.0,1.8,23801.0
51231,2018,0.5,10.1,24469.0
51232,2018,1.2,5.9,26774.0
51234,2018,2.6,9.9,26826.0
51235,2018,1.8,3.8,31187.0
51237,2018,1.8,4.8,28571.0
51238,2018,1.4,1.9,25537.0
51239,2018,0.4,5.9,27005.0
51240,2018,1.1,6.6,26136.0
51241,2018,2.1,4.3,31122.0
51242,2018,4.0,6.5,32058.0
51243,2018,4.9,4.1,28403.0
51244,2018,4.1,1.3,30308.0
51245,2018,3.5,6.7,30442.0
51246,2018,2.0,4.5,30115.0
51247,2018,4.4,9.7,34411.0
51248,2018,0.5,3.7,32264.0
51249,2018,2.1,13.3,29446.0
51250,2018,0.5,6.0,27766.0
51301,2018,4.0,12.5,27218.0
51331,2018,6.5,11.5,35482.0
51333,2018,1.5,18.6,28270.0
51334,2018,3.8,12.4,32070.0
51338,2018,2.3,11.7,28992.0
51341,2018,0.0,16.0,26284.0
51342,2018,1.6,9.5,25101.0
51343,2018,0.0,11.4,34330.0
51345,2018,3.2,8.6,32539.0
51346,2018,1.9,11.2,26696.0
51347,2018,1.8,8.7,33977.0
51350,2018,2.8,8.6,21211.0
51351,2018,3.2,8.1,35266.0
51354,2018,3.0,18.5,29897.0
51355,2018,0.8,12.7,54125.0
51357,2018,5.8,10.5,25103.0
51358,2018,0.5,5.2,24915.0
51360,2018,2.2,6.5,40195.0
51363,2018,8.8,6.7,17305.0
51364,2018,4.4,11.9,28425.0
51365,2018,2.3,4.5,21077.0
51366,2018,8.2,0.3,29921.0
51401,2018,1.7,8.2,30558.0
51430,2018,2.3,1.7,28458.0
51431,2018,2.2,8.2,30075.0
51433,2018,3.2,16.2,27033.0
51436,2018,0.4,13.2,28680.0
51439,2018,4.5,19.8,21880.0
51440,2018,1.1,4.6,26941.0
51441,2018,6.6,23.8,18759.0
51442,2018,9.1,17.1,29564.0
51443,2018,2.0,9.4,29603.0
51444,2018,0.0,0.0,23582.0
51445,2018,5.2,13.4,37111.0
51446,2018,3.1,8.2,25356.0
51447,2018,0.9,4.1,36587.0
51448,2018,0.8,17.8,29753.0
51449,2018,2.1,14.0,28276.0
51450,2018,4.4,7.4,37838.0
51451,2018,1.6,8.9,25866.0
51453,2018,2.1,13.4,25690.0
51454,2018,6.7,8.4,26919.0
51455,2018,4.0,9.4,35190.0
51458,2018,1.8,8.6,28762.0
51459,2018,17.2,20.3,24872.0
51461,2018,6.7,15.3,31907.0
51462,2018,6.1,6.8,30581.0
51463,2018,1.3,6.3,38546.0
51465,2018,4.7,6.2,26756.0
51466,2018,2.9,8.8,28345.0
51467,2018,1.3,5.6,31593.0
51501,2018,4.7,15.6,22845.0
51503,2018,4.6,8.4,33300.0
51510,2018,7.5,19.3,31809.0
51520,2018,1.6,8.8,28215.0
51521,2018,1.2,8.9,35461.0
51523,2018,0.6,5.3,36364.0
51525,2018,2.5,7.4,35596.0
51526,2018,1.4,2.8,34519.0
51527,2018,8.7,7.5,27440.0
51528,2018,1.7,22.0,24217.0
51529,2018,0.5,6.8,28498.0
51530,2018,2.4,2.4,32005.0
51531,2018,3.8,7.9,32496.0
51532,2018,7.4,9.8,23818.0
51533,2018,3.3,8.9,28767.0
51534,2018,3.3,10.0,31867.0
51535,2018,4.0,8.6,26836.0
51536,2018,2.3,15.6,31185.0
51537,2018,3.1,10.4,31043.0
51540,2018,17.1,5.0,25494.0
51541,2018,0.7,1.4,23234.0
51542,2018,2.1,6.5,43994.0
51543,2018,2.2,6.0,26490.0
51544,2018,5.5,7.0,28997.0
51545,2018,11.8,29.3,17303.0
51546,2018,1.1,8.5,29530.0
51548,2018,0.9,0.0,33293.0
51549,2018,0.7,5.2,41337.0
51550,2018,6.3,8.1,30473.0
51551,2018,1.8,5.9,43185.0
51552,2018,0.0,18.4,26603.0
51553,2018,0.9,5.7,32097.0
51554,2018,20.0,0.0,31630.0
51555,2018,0.8,11.0,31789.0
51556,2018,3.2,8.4,31772.0
51557,2018,3.6,10.8,37965.0
51558,2018,0.5,11.2,29966.0
51559,2018,2.6,7.2,31604.0
51560,2018,4.7,6.8,32654.0
51561,2018,2.8,8.2,31605.0
51562,2018,0.8,11.6,24975.0
51563,2018,3.4,12.3,29956.0
51564,2018,6.7,18.2,24022.0
51565,2018,0.4,5.8,27254.0
51566,2018,7.2,17.4,28565.0
51570,2018,3.6,10.4,32049.0
51571,2018,5.5,1.7,39221.0
51572,2018,3.6,13.4,24565.0
51573,2018,3.0,4.1,35393.0
51575,2018,1.4,2.0,40140.0
51576,2018,1.3,2.9,40416.0
51577,2018,1.5,3.8,37694.0
51578,2018,36.8,17.3,32038.0
51579,2018,1.3,7.0,31886.0
51601,2018,2.4,14.3,25665.0
51630,2018,8.0,0.8,23410.0
51631,2018,4.2,9.7,44045.0
51632,2018,4.6,9.9,26038.0
51636,2018,14.7,15.6,26521.0
51637,2018,14.0,20.5,17067.0
51638,2018,4.1,6.2,32790.0
51639,2018,0.5,7.3,32568.0
51640,2018,6.7,10.8,28326.0
51645,2018,2.9,5.5,49534.0
51646,2018,0.5,8.0,29107.0
51647,2018,19.1,13.7,27412.0
51648,2018,0.0,0.0,37790.0
51649,2018,2.9,5.1,27940.0
