ZCTA,year,totPopE,whiteP,blackP,amIndP,asianP,pacIsP,otherP,hispP,noHSP,age0_4,age5_14,age15_19,age20_24,age15_44,age45_49,age50_54,age55_59,age60_64,ageOv65,ageOv18,age18_64,a15_24P,und45P,ovr65P,disbP
53029,2018,21433,97.38,0.31,0.18,0.88,0.0,1.26,2.96,2.47,1167,2860,1847,1152,7121,1708,1892,1876,1600,3209,16235,13026,13.99,52.01,14.97,8.8
53031,2018,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,
53032,2018,4833,97.02,2.11,0.0,0.0,0.0,0.87,3.85,8.98,325,669,359,307,1846,354,249,406,328,656,3549,2893,13.78,58.76,13.57,11.5
53033,2018,4992,95.69,0.66,0.4,1.92,0.0,1.32,2.24,5.09,260,400,227,216,1393,297,619,621,476,926,4176,3250,8.87,41.13,18.55,9.6
53034,2018,1691,97.75,0.0,0.0,0.06,0.0,2.19,1.6,5.94,108,214,97,93,558,136,104,151,131,289,1322,1033,11.24,52.04,17.09,8.0
53035,2018,2523,98.53,0.95,0.52,0.0,0.0,0.0,1.47,6.19,140,348,154,104,866,210,239,266,144,310,1906,1596,10.23,53.67,12.29,10.4
53036,2018,3050,96.52,0.69,0.13,0.0,0.0,2.66,2.85,2.9,278,386,148,206,1215,189,253,217,165,347,2264,1917,11.61,61.61,11.38,6.5
53037,2018,9976,97.34,1.42,0.0,0.77,0.1,0.36,1.33,5.89,575,1307,728,334,3566,819,785,781,432,1711,7514,5803,10.65,54.61,17.15,11.7
53038,2018,4242,96.06,0.64,0.28,0.75,0.0,2.26,4.64,6.13,290,628,282,172,1632,352,446,248,169,477,3167,2690,10.7,60.11,11.24,7.5
53039,2018,4559,96.64,1.18,0.0,0.24,0.0,1.93,3.31,8.61,188,482,339,241,1530,380,387,317,372,903,3703,2800,12.72,48.26,19.81,12.4
53040,2018,8154,97.42,1.08,0.21,0.1,0.0,1.19,5.1,5.55,444,1178,493,292,2639,603,723,554,607,1406,6221,4815,9.63,52.26,17.24,9.9
53042,2018,6745,98.8,0.22,0.33,0.19,0.06,0.4,2.21,6.49,338,940,376,345,2282,455,412,654,489,1175,5179,4004,10.69,52.78,17.42,10.1
53044,2018,2369,97.05,0.17,0.3,1.31,0.0,1.18,1.77,0.91,75,387,198,58,687,178,183,216,130,513,1742,1229,10.81,48.5,21.65,6.7
53045,2018,21509,85.42,0.74,0.0,11.9,0.0,1.94,2.05,2.34,940,2652,1591,824,6399,1483,1679,1616,1758,4982,16839,11857,11.23,46.45,23.16,9.9
53046,2018,1177,98.47,1.1,0.42,0.0,0.0,0.0,8.58,2.77,40,131,94,45,384,110,101,101,96,214,956,742,11.81,47.15,18.18,13.4
53047,2018,45,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9,0,0,9,3,7,6,0,6,31,25,0.0,51.11,13.33,6.7
53048,2018,3345,97.94,0.0,0.06,0.0,0.0,2.0,4.75,10.29,239,363,203,218,1273,252,261,220,219,518,2585,2067,12.59,56.05,15.49,11.8
53049,2018,3127,99.26,0.0,0.16,0.0,0.0,0.58,4.54,6.65,380,338,152,121,1050,202,274,257,193,433,2295,1862,8.73,56.54,13.85,6.0
53050,2018,6679,95.72,0.01,0.03,1.14,0.0,3.1,2.2,9.53,345,836,500,372,2334,476,463,605,427,1193,5201,4008,13.06,52.63,17.86,10.6
53051,2018,36806,88.1,3.47,0.26,6.12,0.02,2.03,2.78,3.62,2435,4154,2211,1591,12308,2215,2758,3207,2618,7111,28600,21489,10.33,51.34,19.32,9.1
53057,2018,1499,99.53,0.07,0.0,0.0,0.0,0.4,0.0,10.86,72,151,63,53,455,61,116,115,115,414,1237,823,7.74,45.23,27.62,10.0
53058,2018,3293,95.99,0.24,0.0,1.52,0.0,2.25,1.79,1.5,156,302,228,199,1146,194,318,365,203,609,2707,2098,12.97,48.71,18.49,6.6
53059,2018,1833,97.0,0.65,1.31,0.0,0.33,0.71,2.35,8.16,76,186,101,97,563,155,221,169,102,361,1511,1150,10.8,45.01,19.69,10.4
53061,2018,4983,96.21,0.22,0.8,2.21,0.0,0.56,0.72,10.83,199,636,250,353,1709,330,386,327,362,1034,4023,2989,12.1,51.05,20.75,13.4
53063,2018,1604,97.07,1.06,0.0,0.31,0.0,1.56,0.25,6.74,85,233,104,54,503,156,133,131,86,277,1214,937,9.85,51.18,17.27,8.4
53065,2018,2236,95.53,0.76,0.54,1.48,0.0,1.7,2.91,6.93,77,272,145,97,786,191,177,230,149,354,1763,1409,10.82,50.76,15.83,8.8
53066,2018,34918,96.81,1.1,0.19,0.57,0.01,1.32,2.6,3.19,1622,5176,2342,1615,11666,2630,2786,2920,2316,5802,26591,20789,11.33,52.88,16.62,8.2
53069,2018,633,94.15,5.85,0.0,0.0,0.0,0.0,0.0,5.3,30,61,14,0,127,61,16,119,69,150,528,378,2.21,34.44,23.7,1.3
53070,2018,4946,97.57,0.63,0.0,0.24,0.0,1.56,5.14,4.54,342,760,310,228,1537,325,385,444,286,867,3653,2786,10.88,53.36,17.53,9.8
53072,2018,25357,93.06,1.1,0.06,3.76,0.06,1.96,4.78,2.82,1152,3081,1468,1370,8613,1946,1917,2037,1822,4789,20191,15402,11.19,50.66,18.89,9.3
53073,2018,14753,96.73,0.73,0.16,0.79,0.0,1.59,2.91,6.77,761,1586,1108,827,4935,914,1175,1225,1254,2903,11849,8946,13.12,49.36,19.68,10.3
53074,2018,12953,96.87,0.59,0.42,0.32,0.0,1.79,4.52,4.74,711,1590,622,770,4780,850,956,974,981,2111,10237,8126,10.75,54.67,16.3,7.5
53075,2018,3298,97.91,0.0,0.24,0.82,0.0,1.03,2.27,5.45,111,439,263,172,1062,302,360,296,255,473,2554,2081,13.19,48.88,14.34,8.4
53076,2018,4082,94.9,0.0,0.0,3.14,0.0,1.96,1.69,2.5,168,610,355,231,1492,297,430,425,223,437,3076,2639,14.36,55.61,10.71,10.8
53078,2018,1693,99.23,0.0,0.0,0.3,0.0,0.47,1.18,7.35,20,207,99,74,509,164,182,188,159,264,1396,1132,10.22,43.47,15.59,6.4
53079,2018,1421,98.03,0.0,0.14,0.56,0.0,1.27,0.28,6.74,62,167,54,55,428,91,87,148,86,352,1161,809,7.67,46.24,24.77,7.5
53080,2018,5812,93.15,1.38,1.2,0.52,0.74,3.01,2.1,8.52,494,536,469,521,2215,329,569,416,315,938,4518,3580,17.03,55.83,16.14,8.7
53081,2018,42601,80.64,3.54,0.22,11.14,0.02,4.44,10.32,10.9,2639,5702,2601,2633,16698,2593,2849,2780,2572,6768,32621,25853,12.29,58.78,15.89,12.5
53083,2018,20234,88.74,0.59,0.16,6.37,0.0,4.15,5.26,4.09,1138,2873,1388,875,7281,1452,1349,1583,1269,3289,15240,11951,11.18,55.81,16.25,8.7
53085,2018,11466,96.2,0.24,0.31,1.6,0.0,1.66,5.18,5.93,653,1316,666,656,3775,646,936,904,1132,2104,9082,6978,11.53,50.1,18.35,10.5
53086,2018,8221,97.96,0.43,0.0,0.3,0.07,1.24,3.04,6.43,373,1239,659,335,3089,718,497,616,443,1246,6175,4929,12.09,57.18,15.16,7.6
53088,2018,404,96.78,0.0,0.0,0.0,0.0,3.22,0.0,4.55,14,39,28,37,190,17,39,29,23,53,347,294,16.09,60.15,13.12,9.7
53089,2018,19151,95.57,0.08,0.38,2.81,0.0,1.16,1.98,2.59,1055,2747,1338,1013,6991,1461,1468,1520,1215,2694,14445,11751,12.28,56.36,14.07,9.1
53090,2018,21415,94.96,1.2,0.28,0.34,0.0,3.22,4.15,6.09,1316,2467,1192,1197,7853,1527,1739,1670,1534,3309,16894,13585,11.16,54.34,15.45,10.3
53091,2018,1855,94.99,3.77,0.59,0.32,0.0,0.32,1.24,8.34,94,192,73,93,554,187,216,174,122,316,1534,1218,8.95,45.28,17.04,11.2
53092,2018,20917,92.8,1.94,0.26,2.55,0.04,2.4,1.87,2.61,951,2550,1670,818,5705,1352,1656,1822,1527,5354,16292,10938,11.89,44.01,25.6,9.8
53093,2018,2029,96.01,0.59,0.0,0.84,0.0,2.56,0.44,4.26,123,287,114,72,670,166,127,201,168,287,1528,1241,9.17,53.23,14.14,8.2
53094,2018,19111,95.41,0.7,0.17,0.62,0.0,3.1,6.79,7.11,795,2708,1494,1279,7587,1262,1356,1295,1061,3047,14769,11722,14.51,58.03,15.94,11.7
53095,2018,27587,95.73,1.23,0.05,1.22,0.01,1.76,2.5,5.35,1185,3432,1757,1797,9557,1671,1996,2126,1815,5805,21780,15975,12.88,51.38,21.04,11.2
53097,2018,6249,87.2,4.8,0.1,6.88,0.0,1.02,3.74,2.85,289,696,789,681,2348,405,446,630,480,955,5097,4142,23.52,53.34,15.28,8.0
53098,2018,11770,91.89,2.87,0.05,0.4,0.0,4.78,5.62,9.27,528,1564,589,611,4014,773,834,967,831,2259,9309,7050,10.2,51.88,19.19,11.5
53103,2018,3752,96.91,0.08,0.64,0.29,0.0,2.08,4.66,3.35,140,343,194,182,1116,336,432,330,392,663,3105,2442,10.02,42.62,17.67,10.4
53104,2018,5450,97.3,0.9,0.0,0.7,0.0,1.1,5.06,5.22,382,561,276,206,1516,388,616,545,392,1050,4267,3217,8.84,45.12,19.27,10.0
53105,2018,29600,96.81,0.95,0.01,0.46,0.12,1.65,4.59,6.88,1863,3540,1721,1623,9871,2459,2801,2221,2104,4741,22968,18227,11.3,51.6,16.02,11.9
53108,2018,3270,95.41,0.0,4.59,0.0,0.0,0.0,2.51,12.62,51,409,142,164,900,259,307,367,270,707,2668,1961,9.36,41.59,21.62,13.3
53110,2018,18349,89.49,3.53,0.63,0.69,0.0,5.67,12.75,7.74,1077,1886,875,803,6620,1177,1073,1528,1266,3722,14787,11065,9.14,52.23,20.28,17.6
53114,2018,2983,94.74,0.5,0.1,0.17,0.0,4.49,15.69,11.92,206,433,197,133,1118,200,308,218,199,301,2222,1921,11.06,58.9,10.09,13.4
53115,2018,16087,92.6,0.86,0.23,1.23,0.0,5.08,19.92,15.89,922,2201,883,887,5569,1054,1232,1206,958,2945,12356,9411,11.0,54.03,18.31,15.2
53118,2018,7294,96.63,0.55,0.36,0.55,0.23,1.69,3.04,5.2,352,833,529,411,2277,489,496,620,736,1491,5768,4277,12.89,47.46,20.44,11.7
53119,2018,5768,96.84,0.0,2.08,0.0,0.0,1.07,2.41,2.74,294,839,373,288,1903,403,573,518,520,718,4385,3667,11.46,52.64,12.45,8.7
53120,2018,9422,95.4,0.88,0.25,0.68,0.0,2.78,2.77,5.13,495,1064,545,402,3320,624,694,829,630,1766,7544,5778,10.05,51.78,18.74,12.7
53121,2018,18706,95.25,0.94,0.1,0.72,0.0,2.98,7.38,9.19,1113,2434,1033,1303,6729,1373,1400,1490,1123,3044,14445,11401,12.49,54.93,16.27,11.8
53122,2018,6172,91.33,3.14,0.31,3.14,0.21,1.86,1.85,3.64,277,897,413,217,1722,489,411,382,441,1553,4726,3173,10.21,46.92,25.16,9.4
53125,2018,1740,96.9,0.69,0.0,0.34,0.0,2.07,1.9,2.8,54,124,95,40,357,132,93,189,196,595,1495,900,7.76,30.75,34.2,9.6
53126,2018,7215,96.42,1.97,0.04,0.17,0.0,1.4,4.32,4.11,290,1039,620,235,2476,532,646,767,532,933,5463,4530,11.85,52.74,12.93,10.0
53128,2018,9001,91.98,0.28,0.52,1.02,0.0,6.2,9.03,8.71,437,1403,917,607,3627,589,721,899,441,884,6551,5667,16.93,60.74,9.82,12.5
53129,2018,14213,91.87,1.25,0.5,2.53,0.04,3.82,4.23,3.65,584,2164,633,375,4482,668,1006,1161,879,3269,10998,7729,7.09,50.87,23.0,10.6
53130,2018,7594,93.06,1.4,0.17,2.42,0.12,2.83,8.12,5.09,238,1008,440,487,2671,415,555,654,545,1508,6033,4525,12.21,51.58,19.86,9.8
53132,2018,35940,84.31,5.11,0.54,6.36,0.0,3.69,4.88,6.1,2279,4035,1997,1710,12776,2573,2770,2744,2695,6068,28318,22250,10.31,53.12,16.88,10.2
53137,2018,1641,97.81,0.18,0.0,1.34,0.0,0.67,2.07,4.19,74,170,132,119,517,143,183,152,133,269,1315,1046,15.3,46.37,16.39,7.4
53139,2018,2559,95.97,0.23,0.0,0.78,0.0,3.01,1.72,3.94,164,224,129,139,934,184,240,247,235,331,2074,1743,10.47,51.66,12.93,10.5
53140,2018,29219,79.12,12.39,0.47,0.73,0.02,7.27,18.04,13.34,1570,3585,2695,2907,12459,1722,2080,1796,2018,3989,22982,18993,19.17,60.28,13.65,15.8
53142,2018,32929,84.38,6.21,0.41,3.32,0.0,5.68,12.31,7.53,1771,4787,2271,1911,12756,2439,2329,2429,1899,4519,24766,20247,12.7,58.65,13.72,10.4
53143,2018,23466,79.24,12.85,0.87,0.4,0.03,6.61,18.75,11.44,1874,3224,1349,1722,9827,1188,1347,1526,1233,3247,17432,14185,13.09,63.6,13.84,14.1
53144,2018,27266,80.44,12.25,0.37,1.35,0.0,5.59,18.27,11.96,1726,3910,2134,2113,11449,1867,1952,1580,1766,3016,20461,17445,15.58,62.66,11.06,11.8
53146,2018,8244,95.51,0.1,0.0,2.96,0.0,1.43,2.74,3.83,470,862,503,384,2657,562,848,554,555,1736,6627,4891,10.76,48.39,21.06,9.6
53147,2018,16655,93.67,0.02,0.82,1.0,0.02,4.48,13.58,8.16,868,2217,1006,891,5471,951,1203,1536,1186,3223,12912,9689,11.39,51.37,19.35,10.9
53149,2018,19708,94.6,1.26,0.29,0.94,0.0,2.92,2.97,2.16,969,2619,1488,892,6827,1785,1450,1590,1620,2848,15209,12361,12.08,52.85,14.45,9.3
53150,2018,25622,96.92,0.21,0.04,0.81,0.0,2.02,3.85,3.96,1234,3668,1701,1270,8185,2017,2246,2249,1743,4280,19540,15260,11.6,51.08,16.7,8.4
53151,2018,31360,92.6,0.89,0.13,4.88,0.04,1.47,2.26,3.39,1475,3380,1528,1554,10092,1899,2763,2569,2622,6560,25564,19004,9.83,47.66,20.92,9.3
53153,2018,2434,96.51,0.0,0.21,0.41,0.0,2.88,1.97,3.91,106,305,181,129,794,127,215,244,183,460,1876,1416,12.74,49.51,18.9,7.4
53154,2018,35843,85.4,3.71,0.99,6.5,0.05,3.35,8.11,4.95,2249,4550,1986,1663,14006,2554,2659,2756,2542,4527,27710,23183,10.18,58.04,12.63,11.3
53156,2018,2967,94.57,0.24,0.0,0.0,0.0,5.19,5.29,8.83,105,342,246,133,1060,221,243,244,161,591,2356,1765,12.77,50.79,19.92,13.6
53158,2018,16826,91.19,1.21,0.2,2.89,0.0,4.51,8.16,7.01,833,2108,1105,852,5981,1331,1740,1343,1155,2335,13129,10794,11.63,53.03,13.88,10.2
53167,2018,909,100.0,0.0,0.0,0.0,0.0,0.0,7.59,0.0,128,147,126,81,417,142,21,22,32,0,557,557,22.77,76.13,0.0,8.4
53168,2018,8313,95.81,1.4,0.11,1.19,0.0,1.49,5.04,9.07,355,1015,573,393,3077,657,752,750,664,1043,6500,5457,11.62,53.49,12.55,11.6
53170,2018,2305,96.66,0.0,0.43,1.13,0.0,1.78,3.9,8.9,105,331,164,155,949,186,201,155,146,232,1759,1527,13.84,60.09,10.07,8.9
53172,2018,21089,90.64,3.61,0.38,0.75,0.04,4.57,11.29,9.84,1233,2395,1274,1063,7805,1452,1401,1785,1539,3479,16647,13168,11.08,54.21,16.5,14.6
53177,2018,8250,82.61,10.5,1.2,1.21,0.0,4.48,10.5,12.27,352,679,527,540,3766,619,758,560,410,1106,6947,5841,12.93,58.15,13.41,15.7
53178,2018,2738,97.52,0.0,0.37,0.07,0.0,2.05,1.46,5.22,126,249,156,156,906,116,291,361,224,465,2260,1795,11.4,46.79,16.98,14.6
53179,2018,7289,97.26,0.43,0.16,0.0,0.36,1.8,3.51,11.68,504,858,787,584,3321,651,674,471,198,612,5454,4842,18.81,64.25,8.4,10.5
53181,2018,7519,98.79,0.25,0.27,0.11,0.0,0.59,5.27,7.04,301,977,603,366,2766,558,745,629,451,1092,5889,4797,12.89,53.78,14.52,12.0
53182,2018,9719,92.93,2.3,0.54,0.14,0.0,4.08,5.31,9.7,487,1190,658,469,3407,689,812,858,550,1726,7585,5859,11.6,52.31,17.76,11.9
53183,2018,2918,95.1,0.82,0.96,0.82,0.0,2.3,3.08,3.85,154,475,208,158,928,217,239,284,207,414,2166,1752,12.54,53.36,14.19,5.7
53184,2018,4213,90.29,0.5,0.26,0.55,0.0,8.4,18.56,11.6,244,608,306,279,1492,309,276,392,266,626,3172,2546,13.89,55.64,14.86,11.4
53185,2018,18929,96.77,0.16,0.14,0.57,0.0,2.36,3.01,4.56,1074,2322,1399,883,6323,1330,1703,1636,1513,3028,14631,11603,12.06,51.34,16.0,8.6
53186,2018,33311,87.36,3.64,0.3,4.5,0.01,4.19,11.84,7.96,1678,3500,2612,3268,15095,1815,2108,2072,1974,5069,27165,22096,17.65,60.86,15.22,13.6
53188,2018,35799,90.65,3.15,0.26,2.46,0.18,3.3,9.94,5.87,2069,3991,2133,2715,14311,2030,2357,2779,2501,5761,28393,22632,13.54,56.9,16.09,12.3
53189,2018,26685,91.96,1.6,0.49,1.9,0.0,4.05,8.11,4.92,1345,3777,1979,1573,9821,1779,2368,2112,1853,3630,20081,16451,13.31,56.0,13.6,8.3
53190,2018,19279,89.32,3.17,0.11,2.18,0.35,4.86,9.66,8.59,724,1246,3544,5660,11858,727,926,878,788,2132,16884,14752,47.74,71.73,11.06,9.3
53191,2018,2860,96.54,0.45,0.0,1.12,0.0,1.89,8.43,4.78,124,363,131,108,775,227,95,237,187,852,2276,1424,8.36,44.13,29.79,13.6
53192,2018,51,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,51,51,0,0.0,0.0,100.0,100.0
53195,2018,121,82.64,0.0,0.0,0.0,0.0,17.36,28.93,11.43,0,7,9,0,15,10,9,18,12,50,107,57,7.44,18.18,41.32,5.8
53202,2018,24842,82.23,7.47,0.42,5.98,0.08,3.82,5.47,4.01,272,256,1048,3622,16548,1010,933,1136,1368,3319,24276,20957,18.8,68.74,13.36,10.5
53203,2018,1550,81.94,10.71,0.0,4.19,0.0,3.16,3.81,1.69,37,29,53,304,1179,50,51,102,58,44,1458,1414,23.03,80.32,2.84,7.1
53204,2018,38321,36.85,10.83,1.42,1.52,0.0,49.38,69.86,39.14,4023,7029,2869,2675,17464,2349,2119,1545,1329,2463,25446,22983,14.47,74.41,6.43,16.1
53205,2018,9510,4.44,86.42,1.02,4.88,0.0,3.24,3.21,21.05,878,2141,843,574,3795,437,397,399,518,945,5963,5018,14.9,71.65,9.94,14.9
53206,2018,22766,1.93,94.49,0.22,0.89,0.0,2.47,1.64,24.59,2411,3781,1469,1679,8942,1115,1401,1372,1228,2516,15614,13098,13.83,66.48,11.05,18.6
53207,2018,37244,85.75,2.05,0.99,1.84,0.05,9.32,16.0,8.38,2291,3993,1500,1440,17016,2265,2170,2785,2105,4619,29926,25307,7.89,62.56,12.4,10.8
53208,2018,29669,35.78,44.2,0.39,10.62,0.0,9.01,8.28,15.6,2722,4410,2041,2261,12686,1838,1935,1844,1732,2502,21149,18647,14.5,66.8,8.43,13.0
53209,2018,46008,24.76,68.18,0.48,1.47,0.0,5.12,4.19,12.73,3229,7385,3598,2610,18360,2672,2743,2765,2548,6306,33040,26734,13.49,62.98,13.71,14.7
53210,2018,27188,20.05,71.61,0.14,2.3,0.0,5.91,5.14,15.74,2464,5090,2400,1768,11558,1413,1446,1893,1419,1905,18054,16149,15.33,70.3,7.01,13.5
53211,2018,35708,84.66,5.6,0.43,4.66,0.02,4.63,4.81,2.18,1410,2545,3455,8218,21356,1502,1601,1487,1568,4239,30947,26708,32.69,70.88,11.87,6.3
53212,2018,30933,40.65,50.81,0.65,0.98,0.01,6.9,9.35,13.42,1944,4029,2386,3089,15707,1901,1753,1888,1527,2184,23535,21351,17.7,70.09,7.06,13.0
53213,2018,27573,87.48,5.24,0.18,3.67,0.0,3.42,3.3,1.93,1831,3511,1455,1314,11622,1762,1725,1908,1515,3699,21242,17543,10.04,61.52,13.42,8.6
53214,2018,35460,81.11,6.92,1.09,2.42,0.0,8.46,18.2,10.23,2008,4416,1652,1756,15410,1902,2183,2516,2545,4480,28007,23527,9.61,61.57,12.63,15.8
53215,2018,60938,60.74,6.1,0.84,3.48,0.1,28.75,65.58,33.92,5203,10788,5307,4485,27810,3661,3275,2976,2313,4912,41859,36947,16.07,71.88,8.06,13.2
53216,2018,34313,11.73,81.66,0.16,1.55,0.02,4.89,4.51,13.77,2389,5688,2541,2510,13540,2351,2375,2065,2223,3682,24497,20815,14.72,63.0,10.73,14.7
53217,2018,29184,85.57,4.54,0.21,6.94,0.0,2.75,2.54,2.15,1949,3961,1881,1028,9461,2218,2113,2079,1958,5445,21948,16503,9.97,52.67,18.66,8.2
53218,2018,42780,13.49,71.71,0.2,9.74,0.01,4.86,5.54,16.86,4222,8073,3525,2920,17824,2119,2809,2163,1778,3792,28225,24433,15.07,70.4,8.86,14.2
53219,2018,34418,81.84,5.51,0.95,2.35,0.09,9.26,19.12,10.57,2496,3817,1583,1257,13786,2057,2342,2365,2484,5071,27066,21995,8.25,58.4,14.73,12.7
53220,2018,25879,84.16,4.45,0.74,4.0,0.0,6.64,17.25,10.2,1418,2657,1144,1103,9875,1737,1842,1867,1772,4711,21043,16332,8.68,53.9,18.2,12.5
53221,2018,40209,77.14,5.82,0.58,6.87,0.0,9.58,21.23,14.21,2674,5531,2242,1836,15723,2149,2495,2681,2489,6467,30478,24011,10.14,59.51,16.08,15.4
53222,2018,26509,63.28,27.38,0.81,2.59,0.03,5.91,4.49,6.6,1880,3574,1468,1184,10774,1887,1472,1568,1767,3587,20061,16474,10.0,61.22,13.53,10.4
53223,2018,28596,36.4,51.24,0.09,7.71,0.0,4.55,4.21,11.69,2049,3903,1591,1507,9873,1952,1733,1888,2052,5146,21651,16505,10.83,55.34,18.0,14.5
53224,2018,22405,30.38,54.51,0.28,6.32,0.0,8.51,9.92,11.86,2410,3595,1355,1693,9100,931,1495,1277,1402,2195,15336,13141,13.6,67.42,9.8,12.7
53225,2018,26840,31.17,54.38,0.59,6.93,0.35,6.58,6.26,12.19,2328,4464,1957,1903,11169,1725,1537,1275,1318,3024,18998,15974,14.38,66.92,11.27,13.3
53226,2018,18907,85.68,3.54,0.52,5.82,0.0,4.43,4.37,2.65,1286,1907,1098,1136,8147,1063,1073,988,1151,3292,15201,11909,11.82,59.98,17.41,9.1
53227,2018,23891,84.89,6.27,0.44,3.37,0.0,5.04,10.35,7.83,1309,2502,1053,1218,9824,1533,1715,1508,1487,4013,19341,15328,9.51,57.07,16.8,14.0
53228,2018,14990,87.44,1.78,0.82,5.44,0.0,4.51,7.18,7.63,785,1635,712,630,5177,928,895,1321,982,3267,12148,8881,8.95,50.68,21.79,13.5
53233,2018,14976,54.64,31.39,0.79,5.97,0.0,7.21,9.94,25.89,513,554,3323,5291,11868,404,396,388,287,566,13812,13246,57.52,86.37,3.78,11.1
53235,2018,9477,90.37,2.16,0.16,3.42,0.18,3.71,10.86,7.83,549,532,291,583,3379,611,1003,747,646,2010,8187,6177,9.22,47.06,21.21,16.4
53295,2018,181,66.3,28.18,2.76,0.0,0.0,2.76,1.1,6.15,0,0,0,2,65,5,19,31,22,39,181,142,1.1,35.91,21.55,61.3
53402,2018,33283,82.96,10.55,0.35,1.27,0.07,4.8,11.92,8.5,2063,4418,2101,1649,11989,2152,2291,2491,2492,5387,25217,19830,11.27,55.49,16.19,13.8
53403,2018,26182,61.25,24.14,0.4,0.72,0.0,13.49,26.32,19.11,1835,4242,1606,1856,10330,1614,1722,1819,1440,3180,19263,16083,13.22,62.67,12.15,12.9
53404,2018,15721,51.41,29.33,0.79,0.87,0.0,17.6,31.37,23.77,1113,2713,1306,1749,6642,901,1086,864,761,1641,11092,9451,19.43,66.59,10.44,18.2
53405,2018,24849,75.7,15.03,1.01,1.26,0.0,7.0,14.44,8.61,1741,3167,1663,1433,9432,1570,1644,1982,1700,3613,18872,15259,12.46,57.71,14.54,13.3
53406,2018,26038,82.03,9.21,0.75,4.09,0.08,3.83,8.88,6.4,1515,2991,1325,1653,8326,1625,1811,2483,1430,5857,20696,14839,11.44,49.28,22.49,13.7
53501,2018,219,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,56,0,110,55,0,0,0,0,109,109,25.57,74.89,0.0,0.0
53502,2018,2478,95.28,2.18,0.93,0.56,0.0,1.05,1.33,6.76,159,308,153,141,916,129,155,219,159,433,1917,1484,11.86,55.81,17.47,10.9
53503,2018,1987,95.62,1.16,0.0,0.86,0.0,2.37,0.6,7.84,150,260,99,114,697,110,176,165,162,267,1511,1244,10.72,55.71,13.44,12.2
53504,2018,1982,98.69,0.0,0.3,0.61,0.0,0.4,0.86,8.1,103,243,122,70,633,110,160,171,171,391,1536,1145,9.69,49.39,19.73,11.7
53505,2018,441,98.87,0.0,0.0,0.0,0.0,1.13,1.81,8.62,19,68,36,28,158,48,45,48,23,32,327,295,14.51,55.56,7.26,9.8
53506,2018,1106,95.84,0.72,0.18,1.08,0.0,2.17,0.54,10.81,63,135,51,89,380,47,81,72,86,242,887,645,12.66,52.26,21.88,18.1
53507,2018,2196,95.45,2.09,0.91,0.0,0.0,1.55,2.55,2.38,147,375,123,78,849,107,159,134,156,269,1559,1290,9.15,62.43,12.25,8.0
53508,2018,5729,96.12,0.47,0.21,0.59,0.0,2.6,4.03,2.86,391,826,316,347,2070,468,486,460,386,642,4262,3620,11.57,57.37,11.21,6.3
53510,2018,1498,95.13,0.2,0.0,2.0,0.0,2.67,1.27,5.16,145,251,46,49,467,68,60,163,106,238,1066,828,6.34,57.61,15.89,6.3
53511,2018,49191,76.57,10.82,0.33,1.32,0.0,10.96,16.56,14.51,3318,6913,3512,3490,18486,3081,3272,3343,3401,7377,37251,29874,14.23,58.38,15.0,15.4
53515,2018,2238,96.83,0.18,0.0,1.03,0.0,1.97,2.01,3.22,160,189,103,142,713,207,155,222,216,376,1818,1442,10.95,47.45,16.8,8.2
53516,2018,2276,98.15,0.0,0.35,0.31,0.0,1.19,1.01,4.64,99,305,156,101,714,151,166,220,218,403,1775,1372,11.29,49.12,17.71,9.6
53517,2018,1872,95.73,1.23,0.0,0.96,0.0,2.08,2.46,6.3,96,248,107,104,618,96,188,178,181,267,1441,1174,11.27,51.39,14.26,9.2
53518,2018,1353,96.97,0.22,0.0,0.15,0.15,2.51,1.4,7.57,69,191,105,63,413,101,117,106,93,263,1039,776,12.42,49.74,19.44,15.4
53520,2018,6432,95.23,0.0,0.48,0.98,0.25,3.06,3.61,10.43,274,777,318,415,1974,487,512,501,529,1378,5151,3773,11.4,47.03,21.42,16.8
53521,2018,3716,95.26,0.91,0.3,0.35,0.0,3.18,3.71,4.24,190,407,236,150,1253,278,284,355,300,649,2960,2311,10.39,49.78,17.47,9.4
53522,2018,1050,98.57,0.0,0.0,0.0,0.0,1.43,0.95,8.15,72,135,39,43,374,56,74,97,88,154,815,661,7.81,55.33,14.67,10.7
53523,2018,5136,97.94,0.41,0.1,0.06,0.0,1.5,1.97,2.93,246,524,292,246,1672,341,416,564,537,836,4153,3317,10.48,47.55,16.28,10.1
53525,2018,4114,91.15,0.73,0.0,0.1,0.0,8.02,9.84,10.74,187,547,468,295,1607,286,350,258,296,583,3060,2477,18.55,56.9,14.17,11.5
53526,2018,640,99.53,0.47,0.0,0.0,0.0,0.0,7.5,4.19,49,73,49,63,255,41,52,31,30,109,497,388,17.5,58.91,17.03,11.3
53527,2018,10906,87.89,0.92,0.0,5.03,0.06,6.11,6.95,5.28,730,1891,658,560,3758,884,825,758,757,1303,7832,6529,11.17,58.49,11.95,8.4
