"","GEOID","totPop","age18_64","age0_4","age5_14","age15_19","age20_24","age15_44","age45_49","age50_54","age55_59","age60_64","agOver65","Age15_24P","Und45P","Ovr65P","WhiteP","BlackP","HispP","AmIndP","AsianP","PacIsP","OtherP","NoHSP"
"1774",39005,47507,27980,3327,7403,3987,3409,20999,2641,2357,2037,2205,6538,15.57,66.79,13.76,98.27,0.97,0.4,0.1,0.55,0.11,0,24
"1775",39163,11098,6496,787,1689,973,686,4897,617,550,516,517,1525,14.95,66.44,13.74,99.76,0.04,0.3,0.14,0.03,0.04,0,41.3
"1776",39063,65536,39402,4872,9877,4869,4500,29996,3679,3148,2802,2670,8492,14.3,68.28,12.96,97,0.9,2.56,0.14,0.6,1.35,0,17.08
"1777",39035,1412140,852891,100293,185146,90162,94679,626487,74665,66287,65801,72395,221066,13.09,64.58,15.65,72.64,24.8,2.23,0.18,1.27,1.12,0,25.99
"1778",12033,262798,165123,19360,36562,20208,21986,124246,14655,12829,12055,11796,31295,16.06,68.56,11.91,76.57,20.02,1.91,1,1.84,0.56,0,23.79
"1779",28057,20017,12067,1221,2700,1840,1457,8769,1194,1082,976,988,3087,16.47,63.4,15.42,92.9,6.79,0.49,0.09,0.16,0.05,0,51.02
"1780",48013,30533,16860,2598,5867,2592,1824,13061,1653,1310,1270,1193,3581,14.46,70.5,11.73,81.94,0.47,52.61,0.36,0.21,17.02,0,41.21
"1781",28139,19523,11241,1356,2958,1583,1466,8409,1046,972,888,886,3008,15.62,65.17,15.41,83.24,16.56,0.33,0.09,0.09,0.02,0,45.59
"1782",28097,12388,6778,853,2058,1004,824,4990,694,540,572,605,2076,14.76,63.78,16.76,55.83,43.91,0.4,0.09,0.12,0.05,0,43.41
"1783",28063,8653,4564,762,1786,818,597,3702,357,376,335,311,1024,16.35,72.23,11.83,13.69,86.24,0.5,0.02,0.05,0,0,47.01
"1784",28123,24137,13621,1974,4031,2070,1678,10444,1144,1162,1063,1088,3231,15.53,68.15,13.39,61.44,38,0.58,0.24,0.1,0.23,0,46.91
"1785",28157,9678,5288,787,1728,752,636,4044,456,421,398,401,1443,14.34,67.77,14.91,32.27,67.49,0.46,0.15,0.02,0.06,0,51.73
"1786",28111,10865,6229,841,1953,971,760,4856,577,526,484,397,1231,15.93,70.41,11.33,76.7,22.52,0.42,0.66,0.05,0.07,0,38.2
"1787",28119,10490,5369,900,1931,1030,705,4327,453,401,390,438,1650,16.54,68.24,15.73,40.51,59.04,0.46,0.15,0.17,0.12,0,54.49
"1788",28113,36882,20412,2587,6532,3359,2334,15754,1785,1603,1631,1618,5372,15.44,67.44,14.57,54.04,45.67,0.47,0.07,0.13,0.09,0,39.38
"1789",51059,818595,564979.74,57892.55,108811,54207.61,59426.32,430358.65,62818.61,44891.55,33722.63,26554.6,53545.41,13.88,72.94,6.54,81.29,7.74,6.34,0.25,8.4,2.33,0,8.62
"1790",28115,22237,13043,1607,3376,1732,1590,9879,1155,1045,1022,987,3166,14.94,66.83,14.24,85.07,14.6,0.29,0.14,0.14,0.05,0,42.57
"1791",28121,87161,55119,6017,13952,6716,5617,42023,5341,4535,3961,3392,7940,14.15,71.12,9.11,82.64,16.76,0.6,0.08,0.35,0.16,0,26.15
"1792",28085,30278,17219,1949,5002,2632,1820,13054,1624,1383,1323,1476,4467,14.7,66.07,14.75,69.89,29.85,0.2,0.06,0.16,0.03,0,36.98
"1793",22101,58086,33860,5140,10747,4616,4080,26426,3043,2724,2303,2175,5528,14.97,72.85,9.52,64.88,31.57,1.94,1.44,1.69,0.41,0,41.92
"1794",22117,43185,24570,3012,7291,3360,2627,18341,2329,2002,1978,2036,6196,13.86,66.33,14.35,68.7,30.97,0.55,0.14,0.12,0.07,0,38.53
"1795",22111,20690,11674,1500,3362,1509,1293,8432,1136,1037,1059,950,3214,13.54,64.25,15.53,71.77,27.87,0.64,0.09,0.1,0.17,0,35.67
"1796",22057,85860,52049,7091,14770,6857,7527,41025,4471,3803,3453,3250,7997,16.75,73.24,9.31,84.29,12.47,1.45,2.22,0.77,0.25,0,43.82
"1797",22045,68297,39110,6006,12749,5343,4851,30624,3422,2895,2803,2551,7247,14.93,72.3,10.61,68.73,29.51,1.93,0.2,1.22,0.34,0,40.69
"1798",22015,86088,53109,7246,14042,6510,6388,41027,4745,4179,3917,3137,7795,14.98,72.39,9.05,77.86,20.19,2.09,0.36,0.98,0.61,0,21.09
"1799",22031,25346,14120,2033,4345,1943,1588,10626,1285,1150,1098,1133,3676,13.93,67.09,14.5,55.25,43.96,1.49,0.24,0.04,0.52,0,36.02
"1800",11001,604811,410543,37222.43,61103.95,41134.92,59501.48,316363.29,33755.41,28062.07,25353.43,25371.37,77579.04,16.64,68.57,12.83,29.6,65.84,5.39,0.24,1.8,2.51,0,26.85
"1801",51620,7864,4506,582,1210,509,462,3259,415,363,380,402,1253,12.35,64.23,15.93,46.25,53.4,0.19,0.08,0.25,0.03,0,38.06
"1802",51141,17473,10769,949,2162,1266,1092,7384,1220,1060,943,924,2831,13.5,60.06,16.2,92.3,7.23,0.7,0.08,0.11,0.28,0,45.94
"1803",51181,6145,3618,450,920,419,360,2658,346,304,274,287,906,12.68,65.55,14.74,44.3,55.51,0.31,0.16,0.03,0,0,42.01
"1804",51117,29241,17374,1766,3845,1948,1733,12081,1606,1520,1599,1796,5028,12.59,60.5,17.2,61.3,38.39,0.37,0.07,0.17,0.07,0,41.93
"1805",51053,20960,13276,1402,2783,1496,1444,9502,1420,1224,1094,944,2591,14.03,65.3,12.36,63.68,35.64,0.58,0.16,0.27,0.24,0,40.82
"1806",51069,45723,29217,3475,6811,3136,2885,21834,3003,2406,2057,1828,4309,13.17,70.25,9.42,97.4,1.82,0.64,0.15,0.47,0.16,0,29.94
"1807",51023,24992,16139,1439,3248,1809,1408,11400,1797,1496,1316,1249,3047,12.87,64.37,12.19,95.01,4.49,0.57,0.06,0.29,0.15,0,27.11
"1808",51027,31333,20002,1727,5111,2868,2160,15458,1965,1762,1355,1233,2722,16.05,71.16,8.69,99.28,0.2,0.82,0.08,0.15,0.29,0,57.5
"1809",51071,16366,10012,946,1972,1176,1076,6980,1127,847,845,911,2738,13.76,60.48,16.73,98.03,1.74,0.35,0.05,0.15,0.04,0,35.51
"1810",51570,16064,10071,900,1936,1139,1024,6838,1025,934,927,1014,2490,13.46,60.22,15.5,96.5,0.8,1,0.21,2.14,0.35,0,22.19
"1811",51650,133793,87574,10499,18024,10040,12813,68431,7090,6264,5735,4949,12801,17.08,72.47,9.57,58.41,38.85,1.97,0.29,1.67,0.78,0,20.31
"1812",51147,17320,11234,967,2005,2302,2653,9006,712,693,705,742,2490,28.61,69.16,14.38,63.07,36.17,0.66,0.17,0.42,0.18,0,39.46
"1813",51075,14163,9590,914,1603,847,811,6836,992,801,773,677,1567,11.71,66.04,11.06,69.87,29.73,0.23,0.11,0.23,0.07,0,33.29
"1814",51133,10524,5799,560,1242,503,449,3416,599,548,722,818,2619,9.05,49.58,24.89,70.2,29.44,0.48,0.09,0.16,0.11,0,36.05
"1815",51167,28667,17982,1612,4157,2293,1811,13313,1814,1536,1433,1294,3508,14.32,66.56,12.24,98.75,1.1,0.27,0.05,0.04,0.06,0,49.37
"1816",51520,18426,10998,1106,2163,1349,1274,7703,1060,930,948,1061,3455,14.24,59.55,18.75,93.56,5.77,0.35,0.07,0.49,0.11,0,39.15
"1817",51149,27394,18416,2110,4086,2364,2539,14744,1675,1233,1030,835,1681,17.9,76.44,6.14,66.69,29.1,3.87,0.37,1.97,1.88,0,22.1
"1818",51139,21690,13303,1373,2863,1478,1366,9378,1388,1128,1111,1178,3271,13.11,62.77,15.08,97.47,2.04,0.49,0.11,0.3,0.08,0,44.55
"1819",51083,36030,21116,2145,4984,2595,2190,14998,2156,1932,1756,1869,6190,13.28,61.41,17.18,60.73,38.75,0.58,0.25,0.15,0.12,0,46.83
"1820",51003,68040,46166,4655,8423,6247,6361,36167,3814,3094,2725,2564,6598,18.53,72.38,9.7,87.1,10.03,1.16,0.11,2.39,0.37,0,18.46
"1821",51031,47572,30511,3173,6312,3563,3551,22301,3135,2666,2451,2059,5475,14.95,66.82,11.51,84.96,14.45,0.45,0.09,0.34,0.15,0,33.86
"1822",51153,215686,143289,20044,36001,15812,17585,119317,14028,9337,6139,4286,6534,15.48,81.3,3.03,83.32,11.63,4.48,0.33,2.91,1.81,0,12.16
"1823",51175,17550,10943,1080,2284,1287,1390,8142,986,908,860,786,2504,15.25,65.56,14.27,54.89,44.83,0.38,0.09,0.1,0.09,0,41.63
"1824",51127,10445,6900,737,1429,734,575,5154,702,579,474,452,918,12.53,70.08,8.79,77.34,20.59,0.75,1.3,0.28,0.49,0,27.25
"1825",51111,11419,6502,753,1704,793,572,4549,660,570,577,648,1958,11.95,61.35,17.15,62.01,37.59,0.73,0.1,0.17,0.14,0,47.83
"1826",51065,12429,7674,949,1739,746,772,5551,718,614,573,667,1618,12.21,66.29,13.02,76.61,22.9,0.56,0.17,0.13,0.19,0,31.51
"1827",51109,20325,12410,1378,2893,1361,1233,9036,1196,1061,992,977,2792,12.76,65.47,13.74,73.65,25.75,0.53,0.32,0.18,0.1,0,40.2
"1828",51107,86129,57628,7613,12282,5485,5718,45421,6098,4102,3092,2298,5223,13.01,75.84,6.06,89.51,7.16,2.5,0.21,2.41,0.72,0,13.35
"1829",51155,34496,21721,2020,4120,2666,2468,15719,2199,1883,1739,1731,5085,14.88,63.37,14.74,93.79,5.81,0.45,0.12,0.22,0.06,0,40.43
"1830",51041,209278,135526.56,16834.28,34515.43,15854.26,12452.39,107587.99,14107.19,9521.16,7460.16,6436.18,12815.61,13.53,75.95,6.12,84.61,13,1.2,0.23,1.77,0.4,0,15.85
"1831",51099,13527,8465,1143,2091,902,979,6519,842,629,549,492,1262,13.91,72.1,9.33,78.34,20.21,1.15,0.27,0.82,0.35,0,26.92
"1832",51159,7273,4181,439,996,412,437,2884,389,387,383,390,1405,11.67,59.38,19.32,69.12,30.17,0.71,0.11,0.32,0.29,0,43.19
"1833",51057,8689,5098,514,1213,529,497,3519,501,481,407,503,1551,11.81,60.38,17.85,61.33,37.63,0.35,0.53,0.45,0.06,0,35.29
"1834",51035,26594,16468,1455,3223,1902,1739,11437,1715,1485,1523,1511,4245,13.69,60.6,15.96,99.2,0.41,0.57,0.09,0.1,0.21,0,50.28
"1835",51161,79332,50799,4310,10117,5766,4748,36176,5573,4439,4073,3938,10706,13.25,63.79,13.5,96.46,2.55,0.55,0.09,0.81,0.1,0,20.6
"1836",51720,4229,2530.23,263.88,634.3,350.51,287.78,1915.85,216.08,202.14,172.27,231.02,593.47,15.09,66.54,14.03,92.37,6.33,0.73,0.31,0.82,0.16,0,45.72
"1837",51043,12101,7644,777,1541,743,731,5393,778,663,647,606,1696,12.18,63.72,14.02,90.77,8.71,0.68,0.12,0.25,0.16,0,25
"1838",51630,19027,12891,1264,1749,1888,3066,10527,814,679,698,702,2594,26.04,71.16,13.63,76.04,21.63,2.43,0.14,1.02,1.17,0,26.25
"1839",51125,12778,7677,820,1755,828,680,5405,796,642,663,680,2017,11.8,62.45,15.78,80.18,18.83,0.92,0.12,0.18,0.69,0,42.99
"1840",51067,39549,25365,2465,4977,3134,3042,18312,2575,2112,2011,1929,5168,15.62,65.12,13.07,88.86,10.7,0.35,0.1,0.17,0.17,0,40.05
"1841",51685,6734,4393,652,1149,475,588,3692,306,260,232,194,249,15.79,81.57,3.7,88.22,7.28,4.66,0.1,2.48,1.92,0,29.62
"1842",51195,39591,23925.77,2407.12,6058.7,3444.49,2734.22,18127.15,2204.92,2012.86,1755.73,1834.98,5189.53,15.61,67.17,13.11,97.73,1.8,0.29,0.09,0.32,0.06,0,47.86
"1843",48211,3720,2077,277,699,256,157,1522,235,172,165,157,493,11.1,67.15,13.25,94.17,0.19,11.08,0.59,0.11,4.95,0,27.13
"1844",48205,3634,2012,234,621,266,131,1380,266,192,195,177,569,10.92,61.5,15.66,96.59,0.25,5.53,0.83,0.17,2.17,0,15.45
"1845",48503,18126,9987,1303,2753,1179,831,7060,988,820,934,953,3315,11.09,61.33,18.29,93.91,1.48,6.42,0.34,0.24,4.02,0,39.29
"1846",48051,13625,7532,985,2121,931,788,5378,661,616,719,765,2380,12.62,62.27,17.47,74.66,17.83,11.92,0.39,0.12,6.99,0,41.78
"1847",48199,41320,24346,2978,7112,3240,2392,17974,2546,2079,1881,1890,4860,13.63,67.92,11.76,90.72,8.43,1.64,0.3,0.13,0.42,0,29.41
"1848",48177,17205,9201,1363,2840,1245,984,6665,812,788,798,890,3049,12.96,63.17,17.72,75.7,9.97,35.7,0.27,0.1,13.95,0,44.53
"1849",48311,817,493,65,110,48,41,307,53,55,50,55,122,10.89,59,14.93,87.27,0,39.17,0.37,0,12.36,0,35.36
"1850",48143,27991,16916,1950,3725,2480,3460,13341,1296,1109,1113,1079,4378,21.22,67.94,15.64,94.36,0.7,8.78,0.34,0.4,4.2,0,28.72
"1851",48167,217399,134727,16605,34007,15305,14069,101943,12811,10028,9539,9695,22771,13.51,70.17,10.47,75.53,17.55,14.24,0.35,1.61,4.96,0,24.23
"1852",48223,28833,16482,2082,4342,2091,1846,12197,1648,1325,1284,1265,4690,13.65,64.58,16.27,88.03,8.59,4.88,0.44,0.22,2.73,0,37.12
"1853",48309,189123,114265,14205,27302,16443,18925,88981,9260,7953,7812,7990,25620,18.7,69,13.55,77.25,15.61,12.5,0.3,0.71,6.13,0,28.45
"1854",48313,10931,6834,624,1337,853,1504,5445,504,433,388,455,1745,21.56,67.75,15.96,73.04,23.56,10.78,0.61,0.11,2.68,0,41.22
"1855",48307,8778,4455,622,1323,648,430,3195,436,385,421,441,1955,12.28,58.56,22.27,89.49,1.89,26.4,0.16,0.09,8.37,0,37.49
"1856",48129,3696,1950,182,466,346,187,1321,175,196,190,221,945,14.42,53.27,25.57,95.29,3.44,3.76,0.35,0.05,0.87,0,32.16
"1857",48263,1010,532,67,154,63,26,339,60,56,50,67,217,8.81,55.45,21.49,89.31,0.59,11.88,0.1,0,10,0,36.59
"1858",48385,2412,1352,148,310,183,149,847,162,145,128,177,495,13.76,54.1,20.52,85.57,0,23.8,0.95,0,13.47,0,39.77
"1859",48435,4135,2433,318,709,371,237,1860,238,204,189,184,433,14.7,69.82,10.47,75.57,0.05,45.13,0.39,0.15,23.85,0,38.03
"1860",48329,106611,63639,10002,18960,7317,6200,49458,5192,4484,4451,4535,9529,12.68,73.56,8.94,81.58,7.77,21.37,0.39,0.81,9.45,0,23.24
"1861",48229,2915,1695,216,553,254,191,1289,150,146,144,125,292,15.27,70.6,10.02,80.45,0.51,66.38,0.31,0.07,18.66,0,51.9
"1862",48507,12162,6515,1169,2375,1298,911,5439,509,486,422,462,1300,18.16,73.86,10.69,52.98,2.43,89.42,0.13,0.02,44.43,0,61.37
"1863",48203,57533,33172.68,4099.81,9699.79,4604.72,3605.38,25058.46,3107.66,2701.3,2613.17,2461.18,7791.63,14.27,67.54,13.54,70.27,27.89,2.22,0.33,0.23,1.28,0,29.63
"1864",48093,13381,7094,858,1727,887,651,4668,751,711,739,779,3148,11.49,54.2,23.53,91.9,0.12,16.48,0.38,0.05,7.55,0,42.16
"1865",48335,8016,4134,522,1309,548,402,2940,350,355,390,471,1679,11.85,59.52,20.95,78.8,4.53,29.8,0.17,0.06,16.43,0,40.71
"1866",48349,39926,22305,2976,6023,3130,2558,16481,2158,1797,1833,1795,6863,14.25,63.82,17.19,75.95,18.97,7.24,0.32,0.39,4.38,0,35.41
"1867",48103,4652,2579,390,956,411,258,2067,245,206,176,153,459,14.38,73.37,9.87,66.57,2.79,33.9,0.24,0.21,30.18,0,28.45
"1868",48303,222636,141784,17052,33047,19022,26291,114384,10670,8787,8705,8004,21987,20.35,73.88,9.88,79.07,7.7,22.91,0.31,1.19,11.72,0,25.8
"1869",34013,778206,491248,54671,102094,54799,62172,370647,44694,37965,35106,34708,98321,15.03,67.77,12.63,51.15,40.64,12.56,0.21,2.7,5.3,0,29.94
"1870",34035,240286,161381.42,16862.46,27603.83,13525.42,15358.5,117805.17,15985.42,12754.36,12056.35,11204.36,26014.05,12.02,67.53,10.83,87.97,6.17,4.24,0.1,4.38,1.38,0,13.66
"1871",34025,551428.21,346856.32,38849.53,73568.76,36117.93,35942.47,255341.75,36398.07,27097.67,25055.95,24945.29,70171.2,13.07,66.69,12.73,87.37,8.54,4.05,0.13,2.73,1.23,0,17.16
"1872",16061,3516,1912,260,581,220,139,1306,209,188,181,177,614,10.21,61.06,17.46,94.48,0.11,1.19,4.81,0.51,0.09,0,21.2
"1873",16049,13783,7788,908,2268,937,564,5442,822,742,714,737,2150,10.89,62.53,15.6,97.06,0.02,0.9,2.51,0.21,0.2,0,24.94
"1874",30039,2548,1400,169,381,188,83,976,167,147,117,121,470,10.64,59.89,18.45,98.94,0,0.35,0.82,0.16,0.08,0,24.12
"1875",16025,727,412,57,114,58,22,287,52,46,39,33,99,11,63,13.62,97.94,0.28,0.55,1.1,0.41,0.28,0,18.18
"1876",30067,14562,8586,1023,2146,796,521,6257,815,697,655,676,2293,9.04,64.73,15.75,97.7,0.47,1.59,0.78,0.47,0.58,0,18.26
"1877",16077,7086,3880,601,1444,658,342,3079,379,295,288,276,724,14.11,72.31,10.22,86.89,0.1,13.22,2.86,0.55,9.6,0,27.94
"1878",30089,8669,4787,602,1456,621,293,3369,522,449,422,451,1398,10.54,62.6,16.13,93.84,0.14,1.2,5.43,0.36,0.23,0,24.77
"1879",30041,17654,10107,1499,3136,1312,1094,7857,886,699,682,759,2136,13.63,70.76,12.1,83.43,0.11,1,15.68,0.48,0.29,0,21.62
"1880",30035,12121,6465,1337,2528,941,687,5138,594,517,417,430,1160,13.43,74.28,9.57,43.38,0.09,0.64,56.29,0.08,0.16,0,27.96
"1881",16007,6084,2892,542,1431,439,222,2126,305,247,258,260,915,10.86,67.37,15.04,98.6,0,2.24,0.41,0.03,0.95,0,20.15
"1882",30015,5452,2962,386,906,338,192,2095,292,242,277,303,951,9.72,62.12,17.44,95.76,0.07,0.46,3.89,0.18,0.09,0,16.58
"1883",30059,1819,1020,119,273,129,62,722,98,90,109,93,315,10.5,61.24,17.32,98.13,0,1.43,0.99,0.11,0.77,0,26.13
"1884",16057,30617,20661,1990,3991,3084,4942,17317,1443,1108,963,850,2955,26.21,76.09,9.65,95.99,0.57,1.47,0.67,2.25,0.52,0,13.36
"1885",16087,8550,4369,587,1472,609,342,3044,443,422,407,470,1705,11.12,59.68,19.94,89.59,0.08,10.7,0.54,1.51,8.28,0,27.25
"1886",16027,90076,50020,7430,15857,7282,6084,38848,4849,3851,3424,3473,12344,14.84,68.98,13.7,89.31,0.19,13.14,0.76,0.96,8.78,0,29.02
"1887",30055,2276,1244,148,386,177,81,906,105,109,126,121,375,11.34,63.27,16.48,99.12,0.04,0.44,0.75,0.09,0,0,20.49
"1888",30111,113419,68547,8418,17736,7881,6910,51882,6531,5147,4864,4842,13999,13.04,68.8,12.34,95.15,0.45,2.78,2.85,0.5,1.04,0,16.34
"1889",30071,5163,2805,385,916,357,233,2062,287,252,228,236,797,11.43,65.14,15.44,91.83,0.04,0.85,7.55,0.25,0.33,0,25.86
"1890",30011,1503,835,105,214,89,63,563,90,91,84,74,282,10.11,58.68,18.76,98.94,0,0.8,0.6,0.13,0.33,0,24.03
"1891",30077,6620,4201,399,845,368,365,3102,411,365,284,281,933,11.07,65.65,14.09,94.73,0.33,1.16,3.82,0.38,0.74,0,23.55
"1892",16045,11844,6389,843,1924,870,565,4543,669,632,549,566,2118,12.12,61.72,17.88,95.59,0.11,5.19,1.17,0.35,2.77,0,29.88
"1893",16029,6963,3504,566,1685,547,277,2659,379,299,300,261,814,11.83,70.52,11.69,98,0.1,2.76,0.32,0.09,1.49,0,15.7
"1894",30093,33941,19713,2300,4736,2392,2108,14327,1889,1658,1588,1653,5790,13.26,62.94,17.06,97.3,0.1,2.39,1.53,0.35,0.71,0,21.69
"1895",30063,78687,50351,5719,11536,5933,7297,40173,4484,3248,2768,2656,8103,16.81,72.98,10.3,96.14,0.24,1.22,2.31,1,0.32,0,14.55
"1896",16033,762,437,53,153,38,46,298,42,57,38,28,93,11.02,66.14,12.2,90.29,0,10.37,0.66,0,9.06,0,25.26
"1897",30079,1383,706,69,188,101,33,470,83,63,71,89,350,9.69,52.57,25.31,98.41,0,1.16,1.08,0.29,0.22,0,28.87
"1898",30105,8239,4603,546,1308,598,302,3243,442,437,437,439,1387,10.92,61.86,16.83,90.1,0.11,0.75,9.35,0.23,0.22,0,21.41
"1899",30009,8080,4313,472,1326,519,213,3067,455,349,388,433,1590,9.06,60.21,19.68,98.73,0.04,1.11,0.52,0.21,0.51,0,21.95
"1900",30013,77691,46297,6368,12190,4971,5097,34611,4251,3761,3430,3242,9838,12.96,68.44,12.66,93.12,1.37,1.8,3.95,0.94,0.62,0,17.09
"1901",30101,5046,2750,367,878,321,191,2003,292,236,229,222,819,10.15,64.37,16.23,97.11,0.1,0.71,2.34,0.28,0.18,0,22.56
"1902",30065,4106,2242,199,629,306,153,1558,237,198,206,258,821,11.18,58.11,20,98.78,0.05,0.88,0.63,0.19,0.34,0,29.09
"1903",30047,21041,11385,1675,3639,1577,1065,8305,1145,983,994,993,3307,12.56,64.73,15.72,78,0.07,1.91,21.38,0.13,0.42,0,22.65
"1904",16059,6899,3796,479,1119,440,260,2572,433,386,342,363,1205,10.15,60.44,17.47,98.17,0.03,2.03,0.71,0.29,0.8,0,26.08
"1905",16043,10937,5559,951,2457,1047,596,4402,542,456,439,452,1238,15.02,71.41,11.32,93.93,0.08,6.97,0.62,0.28,5.08,0,24.38
"1906",30075,2090,1186,156,317,152,87,833,114,105,103,134,328,11.44,62.49,15.69,97.8,0,0.96,1.77,0.14,0.29,0,24.82
"1907",30033,1589,841,108,293,103,59,606,79,78,73,85,267,10.2,63.37,16.8,99.62,0,0,0.25,0.13,0,0,27.39
"1908",30001,8424,4996,614,1397,642,640,3767,467,419,371,302,1087,15.22,68.59,12.9,97.27,0.09,1.58,1.44,0.34,0.85,0,16.1
"1909",30031,50515,33747,3516,7032,4360,6298,27875,2574,1896,1554,1578,4490,21.1,76.06,8.89,97.46,0.16,1.17,1.2,0.86,0.32,0,9.59
"1910",30007,3318,1820,223,573,234,98,1274,208,171,177,149,543,10.01,62.39,16.37,98.07,0.03,0.99,1.36,0.15,0.39,0,26.1
"1911",30085,10999,5918,1192,2124,845,568,4715,491,467,431,374,1205,12.85,73.02,10.96,50.63,0.15,0.94,48.69,0.32,0.21,0,29.9
"1912",30083,10716,5901,871,1968,772,450,4520,545,475,401,507,1429,11.4,68.67,13.34,97.47,0.04,2.24,1.31,0.23,0.95,0,24.55
"1913",30095,6536,3623,476,1058,424,237,2621,393,302,298,298,1090,10.11,63.57,16.68,98.44,0.08,1.41,0.8,0.15,0.54,0,21.82
"1914",16017,26622,15217,1872,4543,1705,1019,10928,1554,1356,1225,1332,3812,10.23,65.15,14.32,98.45,0.14,1.32,0.83,0.25,0.33,0,21.81
"1915",30051,2295,1206,189,444,136,75,880,112,96,116,101,357,9.19,65.93,15.56,99.26,0.13,0.17,0.48,0.13,0,0,22.85
"1916",30099,6271,3329,412,1119,438,231,2337,350,345,288,302,1118,10.67,61.68,17.83,98.13,0.05,0.59,1.48,0.14,0.19,0,23.16
"1917",30049,47495,28839,3484,7622,3346,2585,21894,2871,2332,1929,1851,5512,12.49,69.48,11.61,96.83,0.15,1.21,2.23,0.47,0.32,0,12.55
"1918",16083,53580,29337,4131,9382,4136,2893,22175,2821,2420,2244,2210,8197,13.12,66.61,15.3,95.56,0.12,5.8,0.58,0.95,2.79,0,24.6
"1919",30103,874,492,57,136,72,40,349,55,50,39,51,137,12.81,62.01,15.68,97.71,0,2.97,1.03,0.23,1.03,0,14.94
"1920",30025,3103,1692,236,556,204,94,1188,131,179,165,186,462,9.6,63.81,14.89,99.19,0,0.19,0.29,0.29,0.23,0,24.74
"1921",30023,10278,5847,574,1294,838,591,4227,559,490,511,583,2040,13.9,59.3,19.85,96.37,0.28,1.53,2.53,0.19,0.62,0,25.55
"1922",16019,72207,40340,6828,14786,5725,4551,32060,3791,3067,2597,2596,6482,14.23,74.33,8.98,95.9,0.41,4.17,0.54,0.89,2.26,0,15.99
"1923",30091,4732,2461,279,767,257,131,1671,233,235,243,281,1023,8.2,57.42,21.62,98.27,0,0.8,1.06,0.25,0.42,0,25.52
"1924",30087,10505,5931,973,2238,893,508,4897,559,440,353,306,739,13.34,77.18,7.03,71.81,0.31,2.14,26.72,0.5,0.66,0,21.7
"1925",30003,11337,6164,1216,2326,919,696,4929,600,495,415,339,1017,14.25,74.72,8.97,43.36,0.16,2.59,55.47,0.41,0.6,0,30.78
"1926",30005,6728,3605,638,1259,517,339,2738,352,276,278,298,889,12.72,68.89,13.21,60.05,0.09,0.8,39.6,0.09,0.18,0,29.65
"1927",30053,17481,10110,1250,3121,1228,735,7304,1139,935,808,782,2142,11.23,66.79,12.25,97.84,0.06,1.13,1.61,0.27,0.21,0,26.74
"1928",30029,59218,34753,4211,9932,3925,2517,25729,3602,2918,2581,2529,7716,10.88,67.33,13.03,97.77,0.09,1.04,1.49,0.36,0.29,0,17.87
"1929",30057,5989,3452,359,893,398,251,2422,346,321,289,351,1008,10.84,61.35,16.83,98.65,0,1.47,0.72,0.15,0.48,0,14.95
"1930",30045,2282,1295,140,337,154,68,892,147,119,116,125,406,9.73,59.99,17.79,99.43,0,0.35,0.31,0.26,0,0,19.65
"1931",30107,2246,1175,150,354,151,99,819,112,113,129,107,462,11.13,58.9,20.57,98.09,0.04,0.98,0.85,0.36,0.67,0,27.82
"1932",30081,25010,14009,1642,4044,1718,988,9650,1616,1381,1208,1319,4150,10.82,61.32,16.59,98.07,0.14,1.48,1.15,0.27,0.37,0,20.91
"1933",30037,912,493,64,138,68,43,347,57,31,60,49,166,12.17,60.2,18.2,98.14,0,0.88,1.1,0.33,0.44,0,27.56
"1934",30021,9505,5444,636,1563,706,415,3925,549,448,459,492,1433,11.79,64.43,15.08,98.64,0,0.67,0.87,0.29,0.19,0,25.46
"1935",30019,2266,1186,103,361,155,55,786,125,119,124,146,502,9.27,55.16,22.15,98.94,0,0.53,0.26,0.35,0.44,0,25.58
"1936",16067,19361,10159,1618,4100,1581,967,7837,972,883,718,821,2412,13.16,70.01,12.46,85.43,0.22,19.29,1.04,0.51,12.8,0,31.48
"1937",30017,11697,6496,759,1832,969,547,4879,603,526,512,598,1988,12.96,63.86,17,97.44,0.1,1.37,1.68,0.21,0.57,0,22.87
"1938",30109,1191,624,73,198,79,39,443,62,50,55,73,237,9.91,59.95,19.9,99.66,0,0.17,0.17,0.17,0,0,31.66
"1939",30061,3315,1914,225,593,230,113,1334,216,177,175,175,420,10.35,64.92,12.67,96.65,0.09,1.24,2.38,0.63,0.24,0,25.99
"1940",16021,8332,4610,635,1555,758,382,3576,423,352,373,396,1022,13.68,69.2,12.27,95.42,0.04,3.72,1.8,0.31,2.44,0,25.39
"1941",30043,7939,4768,567,1384,557,286,3548,600,410,297,300,833,10.62,69.27,10.49,98,0.06,1.05,1.49,0.18,0.28,0,18.72
"1942",30027,12083,6455,783,1943,747,457,4486,627,580,575,683,2406,9.96,59.69,19.91,98.67,0.08,0.6,1,0.11,0.14,0,22.65
"1943",30097,3154,1649,208,480,207,89,1151,193,143,162,150,667,9.38,58.31,21.15,99.11,0.06,0.22,0.51,0.16,0.16,0,21.13
"1944",16015,3509,2132,247,587,243,137,1504,240,182,176,189,384,10.83,66.63,10.94,97.78,0.06,2.39,1,0.17,1,0,20.04
"1945",16037,4133,2374,331,718,288,144,1740,292,193,162,199,498,10.45,67.48,12.05,97.85,0.05,2.18,0.8,0.36,0.94,0,18.29
