originGEOID,minDisBup,minDisMet,minDisNalV,ZIP_CODE,rurality,time_to_nearest_naltrexone/vivitrol,count_in_range_naltrexone/vivitrol,naltrexone/vivitrol_score,count_in_range_buprenorphine,time_to_nearest_buprenorphine,buprenorphine_score,count_in_range_methadone,time_to_nearest_methadone,methadone_score,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES
28667,4.325807695,7.452827274,5.770096292,28667,Urban,19,6,1.1,14,19,0.366666667,6,19,0.366666667,0.5581,0.6551,0.1988,0.5443,0.5081
28668,17.56441618,17.56441618,17.56441618,28668,Rural,46,0,0,0,46,0,0,46,0,0.8201,0.6817,0.2806,0.3823,0.6216
28669,9.178382825,9.178382825,9.178382825,28669,Rural,19,1,0.366666667,2,19,0.244444444,2,19,0.244444444,0.6852,0.5009,0.4512,0.4775,0.5862
28670,12.55423185,12.55423185,12.55423185,28670,Rural,25,1,0.166666667,2,25,0.111111111,2,25,0.111111111,0.6852,0.5009,0.4512,0.4775,0.5862
28671,7.698573709,7.698573709,8.777666428,28671,Urban,21,10,0.9,20,21,0.3,8,21,0.3,0.6598,0.8969,0.2274,0.7578,0.7111
28672,22.92360666,22.92360666,22.92360666,28672,Rural,58,0,0,0,58,0,0,58,0,0.5296,0.6932,0.2564,0.6509,0.5582
28673,10.19846688,16.45679819,6.78264989,28673,Suburban,20,5,1,2,24,0.133333333,0,41,0,0.247,0.1697,0.1017,0.2664,0.1252
28675,15.4260152,15.4260152,15.37897247,28675,Rural,38,0,0,0,38,0,0,38,0,0.8085,0.9904,0.4563,0.8356,0.9015
28676,18.81897624,18.81897624,17.79618875,28676,Rural,33,0,0,0,39,0,0,39,0,0.7199,0.4943,0.4611,0.2637,0.5256
28677,2.947138192,4.226686242,3.869314476,28677,Urban,12,10,1.8,8,0,0.866666667,4,12,0.6,0.6655,0.6469,0.6887,0.7667,0.7576
28678,8.616980647,8.616980647,8.603806659,28678,Suburban,20,8,0.933333333,8,18,0.377777778,6,20,0.311111111,0.772,0.8712,0.5819,0.3525,0.7126
28679,8.372084414,10.10210973,8.372084414,28679,Rural,22,1,0.266666667,6,22,0.266666667,4,22,0.266666667,0.6218,0.5011,0.2163,0.6221,0.5395
28681,2.989511829,2.989511829,2.98186833,28681,Suburban,0,2,2,2,0,0.666666667,2,0,0.666666667,0.8155,0.936,0.5109,0.951,0.9239
28682,8.486277662,16.5993782,5.123821946,28682,Suburban,17,5,1.3,2,21,0.2,0,38,0,0.247,0.1697,0.1017,0.2664,0.1252
28683,18.54718339,18.54718339,18.54718339,28683,Rural,42,0,0,0,47,0,0,49,0,0.7199,0.4943,0.4611,0.2637,0.5256
28684,8.175457149,8.175457149,9.034064086,28684,Rural,21,1,0.3,6,21,0.3,4,21,0.3,0.2118,0.177,0.1726,0.2704,0.1316
28685,12.44420884,12.44420884,12.44420884,28685,Rural,36,0,0,0,36,0,0,36,0,0.6739,0.8283,0.1577,0.3996,0.5534
28689,15.8932386,15.8932386,15.8932386,28689,Suburban,27,5,0.3,4,27,0.1,4,27,0.1,0.5947,0.569,0.3295,0.392,0.49
28690,4.94092208,4.94092208,6.130627312,28690,Urban,18,7,1.2,14,18,0.4,8,18,0.333333333,0.6598,0.8969,0.2274,0.7578,0.7111
28692,5.239967351,7.113342147,5.239967351,28692,Rural,17,1,0.433333333,6,17,0.433333333,4,17,0.433333333,0.6218,0.5011,0.2163,0.6221,0.5395
28693,18.01055882,18.01055882,18.70273837,28693,Rural,51,0,0,0,51,0,0,51,0,0.7179,0.5912,0.0747,0.6426,0.57
28694,14.30861117,14.30861117,16.07401606,28694,Rural,33,0,0,0,33,0,0,33,0,0.7363,0.7563,0.2372,0.8081,0.7269
28697,3.63606379,3.63606379,3.63606379,28697,Suburban,13,1,0.566666667,2,13,0.377777778,2,13,0.377777778,0.6375,0.9231,0.6362,0.9839,0.9071
28698,7.460650107,9.291989158,7.460650107,28698,Rural,26,1,0.133333333,6,26,0.133333333,4,26,0.133333333,0.6218,0.5011,0.2163,0.6221,0.5395
28701,7.182511835,7.182511835,3.544234342,28701,Suburban,17,10,1.1,10,17,0.4,10,17,0.4,0.457,0.3379,0.3139,0.6663,0.4585
28702,20.29143024,29.4334999,20.29143024,28702,Rural,48,0,0,0,48,0,0,63,0,0.6021,0.6628,0.0284,0.167,0.3169
28704,6.058827637,6.058827637,4.183972593,28704,Urban,13,20,1.7,20,13,0.533333333,14,13,0.511111111,0.4931,0.4317,0.7646,0.9198,0.7296
28705,23.11213496,25.63464375,22.60764664,28705,Rural,48,0,0,0,48,0,0,48,0,0.7161,0.8631,0.1267,0.6651,0.6665
28707,1.786774932,10.59357452,1.786774932,28707,Suburban,17,3,1.033333333,10,17,0.433333333,2,17,0.288888889,0.5224,0.6579,0.313,0.0916,0.3155
28708,17.55007242,20.28218357,17.55007242,28708,Rural,58,0,0,0,58,0,0,63,0,0.7143,0.7758,0.2709,0.4069,0.594
28709,6.169853629,6.169853629,9.360347755,28709,Suburban,18,9,0.6,6,18,0.3,6,18,0.3,0.516,0.7287,0.1819,0.3329,0.4221
28711,1.909260253,1.909260253,1.909260253,28711,Urban,0,17,2.1,16,0,0.8,12,0,0.8,0.6276,0.3733,0.0853,0.8987,0.5863
28712,15.76553576,18.26687364,15.76553576,28712,Suburban,33,0,0,0,33,0,0,40,0,0.7224,0.6572,0.3644,0.6781,0.6842
28713,14.8762621,30.14230737,14.8762621,28713,Rural,33,0,0,0,33,0,0,49,0,0.7708,0.8892,0.1548,0.7206,0.7292
28714,16.05877099,16.05877099,20.66191674,28714,Suburban,37,0,0,0,37,0,0,37,0,0.7566,0.4979,0.3873,0.864,0.7426
28715,5.179495765,5.179495765,8.72029135,28715,Urban,16,17,1.4,16,13,0.566666667,12,13,0.566666667,0.5321,0.3208,0.1778,0.8019,0.5061
28716,6.294541594,6.294541594,8.267070068,28716,Urban,19,8,0.733333333,14,19,0.366666667,8,19,0.277777778,0.7183,0.6915,0.3775,0.5025,0.6349
28717,15.58946421,29.36405096,15.58946421,28717,Rural,48,0,0,0,48,0,0,68,0,0.3396,0.6783,0.271,0.2127,0.2975
28718,15.66193219,15.66193219,15.11162459,28718,Suburban,41,0,0,0,41,0,0,41,0,0.2187,0.4951,0.1501,0.4501,0.2567
28719,10.71758041,19.47778505,10.71758041,28719,Rural,36,0,0,0,36,0,0,49,0,0.731,0.8148,0.6343,0.8939,0.8548
28720,12.92409427,12.92409427,12.92409427,28720,Rural,36,0,0,2,23,0.155555556,2,23,0.155555556,0.3578,0.5132,0.0475,0.1659,0.1803
28721,3.466863201,3.466863201,6.330868124,28721,Urban,24,2,0.4,8,21,0.266666667,2,24,0.133333333,0.5358,0.8661,0.3201,0.6566,0.6305
28722,18.72953595,18.72953595,18.59352103,28722,Suburban,40,0,0,0,34,0,0,34,0,0.3897,0.7156,0.3522,0.9664,0.6782
28723,4.508539254,20.73514492,4.508539254,28723,Suburban,15,1,0.5,2,15,0.333333333,0,35,0,0.6725,0.0332,0.3806,0.9773,0.6042
28725,2.992044714,20.30001951,2.992044714,28725,Suburban,11,5,0.766666667,12,11,0.444444444,2,28,0.044444444,0.4996,0.5756,0.2167,0.4954,0.4464
28726,4.21949521,4.21949521,3.800215533,28726,Urban,15,4,1.5,6,14,0.522222222,4,14,0.522222222,0.7654,0.3746,0.7819,0.8717,0.813
28729,4.53303205,7.074592861,4.53303205,28729,Urban,15,4,1.033333333,6,15,0.422222222,4,22,0.2,0.2425,0.496,0.06,0.3854,0.2166
28730,6.510222748,6.510222748,5.169917203,28730,Suburban,19,19,1.1,16,19,0.344444444,12,19,0.344444444,0.4134,0.1763,0.1455,0.4195,0.254
28731,4.493262268,4.493262268,4.14445062,28731,Urban,17,4,1.3,6,15,0.477777778,4,15,0.477777778,0.1582,0.3066,0.1591,0.2247,0.1242
28732,4.489021535,4.489021535,4.489021535,28732,Urban,17,13,1.3,14,17,0.411111111,12,17,0.411111111,0.2272,0.2697,0.4995,0.4189,0.2916
28733,25.11605424,27.30148114,25.11605424,28733,Rural,76,0,0,0,76,0,0,85,0,0.6021,0.6628,0.0284,0.167,0.3169
28734,1.388591413,32.04230777,1.388591413,28734,Rural,0,2,2,4,0,1,0,55,0,0.6749,0.785,0.4309,0.2483,0.5582
28735,9.31736886,9.31736886,8.918119949,28735,Suburban,27,13,0.3,10,25,0.144444444,6,25,0.144444444,0.413,0.3795,0.2984,0.2769,0.3005
28736,13.28473402,25.97924779,13.28473402,28736,Rural,44,0,0,0,44,0,0,63,0,0.6263,0.4132,0.6287,0.4957,0.5887
28739,3.451162437,3.451162437,2.973188516,28739,Urban,23,3,0.7,4,23,0.2,4,23,0.2,0.2876,0.8353,0.4157,0.4619,0.4574
28740,21.1703948,22.37514965,20.96616833,28740,Rural,56,0,0,0,56,0,0,60,0,0.7566,0.4979,0.3873,0.864,0.7426
28741,11.99221175,28.43469861,11.99221175,28741,Rural,31,0,0,0,31,0,0,73,0,0.1982,0.1535,0.1762,0.752,0.2685
28742,2.451108097,5.795772086,2.451108097,28742,Suburban,10,7,1.533333333,8,10,0.588888889,6,17,0.322222222,0.3085,0.721,0.1106,0.5313,0.3666
28743,18.85846496,18.85846496,10.81193091,28743,Suburban,39,0,0,0,54,0,0,56,0,0.8703,0.9145,0.0173,0.6658,0.7313
28745,0.657252571,1.198326328,2.200420829,28745,Urban,12,2,1.2,8,12,0.6,2,12,0.4,0.4254,0.5731,0.223,0.1714,0.2778
28746,14.85497849,14.85497849,14.85497849,28746,Rural,55,0,0,0,50,0,0,50,0,0.3578,0.5132,0.0475,0.1659,0.1803
28747,21.48152442,26.27363871,21.48152442,28747,Rural,52,0,0,0,52,0,0,59,0,0.2914,0.2445,0.2862,0.325,0.2275
28748,7.878711858,7.878711858,7.961237751,28748,Suburban,24,8,0.6,8,21,0.3,8,21,0.3,0.601,0.3842,0.1186,0.5045,0.427
28749,12.91415844,12.91415844,12.81874064,28749,Rural,29,1,0.033333333,2,29,0.022222222,2,29,0.022222222,0.5405,0.6239,0.198,0.5852,0.5054
28751,5.318325662,7.700057858,5.318325662,28751,Suburban,16,2,0.933333333,8,11,0.577777778,2,16,0.311111111,0.2714,0.6528,0.1254,0.2898,0.2497
28752,1.107474857,1.107474857,1.207726445,28752,Suburban,0,2,1.1,4,0,0.7,4,0,0.7,0.5405,0.6239,0.198,0.5852,0.5054
28753,8.156291822,8.156291822,1.806234799,28753,Suburban,0,10,1.433333333,6,21,0.244444444,6,21,0.244444444,0.4665,0.3475,0.1937,0.8227,0.4939
28754,4.485737286,4.485737286,9.455859782,28754,Urban,14,10,1,10,14,0.433333333,10,14,0.433333333,0.5721,0.3013,0.148,0.5984,0.4336
28756,16.88097489,16.88097489,16.99744007,28756,Suburban,56,0,0,0,49,0,0,49,0,0.416,0.7938,0.3036,0.7697,0.5859
28757,3.374349641,3.374349641,3.374349641,28757,Urban,9,15,1.333333333,10,9,0.522222222,6,9,0.522222222,0.6276,0.3733,0.0853,0.8987,0.5863
28759,0.543379808,4.593127661,0.543379808,28759,Suburban,0,13,2.133333333,14,0,0.855555556,12,13,0.455555556,0.2148,0.31,0.3101,0.4649,0.2633
28761,7.056888141,7.056888141,7.284997787,28761,Rural,15,5,1.1,8,15,0.433333333,4,15,0.433333333,0.8063,0.6534,0.1578,0.8303,0.7265
28762,8.596225235,8.596225235,8.396987642,28762,Suburban,14,3,1.1,4,14,0.466666667,4,14,0.466666667,0.5725,0.7497,0.0134,0.7385,0.5445
28763,9.274291642,29.754403,9.274291642,28763,Rural,19,2,0.733333333,4,19,0.366666667,0,70,0,0.4505,0.4719,0.3685,0.5139,0.4495
28766,9.455991722,10.31687472,9.455991722,28766,Suburban,28,1,0.066666667,2,28,0.044444444,0,33,0,0.2413,0.2495,0.0376,0.2703,0.1247
28768,9.861660866,12.70144155,9.861660866,28768,Suburban,21,4,0.433333333,4,21,0.222222222,2,28,0.044444444,0.7137,0.8452,0.3146,0.6684,0.7121
28771,20.6043356,20.6043356,19.62373738,28771,Rural,68,0,0,0,56,0,0,56,0,0.877,0.7099,0.4678,0.8862,0.8605
28772,22.80368764,24.83726298,22.80368764,28772,Rural,39,0,0,0,39,0,0,46,0,0.7143,0.7758,0.2709,0.4069,0.594
28773,9.46017476,9.46017476,9.095860702,28773,Suburban,25,3,0.5,4,19,0.3,4,19,0.3,0.2278,0.4353,0.1119,0.6103,0.2907
28774,20.09373724,28.89552407,20.09373724,28774,Rural,58,0,0,0,58,0,0,65,0,0.3396,0.6783,0.271,0.2127,0.2975
28775,11.28012218,28.85532605,11.28012218,28775,Rural,33,0,0,0,33,0,0,72,0,0.6749,0.785,0.4309,0.2483,0.5582
28777,17.07068643,17.07068643,17.01441216,28777,Rural,34,0,0,0,34,0,0,34,0,0.7398,0.7564,0.4301,0.9377,0.8282
28778,3.198748731,3.198748731,0.487632507,28778,Urban,0,18,2.033333333,18,14,0.522222222,14,14,0.522222222,0.5377,0.302,0.3385,0.7484,0.5297
28779,0.767689567,18.83066718,0.767689567,28779,Suburban,0,3,1.133333333,8,0,0.688888889,2,28,0.044444444,0.4171,0.6484,0.3576,0.3562,0.413
28781,16.27929489,20.40904376,16.17312245,28781,Rural,55,0,0,0,52,0,0,52,0,0.6402,0.8986,0.1575,0.5317,0.6064
28782,17.20971354,17.20971354,17.02559606,28782,Rural,40,0,0,0,34,0,0,34,0,0.3389,0.6844,0.3172,0.7149,0.5022
28783,10.21010534,19.82674127,10.21010534,28783,Rural,40,0,0,0,40,0,0,60,0,0.6305,0.0949,0.5773,0.8373,0.6022
28785,3.924305178,4.443369966,5.304171794,28785,Suburban,17,2,0.866666667,8,0,0.811111111,2,17,0.288888889,0.4081,0.5297,0.0341,0.2765,0.2473
28786,0.995551094,3.777828422,0.995551094,28786,Urban,0,3,2.033333333,10,0,1,2,0,0.666666667,0.5313,0.9123,0.0774,0.7082,0.5923
28787,4.407429721,4.407429721,1.759080205,28787,Urban,0,17,2.2,16,0,0.866666667,12,0,0.866666667,0.2824,0.4448,0.0396,0.2819,0.1816
28789,7.825330653,22.379826,7.825330653,28789,Rural,23,1,0.233333333,2,23,0.155555556,0,39,0,0.8268,0.936,0.5065,0.6267,0.8246
28790,8.132243782,8.132243782,7.486410402,28790,Suburban,25,3,0.5,4,20,0.277777778,4,20,0.277777778,0.2278,0.4353,0.1119,0.6103,0.2907
28791,2.06769842,2.06769842,1.570574473,28791,Urban,0,7,3,8,0,0.855555556,6,0,0.833333333,0.379,0.43,0.2292,0.6911,0.4281
28792,3.602743927,3.602743927,3.598804816,28792,Urban,15,7,1.5,8,0,0.833333333,6,0,0.833333333,0.4491,0.9943,0.6444,0.8963,0.8346
28801,0.862702072,0.862702072,0.130725282,28801,Urban,0,20,3,20,0,0.922222222,14,0,0.922222222,0.9004,0.8955,0.4408,0.9634,0.9385
28803,1.493098804,1.493098804,0.809063606,28803,Urban,0,22,3,24,0,0.888888889,18,0,0.888888889,0.0429,0.3226,0.3545,0.7614,0.2888
28804,1.670713017,1.670713017,1.284803209,28804,Urban,0,19,2.766666667,18,0,0.922222222,14,0,0.922222222,0.4501,0.4596,0.4967,0.7262,0.5576
28805,0.946235642,3.5214391,0.946235642,28805,Urban,0,18,3,18,0,1,14,10,0.611111111,0.4274,0.3062,0.2305,0.7216,0.432
28806,1.105062057,1.105062057,3.135947866,28806,Urban,6,19,2.4,20,0,1,14,0,1,0.6582,0.1936,0.6674,0.8803,0.7005
28901,11.696873,11.696873,10.23737027,28901,Rural,40,0,0,2,28,0.044444444,2,28,0.044444444,0.8812,0.8275,0.2902,0.8552,0.8418
28902,2.26252065,2.26252065,6.577185178,28902,Rural,20,1,0.333333333,2,0,0.666666667,2,0,0.666666667,0.5435,0.6853,0.2694,0.7212,0.5903
28904,8.900003021,8.900003021,2.355118781,28904,Rural,0,1,1,2,20,0.222222222,2,20,0.222222222,0.3948,0.4142,0.0216,0.513,0.2972
28905,6.712937913,6.712937913,9.760896891,28905,Rural,32,0,0,2,20,0.222222222,2,20,0.222222222,0.6783,0.5897,0.2472,0.8812,0.6968
28906,1.83262832,8.869794873,1.83262832,28906,Rural,0,1,1,2,0,0.666666667,0,37,0,0.5384,0.5883,0.3222,0.3921,0.4629
28909,4.207562381,4.207562381,5.814451192,28909,Rural,19,1,0.366666667,2,10,0.444444444,2,10,0.444444444,0.5435,0.6853,0.2694,0.7212,0.5903
29001,35.75955665,38.20734873,14.41301115,29001,Suburban,35,0,0,0,60,0,0,60,0,0.887,0.9103,0.6191,0.4196,0.8118
29003,21.7259329,47.71027479,21.71822234,29003,Rural,36,0,0,0,36,0,0,73,0,0.6406,0.9676,0.509,0.8321,0.8234
29006,18.70893814,25.49826043,18.70893814,29006,Suburban,36,0,0,0,43,0,0,47,0,0.8505,0.9374,0.693,0.9784,0.9693
29009,37.29974926,17.89301694,17.40561754,29009,Rural,35,0,0,0,59,0,0,35,0,0.9298,0.7579,0.4794,0.237,0.702
29010,28.38600343,15.76983297,16.58917513,29010,Rural,32,0,0,0,35,0,0,32,0,0.8461,0.6035,0.3617,0.9375,0.8322
29014,24.88546852,24.88546852,22.32148234,29014,Suburban,60,0,0,0,53,0,0,53,0,0.5331,0.4756,0.1411,0.2419,0.3197
29015,29.82602215,29.82602215,29.9975002,29015,Suburban,64,0,0,0,60,0,0,60,0,0.8806,0.8122,0.5533,0.676,0.8339
29016,12.39450653,15.74848527,7.100472622,29016,Urban,14,6,1.266666667,8,16,0.344444444,6,22,0.211111111,0.3695,0.3233,0.5743,0.8085,0.5403
29018,8.879862024,46.58535632,8.879862024,29018,Rural,34,0,0,0,34,0,0,60,0,0.704,0.693,0.3784,0.3975,0.5928
29020,29.85590941,30.43310781,21.60579848,29020,Suburban,37,0,0,0,42,0,0,50,0,0.4766,0.7102,0.4606,0.6403,0.5874
29030,5.741857408,33.52144482,5.741857408,29030,Rural,0,1,1,2,0,0.666666667,0,60,0,0.4978,0.3635,0.4373,0.5938,0.4944
29031,29.46861834,29.46861834,33.51035995,29031,Rural,61,0,0,0,42,0,0,42,0,0.6547,0.9413,0.3908,0.3028,0.6198
29032,37.57027263,24.29909328,24.24200729,29032,Rural,49,0,0,0,55,0,0,49,0,0.8831,0.9506,0.3127,0.3173,0.732
29033,2.706188441,2.706188441,3.363665477,29033,Urban,8,8,2.2,10,8,0.733333333,6,8,0.733333333,0.5248,0.0244,0.1844,0.218,0.1337
29036,13.25643544,13.7729399,10.95152024,29036,Urban,34,0,0,0,34,0,0,34,0,0.02,0.6182,0.1618,0.0446,0.0429
29037,16.28498883,16.28498883,37.87896433,29037,Rural,78,0,0,2,28,0.044444444,2,28,0.044444444,0.7187,0.8238,0.4659,0.441,0.6731
29038,14.26519452,41.02814873,14.24477636,29038,Rural,29,2,0.066666667,4,29,0.033333333,0,68,0,0.8521,0.9604,0.2821,0.6446,0.8078
29039,8.768399113,37.73325329,8.768399113,29039,Rural,27,2,0.2,4,27,0.1,0,66,0,0.6706,0.7316,0.3339,0.2225,0.5013
29040,29.3633318,32.24088542,8.37328875,29040,Urban,16,1,0.466666667,0,48,0,0,56,0,0.6924,0.828,0.5295,0.4045,0.6628
29042,24.01335898,45.59358478,23.9470296,29042,Rural,39,0,0,0,39,0,0,60,0,0.9325,0.9176,0.4335,0.9714,0.9556
29044,14.68110229,17.29808773,14.68110229,29044,Suburban,24,1,0.2,2,24,0.133333333,0,31,0,0.8861,0.9185,0.4024,0.878,0.8982
29045,15.76047297,18.03558906,6.670560617,29045,Urban,16,2,0.633333333,2,25,0.111111111,0,32,0,0.5125,0.7848,0.363,0.4458,0.5336
29046,23.30173685,18.3119753,15.65375278,29046,Rural,30,1,0,0,33,0,0,33,0,0.8959,0.5942,0.6032,0.8828,0.8734
29047,7.49507884,38.61227997,7.49507884,29047,Rural,23,1,0.233333333,2,23,0.155555556,0,70,0,0.8639,0.6113,0.7022,0.7573,0.84
29048,21.55080876,39.47428307,21.55080876,29048,Suburban,48,0,0,0,48,0,0,67,0,0.8916,0.7199,0.3666,0.8419,0.8338
29051,31.22156898,31.52245894,12.90574558,29051,Suburban,38,0,0,0,56,0,0,56,0,0.9073,0.6305,0.3304,0.4254,0.6907
29052,14.8839499,16.85056798,14.8839499,29052,Suburban,30,1,0,2,30,0,0,38,0,0.5015,0.8221,0.7878,0.5368,0.6829
29053,10.64412343,10.64412343,10.82435225,29053,Urban,24,3,0.466666667,4,24,0.2,6,24,0.2,0.8826,0.7775,0.5291,0.7913,0.854
29054,8.59407935,15.07969808,8.494528954,29054,Suburban,22,1,0.266666667,0,32,0,0,34,0,0.0805,0.4171,0.0464,0.227,0.09
29055,24.43976087,24.43976087,13.31723834,29055,Suburban,28,1,0.066666667,0,39,0,0,39,0,0.7974,0.9793,0.3063,0.339,0.7125
29056,40.87073067,44.50790698,28.99337232,29056,Rural,49,0,0,0,69,0,0,69,0,0.8872,0.9288,0.3996,0.3975,0.7671
29058,27.59743025,27.59743025,9.123241726,29058,Rural,10,1,0.666666667,0,43,0,0,43,0,0.7477,0.6969,0.2765,0.212,0.5131
29059,18.21928767,38.66467287,18.21928767,29059,Rural,40,0,0,0,40,0,0,51,0,0.762,0.6667,0.619,0.6569,0.7558
29061,6.846029655,9.366191038,6.846029655,29061,Suburban,12,6,1.266666667,8,12,0.433333333,6,20,0.244444444,0.7043,0.6906,0.7583,0.346,0.6737
29062,22.17844675,25.06074102,14.32678662,29062,Suburban,33,0,0,0,45,0,0,52,0,0.9569,0.7117,0.5512,0.7761,0.8765
29063,8.073299713,8.073299713,8.910695932,29063,Urban,22,5,0.6,6,22,0.266666667,6,22,0.266666667,0.4206,0.2186,0.5206,0.2314,0.2987
29065,21.12919495,21.12919495,21.33382362,29065,Suburban,44,0,0,0,44,0,0,49,0,0.8806,0.8122,0.5533,0.676,0.8339
29067,30.4858475,30.93713327,16.53729783,29067,Rural,23,1,0.233333333,0,56,0,0,54,0,0.8909,0.8445,0.3471,0.8435,0.8568
29069,17.53981991,11.60158627,12.96007887,29069,Suburban,27,3,0.3,2,27,0.066666667,2,27,0.066666667,0.9316,0.8213,0.4689,0.3724,0.762
29070,12.83196459,19.58869682,12.83196459,29070,Suburban,31,0,0,0,40,0,0,42,0,0.6336,0.7878,0.346,0.6635,0.6627
29072,2.991623006,7.065131432,0.763957254,29072,Urban,0,6,1.733333333,8,18,0.377777778,6,20,0.333333333,0.0358,0.1776,0.3626,0.3009,0.1122
29073,2.351822894,7.917792469,2.351822894,29073,Urban,0,6,1.633333333,8,0,0.744444444,6,23,0.233333333,0.479,0.5897,0.3727,0.2135,0.3721
29074,32.24970382,34.46977767,19.33249888,29074,Suburban,42,0,0,0,64,0,0,64,0,0.5487,0.4996,0.3312,0.0739,0.2815
29075,18.26923883,18.51024707,15.9822708,29075,Suburban,34,0,0,0,34,0,0,34,0,0.4216,0.3398,0.4043,0.3564,0.355
29078,21.60691498,24.0803398,12.9992086,29078,Urban,27,1,0.1,0,36,0,0,43,0,0.7357,0.9642,0.2,0.7152,0.7564
29079,20.43170793,5.819917475,6.964951961,29079,Rural,16,1,0.466666667,0,33,0,2,16,0.311111111,0.7671,0.8625,0.4649,0.2836,0.6537
29080,21.40138781,21.28268708,16.50233168,29080,Suburban,40,0,0,0,41,0,0,41,0,0.7972,0.9201,0.602,0.4666,0.7813
29081,32.87966836,NA,23.7440397,29081,Rural,50,0,0,0,53,0,0,72,0,0.7315,0.7173,0.3085,0.8406,0.7455
29082,34.5023727,48.44542606,17.33295348,29082,Rural,37,0,0,0,59,0,0,59,0,0.6664,0.3948,0.2846,0.2861,0.4333
29101,31.44622446,11.60176983,10.85436487,29101,Rural,26,1,0.133333333,0,50,0,2,26,0.088888889,0.8488,0.9023,0.6382,0.6966,0.866
29102,29.72222288,46.17790181,20.61244229,29102,Rural,33,0,0,0,57,0,0,57,0,0.9687,0.9786,0.7631,0.8659,0.9818
29104,29.01362693,25.83295251,8.539411885,29104,Urban,22,1,0.266666667,0,45,0,0,45,0,0.9276,0.8329,0.4077,0.4957,0.7863
29105,23.03531401,30.06209029,18.68893635,29105,Rural,38,0,0,0,49,0,0,53,0,0.7678,0.6524,0.5699,0.5753,0.7213
29107,17.09090472,31.30985229,16.93626576,29107,Rural,33,0,0,0,33,0,0,43,0,0.705,0.9177,0.3959,0.1396,0.5573
29108,22.89498811,22.89498811,29.019294,29108,Suburban,50,0,0,0,33,0,0,33,0,0.852,0.8688,0.7181,0.983,0.9636
29111,31.17332685,32.06360503,21.21481808,29111,Suburban,52,0,0,0,62,0,0,62,0,0.7258,0.512,0.5206,0.4719,0.6235
29112,16.40475582,23.84674194,16.25908769,29112,Suburban,26,2,0.266666667,4,26,0.133333333,0,38,0,0.8236,0.6896,0.4813,0.4747,0.707
29113,18.58137323,36.6386008,18.45370477,29113,Rural,36,0,0,0,36,0,0,50,0,0.7997,0.3355,0.333,0.4635,0.5749
29114,19.8530198,20.71852863,16.69657636,29114,Suburban,33,0,0,0,33,0,0,33,0,0.9059,0.8995,0.5322,0.4035,0.794
29115,4.088523369,33.66812299,4.053601162,29115,Suburban,7,3,1.633333333,6,7,0.766666667,0,49,0,0.8253,0.7051,0.4048,0.8198,0.7989
29117,2.946584108,33.46383353,2.946584108,29117,Suburban,10,3,1.466666667,6,10,0.666666667,0,49,0,0.8956,0.102,0.485,0.5974,0.6404
29118,3.785348569,29.83646083,3.631337077,29118,Suburban,0,2,2,4,0,1,0,53,0,0.3567,0.5518,0.7629,0.2933,0.4487
29122,18.84677957,18.84677957,17.94582267,29122,Suburban,39,0,0,0,39,0,0,39,0,0.4216,0.3398,0.4043,0.3564,0.355
29123,12.09964157,16.68963513,12.09964157,29123,Suburban,29,1,0.033333333,2,29,0.022222222,0,41,0,0.8738,0.797,0.576,0.6892,0.8352
29125,21.31580055,36.6531729,17.25288959,29125,Suburban,42,0,0,0,68,0,0,81,0,0.5648,0.6652,0.3405,0.1853,0.4107
29126,26.07877833,26.07877833,24.30802077,29126,Rural,50,0,0,0,50,0,0,50,0,0.4486,0.6946,0.4279,0.2077,0.3953
29127,21.1598525,23.64540997,19.26403202,29127,Rural,52,0,0,0,52,0,0,52,0,0.4216,0.3398,0.4043,0.3564,0.355
29128,26.83781663,29.73562265,14.03983681,29128,Suburban,24,1,0.2,0,47,0,0,55,0,0.9569,0.7117,0.5512,0.7761,0.8765
29129,27.37966569,32.44089823,15.64955923,29129,Rural,44,0,0,0,65,0,0,65,0,0.7678,0.6524,0.5699,0.5753,0.7213
29130,21.50030449,24.7560497,14.28644473,29130,Suburban,36,0,0,0,38,0,0,45,0,0.7133,0.5639,0.3233,0.7138,0.6601
29133,10.94952005,42.94447271,10.94952005,29133,Suburban,26,2,0.266666667,4,26,0.133333333,0,65,0,0.9368,0.947,0.4062,0.84,0.917
29135,9.65448951,22.87634201,9.657356976,29135,Suburban,25,3,0.233333333,6,25,0.122222222,0,43,0,0.7425,0.9141,0.5366,0.7992,0.8336
29137,25.0924509,29.62438855,22.61670658,29137,Rural,51,0,0,0,53,0,0,63,0,0.7759,0.9173,0.3075,0.3102,0.6509
29138,24.98632735,24.98632735,30.04817184,29138,Rural,54,0,0,0,41,0,0,41,0,0.8233,0.9071,0.817,0.6612,0.8851
29142,10.10967808,44.42471892,10.10967808,29142,Rural,24,1,0.2,2,24,0.133333333,0,62,0,0.8734,0.9936,0.4124,0.8669,0.9319
29145,20.72385116,20.72385116,33.27530632,29145,Rural,74,0,0,0,51,0,0,51,0,0.7187,0.8238,0.4659,0.441,0.6731
29146,27.4056636,34.81683493,24.27451504,29146,Rural,50,0,0,0,53,0,0,63,0,0.7997,0.3355,0.333,0.4635,0.5749
