"","GEOID","count_in_range_buprenorphine","time_to_nearest_buprenorphine","buprenorphine_score"
"25083","73565",0,61,0
"25084","73566",0,48,0
"25085","73567",0,33,0
"25086","73568",0,50,0
"25087","73569",0,56,0
"25088","73570",0,71,0
"25089","73572",0,31,0
"25090","73573",0,63,0
"25091","73601",0,140,0
"25092","73622",0,129,0
"25093","73632",0,120,0
"25094","73641",0,135,0
"25095","73646",0,89,0
"25096","73651",0,94,0
"25097","73655",0,114,0
"25098","73661",0,108,0
"25099","73664",0,117,0
"25100","73669",0,109,0
"25101","73701",0,79,0
"25102","73703",0,84,0
"25103","73705",0,85,0
"25104","73718",0,101,0
"25105","73720",0,68,0
"25106","73722",0,123,0
"25107","73724",0,108,0
"25108","73727",0,93,0
"25109","73728",0,109,0
"25110","73730",0,55,0
"25111","73733",0,59,0
"25112","73734",0,60,0
"25113","73735",0,85,0
"25114","73736",0,68,0
"25115","73737",0,124,0
"25116","73738",0,62,0
"25117","73739",0,100,0
"25118","73741",0,106,0
"25119","73742",0,64,0
"25120","73743",0,86,0
"25121","73744",0,82,0
"25122","73747",0,102,0
"25123","73749",0,90,0
"25124","73750",0,42,0
"25125","73753",0,77,0
"25126","73754",0,94,0
"25127","73755",0,110,0
"25128","73756",0,87,0
"25129","73757",0,47,0
"25130","73758",0,108,0
"25131","73759",0,66,0
"25132","73760",0,105,0
"25133","73761",0,78,0
"25134","73762",0,46,0
"25135","73763",0,88,0
"25136","73764",0,65,0
"25137","73766",0,57,0
"25138","73768",0,117,0
"25139","73771",0,89,0
"25140","73772",0,76,0
"25141","73773",0,74,0
"25142","73933",0,62,0
"25143","73937",0,43,0
"25144","73939",0,164,0
"25145","73942",0,139,0
"25146","73946",0,84,0
"25147","73947",0,83,0
"25148","73949",0,144,0
"25149","74001",2,14,0.355555555555556
"25150","74002",4,0,0.755555555555556
"25151","74003",6,0,0.888888888888889
"25152","74006",4,0,0.888888888888889
"25153","74008",18,17,0.433333333333333
"25154","74010",2,25,0.111111111111111
"25155","74011",18,13,0.555555555555555
"25156","74012",18,10,0.633333333333333
"25157","74014",18,14,0.5
"25158","74015",18,16,0.466666666666667
"25159","74016",2,20,0.222222222222222
"25160","74017",2,0,0.666666666666667
"25161","74019",8,9,0.511111111111111
"25162","74020",2,29,0.0222222222222222
"25163","74021",16,23,0.233333333333333
"25164","74022",4,24,0.188888888888889
"25165","74023",2,0,0.666666666666667
"25166","74026",2,11,0.422222222222222
"25167","74027",4,27,0.0666666666666667
"25168","74028",0,32,0
"25169","74029",4,12,0.588888888888889
"25170","74030",2,15,0.333333333333333
"25171","74032",2,27,0.0666666666666667
"25172","74033",20,15,0.411111111111111
"25173","74034",0,36,0
"25174","74035",2,30,0
"25175","74036",6,25,0.122222222222222
"25176","74037",20,16,0.444444444444444
"25177","74038",0,41,0
"25178","74039",4,13,0.388888888888889
"25179","74041",16,9,0.5
"25180","74042",2,21,0.2
"25181","74044",2,18,0.266666666666667
"25182","74045",0,41,0
"25183","74046",2,29,0.0222222222222222
"25184","74047",6,21,0.2
"25185","74048",2,24,0.133333333333333
"25186","74050",20,12,0.555555555555555
"25187","74051",2,27,0.0666666666666667
"25188","74052",2,25,0.111111111111111
"25189","74053",2,22,0.177777777777778
"25190","74054",0,45,0
"25191","74055",18,16,0.466666666666667
"25192","74056",4,22,0.222222222222222
"25193","74058",0,41,0
"25194","74059",4,17,0.377777777777778
"25195","74060",0,35,0
"25196","74061",0,31,0
"25197","74062",4,16,0.355555555555556
"25198","74063",14,0,0.811111111111111
"25199","74066",16,0,0.811111111111111
"25200","74068",2,23,0.155555555555556
"25201","74070",0,33,0
"25202","74071",0,32,0
"25203","74072",2,14,0.355555555555556
"25204","74073",2,28,0.0444444444444444
"25205","74074",2,0,0.666666666666667
"25206","74075",2,12,0.4
"25207","74078",2,8,0.488888888888889
"25208","74079",4,18,0.288888888888889
"25209","74080",2,29,0.0222222222222222
"25210","74081",0,33,0
"25211","74082",0,38,0
"25212","74083",2,25,0.111111111111111
"25213","74084",2,19,0.244444444444444
"25214","74085",2,20,0.222222222222222
"25215","74103",20,11,0.577777777777778
"25216","74104",20,5,0.777777777777778
"25217","74105",20,6,0.8
"25218","74106",20,14,0.488888888888889
"25219","74107",20,12,0.588888888888889
"25220","74108",18,6,0.8
"25221","74110",20,10,0.622222222222222
"25222","74112",20,7,0.766666666666667
"25223","74114",20,0,0.944444444444445
"25224","74115",20,11,0.633333333333333
"25225","74116",16,4,0.866666666666667
"25226","74117",16,21,0.3
"25227","74119",20,7,0.711111111111111
"25228","74120",20,6,0.744444444444444
"25229","74126",20,20,0.3
"25230","74127",20,14,0.522222222222222
"25231","74128",16,0,1
"25232","74129",16,4,0.866666666666667
"25233","74130",20,18,0.366666666666667
"25234","74131",20,9,0.6
"25235","74132",20,15,0.5
"25236","74133",18,7,0.766666666666667
"25237","74134",16,6,0.766666666666667
"25238","74135",20,0,1
"25239","74136",20,7,0.766666666666667
"25240","74137",18,13,0.566666666666667
"25241","74145",20,0,1
"25242","74146",18,0,0.944444444444445
"25243","74301",0,40,0
"25244","74330",2,28,0.0444444444444444
"25245","74331",0,53,0
"25246","74332",0,35,0
"25247","74333",0,57,0
"25248","74337",0,35,0
"25249","74338",2,16,0.311111111111111
"25250","74339",0,36,0
"25251","74340",0,45,0
"25252","74342",0,34,0
"25253","74343",0,39,0
"25254","74344",0,50,0
"25255","74346",2,29,0.0222222222222222
"25256","74347",2,0,0.666666666666667
"25257","74349",0,50,0
"25258","74350",0,45,0
"25259","74352",2,28,0.0444444444444444
"25260","74354",0,32,0
"25261","74358",0,38,0
"25262","74359",2,7,0.511111111111111
"25263","74360",0,32,0
"25264","74361",2,29,0.0222222222222222
"25265","74363",2,28,0.0444444444444444
"25266","74364",2,17,0.288888888888889
"25267","74365",0,40,0
"25268","74366",0,43,0
"25269","74367",0,45,0
"25270","74368",2,7,0.511111111111111
"25271","74369",0,58,0
"25272","74370",2,30,0
"25273","74401",4,0,0.866666666666667
"25274","74403",4,0,0.866666666666667
"25275","74421",2,28,0.0444444444444444
"25276","74422",2,30,0
"25277","74423",0,32,0
"25278","74425",0,36,0
"25279","74426",2,29,0.0222222222222222
"25280","74427",0,41,0
"25281","74428",0,36,0
"25282","74429",16,23,0.2
"25283","74430",4,23,0.233333333333333
"25284","74431",0,48,0
"25285","74432",0,35,0
"25286","74434",4,20,0.288888888888889
"25287","74435",0,36,0
"25288","74436",2,29,0.0222222222222222
"25289","74437",0,45,0
"25290","74438",0,47,0
"25291","74441",0,44,0
"25292","74442",0,31,0
"25293","74445",0,47,0
"25294","74446",4,13,0.511111111111111
"25295","74447",0,41,0
"25296","74450",4,17,0.388888888888889
"25297","74451",0,44,0
"25298","74452",0,38,0
"25299","74454",4,19,0.3
"25300","74455",2,19,0.244444444444444
"25301","74456",0,33,0
"25302","74457",0,33,0
"25303","74458",2,27,0.0666666666666667
"25304","74459",2,27,0.0666666666666667
"25305","74460",0,51,0
"25306","74462",2,0,0.666666666666667
"25307","74463",4,16,0.377777777777778
"25308","74464",0,44,0
"25309","74467",2,27,0.0666666666666667
"25310","74468",4,23,0.188888888888889
"25311","74469",2,30,0
"25312","74470",2,25,0.111111111111111
"25313","74471",0,56,0
"25314","74472",2,8,0.488888888888889
"25315","74477",0,40,0
"25316","74501",4,0,1
"25317","74521",0,88,0
"25318","74522",4,11,0.633333333333333
"25319","74523",0,67,0
"25320","74525",0,62,0
"25321","74528",0,45,0
"25322","74530",0,84,0
"25323","74531",2,27,0.0666666666666667
"25324","74533",0,72,0
"25325","74534",0,63,0
"25326","74535",0,71,0
"25327","74536",0,93,0
"25328","74538",0,60,0
"25329","74540",0,43,0
"25330","74543",0,165,0
"25331","74546",4,21,0.3
"25332","74547",4,24,0.2
"25333","74549",0,102,0
"25334","74552",2,21,0.2
"25335","74553",4,26,0.133333333333333
"25336","74554",4,7,0.766666666666667
"25337","74555",0,71,0
"25338","74556",0,65,0
"25339","74557",0,105,0
"25340","74558",0,112,0
"25341","74560",0,55,0
"25342","74561",2,30,0
"25343","74562",0,94,0
"25344","74563",0,49,0
"25345","74565",4,16,0.466666666666667
"25346","74567",0,108,0
"25347","74569",0,55,0
"25348","74570",0,32,0
"25349","74571",0,77,0
"25350","74572",0,56,0
"25351","74574",0,83,0
"25352","74576",0,37,0
"25353","74577",0,94,0
"25354","74578",0,43,0
"25355","74601",4,0,1
"25356","74604",4,8,0.733333333333333
"25357","74630",0,42,0
"25358","74631",4,29,0.0333333333333333
"25359","74632",0,40,0
"25360","74633",4,25,0.166666666666667
"25361","74636",0,45,0
"25362","74637",0,44,0
"25363","74640",0,62,0
"25364","74641",4,25,0.166666666666667
"25365","74643",0,39,0
"25366","74644",4,21,0.3
"25367","74646",0,39,0
"25368","74647",4,22,0.266666666666667
"25369","74650",0,53,0
"25370","74651",0,32,0
"25371","74652",0,43,0
"25372","74653",4,19,0.366666666666667
"25373","74701",0,57,0
"25374","74720",0,52,0
"25375","74722",0,76,0
"25376","74723",0,87,0
"25377","74724",0,62,0
"25378","74726",0,85,0
"25379","74727",0,88,0
"25380","74728",2,28,0.0444444444444444
"25381","74729",0,65,0
"25382","74730",0,46,0
"25383","74731",0,48,0
"25384","74733",0,42,0
"25385","74734",2,20,0.222222222222222
"25386","74735",0,51,0
"25387","74736",2,23,0.155555555555556
"25388","74738",0,68,0
"25389","74740",0,37,0
"25390","74741",0,63,0
"25391","74743",0,54,0
"25392","74745",2,0,0.666666666666667
"25393","74747",0,56,0
"25394","74748",0,79,0
"25395","74750",2,20,0.222222222222222
"25396","74753",0,54,0
"25397","74754",0,73,0
"25398","74755",0,63,0
"25399","74756",0,48,0
"25400","74759",0,78,0
"25401","74760",0,67,0
"25402","74761",0,32,0
"25403","74764",0,32,0
"25404","74766",0,37,0
"25405","74801",6,9,0.522222222222222
"25406","74804",4,0,0.755555555555556
"25407","74820",0,55,0
"25408","74824",4,18,0.288888888888889
"25409","74825",2,27,0.0666666666666667
"25410","74826",0,38,0
"25411","74827",2,16,0.311111111111111
"25412","74829",0,47,0
"25413","74830",4,11,0.433333333333333
"25414","74831",0,60,0
"25415","74832",2,22,0.177777777777778
"25416","74833",0,76,0
"25417","74834",2,0,0.666666666666667
"25418","74836",0,72,0
"25419","74837",0,31,0
"25420","74839",0,43,0
"25421","74840",4,18,0.311111111111111
"25422","74842",0,74,0
"25423","74843",0,72,0
"25424","74844",0,73,0
"25425","74845",0,39,0
"25426","74848",2,0,0.666666666666667
"25427","74849",0,45,0
"25428","74850",2,28,0.0444444444444444
"25429","74851",4,0,0.766666666666667
"25430","74852",0,40,0
"25431","74854",2,24,0.133333333333333
"25432","74855",4,16,0.444444444444444
"25433","74856",0,59,0
"25434","74857",4,27,0.0777777777777778
"25435","74859",0,43,0
"25436","74860",0,45,0
"25437","74864",2,29,0.0222222222222222
"25438","74865",0,60,0
"25439","74867",0,34,0
"25440","74868",2,0,0.666666666666667
"25441","74869",2,24,0.133333333333333
"25442","74871",0,68,0
"25443","74872",0,54,0
"25444","74873",4,25,0.111111111111111
"25445","74875",4,25,0.111111111111111
"25446","74878",0,52,0
"25447","74880",0,43,0
"25448","74881",2,17,0.288888888888889
"25449","74883",2,26,0.0888888888888889
"25450","74884",4,16,0.411111111111111
"25451","74901",4,10,0.533333333333333
"25452","74902",2,14,0.355555555555556
"25453","74930",0,37,0
"25454","74931",0,55,0
"25455","74932",2,28,0.0444444444444444
"25456","74935",0,60,0
"25457","74936",4,19,0.244444444444444
"25458","74937",0,64,0
"25459","74939",0,85,0
"25460","74940",0,55,0
"25461","74941",0,32,0
"25462","74942",0,66,0
"25463","74943",0,31,0
"25464","74944",0,41,0
"25465","74945",2,26,0.0888888888888889
"25466","74946",4,13,0.544444444444444
"25467","74948",4,29,0.0222222222222222
"25468","74949",0,107,0
"25469","74951",0,41,0
"25470","74953",0,43,0
"25471","74954",4,0,0.722222222222222
"25472","74955",2,0,0.666666666666667
"25473","74956",0,45,0
"25474","74957",0,73,0
"25475","74959",0,32,0
"25476","74960",0,46,0
"25477","74962",0,33,0
"25478","74963",0,64,0
"25479","74964",0,36,0
"25480","74965",0,54,0
"25481","74966",0,65,0
"25482","75001",34,12,0.577777777777778
"25483","75002",14,12,0.6
"25484","75006",28,16,0.455555555555556
"25485","75007",24,14,0.522222222222222
"25486","75009",2,24,0.133333333333333
"25487","75010",18,13,0.544444444444444
"25488","75013",18,8,0.688888888888889
"25489","75019",26,11,0.511111111111111
"25490","75020",0,31,0
"25491","75021",0,39,0
"25492","75022",4,17,0.288888888888889
"25493","75023",22,7,0.733333333333333
"25494","75024",16,7,0.744444444444444
"25495","75025",16,0,0.833333333333333
"25496","75028",6,9,0.477777777777778
"25497","75032",6,23,0.222222222222222
"25498","75034",16,0,0.822222222222222
"25499","75035",16,11,0.633333333333333
"25500","75038",26,8,0.666666666666667
"25501","75039",34,11,0.566666666666667
"25502","75040",24,8,0.655555555555556
"25503","75041",20,0,0.888888888888889
"25504","75042",22,9,0.644444444444444
"25505","75043",20,7,0.711111111111111
"25506","75044",26,12,0.6
"25507","75048",18,16,0.455555555555556
"25508","75050",32,0,0.888888888888889
"25509","75051",28,8,0.722222222222222
"25510","75052",32,11,0.611111111111111
"25511","75054",14,18,0.344444444444444
"25512","75056",16,13,0.555555555555555
"25513","75057",20,0,0.744444444444444
"25514","75058",2,20,0.222222222222222
"25515","75060",30,5,0.755555555555556
"25516","75061",30,0,0.833333333333333
"25517","75062",32,4,0.755555555555556
"25518","75063",30,14,0.488888888888889
"25519","75065",4,11,0.466666666666667
"25520","75067",18,6,0.611111111111111
"25521","75068",8,13,0.422222222222222
"25522","75069",16,0,1
"25523","75070",14,11,0.633333333333333
"25524","75071",14,11,0.633333333333333
"25525","75074",26,0,0.822222222222222
"25526","75075",26,9,0.688888888888889
"25527","75076",0,43,0
"25528","75077",6,9,0.488888888888889
"25529","75078",10,15,0.411111111111111
"25530","75080",32,13,0.555555555555555
"25531","75081",30,13,0.544444444444444
"25532","75082",26,9,0.611111111111111
"25533","75087",8,23,0.211111111111111
"25534","75088",16,15,0.433333333333333
"25535","75089",18,15,0.466666666666667
"25536","75090",2,23,0.155555555555556
"25537","75092",2,24,0.133333333333333
"25538","75093",24,0,0.833333333333333
"25539","75094",18,9,0.588888888888889
"25540","75098",16,16,0.4
"25541","75101",0,43,0
"25542","75102",0,71,0
"25543","75103",0,55,0
"25544","75104",20,16,0.4
"25545","75105",0,60,0
"25546","75109",0,67,0
"25547","75110",0,58,0
"25548","75114",2,28,0.0444444444444444
"25549","75115",12,11,0.555555555555555
"25550","75116",26,14,0.522222222222222
"25551","75117",0,64,0
"25552","75119",0,32,0
"25553","75124",0,56,0
"25554","75125",12,16,0.422222222222222
"25555","75126",12,22,0.266666666666667
"25556","75127",0,56,0
"25557","75132",6,27,0.0888888888888889
"25558","75134",14,8,0.733333333333333
"25559","75135",0,40,0
"25560","75137",24,16,0.455555555555556
"25561","75140",0,51,0
"25562","75141",18,14,0.522222222222222
"25563","75142",0,39,0
"25564","75143",0,63,0
"25565","75144",0,70,0
"25566","75146",12,0,0.866666666666667
"25567","75147",0,67,0
"25568","75148",0,58,0
"25569","75149",20,13,0.566666666666667
"25570","75150",22,7,0.766666666666667
"25571","75152",4,27,0.0666666666666667
"25572","75153",0,70,0
"25573","75154",12,10,0.611111111111111
"25574","75155",0,47,0
"25575","75156",0,68,0
"25576","75157",0,54,0
"25577","75158",0,57,0
"25578","75159",18,23,0.2
"25579","75160",0,34,0
"25580","75161",0,49,0
"25581","75163",0,68,0
"25582","75164",0,38,0
"25583","75165",2,25,0.111111111111111
"25584","75166",2,27,0.0666666666666667
"25585","75167",0,31,0
"25586","75169",0,55,0
"25587","75172",16,11,0.577777777777778
"25588","75173",0,39,0
"25589","75180",20,15,0.5
"25590","75181",20,20,0.333333333333333
"25591","75182",18,16,0.466666666666667
"25592","75189",0,32,0
"25593","75201",36,0,0.966666666666667
"25594","75202",36,1,0.955555555555556
"25595","75203",28,0,0.944444444444445
"25596","75204",34,3,0.877777777777778
"25597","75205",28,8,0.722222222222222
"25598","75206",26,7,0.744444444444444
"25599","75207",36,0,0.966666666666667
"25600","75208",28,5,0.822222222222222
"25601","75209",34,9,0.688888888888889
"25602","75210",28,9,0.7
"25603","75211",26,10,0.655555555555556
"25604","75212",34,8,0.711111111111111
"25605","75214",26,11,0.622222222222222
"25606","75215",30,7,0.766666666666667
"25607","75216",26,0,0.933333333333333
"25608","75217",22,14,0.533333333333333
"25609","75218",24,6,0.8
"25610","75219",36,5,0.822222222222222
"25611","75220",34,11,0.611111111111111
"25612","75223",30,7,0.755555555555556
"25613","75224",28,6,0.8
"25614","75225",32,6,0.755555555555556
"25615","75226",30,4,0.855555555555556
"25616","75227",24,8,0.733333333333333
"25617","75228",24,0,1
"25618","75229",36,9,0.633333333333333
"25619","75230",34,0,0.855555555555556
"25620","75231",24,10,0.644444444444444
"25621","75232",26,7,0.722222222222222
"25622","75233",26,10,0.655555555555556
"25623","75234",32,13,0.533333333333333
"25624","75235",36,7,0.755555555555556
"25625","75236",26,16,0.466666666666667
"25626","75237",26,11,0.633333333333333
"25627","75238",26,9,0.7
"25628","75240",36,6,0.688888888888889
"25629","75241",24,0,0.933333333333333
"25630","75243",34,8,0.688888888888889
"25631","75244",40,8,0.644444444444444
"25632","75246",30,6,0.788888888888889
"25633","75247",34,8,0.722222222222222
"25634","75248",30,11,0.611111111111111
"25635","75249",20,20,0.333333333333333
"25636","75251",36,5,0.744444444444444
"25637","75252",30,8,0.677777777777778
"25638","75253",18,18,0.366666666666667
"25639","75254",34,7,0.688888888888889
"25640","75270",36,2,0.933333333333333
"25641","75287",32,10,0.611111111111111
"25642","75390",36,7,0.766666666666667
"25643","75401",0,42,0
"25644","75402",0,48,0
"25645","75407",6,15,0.5
"25646","75409",6,10,0.522222222222222
"25647","75410",0,50,0
"25648","75411",0,75,0
"25649","75412",0,60,0
"25650","75413",0,45,0
"25651","75414",0,38,0
"25652","75415",0,91,0
"25653","75416",0,79,0
"25654","75417",0,85,0
"25655","75418",0,49,0
"25656","75420",0,82,0
"25657","75421",0,85,0
"25658","75422",0,55,0
"25659","75423",0,52,0
"25660","75424",0,31,0
"25661","75426",0,54,0
"25662","75428",0,62,0
"25663","75431",0,81,0
"25664","75432",0,82,0
"25665","75433",0,67,0
"25666","75435",0,87,0
"25667","75436",0,72,0
"25668","75437",0,99,0
"25669","75438",0,59,0
"25670","75439",0,47,0
"25671","75440",0,64,0
"25672","75441",0,87,0
"25673","75442",4,25,0.166666666666667
"25674","75446",0,73,0
"25675","75447",0,76,0
"25676","75448",0,71,0
"25677","75449",0,70,0
"25678","75450",0,102,0
"25679","75451",0,80,0
"25680","75452",0,36,0
"25681","75453",0,60,0
"25682","75454",10,17,0.433333333333333
"25683","75455",0,73,0
"25684","75457",0,96,0
"25685","75459",2,12,0.4
"25686","75460",0,83,0
"25687","75462",0,85,0
"25688","75468",0,98,0
"25689","75469",0,81,0
"25690","75470",0,78,0
"25691","75471",0,84,0
"25692","75472",0,70,0
"25693","75473",0,72,0
"25694","75474",0,53,0
"25695","75475",0,36,0
"25696","75476",0,66,0
"25697","75477",0,94,0
"25698","75478",0,105,0
"25699","75479",0,44,0
"25700","75480",0,87,0
"25701","75481",0,103,0
"25702","75482",0,77,0
"25703","75486",0,107,0
"25704","75487",0,97,0
"25705","75488",0,84,0
"25706","75489",2,20,0.222222222222222
"25707","75490",2,28,0.0444444444444444
"25708","75491",2,29,0.0222222222222222
"25709","75492",0,65,0
"25710","75493",0,94,0
"25711","75494",0,66,0
"25712","75495",6,0,0.688888888888889
"25713","75496",0,57,0
"25714","75497",0,65,0
"25715","75501",2,11,0.422222222222222
"25716","75503",2,12,0.4
"25717","75550",0,69,0
"25718","75551",0,36,0
"25719","75554",0,58,0
"25720","75555",0,69,0
"25721","75556",0,36,0
"25722","75558",0,66,0
