GEOID,Y,X,POP,state
98524,47.37743884224232,-122.84047581633922,3232,53
98520,46.96998465873773,-123.82101674417109,23814,53
98516,47.08459290051734,-122.78045235506184,20166,53
98513,47.01014318957522,-122.76642912206192,31975,53
98512,46.979655686187535,-122.96445916688452,28130,53
98506,47.072894327790614,-122.86778035236277,18199,53
98503,47.02449550877508,-122.80331245061352,36611,53
98502,47.069674327654894,-122.95233550431958,30491,53
98501,47.007103733065975,-122.8723314837158,38133,53
98499,47.166167024715115,-122.50634736801516,29750,53
98498,47.16482230333333,-122.55658566035716,27546,53
98467,47.20540313772951,-122.53212695947781,14728,53
98466,47.22772121238579,-122.53585053090015,26944,53
98465,47.24873704518829,-122.52814320329651,6340,53
98447,47.14408548344219,-122.44342548585115,842,53
98446,47.131093567065754,-122.3752509696661,10173,53
98445,47.137854318100395,-122.41195086493867,29661,53
98444,47.15860698147584,-122.45047276798924,33956,53
98443,47.20193708677022,-122.37256150061623,5371,53
98439,47.1259432523541,-122.53006294656338,4839,53
98438,47.12897136216336,-122.4910516917162,366,53
98433,47.10356840143487,-122.58404931252029,14584,53
98430,47.11709266796762,-122.5684396773384,13,53
98424,47.233181240519656,-122.348115262724,10140,53
98422,47.29247361454341,-122.3940142613264,20151,53
98421,47.24811389765029,-122.42314443161163,1308,53
98418,47.22258966402712,-122.44644498805329,10069,53
98416,47.262445067986185,-122.4810622086155,1014,53
98409,47.208339532083436,-122.48395030263778,22989,53
98408,47.198731677140024,-122.44507629427562,18830,53
98407,47.282897660263394,-122.50684569533686,19885,53
98406,47.2624044475663,-122.50354568847698,21610,53
98405,47.24788981172706,-122.46622054579146,22851,53
98404,47.2093763412456,-122.41364297836957,32086,53
98403,47.264449922978706,-122.45934465541262,7713,53
98402,47.25372597077194,-122.44261477725223,6356,53
98396,47.103799942171534,-122.04956765913003,662,53
98394,47.321322861331204,-122.7772518297126,1107,53
98392,47.73322551943786,-122.5601803086683,2994,53
98391,47.18212667424089,-122.16845091797319,44309,53
98390,47.20097275849837,-122.22857255673016,10461,53
98388,47.177543148065844,-122.6104819470701,7508,53
98387,47.07491421857587,-122.38795627526224,43173,53
98385,47.13783397677275,-122.09408814404922,459,53
98383,47.66341364453474,-122.69613332809764,19727,53
98382,48.08597474145337,-123.11609733889448,26856,53
98381,48.272037401162216,-124.35301173302143,371,53
98380,47.6000120265298,-122.869945515117,4173,53
98377,46.5233874946095,-121.93072140652744,1922,53
98376,47.83228781441521,-122.85782854898466,1998,53
98375,47.102280542232215,-122.3176523064806,26863,53
98374,47.13362962047695,-122.26816880983108,37360,53
98373,47.14824837053924,-122.32317595934236,22246,53
98372,47.20041459504696,-122.27241953155048,22475,53
98371,47.19315857913431,-122.31877700089956,20468,53
98370,47.7443680167255,-122.63305927412821,29528,53
98368,48.10085977717904,-122.80070404994585,14724,53
98367,47.47011120408777,-122.64748481431366,27693,53
98366,47.529874710269134,-122.59917176732586,34258,53
98365,47.912581359806424,-122.68777319396986,4528,53
98364,47.85230265714573,-122.58638063890068,45,53
98363,48.11614278695531,-123.54878102354408,13343,53
98362,48.098761827390696,-123.38484868919222,22230,53
98361,46.62849493039936,-121.65217509532272,1158,53
98360,47.09461362055754,-122.19721677931282,12221,53
98359,47.42800612267023,-122.57669838182512,4887,53
98358,48.048250465554645,-122.69357420988878,897,53
98357,48.359432063694584,-124.62460692224279,1414,53
98356,46.56008700404876,-122.29067971315523,2149,53
98355,46.721608220206825,-122.16014646119,628,53
98354,47.25079626509944,-122.31074653452588,6976,53
98353,47.540013885667115,-122.49112850779228,4,53
98351,47.20046470818282,-122.76697597709166,1115,53
98350,47.90203981848207,-124.62214760287537,460,53
98349,47.261456610534076,-122.78183475785738,4614,53
98346,47.80783664366147,-122.52364224657393,9297,53
98345,47.70210733932493,-122.62610579272682,554,53
98342,47.75143365101899,-122.52616092690587,1370,53
98340,47.90632344110391,-122.56952619124279,2537,53
98339,48.03334511013904,-122.76618540248477,3326,53
98338,47.03692886161478,-122.29510467353,24098,53
98337,47.56948454184678,-122.63593053621149,6697,53
98336,46.534425641319245,-122.13013875321768,970,53
98335,47.30047541703271,-122.60843039810233,24925,53
98333,47.247051123198545,-122.62500819004957,3633,53
98332,47.36481105032854,-122.59956926869008,15855,53
98331,47.906007974171246,-124.34046866428044,6261,53
98330,46.762938084695556,-122.16867776553677,149,53
98329,47.37748136366173,-122.70749436229342,10545,53
98328,46.898704472248475,-122.30364524203705,10433,53
98327,47.09808668567268,-122.65491247320944,8267,53
98326,48.2316990663065,-124.30401583915743,1412,53
98325,47.98773654153256,-122.77965298269552,1848,53
98323,47.068762007423935,-122.02787963011059,702,53
98321,47.156332919577075,-122.07754055734866,15152,53
98320,47.682726040535314,-122.9336100078226,1250,53
98315,47.70279896898713,-122.71501300080648,6054,53
98314,47.56128329331562,-122.64050382890579,3329,53
98312,47.57965760030214,-122.704227547969,30203,53
98311,47.62955526523297,-122.63534145427177,25880,53
98310,47.59009463272884,-122.6244655400531,18703,53
98305,48.05854018883654,-124.35686578863628,358,53
98304,46.771455707838975,-121.97134774801613,759,53
98303,47.16038865328174,-122.69478209263785,1037,53
98297,48.70070834900356,-123.03042243181255,106,53
98296,47.84618185675993,-122.12503327592276,27956,53
98295,48.9871945310061,-122.25349984104515,2409,53
98294,47.868215088371,-121.79439830687711,6595,53
98292,48.21281050149865,-122.3193685010162,20987,53
98290,47.93505296458893,-122.0452601841564,32714,53
98288,47.69385403205746,-121.30398499053335,333,53
98286,48.57650458943218,-122.96265681939093,240,53
98284,48.534944136421565,-122.22398544629928,24331,53
98283,48.6016626922391,-121.39266680214665,434,53
98282,48.18644664725785,-122.47835365500131,15661,53
98281,48.98888442982143,-123.05534844426407,1314,53
98280,48.6066673373226,-122.91571302367213,480,53
98279,48.63970015952276,-122.81635998919144,608,53
98278,48.3414997016374,-122.67341739240791,1065,53
98277,48.30228656575685,-122.64950359884406,37823,53
98276,48.92651199859407,-122.32598137161041,450,53
98275,47.90765548049474,-122.30429912264113,20256,53
98274,48.39530047835472,-122.287686042566,16613,53
98273,48.42733238012166,-122.32686994271772,28717,53
98272,47.85708083107103,-121.96110549565005,27942,53
98271,48.102539835862075,-122.20573242934178,27184,53
98270,48.06158094009328,-122.1483731102149,45899,53
98267,48.53223956114505,-121.41120727672964,534,53
98266,48.944105998758104,-122.13941791339887,3642,53
98264,48.94212630833308,-122.45826707680529,18893,53
98263,48.523741639252556,-122.06526774681852,76,53
98262,48.707807678922364,-122.67869208330784,964,53
98261,48.49426731537741,-122.88719816017463,2383,53
98260,48.0329816749341,-122.44543271003158,5278,53
98258,48.017951268163536,-122.08066227503971,30524,53
98257,48.393262080557406,-122.51260184594723,4134,53
98256,47.81848553616318,-121.53865507499093,420,53
98255,48.5226038974309,-121.98948451478266,245,53
98253,48.083759819153784,-122.57775645948936,1837,53
98252,48.08224216302629,-121.95206821607012,8777,53
98251,47.85218563357866,-121.67256385660524,4567,53
98250,48.54129772692562,-123.06233139143104,7664,53
98249,48.01755783378171,-122.53920163598276,4561,53
98248,48.86294015133194,-122.60489383363272,22361,53
98247,48.90903387925808,-122.33968220665408,9072,53
98245,48.68181990837165,-122.90690843133386,3651,53
98244,48.8373605783072,-122.12092168105794,3001,53
98243,48.62402530217447,-123.00689681142738,507,53
98241,48.25878033438402,-121.57531563165138,2129,53
98240,48.94437595790343,-122.63070458169909,3061,53
98239,48.195995370357245,-122.65903863953552,6646,53
98238,48.33996640546261,-122.34436967445149,85,53
98237,48.53377933551295,-121.78209880212114,4025,53
98236,47.95961987817022,-122.40013578596987,5635,53
98235,48.464465854239734,-122.23317164506192,103,53
98233,48.48058236945248,-122.33498345277172,14871,53
98232,48.56021653667261,-122.42015491596571,3920,53
98230,48.955382292009965,-122.73899290588147,15710,53
98229,48.730403060908706,-122.42131519837507,30321,53
98226,48.792106490848454,-122.46226406836277,41235,53
98225,48.74819852553954,-122.49025361374052,46172,53
98224,47.731608972775575,-121.48426634152628,294,53
98223,48.180374057749965,-122.1151195209889,40815,53
98222,48.56449829877859,-122.80941973762395,33,53
98221,48.49151799966323,-122.63176687924783,20429,53
98220,48.68902430233579,-122.199241110511,634,53
98208,47.89333687065993,-122.19697406609829,51802,53
98207,47.99256853545086,-122.21880534040228,758,53
98205,47.982080362159756,-122.10763642266508,12283,53
98204,47.89933700098769,-122.2491946206238,39380,53
98203,47.94262350937442,-122.2262943492402,34354,53
98201,47.98847668342498,-122.20222530325087,29582,53
98199,47.648513553394146,-122.39706800587605,19686,53
98198,47.396039409502684,-122.3098120769675,34584,53
98195,47.64969878138545,-122.3097532882189,0,53
98188,47.45065888118136,-122.28130084003986,23111,53
98178,47.4970682151999,-122.24831568315209,24092,53
98177,47.74461343612968,-122.369956600026,19030,53
98174,47.604568999999984,-122.3353595,0,53
98168,47.488091276569776,-122.30346602072727,33734,53
98166,47.45833759829505,-122.34933122345848,20301,53
98164,47.6059615,-122.3320293,141,53
98158,47.45110354910672,-122.30068523023974,0,53
98155,47.7564441417568,-122.3043601463262,32778,53
98154,47.606210600000004,-122.3337924,0,53
98148,47.44725987291872,-122.32942867952416,10010,53
98146,47.500481693120356,-122.35494445238164,25922,53
98144,47.585217146741,-122.30217806020485,26881,53
98136,47.539922816575746,-122.3887189775468,14770,53
98134,47.58438753763397,-122.3285055931813,644,53
98133,47.73679292180008,-122.34461903697692,44555,53
98126,47.54591532793018,-122.3748422730878,20698,53
98125,47.71688593943823,-122.3034807207034,37081,53
98122,47.61116488886496,-122.30816719189524,31454,53
98121,47.61545442867631,-122.34707468458193,12628,53
98119,47.6378713565211,-122.36604142470428,21039,53
98118,47.54001470390779,-122.27630828677566,42731,53
98117,47.68688173089468,-122.37884359780476,31365,53
98116,47.5739524620813,-122.3943675584444,22241,53
98115,47.68495617985133,-122.29925405127793,46206,53
98112,47.62931524277396,-122.29918262876943,21077,53
98110,47.643400182864205,-122.53287826021358,23025,53
98109,47.63107617437961,-122.34764479114702,20715,53
98108,47.546912377655026,-122.30762260537381,22374,53
98107,47.66965861153646,-122.37731451349241,21147,53
98106,47.53387978365815,-122.35602929635314,22873,53
98105,47.66322537950069,-122.30422924159531,43924,53
98104,47.60289377110594,-122.32690519633287,13095,53
98103,47.673140499240475,-122.34433577526428,45911,53
98102,47.630381508097685,-122.32294072949767,20756,53
98101,47.61142106534418,-122.33330667371588,10238,53
98092,47.295396269842556,-122.17381164042636,39816,53
98087,47.86208459771023,-122.271187012209,29976,53
98077,47.74900864875059,-122.06215272817239,13585,53
98075,47.58675745572252,-122.0237653290227,20715,53
98074,47.62406888218137,-122.04141610245277,25748,53
98072,47.757146115939605,-122.13652811989435,22312,53
98070,47.42205075273787,-122.46678440150957,10624,53
98068,47.41667606174658,-121.4301354426654,403,53
98065,47.533231783194616,-121.85487199931612,12699,53
98059,47.49569861685601,-122.14012471060718,34463,53
98058,47.447208742438,-122.14884061578844,41938,53
98057,47.48183712546588,-122.21410145577828,10613,53
98056,47.50657336769937,-122.18368024787064,32489,53
98055,47.447726173581856,-122.20070033318821,21904,53
98053,47.67585052445938,-122.02669653611336,18784,53
98052,47.67597477057728,-122.1196065335465,58442,53
98051,47.35288231038947,-121.93031354752398,3270,53
98050,47.54458838249461,-121.93643563369972,322,53
98047,47.2653404777272,-122.2453180614044,6339,53
98045,47.47651367521762,-121.76064839916236,13888,53
98043,47.79336977530405,-122.30380107549584,19943,53
98042,47.36332150528626,-122.11794840743737,43673,53
98040,47.565183363916,-122.2275390074087,22699,53
98039,47.62539679176147,-122.23290290037515,2971,53
98038,47.376553395978405,-122.03113328800407,31171,53
98037,47.839042357515524,-122.28694193759321,26889,53
98036,47.812118187711064,-122.28517253416204,36000,53
98034,47.7174960318789,-122.1984812400489,40407,53
98033,47.678637469281064,-122.1901951048587,34338,53
98032,47.3812650797615,-122.26786712644972,33853,53
98031,47.40300727277816,-122.19304215827677,36581,53
98030,47.37089813448984,-122.1943005085776,33769,53
98029,47.56001892679187,-122.01157562805578,24348,53
98028,47.75550615348079,-122.24553860111372,20419,53
98027,47.52381347181199,-122.04790837443028,26141,53
98026,47.8243613213774,-122.33375586420937,35921,53
98024,47.568512742867796,-121.91024064234452,5650,53
98023,47.30710897985898,-122.36072915168388,47510,53
98022,47.212563624011096,-121.98574488707105,20987,53
98021,47.7919323334625,-122.2142877082657,26722,53
98020,47.800847617941066,-122.36939973115122,18304,53
98019,47.735847293124806,-121.95139857129185,10725,53
98014,47.66289533335708,-121.909355150317,6765,53
98012,47.84266671015703,-122.20445467821779,51136,53
98011,47.75096938552414,-122.20312092749599,29212,53
98010,47.322150973699245,-122.01954882864928,5025,53
98008,47.61207543974445,-122.1178230056608,24411,53
98007,47.6184318745971,-122.14326694638704,24889,53
98006,47.558718316409404,-122.15090115406704,36364,53
98005,47.6120937523611,-122.1664462080314,17714,53
98004,47.61757437997347,-122.20308231598965,27946,53
98003,47.319510505046736,-122.3130664519288,44151,53
98002,47.30209711484357,-122.21609005682258,31647,53
98001,47.314162950688456,-122.27301261602337,31911,53
97920,44.06422439513419,-117.80056689343729,60,41
97918,44.0027864922245,-117.2764375078619,4537,41
97914,44.04300428844896,-116.9945332949468,19205,41
97913,43.860974340300466,-117.032857695494,5527,41
97911,43.77772388114394,-118.08736270896357,109,41
97910,42.896689997560884,-117.3538446166088,573,41
97909,44.213200369345245,-117.46696664504749,51,41
97908,44.31543478478942,-117.90789984642576,56,41
97907,44.368568180994046,-117.28823284004068,560,41
97906,43.74042281729202,-117.68113294575188,249,41
97905,44.56959847952081,-117.45589571933573,133,41
97904,43.87251249895903,-118.49404683983951,176,41
97903,44.25484693143382,-117.55411982338612,109,41
97901,43.689933433139785,-117.06602720631626,692,41
97886,45.80481124715446,-118.34880687324713,1140,41
97885,45.583891761924036,-117.52113692574896,1383,41
97884,44.45476706688678,-118.20417944531435,157,41
97883,45.204398344293615,-117.84609248579709,2473,41
97882,45.916615833431024,-119.3074348422436,7760,41
97880,45.09090670632696,-118.90278061845949,272,41
97877,44.765772688415844,-118.30824581134672,283,41
97876,45.505339979691676,-118.03400011037172,837,41
97875,45.79047602728193,-119.21215564975843,2610,41
97874,44.81725292222087,-119.8176872946942,349,41
97873,44.13551558426739,-118.97354992226713,228,41
97870,44.78246938822195,-117.19108750237024,573,41
97869,44.45551512980071,-118.68819595924835,1135,41
97868,45.467817950116654,-118.82730582031179,1991,41
97867,45.035295284622535,-117.96168025375113,763,41
97865,44.42052871924147,-119.14459960372982,1160,41
97864,44.8351554730916,-119.44886318100063,262,41
97862,45.94759085463434,-118.3954784955256,11666,41
97859,45.5204325923203,-118.4427771147403,123,41
97857,45.47533244613334,-117.44669190677187,457,41
97856,44.78881079053235,-119.1175905390477,366,41
97850,45.328324713817864,-118.08481849604374,16955,41
97848,44.72905335424706,-119.56174338615921,195,41
97846,45.36220212638525,-117.18435659254965,1891,41
97845,44.41357529057373,-118.95208368683413,2652,41
97844,45.89120958803573,-119.50431902177168,3806,41
