G_COUNTYFP,COUNTYFP,cntT,cntTimeDrive,avTimeDrive,pctTimeDrive
G49053,49053,21,20,6.62333333333333,0.95
G49055,49055,1,1,0,1
G49057,49057,50,50,5.7244,1
G50001,50001,10,8,22.014,0.8
G50003,50003,12,11,13.2283333333333,0.92
G50005,50005,10,9,21.211,0.9
G50007,50007,35,32,11.4665714285714,0.91
G50009,50009,3,2,28.3466666666667,0.67
G50011,50011,10,7,21.968,0.7
G50013,50013,2,0,32.96,0
G50015,50015,7,7,14.9514285714286,1
G50017,50017,10,9,17.774,0.9
G50019,50019,10,8,19.594,0.8
G50021,50021,20,17,16.1585,0.85
G50023,50023,19,14,15.4784210526316,0.74
G50025,50025,18,11,24.425,0.61
G50027,50027,18,12,23.4722222222222,0.67
G51001,51001,12,2,44.295,0.17
G51003,51003,22,19,13.5854545454545,0.86
G51005,51005,6,6,10.22,1
G51007,51007,2,0,38.485,0
G51009,51009,9,9,12.1622222222222,1
G51011,51011,3,3,9.20666666666667,1
G51013,51013,59,59,4.66949152542373,1
G51015,51015,13,11,19.5515384615385,0.85
G51017,51017,1,0,48.64,0
G51019,51019,17,NA,NA,NA
G51021,51021,2,0,42.915,0
G51023,51023,8,7,21.46625,0.88
G51025,51025,5,4,15.166,0.8
G51027,51027,7,3,36.9014285714286,0.43
G51029,51029,4,0,43.66,0
G51031,51031,12,12,14.8925,1
G51033,51033,7,5,24.8914285714286,0.71
G51035,51035,7,5,19.9714285714286,0.71
G51036,51036,3,0,34.16,0
G51037,51037,3,0,42.2866666666667,0
G51041,51041,71,71,11.6552112676056,1
G51043,51043,3,3,14.22,1
G51045,51045,1,0,46.91,0
G51047,51047,8,8,8.63875,1
G51049,51049,2,1,23.85,0.5
G51051,51051,4,3,18.81,0.75
G51053,51053,7,6,17.5571428571429,0.86
G51057,51057,3,3,22.1433333333333,1
G51059,51059,258,258,7.83686046511628,1
G51061,51061,17,14,19.5241176470588,0.82
G51063,51063,3,2,16.9933333333333,0.67
G51065,51065,4,3,21.0875,0.75
G51067,51067,10,8,21.35,0.8
G51069,51069,14,14,11.4792857142857,1
G51071,51071,4,4,12.285,1
G51073,51073,8,8,15.2575,1
G51075,51075,5,5,14.002,1
G51077,51077,5,4,20.454,0.8
G51079,51079,3,3,13.1533333333333,1
G51081,51081,3,3,9.68666666666667,1
G51083,51083,9,8,17.9511111111111,0.89
G51085,51085,23,23,12.8530434782609,1
G51087,51087,64,64,8.26671875,1
G51089,51089,14,14,15.3271428571429,1
G51091,51091,1,0,47.55,0
G51093,51093,8,8,12.9425,1
G51095,51095,11,11,8.97454545454545,1
G51097,51097,2,2,24.425,1
G51099,51099,5,5,12.542,1
G51101,51101,4,2,31.5425,0.5
G51103,51103,4,3,17.3,0.75
G51105,51105,6,6,13.9716666666667,1
G51107,51107,65,63,11.7789230769231,0.97
G51109,51109,6,5,14.32,0.83
G51111,51111,3,0,52.2666666666667,0
G51113,51113,2,1,29.86,0.5
G51115,51115,3,0,39.3766666666667,0
G51117,51117,9,7,25.4311111111111,0.78
G51119,51119,5,1,34.474,0.2
G51121,51121,16,16,7.569375,1
G51125,51125,3,1,20.5066666666667,0.33
G51127,51127,3,3,14.0733333333333,1
G51131,51131,4,0,56.845,0
G51133,51133,4,2,30.0025,0.5
G51135,51135,4,1,35.6575,0.25
G51137,51137,5,4,28.348,0.8
G51139,51139,5,4,16.228,0.8
G51141,51141,4,2,23.6925,0.5
G51143,51143,16,13,19.93125,0.81
G51145,51145,5,5,16.3,1
G51147,51147,5,5,8.744,1
G51149,51149,7,7,14.5271428571429,1
G51153,51153,83,82,12.7118072289157,0.99
G51155,51155,10,10,13.065,1
G51157,51157,2,0,36.15,0
G51159,51159,2,2,6.39,1
G51161,51161,18,18,8.89777777777778,1
G51163,51163,4,2,26.455,0.5
G51165,51165,19,17,18.8294736842105,0.89
G51167,51167,7,4,21.9885714285714,0.57
G51169,51169,6,5,20.3383333333333,0.83
G51171,51171,9,7,25.6944444444444,0.78
G51173,51173,9,8,19.9711111111111,0.89
G51175,51175,5,3,26.292,0.6
G51177,51177,30,29,16.06,0.97
G51179,51179,27,26,14.8392592592593,0.96
G51181,51181,2,1,32.075,0.5
G51183,51183,5,5,10.488,1
G51185,51185,11,11,12.1663636363636,1
G51187,51187,8,8,12.93375,1
G51191,51191,13,12,13.9176923076923,0.92
G51193,51193,4,3,28.9575,0.75
G51195,51195,11,10,16.9718181818182,0.91
G51197,51197,6,5,19.21,0.83
G51199,51199,15,15,10.8853333333333,1
G51510,51510,38,38,5.51236842105263,1
G51515,51515,1,1,28.84,1
G51520,51520,4,4,3.735,1
G51530,51530,1,1,25.99,1
G51540,51540,12,12,2.2575,1
G51550,51550,41,41,10.5051219512195,1
G51570,51570,5,5,4.7,1
G51580,51580,2,2,2.54,1
G51590,51590,16,16,4.893125,1
G51595,51595,2,2,2,1
G51600,51600,5,5,3.486,1
G51610,51610,3,3,4.16666666666667,1
G51620,51620,2,2,2.985,1
G51630,51630,6,6,3.23166666666667,1
G51640,51640,2,2,2.025,1
G51650,51650,34,34,5.83588235294118,1
G51660,51660,11,11,4.32272727272727,1
G51670,51670,7,7,13.7671428571429,1
G51678,51678,1,1,23.66,1
G51680,51680,19,19,4.12052631578947,1
G51683,51683,7,7,6.54,1
G51685,51685,2,2,12.195,1
G51690,51690,5,5,2.046,1
G51700,51700,44,44,9.59227272727273,1
G51710,51710,81,81,4.83753086419753,1
G51720,51720,1,1,0,1
G51730,51730,11,11,5.81545454545455,1
G51735,51735,4,4,16.8875,1
G51740,51740,31,31,5.80806451612903,1
G51750,51750,3,3,5.72333333333333,1
G51760,51760,66,66,3.81212121212121,1
G51770,51770,23,23,3.36739130434783,1
G51775,51775,5,5,4.082,1
G51790,51790,6,6,4.18333333333333,1
G51800,51800,28,28,11.8257142857143,1
G51810,51810,100,99,8.6795,0.99
G51820,51820,5,5,13.148,1
G51830,51830,3,3,4.16,1
G51840,51840,5,5,1.432,1
G53001,53001,5,3,22.904,0.6
G53003,53003,6,6,5.365,1
G53005,53005,37,36,9.53810810810811,0.97
G53007,53007,14,12,14.1171428571429,0.86
G53009,53009,22,15,21.6127272727273,0.68
G53011,53011,104,104,7.30817307692308,1
G53013,53013,1,1,0,1
G53015,53015,24,23,10.4820833333333,0.96
G53017,53017,8,6,16.895,0.75
G53019,53019,3,0,145.546666666667,0
G53021,53021,13,11,14.739230769230801,0.85
G53023,53023,1,1,0,1
G53025,53025,16,12,16.831875,0.75
G53027,53027,17,14,17.3576470588235,0.82
G53029,53029,22,17,16.7645454545455,0.77
G53031,53031,8,4,40.23375,0.5
G53033,53033,398,396,5.59341708542714,0.99
G53035,53035,55,44,18.5314545454545,0.8
G53037,53037,8,7,10.68875,0.88
G53039,53039,3,2,13.3933333333333,0.67
G53041,53041,20,16,16.294,0.8
G53043,53043,4,0,58.215,0
G53045,53045,14,9,19.8185714285714,0.64
G53047,53047,10,4,41.317,0.4
G53049,53049,8,6,20.84125,0.75
G53051,53051,5,1,46.458,0.2
G53053,53053,172,167,10.5461046511628,0.97
G53055,53055,5,2,36.658,0.4
G53057,53057,30,30,7.425,1
G53059,53059,5,3,33.794,0.6
G53061,53061,151,147,9.62059602649007,0.97
G53063,53063,105,100,7.898,0.95
G53065,53065,12,1,86.0675,0.08
G53067,53067,50,48,11.918,0.96
G53069,53069,1,1,0,1
G53071,53071,12,11,7.20416666666667,0.92
G53073,53073,34,32,12.4820588235294,0.94
G53075,53075,10,7,20.914,0.7
G53077,53077,45,43,8.93933333333333,0.96
G54001,54001,4,4,17.885,1
G54003,54003,14,14,9.60142857142857,1
G54005,54005,8,5,22.88875,0.62
G54007,54007,3,2,26.2133333333333,0.67
G54009,54009,6,6,14.383333333333301,1
G54011,54011,29,29,5.91206896551724,1
G54013,54013,2,1,33.615,0.5
G54015,54015,3,0,53.1833333333333,0
G54017,54017,2,1,26.835,0.5
G54019,54019,12,9,21.4066666666667,0.75
G54021,54021,2,2,3.54,1
G54023,54023,3,2,16.8866666666667,0.67
G54025,54025,7,3,30.9157142857143,0.43
G54027,54027,5,2,29.07,0.4
G54029,54029,8,8,12.75875,1
G54031,54031,3,2,23.7766666666667,0.67
G54033,54033,22,22,11.3131818181818,1
G54035,54035,6,6,11.98,1
G54037,54037,15,15,10.4053333333333,1
G54039,54039,53,50,12.0971698113208,0.94
G54041,54041,5,5,11.958,1
G54043,54043,5,3,23.836,0.6
G54045,54045,9,7,22.8644444444444,0.78
G54047,54047,8,2,37.65875,0.25
G54049,54049,18,17,9.95777777777778,0.94
G54051,54051,9,9,11.1022222222222,1
G54053,54053,6,3,27.0916666666667,0.5
G54055,54055,16,15,9.223125,0.94
G54057,54057,7,7,11.3642857142857,1
G54059,54059,7,4,20.28,0.57
G54061,54061,24,24,8.44541666666667,1
G54063,54063,3,2,22.8566666666667,0.67
G54065,54065,4,4,19.1975,1
G54067,54067,7,5,26.9328571428571,0.71
G54069,54069,18,18,5.55388888888889,1
G54071,54071,3,1,22.31,0.33
G54073,54073,2,2,12.265,1
G54075,54075,4,1,40.4425,0.25
G54077,54077,8,5,23.11125,0.62
G54079,54079,10,10,13.363,1
G54081,54081,17,16,15.2382352941176,0.94
G54083,54083,7,5,16.2471428571429,0.71
G54085,54085,3,3,16.1666666666667,1
G54087,54087,4,3,18.2925,0.75
G54089,54089,4,4,18.85,1
G54091,54091,4,4,13.8175,1
G54093,54093,3,2,24.43,0.67
G54095,54095,3,1,28.59,0.33
G54097,54097,6,6,7.825,1
G54099,54099,11,10,10.7145454545455,0.91
G54101,54101,3,2,22.5466666666667,0.67
G54103,54103,5,3,21.878,0.6
G54105,54105,2,0,37.77,0
G54107,54107,26,25,9.51653846153846,0.96
G54109,54109,6,1,43.8866666666667,0.17
G55001,55001,7,6,21.4171428571429,0.86
G55003,55003,8,4,35.83,0.5
G55005,55005,10,7,23.831,0.7
G55007,55007,6,2,31.5166666666667,0.33
G55009,55009,54,54,6.52796296296296,1
G55011,55011,5,2,30.516,0.4
G55013,55013,6,6,11.3216666666667,1
G55015,55015,11,11,11.0163636363636,1
G55017,55017,11,8,18.38,0.73
G55019,55019,8,7,16.29125,0.88
G55021,55021,12,12,17.3341666666667,1
G55023,55023,6,5,16.985,0.83
G55025,55025,107,107,6.59607476635514,1
G55027,55027,20,18,12.6955,0.9
G55029,55029,10,7,26.574,0.7
G55031,55031,13,10,15.1015384615385,0.77
G55033,55033,8,7,12.69625,0.88
G55035,55035,20,19,6.7575,0.95
G55037,55037,2,2,24.065,1
G55039,55039,20,20,8.7145,1
G55041,55041,4,4,16.9875,1
G55043,55043,12,10,19.1308333333333,0.83
G55045,55045,8,8,9.47625,1
G55047,55047,6,5,19.1033333333333,0.83
G55049,55049,6,4,20.055,0.67
G55051,55051,4,2,25.115,0.5
G55053,55053,5,5,13.916,1
G55055,55055,20,20,13.6105,1
G55057,55057,7,1,39.4457142857143,0.14
G55059,55059,36,36,5.5525,1
G55061,55061,5,3,22.938,0.6
G55063,55063,25,25,6.9884,1
G55065,55065,5,3,22.342,0.6
G55067,55067,6,5,15.7683333333333,0.83
G55069,55069,10,10,10.256,1
G55071,55071,20,20,8.694,1
G55073,55073,27,24,9.92407407407407,0.89
G55075,55075,13,9,25.2146153846154,0.69
G55077,55077,5,2,28.844,0.4
G55078,55078,2,2,4.45,1
G55079,55079,298,298,3.54013422818792,1
G55081,55081,9,9,9.25333333333333,1
G55083,55083,11,8,21.7545454545455,0.73
G55085,55085,14,11,16.1935714285714,0.79
G55087,55087,40,40,5.84225,1
G55089,55089,19,19,14.1473684210526,1
G55091,55091,2,0,36.22,0
G55093,55093,8,8,14.82,1
G55095,55095,10,9,13.219,0.9
G55097,55097,14,14,9.57285714285714,1
G55099,55099,6,0,65.3516666666667,0
G55101,55101,45,45,5.87822222222222,1
G55103,55103,5,4,12.87,0.8
G55105,55105,38,38,6.92710526315789,1
G55107,55107,5,4,18.1,0.8
G55109,55109,14,14,9.31,1
G55111,55111,13,12,10.9092307692308,0.92
G55113,55113,6,4,27.87,0.67
G55115,55115,11,8,19.9990909090909,0.73
G55117,55117,27,25,12.7322222222222,0.93
G55119,55119,6,3,23.5616666666667,0.5
G55121,55121,8,8,17.96625,1
G55123,55123,7,5,22.9814285714286,0.71
G55125,55125,5,3,22.298,0.6
G55127,55127,22,22,12.3940909090909,1
G55129,55129,5,5,8.542,1
G55131,55131,28,28,12.6967857142857,1
G55133,55133,86,86,7.33953488372093,1
G55135,55135,12,10,15.555,0.83
G55137,55137,7,7,18.46,1
G55139,55139,41,41,5.65365853658537,1
G55141,55141,17,17,7.53235294117647,1
G56001,56001,10,10,4.449,1
G56003,56003,3,2,21.29,0.67
G56005,56005,7,6,15.7171428571429,0.86
G56007,56007,5,2,33.372,0.4
G56009,56009,4,3,10.3875,0.75
G56011,56011,2,1,20.83,0.5
G56013,56013,10,6,23.858,0.6
G56015,56015,4,3,24.8975,0.75
G56017,56017,2,2,5,1
G56019,56019,2,1,17.945,0.5
G56021,56021,21,20,7.33904761904762,0.95
G56023,56023,4,3,16.7275,0.75
G56025,56025,18,17,12.2372222222222,0.94
G56027,56027,1,1,0,1
G56029,56029,5,5,2.756,1
G56031,56031,2,1,32.665,0.5
G56033,56033,6,6,6.31833333333333,1
G56035,56035,2,1,23.03,0.5
G56037,56037,12,11,18.4058333333333,0.92
G56039,56039,4,4,5.1625,1
G56041,56041,3,2,17.8666666666667,0.67
G56043,56043,3,3,9.00666666666667,1
G56045,56045,2,1,15.555,0.5
G60010,60010,7,NA,NA,NA
G60020,60020,1,NA,NA,NA
G60030,60030,1,NA,NA,NA
G60040,60040,1,NA,NA,NA
G60050,60050,8,NA,NA,NA
G66010,66010,57,NA,NA,NA
G69085,69085,1,NA,NA,NA
G69100,69100,1,NA,NA,NA
G69110,69110,18,NA,NA,NA
G69120,69120,3,NA,NA,NA
G72001,72001,6,NA,NA,NA
G72003,72003,9,NA,NA,NA
G72005,72005,16,NA,NA,NA
G72007,72007,6,NA,NA,NA
G72009,72009,6,NA,NA,NA
G72011,72011,7,NA,NA,NA
G72013,72013,24,NA,NA,NA
G72015,72015,4,NA,NA,NA
G72017,72017,4,NA,NA,NA
G72019,72019,6,NA,NA,NA
G72021,72021,62,NA,NA,NA
G72023,72023,11,NA,NA,NA
G72025,72025,33,NA,NA,NA
G72027,72027,7,NA,NA,NA
G72029,72029,12,NA,NA,NA
G72031,72031,41,NA,NA,NA
G72033,72033,18,NA,NA,NA
G72035,72035,11,NA,NA,NA
G72037,72037,4,NA,NA,NA
G72039,72039,4,NA,NA,NA
G72041,72041,10,NA,NA,NA
G72043,72043,9,NA,NA,NA
G72045,72045,5,NA,NA,NA
G72047,72047,6,NA,NA,NA
G72049,72049,2,NA,NA,NA
G72051,72051,7,NA,NA,NA
G72053,72053,9,NA,NA,NA
G72054,72054,2,NA,NA,NA
G72055,72055,7,NA,NA,NA
G72057,72057,9,NA,NA,NA
G72059,72059,5,NA,NA,NA
G72061,72061,23,NA,NA,NA
G72063,72063,8,NA,NA,NA
G72065,72065,6,NA,NA,NA
G72067,72067,4,NA,NA,NA
G72069,72069,12,NA,NA,NA
G72071,72071,9,NA,NA,NA
G72073,72073,3,NA,NA,NA
G72075,72075,12,NA,NA,NA
G72077,72077,6,NA,NA,NA
G72079,72079,5,NA,NA,NA
G72081,72081,8,NA,NA,NA
G72083,72083,3,NA,NA,NA
G72085,72085,6,NA,NA,NA
G72087,72087,10,NA,NA,NA
G72089,72089,6,NA,NA,NA
G72091,72091,9,NA,NA,NA
G72093,72093,2,NA,NA,NA
G72095,72095,3,NA,NA,NA
G72097,72097,26,NA,NA,NA
G72099,72099,7,NA,NA,NA
G72101,72101,6,NA,NA,NA
G72103,72103,4,NA,NA,NA
G72105,72105,5,NA,NA,NA
G72107,72107,7,NA,NA,NA
G72109,72109,4,NA,NA,NA
G72111,72111,7,NA,NA,NA
G72113,72113,45,NA,NA,NA
G72115,72115,4,NA,NA,NA
G72117,72117,3,NA,NA,NA
G72119,72119,11,NA,NA,NA
G72121,72121,6,NA,NA,NA
G72123,72123,7,NA,NA,NA
G72125,72125,7,NA,NA,NA
G72127,72127,130,NA,NA,NA
G72129,72129,9,NA,NA,NA
G72131,72131,9,NA,NA,NA
G72133,72133,5,NA,NA,NA
G72135,72135,13,NA,NA,NA
G72137,72137,26,NA,NA,NA
G72139,72139,15,NA,NA,NA
G72141,72141,8,NA,NA,NA
G72143,72143,7,NA,NA,NA
G72145,72145,13,NA,NA,NA
G72147,72147,2,NA,NA,NA
G72149,72149,6,NA,NA,NA
G72151,72151,8,NA,NA,NA
G72153,72153,11,NA,NA,NA
G78010,78010,15,NA,NA,NA
G78020,78020,3,NA,NA,NA
G78030,78030,13,NA,NA,NA
