"","GEOID","year","TotalPop","TotalVetPop","VetPercent","MalePop","MaleVetPop","Male18To34","MaleVet18To34","Male35To54","MaleVet35To54","Male55To64","MaleVet55To64","Male65To74","MaleVet65To74","Male75Plus","MaleVet75Plus","FemalePop","FemaleVetPop","Female18To34","FemaleVet18To34","Female35To54","FemaleVet35To54","Female55To64","FemaleVet55To64","Female65To74","FemaleVet65To74","Female75Plus","FemaleVet75Plus"
"2025","38069",2010,3409,334,9.8,1669,325,481,0,474,32,297,101,192,119,225,73,1740,9,258,0,576,7,270,0,226,0,410,2
"2026","38071",2010,8761,810,9.25,4294,771,1141,40,1511,130,729,196,487,184,426,221,4467,39,1108,0,1548,20,650,8,490,0,671,11
"2027","38073",2010,4257,465,10.92,2152,433,447,12,808,79,403,151,219,75,275,116,2105,32,406,7,760,15,314,4,228,0,397,6
"2028","38075",2010,1900,312,16.42,954,285,196,24,356,90,181,64,140,64,81,43,946,27,160,2,349,25,173,0,134,0,130,0
"2029","38077",2010,12785,1241,9.71,6619,1196,2126,119,2357,211,977,348,593,264,566,254,6166,45,1757,10,2177,8,847,16,572,8,813,3
"2030","38079",2010,9135,674,7.38,4442,630,1434,80,1715,144,674,177,398,138,221,91,4693,44,1485,2,1828,23,656,0,390,5,334,14
"2031","38081",2010,3025,329,10.88,1579,319,327,15,574,56,328,90,202,104,148,54,1446,10,280,0,517,3,267,2,185,0,197,5
"2032","38083",2010,1113,140,12.58,586,137,85,0,209,17,119,53,91,36,82,31,527,3,26,0,202,0,112,0,86,0,101,3
"2033","38085",2010,2614,323,12.36,1320,301,527,36,521,128,149,84,81,24,42,29,1294,22,456,4,524,18,160,0,80,0,74,0
"2034","38087",2010,566,53,9.36,279,48,51,0,106,0,64,23,41,20,17,5,287,5,73,0,104,5,48,0,36,0,26,0
"2035","38089",2010,18308,1933,10.56,8968,1828,2876,159,3147,400,1374,538,763,303,808,428,9340,105,2657,4,3101,73,1309,5,935,19,1338,4
"2036","38091",2010,1524,180,11.81,792,174,146,0,290,35,126,35,97,48,133,56,732,6,130,0,272,6,128,0,98,0,104,0
"2037","38093",2010,16586,1594,9.61,8335,1513,2442,33,2966,176,1410,503,745,348,772,453,8251,81,2054,11,2843,18,1291,24,850,8,1213,20
"2038","38095",2010,1820,200,10.99,883,193,131,4,347,33,134,30,167,87,104,39,937,7,131,0,327,3,156,0,113,0,210,4
"2039","38097",2010,6368,819,12.86,3192,783,880,55,1161,221,507,185,299,135,345,187,3176,36,722,5,1089,25,471,0,338,3,556,3
"2040","38099",2010,8766,1085,12.38,4355,1060,970,41,1618,239,770,281,497,241,500,258,4411,25,841,0,1534,15,721,1,532,0,783,9
"2041","38101",2010,41998,6278,14.95,19882,5660,6949,858,6717,1606,2984,1416,1697,859,1535,921,22116,618,7304,209,7330,265,2970,27,2013,82,2499,35
"2042","38103",2010,3463,310,8.95,1690,296,249,11,607,9,274,61,304,97,256,118,1773,14,219,0,562,4,286,0,294,2,412,8
"2043","38105",2010,16315,1879,11.52,8239,1764,2475,92,3001,468,1394,485,727,343,642,376,8076,115,2125,37,2772,60,1221,4,862,0,1096,14
"2044","39001",2010,21309,2028,9.52,10469,1908,2760,111,4081,454,1760,561,1156,403,712,379,10840,120,2862,5,4018,74,1691,0,1246,16,1023,25
"2045","39003",2010,80510,9234,11.47,40024,8884,12920,594,14495,2139,6225,2616,3484,1518,2900,2017,40486,350,10833,66,14260,108,6344,90,4126,23,4923,63
"2046","39005",2010,40421,4475,11.07,19542,4218,5824,272,7006,861,3143,1287,2078,783,1491,1015,20879,257,5692,32,7271,97,3262,19,2232,43,2422,66
"2047","39007",2010,77316,10272,13.29,38126,9496,10013,407,15021,2660,6381,2624,3706,1739,3005,2066,39190,776,9265,50,14648,501,6488,132,4167,66,4622,27
"2048","39009",2010,53839,3943,7.32,26608,3769,14306,211,6696,802,2928,1262,1610,710,1068,784,27231,174,13807,29,6735,58,2973,62,1951,0,1765,25
"2049","39011",2010,34193,3781,11.06,16775,3608,4424,208,6700,638,2707,1064,1570,739,1374,959,17418,173,4211,69,6467,44,2750,21,1784,26,2206,13
"2050","39013",2010,56413,6744,11.95,28181,6430,7952,256,10413,1379,4729,1834,2742,1264,2345,1697,28232,314,6167,20,9881,110,4731,54,3308,67,4145,63
"2051","39015",2010,33463,3930,11.74,16528,3653,4474,196,6536,722,2638,1043,1731,877,1149,815,16935,277,4306,8,6581,257,2782,9,1793,0,1473,3
"2052","39017",2010,271297,26540,9.78,130690,24864,42503,1505,51273,6989,19392,6784,10219,4387,7303,5199,140607,1676,43465,257,53121,840,20502,350,12050,114,11469,115
"2053","39019",2010,22231,2376,10.69,11009,2283,2558,134,4314,461,2021,698,1294,473,822,517,11222,93,2494,1,4225,36,1980,0,1342,44,1181,12
"2054","39021",2010,29895,3593,12.02,14678,3368,3952,155,5815,1010,2461,908,1518,771,932,524,15217,225,3810,44,5767,96,2483,64,1680,0,1477,21
"2055","39023",2010,105612,15098,14.3,49927,14154,13376,883,18647,3771,8667,4062,5269,2685,3968,2753,55685,944,14158,117,19380,564,9435,92,6121,77,6591,94
"2056","39025",2010,143870,14788,10.28,69698,14277,19443,1177,29595,3551,11018,4226,6011,2811,3631,2512,74172,511,19616,133,30325,262,11666,68,6772,9,5793,39
"2057","39027",2010,31810,3919,12.32,15261,3693,4593,284,5904,1039,2413,1022,1376,714,975,634,16549,226,4733,21,6221,168,2489,11,1560,6,1546,20
"2058","39029",2010,84331,10153,12.04,41913,9760,10774,542,16491,2170,7222,2879,4231,2016,3195,2153,42418,393,9606,86,15613,193,7191,49,4826,13,5182,52
"2059","39031",2010,27891,3687,13.22,13540,3449,3534,247,5180,684,2329,934,1458,778,1039,806,14351,238,3528,9,5148,105,2384,49,1701,63,1590,12
"2060","39033",2010,33829,4166,12.31,16195,3942,4073,245,6213,745,2751,1075,1812,839,1346,1038,17634,224,4132,37,6212,112,2890,6,2157,0,2243,69
"2061","39035",2010,992570,98038,9.88,460143,92156,131430,4332,177189,21396,72540,22038,40807,18434,38177,25956,532427,5882,138537,1238,192429,2862,81814,647,53212,324,66435,811
"2062","39037",2010,39631,4233,10.68,19245,4000,4970,152,7388,894,3156,1138,2093,806,1638,1010,20386,233,4701,45,7441,103,3267,13,2344,40,2633,32
"2063","39039",2010,29464,3328,11.3,14329,3155,4074,324,5411,571,2387,915,1449,613,1008,732,15135,173,3991,68,5449,66,2438,29,1565,0,1692,10
"2064","39041",2010,117934,9840,8.34,57221,9370,14743,373,27048,2572,8866,2844,4038,1914,2526,1667,60713,470,15751,57,27644,257,8901,63,4694,21,3723,72
"2065","39043",2010,59881,7795,13.02,28973,7274,6821,256,10989,1444,5350,1974,3215,1622,2598,1978,30908,521,6922,43,11353,305,5589,43,3455,30,3589,100
"2066","39045",2010,105430,12039,11.42,51434,10993,14830,623,21178,2983,7961,3392,4588,1994,2877,2001,53996,1046,14058,176,21726,668,8532,150,5147,3,4533,49
"2067","39047",2010,21682,2532,11.68,10441,2423,2817,182,4012,668,1770,727,1119,381,723,465,11241,109,2923,55,4133,33,1804,0,1205,0,1176,21
"2068","39049",2010,864459,74441,8.61,413822,68693,159974,5312,155486,19960,52829,18464,26271,11712,19262,13245,450637,5748,161736,1026,161698,2927,60482,988,33432,344,33289,463
"2069","39051",2010,31445,3293,10.47,15210,3105,3850,164,6299,824,2591,926,1387,599,1083,592,16235,188,3956,7,6423,124,2535,26,1535,0,1786,31
"2070","39053",2010,23517,2269,9.65,11314,2147,3164,144,4177,344,1953,699,1253,486,767,474,12203,122,3262,13,4272,27,1938,15,1458,10,1273,57
"2071","39055",2010,68771,6732,9.79,33323,6489,6794,222,14112,1109,6425,1748,3595,1693,2397,1717,35448,243,6677,0,14773,160,6404,11,3779,29,3815,43
"2072","39057",2010,121865,17914,14.7,57889,16068,19540,1360,19965,5067,9155,4040,5294,2857,3935,2744,63976,1846,20559,404,21768,994,9727,284,5834,80,6088,84
"2073","39059",2010,30438,3644,11.97,14636,3416,3852,137,5500,847,2486,1055,1691,733,1107,644,15802,228,3822,61,5759,110,2653,40,1878,2,1690,15
"2074","39061",2010,609322,57190,9.39,286267,53974,93140,2788,108175,12967,42496,13789,22915,10137,19541,14293,323055,3216,95944,624,115999,1428,46959,533,29370,205,34783,426
"2075","39063",2010,56684,6150,10.85,27080,5862,8114,301,10385,1417,4236,1667,2459,1044,1886,1433,29604,288,8660,18,10433,163,4437,9,2868,27,3206,71
"2076","39065",2010,24512,2330,9.51,11829,2212,4280,72,4058,597,1693,606,1078,497,720,440,12683,118,4384,32,4041,17,1826,15,1217,19,1215,35
"2077","39067",2010,12267,1418,11.56,5981,1376,1312,49,2265,203,1123,525,750,302,531,297,6286,42,1344,0,2286,27,1124,15,728,0,804,0
"2078","39069",2010,21269,2325,10.93,10392,2260,2871,164,4082,474,1630,602,1003,451,806,569,10877,65,2727,5,4018,44,1702,9,1121,7,1309,0
"2079","39071",2010,32416,3834,11.83,15685,3640,4335,165,6034,1054,2507,935,1705,705,1104,781,16731,194,4326,36,6119,83,2677,61,1886,0,1723,14
"2080","39073",2010,22158,2768,12.49,11004,2595,2734,91,4236,550,1964,818,1341,630,729,506,11154,173,2829,22,4242,84,1867,15,1223,28,993,24
"2081","39075",2010,27457,1567,5.71,13555,1460,4702,17,4802,326,1917,480,1201,244,933,393,13902,107,4538,0,4823,98,1927,2,1290,0,1324,7
"2082","39077",2010,43921,5010,11.41,21302,4804,6066,210,8364,1029,3484,1500,1986,1016,1402,1049,22619,206,5898,53,8627,107,3599,15,2247,0,2248,31
"2083","39079",2010,24932,3124,12.53,11973,2970,3397,228,4549,762,2100,946,1169,581,758,453,12959,154,3354,73,4758,37,2109,31,1426,0,1312,13
"2084","39081",2010,55761,7591,13.61,26414,7239,6569,413,9645,1546,4816,1871,3043,1639,2341,1770,29347,352,6940,22,10014,139,4930,89,3502,25,3961,77
"2085","39083",2010,45432,4703,10.35,21781,4493,6545,196,8023,860,3436,1230,2247,1154,1530,1053,23651,210,6977,42,8090,59,3720,45,2400,19,2464,45
"2086","39085",2010,177525,20830,11.73,85222,19964,21709,1001,34170,4410,14378,5760,8397,3929,6568,4864,92303,866,20950,190,35053,369,15475,140,10024,65,10801,102
"2087","39087",2010,47743,5602,11.73,22629,5397,6010,321,8663,1270,3905,1527,2425,1185,1626,1094,25114,205,6404,9,9236,96,4086,19,2866,46,2522,35
"2088","39089",2010,122607,14910,12.16,59029,14056,16143,672,24157,3966,9635,3900,5541,2710,3553,2808,63578,854,16884,148,24711,450,10123,98,6373,62,5487,96
"2089","39091",2010,34164,3699,10.83,16578,3490,4313,195,6538,782,2814,1076,1769,701,1144,736,17586,209,4400,21,6560,90,2870,40,1927,6,1829,52
"2090","39093",2010,226388,25636,11.32,109640,24016,29669,1255,44311,6052,18118,6897,9961,4506,7581,5306,116748,1620,28960,268,44811,814,19086,242,11673,104,12218,192
"2091","39095",2010,335348,32483,9.69,159251,31058,51683,1791,59525,7468,24725,8271,12664,5708,10654,7820,176097,1425,52783,232,62936,661,26433,231,15572,127,18373,174
"2092","39097",2010,32949,3751,11.38,18336,3651,5616,180,7930,1070,2553,1307,1368,570,869,524,14613,100,3535,0,5851,68,2313,25,1541,0,1373,7
"2093","39099",2010,188617,21527,11.41,89528,20793,23688,881,33223,4077,15413,5463,8645,4224,8559,6148,99089,734,22865,138,34365,305,16287,140,10918,69,14654,82
"2094","39101",2010,51525,5762,11.18,27157,5511,8150,313,10916,1668,4216,1634,2197,860,1678,1036,24368,251,6190,133,8765,50,4065,25,2566,0,2782,43
"2095","39103",2010,126002,13999,11.11,61186,13220,14856,759,26690,3261,10178,3793,5655,2707,3807,2700,64816,779,14675,155,27463,392,10843,156,6164,7,5671,69
"2096","39105",2010,18247,2373,13,8949,2270,2310,91,3472,575,1574,672,974,485,619,447,9298,103,2246,0,3442,27,1544,43,1060,29,1006,4
"2097","39107",2010,30005,3438,11.46,14781,3341,3979,242,5705,674,2411,857,1392,709,1294,859,15224,97,3663,11,5588,36,2381,17,1598,16,1994,17
"2098","39109",2010,77138,9375,12.15,37337,8819,9744,542,14685,2357,6367,2371,3913,1788,2628,1761,39801,556,9392,39,15050,375,6808,61,4359,19,4192,62
"2099","39111",2010,11574,1630,14.08,5770,1601,1256,69,2093,203,1128,645,790,409,503,275,5804,29,1236,7,1996,5,1127,0,734,6,711,11
"2100","39113",2010,410854,50392,12.27,192945,46352,57598,3018,71990,12966,30645,11282,17917,8276,14795,10810,217909,4040,59909,740,76554,2275,34562,518,22505,206,24379,301
"2101","39115",2010,11510,1465,12.73,5638,1350,1362,35,2089,272,999,496,723,298,465,249,5872,115,1390,0,2098,98,958,0,741,17,685,0
"2102","39117",2010,25692,3119,12.14,12658,2965,3273,155,5259,809,2083,814,1278,597,765,590,13034,154,3221,27,5275,40,2086,28,1372,37,1080,22
"2103","39119",2010,65006,7165,11.02,30712,6735,8611,378,11850,1762,4922,1838,3052,1342,2277,1415,34294,430,9077,55,12310,242,5434,70,3617,11,3856,52
"2104","39121",2010,12395,2032,16.39,7605,1983,2254,68,1894,287,1740,716,1225,606,492,306,4790,49,1187,3,1727,9,734,8,565,23,577,6
"2105","39123",2010,32628,4225,12.95,15872,4034,3330,161,6030,820,3110,1230,2010,878,1392,945,16756,191,3233,11,6183,149,3146,25,2103,0,2091,6
"2106","39125",2010,14682,1596,10.87,7227,1524,1853,134,2890,361,1265,468,759,279,460,282,7455,72,1795,11,2774,45,1282,3,808,6,796,7
"2107","39127",2010,26323,3006,11.42,12976,2813,3513,115,5324,760,2172,835,1231,592,736,511,13347,193,3517,43,5191,94,2132,36,1295,0,1212,20
"2108","39129",2010,42065,4440,10.56,22505,4262,7188,215,9045,1123,3234,1193,1907,1008,1131,723,19560,178,4942,14,7611,73,3180,11,2073,30,1754,50
"2109","39131",2010,21269,2287,10.75,10393,2128,2851,109,4053,470,1718,733,1019,379,752,437,10876,159,2885,52,3999,72,1636,13,1211,0,1145,22
"2110","39133",2010,125497,12507,9.97,60475,11723,20409,819,22168,2641,9210,3675,5118,2135,3570,2453,65022,784,21731,130,22856,449,9579,49,5727,35,5129,121
"2111","39135",2010,32025,3610,11.27,15605,3297,3957,176,6124,702,2729,943,1695,759,1100,717,16420,313,3964,80,6216,212,2755,18,1794,0,1691,3
"2112","39137",2010,25291,2091,8.27,12502,2043,3441,131,5069,340,1922,625,1137,360,933,587,12789,48,3273,4,4855,27,1860,0,1284,17,1517,0
"2113","39139",2010,97009,12370,12.75,48824,11629,13962,901,18749,3048,7535,2977,4818,2271,3760,2432,48185,741,11527,112,17186,410,8086,109,5575,36,5811,74
"2114","39141",2010,59808,7779,13.01,31717,7267,9291,496,13238,2232,4761,2053,2740,1327,1687,1159,28091,512,7073,60,10818,264,4480,62,3039,42,2681,84
"2115","39143",2010,46111,5770,12.51,22396,5324,5813,329,8898,1457,3811,1385,2166,1011,1708,1142,23715,446,5679,152,8918,238,3771,7,2560,9,2787,40
"2116","39145",2010,60867,6867,11.28,29669,6516,9381,292,10577,1609,4756,1978,2855,1221,2100,1416,31198,351,8311,108,10949,58,4799,29,3525,53,3614,103
"2117","39147",2010,43406,5027,11.58,21337,4821,6433,298,7975,1214,3475,1269,1889,888,1565,1152,22069,206,6033,26,7745,102,3508,53,2175,7,2608,18
"2118","39149",2010,35788,3770,10.53,17689,3565,4891,115,7257,1047,2877,1141,1527,542,1137,720,18099,205,4719,52,6994,100,2894,34,1707,0,1785,19
"2119","39151",2010,288304,33877,11.75,136560,31857,36317,1601,52271,6838,23159,8843,13461,6287,11352,8288,151744,2020,37416,332,54655,931,24933,293,16016,149,18724,315
"2120","39153",2010,415960,44511,10.7,197551,41970,56197,1936,77269,9920,32086,11509,17154,8018,14845,10587,218409,2541,56750,335,81342,1276,34619,303,20910,174,24788,453
"2121","39155",2010,164375,20274,12.33,78530,19363,19920,901,29537,3915,13871,5584,8473,4039,6729,4924,85845,911,19495,140,30705,325,15117,82,9574,214,10954,150
"2122","39157",2010,70371,8523,12.11,33930,8076,8912,505,12977,1587,5710,2223,3510,1869,2821,1892,36441,447,8927,101,12945,198,6009,45,4007,37,4553,66
"2123","39159",2010,36705,3139,8.55,16826,2947,4439,269,7982,727,2348,900,1246,499,811,552,19879,192,6010,52,8627,114,2614,10,1413,0,1215,16
"2124","39161",2010,21727,2297,10.57,10400,2213,2760,134,4026,526,1710,663,1038,372,866,518,11327,84,2781,0,3982,28,1845,9,1213,16,1506,31
"2125","39163",2010,10113,1089,10.77,5046,1036,1357,34,1968,148,909,402,535,239,277,213,5067,53,1321,9,1914,13,822,0,554,9,456,22
"2126","39165",2010,149921,15791,10.53,74805,14756,20469,866,34265,4554,10727,4272,5673,2528,3671,2536,75116,1035,18591,136,33303,628,11135,129,6518,78,5569,64
"2127","39167",2010,48770,5972,12.25,23378,5698,6025,389,8746,1156,4096,1605,2666,1260,1845,1288,25392,274,6215,58,8985,76,4327,107,2959,7,2906,26
"2128","39169",2010,84899,8616,10.15,41323,8304,12227,542,15537,1815,6604,2404,4019,1675,2936,1868,43576,312,11865,46,15792,152,6935,75,4465,20,4519,19
"2129","39171",2010,28885,3282,11.36,14262,2903,3934,151,5503,510,2280,771,1468,672,1077,799,14623,379,3547,187,5403,175,2317,4,1600,0,1756,13
"2130","39173",2010,97777,9747,9.97,46957,9252,17471,513,16278,2209,6871,2647,3503,1749,2834,2134,50820,495,18179,68,16889,197,7179,108,4141,23,4432,99
"2131","39175",2010,17076,1897,11.11,8252,1746,2135,32,3210,421,1352,527,873,326,682,440,8824,151,2143,81,3190,69,1375,1,951,0,1165,0
"2132","40001",2010,15997,1907,11.92,7865,1777,2298,134,3005,443,1275,553,805,385,482,262,8132,130,2327,13,3001,77,1267,17,884,7,653,16
"2133","40003",2010,4614,588,12.74,2783,582,490,19,1325,176,423,134,322,86,223,167,1831,6,339,0,571,0,331,2,284,0,306,4
"2134","40005",2010,10874,1311,12.06,5791,1181,1824,107,2040,197,888,374,622,239,417,264,5083,130,1195,48,1810,43,893,34,667,0,518,5
"2135","40007",2010,4166,401,9.63,2074,393,477,48,802,67,376,101,219,82,200,95,2092,8,453,5,793,3,353,0,255,0,238,0
"2136","40009",2010,16292,1514,9.29,8641,1461,3199,111,3177,379,1048,328,696,307,521,336,7651,53,2200,12,2605,17,1123,13,850,0,873,11
"2137","40011",2010,9133,903,9.89,5112,848,1789,91,1818,179,659,221,464,141,382,216,4021,55,819,3,1426,27,671,4,546,9,559,12
"2138","40013",2010,31411,3926,12.5,15145,3745,5057,289,4970,893,2301,833,1709,985,1108,745,16266,181,4932,68,5246,68,2535,24,1849,0,1704,21
"2139","40015",2010,21335,2657,12.45,10825,2546,3258,136,4084,677,1671,669,1038,521,774,543,10510,111,2649,37,3751,49,1699,3,1298,4,1113,18
"2140","40017",2010,79954,10167,12.72,39179,9427,12191,1095,15956,2488,5925,2764,3310,1790,1797,1290,40775,740,11910,199,16020,449,6214,29,3683,41,2948,22
"2141","40019",2010,34789,3906,11.23,16623,3624,4559,172,6504,806,2572,900,1791,972,1197,774,18166,282,4829,5,6374,121,2869,106,2086,24,2008,26
"2142","40021",2010,34940,3983,11.4,16932,3642,6254,184,5402,790,2560,1039,1653,873,1063,756,18008,341,6006,108,5927,76,2788,94,1835,41,1452,22
"2143","40023",2010,11413,1416,12.41,5387,1326,1439,71,1799,256,953,402,707,338,489,259,6026,90,1443,23,1989,41,1064,19,830,7,700,0
"2144","40025",2010,1883,186,9.88,942,184,247,16,289,8,162,23,124,75,120,62,941,2,188,0,277,0,173,2,136,0,167,0
"2145","40027",2010,188273,22076,11.73,92687,20103,37571,2357,32146,5807,12459,5631,6453,3539,4058,2769,95586,1973,35956,575,32837,812,13182,446,7507,63,6104,77
"2146","40029",2010,4271,533,12.48,2073,493,444,21,861,106,334,119,237,113,197,134,2198,40,509,0,715,7,385,4,285,11,304,18
"2147","40031",2010,79331,16458,20.75,36978,14306,12541,2392,13814,5049,5210,2923,3231,2091,2182,1851,42353,2152,14508,806,15249,1079,5559,184,3747,36,3290,47
"2148","40033",2010,4571,625,13.67,2191,597,560,72,795,82,378,187,274,112,184,144,2380,28,538,8,850,8,369,4,313,0,310,8
"2149","40035",2010,11547,1424,12.33,5801,1294,1526,27,2271,262,972,390,632,333,400,282,5746,130,1292,0,2070,100,922,8,746,5,716,17
"2150","40037",2010,51406,6364,12.38,25007,6098,6634,387,9551,1217,4312,1832,2816,1442,1694,1220,26399,266,6546,69,9730,89,4502,53,2983,14,2638,41
"2151","40039",2010,20722,1748,8.44,10174,1590,4436,127,2875,182,1294,401,825,374,744,506,10548,158,4048,67,3098,44,1345,31,927,0,1130,16
"2152","40041",2010,31553,4722,14.97,15411,4492,3381,257,5232,716,2956,1414,2462,1154,1380,951,16142,230,3420,7,5445,68,3147,98,2435,27,1695,30
"2153","40043",2010,3596,383,10.65,1782,368,403,44,645,71,321,107,244,75,169,71,1814,15,385,0,594,13,286,0,287,0,262,2
"2154","40045",2010,3089,338,10.94,1546,323,347,17,530,60,299,74,220,89,150,83,1543,15,286,1,509,5,295,0,209,9,244,0
"2155","40047",2010,43341,5277,12.18,20545,4959,6111,497,7380,961,3159,1289,2139,1085,1756,1127,22796,318,6261,132,7727,146,3543,4,2486,0,2779,36
"2156","40049",2010,20670,2116,10.24,9898,2043,2747,86,3517,305,1671,539,1120,573,843,540,10772,73,2712,12,3688,27,1678,30,1353,4,1341,0
"2157","40051",2010,38287,4295,11.22,18547,4047,5330,150,7230,1011,3015,1340,1915,875,1057,671,19740,248,5442,38,7428,188,3119,22,2076,0,1675,0
"2158","40053",2010,3541,421,11.89,1735,400,350,21,674,55,279,89,231,100,201,135,1806,21,364,0,604,11,298,6,241,0,299,4
"2159","40055",2010,4945,611,12.36,2917,590,1004,37,1069,218,353,87,262,113,229,135,2028,21,468,0,613,11,334,10,261,0,352,0
"2160","40057",2010,2174,250,11.5,1079,249,221,4,460,69,202,83,100,20,96,73,1095,1,239,0,392,0,181,1,130,0,153,0
"2161","40059",2010,2708,325,12,1351,297,340,6,483,45,211,62,158,94,159,90,1357,28,306,21,468,3,192,0,177,4,214,0
"2162","40061",2010,9398,946,10.07,4615,934,1173,49,1584,130,846,356,609,152,403,247,4783,12,1131,0,1636,6,817,0,623,6,576,0
"2163","40063",2010,10511,1142,10.86,5564,1103,1705,41,1976,300,835,224,595,260,453,278,4947,39,1104,9,1610,13,862,6,703,2,668,9
"2164","40065",2010,18292,3156,17.25,8619,2714,2579,311,3216,764,1390,816,857,445,577,378,9673,442,2919,231,3380,162,1395,46,1001,3,978,0
"2165","40067",2010,4872,499,10.24,2369,476,609,31,820,68,404,132,287,95,249,150,2503,23,534,4,882,8,417,4,329,7,341,0
"2166","40069",2010,8170,996,12.19,4025,985,1186,96,1366,123,680,284,502,338,291,144,4145,11,1141,2,1339,0,699,7,526,0,440,2
"2167","40071",2010,34716,4287,12.35,16850,4106,4724,260,6031,704,2785,1185,1811,861,1499,1096,17866,181,4547,21,5938,61,2904,23,2075,38,2402,38
"2168","40073",2010,10853,1026,9.45,5301,968,1488,46,2060,161,784,270,528,173,441,318,5552,58,1428,7,2055,28,833,0,596,17,640,6
"2169","40075",2010,7253,865,11.93,3547,844,967,89,1210,134,652,236,433,197,285,188,3706,21,807,7,1284,11,569,0,527,3,519,0
"2170","40077",2010,8302,1028,12.38,4136,997,1113,37,1385,210,702,282,538,170,398,298,4166,31,1095,0,1454,10,701,10,492,11,424,0
"2171","40079",2010,37310,4255,11.4,18476,4056,5474,188,6740,836,3007,1303,2053,940,1202,789,18834,199,4944,22,6646,105,3178,39,2218,14,1848,19
