"","NAME","FIPS","year","totUnits","occP","vacantP"
"2846","Dickenson County, Virginia","51051",1990,7112,90.79,9.21
"2847","Dinwiddie County, Virginia","51053",1990,8023,93.38,6.62
"2848","Essex County, Virginia","51057",1990,4073,79.99,20.01
"2849","Fairfax County, Virginia","51059",1990,307815.512814456,94.93,5.07
"2850","Fauquier County, Virginia","51061",1990,17716,93.19,6.81
"2851","Floyd County, Virginia","51063",1990,5505,86.52,13.48
"2852","Fluvanna County, Virginia","51065",1990,5035,89.73,10.27
"2853","Franklin County, Virginia","51067",1990,17526,83.62,16.38
"2854","Frederick County, Virginia","51069",1990,17864,92.2,7.8
"2855","Giles County, Virginia","51071",1990,7098,91.03,8.97
"2856","Gloucester County, Virginia","51073",1990,12451,88.07,11.93
"2857","Goochland County, Virginia","51075",1990,5203,93.79,6.21
"2858","Grayson County, Virginia","51077",1990,7529,85.91,14.09
"2859","Greene County, Virginia","51079",1990,4154,90.25,9.75
"2860","Greensville County, Virginia","51081",1990,3393,92.84,7.16
"2861","Halifax County, Virginia","51083",1990,14787,91.45,8.55
"2862","Hanover County, Virginia","51085",1990,23727,95.37,4.63
"2863","Henrico County, Virginia","51087",1990,94539,94.29,5.71
"2864","Henry County, Virginia","51089",1990,23169,93.97,6.03
"2865","Highland County, Virginia","51091",1990,1759,61.46,38.54
"2866","Isle of Wight County, Virginia","51093",1990,9753,92.61,7.39
"2867","James City County, Virginia","51095",1990,14330,90.5,9.5
"2868","King and Queen County, Virginia","51097",1990,2698,86.69,13.31
"2869","King George County, Virginia","51099",1990,5280,89.7,10.3
"2870","King William County, Virginia","51101",1990,4193,91.44,8.56
"2871","Lancaster County, Virginia","51103",1990,5918,77.12,22.88
"2872","Lee County, Virginia","51105",1990,10263,89.94,10.06
"2873","Loudoun County, Virginia","51107",1990,32932,92.58,7.42
"2874","Louisa County, Virginia","51109",1990,9080,81.8,18.2
"2875","Lunenburg County, Virginia","51111",1990,5065,87.32,12.68
"2876","Madison County, Virginia","51113",1990,4547,91.14,8.86
"2877","Mathews County, Virginia","51115",1990,4725,74.71,25.29
"2878","Mecklenburg County, Virginia","51117",1990,14589,77.07,22.93
"2879","Middlesex County, Virginia","51119",1990,5486,64.35,35.65
"2880","Montgomery County, Virginia","51121",1990,27770,94.49,5.51
"2881","Nelson County, Virginia","51125",1990,7063,68.06,31.94
"2882","New Kent County, Virginia","51127",1990,3968,93.7,6.3
"2883","Northampton County, Virginia","51131",1990,6183,82.95,17.05
"2884","Northumberland County, Virginia","51133",1990,6841,65.66,34.34
"2885","Nottoway County, Virginia","51135",1990,5732,91.49,8.51
"2886","Orange County, Virginia","51137",1990,9038,87.74,12.26
"2887","Page County, Virginia","51139",1990,8948,90.02,9.98
"2888","Patrick County, Virginia","51141",1990,8125,85.02,14.98
"2889","Pittsylvania County, Virginia","51143",1990,22861,90.17,9.83
"2890","Powhatan County, Virginia","51145",1990,4910,95.15,4.85
"2891","Prince Edward County, Virginia","51147",1990,6075,88.44,11.56
"2892","Prince George County, Virginia","51149",1990,8640,95.49,4.51
"2893","Prince William County, Virginia","51153",1990,74759,93.24,6.76
"2894","Pulaski County, Virginia","51155",1990,14740,90.56,9.44
"2895","Rappahannock County, Virginia","51157",1990,2964,84.21,15.79
"2896","Richmond County, Virginia","51159",1990,3179,83.2,16.8
"2897","Roanoke County, Virginia","51161",1990,31689,95.79,4.21
"2898","Rockbridge County, Virginia","51163",1990,7975,90.31,9.69
"2899","Rockingham County, Virginia","51165",1990,22614,91.76,8.24
"2900","Russell County, Virginia","51167",1990,11558,92.07,7.93
"2901","Scott County, Virginia","51169",1990,10003,89.63,10.37
"2902","Shenandoah County, Virginia","51171",1990,15160,82.14,17.86
"2903","Smyth County, Virginia","51173",1990,13132,93.16,6.84
"2904","Southampton County, Virginia","51175",1990,6410.4843488,91.6,8.4
"2905","Spotsylvania County, Virginia","51177",1990,20483,92.49,7.51
"2906","Stafford County, Virginia","51179",1990,20529,94.57,5.43
"2907","Surry County, Virginia","51181",1990,2982,76.56,23.44
"2908","Sussex County, Virginia","51183",1990,4252,89.25,10.75
"2909","Tazewell County, Virginia","51185",1990,18901,91.58,8.42
"2910","Warren County, Virginia","51187",1990,11223,88.02,11.98
"2911","Washington County, Virginia","51191",1990,19183,91.14,8.86
"2912","Westmoreland County, Virginia","51193",1990,8378,72.3,27.7
"2913","Wise County, Virginia","51195",1990,15927,91.12,8.88
"2914","Wythe County, Virginia","51197",1990,10659,92.43,7.57
"2915","York County, Virginia","51199",1990,15206.9090324,94.7,5.3
"2916","Alexandria city, Virginia","51510",1990,58252,91.46,8.54
"2917","Bedford city, Virginia","51515",1990,2711.039069985,94.09,5.91
"2918","Bristol city, Virginia","51520",1990,8174,92.87,7.13
"2919","Buena Vista city, Virginia","51530",1990,2494,96.39,3.61
"2920","Charlottesville city, Virginia","51540",1990,16785,95.38,4.62
"2921","Chesapeake city, Virginia","51550",1990,55742,93.22,6.78
"2922","Colonial Heights city, Virginia","51570",1990,6592,96.53,3.47
"2923","Covington city, Virginia","51580",1990,3269,91.71,8.29
"2924","Danville city, Virginia","51590",1990,23297,93.2,6.8
"2925","Emporia city, Virginia","51595",1990,2178,93.25,6.75
"2926","Fairfax city, Virginia","51600",1990,7827.4871855442,95.88,4.12
"2927","Falls Church city, Virginia","51610",1990,4668,89.87,10.13
"2928","Franklin city, Virginia","51620",1990,3315.5156512,94.8,5.2
"2929","Fredericksburg city, Virginia","51630",1990,8063,92.4,7.6
"2930","Galax city, Virginia","51640",1990,2943,93.44,6.56
"2931","Hampton city, Virginia","51650",1990,53623,92.63,7.37
"2932","Harrisonburg city, Virginia","51660",1990,10900,94.59,5.41
"2933","Hopewell city, Virginia","51670",1990,9625,93.65,6.35
"2934","Lexington city, Virginia","51678",1990,2311,93.99,6.01
"2935","Lynchburg city, Virginia","51680",1990,27233,92.33,7.67
"2936","Manassas city, Virginia","51683",1990,10232,92.66,7.34
"2937","Manassas Park city, Virginia","51685",1990,2252,96.89,3.11
"2938","Martinsville city, Virginia","51690",1990,7310,93.56,6.44
"2939","Newport News city, Virginia","51700",1990,69805.0909676,91.72,8.28
"2940","Norfolk city, Virginia","51710",1990,98762,90.6,9.4
"2941","Norton city, Virginia","51720",1990,1845,91.98,8.02
"2942","Petersburg city, Virginia","51730",1990,16196,90.95,9.05
"2943","Poquoson city, Virginia","51735",1990,3890,96.89,3.11
"2944","Portsmouth city, Virginia","51740",1990,42283,91.62,8.38
"2945","Radford city, Virginia","51750",1990,5496,94.74,5.26
"2946","Richmond city, Virginia","51760",1990,94141,90.65,9.35
"2947","Roanoke city, Virginia","51770",1990,44384,92.44,7.56
"2948","Salem city, Virginia","51775",1990,9609,95.34,4.66
"2949","Staunton city, Virginia","51790",1990,10003,94.29,5.71
"2950","Suffolk city, Virginia","51800",1990,20011,92.53,7.47
"2951","Virginia Beach city, Virginia","51810",1990,147037,92.2,7.8
"2952","Waynesboro city, Virginia","51820",1990,7902,95.77,4.23
"2953","Williamsburg city, Virginia","51830",1990,3960,87.58,12.42
"2954","Winchester city, Virginia","51840",1990,9808,92.62,7.38
"2955","Adams County, Washington","53001",1990,5263,87.14,12.86
"2956","Asotin County, Washington","53003",1990,7519,93.14,6.86
"2957","Benton County, Washington","53005",1990,44877,94.09,5.91
"2958","Chelan County, Washington","53007",1990,25048,82.42,17.58
"2959","Clallam County, Washington","53009",1990,25225,90.53,9.47
"2960","Clark County, Washington","53011",1990,92849,95.25,4.75
"2961","Columbia County, Washington","53013",1990,2046,77.32,22.68
"2962","Cowlitz County, Washington","53015",1990,33304,95,5
"2963","Douglas County, Washington","53017",1990,10640,91.04,8.96
"2964","Ferry County, Washington","53019",1990,3239,69.37,30.63
"2965","Franklin County, Washington","53021",1990,13664,89.26,10.74
"2966","Garfield County, Washington","53023",1990,1209,76.26,23.74
"2967","Grant County, Washington","53025",1990,22809,86.57,13.43
"2968","Grays Harbor County, Washington","53027",1990,29932,85.24,14.76
"2969","Island County, Washington","53029",1990,25860,84.25,15.75
"2970","Jefferson County, Washington","53031",1990,11014,78.33,21.67
"2971","King County, Washington","53033",1990,647343,95.13,4.87
"2972","Kitsap County, Washington","53035",1990,74038,93.56,6.44
"2973","Kittitas County, Washington","53037",1990,13215,79.15,20.85
"2974","Klickitat County, Washington","53039",1990,7213,86.09,13.91
"2975","Lewis County, Washington","53041",1990,25487,88.19,11.81
"2976","Lincoln County, Washington","53043",1990,4607,78.25,21.75
"2977","Mason County, Washington","53045",1990,22292,65.34,34.66
"2978","Okanogan County, Washington","53047",1990,16629,76.1,23.9
"2979","Pacific County, Washington","53049",1990,12404,63.66,36.34
"2980","Pend Oreille County, Washington","53051",1990,5404,62.82,37.18
"2981","Pierce County, Washington","53053",1990,228842,93.8,6.2
"2982","San Juan County, Washington","53055",1990,6075,72.3,27.7
"2983","Skagit County, Washington","53057",1990,33580,91.05,8.95
"2984","Skamania County, Washington","53059",1990,3922,78.17,21.83
"2985","Snohomish County, Washington","53061",1990,183942,93.35,6.65
"2986","Spokane County, Washington","53063",1990,150105,94.35,5.65
"2987","Stevens County, Washington","53065",1990,14601,76.99,23.01
"2988","Thurston County, Washington","53067",1990,66464,93.51,6.49
"2989","Wahkiakum County, Washington","53069",1990,1496,88.3,11.7
"2990","Walla Walla County, Washington","53071",1990,19029,92.61,7.39
"2991","Whatcom County, Washington","53073",1990,55742,87.09,12.91
"2992","Whitman County, Washington","53075",1990,14598,92.79,7.21
"2993","Yakima County, Washington","53077",1990,70852,93.13,6.87
"2994","Barbour County, West Virginia","54001",1990,6956,83.88,16.12
"2995","Berkeley County, West Virginia","54003",1990,25385,88.04,11.96
"2996","Boone County, West Virginia","54005",1990,10705,90.2,9.8
"2997","Braxton County, West Virginia","54007",1990,5708,86.72,13.28
"2998","Brooke County, West Virginia","54009",1990,10838,93.48,6.52
"2999","Cabell County, West Virginia","54011",1990,43596,89.79,10.21
"3000","Calhoun County, West Virginia","54013",1990,3446,86.42,13.58
"3001","Clay County, West Virginia","54015",1990,4359,83.21,16.79
"3002","Doddridge County, West Virginia","54017",1990,3251,80.68,19.32
"3003","Fayette County, West Virginia","54019",1990,20841,87.77,12.23
"3004","Gilmer County, West Virginia","54021",1990,3243,83.78,16.22
"3005","Grant County, West Virginia","54023",1990,4746,82.7,17.3
"3006","Greenbrier County, West Virginia","54025",1990,16757,82.2,17.8
"3007","Hampshire County, West Virginia","54027",1990,8817,70.11,29.89
"3008","Hancock County, West Virginia","54029",1990,14697,93.77,6.23
"3009","Hardy County, West Virginia","54031",1990,5573,76.91,23.09
"3010","Harrison County, West Virginia","54033",1990,29988,90.07,9.93
"3011","Jackson County, West Virginia","54035",1990,10571,91.24,8.76
"3012","Jefferson County, West Virginia","54037",1990,14606,88.42,11.58
"3013","Kanawha County, West Virginia","54039",1990,92747,91.34,8.66
"3014","Lewis County, West Virginia","54041",1990,7454,88.74,11.26
"3015","Lincoln County, West Virginia","54043",1990,8429,90.72,9.28
"3016","Logan County, West Virginia","54045",1990,16848,91.55,8.45
"3017","McDowell County, West Virginia","54047",1990,15330,84.02,15.98
"3018","Marion County, West Virginia","54049",1990,25491,88.92,11.08
"3019","Marshall County, West Virginia","54051",1990,15630,89.9,10.1
"3020","Mason County, West Virginia","54053",1990,10932,87.84,12.16
"3021","Mercer County, West Virginia","54055",1990,28426,89.32,10.68
"3022","Mineral County, West Virginia","54057",1990,10930,91.32,8.68
"3023","Mingo County, West Virginia","54059",1990,13087,90.4,9.6
"3024","Monongalia County, West Virginia","54061",1990,31563,92.16,7.84
"3025","Monroe County, West Virginia","54063",1990,5994,79.23,20.77
"3026","Morgan County, West Virginia","54065",1990,6757,70.02,29.98
"3027","Nicholas County, West Virginia","54067",1990,11235,88.74,11.26
"3028","Ohio County, West Virginia","54069",1990,23229,88.88,11.12
"3029","Pendleton County, West Virginia","54071",1990,4516,67.78,32.22
"3030","Pleasants County, West Virginia","54073",1990,3134,88.35,11.65
"3031","Pocahontas County, West Virginia","54075",1990,5579,65.03,34.97
"3032","Preston County, West Virginia","54077",1990,12137,87.49,12.51
"3033","Putnam County, West Virginia","54079",1990,16884,92.96,7.04
"3034","Raleigh County, West Virginia","54081",1990,33278,88.6,11.4
"3035","Randolph County, West Virginia","54083",1990,12548,82.61,17.39
"3036","Ritchie County, West Virginia","54085",1990,4936,79.58,20.42
"3037","Roane County, West Virginia","54087",1990,6611,86.82,13.18
"3038","Summers County, West Virginia","54089",1990,6769,77.41,22.59
"3039","Taylor County, West Virginia","54091",1990,6528,87.94,12.06
"3040","Tucker County, West Virginia","54093",1990,3900,77.36,22.64
"3041","Tyler County, West Virginia","54095",1990,4441,83.52,16.48
"3042","Upshur County, West Virginia","54097",1990,9506,86.73,13.27
"3043","Wayne County, West Virginia","54099",1990,16991,91.97,8.03
"3044","Webster County, West Virginia","54101",1990,5072,78.79,21.21
"3045","Wetzel County, West Virginia","54103",1990,8129,89.84,10.16
"3046","Wirt County, West Virginia","54105",1990,2795,69.48,30.52
"3047","Wood County, West Virginia","54107",1990,37620,90.82,9.18
"3048","Wyoming County, West Virginia","54109",1990,11756,89.09,10.91
"3049","Adams County, Wisconsin","55001",1990,12418,48.09,51.91
"3050","Ashland County, Wisconsin","55003",1990,8371,74.72,25.28
"3051","Barron County, Wisconsin","55005",1990,19363,79.71,20.29
"3052","Bayfield County, Wisconsin","55007",1990,10918,50.51,49.49
"3053","Brown County, Wisconsin","55009",1990,74740,96.71,3.29
"3054","Buffalo County, Wisconsin","55011",1990,5586,91.71,8.29
"3055","Burnett County, Wisconsin","55013",1990,11743,44.64,55.36
"3056","Calumet County, Wisconsin","55015",1990,12465,94.44,5.56
"3057","Chippewa County, Wisconsin","55017",1990,21024,90.74,9.26
"3058","Clark County, Wisconsin","55019",1990,12904,86.86,13.14
"3059","Columbia County, Wisconsin","55021",1990,19258,87.59,12.41
"3060","Crawford County, Wisconsin","55023",1990,7315,80.85,19.15
"3061","Dane County, Wisconsin","55025",1990,147851,96.57,3.43
"3062","Dodge County, Wisconsin","55027",1990,28720,93.5,6.5
"3063","Door County, Wisconsin","55029",1990,18037,55.81,44.19
"3064","Douglas County, Wisconsin","55031",1990,20610,79.45,20.55
"3065","Dunn County, Wisconsin","55033",1990,13252,92.44,7.56
"3066","Eau Claire County, Wisconsin","55035",1990,32741,95.54,4.46
"3067","Florence County, Wisconsin","55037",1990,3775,46.49,53.51
"3068","Fond du Lac County, Wisconsin","55039",1990,34548,94.49,5.51
"3069","Forest County, Wisconsin","55041",1990,7203,45.68,54.32
"3070","Grant County, Wisconsin","55043",1990,18450,93.06,6.94
"3071","Green County, Wisconsin","55045",1990,12087,95.48,4.52
"3072","Green Lake County, Wisconsin","55047",1990,9202,78.12,21.88
"3073","Iowa County, Wisconsin","55049",1990,8220,90.1,9.9
"3074","Iron County, Wisconsin","55051",1990,5243,49.63,50.37
"3075","Jackson County, Wisconsin","55053",1990,7627,81.99,18.01
"3076","Jefferson County, Wisconsin","55055",1990,25719,93.39,6.61
"3077","Juneau County, Wisconsin","55057",1990,11422,72.36,27.64
"3078","Kenosha County, Wisconsin","55059",1990,51262,91.74,8.26
"3079","Kewaunee County, Wisconsin","55061",1990,7544,89.55,10.45
"3080","La Crosse County, Wisconsin","55063",1990,38239,95.88,4.12
"3081","Lafayette County, Wisconsin","55065",1990,6313,93.08,6.92
"3082","Langlade County, Wisconsin","55067",1990,10825,69.87,30.13
"3083","Lincoln County, Wisconsin","55069",1990,13256,76.64,23.36
"3084","Manitowoc County, Wisconsin","55071",1990,31843,94.56,5.44
"3085","Marathon County, Wisconsin","55073",1990,43774,94.91,5.09
"3086","Marinette County, Wisconsin","55075",1990,25650,60.59,39.41
"3087","Marquette County, Wisconsin","55077",1990,8035,60.12,39.88
"3088","Menominee County, Wisconsin","55078",1990,1742,61.94,38.06
"3089","Milwaukee County, Wisconsin","55079",1990,390715,95.48,4.52
"3090","Monroe County, Wisconsin","55081",1990,14135,92.99,7.01
"3091","Oconto County, Wisconsin","55083",1990,18832,59.91,40.09
"3092","Oneida County, Wisconsin","55085",1990,25173,50.32,49.68
"3093","Outagamie County, Wisconsin","55087",1990,51923,97.31,2.69
"3094","Ozaukee County, Wisconsin","55089",1990,26482,97.07,2.93
"3095","Pepin County, Wisconsin","55091",1990,2919,89.48,10.52
"3096","Pierce County, Wisconsin","55093",1990,11536,95.45,4.55
"3097","Polk County, Wisconsin","55095",1990,18562,70.34,29.66
"3098","Portage County, Wisconsin","55097",1990,22910,93,7
"3099","Price County, Wisconsin","55099",1990,9052,66.88,33.12
"3100","Racine County, Wisconsin","55101",1990,66945,95.21,4.79
"3101","Richland County, Wisconsin","55103",1990,7325,90.01,9.99
"3102","Rock County, Wisconsin","55105",1990,54840,95.28,4.72
"3103","Rusk County, Wisconsin","55107",1990,7904,72.03,27.97
"3104","St. Croix County, Wisconsin","55109",1990,18519,95.24,4.76
"3105","Sauk County, Wisconsin","55111",1990,20439,86.61,13.39
"3106","Sawyer County, Wisconsin","55113",1990,13025,42.76,57.24
"3107","Shawano County, Wisconsin","55115",1990,16737,82.3,17.7
"3108","Sheboygan County, Wisconsin","55117",1990,40695,94.83,5.17
"3109","Taylor County, Wisconsin","55119",1990,7710,86.8,13.2
"3110","Trempealeau County, Wisconsin","55121",1990,10097,94.04,5.96
"3111","Vernon County, Wisconsin","55123",1990,10830,89.8,10.2
