G_COUNTYFP,COUNTYFP,cntT,cntTimeDrive,avTimeDrive,pctTimeDrive
G50017,50017,10,10,10.684,1
G50019,50019,10,4,26.962,0.4
G50021,50021,20,17,15.5465,0.85
G50023,50023,19,15,18.4531578947368,0.79
G50025,50025,18,11,30.1127777777778,0.61
G50027,50027,18,10,21.6388888888889,0.56
G51001,51001,12,12,9.71833333333333,1
G51003,51003,22,20,14.0840909090909,0.91
G51005,51005,6,5,21.4616666666667,0.83
G51007,51007,2,2,12.36,1
G51009,51009,9,9,7.02444444444444,1
G51011,51011,3,2,31.61,0.67
G51013,51013,59,59,6.00101694915254,1
G51015,51015,13,3,37.5323076923077,0.23
G51017,51017,1,0,55.54,0
G51019,51019,17,NA,NA,NA
G51021,51021,2,2,0,1
G51023,51023,8,5,27.7825,0.62
G51025,51025,5,4,15.166,0.8
G51027,51027,7,3,20.1442857142857,0.43
G51029,51029,4,2,23.99,0.5
G51031,51031,12,8,24.7108333333333,0.67
G51033,51033,7,6,22.2785714285714,0.86
G51035,51035,7,4,25.9957142857143,0.57
G51036,51036,3,2,18.1366666666667,0.67
G51037,51037,3,1,21.65,0.33
G51041,51041,71,70,16.5708450704225,0.99
G51043,51043,3,2,27.7166666666667,0.67
G51045,51045,1,1,0,1
G51047,51047,8,0,55.5925,0
G51049,51049,2,1,28.11,0.5
G51051,51051,4,2,21.9025,0.5
G51053,51053,7,6,17.4471428571429,0.86
G51057,51057,3,0,40.8733333333333,0
G51059,51059,258,258,10.0335271317829,1
G51061,51061,17,2,39.8947058823529,0.12
G51063,51063,3,2,16.9933333333333,0.67
G51065,51065,4,1,33.0225,0.25
G51067,51067,10,4,26.648,0.4
G51069,51069,14,14,16.6171428571429,1
G51071,51071,4,4,17.495,1
G51073,51073,8,2,32.12,0.25
G51075,51075,5,0,37.134,0
G51077,51077,5,2,33.324,0.4
G51079,51079,3,2,30.1566666666667,0.67
G51081,51081,3,3,11.8866666666667,1
G51083,51083,9,7,19.9222222222222,0.78
G51085,51085,23,22,17.5413043478261,0.96
G51087,51087,64,64,11.755,1
G51089,51089,14,14,11.4757142857143,1
G51091,51091,1,1,0,1
G51093,51093,8,7,23.50875,0.88
G51095,51095,11,7,27.4709090909091,0.64
G51097,51097,2,1,31.725,0.5
G51099,51099,5,0,32.866,0
G51101,51101,4,3,20.4475,0.75
G51103,51103,4,0,55.6525,0
G51105,51105,6,6,9.98666666666667,1
G51107,51107,65,62,12.9918461538462,0.95
G51109,51109,6,5,19.77,0.83
G51111,51111,3,3,0,1
G51113,51113,2,0,49.89,0
G51115,51115,3,3,10.9,1
G51117,51117,9,7,23.73,0.78
G51119,51119,5,0,40.44,0
G51121,51121,16,16,13.67125,1
G51125,51125,3,3,0,1
G51127,51127,3,2,28.6833333333333,0.67
G51131,51131,4,4,11.48,1
G51133,51133,4,0,62.1925,0
G51135,51135,4,2,33.4575,0.5
G51137,51137,5,1,33.836,0.2
G51139,51139,5,1,36.234,0.2
G51141,51141,4,0,37.8925,0
G51143,51143,16,13,21.035,0.81
G51145,51145,5,0,45.324,0
G51147,51147,5,5,10.978,1
G51149,51149,7,7,13.9414285714286,1
G51153,51153,83,82,12.2022891566265,0.99
G51155,51155,10,8,20.481,0.8
G51157,51157,2,0,69.595,0
G51159,51159,2,1,31.945,0.5
G51161,51161,18,18,12.77,1
G51163,51163,4,4,17.03,1
G51165,51165,19,17,16.8389473684211,0.89
G51167,51167,7,3,27.7828571428571,0.43
G51169,51169,6,4,20.0766666666667,0.67
G51171,51171,9,1,49.3333333333333,0.11
G51173,51173,9,9,16.0177777777778,1
G51175,51175,5,4,19.764,0.8
G51177,51177,30,25,18.963,0.83
G51179,51179,27,25,20.2166666666667,0.93
G51181,51181,2,2,8.1,1
G51183,51183,5,5,10.916,1
G51185,51185,11,10,18.1190909090909,0.91
G51187,51187,8,0,42.225,0
G51191,51191,13,13,13.4453846153846,1
G51193,51193,4,2,24.2625,0.5
G51195,51195,11,6,26.4245454545455,0.55
G51197,51197,6,0,42.2533333333333,0
G51199,51199,15,14,18.62,0.93
G51510,51510,38,38,5.01710526315789,1
G51515,51515,1,0,37.74,0
G51520,51520,4,4,2.95,1
G51530,51530,1,1,0,1
G51540,51540,12,12,3.4075,1
G51550,51550,41,40,12.8468292682927,0.98
G51570,51570,5,5,7.854,1
G51580,51580,2,2,12.64,1
G51590,51590,16,16,5.049375,1
G51595,51595,2,2,1.965,1
G51600,51600,5,5,13.408,1
G51610,51610,3,3,10.9533333333333,1
G51620,51620,2,2,3.03,1
G51630,51630,6,6,4.79,1
G51640,51640,2,0,30.99,0
G51650,51650,34,34,9.05882352941176,1
G51660,51660,11,11,5.95090909090909,1
G51670,51670,7,7,13.7671428571429,1
G51678,51678,1,1,11.28,1
G51680,51680,19,19,6.35526315789474,1
G51683,51683,7,7,4.91571428571429,1
G51685,51685,2,2,9.395,1
G51690,51690,5,5,3.334,1
G51700,51700,44,44,8.09681818181818,1
G51710,51710,81,81,4.98197530864198,1
G51720,51720,1,1,27.6,1
G51730,51730,11,11,3.61363636363636,1
G51735,51735,4,4,16.8875,1
G51740,51740,31,31,7.23548387096774,1
G51750,51750,3,3,9.74333333333333,1
G51760,51760,66,66,4.88818181818182,1
G51770,51770,23,23,5.27304347826087,1
G51775,51775,5,5,10.202,1
G51790,51790,6,0,38.52,0
G51800,51800,28,28,13.1978571428571,1
G51810,51810,100,99,11.6774,0.99
G51820,51820,5,5,25.594,1
G51830,51830,3,3,26.9266666666667,1
G51840,51840,5,5,5.474,1
G53001,53001,5,3,21.986,0.6
G53003,53003,6,6,6.04333333333333,1
G53005,53005,37,36,9.08162162162162,0.97
G53007,53007,14,12,12.4657142857143,0.86
G53009,53009,22,14,30.7045454545455,0.64
G53011,53011,104,104,6.76307692307692,1
G53013,53013,1,0,47.51,0
G53015,53015,24,24,7.58416666666667,1
G53017,53017,8,7,8.3025,0.88
G53019,53019,3,1,55.8566666666667,0.33
G53021,53021,13,12,10.5584615384615,0.92
G53023,53023,1,0,38.81,0
G53025,53025,16,12,18.525625,0.75
G53027,53027,17,13,17.0676470588235,0.76
G53029,53029,22,14,22.8572727272727,0.64
G53031,53031,8,0,73.70875,0
G53033,53033,398,394,6.62600502512563,0.99
G53035,53035,55,55,8.17672727272727,1
G53037,53037,8,6,14.61875,0.75
G53039,53039,3,1,36.1666666666667,0.33
G53041,53041,20,18,12.0055,0.9
G53043,53043,4,0,72.34,0
G53045,53045,14,10,17.7764285714286,0.71
G53047,53047,10,8,13.779,0.8
G53049,53049,8,7,20.54375,0.88
G53051,53051,5,2,25.846,0.4
G53053,53053,172,168,9.66203488372093,0.98
G53055,53055,5,0,78.216,0
G53057,53057,30,29,10.976,0.97
G53059,53059,5,0,51.192,0
G53061,53061,151,147,10.2526490066225,0.97
G53063,53063,105,102,8.04790476190476,0.97
G53065,53065,12,10,14.5325,0.83
G53067,53067,50,49,9.194,0.98
G53069,53069,1,1,0,1
G53071,53071,12,11,6.93666666666667,0.92
G53073,53073,34,32,11.8691176470588,0.94
G53075,53075,10,7,22.458,0.7
G53077,53077,45,44,6.182,0.98
G54001,54001,4,4,2.5275,1
G54003,54003,14,13,15.0978571428571,0.93
G54005,54005,8,8,7.67,1
G54007,54007,3,3,0,1
G54009,54009,6,6,10.6316666666667,1
G54011,54011,29,29,2.32551724137931,1
G54013,54013,2,2,0,1
G54015,54015,3,3,0,1
G54017,54017,2,2,3.665,1
G54019,54019,12,12,4.90333333333333,1
G54021,54021,2,2,3.54,1
G54023,54023,3,3,6.56,1
G54025,54025,7,6,4.80571428571429,0.86
G54027,54027,5,3,24.378,0.6
G54029,54029,8,8,3.62,1
G54031,54031,3,3,7.60666666666667,1
G54033,54033,22,22,4.66272727272727,1
G54035,54035,6,6,11.085,1
G54037,54037,15,15,15.224,1
G54039,54039,53,53,6.48622641509434,1
G54041,54041,5,5,1.24,1
G54043,54043,5,5,0,1
G54045,54045,9,9,7.04888888888889,1
G54047,54047,8,5,21.39625,0.62
G54049,54049,18,18,7.16888888888889,1
G54051,54051,9,8,17.0566666666667,0.89
G54053,54053,6,5,15.0333333333333,0.83
G54055,54055,16,16,5.725625,1
G54057,54057,7,6,21.3442857142857,0.86
G54059,54059,7,5,14.8285714285714,0.71
G54061,54061,24,23,24.7995833333333,0.96
G54063,54063,3,2,13.67,0.67
G54065,54065,4,4,7.3925,1
G54067,54067,7,7,10.1571428571429,1
G54069,54069,18,18,8.45222222222222,1
G54071,54071,3,3,0,1
G54073,54073,2,2,12.2,1
G54075,54075,4,4,0,1
G54077,54077,8,6,16.76125,0.75
G54079,54079,10,10,7.722,1
G54081,54081,17,17,1.54705882352941,1
G54083,54083,7,7,1.84428571428571,1
G54085,54085,3,3,9.69666666666667,1
G54087,54087,4,3,17.5,0.75
G54089,54089,4,4,0,1
G54091,54091,4,4,13.8175,1
G54093,54093,3,2,14.7133333333333,0.67
G54095,54095,3,1,41.9566666666667,0.33
G54097,54097,6,6,1.97166666666667,1
G54099,54099,11,11,6.56454545454545,1
G54101,54101,3,3,8.95666666666667,1
G54103,54103,5,1,35.946,0.2
G54105,54105,2,2,7.44,1
G54107,54107,26,25,7.71076923076923,0.96
G54109,54109,6,5,15.7733333333333,0.83
G55001,55001,7,5,23.3385714285714,0.71
G55003,55003,8,5,27.08125,0.62
G55005,55005,10,9,10.221,0.9
G55007,55007,6,3,24.4583333333333,0.5
G55009,55009,54,53,8.51481481481481,0.98
G55011,55011,5,1,45.526,0.2
G55013,55013,6,0,48.395,0
G55015,55015,11,6,21.8590909090909,0.55
G55017,55017,11,10,10.9209090909091,0.91
G55019,55019,8,5,23.785,0.62
G55021,55021,12,2,37.6008333333333,0.17
G55023,55023,6,1,49.85,0.17
G55025,55025,107,102,12.6172897196262,0.95
G55027,55027,20,13,23.2095,0.65
G55029,55029,10,0,68.901,0
G55031,55031,13,13,3.38923076923077,1
G55033,55033,8,7,16.8475,0.88
G55035,55035,20,19,10.386,0.95
G55037,55037,2,0,57.27,0
G55039,55039,20,8,31.731,0.4
G55041,55041,4,4,10.7125,1
G55043,55043,12,4,40.3758333333333,0.33
G55045,55045,8,0,47.55875,0
G55047,55047,6,0,41.0883333333333,0
G55049,55049,6,4,20.055,0.67
G55051,55051,4,2,25.115,0.5
G55053,55053,5,2,29.212,0.4
G55055,55055,20,2,39.6315,0.1
G55057,55057,7,5,24.7742857142857,0.71
G55059,55059,36,36,6.95138888888889,1
G55061,55061,5,1,39.468,0.2
G55063,55063,25,24,11.3084,0.96
G55065,55065,5,0,40.876,0
G55067,55067,6,5,13.1266666666667,0.83
G55069,55069,10,7,19.328,0.7
G55071,55071,20,19,13.793,0.95
G55073,55073,27,23,15.6266666666667,0.85
G55075,55075,13,7,34.1615384615385,0.54
G55077,55077,5,1,37.462,0.2
G55078,55078,2,0,34.625,0
G55079,55079,298,298,5.50352348993289,1
G55081,55081,9,8,14.52,0.89
G55083,55083,11,10,13.1309090909091,0.91
G55085,55085,14,10,18.8392857142857,0.71
G55087,55087,40,39,11.64675,0.98
G55089,55089,19,15,24.7321052631579,0.79
G55091,55091,2,0,46.585,0
G55093,55093,8,2,43.0425,0.25
G55095,55095,10,8,20.04,0.8
G55097,55097,14,14,13.57,1
G55099,55099,6,3,23.3416666666667,0.5
G55101,55101,45,42,22.7244444444444,0.93
G55103,55103,5,0,46.166,0
G55105,55105,38,32,18.6481578947368,0.84
G55107,55107,5,4,18.1,0.8
G55109,55109,14,4,31.7507142857143,0.29
G55111,55111,13,0,48.0476923076923,0
G55113,55113,6,5,15.5666666666667,0.83
G55115,55115,11,2,37.5109090909091,0.18
G55117,55117,27,25,10.8892592592593,0.93
G55119,55119,6,3,24.7566666666667,0.5
G55121,55121,8,5,25.62375,0.62
G55123,55123,7,5,13.3871428571429,0.71
G55125,55125,5,3,22.298,0.6
G55127,55127,22,8,33.0690909090909,0.36
G55129,55129,5,4,16.856,0.8
G55131,55131,28,7,32.185,0.25
G55133,55133,86,84,14.6786046511628,0.98
G55135,55135,12,8,26.1325,0.67
G55137,55137,7,6,18.8214285714286,0.86
G55139,55139,41,41,10.5907317073171,1
G55141,55141,17,8,23.7747058823529,0.47
G56001,56001,10,10,7.3,1
G56003,56003,3,1,35.3466666666667,0.33
G56005,56005,7,NA,NA,NA
G56007,56007,5,0,161.524,0
G56009,56009,4,1,54.55,0.25
G56011,56011,2,0,102.03,0
G56013,56013,10,7,18.875,0.7
G56015,56015,4,0,70.1025,0
G56017,56017,2,0,89.8,0
G56019,56019,2,0,147.215,0
G56021,56021,21,19,8.5652380952381,0.9
G56023,56023,4,0,90.32,0
G56025,56025,18,16,10.6805555555556,0.89
G56027,56027,1,0,129.07,0
G56029,56029,5,2,22.958,0.4
G56031,56031,2,0,96.695,0
G56033,56033,6,0,101.413333333333,0
G56035,56035,2,0,129.06,0
G56037,56037,12,10,21.9483333333333,0.83
G56039,56039,4,0,115.6175,0
G56041,56041,3,2,17.8666666666667,0.67
G56043,56043,3,0,71.6033333333333,0
G56045,56045,2,0,125.59,0
G60010,60010,7,NA,NA,NA
G60020,60020,1,NA,NA,NA
G60030,60030,1,NA,NA,NA
G60040,60040,1,NA,NA,NA
G60050,60050,8,NA,NA,NA
G66010,66010,57,NA,NA,NA
G69085,69085,1,NA,NA,NA
G69100,69100,1,NA,NA,NA
G69110,69110,18,NA,NA,NA
G69120,69120,3,NA,NA,NA
G72001,72001,6,NA,NA,NA
G72003,72003,9,NA,NA,NA
G72005,72005,16,NA,NA,NA
G72007,72007,6,NA,NA,NA
G72009,72009,6,NA,NA,NA
G72011,72011,7,NA,NA,NA
G72013,72013,24,NA,NA,NA
G72015,72015,4,NA,NA,NA
G72017,72017,4,NA,NA,NA
G72019,72019,6,NA,NA,NA
G72021,72021,62,NA,NA,NA
G72023,72023,11,NA,NA,NA
G72025,72025,33,NA,NA,NA
G72027,72027,7,NA,NA,NA
G72029,72029,12,NA,NA,NA
G72031,72031,41,NA,NA,NA
G72033,72033,18,NA,NA,NA
G72035,72035,11,NA,NA,NA
G72037,72037,4,NA,NA,NA
G72039,72039,4,NA,NA,NA
G72041,72041,10,NA,NA,NA
G72043,72043,9,NA,NA,NA
G72045,72045,5,NA,NA,NA
G72047,72047,6,NA,NA,NA
G72049,72049,2,NA,NA,NA
G72051,72051,7,NA,NA,NA
G72053,72053,9,NA,NA,NA
G72054,72054,2,NA,NA,NA
G72055,72055,7,NA,NA,NA
G72057,72057,9,NA,NA,NA
G72059,72059,5,NA,NA,NA
G72061,72061,23,NA,NA,NA
G72063,72063,8,NA,NA,NA
G72065,72065,6,NA,NA,NA
G72067,72067,4,NA,NA,NA
G72069,72069,12,NA,NA,NA
G72071,72071,9,NA,NA,NA
G72073,72073,3,NA,NA,NA
G72075,72075,12,NA,NA,NA
G72077,72077,6,NA,NA,NA
G72079,72079,5,NA,NA,NA
G72081,72081,8,NA,NA,NA
G72083,72083,3,NA,NA,NA
G72085,72085,6,NA,NA,NA
G72087,72087,10,NA,NA,NA
G72089,72089,6,NA,NA,NA
G72091,72091,9,NA,NA,NA
G72093,72093,2,NA,NA,NA
G72095,72095,3,NA,NA,NA
G72097,72097,26,NA,NA,NA
G72099,72099,7,NA,NA,NA
G72101,72101,6,NA,NA,NA
G72103,72103,4,NA,NA,NA
G72105,72105,5,NA,NA,NA
G72107,72107,7,NA,NA,NA
G72109,72109,4,NA,NA,NA
G72111,72111,7,NA,NA,NA
G72113,72113,45,NA,NA,NA
G72115,72115,4,NA,NA,NA
G72117,72117,3,NA,NA,NA
G72119,72119,11,NA,NA,NA
G72121,72121,6,NA,NA,NA
G72123,72123,7,NA,NA,NA
G72125,72125,7,NA,NA,NA
G72127,72127,130,NA,NA,NA
G72129,72129,9,NA,NA,NA
G72131,72131,9,NA,NA,NA
G72133,72133,5,NA,NA,NA
G72135,72135,13,NA,NA,NA
G72137,72137,26,NA,NA,NA
G72139,72139,15,NA,NA,NA
G72141,72141,8,NA,NA,NA
G72143,72143,7,NA,NA,NA
G72145,72145,13,NA,NA,NA
G72147,72147,2,NA,NA,NA
G72149,72149,6,NA,NA,NA
G72151,72151,8,NA,NA,NA
G72153,72153,11,NA,NA,NA
G78010,78010,15,NA,NA,NA
G78020,78020,3,NA,NA,NA
G78030,78030,13,NA,NA,NA
